,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
10,878,16.0,False,False,0,5354.622403809204,-151.41000366210938,-162.60000610351562,112.38999938964844,-23526.201171875,14700.699462890625,-2896.0000610351562,-1707.7999877929688,4062.9000854492188,4071.300048828125,0.0,0.12369801319026076,0.31430965132797395,0.12677592570837057,76561198039309853,enpitsu,27.0,-85.26000213623047,-264.55999755859375,118.04000091552734,-4162.9998779296875,13559.599609375,941.2000274658203,341.6999816894531,-3197.39990234375,2453.300018310547,255.0,255.0,,0.9561116412358853,0.3761652518726622,-1.8955534300535166,True,31.0,False,1,False,2,,bf81d8692db,games5425898691,24.0,2530.300048828125,-3931.18994140625,17.010000228881836,18056.700439453125,-8776.500244140625,2.199999988079071,0.19999999552965164,0.09999999776482582,1462.8999328613281,128.0,255.0,,0.009624217600013602,-0.42763827447639224,0.00021227723444459636,True,0.0,False,False,False,False,,Chuilzevale,2535414359215580,10.0,-8.550000190734863,-34.91999816894531,90.87999725341797,-9418.499755859375,-19009.7998046875,2554.1000366210938,-1541.300048828125,-5267.80029296875,352.20001220703125,128.0,0.0,,0.027034209881433468,-1.9648549921519272,0.821216960399189,True,0.0,False,6,False,5,,Chuipoudic,2535405930685548,7.0,0.0,1848.0,17.010000228881836,-2.0000000298023224,-14100.0,2.0999999344348907,0.5999999865889549,0.0,-5.600000023841858,255.0,126.0,False,0.009544408615608195,-1.5708499205005095,-2.558523340808485e-07,True,84.0,False,4,False,4,
11,1006,21.0,False,False,1,4704.381463330181,2750.659912109375,816.6400146484375,1242.8199462890625,-16531.099853515625,4520.899963378906,-5077.60009765625,-2129.4000244140625,1017.6000213623047,-1652.7000427246094,1.0,0.2934883788943627,2.6951572247667954,2.1422899193383373,2535405930685548,Chuipoudic,6.0,2964.070068359375,788.47998046875,1174.489990234375,-10114.000244140625,636.5999984741211,547.2999954223633,-1409.1999816894531,-4676.300048828125,883.0999755859375,,126.0,True,0.6698689684862476,-0.982659392368327,2.1726203821760666,True,167.0,False,4,False,6,,2535414359215580,Chuilzevale,9.0,3044.429931640625,-3884.260009765625,17.010000228881836,-1670.0,-16742.2998046875,2.199999988079071,-0.0,-0.3999999910593033,-1533.2000732421875,254.0,53.0,,-0.009606823597255044,-1.441238476743633,-0.0001721107769005217,True,255.0,False,False,8,8,,enpitsu,76561198039309853,27.0,3598.27001953125,2914.639892578125,89.11000061035156,-4428.599853515625,18981.500244140625,-154.7000026702881,-5382.5,-1080.4000091552734,333.10001373291016,0.0,255.0,,0.71592004987073,-1.821729363343169,3.0611754395634674,True,31.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,-412.0799865722656,4979.47998046875,17.020000457763672,9918.200073242188,-1436.1000061035156,1.0000000149011612,0.5000000074505806,0.19999999552965164,-1809.4000244140625,128.0,18.0,,-0.009626266646638314,-2.9682265657237474,-8.382528765543484e-05,True,255.0,False,False,False,False,
12,1132,25.0,False,False,0,8405.921911349931,2684.969970703125,-2465.010009765625,245.72999572753906,26955.0,8702.5,5725.999755859375,3952.9998779296875,1917.1000671386719,-4086.199951171875,0.0,-0.6188784080554378,0.2708103020716454,1.1237629816701975,76561198039309853,enpitsu,27.0,2581.39990234375,-2447.739990234375,137.61000061035156,11178.199462890625,17973.699951171875,-26.400001049041748,-3269.4000244140625,2708.599853515625,-3496.199951171875,255.0,0.0,,1.1613102285864851,0.9689871764193244,0.0435496023937735,True,147.0,False,5,False,6,,bf81d8692db,games5425898691,24.0,2708.5,1681.9300537109375,17.010000228881836,14676.99951171875,-10320.2001953125,2.0999999344348907,3.1999999284744263,-2.5,-1061.6999816894531,255.0,128.0,,0.009612329479986918,-0.6663855125873102,1.2848599009088021e-05,True,133.0,False,False,4,4,,Chuilzevale,2535414359215580,10.0,3326.39990234375,2492.14990234375,17.010000228881836,13577.60009765625,-10643.299560546875,2.0999999344348907,-0.29999999329447746,0.0,0.0,255.0,128.0,,0.009609160105700669,-0.664844160135999,4.417576829561751e-05,True,235.0,False,8,False,8,,Chuipoudic,2535405930685548,7.0,-2966.9599609375,3241.639892578125,17.010000228881836,-8081.300048828125,17291.8994140625,2.3999999463558197,0.0,0.0,-2343.3999633789062,254.0,0.0,True,0.009591754001277897,1.918454161888173,-0.000143771591167241,True,126.0,False,8,False,6,
13,1184,27.0,False,False,0,6762.225453531909,1813.9300537109375,-1055.47998046875,134.6699981689453,-25806.39892578125,1340.5000305175781,2259.1000366210938,-1923.2000732421875,1708.0999755859375,-5420.5999755859375,0.0,0.223180157215114,1.313691478754122,0.6107316709964334,bf81d8692db,games5425898691,24.0,1972.8499755859375,-1022.8800048828125,17.010000228881836,-22966.69921875,-1235.6999969482422,-0.19999999552965164,-1.899999976158142,-0.29999999329447746,710.5999755859375,255.0,245.0,,0.009572081446831611,-3.098607019940701,0.00027591360192388446,True,199.52315678904134,True,4,False,4,,76561198039309853,enpitsu,27.0,3790.969970703125,-747.1799926757812,16.75,-3426.9000244140625,-10285.699462890625,-45.19999980926514,-79.89999771118164,121.40000343322754,5.699999928474426,255.0,255.0,,0.01561516688165348,-1.8957832028214143,-0.0049181419852472995,True,59.44248581188984,True,False,6,6,,Chuilzevale,2535414359215580,10.0,2496.6201171875,730.1500244140625,16.989999771118164,-20225.30029296875,-7091.6998291015625,2.199999988079071,0.5999999865889549,0.0,-0.09999999776482582,255.0,128.0,,0.009584639462216299,-2.8043870791039964,4.995819189281868e-05,True,156.0,False,8,False,8,,Chuipoudic,2535405930685548,7.0,-1143.4300537109375,3561.219970703125,17.010000228881836,8548.800048828125,-11095.6005859375,2.3000000417232513,0.5000000074505806,-0.7999999821186066,-2021.199951171875,254.0,0.0,False,0.009574621884171136,-0.9595587538108166,-0.00014723098595547296,True,156.0,False,8,False,6,
14,1254,30.0,False,False,0,6621.719087018868,-3969.550048828125,-725.1900024414062,155.36000061035156,-9098.300170898438,849.8999786376953,10274.300537109375,-425.99998474121094,-5984.69970703125,-40.50000190734863,0.0,-1.251173748003098,-1.3305129780271805,-0.5436212214439304,bf81d8692db,games5425898691,24.0,-3858.3798828125,-839.3499755859375,123.66999816894531,-22001.4990234375,6441.6998291015625,1853.3000183105469,-231.00000381469727,876.1000061035156,-1650.8999633789062,255.0,10.0,,-0.4218737025468895,2.4379338799167543,0.09109579562537004,True,146.72958303779683,True,4,False,6,,76561198039309853,enpitsu,27.0,1716.3699951171875,-4243.9501953125,17.030000686645508,-19205.50048828125,2506.1000061035156,5.299999713897705,-3.0000001192092896,0.9000000357627869,945.1000213623047,255.0,255.0,,0.016807923874977173,3.006784983981587,0.0002766323201611872,True,255.0,False,False,6,6,,Chuilzevale,2535414359215580,10.0,-3127.39990234375,-227.1999969482422,16.979999542236328,-20258.599853515625,10710.30029296875,5.699999928474426,-1.8000000715255737,1.0999999940395355,865.5000305175781,255.0,212.0,,0.009588167444568422,2.632786978974736,0.0003663035400801101,True,48.0,False,10,False,10,,Chuipoudic,2535405930685548,7.0,-1216.530029296875,3822.8798828125,17.010000228881836,15385.799560546875,4321.400146484375,1.899999976158142,-0.5999999865889549,-0.19999999552965164,-3.799999952316284,255.0,,,0.009602855660866903,0.2732205736514307,6.214899164689504e-05,True,153.0,False,8,False,6,
15,1322,32.0,False,False,0,3689.327436212705,-3924.72998046875,3033.360107421875,1033.6199951171875,7006.300048828125,26127.900390625,-3115.1998901367188,-3601.400146484375,-2307.2000122070312,-1862.7999877929688,0.0,-0.5591039911739366,-2.021469666973257,2.145134649222489,bf81d8692db,games5425898691,24.0,-4025.22998046875,2822.97998046875,1015.2999877929688,6111.400146484375,22169.89990234375,-378.80001068115234,-1185.4000091552734,959.3000030517578,2673.699951171875,255.0,77.0,,0.0920038158313272,1.6511390286798662,1.5817363923775902,True,0.0,False,5,False,8,,76561198039309853,enpitsu,27.0,129.9199981689453,-1671.800048828125,56.150001525878906,1804.7999572753906,19030.0,-1985.5000305175781,-2374.499969482422,408.6000061035156,-7.300000190734863,255.0,128.0,False,-0.48329715248757654,1.4020539297977492,-0.00396289823663515,True,255.0,False,False,8,8,,Chuilzevale,2535414359215580,10.0,-4078.97998046875,2622.919921875,1103.1199951171875,-0.09999999776482582,14880.2001953125,-3983.699951171875,-1631.1000061035156,0.29999999329447746,0.0,255.0,33.0,,0.262304738861141,1.5807144150813397,1.5731378056857894,True,245.60556548897938,True,10,False,10,,Chuipoudic,2535405930685548,7.0,116.18000030517578,5113.77001953125,17.010000228881836,-3189.5001220703125,646.9999694824219,2.0000000298023224,0.09999999776482582,0.0,0.0,255.0,128.0,False,0.009472990301447454,2.9413944083160843,8.268748657892083e-06,True,184.0,False,8,False,6,
16,1376,34.0,False,False,1,10171.507255955832,1408.06005859375,-5018.60986328125,320.19000244140625,16979.599609375,1176.6999816894531,3513.3999633789062,3038.2998657226562,-2749.2999267578125,-1838.0000305175781,1.0,1.4636712849061972,-0.729707928314539,1.2055535318053288,2535405930685548,Chuipoudic,7.0,1217.199951171875,-4953.740234375,241.4199981689453,18444.100341796875,-1605.3999328613281,850.1999664306641,2546.6000366210938,2450.399932861328,4214.200134277344,254.0,42.0,True,0.35198995376864056,2.4754666360318867,1.4428362766305576,True,118.20796560984779,True,7,False,10,,2535414359215580,Chuilzevale,10.0,2497.550048828125,-4743.14990234375,17.010000228881836,-10110.0,-9540.0,2.3000000417232513,-1.4000000059604645,-1.1999999731779099,-2037.5,254.0,0.0,,-0.009590192053737612,-0.713484768596802,-0.00019688113109894305,True,255.0,False,False,10,12,,enpitsu,76561198039309853,27.0,69.19000244140625,-911.5999755859375,17.049999237060547,3546.7001342773438,-6605.2001953125,3.400000035762787,-0.09999999776482582,0.29999999329447746,2768.2000732421875,255.0,255.0,False,-0.01669955084626099,-2.194603663986731,6.955902844622372e-05,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,24.0,2426.1201171875,-5016.41015625,30.84000015258789,996.9000244140625,10081.699829101562,-4904.2999267578125,5427.19970703125,-818.4999847412109,-352.99999237060547,255.0,0.0,,-0.42698671014634365,1.6399179576377616,-0.0161236979730598,True,0.0,False,8,False,6,
17,1422,36.0,False,False,1,9747.879158248468,3501.919921875,-4253.10009765625,104.83000183105469,3866.7001342773438,8186.5997314453125,2514.199981689453,-3687.0999145507812,1694.1999816894531,-4419.700012207031,1.0,0.36400368572588016,-0.07743687566795752,-0.9121742562810788,2535405930685548,Chuipoudic,7.0,3716.35009765625,-4264.9599609375,126.06999969482422,7216.5997314453125,8197.60009765625,-991.9000244140625,-734.4000244140625,1412.5,1000.1999664306641,0.0,255.0,False,-0.1252094801761957,2.284053158816203,-1.0032253418632224,True,114.0,False,8,False,10,,2535414359215580,Chuilzevale,10.0,2256.070068359375,-4512.1298828125,17.010000228881836,6738.599853515625,-345.29998779296875,2.0999999344348907,-1.4000000059604645,-0.0,552.9999923706055,254.0,128.0,False,-0.009498794702429241,-3.125520146930533,-0.00022200278960599136,True,255.0,False,False,10,12,,enpitsu,76561198039309853,27.0,1706.469970703125,157.6300048828125,17.049999237060547,11846.600341796875,11662.2998046875,2.5,0.09999999776482582,0.29999999329447746,0.0,255.0,128.0,False,-0.016772010483970503,2.3640296021054645,-2.647812833909803e-05,True,199.0,False,8,False,8,,games5425898691,bf81d8692db,24.0,1767.5,-4499.33984375,17.020000457763672,3403.3999633789062,9937.2998046875,1.0999999940395355,0.5999999865889549,1.4000000059604645,-2235.2000427246094,255.0,44.0,,-0.009550734729323754,1.9581123610171969,-2.2657756098806293e-05,True,0.0,False,8,False,6,
18,1440,37.0,False,False,1,9299.226300494005,3751.2099609375,-3710.050048828125,130.33999633789062,-1019.8000335693359,10008.099975585938,1639.6000671386719,-449.50000762939453,2423.2000732421875,-2076.6000366210938,1.0,-1.0117626830545836,-2.1429942264548587,-0.959464351519672,2535405930685548,Chuipoudic,7.0,3854.449951171875,-3769.81005859375,22.309999465942383,9.900000095367432,9204.69970703125,-443.69998931884766,-108.19999694824219,981.9000244140625,2034.1999816894531,254.0,255.0,False,-0.05579955866311226,1.5668558870676932,-0.16022775474069265,True,114.0,False,8,False,10,,2535414359215580,Chuilzevale,10.0,2638.219970703125,-4371.18017578125,17.010000228881836,3005.7000732421875,5352.0001220703125,2.3999999463558197,-0.09999999776482582,-0.0,2325.5999755859375,254.0,255.0,False,-0.009507832257539301,2.098752906424458,3.0317771103351298e-05,True,255.0,False,False,10,12,,enpitsu,76561198039309853,27.0,2452.179931640625,800.6500244140625,17.049999237060547,13642.7001953125,8067.9998779296875,3.100000023841858,0.5000000074505806,0.09999999776482582,-2898.900146484375,255.0,0.0,True,-0.016776468986060566,3.002111160445647,-8.816342643976496e-05,True,199.0,False,8,False,8,,games5425898691,bf81d8692db,24.0,2222.85009765625,-3626.280029296875,96.19999694824219,7733.900146484375,14370.2001953125,-157.70000457763672,-4923.800048828125,2450.500030517578,24.500000476837158,255.0,128.0,,-0.02411440395929416,-1.159981584945989,3.13834532555351,True,31.0,False,10,False,7,
19,1459,37.0,False,False,1,8583.239567149076,3638.7900390625,-2993.2099609375,149.8800048828125,-2003.0999755859375,11251.500244140625,383.80001068115234,1124.1000366210938,-39.60000038146973,-2003.6000061035156,1.0,0.02421191514672612,0.2905459824123734,-2.4076423717967375,2535405930685548,Chuipoudic,7.0,3668.47998046875,-3016.75,16.90999984741211,-1512.5,12009.49951171875,-20.199999809265137,-16.49999976158142,-223.50000381469727,-288.6000061035156,254.0,128.0,False,-0.010794401633485634,1.480728869636036,-0.010572346409071107,True,114.0,False,8,False,10,,2535414359215580,Chuilzevale,10.0,2713.530029296875,-3801.64990234375,17.010000228881836,-1206.2000274658203,11911.300048828125,0.0,-0.09999999776482582,0.19999999552965164,1946.3999938964844,255.0,233.0,False,-0.009547133855003402,1.4444141224345755,0.00013777352499985907,True,236.2015826984118,True,False,10,12,,enpitsu,76561198039309853,27.0,3197.340087890625,1138.489990234375,17.049999237060547,1762.8999328613281,5211.300048828125,2.5999999046325684,-0.3999999910593033,-1.7000000178813934,-969.8999786376953,128.0,128.0,False,-0.016950990805517627,-1.450636239326976,9.621755920865738e-05,True,199.0,False,8,False,8,,games5425898691,bf81d8692db,24.0,2745.239990234375,-2660.909912109375,25.290000915527344,7920.30029296875,13574.000244140625,-2576.7001342773438,-2945.4998779296875,1351.6000366210938,48.60000133514404,0.0,0.0,,0.13698850874752372,2.183689832296292,0.05501807290142802,True,31.0,False,10,False,8,
20,1468,38.0,False,False,1,8211.826676831168,3563.93994140625,-2626.35009765625,150.19000244140625,-3761.300048828125,10787.80029296875,747.9000091552734,394.59999084472656,862.0999908447266,-2020.8999633789062,1.0,0.13994870683561333,0.912300612382734,-2.7938225915618453,2535405930685548,Chuipoudic,7.0,3606.0,-2614.75,16.850000381469727,-4202.699890136719,12113.00048828125,-69.29999828338623,-68.09999942779541,6.299999952316284,2137.899932861328,255.0,255.0,False,-0.010724197452570902,1.1811830892123414,0.00019518027403658854,True,145.0,False,8,False,10,25.0,2535414359215580,Chuilzevale,10.0,2519.550048828125,-3403.3798828125,17.010000228881836,-9362.000122070312,9776.799926757812,2.0000000298023224,1.899999976158142,-1.7000000178813934,810.8000183105469,255.0,126.0,False,-0.009574649658753586,0.7422248703132964,-0.00022363057597093864,True,228.0,False,False,10,12,,enpitsu,76561198039309853,27.0,3235.260009765625,1335.56005859375,17.049999237060547,939.1000366210938,5146.9000244140625,2.5999999046325684,-0.3999999910593033,0.3999999910593033,-0.9000000357627869,0.0,128.0,False,-0.016741480568874107,-1.390082136704452,3.062772372237747e-05,True,199.0,False,8,False,8,,games5425898691,bf81d8692db,24.0,2983.52001953125,-2391.35009765625,52.45000076293945,8103.3001708984375,6541.300048828125,3650.1998901367188,361.50001525878906,-514.7999954223633,-1610.8000183105469,255.0,128.0,,0.008686818593839076,2.6202984125387014,0.0021107512903453135,True,31.0,False,11,False,8,
21,1477,38.0,False,False,0,3826.3274892849436,-3483.030029296875,2320.77001953125,171.52000427246094,-12438.1005859375,6806.400146484375,-385.09998321533203,2275.2000427246094,-2090.5999755859375,-3853.5000610351562,0.0,-0.20336709284539492,-1.7390746883153727,-2.324979330118039,bf81d8692db,games5425898691,24.0,-3343.6298828125,2188.320068359375,185.64999389648438,-10497.2998046875,-3121.9000244140625,2717.0001220703125,-2580.5999755859375,-2670.7998657226562,4056.7001342773438,255.0,7.0,,0.057061699148971946,-2.898094223166149,0.6346841994646784,True,31.0,False,9,False,12,,76561198039309853,enpitsu,27.0,-3266.409912109375,-1506.0899658203125,17.049999237060547,-1001.1000061035156,-5480.8001708984375,2.5999999046325684,1.5000000596046448,-0.19999999552965164,0.0,255.0,128.0,False,0.016816089459849467,1.390082485402329,8.548724908859374e-06,True,199.0,False,False,8,8,,Chuilzevale,2535414359215580,10.0,-2257.830078125,3049.89990234375,17.010000228881836,4842.799987792969,-12718.199462890625,2.3999999463558197,0.29999999329447746,-0.29999999329447746,-2207.5,255.0,29.0,False,0.009559219472834299,-1.2704095659374086,-4.2619373618675053e-05,True,228.0,False,12,False,10,,Chuipoudic,2535405930685548,7.0,-3344.6298828125,2304.989990234375,17.030000686645508,11063.699951171875,-6068.0999755859375,6.9999998807907104,-93.4000015258789,103.90000343322754,2347.2999572753906,255.0,255.0,False,0.007597408815852201,-0.43143440829487156,0.0070226442982492445,True,145.0,False,10,False,8,
22,1552,41.0,False,False,0,3272.9030591558385,-3569.820068359375,3252.52001953125,92.83000183105469,13724.100341796875,11589.300537109375,2067.5999450683594,-3300.4998779296875,4102.9998779296875,-2876.0000610351562,0.0,0.6576550371962825,-1.101452762522483,-0.09660473706585208,bf81d8692db,games5425898691,24.0,-3745.2900390625,3193.300048828125,67.80000305175781,8170.9002685546875,16550.699462890625,1830.3999328613281,-4959.599914550781,2265.399932861328,-720.9999847412109,255.0,40.0,,0.5853533336350123,1.440437530411247,0.04076602513107319,True,31.0,False,11,False,14,,76561198039309853,enpitsu,27.0,-3505.3701171875,-1586.06005859375,17.049999237060547,130.20000457763672,1448.3999633789062,2.5,-1.0000000149011612,0.09999999776482582,37.40000009536743,255.0,128.0,False,0.016503110934642167,1.4171513843349421,-3.067850094472905e-05,True,156.4325160698224,True,False,8,8,,Chuilzevale,2535414359215580,10.0,-3601.340087890625,3062.1298828125,128.5,-10107.80029296875,2.5999999046325684,-1907.7000427246094,3915.8999633789062,-680.4000091552734,208.29999923706055,128.0,226.0,,0.07539481386498037,-2.8987636810871047,3.1010548113182423,True,224.83591402986997,True,14,False,10,,Chuipoudic,2535405930685548,6.0,-256.3599853515625,3746.300048828125,15.539999961853027,9044.69970703125,13933.199462890625,149.49999809265137,88.90000343322754,130.79999923706055,-1032.6000213623047,254.0,73.0,,0.009938610368029014,1.0372573236341194,0.0021876636767753934,True,206.0,False,12,False,10,
23,1626,43.0,False,False,1,10156.089052667614,774.2999877929688,-5015.35986328125,423.8999938964844,6485.4998779296875,3403.9999389648438,10288.299560546875,1579.9000549316406,-4774.2999267578125,3272.39990234375,1.0,0.6922569730157703,-0.13910584334058518,1.8871597605181711,2535405930685548,Chuipoudic,6.0,711.6500244140625,-5048.85986328125,247.7899932861328,8864.69970703125,-1801.3999938964844,158.100004196167,-114.70000267028809,-2523.000030517578,4885.799865722656,128.0,116.0,True,0.8147714992033455,2.214879751591105,1.0990807958931188,True,208.8062970587002,True,11,False,14,,2535414359215580,Chuilzevale,10.0,3523.0400390625,-4455.06005859375,121.04000091552734,-11274.89990234375,-7633.3001708984375,-3663.900146484375,1243.0999755859375,961.9000244140625,487.20001220703125,254.0,128.0,,-0.26478343490210315,-0.6042773116337562,0.9550378616061183,True,208.0,False,False,10,14,,enpitsu,76561198039309853,27.0,3427.60009765625,-107.55999755859375,17.049999237060547,-3853.2000732421875,-3550.10009765625,2.5999999046325684,0.5999999865889549,0.5999999865889549,-32.30000019073486,255.0,128.0,False,-0.016863337825073682,-0.7389792164353219,9.173104973433095e-05,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,24.0,660.1300048828125,-4612.85009765625,17.0,-10420.799560546875,-7343.2000732421875,3.6000001430511475,-0.09999999776482582,0.29999999329447746,2146.0000610351562,128.0,255.0,,-0.009670348285203656,-0.6748524963234691,2.534285319332833e-05,True,0.0,False,14,False,12,
24,1713,47.0,True,True,0,2149.0126232660527,-2715.070068359375,3995.780029296875,372.0299987792969,18758.699951171875,7432.2998046875,1289.7000122070312,3953.900146484375,-1618.3999633789062,-4212.60009765625,0.0,-0.6627742618414726,0.021126188654615848,1.9929867563554944,76561198039309853,enpitsu,27.0,-2824.340087890625,3952.2099609375,280.3599853515625,12034.3994140625,17071.800537109375,-679.3000030517578,-1531.6000366210938,1825.5000305175781,4956.9000244140625,255.0,0.0,False,0.23123719368051338,1.0352341705630626,1.0473115137544677,True,177.0,False,9,False,10,,bf81d8692db,games5425898691,24.0,2084.639892578125,4539.75,17.010000228881836,13394.7998046875,-4401.700134277344,2.0999999344348907,-0.09999999776482582,-0.09999999776482582,-0.3999999910593033,255.0,128.0,,0.009613218109633913,-0.3175861070547619,1.763996106907645e-05,True,0.0,False,False,12,14,,Chuilzevale,2535414359215580,9.0,-3001.840087890625,4178.35986328125,17.010000228881836,1409.6000671386719,-7005.4998779296875,2.0999999344348907,0.29999999329447746,0.0,3.0000001192092896,128.0,128.0,,0.009538794532804531,-1.371736722525498,-5.8793189747999695e-06,True,255.0,False,14,False,10,,Chuipoudic,2535405930685548,7.0,-2540.89990234375,4025.6201171875,115.16999816894531,-11673.900146484375,-4394.2999267578125,3843.699951171875,-3243.699951171875,1350.2999877929688,595.2999877929688,255.0,71.0,True,-0.27447882385553785,-2.6918316171607106,0.17456150063680828,True,201.17634414601068,True,16,False,12,
25,2026,48.0,False,False,1,5186.5854554559655,-58.22999954223633,41.95000076293945,156.75999450683594,-13046.8994140625,6766.099853515625,8184.6002197265625,-2045.2000427246094,1055.4000091552734,5540.999755859375,1.0,0.28802770627893376,-0.29610178551735633,0.7220210104389244,2535405930685548,Chuipoudic,6.0,29.270000457763672,-114.30000305175781,136.4199981689453,4438.299865722656,3851.199951171875,6593.900146484375,3275.7998657226562,2429.1000366210938,2879.7000122070312,255.0,119.0,,-0.019031681421138907,1.2836487394466052,0.3873333538247513,True,5.0,False,3,False,4,,2535414359215580,Chuilzevale,9.0,-0.0,-3101.780029296875,99.87999725341797,-0.0,7594.4000244140625,-5750.4998779296875,-1442.5,-0.0,0.0,254.0,,,-0.5276391035774546,1.5707860895672685,3.437547447256586e-05,True,116.0,False,4,False,4,,enpitsu,76561198039309853,27.0,-0.0,3471.429931640625,17.049999237060547,-0.0,-9905.499877929688,2.5999999046325684,-0.5000000074505806,-0.0,0.0,255.0,,,-0.0167315166346791,-1.570774732469808,-2.398246531218863e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-2.2200000286102295,145.42999267578125,78.55000305175781,-1424.4999694824219,-2805.5999755859375,-384.39998626708984,2150.5999755859375,-2327.2999572753906,-4495.299987792969,128.0,128.0,,-1.3372781822750635,-1.3423937958554997,0.14475960145215153,True,31.0,False,4,False,3,
26,2027,48.0,False,False,0,5268.311248164251,106.23999786376953,-32.099998474121094,185.50999450683594,15562.39990234375,5106.499938964844,9107.999877929688,5584.000244140625,-365.40000915527344,-2164.4000244140625,0.0,-0.34583234833212095,0.15474653855105752,0.9246027776173962,bf81d8692db,games5425898691,24.0,2.2200000286102295,-145.42999267578125,78.55000305175781,1424.4999694824219,2805.5999755859375,-384.39998626708984,-2150.5999755859375,2327.2999572753906,-4495.299987792969,128.0,128.0,,1.3372781822750635,1.3423937958554997,0.14475960145215153,True,31.0,False,3,False,4,,76561198039309853,enpitsu,27.0,0.0,-3471.429931640625,17.049999237060547,0.0,9905.499877929688,2.5999999046325684,0.5000000074505806,0.0,0.0,255.0,,,0.0167315166346791,1.570774732469808,-2.398246531218863e-07,True,116.0,False,False,False,False,,Chuilzevale,2535414359215580,9.0,0.0,3031.89990234375,45.11000061035156,0.0,-7652.9998779296875,-5492.60009765625,-895.1999664306641,102.60000228881836,74.20000076293945,255.0,,,0.6191911476286115,-1.5707940420112727,-0.001016574045033641,True,116.0,False,4,4,False,,Chuipoudic,2535405930685548,6.0,-29.270000457763672,114.30000305175781,136.4199981689453,-4438.299865722656,-3851.199951171875,6593.900146484375,-3275.7998657226562,-2429.1000366210938,2879.7000122070312,255.0,119.0,,0.019031681421138907,-1.2836487394466052,0.3873333538247513,True,5.0,False,4,False,3,
