,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
10,625,16,False,False,0,7479.857950541906,-3330.52001953125,-1932.5799560546875,105.86000061035156,9068.800048828125,16429.300537109375,979.1000366210938,715.4000091552734,1064.7000122070312,-1969.7999572753906,0.0,-1.0105668357571187,0.6374883252103917,-1.7229811403721984,bf81d8692db,games5425898691,24.0,-3389.97998046875,-2104.469970703125,16.989999771118164,7545.999755859375,15631.99951171875,3.3000001311302185,0.09999999776482582,0.3999999910593033,958.4999847412109,255.0,178.0,,0.009595030757387804,1.1405100373933197,5.8656678853142627e-05,True,6,False,6,224.0,False,,76561198039309853,enpitsu,26.0,76.95999908447266,-4974.02978515625,17.049999237060547,1879.4000244140625,-6156.9000244140625,2.800000011920929,0.29999999329447746,0.3999999910593033,0.5999999865889549,128.0,128.0,False,0.016736533537161716,1.867311872510712,-3.062531670021249e-05,True,133.0,False,False,4,4,,JaimeQuint96,b410453f7cb,15,-2304.110107421875,4607.39013671875,16.899999618530273,-15.800000429153442,-202.90000915527344,27.000000476837158,2.5999999046325684,-0.19999999552965164,0.0,182.0,,,0.009375785337356998,-1.6493762329592767,-9.70384582589523e-06,True,False,85.0,False,False,False,,CiJey .-,bab4d0f12eb,12.0,-3092.739990234375,319.57000732421875,17.010000228881836,3935.4000854492188,-20358.299560546875,0.0,-0.5000000074505806,2.5,451.30001068115234,255.0,128.0,0.009595856330278842,-1.3448774390263254,-0.00011692636633733097,True,172.26901509941266,True,False,False,False,,
11,639,17,False,True,1,4544.285681180877,2769.239990234375,999.77001953125,97.77999877929688,-18164.49951171875,22637.19970703125,-291.3999938964844,-1003.1999969482422,-23.09999942779541,5915.3997802734375,1.0,0.42985138237015946,0.735625319725087,-0.6906810342746926,bab4d0f12eb,CiJey .-,12.0,2826.070068359375,829.77001953125,74.11000061035156,-6038.800048828125,16914.200439453125,2407.5999450683594,3553.2998657226562,-1661.6999816894531,-489.50000762939453,255.0,115.0,,0.005065989630532161,1.023946538611577,-0.08654813231503043,True,3,False,4,147.74131618007536,True,,b410453f7cb,JaimeQuint96,15.0,2245.8798828125,-4456.47021484375,17.010000228881836,-3685.4998779296875,4739.599914550781,2.5,-0.0,-0.3999999910593033,2311.199951171875,255.0,255.0,,-0.00948413022223252,0.9293284906470631,5.549945873283258e-05,True,85.0,False,False,False,False,,enpitsu,76561198039309853,26,-137.94000244140625,5173.669921875,17.049999237060547,211.20000839233398,-691.9000244140625,2.800000011920929,1.899999976158142,0.5000000074505806,0.0,255.0,128.0,False,-0.01639966023590231,-1.8673142062090247,3.937383417379023e-06,True,4,133.0,False,4,False,,games5425898691,bf81d8692db,24.0,2951.93994140625,1152.3699951171875,95.45999908447266,-9152.19970703125,-19477.19970703125,-166.39999389648438,4784.800109863281,-2708.2000732421875,-143.1999969482422,255.0,128.0,-0.6839848295416769,2.2630497331856967,3.0616675299874667,True,224.0,False,8,7,False,,
12,677,18,False,False,0,8985.351768692126,-415.2200012207031,-3832.47998046875,109.1500015258789,16905.30029296875,20274.49951171875,5987.5,1468.3999633789062,2461.199951171875,-5271.199951171875,0.0,0.24865801868490278,0.9615189482166703,0.29497282545182285,76561198039309853,enpitsu,26.0,-492.25,-4015.8701171875,61.83000183105469,-2466.7999267578125,14197.099609375,2796.099853515625,63.69999885559082,2568.2000732421875,-4863.0999755859375,255.0,0.0,False,-0.012726097295916701,1.6997130292870106,0.042547039407619995,True,5,False,6,66.0,False,,bf81d8692db,games5425898691,24.0,-1316.9599609375,1035.93994140625,17.010000228881836,19528.1005859375,1716.9000244140625,2.5999999046325684,0.0,0.0,-2009.1999816894531,255.0,0.0,,0.009586829886175001,0.010924557846216544,-1.776734314344078e-05,True,224.0,False,False,8,8,,JaimeQuint96,b410453f7cb,15,-1168.469970703125,3486.0,17.010000228881836,6733.2000732421875,-10902.60009765625,2.3000000417232513,0.3999999910593033,-0.3999999910593033,216.49999618530273,254.0,166.0,,0.009554188921260847,-1.025449353601256,0.00011287854069376775,True,False,116.0,False,False,False,,CiJey .-,bab4d0f12eb,12.0,-1973.43994140625,-3209.1201171875,16.950000762939453,1789.4000244140625,-18135.899658203125,17.999999523162842,-8.700000047683716,12.599999904632568,-1940.8000183105469,255.0,0.0,0.010015535775401105,-1.5385894594585627,0.0006725420357108944,True,145.0,False,4,4,False,,
13,729,20,False,False,0,6365.865026905515,2671.489990234375,-132.30999755859375,102.58000183105469,14065.699462890625,16315.0,3454.1000366210938,-3356.7001342773438,4093.2998657226562,-2824.2001342773438,0.0,0.5978179418429478,2.0664847951352376,-0.08387827358354262,bf81d8692db,games5425898691,24.0,2413.1298828125,-168.0500030517578,67.41999816894531,21667.60009765625,7310.999755859375,2453.300018310547,-3680.5999755859375,2324.9000549316406,1964.1999816894531,255.0,221.0,,0.08502620501810176,0.24238950630502593,-0.03479567973815421,True,9,False,10,102.0,False,,76561198039309853,enpitsu,26.0,-391.9599914550781,-1301.3299560546875,17.049999237060547,10338.900146484375,9635.800170898438,3.3000001311302185,0.7000000029802322,0.5999999865889549,-1918.3000183105469,128.0,128.0,False,0.016783547846351853,0.7146189582897827,-0.0001779631966350264,True,66.0,False,False,6,6,,JaimeQuint96,b410453f7cb,15,912.1199951171875,2877.02001953125,17.010000228881836,8040.10009765625,9836.599731445312,2.5999999046325684,-0.5999999865889549,-0.5000000074505806,2236.7999267578125,240.0,227.0,,0.009557112661272215,0.9537606977012173,1.3070540454812277e-05,True,False,177.0,False,False,False,,CiJey .-,bab4d0f12eb,12.0,-3418.81005859375,-2933.97998046875,95.77999877929688,2440.8999633789062,18589.300537109375,-24.700000286102295,-5192.1002197265625,1813.8999938964844,-38.90000104904175,255.0,128.0,1.4377013072986353,1.1815073008155026,-0.0559089484950232,True,145.0,False,6,5,False,,
14,841,24,False,False,1,10591.383382370443,-3281.81005859375,-4592.58984375,152.17999267578125,811.5000152587891,-4828.999938964844,6277.5,228.99999618530273,309.20000076293945,-4197.900085449219,1.0,-0.6449350369666312,-2.006592812986416,-0.9965575525666122,b410453f7cb,JaimeQuint96,15.0,-3175.300048828125,-4457.35009765625,17.049999237060547,-3778.9999389648438,-9632.7001953125,43.499999046325684,-95.9000015258789,179.20000076293945,2394.199981689453,255.0,255.0,,-0.008285617488936935,-1.2468570899327733,-0.001145159169047691,True,False,False,False,209.0,False,,bab4d0f12eb,CiJey .-,12.0,512.4199829101562,-3751.1201171875,16.989999771118164,-15524.89990234375,-10984.100341796875,4.799999892711639,0.3999999910593033,0.09999999776482582,-0.19999999552965164,224.0,128.0,,-0.00958935147057297,-0.6157025347616807,5.4383959030377963e-05,True,161.0,False,False,6,6,,enpitsu,76561198039309853,26,102.72000122070312,-757.0999755859375,17.049999237060547,-241.39999389648438,-466.6999816894531,2.8999999165534973,-1.4000000059604645,0.5000000074505806,0.0,255.0,,,-0.01666895310263907,-1.0932856699993265,-5.439516130849452e-06,True,6,127.0,False,6,False,,games5425898691,bf81d8692db,24.0,-3811.199951171875,-1273.6099853515625,17.049999237060547,-4453.800048828125,-17153.900146484375,39.100000858306885,-98.29999923706055,143.80000114440918,1063.7999725341797,255.0,255.0,-0.007880834546023476,-1.3205299226071303,-0.00129123188076162,True,191.0,False,10,10,False,,
15,888,26,False,False,1,10757.654983074844,-2831.820068359375,-4951.10986328125,220.38999938964844,-20255.999755859375,7535.8001708984375,12105.10009765625,2126.4999389648438,-2828.2000732421875,4845.4998779296875,1.0,-1.2975804633032686,-1.550483286115859,0.6331352865371678,b410453f7cb,JaimeQuint96,15.0,-2820.35009765625,-5040.35986328125,110.87000274658203,1008.0999755859375,-129.20000076293945,-571.5000152587891,213.79999160766602,-283.29999923706055,-161.8000030517578,176.0,156.0,,0.8551425131330069,-2.1898968632174043,-0.798014697792452,True,False,False,False,209.0,False,,bab4d0f12eb,CiJey .-,12.0,-2658.830078125,-4899.7998046875,124.9800033569336,-21350.90087890625,-8131.9000244140625,2647.5,3453.900146484375,1320.8999633789062,-1452.7000427246094,255.0,255.0,,0.3105052878762437,0.3499377758203075,0.07468329001763205,True,160.62054191609863,True,False,8,7,,enpitsu,76561198039309853,26,-252.2899932861328,-1519.22998046875,17.049999237060547,-7152.39990234375,-3411.7999267578125,2.8999999165534973,1.0999999940395355,0.5000000074505806,-354.00001525878906,255.0,255.0,,-0.0166492503833786,-0.41331975641988505,0.00027699026718131013,True,6,127.0,False,6,False,,games5425898691,bf81d8692db,24.0,-2930.10009765625,-4406.6201171875,240.69000244140625,8292.39990234375,-20854.89990234375,-232.70000457763672,4852.099914550781,2589.5999145507812,-19.09999966621399,255.0,128.0,-0.4830806424248761,0.8660892774252466,-3.0376636772952885,True,145.0,False,12,11,False,,
16,892,26,False,False,1,10739.891653889283,-3081.449951171875,-4836.22998046875,371.6000061035156,-12229.000244140625,13354.89990234375,9706.799926757812,2170.0,-2101.3999938964844,5184.0997314453125,1.0,-1.1044998934862547,2.6803625598613965,2.0191751865894356,bab4d0f12eb,CiJey .-,12.0,-2836.3701171875,-4959.97998046875,148.52999877929688,-20226.600341796875,-3705.2999877929688,4405.5999755859375,540.8000183105469,-3629.2999267578125,4097.0001220703125,255.0,245.0,,0.23313805194586243,0.25789013200201183,-0.4710943813369886,True,7,False,8,155.0,False,,b410453f7cb,JaimeQuint96,15.0,-2815.360107421875,-5048.5498046875,106.12000274658203,-81.00000381469727,-473.4000015258789,-153.4000015258789,-1260.0,280.3000068664551,999.0000152587891,159.0,156.0,,0.8930274409337717,-2.151188716425731,-0.7722670572505427,True,209.0,False,False,False,False,,enpitsu,76561198039309853,26,-390.260009765625,-1579.3299560546875,17.049999237060547,-8464.600219726562,-3552.6998901367188,2.8999999165534973,0.7000000029802322,0.09999999776482582,-18.899999856948853,255.0,255.0,,-0.01666168215093513,-0.39480349545032434,6.993404678611991e-05,True,6,127.0,False,6,False,,games5425898691,bf81d8692db,24.0,-2854.280029296875,-4597.56982421875,239.13999938964844,8254.69970703125,-20808.798828125,-155.20000457763672,4852.099914550781,2589.5999145507812,-18.99999976158142,255.0,128.0,0.1682855481848331,0.8904678846290736,3.1128576512119555,True,145.0,False,12,11,False,,
17,976,29,False,False,1,7694.113281859827,-3908.18994140625,-869.9199829101562,116.08999633789062,6255.30029296875,9355.700073242188,2252.5999450683594,-2797.39990234375,2151.999969482422,4852.099914550781,1.0,-0.9464441578133441,-2.460808777033587,0.9731093655653228,bab4d0f12eb,CiJey .-,12.0,-3861.719970703125,-990.0,362.54998779296875,11513.199462890625,19449.100341796875,-4263.299865722656,-163.89999389648438,5308.2000732421875,-1430.2000427246094,0.0,229.0,,-0.27108810942907036,1.5515244792342664,2.1894734426881843,True,9,False,10,1.5921291279536427,True,,b410453f7cb,JaimeQuint96,15.0,-1900.0699462890625,-3065.10009765625,17.010000228881836,-1383.800048828125,13194.100341796875,2.3999999463558197,-0.19999999552965164,5.199999809265137,-1070.4000091552734,229.0,128.0,,-0.00958373803180463,1.525893209852112,5.494837277476908e-05,True,240.0,False,False,False,False,,enpitsu,76561198039309853,26,-3043.780029296875,126.87999725341797,17.049999237060547,-809.8999786376953,14070.400390625,2.800000011920929,-0.0,-0.7999999821186066,-0.9000000357627869,255.0,128.0,,-0.016766897417575345,1.5134504349441078,6.872767895715094e-05,True,6,144.0,False,6,False,,games5425898691,bf81d8692db,24.0,-3597.43994140625,-2149.830078125,16.989999771118164,-2207.899932861328,22859.3994140625,4.099999964237213,-0.0,1.5999999642372131,-386.89998626708984,255.0,128.0,-0.009600439808455664,1.5060139985963683,7.444219473148323e-05,True,24.71826232120555,True,12,12,False,,
18,1039,31,False,False,1,5623.214275610819,-2746.43994140625,855.9400024414062,93.13999938964844,3476.300048828125,5133.499755859375,0.0,-4892.900085449219,3313.599853515625,1038.7999725341797,1.0,0.13063987800278049,-2.4880007205748247,-0.19164445898479984,b410453f7cb,JaimeQuint96,15.0,-2618.239990234375,586.719970703125,17.010000228881836,-7168.2000732421875,21854.3994140625,0.09999999776482582,0.5000000074505806,-0.9000000357627869,1871.1000061035156,255.0,255.0,,-0.009617229498628758,1.1888410394327518,9.53870125028525e-05,True,False,False,False,124.04490326040529,True,,bab4d0f12eb,CiJey .-,12.0,-1978.300048828125,3030.1298828125,17.010000228881836,10134.099731445312,11356.99951171875,2.7000001072883606,-0.29999999329447746,-0.0,-2047.7000427246094,255.0,0.0,,-0.009562157218696434,2.367347380483113,2.419589048084662e-05,True,1.0,False,False,10,10,,enpitsu,76561198039309853,26,-2398.159912109375,1556.3199462890625,17.049999237060547,-6285.2001953125,-10740.50048828125,-1.8000000715255737,-0.0,-0.9000000357627869,-684.1000366210938,255.0,128.0,False,-0.016708352555982308,-0.9879711526008225,0.0003887879366432353,True,6,93.0,False,8,False,,games5425898691,bf81d8692db,24.0,-3452.550048828125,3216.469970703125,17.010000228881836,3604.2001342773438,22510.30029296875,2.3999999463558197,-0.19999999552965164,-2.199999988079071,-1017.2000122070312,255.0,14.0,-0.00959158146276624,1.7426694931124214,-0.0001294550070214506,True,31.0,False,14,14,False,,
19,1093,33,False,False,1,3495.86654994138,-2442.469970703125,4102.83984375,245.86000061035156,24549.69970703125,2635.2999877929688,6931.9000244140625,4597.900085449219,3710.4998779296875,1044.1999816894531,1.0,-1.064235796967168,-0.2533230007857491,-0.8455466233974572,b410453f7cb,JaimeQuint96,15.0,-2568.489990234375,4078.070068359375,98.62000274658203,618.1999969482422,20061.500244140625,2452.5999450683594,-0.0,0.09999999776482582,83.10000419616699,207.0,128.0,,-0.009590330435230226,1.5644967936021157,-3.0828159191014487e-05,True,False,False,4,73.0,False,,bab4d0f12eb,CiJey .-,12.0,186.6199951171875,3172.919921875,17.010000228881836,1690.0999450683594,10214.299926757812,2.7000001072883606,-2.5999999046325684,-0.09999999776482582,1982.8999328613281,12.0,255.0,,-0.00976006621835097,1.6650398221923401,-2.4891916224688684e-05,True,31.0,False,False,10,10,,enpitsu,76561198039309853,25,-3779.5400390625,-1572.52001953125,15.430000305175781,11010.2001953125,-13826.600341796875,105.60000419616699,-38.90000104904175,-465.2000045776367,1925.8999633789062,255.0,255.0,False,-0.008816777766163707,-2.315468866844643,0.008841107236969716,True,8,82.0,False,8,False,,games5425898691,bf81d8692db,24.0,-2083.820068359375,4392.08984375,19.479999542236328,1180.1000213623047,-8466.199951171875,2959.5999145507812,-0.29999999329447746,-0.0,-2493.5000610351562,255.0,0.0,-0.00952720639981525,-1.6757660702355124,-3.7427793098476934e-06,True,255.0,False,15,14,False,,
20,1199,37,False,False,1,3380.4665013928006,3983.469970703125,3763.3798828125,815.5999755859375,-687.7999877929688,-6453.900146484375,1050.1000213623047,-473.3000183105469,928.7000274658203,5908.699951171875,1.0,0.6095254767269922,2.2341892887603287,1.8277186591143324,bab4d0f12eb,CiJey .-,12.0,4070.1201171875,3719.639892578125,461.9800109863281,-234.69999313354492,127.70000457763672,14345.400390625,-1793.6000061035156,-121.99999809265137,-6.3999998569488525,128.0,255.0,,1.5119262911655773,1.4895454859263215,-1.5203997695832845,True,10,False,10,236.0,False,,b410453f7cb,JaimeQuint96,15.0,912.3699951171875,1661.8299560546875,17.010000228881836,18367.80029296875,-8499.7998046875,2.3999999463558197,-4.300000071525574,1.5000000596046448,1248.6000061035156,255.0,128.0,False,-0.009610449316498806,-2.777518566275013,-3.015301828762892e-05,True,74.0,False,False,6,4,,enpitsu,76561198039309853,26,-2245.860107421875,2802.1201171875,17.06999969482422,10419.3994140625,17343.800048828125,0.19999999552965164,-0.19999999552965164,-0.3999999910593033,0.0,255.0,128.0,False,-0.016780676478743508,2.1117791893736726,4.199033759696646e-05,True,8,238.0,False,8,False,,games5425898691,bf81d8692db,24.0,1416.1099853515625,4235.83984375,17.010000228881836,12769.3994140625,13513.599853515625,2.3999999463558197,-0.0,-0.7000000029802322,-75.10000228881836,255.0,103.0,-0.009648119271980282,2.3271904742991323,-1.5972077161729486e-05,True,244.0,False,18,18,False,,
21,1249,39,False,False,0,8323.461685475422,-3840.31005859375,-2645.31005859375,163.38999938964844,-5436.099853515625,23155.30029296875,13323.499755859375,4497.799987792969,3844.89990234375,992.3999786376953,0.0,-0.5298004740713227,1.8003385638017468,2.4240358977792456,bf81d8692db,games5425898691,24.0,-3788.050048828125,-2799.139892578125,45.400001525878906,-6644.6002197265625,21770.10009765625,3302.5,-1.7000000178813934,6.000000238418579,-729.4000244140625,255.0,128.0,,0.00961082062371683,1.7847314933439091,0.00046416574379885,True,18,False,19,137.51241306592055,True,,76561198039309853,enpitsu,26.0,39.810001373291016,-4965.06982421875,17.06999969482422,-9799.000244140625,10074.199829101562,1.0999999940395355,0.29999999329447746,-0.3999999910593033,-2310.2000427246094,255.0,128.0,False,0.016763664514013062,2.259042582408923,5.8934940694389336e-05,True,238.0,False,False,8,8,,JaimeQuint96,b410453f7cb,15,-3814.989990234375,327.54998779296875,17.18000030517578,-10781.8994140625,15242.80029296875,153.00000190734863,252.09999084472656,710.8999633789062,-2671.6000366210938,202.0,0.0,False,0.003473910694683323,2.043865595209179,0.0055461349461183454,True,4,255.0,False,6,False,,CiJey .-,bab4d0f12eb,12.0,-3444.419921875,-3916.47998046875,1337.27001953125,3404.5001220703125,-855.5000305175781,-1079.800033569336,31.099998950958252,3342.6998901367188,4367.5,9.0,168.0,0.5323640930542107,0.2787667890358657,-2.2144484279053134,True,236.0,False,12,10,False,,
22,1345,42,False,False,1,9616.902532746624,3033.580078125,-4236.330078125,251.9499969482422,832.2000122070312,8413.499755859375,5465.999755859375,4826.000061035156,-1795.5000305175781,3079.8001098632812,1.0,0.7240210805511165,0.09208920471793856,-1.0522264673220754,b410453f7cb,JaimeQuint96,15.0,3050.050048828125,-4330.06982421875,148.1199951171875,8324.500122070312,1810.2999877929688,889.0000152587891,-3905.4998779296875,-1808.5000610351562,3424.2001342773438,255.0,208.0,False,-0.7240009943178086,2.369388579505796,-0.4703091794183199,True,5,False,8,255.0,False,,bab4d0f12eb,CiJey .-,12.0,1632.6099853515625,1794.1300048828125,89.44999694824219,-8462.000122070312,-19976.700439453125,-150.20000457763672,5061.099853515625,-2152.5,32.799999713897705,219.0,128.0,,0.5781132947368646,1.9690215435866552,3.134407577426152,True,170.0,False,False,14,11,,enpitsu,76561198039309853,26,-33.040000915527344,-1480.81005859375,17.049999237060547,2399.1000366210938,-14880.699462890625,3.3000001311302185,-0.09999999776482582,1.0999999940395355,1873.5000610351562,128.0,255.0,False,-0.016858463007620377,-1.7753605482709738,0.0001427003034135736,True,10,255.0,False,10,False,,games5425898691,bf81d8692db,24.0,3655.47998046875,-4205.72021484375,45.029998779296875,-15759.200439453125,-2496.199951171875,-4957.099914550781,4101.600036621094,2336.9000244140625,-1453.800048828125,255.0,0.0,-0.32966580704767273,-0.06900004672226863,0.3968944320793933,True,73.0,False,20,18,False,,
23,1387,44,False,False,0,3130.705699922394,-3156.43994140625,2973.9599609375,319.2699890136719,733.3000183105469,91.99999809265137,4643.900146484375,-1496.1000061035156,-1432.5,3637.7999877929688,0.0,1.3314441685294067,2.767749066831142,-0.8558187126751859,bf81d8692db,games5425898691,24.0,-3145.219970703125,2932.889892578125,137.89999389648438,1260.999984741211,-3930.4998779296875,3548.2000732421875,-1261.3999938964844,3596.099853515625,-1324.2999267578125,255.0,128.0,,-0.32795183419822405,-2.9513104034918367,0.09540837291843206,True,19,False,22,255.0,False,,76561198039309853,enpitsu,26.0,-2188.929931640625,2357.610107421875,17.049999237060547,-22131.99951171875,6258.699951171875,-1.8000000715255737,-1.1999999731779099,0.09999999776482582,-317.90000915527344,255.0,128.0,,0.01679141264349899,2.8414176104545597,0.00016154507793467531,True,183.8904772343174,True,False,11,10,,JaimeQuint96,b410453f7cb,15,-3884.949951171875,3743.25,26.90999984741211,4781.000061035156,-9973.400268554688,-1936.6000366210938,-183.79999160766602,-3173.800048828125,2158.9999389648438,197.0,224.0,False,0.15891040936969658,-1.0467181993639325,-0.21241846529937355,True,6,226.0,False,8,False,,CiJey .-,bab4d0f12eb,12.0,-533.5700073242188,1356.5799560546875,17.010000228881836,4941.199951171875,21092.7001953125,2.3000000417232513,0.5999999865889549,1.899999976158142,262.99999237060547,226.0,179.0,0.009600728564137915,1.3403571539648624,2.537032767543603e-06,True,201.0,False,14,12,False,,
24,1444,46,False,False,1,8981.363515484407,3072.469970703125,-3573.659912109375,229.19000244140625,4291.9000244140625,13396.800537109375,1934.1999816894531,78.89999866485596,-2725.5999755859375,5344.5001220703125,1.0,-0.678405608841757,-0.1002254846973478,0.5844369807794756,bab4d0f12eb,CiJey .-,12.0,3040.550048828125,-3688.860107421875,132.35000610351562,14593.299560546875,3555.0,1604.2999267578125,-5139.000244140625,-815.8999633789062,-1781.6999816894531,0.0,255.0,,0.0006735380437348169,2.70145488507335,-0.9291136252797544,True,13,False,16,187.0,False,,b410453f7cb,JaimeQuint96,14.0,2670.56005859375,-3071.25,17.010000228881836,-10917.900390625,733.3000183105469,2.5999999046325684,-1.899999976158142,-0.0,1589.2999267578125,238.0,255.0,False,-0.009524170341286858,0.06874863734774103,0.00021768440039161583,True,226.0,False,False,8,6,,enpitsu,76561198039309853,26,3382.3798828125,-3364.570068359375,139.74000549316406,-11275.899658203125,-12043.1005859375,3834.89990234375,1989.1000366210938,937.6999664306641,475.99998474121094,128.0,255.0,,0.07589429410726833,-0.28935847900170864,-0.00514345394816609,True,11,126.0,False,14,False,,games5425898691,bf81d8692db,24.0,3778.27001953125,-2830.0,16.270000457763672,-7041.099853515625,1690.2000427246094,68.69999885559082,-159.20000076293945,-98.80000114440918,-2471.699981689453,255.0,0.0,-0.0010942516902727626,0.24518011675419402,-0.004662671014332708,True,255.0,False,22,20,False,,
25,1447,46,False,False,0,2750.0598176056437,-3037.510009765625,3414.669921875,269.92999267578125,19015.799560546875,-12199.3994140625,6594.69970703125,2831.0000610351562,-235.0,-5284.7998046875,0.0,0.795486213183222,0.46448376442597206,0.8875814266594285,76561198039309853,enpitsu,26.0,-3284.56005859375,3466.139892578125,169.5399932861328,12111.300048828125,12314.3994140625,3363.900146484375,-5229.89990234375,-1689.7999572753906,-204.79999542236328,128.0,255.0,,-0.07810607469595676,0.33547497551149613,-0.5909141059622182,True,11,False,14,126.0,False,,bf81d8692db,games5425898691,24.0,-3667.35009765625,2778.3701171875,16.989999771118164,6735.9002685546875,-4703.500061035156,10.199999809265137,9.399999976158142,6.299999952316284,-2497.5,255.0,0.0,,0.008929863938496202,-0.6383310787640479,-0.00026352511626877084,True,255.0,False,False,22,20,,JaimeQuint96,b410453f7cb,14,-2578.449951171875,3071.39990234375,17.010000228881836,11125.899658203125,722.0999908447266,2.5999999046325684,-1.4000000059604645,0.19999999552965164,2166.699981689453,238.0,255.0,False,0.009524100451548109,0.0958451630732438,0.00018131865372910866,True,6,226.0,False,8,False,,CiJey .-,bab4d0f12eb,12.0,-3162.030029296875,3659.330078125,140.72000122070312,-14551.800537109375,-3537.39990234375,101.5999984741211,5090.199890136719,2080.5999755859375,102.70000457763672,0.0,255.0,0.029442165321826672,-2.7530485055055163,-1.5693056786048727,True,187.0,False,16,13,False,,
26,1565,50,False,False,1,6151.731681924272,-3686.110107421875,1035.3599853515625,148.9600067138672,2892.5,29711.69921875,2320.2999877929688,1095.2999877929688,-4385.0,3946.099853515625,1.0,-0.33476695001737894,-0.19821054740298558,1.6418934120968796,b410453f7cb,JaimeQuint96,14.0,-3787.550048828125,712.469970703125,93.69000244140625,4597.099914550781,22321.8994140625,3097.9000854492188,-395.60001373291016,4181.499938964844,-1730.2000427246094,255.0,0.0,False,-0.030805544211391724,1.521882691999058,0.05021032920024947,True,9,False,12,211.26961736268893,True,,bab4d0f12eb,CiJey .-,12.0,2130.260009765625,1259.4599609375,17.0,-10860.999755859375,16643.00048828125,3.799999952316284,-2.3999999463558197,-0.7000000029802322,-1928.2000732421875,77.0,0.0,,-0.00967225085960567,1.0713159072115945,-1.3158684281632219e-05,True,238.0,False,False,16,14,,enpitsu,76561198039309853,26,-2755.47998046875,-1377.3199462890625,90.44000244140625,-6038.2000732421875,22164.19921875,-123.4000015258789,-5466.400146484375,-604.3000030517578,-50.70000171661377,255.0,128.0,,-1.5584759781632735,-2.5272265728265704,-2.295118734852529,False,13,0.0,False,16,False,,games5425898691,bf81d8692db,24.0,263.07000732421875,4649.2998046875,17.010000228881836,-9531.500244140625,15188.900146484375,2.5,-0.7000000029802322,1.1999999731779099,-1845.7000732421875,255.0,3.0,-0.009590046770570428,1.065486800714971,-0.00012438494879891133,True,177.0,False,24,22,False,,
