,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
130,9294,247.0,False,False,1,3889.7500080867094,3660.02001953125,2403.14990234375,289.1300048828125,-10147.60009765625,14661.99951171875,5558.4002685546875,-1042.6000213623047,-3027.7999877929688,2919.7000122070312,1.0,0.5530746446830489,1.2294826215890045,2.4081133310748664,889383288701620212,KING_KIA7,8.0,3756.169921875,2256.989990234375,163.4600067138672,511.30001068115234,13685.999755859375,5056.199951171875,1887.4000549316406,308.8999938964844,4012.5,255.0,128.0,,0.27484500401043815,0.9067210810173069,-0.04668458859289158,True,40.0,False,False,6,6,,b6b5b9138ab,iCrazyBad,7.0,-2264.469970703125,-4259.080078125,17.010000228881836,8198.300170898438,7843.800048828125,2.0999999344348907,0.9000000357627869,1.0000000149011612,120.50000190734863,213.0,128.0,False,-0.009551936759471568,2.3617520277544393,-0.00015151972217743458,False,255.0,False,6,6,True,,enpitsu,76561198039309853,27,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,24.0,-513.5,3401.530029296875,17.010000228881836,5756.099853515625,21054.19921875,2.0999999344348907,-0.7000000029802322,-2.7000001072883606,-1327.8999328613281,255.0,0.0,,-0.009593521273610923,1.875415597331972,-6.022177244388362e-06,True,6,False,6,91.0,False,
131,9337,249.0,False,False,0,9846.664643499651,-2138.639892578125,-4627.93994140625,365.30999755859375,-16312.60009765625,-25323.1005859375,7164.5001220703125,1679.7999572753906,3332.5,4698.0999755859375,0.0,-0.2843252535737487,-0.7986888307076009,2.1765096874653826,bf81d8692db,games5425898691,24.0,-1992.6800537109375,-4514.31982421875,285.3699951171875,-15471.800537109375,-10260.400390625,2163.2000732421875,4228.800048828125,2871.7001342773438,-2029.7000122070312,255.0,242.0,,0.08831211790059212,-2.2040709314309415,-1.0650315717825873,True,64.57365145478198,True,7,8,False,,76561198039309853,enpitsu,27.0,,,,,,,,,,,,,,,,,,,,,True,,iCrazyBad,b6b5b9138ab,7,282.260009765625,2281.7099609375,15.779999732971191,-14862.5,-13995.30029296875,-345.60001373291016,427.79998779296875,-924.5999908447266,-1069.800033569336,143.0,1.0,False,0.01022506862537476,-2.394820045840767,-0.0009133377618185634,True,8,False,223.0,False,8,,KING_KIA7,889383288701620212,8.0,-3810.510009765625,-4115.8798828125,129.75999450683594,4862.5,-6753.0999755859375,-432.09999084472656,-1170.4000091552734,2298.000030517578,-3519.89990234375,246.0,255.0,,-0.44745919086279057,0.061694746449304776,-1.0216271280923066,True,False,6,6,40.0,False,
132,9428,252.0,True,True,1,4244.052107500254,2826.949951171875,1360.6600341796875,242.61000061035156,-13460.6005859375,23237.80029296875,2335.800018310547,1170.8999633789062,-2537.2999572753906,5309.5001220703125,1.0,-0.20036390338485108,-0.3058078347341804,2.415000759194312,b6b5b9138ab,iCrazyBad,7.0,2910.070068359375,1094.800048828125,187.8000030517578,-4593.599853515625,18323.299560546875,1166.6999816894531,-163.1999969482422,-59.099998474121094,-40.50000190734863,198.0,159.0,,0.09007362482711025,1.203093736623884,-0.0033761881598466065,True,191.0,False,8,10,False,,889383288701620212,KING_KIA7,8.0,1216.760009765625,4504.5498046875,17.0,-13780.999755859375,2034.1999816894531,3.3000001311302185,-0.5999999865889549,-0.0,0.0,255.0,128.0,,-0.009554850788012761,0.14655377723374297,-4.687656399361395e-05,6,255.0,False,6,False,True,,enpitsu,76561198039309853,27,-2595.429931640625,4235.7099609375,17.049999237060547,-7637.7001953125,-2674.2001342773438,2.5999999046325684,0.5999999865889549,-0.0,0.0,0.0,255.0,,-0.016934099607854636,2.8047077556445057,-4.79790393019293e-05,True,False,False,85.0,False,False,,games5425898691,bf81d8692db,24.0,2839.179931640625,2200.590087890625,116.3499984741211,-3955.7000732421875,-22457.7001953125,-157.29999542236328,5096.000061035156,-2038.3999633789062,-353.10001373291016,255.0,128.0,,-0.00501735879787944,2.1910717153127353,-3.0762104810805893,True,9,False,10,0.0,False,
133,9737,254.0,False,False,1,5221.384307407682,12.069999694824219,-6.019999980926514,96.62000274658203,17866.400146484375,15169.599609375,4849.700012207031,-5996.099853515625,-181.10000610351562,114.39999580383301,1.0,-0.004884931449734467,0.006505674825058506,0.27598100332273146,889383288701620212,KING_KIA7,8.0,-36.90999984741211,-159.69000244140625,77.3499984741211,5803.800048828125,9063.499755859375,4315.299987792969,5407.39990234375,-1002.3000335693359,72.60000228881836,255.0,0.0,,0.15201797574869128,1.849107623964531,0.014170170598338708,True,18.0,False,3,4,False,,b6b5b9138ab,iCrazyBad,7.0,-3157.3701171875,-4020.659912109375,17.010000228881836,-14796.400146484375,10423.699951171875,0.5000000074505806,-0.5000000074505806,0.5000000074505806,-2932.2000122070312,255.0,48.0,False,-0.009589377919870452,0.8837937646001436,-7.856366812205155e-05,False,242.47712694188598,True,False,False,True,,enpitsu,76561198039309853,27,-0.0,2214.6298828125,17.049999237060547,-0.0,-14098.1005859375,2.7000001072883606,0.7000000029802322,-0.0,0.0,255.0,,,-0.016700997939493475,-1.570774477373452,-2.4226578640790356e-07,True,False,False,116.0,False,False,,games5425898691,bf81d8692db,24.0,10.600000381469727,285.1000061035156,79.2699966430664,-402.7000045776367,-22820.30029296875,2244.7000122070312,5478.599853515625,-479.50000762939453,-63.89999866485596,128.0,128.0,,-0.6345363804919661,-1.4751271479195558,-0.005800229510050187,True,3,False,4,31.0,False,
134,9812,257.0,False,False,0,6275.07479730808,-4000.2099609375,-313.4800109863281,341.5299987792969,8955.499877929688,16595.699462890625,9514.500122070312,1802.8999328613281,-2228.5000610351562,-5270.9002685546875,0.0,0.9229432842518082,-3.071644788395139,2.5534615906615095,76561198039309853,enpitsu,27.0,-4081.35009765625,-504.7699890136719,254.0,-995.9999847412109,14938.399658203125,10206.400146484375,-1864.7999572753906,3230.5999755859375,-62.30000019073486,255.0,0.0,False,-0.5895049844674747,1.5965577516113472,1.5146382276598802,True,27.0,False,False,False,False,,bf81d8692db,games5425898691,24.0,-844.1699829101562,-1371.75,66.05000305175781,-1080.999984741211,-14226.99951171875,-1783.2000732421875,2452.7999877929688,222.80000686645508,16.49999976158142,255.0,0.0,,-0.5001658134900316,-1.579910294620795,0.1510481318059439,False,0.0,False,6,6,False,,iCrazyBad,b6b5b9138ab,7,-69.86000061035156,3247.31005859375,17.010000228881836,-13746.199951171875,8939.89990234375,2.0000000298023224,0.29999999329447746,-0.19999999552965164,-350.29998779296875,239.0,128.0,False,0.009596033532124832,2.52886826254519,0.0001954539294869609,True,4,False,218.0,False,4,,KING_KIA7,889383288701620212,8.0,-1916.4000244140625,-359.55999755859375,17.020000457763672,-12448.1005859375,3579.89990234375,0.9000000357627869,-0.9000000357627869,0.29999999329447746,130.600004196167,237.0,158.0,,0.009583765664344789,2.8437591610559685,0.000138724376114064,True,4,False,5,0.0,False,
135,9892,260.0,False,False,1,9381.349859429567,1555.3599853515625,-4218.14990234375,328.4700012207031,12158.800048828125,20745.70068359375,-2722.5,-3957.9998779296875,2737.60009765625,-3583.0999755859375,1.0,-0.3675032243905806,1.7727137146673586,2.5505611907765444,b6b5b9138ab,iCrazyBad,7.0,1436.3499755859375,-4468.669921875,275.7300109863281,3462.9000854492188,14514.100341796875,384.7999954223633,-3766.199951171875,636.3000106811523,1814.6000671386719,255.0,96.0,,0.6902087844294378,1.6029061753789051,0.347814462504461,True,149.1109246105276,True,5,6,False,,889383288701620212,KING_KIA7,8.0,2872.300048828125,-2372.06005859375,16.989999771118164,-13463.1005859375,-17837.80029296875,4.399999976158142,0.09999999776482582,-0.0,-0.09999999776482582,251.0,128.0,,-0.009580612463240235,-0.9242270004794064,1.6666670191125218e-05,False,150.0,False,6,6,True,,enpitsu,76561198039309853,27,1772.8399658203125,-4097.43017578125,222.39999389648438,-17237.80029296875,-15156.500244140625,-163.99999618530273,2237.7000427246094,-5018.500061035156,237.80000686645508,255.0,128.0,,-0.4681393978505668,2.7440819888619252,3.0930799152182806,True,2,False,,False,1,,games5425898691,bf81d8692db,24.0,2915.7900390625,4169.56982421875,17.0,6267.9998779296875,-3568.900146484375,3.799999952316284,1.1999999731779099,-0.3999999910593033,-2330.8999633789062,255.0,0.0,,-0.00950710150919871,-2.6300972468113,-0.0001717388778227566,True,8,False,8,255.0,False,40.0
136,9960,262.0,False,False,0,5803.316181723948,-3983.070068359375,225.88999938964844,210.8699951171875,-2583.3999633789062,20540.2001953125,14578.00048828125,-753.4999847412109,-3931.400146484375,4469.4000244140625,0.0,0.8416739547855149,0.05859189782591194,-0.4693731827485237,bf81d8692db,games5425898691,24.0,-3914.39990234375,66.27999877929688,112.77999877929688,-4436.499938964844,18699.7998046875,856.1000061035156,1658.0999755859375,-672.3000335693359,4942.39990234375,255.0,181.0,,-0.26643588570679133,2.0243835607241767,-0.06172775774616507,True,97.07724757861065,True,8,10,False,,76561198039309853,enpitsu,27.0,96.73999786376953,5270.68017578125,16.6299991607666,-1517.2999572753906,-9285.0,28.900001049041748,29.30000066757202,0.9000000357627869,145.9000015258789,255.0,128.0,False,0.011293127339315067,-1.7167236689885723,0.0008651591135363605,False,,False,2,2,True,,iCrazyBad,b6b5b9138ab,8,-2730.9599609375,2196.330078125,17.010000228881836,-13692.39990234375,8716.500244140625,0.0,-0.29999999329447746,0.0,-2032.1000671386719,255.0,13.0,,0.009581076309771732,2.5074874933654785,-2.6640555897494502e-05,True,6,False,113.12915277737439,True,6,,KING_KIA7,889383288701620212,8.0,-842.2100219726562,1329.4000244140625,16.989999771118164,-15441.500244140625,-2613.0999755859375,4.799999892711639,0.0,0.0,-2037.7999877929688,243.0,0.0,,0.009586761570206189,-3.0427667684472235,1.497625581586437e-05,True,6,False,6,150.0,False,
137,10060,266.0,False,False,1,9883.801375645453,1829.280029296875,-4699.64013671875,482.239990234375,-17707.19970703125,11140.50048828125,-10385.2001953125,3239.1000366210938,3209.8001098632812,251.49999618530273,1.0,-0.13326845453799047,-2.8986493689426505,-0.7780798245982262,b6b5b9138ab,iCrazyBad,7.0,1933.0699462890625,-4876.52001953125,485.80999755859375,-14378.00048828125,8352.899780273438,-12059.3994140625,-941.2000274658203,-1430.2000427246094,1843.8999938964844,247.0,140.0,False,-0.4626257173415786,0.9387890397386166,0.597132766215934,True,239.33474411246596,True,7,8,False,,889383288701620212,KING_KIA7,8.0,149.41000366210938,-2804.889892578125,16.989999771118164,9017.60009765625,-5857.2998046875,4.900000095367432,1.0000000149011612,-0.3999999910593033,-2216.7999267578125,237.0,0.0,,-0.009553838386335828,-2.5317518975582107,-0.00013949021001379532,False,132.0,False,6,6,True,,enpitsu,76561198039309853,28,-97.08000183105469,-2473.760009765625,17.06999969482422,-64.60000038146973,-8870.800170898438,0.0,-0.0,-0.7999999821186066,3.6000001430511475,255.0,128.0,False,-0.01667038418932343,-1.564070991954499,-5.611698165034769e-05,True,2,False,10.0,False,2,,games5425898691,bf81d8692db,24.0,2406.489990234375,-1129.5,17.010000228881836,-13181.8994140625,-3957.0001220703125,2.199999988079071,1.4000000059604645,0.29999999329447746,1499.7999572753906,255.0,202.0,,-0.009569480306245595,-0.32153215098901555,0.00013633070122088473,True,8,False,10,93.0,False,
138,10126,268.0,False,False,1,8299.450452439607,-1110.5,-2913.25,243.72000122070312,-4199.89990234375,7516.6998291015625,-1281.4999389648438,-4821.9000244140625,-1656.9999694824219,3162.60009765625,1.0,-0.9884230349713246,1.8418135168252865,1.2201510716262587,b6b5b9138ab,iCrazyBad,7.0,-1176.56005859375,-2962.39990234375,119.70999908447266,-5962.7001953125,1539.4000244140625,131.5999984741211,5428.699951171875,803.1999969482422,365.0,128.0,170.0,,1.2423109249290551,0.35043195019097867,-1.0427276869681672,True,227.0,False,9,10,False,,889383288701620212,KING_KIA7,9.0,-1398.4300537109375,-3165.760009765625,16.989999771118164,-10038.099975585938,3817.6998901367188,4.900000095367432,-0.0,-0.0,2374.600067138672,255.0,255.0,,-0.009535801226121722,0.30927333842964827,-1.7720717032111728e-05,False,132.0,False,6,6,True,,enpitsu,76561198039309853,28,-160.63999938964844,-4479.47998046875,18.6299991607666,-1685.3999328613281,-6543.3001708984375,-1748.0000305175781,1893.800048828125,-3306.7999267578125,2692.9000854492188,255.0,255.0,,-0.08124894349596018,-2.7571464214956203,-0.07463493500420226,True,4,False,31.0,False,4,,games5425898691,bf81d8692db,24.0,-1106.5999755859375,-2635.580078125,158.0800018310547,-14962.2998046875,-15514.300537109375,1387.2999572753906,2854.2999267578125,1053.8999938964844,953.3999633789062,255.0,232.0,,0.30957203996137117,-1.1018162297051883,-0.21557516025976675,True,9,False,12,16.00681296215263,True,
139,10128,268.0,False,False,0,3037.2153237919215,1133.3699951171875,2880.280029296875,237.30999755859375,-3137.3001098632812,7866.6998291015625,1619.6000671386719,3920.5999755859375,-782.3999786376953,4473.900146484375,0.0,1.3217970549393696,-1.9162804204042436,0.7953254847215085,bf81d8692db,games5425898691,24.0,1232.6800537109375,2766.9599609375,167.69000244140625,15145.699462890625,15436.500244140625,797.6999664306641,-4316.600036621094,-3375.5999755859375,-470.8000183105469,255.0,253.0,,-0.0069485862025539784,1.0897658533038197,-0.7194830524373452,True,9.691638679914583,True,9,12,False,,76561198039309853,enpitsu,28.0,167.64999389648438,4519.60009765625,15.84000015258789,216.49999618530273,3554.8001098632812,168.79999160766602,-57.89999961853027,34.20000076293945,2990.0,255.0,255.0,,0.015300227463205222,3.016842042058053,-0.0038475399146577823,False,31.0,False,4,4,True,,iCrazyBad,b6b5b9138ab,7,1217.699951171875,2951.22998046875,118.2300033569336,6286.199951171875,-1762.8999328613281,-219.20000076293945,-5377.2998046875,-618.1999969482422,975.5999755859375,128.0,175.0,,-1.135266121688456,0.9405302536181972,-2.321731316815167,True,10,False,227.0,False,9,,KING_KIA7,889383288701620212,9.0,1485.6400146484375,3142.969970703125,16.989999771118164,10755.30029296875,-1820.0999450683594,4.900000095367432,0.19999999552965164,0.0,2380.500030517578,255.0,255.0,,0.00954519439668799,-0.11108928929573732,-3.904403368672605e-05,True,6,False,6,132.0,False,
140,10177,270.0,False,False,1,9268.202495637544,-598.0999755859375,-4006.97998046875,100.01000213623047,22550.2001953125,15890.999755859375,-327.20001220703125,2099.4000244140625,2632.9000854492188,-4965.799865722656,1.0,-0.4284359383774844,-2.065640809038677,-0.0026181095818150345,889383288701620212,KING_KIA7,8.0,-806.6699829101562,-4176.56982421875,68.52999877929688,14843.399658203125,12157.19970703125,3158.599853515625,-2317.2000122070312,325.9000015258789,2183.2000732421875,255.0,253.0,,-0.055311724746392205,2.632956593704571,-0.013181982995278502,True,99.0,False,7,8,False,,b6b5b9138ab,iCrazyBad,7.0,-2187.27001953125,-2748.35009765625,60.650001525878906,-3951.7999267578125,323.69998931884766,-726.2000274658203,-507.00000762939453,-2227.5999450683594,-323.4000015258789,244.0,198.0,,-0.13471426482516521,-0.9562959823915139,-1.4773661358798849,False,227.0,False,10,10,True,,enpitsu,76561198039309853,28,-480.9200134277344,-3782.25,49.040000915527344,-4864.5001220703125,-3677.6998901367188,3402.0001220703125,-11.100000143051147,-8.600000143051147,3035.8999633789062,128.0,255.0,False,-0.016517737030024925,-0.9483489321115167,0.00024868884422040897,True,6,False,12.78707092551775,True,5,,games5425898691,bf81d8692db,24.0,-3396.429931640625,-4530.64013671875,81.91000366210938,-1461.300048828125,5818.0999755859375,-2608.900146484375,147.70000457763672,-2365.399932861328,-1651.0000610351562,255.0,0.0,,-0.4363030427439182,1.3557963471193137,0.6438121979416914,True,10,False,12,2.0,False,
141,10178,270.0,False,True,0,1803.5386627914584,495.1199951171875,3992.159912109375,106.30999755859375,-12329.200439453125,16511.800537109375,3304.5999145507812,-1975.0999450683594,-3122.3001098632812,4727.5,0.0,0.604769408161683,1.9600174443526783,-0.13486339448029575,76561198039309853,enpitsu,28.0,496.3500061035156,3798.4599609375,66.55000305175781,-1750.3999328613281,2924.8001098632812,2660.10009765625,-269.6999931335449,-4318.0999755859375,3395.7000732421875,128.0,255.0,False,-0.057517714317430725,1.2247068594233932,-0.0922102443985519,True,14.0,False,5,6,False,,bf81d8692db,games5425898691,24.0,3396.429931640625,4530.64013671875,81.91000366210938,1461.300048828125,-5818.0999755859375,-2608.900146484375,-147.70000457763672,2365.399932861328,-1651.0000610351562,255.0,0.0,,0.4363030427439182,-1.3557963471193137,0.6438121979416914,False,0.0,True,12,10,True,,iCrazyBad,b6b5b9138ab,7,2187.27001953125,2748.35009765625,60.650001525878906,3951.7999267578125,-323.69998931884766,-726.2000274658203,507.00000762939453,2227.5999450683594,-323.4000015258789,244.0,198.0,,0.13471426482516521,0.9562959823915139,-1.4773661358798849,True,10,False,227.0,False,10,,KING_KIA7,889383288701620212,8.0,682.8900146484375,4077.85009765625,94.11000061035156,-12958.199462890625,-10126.599731445312,2487.7999877929688,5228.0999755859375,1665.2000427246094,378.8999938964844,255.0,196.0,,0.1950282028498955,-2.562475372811982,-0.5873006231483144,True,7,False,8,99.0,False,
142,10179,270.0,False,False,1,9255.193268215415,-417.79998779296875,-4021.469970703125,117.93000030517578,30493.5009765625,-5799.2999267578125,4167.699890136719,772.7999877929688,723.8999938964844,-5905.8001708984375,1.0,-0.6637322493014451,-1.7664977249042195,-0.17649664022780748,889383288701620212,KING_KIA7,8.0,-682.8900146484375,-4077.85009765625,94.11000061035156,12958.199462890625,10126.599731445312,2487.7999877929688,-5228.0999755859375,-1665.2000427246094,378.8999938964844,255.0,196.0,,-0.1950282028498955,2.562475372811982,-0.5873006231483144,True,99.0,False,7,8,False,,b6b5b9138ab,iCrazyBad,7.0,-2228.97998046875,-2745.340087890625,53.029998779296875,-3789.1000366210938,240.6999969482422,-780.1000213623047,-2098.3999633789062,-2394.7000122070312,744.0000152587891,244.0,242.0,,-0.13046091500091672,-1.042234610390711,-1.1579475840903062,False,227.0,False,10,10,True,,enpitsu,76561198039309853,27,-496.3500061035156,-3798.4599609375,66.55000305175781,1750.3999328613281,-2924.8001098632812,2660.10009765625,269.6999931335449,4318.0999755859375,3395.7000732421875,128.0,255.0,False,0.057517714317430725,-1.2247068594233932,-0.0922102443985519,True,6,False,14.0,False,5,,games5425898691,bf81d8692db,24.0,-3403.10009765625,-4460.009765625,49.52000045776367,56.19999885559082,7362.1002197265625,-2879.5001220703125,1434.4000244140625,-2228.699951171875,-1101.8000030517578,255.0,128.0,,-0.3749539760212021,1.6573303737115486,0.3498534246787935,True,10,False,12,0.0,False,
143,10328,275.0,False,False,0,4535.39906717194,-2737.18994140625,995.1400146484375,580.5900268554688,-15913.00048828125,18237.80029296875,7815.3997802734375,3880.8999633789062,2666.300048828125,-3718.699951171875,0.0,0.668546596883452,0.5369841629105236,-0.2882700496472215,bf81d8692db,games5425898691,24.0,-2638.929931640625,877.52001953125,437.3900146484375,-14670.999755859375,13138.399658203125,711.9000244140625,697.3000335693359,-4611.600036621094,2914.7000122070312,255.0,128.0,,-0.1978746409802221,2.2222440514786976,0.1325003852217909,True,32.14658929712031,True,11,14,False,,76561198039309853,enpitsu,27.0,3352.2900390625,-878.77001953125,17.030000686645508,-11346.8994140625,-19692.5,0.9000000357627869,2.7000001072883606,4.4999998807907104,-362.79998779296875,255.0,0.0,False,0.016778969633368106,-2.1018595241774465,6.231806391407512e-05,False,217.0,False,8,8,True,,iCrazyBad,b6b5b9138ab,8,-3860.239990234375,-1251.1600341796875,20.299999237060547,5109.100036621094,-12010.400390625,-659.8000335693359,466.6999816894531,-1942.4000549316406,2708.900146484375,237.0,255.0,False,0.060422712106715216,-0.9929264396933325,-0.11305796214951798,True,12,False,255.0,False,12,,KING_KIA7,889383288701620212,9.0,-2801.909912109375,1089.010009765625,17.0,8557.2998046875,-11159.69970703125,3.3000001311302185,0.3999999910593033,-0.5000000074505806,4.900000095367432,238.0,128.0,,0.009585921324408827,-0.9158342977640755,-6.328890496865732e-05,True,8,False,8,95.0,False,
144,10428,279.0,False,False,1,10128.177083829034,1799.3599853515625,-4947.81005859375,456.3599853515625,5466.199951171875,-19193.800048828125,12473.00048828125,-5061.600036621094,-1994.7999572753906,2529.7999572753906,1.0,-1.335622260439472,-1.3802275053609618,0.4656189364833463,b6b5b9138ab,iCrazyBad,7.0,1727.760009765625,-4853.509765625,296.3599853515625,-1378.8999938964844,-21135.10009765625,-123.59999656677246,4733.699951171875,2789.89990234375,-240.6999969482422,255.0,202.0,True,-0.0005792253068552804,-1.8308334172207938,-0.22039869399399908,True,126.34251194359155,True,15,16,False,,889383288701620212,KING_KIA7,9.0,987.9099731445312,-4010.800048828125,17.0,1849.6000671386719,-12088.599853515625,3.6000001430511475,-0.0,0.7000000029802322,2297.4000549316406,255.0,255.0,,-0.009559108344208197,-1.7789854923009498,6.280590527959463e-05,False,31.0,False,8,8,True,,enpitsu,76561198039309853,27,48.06999969482422,-2983.81005859375,17.030000686645508,-667.6999664306641,-6284.6002197265625,5.600000023841858,-0.19999999552965164,-0.0,2420.800018310547,255.0,255.0,False,-0.01669314463952355,-1.490542497574525,3.985174874882938e-05,True,8,False,161.0,False,8,,games5425898691,bf81d8692db,24.0,2401.1298828125,-4165.9599609375,17.010000228881836,-13161.99951171875,2981.099853515625,1.899999976158142,-0.19999999552965164,0.09999999776482582,-129.89999771118164,255.0,128.0,,-0.00959084627376121,0.2314546432926589,4.19296236540062e-05,True,12,False,14,227.0,False,
145,10496,281.0,False,False,0,3254.194518552592,-2586.739990234375,2359.5,377.7799987792969,-18362.80029296875,5367.1002197265625,-4619.100036621094,-5556.400146484375,468.6000061035156,-1269.000015258789,0.0,0.28054306559737097,-2.2757320177613107,-2.2808881872772573,76561198039309853,enpitsu,28.0,-2403.909912109375,2243.449951171875,328.19000244140625,-13098.699951171875,-1701.9999694824219,2970.5999755859375,-3796.7001342773438,2201.4999389648438,3314.7000122070312,128.0,0.0,False,-0.6636527286983708,2.5502910281036084,1.3361287402737392,True,81.0,False,9,10,False,,bf81d8692db,games5425898691,24.0,-39.68000030517578,1500.4100341796875,16.40999984741211,5864.5001220703125,-18153.199462890625,102.10000038146973,-36.30000114440918,-3.400000035762787,-1613.9999389648438,255.0,0.0,,0.011796558671993517,-1.2886003504980956,0.00028081912263406563,False,223.0,False,16,14,True,,iCrazyBad,b6b5b9138ab,7,-1976.3800048828125,4236.81005859375,17.010000228881836,-8342.899780273438,-2935.10009765625,2.199999988079071,-1.899999976158142,-0.7000000029802322,-1945.2999877929688,224.0,76.0,False,0.009532556946086436,-2.8397973912739376,3.3996509463835064e-06,True,16,False,113.0,False,16,,KING_KIA7,889383288701620212,9.0,-2294.56005859375,2721.5,17.0,-7619.6002197265625,-12884.89990234375,3.3000001311302185,-0.7000000029802322,-1.0000000149011612,-38.399999141693115,255.0,158.0,,0.009596455832996342,-2.114569698786928,1.752658788186135e-05,True,8,False,8,0.0,False,
146,10561,284.0,False,False,1,8755.71890916343,3015.6298828125,-3355.280029296875,402.8999938964844,161.00000381469727,7165.10009765625,1633.3999633789062,4646.9000244140625,3270.4000854492188,-1926.1000061035156,1.0,0.07641582764677006,-1.1834255146398847,1.689561455659762,b6b5b9138ab,iCrazyBad,7.0,2954.2099609375,-3428.239990234375,307.239990234375,-6153.499755859375,8217.80029296875,-463.3000183105469,250.10000228881836,-5472.9998779296875,-482.90000915527344,255.0,237.0,True,-0.3216557193400948,1.1441269652455193,-0.7919570532899168,True,59.74516108728222,True,17,18,False,,889383288701620212,KING_KIA7,8.0,3602.320068359375,323.2699890136719,17.0,-2935.2999877929688,13163.199462890625,3.6000001430511475,-0.0,-0.0,2246.6000366210938,255.0,255.0,,-0.009565004028069044,1.2832811285198717,1.2401073637110932e-05,False,255.0,False,8,8,True,,enpitsu,76561198039309853,27,3604.090087890625,-2387.1201171875,17.049999237060547,-6313.699951171875,-8816.500244140625,2.7000001072883606,-0.0,-4.399999976158142,32.89999961853027,255.0,128.0,False,-0.016659183516199567,-0.9536855546374278,-0.0002410290546859515,True,10,False,57.7357848049492,True,10,,games5425898691,bf81d8692db,24.0,3350.610107421875,101.80000305175781,17.010000228881836,15120.30029296875,-11218.900146484375,2.3000000417232513,0.3999999910593033,-0.3999999910593033,-1889.2999267578125,255.0,0.0,,-0.009609475844527484,-2.442963263322767,-8.404116570752202e-05,True,14,False,16,247.0,False,
