,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
114,7476,238,False,False,0,10561.476422861022,3144.6201171875,-4617.97998046875,103.5199966430664,1791.6000366210938,-6688.800048828125,6452.7001953125,4517.200012207031,2516.7999267578125,3042.9998779296875,0.0,0.2197020965832924,0.3204036592216533,-1.28768864384776,76561198039309853,enpitsu,26.0,2989.590087890625,-4515.419921875,146.91000366210938,-3428.2000732421875,-11298.199462890625,2966.7999267578125,1039.3000030517578,1396.1000061035156,-4607.0001220703125,255.0,128.0,,0.04014055120600382,-2.0118446754363997,-0.07558567581994484,True,10,False,14,236.0,False,,bf81d8692db,games5425898691,24.0,314.30999755859375,-5060.66015625,17.020000457763672,267.8000068664551,85.10000228881836,1.2999999523162842,0.0,1.0000000149011612,0.0,255.0,128.0,,0.009356208409455509,0.3077661371786527,-2.8242606650242826e-05,True,4,14,255.0,False,16,,kiani,76561199052932933,8,3835.14990234375,-4138.33984375,124.5199966430664,-315.9000015258789,-865.8000183105469,259.6999931335449,-406.19998931884766,834.1000366210938,1247.699966430664,255.0,255.0,False,-0.6216756755101422,0.35970390416453263,-0.8379096715750032,True,82.0,False,26,4,18,,❦????3???,76561198970889287,15.0,3366.510009765625,247.02000427246094,16.989999771118164,18791.700439453125,-12176.500244140625,5.400000214576721,0.0,0.0,-2130.500030517578,255.0,0.0,0.009590575368980152,-0.6572134191672035,-0.00010670112606042075,True,12,10,4,93.0,False,,True
115,7544,241,False,False,1,3301.1625474699945,-2403.110107421875,5023.60986328125,192.97999572753906,20201.199951171875,-1020.1999664306641,12077.19970703125,-2637.5,1797.1000671386719,5080.5999755859375,1.0,0.1885512757824831,-1.418557206874015,-0.8646835950042976,76561199052932933,kiani,8.0,-2612.080078125,4942.77001953125,105.73999786376953,7435.30029296875,11675.0,3148.9999389648438,3013.2998657226562,-2506.9000244140625,-3177.6998901367188,244.0,128.0,False,0.25092793371083905,2.308799444695608,0.006394426502575354,True,18,4,28,0.0,False,,76561198970889287,❦????3???,15.0,-1352.800048828125,2092.179931640625,16.989999771118164,9468.699951171875,8911.400146484375,5.099999904632568,-0.0,0.5000000074505806,0.0,128.0,128.0,False,-0.009622130617272672,2.386478080810047,-4.34037017915955e-05,True,4,10,227.0,False,12,,enpitsu,76561198039309853,26,-2059.2099609375,4851.669921875,104.7699966430664,1091.2000274658203,850.8999633789062,3386.9000244140625,11.299999952316284,13.300000429153442,-1242.0999908447266,128.0,0.0,False,-0.01508612943274798,-0.48351238037997873,-0.0004974224943055658,True,211.0,False,16,False,11,,games5425898691,bf81d8692db,24.0,-1835.9599609375,5058.14990234375,99.1500015258789,-15445.50048828125,632.2000122070312,4538.299865722656,2021.9000244140625,-133.100004196167,-173.79999160766602,255.0,128.0,0.21871249212258728,0.17211201726150607,-0.8691270922484031,True,18,14,4,157.0,False,,
116,7663,245,False,False,1,3343.326838573722,3524.2900390625,3073.6201171875,299.989990234375,6350.5999755859375,25463.1005859375,11999.3994140625,3798.2998657226562,1614.6000671386719,-4354.89990234375,1.0,-0.44930311243742893,0.1327426738493092,2.8466889201745413,76561198970889287,❦????3???,15.0,3490.1201171875,2910.7900390625,221.16000366210938,-5136.400146484375,18400.899658203125,2476.300048828125,4093.9999389648438,-3050.4998779296875,1441.300048828125,128.0,128.0,False,0.03460682965538466,1.1205257833338176,-0.5705865298357469,True,10,6,14,128.0,False,,76561199052932933,kiani,8.0,-3422.8798828125,793.1699829101562,118.22000122070312,-5980.999755859375,-21061.8994140625,-148.50000381469727,4989.200134277344,-2313.800048828125,-55.39999961853027,255.0,128.0,False,0.5771185520522061,2.011614567808424,-3.1295214912746334,True,4,21,0.0,False,32,,enpitsu,76561198039309853,26,2801.510009765625,4133.0498046875,17.040000915527344,21608.798828125,-5778.2000732421875,5.0,1.0999999940395355,-0.3999999910593033,-2763.599853515625,255.0,0.0,False,-0.01677461130730393,-2.677973534519661,-0.00020700517096277322,True,132.0,False,16,False,12,,games5425898691,bf81d8692db,24.0,-997.8699951171875,4842.759765625,17.020000457763672,8065.7000732421875,5003.999938964844,1.4000000059604645,-0.7999999821186066,1.0999999940395355,6.899999976158142,0.0,128.0,-0.009850597709178595,2.5863738010989956,1.913718959230634e-05,True,18,16,4,157.0,False,,
117,7730,247,False,False,0,9133.323129124374,-453.760009765625,-3982.610107421875,687.6500244140625,-2477.899932861328,20251.8994140625,9886.199951171875,2624.5999145507812,3177.60009765625,-4360.400085449219,0.0,-1.0929952441058002,-1.6921273373971442,2.403664239759457,bf81d8692db,games5425898691,24.0,-381.57000732421875,-4118.39013671875,515.2100219726562,-5999.000244140625,14203.800048828125,5990.10009765625,-4941.600036621094,-2385.500030517578,372.99999237060547,255.0,142.0,,-1.057574239472494,1.8027419304454553,0.28132462630403643,True,17,4,20,78.6100128107174,True,,76561198039309853,enpitsu,26.0,-1012.3599853515625,-3960.590087890625,223.41000366210938,22227.5,-4509.2999267578125,3634.4000244140625,-139.3000030517578,-1057.9000091552734,-234.89999771118164,255.0,255.0,,-0.7234683711982889,-0.3267742408464293,0.06504581395471375,True,False,13,99.55894183856185,True,18,,kiani,76561199052932933,8,3090.27001953125,3909.909912109375,17.010000228881836,-7954.5001220703125,17064.7998046875,3.1999999284744263,0.5000000074505806,-0.5000000074505806,2989.8001098632812,255.0,255.0,False,0.00959945577450088,2.2194272702156916,0.0001766198384834434,True,255.0,False,32,4,22,,❦????3???,76561198970889287,15.0,-2024.9599609375,-3838.8701171875,110.91000366210938,1566.300048828125,21988.798828125,-164.3000030517578,-5471.7999267578125,-552.7999877929688,56.70000076293945,255.0,128.0,1.2072444434758594,-1.4972992474626,3.112449009190205,True,16,11,6,84.0,False,,False
118,7897,253,False,False,1,9736.671714312744,1480.030029296875,-4579.14013671875,124.6500015258789,607.5,13314.200439453125,-851.8000030517578,-2065.8999633789062,-0.9000000357627869,-784.8999786376953,1.0,-1.0139922584102836,-1.815622943593104,-2.080109106319914,76561198970889287,❦????3???,15.0,1492.0999755859375,-4728.06005859375,17.020000457763672,-370.40000915527344,8634.69970703125,2.0999999344348907,-1.4000000059604645,5.699999928474426,-2520.0999450683594,255.0,0.0,False,-0.009483676214089841,1.5686697195998356,-0.0002798359051535491,True,12,6,16,255.0,False,,76561199052932933,kiani,8.0,2883.679931640625,-816.969970703125,17.020000457763672,-14007.2998046875,-5187.0001220703125,-1.1999999731779099,-6.700000166893005,-2.3000000417232513,-994.3000030517578,255.0,128.0,False,-0.00959917643615981,-0.29990760537068195,5.9029014040800356e-05,True,4,24,81.61200836653349,True,34,,enpitsu,76561198039309853,26,30.940000534057617,-1232.780029296875,17.06999969482422,10309.89990234375,-18349.7998046875,-1.8000000715255737,-0.7000000029802322,1.2999999523162842,1845.2000427246094,255.0,128.0,False,-0.01678942512750025,-2.135800474334103,0.00015435835909195265,True,230.0,False,18,False,14,,games5425898691,bf81d8692db,24.0,2042.489990234375,1467.4200439453125,91.0199966430664,-11835.30029296875,11520.899658203125,-724.8000335693359,-3460.10009765625,-2217.2000122070312,-75.3000020980835,255.0,128.0,1.07013220507079,0.9672312369478115,-0.038312325284968404,True,22,20,4,63.0,False,,
119,7918,254,False,False,1,8782.352524151584,1523.72998046875,-3619.889892578125,97.12000274658203,879.8000335693359,15125.30029296875,-143.4000015258789,-2028.5000610351562,-388.10001373291016,159.79999542236328,1.0,0.5716131390123317,1.4303104524262085,0.6445337291599705,76561198970889287,❦????3???,15.0,1520.449951171875,-3848.030029296875,16.989999771118164,410.0,13642.39990234375,5.400000214576721,-0.0,-2.5999999046325684,-1322.5,255.0,0.0,False,-0.009564907973860219,1.5993352329773496,-0.00023568978484669688,True,12,6,16,230.0,False,,76561199052932933,kiani,8.0,1720.9000244140625,-1018.280029296875,17.020000457763672,-15542.5,3381.7999267578125,1.5999999642372131,0.29999999329447746,-0.19999999552965164,-2163.2000732421875,255.0,0.0,True,-0.009582499226862244,0.28738608797579296,-4.009873701829852e-05,True,4,24,101.0,False,34,,enpitsu,76561198039309853,26,1092.4100341796875,-2059.179931640625,17.06999969482422,13529.3994140625,-6906.5997314453125,1.0999999940395355,1.8000000715255737,-0.7999999821186066,-1810.2000427246094,255.0,0.0,False,-0.016771701357467025,-2.635958780979662,-0.00023747753746002052,True,230.0,False,18,False,14,,games5425898691,bf81d8692db,24.0,1081.510009765625,2269.260009765625,17.010000228881836,-14102.099609375,7906.5997314453125,2.7000001072883606,1.5000000596046448,-0.5999999865889549,-1038.7999725341797,255.0,13.0,-0.009601058948498272,0.5114065475851466,-0.00019587728279092225,True,22,20,4,63.0,False,,
120,7925,254,False,False,1,8427.378442674384,1544.239990234375,-3262.409912109375,93.19999694824219,807.3999786376953,14329.300537109375,254.50000762939453,-3906.6000366210938,-213.1999969482422,159.79999542236328,1.0,-0.10448111338347323,1.3929121575402996,0.677208935459819,76561198970889287,❦????3???,15.0,1545.760009765625,-3522.14990234375,16.920000076293945,1196.3999938964844,11909.3994140625,-0.7000000029802322,-5.699999928474426,6.299999952316284,-12.300000190734863,128.0,128.0,False,-0.011243540086511735,1.6727800035282445,-3.1431359595173345e-05,True,12,6,16,230.0,False,,76561199052932933,kiani,8.0,1391.9599609375,-865.2000122070312,17.020000457763672,-10570.50048828125,9176.300048828125,2.0999999344348907,-0.09999999776482582,0.29999999329447746,-3269.5001220703125,255.0,0.0,False,-0.00958218186302736,0.9788366583076492,-6.115984989496863e-05,True,4,24,101.0,False,34,,enpitsu,76561198039309853,26,1380.1300048828125,-2307.60009765625,17.06999969482422,8272.39990234375,-11924.3994140625,1.0999999940395355,0.19999999552965164,-0.19999999552965164,-2116.6000366210938,255.0,128.0,False,-0.016764814202273215,-2.1144065518979365,-4.813878053329071e-05,True,222.0,False,20,False,14,,games5425898691,bf81d8692db,24.0,741.3300170898438,2507.75,17.010000228881836,-12575.50048828125,10009.89990234375,2.7000001072883606,0.3999999910593033,-0.19999999552965164,-60.50000190734863,255.0,128.0,-0.009600921269455389,0.6801828365079914,7.642050231089606e-05,True,22,20,4,63.0,False,,
121,7933,255,False,False,0,2269.776268337609,-1580.2900390625,2975.830078125,105.2300033569336,-4251.600036621094,25582.099609375,4134.100036621094,5975.2001953125,450.40000915527344,306.5999984741211,0.0,1.3823332430833815,-0.4070916879877972,1.7437499331031086,76561198039309853,enpitsu,26.0,-1542.8499755859375,2664.090087890625,74.80000305175781,-6960.4998779296875,19098.00048828125,2849.2001342773438,-4843.299865722656,-1134.1999816894531,-757.6000213623047,255.0,128.0,False,0.16361353546628143,1.779723151990586,-0.0013496456066379725,True,15,False,20,213.0,False,,bf81d8692db,games5425898691,24.0,-398.0199890136719,-2786.090087890625,17.010000228881836,12459.69970703125,-10149.69970703125,2.7000001072883606,-0.3999999910593033,0.19999999552965164,-0.5999999865889549,255.0,128.0,,0.00960104143875396,-0.6837091811186375,5.949240889297615e-05,True,4,20,63.0,False,22,,kiani,76561199052932933,8,-1151.5899658203125,484.80999755859375,17.020000457763672,7989.4000244140625,-10586.600341796875,1.7000000178813934,-1.0000000149011612,1.4000000059604645,2185.2999877929688,255.0,255.0,False,0.009575245315212446,-0.872254018096734,0.00015014774787229214,True,101.0,False,34,4,24,,❦????3???,76561198970889287,15.0,-1557.4599609375,3143.35009765625,17.010000228881836,12.200000286102295,-11953.1005859375,2.7000001072883606,0.19999999552965164,-0.29999999329447746,11.299999952316284,128.0,128.0,0.009605498427342183,-1.5680290839945663,-3.2486523355943334e-05,True,16,12,6,230.0,False,,False
122,7934,255,False,False,1,8165.656120315286,1586.3699951171875,-2996.419921875,121.97000122070312,7029.6002197265625,8814.89990234375,16342.80029296875,5920.7000732421875,602.2000122070312,-763.0000305175781,1.0,-1.3289658323800109,0.719343347865335,1.4391605844047095,76561198970889287,❦????3???,15.0,1557.4599609375,-3143.35009765625,17.010000228881836,-12.200000286102295,11953.1005859375,2.7000001072883606,-0.19999999552965164,0.29999999329447746,11.299999952316284,128.0,128.0,False,-0.009605498427342183,1.5680290839945663,-3.2486523355943334e-05,True,12,6,16,230.0,False,,76561199052932933,kiani,8.0,1151.5899658203125,-484.80999755859375,17.020000457763672,-7989.4000244140625,10586.600341796875,1.7000000178813934,1.0000000149011612,-1.4000000059604645,2185.2999877929688,255.0,255.0,False,-0.009575245315212446,0.872254018096734,0.00015014774787229214,True,4,24,101.0,False,34,,enpitsu,76561198039309853,26,1597.449951171875,-2805.550048828125,93.37999725341797,6282.2998046875,-15708.699951171875,1692.2000122070312,5451.6998291015625,-156.00000381469727,-709.8999786376953,255.0,128.0,False,-0.7385520005118797,-1.642865208636694,0.10633959808075312,True,213.0,False,20,False,15,,games5425898691,bf81d8692db,24.0,314.9800109863281,2853.77001953125,17.010000228881836,-12458.399658203125,10150.499877929688,2.7000001072883606,0.3999999910593033,-0.19999999552965164,-0.09999999776482582,255.0,128.0,-0.00960104143875396,0.6837091811186375,5.949240889297615e-05,True,22,20,4,63.0,False,,
123,7935,255,False,False,0,2292.8473752380332,-1620.8399658203125,2964.739990234375,203.3699951171875,-5012.099914550781,18305.400390625,20464.69970703125,5939.69970703125,-666.3999938964844,-524.3999862670898,0.0,1.2228678710331067,-0.926068154221923,1.2727083709405098,76561198039309853,enpitsu,26.0,-1597.449951171875,2805.550048828125,93.37999725341797,-6282.2998046875,15708.699951171875,1692.2000122070312,-5451.6998291015625,156.00000381469727,-709.8999786376953,255.0,128.0,False,0.7385520005118797,1.642865208636694,0.10633959808075312,True,15,False,20,213.0,False,,bf81d8692db,games5425898691,24.0,-314.9800109863281,-2853.77001953125,17.010000228881836,12458.399658203125,-10150.499877929688,2.7000001072883606,-0.3999999910593033,0.19999999552965164,-0.09999999776482582,255.0,128.0,,0.00960104143875396,-0.6837091811186375,5.949240889297615e-05,True,4,20,63.0,False,22,,kiani,76561199052932933,8,-1151.5899658203125,484.80999755859375,17.020000457763672,7989.4000244140625,-10586.600341796875,1.7000000178813934,-1.0000000149011612,1.4000000059604645,2185.2999877929688,255.0,255.0,False,0.009575245315212446,-0.872254018096734,0.00015014774787229214,True,101.0,False,34,4,24,,❦????3???,76561198970889287,15.0,-1559.1199951171875,3100.070068359375,19.59000015258789,-675.5000305175781,-8056.5997314453125,2919.5999145507812,-270.3000068664551,-392.7000045776367,-1988.5000610351562,128.0,128.0,-0.02669370713305861,-1.704230619342714,0.07297041888114364,True,17,12,6,230.0,False,,False
124,8060,259,False,False,1,8702.102293482558,2906.6201171875,-3326.639892578125,574.0800170898438,8738.699951171875,14436.700439453125,-661.6000366210938,-4782.099914550781,342.59998321533203,-521.3000106811523,1.0,0.27313122917994376,-0.5830819051685219,-1.9870869433862854,76561198970889287,❦????3???,15.0,2791.06005859375,-3501.070068359375,454.6000061035156,6257.1002197265625,7920.3997802734375,1743.3000183105469,-1596.4999389648438,260.79999923706055,243.60000610351562,128.0,128.0,True,0.1863499275814813,1.7616306567131108,-0.34481240982575156,True,12,8,20,160.0,False,,76561199052932933,kiani,8.0,953.2899780273438,-4719.169921875,17.020000457763672,9546.199951171875,7649.69970703125,1.4000000059604645,0.29999999329447746,0.5000000074505806,0.0,255.0,128.0,False,-0.009542121271953976,2.466020299631738,-6.19560317695709e-05,True,4,24,102.0,False,34,,enpitsu,76561198039309853,26,3385.530029296875,-3320.820068359375,17.040000915527344,-249.0999984741211,10967.7001953125,2.0000000298023224,-0.0,-0.0,-575.8000183105469,255.0,128.0,False,-0.016698311350311138,1.595717120183453,0.0002878829469305127,True,204.0,False,20,False,16,,games5425898691,bf81d8692db,24.0,3379.570068359375,4660.330078125,743.6699829101562,-8072.60009765625,8073.4002685546875,1504.4999694824219,-1650.7000732421875,-1650.7000732421875,0.0,255.0,255.0,0.10285751947133975,0.7950079637345836,-1.569810537651091,True,22,20,4,255.0,False,,
125,8091,260,False,False,0,4503.5251449042635,-3863.679931640625,1752.5799560546875,110.58000183105469,-13711.800537109375,-15117.900390625,-3546.300048828125,3629.2999267578125,-4266.199951171875,-1182.9000091552734,0.0,0.3098136600929777,0.630533234974848,-2.7504200152619616,76561198039309853,enpitsu,26.0,-3737.7099609375,1781.030029296875,16.729999542236328,-5171.500244140625,-13070.0,146.00000381469727,70.59999942779541,-166.00000381469727,-21.700000762939453,255.0,128.0,False,0.04564034220972846,-1.9450734168841066,0.0381953245849761,True,16,False,20,235.0,False,,bf81d8692db,games5425898691,24.0,-2174.52001953125,-5102.97998046875,210.00999450683594,12887.19970703125,3.100000023841858,-7781.400146484375,0.5000000074505806,-135.10000228881836,-4.4999998807907104,255.0,124.0,,0.5257776738463428,-0.010838875755898533,-1.5763992541088219,True,4,20,255.0,False,22,,kiani,76561199052932933,8,-2091.989990234375,3512.10009765625,17.020000457763672,-6494.2999267578125,-15618.00048828125,1.4000000059604645,-0.19999999552965164,-0.7999999821186066,8.999999761581421,255.0,128.0,False,0.00958358653708166,-1.963528625735484,-7.841428663506933e-05,True,61.0,False,34,4,24,,❦????3???,76561198970889287,15.0,-3453.8701171875,2304.919921875,133.24000549316406,-5751.7999267578125,-11942.2998046875,-6653.2000732421875,-43.499999046325684,16.59999966621399,-97.5,128.0,128.0,0.0739259154371195,-1.6766514052065526,-0.608838677746314,True,20,12,8,121.0,False,,False
126,8164,263,False,False,1,5271.051494957172,3746.5400390625,706.219970703125,100.4800033569336,-6527.2998046875,21175.6005859375,-1828.0000305175781,-3637.60009765625,2752.9998779296875,-3897.0999145507812,1.0,-0.011671093239952322,2.6246008166038375,-0.706303646064084,76561198970889287,❦????3???,15.0,3857.409912109375,536.8900146484375,15.630000114440918,-12526.600341796875,7036.5997314453125,-1514.1999816894531,-52.69999980926514,3863.9999389648438,-1840.7000732421875,255.0,0.0,False,-0.058991200442891384,0.5200290292080196,-0.0716027987329569,True,12,8,20,33.51151846044807,True,,76561199052932933,kiani,8.0,2520.949951171875,-452.4800109863281,17.020000457763672,10594.7998046875,7812.1002197265625,-1.0999999940395355,4.600000083446503,3.100000023841858,-1330.8000183105469,255.0,128.0,False,-0.009571571318611858,2.5799082063848737,0.00016142951350877211,True,4,24,4.582804292760873,True,34,,enpitsu,76561198039309853,26,2802.2900390625,713.5,495.7799987792969,-9212.60009765625,7230.0,-4444.89990234375,446.3999938964844,-3487.0001220703125,404.3000030517578,0.0,255.0,False,0.42241060706440253,0.6427422576883194,-2.1423597223174844,True,211.0,False,22,False,18,,games5425898691,bf81d8692db,24.0,-386.7300109863281,4463.77001953125,17.020000457763672,4161.600036621094,12436.600341796875,1.2999999523162842,0.7000000029802322,1.8000000715255737,-384.90001678466797,255.0,161.0,-0.009572818349467632,1.9497921011064903,0.000253665965011697,True,22,20,4,255.0,False,,
127,8206,265,False,False,1,2604.952688315905,2928.7900390625,3511.030029296875,93.1500015258789,-4704.200134277344,16563.499755859375,0.0,-5797.39990234375,-1191.6999816894531,-984.5999908447266,1.0,0.4868047674748551,-2.3369582158016033,-3.0818415122362808,76561198970889287,❦????3???,15.0,3093.699951171875,3347.179931640625,89.58000183105469,-3524.89990234375,21858.798828125,-912.0999908447266,-3891.9000244140625,-425.9000015258789,45.39999961853027,128.0,128.0,False,0.9777025568208844,1.4792292839102639,0.020243326923932107,True,14,8,22,0.0,False,,76561199052932933,kiani,8.0,3044.610107421875,927.1400146484375,17.020000457763672,-13984.49951171875,10698.800048828125,-0.9000000357627869,1.899999976158142,-1.4000000059604645,1789.7000122070312,255.0,255.0,False,-0.009603142676166798,0.6071477285945198,0.0001745737407113422,True,4,24,192.0,False,34,,enpitsu,76561198039309853,26,1551.219970703125,1522.52001953125,17.059999465942383,-7597.8997802734375,7065.10009765625,1.8000000715255737,-0.7999999821186066,0.7000000029802322,-192.99999237060547,0.0,128.0,False,-0.016869299782898865,-2.356854655599692,0.0002296533263434995,True,211.0,False,22,False,18,,games5425898691,bf81d8692db,24.0,301.30999755859375,4919.77001953125,17.020000457763672,5932.8997802734375,460.6999969482422,-1.0999999940395355,-2.7000001072883606,-0.5999999865889549,-159.60000038146973,255.0,71.0,-0.00952331317404822,3.0403802887860643,-0.00021447473960023363,True,22,20,4,209.96336313986004,True,,
128,8209,265,False,False,1,2456.784687119579,2878.360107421875,3688.780029296875,93.1500015258789,-4613.599853515625,16273.599853515625,0.0,-5799.5001220703125,-1260.199966430664,-881.5000152587891,1.0,0.9972811182562229,-2.632167683249831,2.6354045033885822,76561198970889287,❦????3???,15.0,3064.300048828125,3529.3798828125,79.4800033569336,-3524.89990234375,21858.798828125,-1453.0999755859375,-3053.0999755859375,-333.8999938964844,35.39999961853027,128.0,128.0,False,0.6915429037759403,1.471569140616605,0.014476529324812587,True,14,8,22,0.0,False,,76561199052932933,kiani,8.0,2909.820068359375,1013.7000122070312,17.020000457763672,-15270.799560546875,8303.699951171875,1.5000000596046448,0.5999999865889549,-0.09999999776482582,1910.2000427246094,255.0,255.0,False,-0.009612221654356505,0.4360562633507509,6.408976964590562e-05,True,4,24,192.0,False,34,,enpitsu,76561198039309853,26,1481.5400390625,1590.5799560546875,17.059999465942383,-7666.300048828125,7657.60009765625,1.8000000715255737,-0.7000000029802322,0.9000000357627869,-15.099999904632568,0.0,0.0,True,-0.01683666945495118,-2.3508127582533223,9.902937549478365e-05,True,211.0,False,22,False,18,,games5425898691,bf81d8692db,24.0,363.9800109863281,4920.72998046875,17.020000457763672,7584.000244140625,-179.69999313354492,-0.7999999821186066,3.8999998569488525,0.19999999552965164,-1570.7000732421875,255.0,71.0,-0.009498896869307813,-3.132640994701482,-0.00032844633184141706,True,22,20,4,200.57886433857738,True,,
129,8228,265,False,False,1,1706.8853249079573,2563.969970703125,4777.60009765625,97.30000305175781,-7344.6002197265625,6492.80029296875,3020.4998779296875,-3281.0000610351562,599.0000152587891,4826.7999267578125,1.0,-0.6797369031036035,-2.7140685269219356,-2.3865824072025106,76561198970889287,❦????3???,15.0,2617.10009765625,4865.43994140625,17.010000228881836,-13680.999755859375,13245.799560546875,3.0000001192092896,-1.7000000178813934,-2.5,1904.4999694824219,0.0,255.0,False,-0.009678758424888304,0.690895079171454,-1.4385117429205617e-05,True,14,8,22,0.0,False,,76561199052932933,kiani,8.0,1694.5999755859375,1292.6099853515625,17.020000457763672,-16680.799560546875,3289.89990234375,1.5000000596046448,3.4999999403953552,-0.5999999865889549,-654.8000335693359,255.0,38.0,False,-0.009587352440534788,0.19069082299447881,-0.00010939556445771663,True,4,24,192.0,False,34,,enpitsu,76561198039309853,26,807.2100219726562,2130.280029296875,17.059999465942383,-10415.899658203125,4241.400146484375,2.5,-0.19999999552965164,0.09999999776482582,2776.6000366210938,0.0,0.0,True,-0.01682814103028277,2.414033553842586,2.8124407789054237e-05,True,211.0,False,22,False,18,,games5425898691,bf81d8692db,24.0,1197.8399658203125,5073.77001953125,63.970001220703125,11527.5,3995.1998901367188,5830.4998779296875,5432.1002197265625,259.59999084472656,821.3999938964844,255.0,128.0,0.5911703065996635,2.801249444949933,0.7261644620935207,True,22,20,4,141.04180642353577,True,,
130,8237,266,False,False,1,1440.4233420699913,2328.18994140625,4986.2099609375,162.0500030517578,-1163.0999755859375,2219.2999267578125,6030.3997802734375,-3569.4000244140625,395.6999969482422,4806.400146484375,1.0,-0.8114416520398037,2.8555947672954773,2.534253038383661,76561198970889287,❦????3???,15.0,2254.280029296875,5024.83984375,38.900001525878906,-6741.7999267578125,-1811.4999389648438,2430.399932861328,-208.09999465942383,-778.7000274658203,1704.2999267578125,0.0,255.0,True,-0.03322933809282791,-0.027957148864913545,-0.5280553516404458,True,14,8,23,0.0,False,,76561199052932933,kiani,8.0,1202.239990234375,1507.6700439453125,17.020000457763672,-12530.10009765625,10438.399658203125,1.5999999642372131,-0.3999999910593033,0.29999999329447746,-2001.300048828125,255.0,0.0,False,-0.00958412623401031,0.7618401282354473,-5.5056790271715115e-05,True,4,24,192.0,False,34,,enpitsu,76561198039309853,26,494.42999267578125,2244.72998046875,17.059999465942383,-7187.5,5326.199951171875,-3.0000001192092896,-0.29999999329447746,-0.7999999821186066,1840.5999755859375,255.0,128.0,False,-0.01659508886970603,1.6074894524036856,-0.00010609956375538896,True,182.81526018727214,True,22,False,18,,games5425898691,bf81d8692db,24.0,1611.469970703125,5103.18017578125,289.2699890136719,14800.400390625,-28.399999141693115,5002.200012207031,-163.09999465942383,1929.2999267578125,13.40000033378601,255.0,0.0,0.2911389741771692,3.1346420182216095,1.5753515197103023,True,22,20,4,112.8570666108079,True,,
