,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
106,7244,238,False,False,0,10098.736923294971,-1144.8699951171875,-4955.669921875,142.5399932861328,-3672.0001220703125,-4214.599914550781,4941.499938964844,1463.5000610351562,5739.2999267578125,-958.3000183105469,0.0,0.03185579922704583,-2.3372251517282776,-0.3124365427550522,76561198039309853,enpitsu,24.0,-1101.5400390625,-4935.83984375,17.049999237060547,-6750.3997802734375,727.7999877929688,2.5999999046325684,-0.5999999865889549,-0.3999999910593033,2.0999999344348907,128.0,128.0,False,0.01681554613084829,3.0345743932846516,-5.2439169201110775e-05,True,34,False,232.0,False,34,,bf81d8692db,games5425898691,22.0,555.25,-4922.81005859375,17.010000228881836,-15180.6005859375,1261.2000274658203,2.0999999344348907,-0.7000000029802322,-0.19999999552965164,-0.3999999910593033,255.0,128.0,,0.009560991624535489,3.058633201292896,-3.5051271911640346e-05,True,255.0,False,64,4,54,,drana,76561198164491532,2,2100.090087890625,4737.35986328125,16.760000228881836,-7130.8001708984375,-12933.299560546875,62.39999771118164,166.39999389648438,68.49999904632568,4.300000071525574,255.0,128.0,False,0.003536057999187876,-2.0756602677393703,0.00692766463185873,True,32,217.48079980573348,True,40,4,,「Spiki」,76561198039883154,8.0,-3011.93994140625,-1386.68994140625,17.010000228881836,-9004.69970703125,-8158.599853515625,2.0999999344348907,2.3999999463558197,2.199999988079071,850.8000183105469,255.0,140.0,False,0.00956437907732465,-2.368477598956493,-1.5256067145333004e-05,True,255.0,False,60,False,48,
107,7276,240,False,False,0,9945.054568679525,-1455.030029296875,-4789.330078125,208.97000122070312,-24671.298828125,-4157.200012207031,2631.300048828125,1781.9999694824219,5514.6002197265625,1553.3999633789062,0.0,-0.4152408024119605,-2.543298153454081,-0.9266842593055842,bf81d8692db,games5425898691,22.0,-1328.72998046875,-4758.7998046875,134.17999267578125,-17057.2998046875,-151.70000076293945,-1007.2000122070312,748.4999847412109,-4539.4000244140625,-3013.699951171875,255.0,154.0,,1.2541098951568488,0.4663889896719312,-2.949691493993577,True,66,4,255.0,False,55,,76561198039309853,enpitsu,24.0,-1251.800048828125,-4918.14990234375,17.049999237060547,-2417.7999877929688,250.59999465942383,2.5999999046325684,0.0,-0.5000000074505806,0.0,255.0,128.0,False,0.016514456818192216,3.0381622481391464,4.120147015180069e-06,True,232.0,False,34,False,34,,drana,76561198164491532,2,481.5899963378906,4113.4599609375,17.0,-16233.00048828125,4345.400085449219,3.400000035762787,0.3999999910593033,0.0,-153.80000114440918,255.0,128.0,False,0.009608264208693219,2.862708326560949,0.00010598625041381631,True,32,219.0,False,40,4,,「Spiki」,76561198039883154,9.0,-3522.239990234375,-2699.7900390625,17.010000228881836,1947.2999572753906,-13871.300048828125,2.0999999344348907,0.19999999552965164,-2.0999999344348907,627.2999954223633,255.0,183.0,False,0.00957480003252467,-1.417965897307152,-3.2087778660863035e-05,True,255.0,False,60,False,48,
108,7365,243,False,False,0,8090.206988114213,-3950.3701171875,-2351.47998046875,158.85000610351562,-4731.7999267578125,23568.30078125,9324.199829101562,1297.7999877929688,5751.099853515625,1113.3000183105469,0.0,0.870928777951888,2.3136380558315386,1.9045721811751353,bf81d8692db,games5425898691,22.0,-3867.3798828125,-2563.199951171875,20.1200008392334,-10201.199951171875,18871.8994140625,1143.3000183105469,508.80001068115234,3186.7001342773438,1819.4000244140625,255.0,250.0,,-0.05889232820210013,2.1515741972072973,0.06954741059071383,True,66,4,69.39046854101204,True,56,,76561198039309853,enpitsu,23.0,36.25,-5020.22998046875,17.049999237060547,-340.40000915527344,6329.4000244140625,2.5999999046325684,0.0,-0.7999999821186066,-5.099999904632568,255.0,128.0,False,0.016628568540782273,1.623835508170644,7.468358962574732e-05,True,232.0,False,34,False,34,,drana,76561198164491532,2,-3352.60009765625,2539.5400390625,17.0,-14185.400390625,-4747.39990234375,3.4999999403953552,1.0000000149011612,0.19999999552965164,1929.1999816894531,255.0,255.0,False,0.0096003033358618,-2.770022258678454,0.00011919464591078269,True,32,245.0,False,40,4,,「Spiki」,76561198039883154,9.0,-4006.89990234375,-2628.97998046875,86.04000091552734,-5944.69970703125,12634.69970703125,5009.5001220703125,-1123.8999938964844,3473.699951171875,-1198.499984741211,255.0,0.0,False,-0.40912677114249096,2.0035140254609844,0.6715331409056225,True,179.80929876142932,True,60,False,48,
109,7436,245,False,False,1,8543.927230943063,3504.860107421875,-2995.8798828125,152.3000030517578,13360.10009765625,-3392.5,2508.699951171875,-3251.9000244140625,-644.5999908447266,5000.899963378906,1.0,0.05993421074917591,1.4732814046074367,1.7293360365977615,76561198164491532,drana,2.0,3391.989990234375,-3076.449951171875,72.69000244140625,12532.7001953125,-11672.60009765625,4206.700134277344,2892.39990234375,2974.8001098632812,-3412.5,255.0,216.0,False,-0.09541511718112405,-2.546405379973217,0.017553319886548784,True,42,5,177.20910986777275,True,32,,76561198039883154,「Spiki」,9.0,3427.64990234375,-1448.81005859375,17.0,-6455.8001708984375,-20173.499755859375,3.3000001311302185,2.5999999046325684,0.19999999552965164,1052.7999877929688,255.0,149.0,False,-0.009446179295475683,-1.3231499263112705,-0.0001454413883224287,True,75.0,False,60,False,48,,enpitsu,76561198039309853,24,50.220001220703125,1895.9599609375,17.049999237060547,-1488.3999633789062,-14022.80029296875,2.5999999046325684,-0.0,0.29999999329447746,-3.100000023841858,255.0,128.0,False,-0.016764547225835605,-1.4646214903596133,3.358715636124906e-05,True,34,255.0,False,34,False,,games5425898691,bf81d8692db,22.0,3889.219970703125,-2962.510009765625,25.40999984741211,-7599.5001220703125,-21682.7001953125,932.6999664306641,-104.89999771118164,3340.4000854492188,-1561.9000244140625,255.0,0.0,,-0.06929411293066547,-1.2098978056314065,0.2065655747545572,True,0.0,False,67,4,56,
110,7496,248,False,False,1,9017.434207526483,2876.39990234375,-3657.280029296875,151.42999267578125,-8767.100219726562,14463.800048828125,7886.099853515625,3709.2999267578125,-1348.699951171875,978.6000061035156,1.0,0.10699437486882427,1.8427165388690108,0.7409036147548728,76561198164491532,drana,2.0,2953.429931640625,-3854.06005859375,51.970001220703125,-10636.99951171875,9533.200073242188,3470.7998657226562,-28.80000114440918,-58.60000133514404,-1757.5999450683594,255.0,0.0,,-0.01182951647414049,0.810167000280966,-0.0018851527546906786,True,44,6,113.53249897495391,True,32,,76561198039883154,「Spiki」,8.0,1489.4300537109375,-4736.14013671875,17.0,-10084.500122070312,7105.0,3.1999999284744263,-0.0,0.7000000029802322,-1836.9999694824219,255.0,128.0,False,-0.009592725271307077,1.0213656160788882,0.0001353915770814529,True,75.0,False,60,False,48,,enpitsu,76561198039309853,24,294.0,558.219970703125,17.049999237060547,-2707.7999877929688,6028.800048828125,1.5999999642372131,-3.100000023841858,6.1000001430511475,-802.2000122070312,0.0,128.0,,-0.016959899834280426,-1.93162014698451,-0.00016391142010182674,True,34,255.0,False,34,False,,games5425898691,bf81d8692db,22.0,1123.050048828125,-5102.990234375,201.1300048828125,-9477.60009765625,2.8999999165534973,-8137.60009765625,-0.0,-2304.9000549316406,0.0,255.0,0.0,,-0.7473944225439189,-0.013044946980634077,1.5796741587835228,True,255.0,False,68,4,58,
111,7554,250,False,True,1,5815.406292050841,1105.5400390625,-671.6300048828125,385.2300109863281,-3485.7000732421875,22220.2001953125,4784.5001220703125,1552.5,2426.999969482422,-441.8000030517578,1.0,0.8531012405800701,-0.9784561907921444,-1.9018689068383146,76561198164491532,drana,2.0,1084.8199462890625,-829.010009765625,218.27000427246094,-9539.400024414062,18134.3994140625,2043.3000183105469,-2011.9999694824219,3486.9000244140625,3747.39990234375,255.0,0.0,,0.5492993810003655,1.2618734131108498,0.8361334356574457,True,46,6,25.43601736202035,True,35,,76561198039883154,「Spiki」,8.0,427.1099853515625,-1867.280029296875,17.0,-6055.2001953125,15002.80029296875,3.3000001311302185,-0.0,0.19999999552965164,0.7000000029802322,255.0,128.0,False,-0.009595481702441983,1.1870838494192744,-2.4723891429875747e-05,True,79.0,False,60,False,48,,enpitsu,76561198039309853,23,755.4000244140625,133.1999969482422,67.77999877929688,7408.4002685546875,-16506.700439453125,3906.7001342773438,74.40000057220459,33.09999942779541,0.0,255.0,128.0,,-0.025222072910472203,-1.992638978548228,1.639860609751145e-05,True,34,128.0,False,36,False,,games5425898691,bf81d8692db,22.0,648.0999755859375,-1894.719970703125,16.989999771118164,-8980.10009765625,21174.3994140625,2.3000000417232513,-0.09999999776482582,0.7000000029802322,1551.4999389648438,255.0,255.0,,-0.009600802875449599,1.1309103723135772,0.0001371890909545194,True,73.25316144574074,True,68,4,58,
112,7632,253,True,True,1,658.564046699065,261.57000732421875,4963.35009765625,242.8800048828125,5296.400146484375,30178.9990234375,206.8000030517578,-2648.699951171875,-1380.2999877929688,5203.699951171875,1.0,0.09085355750473197,-0.8897248944128201,-1.8106156094507624,76561198164491532,drana,2.0,242.6999969482422,4842.27978515625,186.64999389648438,11609.300537109375,18542.60009765625,2905.4000854492188,586.5000152587891,4534.200134277344,3057.0999145507812,255.0,14.0,,0.15192639392124727,1.7990542949699642,0.5744710862682078,True,48,6,14.530279544091997,True,37,,76561198039883154,「Spiki」,8.0,-3302.719970703125,486.3699951171875,17.010000228881836,-12784.3994140625,-16152.099609375,2.0000000298023224,-0.29999999329447746,-0.7000000029802322,8.799999952316284,255.0,128.0,False,-0.009580526550201175,-0.9024553481439093,-6.350095792183297e-05,True,0.0,False,60,False,48,,enpitsu,76561198039309853,23,3035.820068359375,-4971.58984375,218.6699981689453,5914.89990234375,2625.0,9686.099853515625,-2949.2001342773438,-154.399995803833,347.7000045776367,255.0,255.0,False,0.6958107079410698,2.6518600873627958,-1.426376005786646,True,36,149.0,False,36,False,,games5425898691,bf81d8692db,22.0,-406.4599914550781,4344.89013671875,17.010000228881836,462.2999954223633,22898.40087890625,2.0999999344348907,0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.00963639598361198,1.5909815091116046,-5.70155032094333e-06,True,0.0,False,70,4,60,
113,7897,253,False,False,1,5146.573654152102,38.77000045776367,65.31999969482422,123.0999984741211,6342.9998779296875,5913.800048828125,-1012.0999908447266,452.7000045776367,-374.3000030517578,589.0999984741211,1.0,0.06375681955942955,-0.1514427922998287,-0.19993669572513412,76561198164491532,drana,2.0,42.43000030517578,-71.30000305175781,93.06999969482422,4047.0001220703125,761.3999938964844,441.8000030517578,-2758.699951171875,1291.4999389648438,-4579.4000244140625,255.0,128.0,,-1.3266017406067474,-0.39840627721490174,2.0414439408468876,True,4,False,0.0,False,3,,76561198039883154,「Spiki」,9.0,-0.0,-1875.8499755859375,47.5099983215332,-0.0,16378.699951171875,-2575.7000732421875,-1715.0999450683594,-0.0,0.0,255.0,,,0.17538869362431664,1.5709039239090274,-5.180477652690687e-05,True,116.0,False,4,False,4,,enpitsu,76561198039309853,24,-64.94000244140625,155.0399932861328,135.25,-3555.10009765625,-1596.1000061035156,215.9000015258789,5154.2999267578125,1566.7999267578125,1108.0000305175781,255.0,0.0,,-1.271338566614936,2.376119756357896,1.9006462357240665,True,1,31.0,False,2,False,,games5425898691,bf81d8692db,22.0,-3004.489990234375,4141.85009765625,17.010000228881836,-19771.300048828125,2976.9000244140625,2.3000000417232513,0.3999999910593033,-0.5000000074505806,1937.4000549316406,128.0,255.0,,-0.009617067343459941,0.07835894128621089,3.873572991349419e-05,True,255.0,False,False,False,False,
114,7937,254,False,False,1,4426.319519279162,740.010009765625,716.4299926757812,93.1500015258789,3988.699951171875,3693.3999633789062,0.0,-4047.5,4371.199951171875,459.90001678466797,1.0,-0.37805982787925085,-0.30902000320633477,-0.3009102740575764,76561198039883154,「Spiki」,9.0,825.8400268554688,518.6099853515625,17.010000228881836,2399.9000549316406,17659.3994140625,2.0999999344348907,-0.19999999552965164,-3.4999999403953552,-179.79999542236328,255.0,15.0,,-0.009588444421602732,1.6629254602110197,-0.00025870160640871574,True,4,False,93.0,False,4,,76561198164491532,drana,2.0,617.52001953125,187.32000732421875,17.010000228881836,6406.500244140625,5158.0999755859375,2.0999999344348907,-0.19999999552965164,-0.3999999910593033,0.0,255.0,128.0,,-0.009530252974963828,2.4637779178963375,4.750059328908578e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,24,-538.760009765625,-154.02999877929688,17.059999465942383,-5562.9998779296875,-4119.2999267578125,2.0000000298023224,-0.5000000074505806,-0.3999999910593033,-2383.3999633789062,255.0,0.0,,-0.016653949898034672,-0.6416646998480053,-7.670962189858416e-05,True,2,31.0,False,2,False,,games5425898691,bf81d8692db,22.0,-3398.7900390625,2448.389892578125,17.010000228881836,18528.699951171875,-7792.0001220703125,0.5999999865889549,-12.000000476837158,11.299999952316284,1985.0999450683594,255.0,255.0,,-0.009415014420326884,-2.815701837809417,0.0005679681747868974,True,231.32153976091774,True,False,False,False,
115,7981,256,True,True,1,1650.8152966926684,116.98999786376953,3684.550048828125,131.22000122070312,-10578.199462890625,25273.40087890625,5013.800048828125,-3505.4998779296875,4093.5000610351562,-596.3999938964844,1.0,0.04890003507441267,-2.7541083669687194,-1.9854145313686333,76561198039883154,「Spiki」,9.0,190.3800048828125,3526.97998046875,50.900001525878906,-11352.099609375,18401.400146484375,3195.8999633789062,-240.30000686645508,2190.500030517578,-411.1000061035156,128.0,253.0,,0.02880536712580147,0.957858964456938,0.06894176842657268,True,6,False,0.0,False,4,,76561198164491532,drana,2.0,2106.330078125,1015.4500122070312,17.010000228881836,12034.49951171875,-6195.999755859375,-0.19999999552965164,-0.0,0.19999999552965164,-585.9000015258789,255.0,116.0,,-0.009568811081076597,-2.619608475768918,0.00026420403131525446,False,21.704877402192803,True,4,False,4,,enpitsu,76561198039309853,23,-2338.81005859375,90.83000183105469,17.059999465942383,-15449.200439453125,1348.2000732421875,1.5000000596046448,7.799999713897705,-0.29999999329447746,1273.8999938964844,255.0,128.0,,-0.01679072671814087,0.04554209379389542,0.00013023909487696423,True,2,0.0,False,2,False,,games5425898691,bf81d8692db,22.0,-1043.469970703125,4671.4501953125,17.010000228881836,18500.10009765625,9999.400024414062,2.3000000417232513,-0.5999999865889549,3.0000001192092896,-1929.4000244140625,0.0,0.0,,-0.009626581434699095,2.7260136459893634,-2.6906604224634142e-05,True,131.0,False,False,False,False,
116,8250,256,False,False,1,5205.761035522844,6.590000152587891,10.779999732971191,93.62000274658203,13068.00048828125,22685.70068359375,2165.7000732421875,-4014.5999145507812,2375.500030517578,-2859.5001220703125,1.0,0.019391267706344865,0.024149890426375345,0.03369303959350215,76561198039883154,「Spiki」,9.0,-129.9600067138672,-248.07000732421875,48.86000061035156,7692.39990234375,17644.3994140625,3294.1000366210938,-178.60000610351562,69.0999984741211,-1691.6000366210938,128.0,0.0,,-0.014533353084738085,2.0654111246708298,-0.0015604258125862314,True,4,False,0.0,False,False,,76561198164491532,drana,2.0,-0.0,-5233.58984375,17.010000228881836,-0.0,-2589.2999267578125,2.0999999344348907,0.7000000029802322,-0.0,0.0,255.0,,,-0.009315524397494931,1.5707874726890154,4.122673933116874e-08,True,116.0,False,False,False,False,,enpitsu,76561198039309853,23,-0.0,2835.5,17.049999237060547,0.19999999552965164,-12209.599609375,2.7000001072883606,-0.29999999329447746,-0.0,0.0,255.0,,,-0.016754405147893888,-1.5708483318204336,8.005807635643888e-06,True,2,146.0,False,2,False,,games5425898691,bf81d8692db,22.0,134.89999389648438,383.239990234375,76.25,-7940.3997802734375,-21384.19921875,2456.0000610351562,4963.399963378906,-2366.1000061035156,-124.70000267028809,128.0,128.0,False,-0.5136973201517966,-1.1134257042625946,-0.0067821538529658125,True,0.0,False,4,False,3,
117,8251,256,False,False,0,5268.617735250995,-35.72999954223633,-57.90999984741211,108.4800033569336,1510.5000305175781,14530.2001953125,8679.299926757812,5248.3001708984375,-2878.0999755859375,-413.6000061035156,0.0,-0.13651135844467505,-0.12870925500626978,0.2953105529254251,bf81d8692db,games5425898691,22.0,-68.69999694824219,-205.0399932861328,93.66999816894531,7940.3997802734375,21384.19921875,1225.1000213623047,-4938.800048828125,2419.7000122070312,-45.999999046325684,128.0,128.0,False,1.1164893963925995,1.0980624070569542,-0.018042591303505155,True,4,False,0.0,False,3,,76561198039309853,enpitsu,23.0,0.0,-2732.47998046875,17.049999237060547,-0.19999999552965164,12485.30029296875,2.7000001072883606,0.29999999329447746,0.0,0.0,255.0,,,0.016754405147893888,1.5708483318204336,8.005807635643888e-06,True,146.0,False,2,False,2,,drana,76561198164491532,2,0.0,5242.10009765625,17.010000228881836,0.0,255.6999969482422,2.0999999344348907,-0.7000000029802322,0.0,0.0,255.0,,,0.009315524397494931,-1.5707874726890154,4.122673933116874e-08,True,False,116.0,False,False,False,,「Spiki」,76561198039883154,9.0,57.220001220703125,112.62999725341797,73.37999725341797,-13535.400390625,-11800.699462890625,2575.1998901367188,-5033.599853515625,-1783.8999938964844,-1203.7999725341797,128.0,0.0,,-0.05605282261095879,-2.2132065357815978,0.0545062927263328,True,0.0,False,4,False,3,
118,8252,256,False,False,1,5169.04134404166,88.12999725341797,34.47999954223633,149.92999267578125,17609.100341796875,1946.300048828125,10960.799560546875,5053.699951171875,1540.7000732421875,-2843.5000610351562,1.0,0.20205120427398532,0.14228488482536134,0.3517933242961653,76561198039883154,「Spiki」,9.0,-57.220001220703125,-112.62999725341797,73.37999725341797,13535.400390625,11800.699462890625,2575.1998901367188,5033.599853515625,1783.8999938964844,-1203.7999725341797,128.0,0.0,,0.05605282261095879,2.2132065357815978,0.0545062927263328,True,4,False,0.0,False,3,,76561198164491532,drana,2.0,-0.0,-5242.10009765625,17.010000228881836,-0.0,-255.6999969482422,2.0999999344348907,0.7000000029802322,-0.0,0.0,255.0,,,-0.009315524397494931,1.5707874726890154,4.122673933116874e-08,True,116.0,False,False,False,False,,enpitsu,76561198039309853,23,-0.0,2732.47998046875,17.049999237060547,0.19999999552965164,-12485.30029296875,2.7000001072883606,-0.29999999329447746,-0.0,0.0,255.0,,,-0.016754405147893888,-1.5708483318204336,8.005807635643888e-06,True,2,146.0,False,2,False,,games5425898691,bf81d8692db,22.0,68.69999694824219,205.0399932861328,93.66999816894531,-7940.3997802734375,-21384.19921875,1225.1000213623047,4938.800048828125,-2419.7000122070312,-45.999999046325684,128.0,128.0,False,-1.1164893963925995,-1.0980624070569542,-0.018042591303505155,True,0.0,False,4,False,3,
119,8253,256,False,False,0,5205.673995530633,-129.33999633789062,-8.90999984741211,172.05999755859375,-17581.199951171875,13847.19970703125,9310.999755859375,3136.6000366210938,-1041.9999694824219,5007.5,0.0,-0.2257852139087885,-0.01344069176139438,0.44974149076774944,bf81d8692db,games5425898691,22.0,-51.0,-132.83999633789062,91.36000061035156,521.6999816894531,5344.6002197265625,30.399999618530273,-4912.099914550781,-1753.5000610351562,1745.2000427246094,128.0,138.0,False,1.4123252962283646,-0.30676941527096474,-2.2065977963626686,True,4,False,0.0,False,3,,76561198039309853,enpitsu,23.0,0.0,-2637.8798828125,17.049999237060547,-0.19999999552965164,12714.000244140625,2.7000001072883606,0.19999999552965164,0.0,0.0,255.0,,,0.016754405147893888,1.5708483318204336,8.005807635643888e-06,True,146.0,False,2,False,2,,drana,76561198164491532,2,0.0,5235.830078125,17.010000228881836,0.0,-1315.5999755859375,2.0999999344348907,0.7000000029802322,0.0,0.0,255.0,,,0.009391819022345399,-1.5707878295104034,3.9981008938747724e-08,True,False,116.0,False,False,False,,「Spiki」,76561198039883154,9.0,-18.440000534057617,97.33999633789062,95.95999908447266,-7204.5001220703125,906.6999816894531,2320.0,-2987.2000122070312,-4126.000061035156,2074.1000366210938,128.0,0.0,,-0.42231707684166386,-2.275781584888042,0.7368549677504255,True,0.0,False,4,False,3,
120,8337,260,False,False,1,9281.378405864154,3265.35009765625,-3833.860107421875,99.5999984741211,14017.19970703125,21161.79931640625,7539.5001220703125,1046.9000244140625,-1391.4999389648438,5741.6998291015625,1.0,0.9448899924526039,-0.01308187884965876,0.09480876774655776,76561198164491532,drana,2.0,3086.2900390625,-4001.4599609375,46.13999938964844,20991.4990234375,6987.39990234375,3458.599853515625,6.3999998569488525,18.899999856948853,1384.4000244140625,128.0,255.0,,-0.009807326978924176,2.760122035065121,0.0008551766296332294,True,4,False,239.33323861450276,True,False,,76561198039883154,「Spiki」,9.0,2432.919921875,-1962.2900390625,93.22000122070312,7241.500244140625,-17156.99951171875,-141.09999656677246,5469.1998291015625,274.89999771118164,-511.89998626708984,255.0,128.0,,1.0615554335722481,3.1394855147549054,-1.5183871994564673,True,31.0,False,6,False,6,,enpitsu,76561198039309853,24,3382.580078125,182.08999633789062,17.049999237060547,34.100000858306885,-33.59999895095825,2.5999999046325684,-2.0000000298023224,-1.7000000178813934,0.0,255.0,128.0,,-0.016723900261285063,-2.363108483692441,1.5166278453097069e-05,True,2,70.0,False,2,False,,games5425898691,bf81d8692db,22.0,1347.280029296875,-1786.4599609375,17.010000228881836,6732.19970703125,-11331.400146484375,2.0999999344348907,1.5000000596046448,-2.5,-589.3999862670898,255.0,128.0,False,-0.00956085756771903,-2.0720837228305435,6.156564399134938e-05,True,31.0,False,4,False,4,
121,8384,261,False,False,0,4470.358757337001,-3079.330078125,1239.0799560546875,280.5199890136719,-3967.0999145507812,16705.799560546875,8174.6002197265625,5637.7001953125,392.59998321533203,-2015.3999328613281,0.0,-0.5251330524866694,2.1527873814676113,0.5210596446551963,76561198039309853,enpitsu,23.0,-3020.9599609375,1086.780029296875,182.9499969482422,1406.300048828125,8041.9000244140625,770.5999755859375,136.70000076293945,-5495.30029296875,-180.49999237060547,128.0,255.0,,0.06353223101763734,1.7477715477114657,-0.494850841106314,True,4,False,208.0,False,3,,bf81d8692db,games5425898691,22.0,-2616.93994140625,1415.5,17.010000228881836,5585.5999755859375,-11702.39990234375,2.3000000417232513,0.09999999776482582,0.0,2297.100067138672,255.0,255.0,,0.009557912047548049,-1.0578914990799584,6.040309858272255e-06,True,61.0,False,4,False,4,,drana,76561198164491532,2,-4060.080078125,2084.239990234375,352.80999755859375,-593.8999938964844,-10139.7998046875,-1435.8000183105469,-454.7999954223633,385.29998779296875,-324.59999084472656,255.0,128.0,,-0.20678238634806864,-1.6595792249947154,-1.72827148327647,True,4,225.0,False,4,False,,「Spiki」,76561198039883154,9.0,-2697.199951171875,4669.4599609375,17.010000228881836,14553.399658203125,7359.000244140625,2.3000000417232513,-0.09999999776482582,0.0,-2015.5000305175781,255.0,0.0,,0.009602508565826557,0.3985575369423002,7.503552439841021e-06,True,31.0,False,6,False,6,
122,8458,264,False,False,0,2278.7391802677002,-2888.75,4034.739990234375,100.37999725341797,6952.0001220703125,-2013.9999389648438,5520.2001953125,1451.7999267578125,5011.099853515625,2963.2000732421875,0.0,0.6859654695654461,2.846176525536513,2.5180850440018467,76561198039309853,enpitsu,24.0,-3188.090087890625,4113.18994140625,109.87999725341797,-2995.8999633789062,217.90000915527344,-156.49999618530273,4862.900085449219,-2569.2001342773438,-14.299999475479126,0.0,255.0,,-0.6846123015095664,2.9464537818295167,-1.9524667103314506,True,6,False,127.0,False,5,,bf81d8692db,games5425898691,22.0,536.260009765625,1901.1500244140625,17.010000228881836,4254.89990234375,10928.699951171875,2.3999999463558197,-0.09999999776482582,0.0,2369.199981689453,255.0,255.0,,0.009537870391486522,1.262138149090495,1.4141461916840548e-05,True,61.0,False,4,False,4,,drana,76561198164491532,2,-1686.18994140625,2763.8701171875,86.19999694824219,17208.699951171875,14964.89990234375,-528.8000106811523,-2973.599853515625,3416.300048828125,0.0,255.0,128.0,,-1.1732597561549316,0.7162170773110175,9.217445290837667e-06,False,6,178.0,False,6,False,,「Spiki」,76561198039883154,8.0,-2959.360107421875,4217.27978515625,17.010000228881836,-8611.799926757812,-8195.30029296875,2.3999999463558197,0.29999999329447746,0.0,2365.2000427246094,255.0,254.0,False,0.009547375834577137,-2.3171093080001524,4.750512505091776e-05,True,31.0,False,6,False,6,
123,8502,266,False,False,1,8908.932259111914,1807.31005859375,-3722.199951171875,164.66000366210938,-16367.7001953125,5174.1998291015625,2893.2000732421875,-4394.700012207031,-174.89999771118164,732.6000213623047,1.0,0.3312574696220925,0.9451321976082157,0.6065721564086989,76561198039883154,「Spiki」,8.0,1924.6199951171875,-3780.77001953125,47.310001373291016,-12705.50048828125,-3533.3999633789062,2757.9000854492188,-3362.7999877929688,-2209.7999572753906,-3645.2999877929688,128.0,0.0,False,-0.046238640969106765,-0.04801546508181225,0.06702425520738634,True,8,False,0.0,False,6,,76561198164491532,drana,2.0,-261.6600036621094,-5011.47021484375,17.010000228881836,3617.0999145507812,-4449.700012207031,3.400000035762787,0.7000000029802322,-0.19999999552965164,2275.8999633789062,255.0,255.0,False,-0.009497876398596455,-2.7908512530574017,-4.4761195215274475e-05,True,239.0,False,6,False,6,,enpitsu,76561198039309853,24,3121.469970703125,-4178.330078125,17.020000457763672,-10137.80029296875,3123.2000732421875,2.8999999165534973,-0.09999999776482582,-0.09999999776482582,-2390.2999877929688,255.0,128.0,False,-0.016692821944842798,0.34270912730728426,-3.37238509378108e-06,True,6,48.75683443264295,True,6,False,,games5425898691,bf81d8692db,22.0,312.1600036621094,-3202.199951171875,17.010000228881836,2180.8999633789062,-9619.7998046875,2.5,0.09999999776482582,-0.09999999776482582,-2409.4000244140625,255.0,0.0,,-0.00952043021956583,-1.7452764382997932,-9.764205985949587e-06,True,92.0,False,4,False,4,
