,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
115,7308,213,False,False,1,5688.941517526432,-3139.06005859375,1129.719970703125,146.07000732421875,2940.4000854492188,14438.1005859375,126.70000076293945,3661.9000244140625,601.8999862670898,-1374.1000366210938,1.0,0.4973599554828784,0.6881628110327596,1.5124910960837499,76561198355729697,EgorTerl,4.0,-3169.8798828125,1044.3800048828125,17.0,1544.4999694824219,14718.499755859375,3.1999999284744263,-0.09999999776482582,-0.3999999910593033,0.0,128.0,128.0,,-0.009628246436740382,1.6753732459902824,3.852498048493305e-05,False,26,8,51.0,False,36,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,1530.5,-4837.0498046875,16.329999923706055,-13908.699951171875,11651.500244140625,156.00000381469727,-209.3000030517578,-25.799999237060547,-1868.800048828125,255.0,0.0,False,-0.006116833750527464,0.7564457938912562,-0.009135465961780342,True,234.0,False,False,8,6,,enpitsu,76561198039309853,26.0,-1167.0400390625,3513.260009765625,17.049999237060547,7802.7001953125,6014.000244140625,3.0000001192092896,-0.0,0.5000000074505806,-3973.2998657226562,0.0,255.0,False,-0.01664291305981983,-2.2415589897588886,-8.925621115922444e-05,True,24,136.0,False,24,False,,games5425898691,bf81d8692db,19.0,-13.770000457763672,-1221.8499755859375,24.399999618530273,7359.89990234375,19561.700439453125,3088.2000732421875,12.899999618530273,-1.2999999523162842,1495.2999877929688,255.0,232.0,,-0.009997343049264133,1.8971284489754006,0.00023304890721765234,True,61.0,False,36,4,46,
116,7325,214,False,False,1,4863.773650408299,-2897.919921875,2096.570068359375,131.3699951171875,5997.2998046875,18127.19970703125,827.5,1534.7999572753906,-88.90000343322754,-333.8999938964844,1.0,0.5368288354197853,-1.0153762154222556,-1.6006528670414637,76561198355729697,EgorTerl,4.0,-2985.570068359375,1898.1700439453125,16.989999771118164,6236.500244140625,15690.999755859375,2.3000000417232513,0.7999999821186066,1.5999999642372131,1071.1000061035156,255.0,255.0,,-0.00960052359154841,1.9591375941254037,0.00030477957638828045,False,26,8,22.781385201279843,True,36,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,967.1699829101562,-3940.3798828125,17.059999465942383,-8142.9998779296875,15702.2998046875,1.1999999731779099,-0.0,0.09999999776482582,-1.7000000178813934,255.0,128.0,False,-0.016792786967281377,1.0926169630950573,-1.3772658063207395e-05,True,234.0,False,False,8,6,,enpitsu,76561198039309853,26.0,-807.9299926757812,3844.18994140625,17.049999237060547,5847.0001220703125,5881.199951171875,2.5,-0.0,1.7000000178813934,-29.100000858306885,255.0,0.0,False,-0.016780757568831697,-0.7812036839914492,0.00012433476500840827,True,24,120.36846463910994,True,24,False,,games5425898691,bf81d8692db,19.0,461.0299987792969,242.22999572753906,85.16000366210938,6929.0997314453125,21464.19921875,-141.899995803833,-5473.800048828125,-37.89999961853027,533.8999938964844,255.0,128.0,,1.1043033224133703,-1.9929185790295196,2.7256785451492442,True,61.0,False,37,4,46,
117,7339,214,False,False,1,4091.2187755257555,-2596.199951171875,3008.659912109375,94.62000274658203,5505.3997802734375,16569.300537109375,1358.699951171875,-1965.7000732421875,999.4000244140625,-333.8999938964844,1.0,-0.08297163266372679,-0.9244836162336678,-1.9845270600194,76561198355729697,EgorTerl,4.0,-2847.610107421875,2804.489990234375,16.979999542236328,-582.2000122070312,19654.89990234375,5.699999928474426,0.19999999552965164,0.7000000029802322,97.5,255.0,128.0,,-0.009617176706058128,1.529330236808955,-9.819000927189989e-05,False,26,8,1.0,False,36,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,540.02001953125,-3115.7099609375,17.059999465942383,-8137.9998779296875,15703.800048828125,1.1999999731779099,-0.0,0.09999999776482582,0.0,255.0,128.0,False,-0.016792786390009355,1.0926800271625192,-1.4302300582235566e-05,True,234.0,False,False,8,6,,enpitsu,76561198039309853,26.0,-815.1599731445312,3859.659912109375,17.049999237060547,-5644.2999267578125,-2766.4999389648438,-1.4000000059604645,-0.5000000074505806,-0.29999999329447746,-2173.000030517578,255.0,0.0,False,-0.016657811803143394,-0.48982195359663183,-0.00010188009001176481,True,24,76.4960258673596,True,24,False,,games5425898691,bf81d8692db,19.0,792.6199951171875,1300.969970703125,22.940000534057617,5299.4000244140625,21766.69921875,-2193.9999389648438,-4247.900085449219,-920.2999877929688,-2616.6000366210938,255.0,128.0,,0.09966358678654273,1.8486393244944872,0.09630639987002398,True,61.0,False,38,4,46,
118,7367,215,False,False,0,10201.159398491796,2094.360107421875,-4613.02001953125,93.5999984741211,15290.400390625,-22013.5009765625,823.7000274658203,1594.9000549316406,-3231.9000244140625,-4796.9000244140625,0.0,0.7896689374167685,-1.6140321143782261,1.2856282815851383,76561198039309853,enpitsu,26.0,1946.1500244140625,-4524.41015625,116.41000366210938,13110.2001953125,-13329.3994140625,2398.699951171875,3074.7000122070312,4532.200012207031,505.0,255.0,0.0,False,0.899034546780918,-0.7776101500834215,-0.04799932096375887,True,25,False,72.0,False,26,,bf81d8692db,games5425898691,19.0,-1541.449951171875,-3404.56005859375,17.010000228881836,855.6999969482422,-21424.69970703125,2.199999988079071,0.29999999329447746,0.29999999329447746,1887.4000549316406,255.0,249.0,,0.00957286695459922,-1.458854751404581,3.2029994158649475e-05,True,61.0,False,4,46,38,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,657.5,1886.6700439453125,17.059999465942383,16344.599609375,-3420.7998657226562,1.2999999523162842,1.0999999940395355,0.0,160.59999465942383,255.0,128.0,False,0.016758519157125194,-0.18885339094974463,-0.0001403017981431969,True,6,234.0,False,8,False,,EgorTerl,76561198355729697,4.0,2616.070068359375,-4804.7998046875,16.989999771118164,-15430.30029296875,-12729.3994140625,4.699999988079071,0.19999999552965164,0.0,-2009.1999816894531,255.0,0.0,,0.009572101587692946,-2.528935255055579,2.2988097247364225e-05,True,233.0,False,26,8,36,
119,7370,216,False,False,1,3175.5993553654835,-2268.679931640625,4876.8798828125,105.27999877929688,16118.499755859375,1354.1000366210938,11064.200439453125,-3679.7000122070312,-3262.0999145507812,-3437.60009765625,1.0,-1.062180748394163,1.8892043385166544,1.7311712346174872,76561198355729697,EgorTerl,4.0,-2479.7099609375,4897.669921875,16.989999771118164,17052.19970703125,9810.2001953125,4.699999988079071,-0.19999999552965164,-0.0,-2009.4999694824219,255.0,0.0,,-0.00958422095709217,2.6964030084844235,6.6134038229467564e-06,True,26,8,233.0,False,36,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,-794.030029296875,-1859.8499755859375,17.059999465942383,-16403.199462890625,3106.9000244140625,1.2999999523162842,-0.7999999821186066,-0.0,48.89999866485596,255.0,128.0,False,-0.016758922895685112,0.18147321574439426,-7.845910790236578e-05,True,234.0,False,False,8,6,,enpitsu,76561198039309853,26.0,-2055.489990234375,4635.56982421875,129.6199951171875,-13124.000244140625,13345.2001953125,225.0,-3452.2000122070312,-4267.9998779296875,-339.7999954223633,255.0,0.0,False,-1.474349978104148,1.4873662495958033,-0.7657653003836931,True,25,72.0,False,26,False,,games5425898691,bf81d8692db,19.0,1519.27001953125,3580.260009765625,17.010000228881836,-4124.100036621094,20728.60107421875,2.199999988079071,-0.0,-0.0,1905.0999450683594,255.0,249.0,,-0.009578184157087704,1.3006446356909929,4.823792659106912e-07,True,61.0,False,38,4,46,
120,7372,216,False,False,0,10509.65282919867,2197.52001953125,-4904.0498046875,153.50999450683594,-5093.299865722656,-28906.69921875,4310.400085449219,-1505.3999328613281,1227.3999786376953,-5676.7999267578125,0.0,1.077724412091453,-2.5155753686232276,1.3200209444196351,76561198039309853,enpitsu,26.0,2174.18994140625,-4754.490234375,129.69000244140625,11780.899658203125,-11119.000244140625,715.1999664306641,-3117.6998901367188,1423.699951171875,-4301.400146484375,255.0,0.0,False,1.041460583687192,2.6107061121069126,-2.8294182637318332,True,25,False,72.0,False,26,,bf81d8692db,games5425898691,19.0,-1464.199951171875,-3763.9599609375,17.010000228881836,7533.800048828125,-19380.699462890625,2.199999988079071,0.29999999329447746,0.09999999776482582,1897.5,255.0,243.0,,0.00956304693786511,-1.1257398959986924,-1.853851418696081e-05,True,61.0,False,4,46,38,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,944.5,1832.02001953125,17.059999465942383,16422.099609375,-3000.2999877929688,1.2999999523162842,0.7000000029802322,0.0,13.09999942779541,255.0,128.0,False,0.016759002776352512,-0.17914374152987014,-5.8938886105305204e-05,True,6,234.0,False,8,False,,EgorTerl,76561198355729697,4.0,2335.06005859375,-4979.43017578125,20.219999313354492,-15224.3994140625,-7720.7000732421875,1405.3999328613281,-3629.5001220703125,877.3000335693359,-183.79999160766602,255.0,0.0,,-0.09620076221425283,-2.680739141374926,0.04019386805778865,True,233.0,False,26,8,36,
121,7374,216,False,False,1,3040.420047200225,-2138.530029296875,4950.83984375,202.2100067138672,13603.299560546875,-19194.000244140625,10867.19970703125,74.60000038146973,-2548.2000732421875,1527.1000671386719,1.0,-0.9233973132735223,2.71887375684453,1.2730763107054444,76561198355729697,EgorTerl,4.0,-2208.6298828125,5036.91015625,42.06999969482422,14903.699951171875,6117.80029296875,3730.4998779296875,5473.0999755859375,-394.59999084472656,372.90000915527344,255.0,255.0,,0.30360808722145466,2.729462444883607,0.44241477653455724,True,26,8,233.0,False,36,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,-1081.3699951171875,-1807.010009765625,17.059999465942383,-16414.7998046875,3034.8001098632812,1.2999999523162842,0.09999999776482582,-0.09999999776482582,-130.0,255.0,113.0,False,-0.016760867019020857,0.18183060286020888,-5.996319245039377e-05,True,234.0,False,False,8,6,,enpitsu,76561198039309853,26.0,-2272.179931640625,4846.64013671875,133.0399932861328,-11751.700439453125,11098.299560546875,130.9000015258789,-3926.300048828125,-3424.2999267578125,-1762.8999328613281,255.0,0.0,False,-0.5911986778764965,-2.406954800275762,-2.7464716930263657,True,25,72.0,False,26,False,,games5425898691,bf81d8692db,19.0,1389.22998046875,3918.719970703125,17.010000228881836,-10093.699951171875,17901.500244140625,2.199999988079071,-0.0,-0.3999999910593033,1364.4999694824219,255.0,195.0,,-0.009587521004935703,0.991241219572084,-8.698471883573572e-05,True,61.0,False,38,4,46,
122,7473,219,False,False,1,6813.441656012585,2423.6298828125,-1499.97998046875,230.69000244140625,5778.699951171875,8689.099731445312,12753.199462890625,4281.9000244140625,-387.20001220703125,4185.0,1.0,0.9618564804085036,-0.28858497637921954,-2.418874863524561,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,2313.75,-1644.219970703125,114.11000061035156,20078.699951171875,9343.800048828125,2675.7998657226562,-4902.200012207031,-2433.2000732421875,545.099983215332,255.0,255.0,False,-0.15128726704366138,2.446748430069319,-0.5672821101885719,True,7,False,91.35711805282102,True,10,,76561198355729697,EgorTerl,4.0,131.94000244140625,57.0,17.010000228881836,2927.5,-20342.39990234375,2.199999988079071,0.09999999776482582,-2.199999988079071,1159.7000122070312,255.0,255.0,False,-0.009594916212674191,-1.7222913622119294,0.0002002418540767986,True,148.0,False,8,38,28,,enpitsu,76561198039309853,26.0,-415.5799865722656,4283.81982421875,17.049999237060547,13601.99951171875,-3655.8999633789062,2.5999999046325684,-0.5000000074505806,0.09999999776482582,-6.700000166893005,255.0,255.0,False,-0.016762434629279323,-2.8781326974727617,4.83419364272902e-05,True,26,72.0,False,26,False,,games5425898691,bf81d8692db,19.0,2790.580078125,4106.6201171875,17.010000228881836,18668.199462890625,8526.199951171875,2.199999988079071,-0.0,-0.09999999776482582,-1497.7000427246094,255.0,0.0,,-0.00959706882990465,2.7390506632405716,-0.00021673307335341382,True,22.0,False,38,4,46,
123,7543,222,False,False,0,6442.0758903130545,-3830.300048828125,-595.0,1287.030029296875,-5960.5999755859375,11154.000244140625,-14684.89990234375,-5929.2999267578125,535.4000091552734,745.2999877929688,0.0,0.6209921308449884,2.7563403909612005,-2.2338541013504147,bf81d8692db,games5425898691,19.0,-3797.14990234375,-678.8499755859375,1440.199951171875,2111.999969482422,22902.60009765625,88.99999618530273,50.70000171661377,1124.3000030517578,5383.599853515625,255.0,164.0,,0.04376369837543138,2.8853955548933126,1.7624040742218618,True,39,4,135.80168603056217,True,48,,76561198039309853,enpitsu,26.0,-1929.9599609375,-3997.090087890625,17.049999237060547,-1059.1999816894531,2480.800018310547,2.5999999046325684,0.09999999776482582,-0.7999999821186066,-0.7000000029802322,,,,0.016837396017669842,1.9740676434146147,6.985096681107668e-05,True,133.0,False,False,26,26,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,-4005.760009765625,-620.5800170898438,1198.72998046875,11626.099853515625,-17316.300048828125,3879.5999145507812,3293.3999633789062,1994.4000244140625,-833.1999969482422,255.0,255.0,,0.07757406890923893,-1.6208948237723848,-1.5856247843348263,True,9,11.801686030562212,True,12,False,,EgorTerl,76561198355729697,3.0,-2234.570068359375,2245.070068359375,17.010000228881836,5598.599853515625,12010.50048828125,2.3000000417232513,-1.7000000178813934,-3.3000001311302185,-1539.7000122070312,255.0,0.0,,0.009557514671119429,1.120869503841273,-9.740065775501871e-05,True,148.0,False,28,8,38,
124,7630,225,False,False,1,7210.973486766054,2675.56005859375,-1847.93994140625,500.29998779296875,-12242.5,16826.300048828125,11821.600341796875,5392.39990234375,-1988.8999938964844,1722.2000122070312,1.0,-1.4140503773122963,-0.051530676670357406,2.37381522755739,76561198355729697,EgorTerl,3.0,2713.159912109375,-1921.6600341796875,353.32000732421875,-95.20000457763672,16511.099853515625,416.30001068115234,4076.7001342773438,-3690.4998779296875,101.49999618530273,255.0,255.0,False,0.7960625745748208,1.410435586336541,-0.2993073917297287,True,29,8,73.0,False,40,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,653.8099975585938,4700.97021484375,17.049999237060547,-4744.89990234375,-10317.5,2.5999999046325684,1.8000000715255737,0.7999999821186066,-12.100000381469727,255.0,105.0,,-0.016636586604463956,-1.1701883519770877,-0.00015462453268344972,True,0.0,False,False,14,10,,enpitsu,76561198039309853,26.0,1791.5899658203125,2441.030029296875,17.049999237060547,-4.4999998807907104,-2020.2999877929688,2.8999999165534973,-0.0,-0.7000000029802322,1017.2000122070312,255.0,128.0,,-0.016624793084551687,-1.3989639537286933,0.0001762634143477261,True,26,164.0,False,26,False,,games5425898691,bf81d8692db,19.0,2522.89990234375,-4446.97998046875,17.020000457763672,-10522.7001953125,9591.400146484375,1.1999999731779099,-0.9000000357627869,0.7999999821186066,-2128.699951171875,255.0,0.0,,-0.009602899362083474,0.8055509485933257,-7.460031306024996e-05,True,113.0,False,40,4,48,
125,7735,229,False,False,0,9743.586248531192,1766.9100341796875,-4232.64013671875,177.7100067138672,21063.20068359375,11304.300537109375,3570.1998901367188,5050.199890136719,-2106.199951171875,1203.8999938964844,0.0,-0.4391029390098357,0.566340036328001,-2.167663901994575,76561198039309853,enpitsu,26.0,1613.489990234375,-4350.31005859375,78.08000183105469,18654.200439453125,3859.1000366210938,3233.599853515625,-712.5,3206.199951171875,78.69999885559082,255.0,255.0,False,0.13483748450163638,0.22174649870155996,0.00026321252334117446,True,27,False,115.0,False,28,,bf81d8692db,games5425898691,19.0,-3369.6298828125,-3331.070068359375,17.020000457763672,8151.6998291015625,-21371.79931640625,0.7999999821186066,1.0999999940395355,-3.0000001192092896,538.6999893188477,255.0,224.0,,0.00959887942816331,-1.1989653023104003,-1.8922466104682438e-05,True,254.0,False,4,48,40,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,3074.179931640625,-4708.81982421875,27.469999313354492,-3958.900146484375,-2225.399932861328,-313.50000381469727,786.8000030517578,246.5999984741211,-1257.5,7.0,0.0,False,0.06944762442888075,-2.6552104557218703,0.2581823251574165,True,10,255.0,False,14,False,,EgorTerl,76561198355729697,3.0,-519.3400268554688,-2073.5,17.010000228881836,11649.69970703125,7784.4000244140625,2.0000000298023224,0.5999999865889549,0.5999999865889549,33.80000114440918,255.0,128.0,False,0.009564745016144457,0.5941245590598033,-7.91866025635863e-05,True,73.0,False,30,8,40,
126,7820,232,False,False,0,7478.61735605785,2207.639892578125,-1664.199951171875,522.0700073242188,17092.60009765625,25207.39990234375,-6978.800048828125,-1263.7000274658203,4951.099853515625,3144.5999145507812,0.0,-0.2930738883777072,1.088144144921621,-2.41230030105945,bf81d8692db,games5425898691,19.0,1989.25,-1882.27001953125,538.7899780273438,15921.400146484375,16191.99951171875,3650.10009765625,-5078.599853515625,2091.1000061035156,290.3000068664551,255.0,191.0,,-0.0513066881141591,0.889089590307833,-0.08701665082790917,True,41,4,198.4967397130946,True,50,,76561198039309853,enpitsu,26.0,2537.1201171875,-2374.93994140625,17.059999465942383,-14256.500244140625,-2960.5999755859375,1.2999999523162842,-0.5999999865889549,0.0,4.4999998807907104,255.0,0.0,,0.016791160589993595,-2.9362275523320664,-5.4063956869722726e-05,True,159.0,False,False,28,28,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,1830.72998046875,-581.530029296875,33.11000061035156,-2104.9000549316406,14548.800048828125,-1500.5000305175781,-2141.1000061035156,94.70000267028809,11.90000057220459,255.0,,,-0.14875094224146027,1.814559284785437,-0.33814844733041405,,12,198.0,False,16,False,,EgorTerl,76561198355729697,3.0,1841.550048828125,-413.3900146484375,22.479999542236328,-2380.500030517578,17863.599853515625,-1321.6999816894531,-2612.6998901367188,-70.3000020980835,-300.40000915527344,0.0,255.0,,0.10894839536880963,-1.517554942630031,0.010417348922946578,True,71.0,False,30,8,40,
127,7904,235,False,True,0,3971.6728010457286,2587.820068359375,3232.860107421875,197.61000061035156,-19617.099609375,13736.300048828125,1618.6000061035156,-1711.9999694824219,4509.4000244140625,3500.1998901367188,0.0,-1.1623992455406018,-1.0873424328989194,2.3756694733581827,bf81d8692db,games5425898691,19.0,2683.93994140625,3250.5,175.92999267578125,-15944.000244140625,14986.700439453125,6.499999761581421,56.599998474121094,-5477.1002197265625,497.40001678466797,255.0,205.0,,1.3465230304595281,2.2478168661795683,-0.9156496987478744,True,43,4,37.0,False,52,,76561198039309853,enpitsu,26.0,876.3599853515625,-87.69000244140625,17.059999465942383,-13264.7998046875,4132.900085449219,1.8000000715255737,-1.5999999642372131,0.19999999552965164,-1969.7999572753906,255.0,128.0,,0.016736355135321217,2.8048808808325205,-0.00021245351061381683,True,221.0,False,False,28,28,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,806.75,3745.27001953125,17.030000686645508,-14900.2001953125,7319.7998046875,5.5000001192092896,-0.3999999910593033,0.09999999776482582,-1596.6999816894531,255.0,0.0,,0.016773959886235323,2.658827062204201,-0.00022364311501799636,True,12,159.0,False,16,False,,EgorTerl,76561198355729697,3.0,2363.919921875,5039.2099609375,44.04999923706055,-14350.10009765625,-780.9999847412109,-379.50000762939453,-221.00000381469727,-1188.7999725341797,1715.0999450683594,255.0,255.0,,0.06694777148825816,-3.059738880132212,-0.6323180363173191,True,80.0849205550327,True,32,8,42,
128,7928,236,False,False,1,9663.75681859256,-848.739990234375,-4364.9501953125,100.80999755859375,24988.701171875,20653.40087890625,4137.9998779296875,-73.89999866485596,632.0999908447266,-5966.099853515625,1.0,0.515276655551501,2.8488060629884226,-2.8326410074616497,76561198355729697,EgorTerl,3.0,-954.989990234375,-4560.08984375,48.7599983215332,16087.2998046875,12053.800048828125,2113.9999389648438,5131.199951171875,1822.7000427246094,773.3000183105469,255.0,128.0,,0.0013301090284501768,2.2968940789658365,0.04232737269371449,True,33,8,40.0,False,44,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,-451.9700012207031,-4669.97021484375,17.040000915527344,-6112.39990234375,-5542.7001953125,4.600000083446503,0.5999999865889549,-1.4000000059604645,-2363.699951171875,128.0,0.0,,-0.016740004080057342,-0.7045061260708202,8.971838325924595e-06,True,159.0,False,False,16,12,,enpitsu,76561198039309853,26.0,74.18000030517578,-673.6300048828125,17.059999465942383,11206.099853515625,-8465.999755859375,1.8000000715255737,-1.0000000149011612,0.7000000029802322,1744.9000549316406,255.0,255.0,,-0.01676497631476073,-2.513376812345563,0.00028848033253923305,True,28,221.0,False,28,False,,games5425898691,bf81d8692db,19.0,-1336.5799560546875,-4531.60986328125,118.16999816894531,15943.499755859375,-15163.399658203125,-2487.2000122070312,-27.999999523162842,1591.7999267578125,839.1000366210938,255.0,255.0,,0.17470075158241088,-2.9063012118996334,0.26445173734933125,True,67.0,False,44,4,52,
129,7975,238,False,False,0,4773.86966182532,-3260.56005859375,992.8699951171875,136.74000549316406,-31952.7001953125,-5560.3997802734375,-3243.699951171875,-2551.1000061035156,-2698.699951171875,4712.5,0.0,-0.962534304530465,2.188847026212048,0.8193386938710778,76561198039309853,enpitsu,26.0,-3106.860107421875,920.1799926757812,184.61000061035156,-22218.60107421875,-5452.19970703125,2367.7999877929688,4273.599853515625,-1961.9999694824219,2852.39990234375,255.0,255.0,,-0.04309184343295967,-3.014256057747193,-0.07582901998923894,True,29,False,116.0,False,30,,bf81d8692db,games5425898691,19.0,-643.25,4298.83984375,16.989999771118164,-16727.39990234375,-190.40000915527344,3.799999952316284,0.5000000074505806,-0.19999999552965164,-1.4000000059604645,255.0,128.0,,0.00956489146377609,-3.1304303180417374,4.79892779247956e-05,True,0.0,False,4,52,44,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,429.7200012207031,4030.239990234375,17.040000915527344,-10948.1005859375,2383.0999755859375,4.600000083446503,-0.19999999552965164,0.0,-2388.3999633789062,255.0,0.0,False,0.016704696642474797,2.872275223652933,-2.5585982771344624e-05,True,12,159.0,False,16,False,,EgorTerl,76561198355729697,3.0,-1578.72998046875,2787.669921875,17.010000228881836,-9626.900024414062,-12991.500244140625,2.3999999463558197,0.0,0.0,2016.3999938964844,255.0,255.0,,0.009597499707425967,-2.139837491885256,-1.673819168580213e-05,True,71.0,False,34,8,44,
130,8094,242,False,False,1,5640.263478032212,2715.81005859375,-198.6199951171875,278.70001220703125,-1434.1999816894531,24349.09912109375,13966.300048828125,5730.4998779296875,-1205.2999877929688,-1306.9999694824219,1.0,-0.8742694764457636,-2.277861932230521,1.0803163469770727,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,2705.610107421875,-444.0799865722656,152.27999877929688,1402.5999450683594,22660.80078125,3676.7999267578125,-198.29999923706055,-2673.2000732421875,721.6999816894531,255.0,255.0,,0.31046136491768106,2.0107243513696953,-0.04487741647172876,True,13,False,75.70487736117454,True,18,,76561198355729697,EgorTerl,3.0,3338.739990234375,-549.7999877929688,17.020000457763672,-13042.2998046875,1705.5999755859375,1.0000000149011612,-5.899999737739563,0.29999999329447746,-1660.7000732421875,255.0,128.0,,-0.009551421663656589,0.20427591105468224,1.3454347768878353e-05,True,255.0,False,8,44,34,,enpitsu,76561198039309853,26.0,3888.3798828125,-771.9600219726562,575.6300048828125,-874.1999816894531,-2515.800018310547,-6796.6998291015625,1846.9000244140625,1295.8999633789062,1474.1000366210938,128.0,128.0,False,-0.8409300608418155,0.49962253764337566,0.22087482304950268,True,30,116.0,False,30,False,,games5425898691,bf81d8692db,19.0,270.5299987792969,732.1599731445312,16.989999771118164,-17160.400390625,14832.7001953125,4.600000083446503,-2.5999999046325684,2.3000000417232513,-728.4999847412109,255.0,127.0,,-0.00959431595023826,0.7521441549253338,-1.2554932163573517e-05,True,211.0,False,44,4,52,
131,8241,247,False,False,1,2491.2603572682438,2098.06005859375,2957.929931640625,1032.68994140625,-6525.5999755859375,12483.1005859375,3229.5001220703125,5244.5001220703125,-1229.3000030517578,30.0,1.0,-1.0338630025452171,-3.053648816219591,2.126455008014636,76561198355729697,EgorTerl,3.0,2186.31005859375,2801.68994140625,1004.7899780273438,3026.099853515625,8145.9002685546875,1779.4999694824219,-2827.3001098632812,-2093.699951171875,3364.5999145507812,128.0,128.0,,-0.6752025326526163,1.3054897279476365,0.09174082508969776,True,34,8,106.22971169153855,True,46,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,2994.030029296875,2425.679931640625,236.32000732421875,-6568.4002685546875,676.9000244140625,-87.39999771118164,-748.8999938964844,-564.0999984741211,-132.29999542236328,255.0,156.0,False,0.18996489513178522,0.8971084924398522,0.21143948918911543,True,255.0,False,False,20,14,,enpitsu,76561198039309853,26.0,1092.6400146484375,4685.43994140625,17.049999237060547,-10741.500244140625,-953.3000183105469,2.5999999046325684,1.2999999523162842,-13.999999761581421,2201.199951171875,0.0,128.0,False,-0.016773021603709547,-1.663510060148302,0.0001517558356369439,True,32,63.0,False,32,False,,games5425898691,bf81d8692db,19.0,27.969999313354492,4473.35986328125,16.989999771118164,2962.60009765625,211.8000030517578,4.399999976158142,-0.19999999552965164,0.09999999776482582,1550.5999755859375,255.0,239.0,,-0.009472946107078035,-3.0904710137679356,7.620973869449925e-05,True,217.0,False,44,4,52,
