,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
10,1119,34,False,False,1,10105.170346650484,898.9299926757812,-4965.169921875,850.02001953125,-6564.5001220703125,11153.599853515625,1750.5999755859375,-1678.699951171875,5374.2999267578125,2073.000030517578,1.0,1.2207095224726425,-1.587388891511389,-0.4869254784329493,b682192fbcb,worryinglywashed,8.0,902.47998046875,-5073.33984375,716.8900146484375,-5950.0,3683.699951171875,5053.599853515625,181.29999160766602,-2771.4999389648438,215.0,128.0,10.0,,0.6207813909914932,-0.01882638792211635,1.5594648255214454,True,26,22,101.7381161156521,True,4,,b4e6564961b,LastOfKhyira,4.0,1768.050048828125,-4950.89990234375,17.719999313354492,-10286.400146484375,-4766.300048828125,172.39999771118164,-535.4000091552734,12.200000286102295,-2184.499969482422,255.0,0.0,,0.011438341554333103,-0.40527936403340387,0.023850304349852972,True,16,4,152.0,False,12,,enpitsu,76561198039309853,27,192.10000610351562,-3714.2099609375,165.27999877929688,1379.7999572753906,-16885.30029296875,3802.39990234375,-2576.300048828125,-239.0999984741211,31.30000114440918,128.0,,,0.6267500495382753,-1.6725781764706502,-0.0035717258594386674,True,193.9068904307581,True,12,False,10,,games5425898691,bf81d8692db,16.0,2886.47998046875,-4175.22998046875,17.010000228881836,1964.9000549316406,13143.1005859375,2.5999999046325684,-0.7000000029802322,-0.0,0.0,255.0,128.0,,-0.009509312470712074,1.71921622896245,-3.1398832579343056e-06,True,10,False,16,191.0,False,
11,1169,36,False,False,1,8224.736459093974,-254.64999389648438,-3003.85009765625,129.2100067138672,-12117.7001953125,23253.9990234375,-7949.5001220703125,-5117.200012207031,3112.6998901367188,-352.90000915527344,1.0,-0.3432344502092009,-0.1498023204872378,0.5077131782168542,b4e6564961b,LastOfKhyira,4.0,-222.0399932861328,-3139.97998046875,155.47999572753906,-13262.900390625,17593.900146484375,-584.7999954223633,-4383.999938964844,-2530.0,-2151.4999389648438,255.0,112.0,,-1.4705572346733566,-1.500354110441603,2.558419304313796,True,18,13,68.89451189194956,True,4,,b682192fbcb,worryinglywashed,8.0,-1409.8499755859375,-4006.27001953125,322.05999755859375,-14577.099609375,4426.400146484375,-8741.699829101562,1173.0999755859375,-391.5999984741211,-1302.2999572753906,219.0,128.0,False,-0.793156296125262,-0.3021117119567414,1.1360673418452065,True,26,4,60.0,False,24,,enpitsu,76561198039309853,27,427.2099914550781,-5709.0,29.280000686645508,-1859.4999694824219,9849.7998046875,-266.8000030517578,-58.20000171661377,-53.09999942779541,2389.600067138672,255.0,128.0,,-0.03169661009255304,1.3518601527897414,0.008419960658034695,True,165.80910969293245,True,12,False,10,,games5425898691,bf81d8692db,16.0,802.3900146484375,-1852.3800048828125,84.8499984741211,-13054.200439453125,18881.099853515625,-86.80000305175781,-4681.700134277344,-2886.400146484375,-15.800000429153442,255.0,128.0,,-1.469202294165629,1.0467238824986678,-0.02849326277612203,True,11,False,18,110.0,False,
12,1212,37,False,False,1,5723.4768331494915,-1682.06005859375,30.030000686645508,95.25,-7491.199951171875,16281.99951171875,2909.2001342773438,-5508.499755859375,-2377.2999572753906,-59.80000019073486,1.0,0.07396306456292671,-0.45422352866742866,-2.5253716533616317,b4e6564961b,LastOfKhyira,4.0,-1900.6500244140625,-198.52000427246094,48.22999954223633,-1736.7999267578125,22686.8994140625,3359.2999267578125,199.79999542236328,1465.0,-1449.4999694824219,255.0,0.0,True,-0.0059723831987852,1.6092457084547507,0.037125989623719824,True,19,14,26.16716531015212,True,4,,b682192fbcb,worryinglywashed,8.0,-1737.5999755859375,-2374.889892578125,16.989999771118164,963.8999938964844,15404.300537109375,5.299999713897705,-0.09999999776482582,-2.0999999344348907,1832.7000427246094,236.0,190.0,False,-0.009582754339755351,1.5752846253819985,7.767801158573469e-05,True,26,4,31.0,False,24,,enpitsu,76561198039309853,27,52.209999084472656,-2935.169921875,17.030000686645508,-141.99999809265137,22999.49951171875,2.8999999165534973,-0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,,-0.016761895563728316,1.5646193001085047,5.1770729220874014e-05,True,113.0,False,12,False,10,,games5425898691,bf81d8692db,16.0,-1471.6099853515625,263.3999938964844,56.75,-21704.69970703125,-6942.80029296875,3086.099853515625,3041.400146484375,-3073.900146484375,2027.5,255.0,199.0,,-0.07865904943798803,-0.3162685266265008,-0.024163941280326208,True,13,False,20,110.0,False,
13,1213,37,False,False,0,5860.933644286609,1730.1199951171875,-99.66000366210938,112.02999877929688,25580.2001953125,6860.7000732421875,8044.1998291015625,5429.2999267578125,-2025.2999877929688,-1555.5000305175781,0.0,-0.18188237281766403,0.3797014189430972,-2.1704637946950234,bf81d8692db,games5425898691,16.0,1614.68994140625,-219.00999450683594,75.13999938964844,19982.19970703125,4947.300109863281,2243.8999938964844,-4599.200134277344,2841.0000610351562,1012.6000213623047,255.0,209.0,,0.5123124676222727,0.3262003160323965,-0.3062075765426091,True,20,13,110.0,False,False,,76561198039309853,enpitsu,27.0,-52.209999084472656,2935.169921875,17.030000686645508,141.99999809265137,-22999.49951171875,2.8999999165534973,0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,,0.016761895563728316,-1.5646193001085047,5.1770729220874014e-05,True,12,False,113.0,False,10,,LastOfKhyira,b4e6564961b,4,1900.6500244140625,198.52000427246094,48.22999954223633,1736.7999267578125,-22686.8994140625,3359.2999267578125,-199.79999542236328,-1465.0,-1449.4999694824219,255.0,0.0,True,0.0059723831987852,-1.6092457084547507,0.037125989623719824,True,23.029315958740895,True,20,4,14,,worryinglywashed,b682192fbcb,8.0,1738.4200439453125,2219.81005859375,16.989999771118164,840.2999877929688,-15810.30029296875,2.800000011920929,0.0,0.19999999552965164,413.49998474121094,255.0,128.0,False,0.009600794775730778,-1.4792681622627382,-0.00017895378393469202,True,24,4,26,27.862150648588774,True,
14,1299,40,False,False,0,5241.371377558572,3623.81005859375,2486.080078125,219.6999969482422,2983.599853515625,30145.2001953125,8703.699951171875,2606.099853515625,-4451.600036621094,3064.2999267578125,0.0,0.5184068145045436,0.2512371061068462,-1.745600185348676,76561198039309853,enpitsu,27.0,3600.3798828125,2318.550048828125,197.14999389648438,11597.7001953125,16736.400146484375,2465.0,-3650.8999633789062,-3053.900146484375,2755.7000732421875,255.0,255.0,False,0.2057600308472783,1.1112897644691195,-0.5556485955125311,True,14,11,97.0,False,False,,bf81d8692db,games5425898691,17.0,2395.02001953125,-611.6500244140625,100.68000030517578,-8538.499755859375,16613.399658203125,-167.29999542236328,-3516.9000244140625,-4222.0001220703125,235.30000686645508,255.0,128.0,,0.8019443517113698,-0.4303699016728116,-2.979525640517763,True,22,False,68.0,False,15,,LastOfKhyira,b4e6564961b,4,2449.050048828125,-4371.47021484375,17.010000228881836,-8707.999877929688,3813.9999389648438,1.2999999523162842,-0.19999999552965164,0.29999999329447746,-3294.1000366210938,255.0,0.0,False,0.009550145289219047,2.426287462645883,1.888645961496122e-05,True,248.7627180930107,True,20,4,16,,worryinglywashed,b682192fbcb,8.0,3369.52001953125,1729.1600341796875,16.989999771118164,-4649.5001220703125,16952.099609375,5.099999904632568,0.0,-0.3999999910593033,-207.99999237060547,128.0,128.0,False,0.009638467752560836,1.8158013554596428,0.000133556646002754,True,24,4,26,196.0,False,
15,1365,43,True,True,0,1635.373065784088,474.67999267578125,4247.990234375,190.02999877929688,-1852.7999877929688,17053.299560546875,7252.39990234375,1045.5999755859375,-2090.5999755859375,-5525.9002685546875,0.0,-0.9181266780132726,-1.516843935750133,-2.621517399361179,bf81d8692db,games5425898691,17.0,416.42999267578125,4108.27978515625,121.79000091552734,-11449.300537109375,19788.800048828125,2125.800018310547,0.0,0.0,252.80000686645508,255.0,128.0,,0.00973559020906742,2.2344052265034953,-0.0009709754806283254,True,24,16,31.0,False,False,,76561198039309853,enpitsu,26.0,2978.919921875,4075.419921875,17.059999465942383,-9092.100219726562,-395.0,1.899999976158142,0.7999999821186066,-0.3999999910593033,-22.59999990463257,128.0,128.0,False,0.016817784900375544,-3.1015422154396,7.242542120151019e-05,True,14,False,97.0,False,12,,LastOfKhyira,b4e6564961b,4,2168.489990234375,180.75,17.010000228881836,-2642.2000122070312,22193.1005859375,2.7000001072883606,0.29999999329447746,0.0,0.09999999776482582,255.0,128.0,False,0.009622924382361293,1.6893269866119223,-9.881192506616451e-06,True,170.0,False,22,4,18,,worryinglywashed,b682192fbcb,8.0,771.2100219726562,4949.580078125,111.55000305175781,-22868.89892578125,-1354.4000244140625,2043.6000061035156,-35.39999961853027,-426.19998931884766,119.0999984741211,128.0,125.0,False,-0.26154277179510826,-3.0346930089853075,-0.14650759988518347,True,25,4,28,182.96547983282358,True,
16,1635,43,False,False,1,5090.554476224996,49.7400016784668,120.27999877929688,98.63999938964844,9489.7998046875,24473.20068359375,1586.3999938964844,-2576.199951171875,1435.8000183105469,5225.0,1.0,0.08877362668596907,-0.2595984929150172,0.11961861056719332,b682192fbcb,worryinglywashed,7.0,45.290000915527344,-94.30000305175781,79.80999755859375,16374.599609375,13133.1005859375,2013.8999938964844,262.00000762939453,5294.1998291015625,1467.1000671386719,255.0,0.0,,-0.10719881910325864,1.7982501392191865,0.5071424390404058,True,6,5,8.550520407256267,True,False,,b4e6564961b,LastOfKhyira,4.0,39.880001068115234,-2414.389892578125,17.010000228881836,708.6000061035156,7345.10009765625,2.7000001072883606,-0.0,-0.0,0.19999999552965164,255.0,128.0,,-0.009501668725817753,1.66693657877237,-6.441787708778762e-06,True,False,False,116.0,False,False,,enpitsu,76561198039309853,26,86.37999725341797,3460.969970703125,17.049999237060547,-482.2999954223633,-10634.89990234375,3.1999999284744263,0.09999999776482582,0.7000000029802322,-0.09999999776482582,255.0,128.0,False,-0.016683681810945507,-1.52543091132337,5.643776048920675e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,16.0,110.06999969482422,368.2300109863281,82.19000244140625,-4773.500061035156,-22304.599609375,2301.999969482422,5380.10009765625,-1141.9999694824219,-2.0999999344348907,128.0,129.0,,-0.6952221084329088,-1.360835804779729,-0.0005344007012056868,True,3,False,4,0.0,False,
17,1801,49,False,False,1,10031.478310437584,-1289.199951171875,-4650.580078125,465.19000244140625,-12332.2998046875,-864.4000244140625,-5155.7000732421875,2101.4999389648438,-2932.6998901367188,4793.999938964844,1.0,0.32852979237588753,-1.0973811592216869,2.596987103502443,b4e6564961b,LastOfKhyira,4.0,-1065.8900146484375,-4664.52978515625,456.239990234375,-9490.30029296875,6550.999755859375,3147.3001098632812,2532.2000122070312,-2471.999969482422,-507.7000045776367,255.0,255.0,True,0.37443845826166894,0.7537504954429602,-0.15233962457781322,True,4,False,73.0,False,4,,b682192fbcb,worryinglywashed,7.0,43.77000045776367,-4412.85009765625,17.010000228881836,-12548.900146484375,2509.7000122070312,1.8000000715255737,1.1999999731779099,0.3999999910593033,-125.60000419616699,255.0,113.0,,-0.009623283023080713,0.19594779560810197,1.3625232496408882e-05,True,8,False,235.77834828951023,True,8,,enpitsu,76561198039309853,27,-2751.5,-1172.22998046875,17.049999237060547,1083.1999969482422,-2233.0999755859375,3.100000023841858,0.29999999329447746,-0.0,-1383.9999389648438,255.0,0.0,,-0.016610968996397385,-2.1844535243998684,-0.00013934592840661065,True,214.0,False,False,False,False,,games5425898691,bf81d8692db,16.0,-3781.77001953125,-2197.409912109375,17.010000228881836,-2367.5999450683594,13163.1005859375,2.8999999165534973,-0.19999999552965164,1.0000000149011612,-1853.0000305175781,255.0,0.0,,-0.009563546157502663,1.4139616378725424,-0.00025870127938545836,True,6,False,6,255.0,False,
18,1867,52,False,False,1,10381.224905549516,-3141.97998046875,-4423.7099609375,164.74000549316406,-3538.0999755859375,13389.300537109375,3792.7999877929688,-340.40000915527344,1654.7999572753906,3561.9000244140625,1.0,0.32087405438141525,-1.775944862592076,-2.160608262141744,b682192fbcb,worryinglywashed,8.0,-3077.8798828125,-4587.41015625,22.280000686645508,-6904.4000244140625,8673.800048828125,2998.699951171875,-83.29999923706055,5.899999737739563,-2276.0000610351562,172.0,0.0,,-0.01708119492930157,0.9511885259604731,0.012157219056599817,True,9,8,188.74221089065713,True,False,,b4e6564961b,LastOfKhyira,4.0,-2821.070068359375,-2808.3701171875,17.010000228881836,4338.800048828125,10309.200439453125,3.1999999284744263,0.09999999776482582,0.7000000029802322,-3040.0,255.0,0.0,False,-0.009549236393758593,2.143169642631916,-3.444395338058297e-05,True,4,4,73.0,False,False,,enpitsu,76561198039309853,27,-3484.260009765625,-3018.8798828125,17.049999237060547,854.1999816894531,3695.7998657226562,3.0000001192092896,-2.800000011920929,0.5000000074505806,0.0,255.0,128.0,,-0.01688531106762999,-1.3436053350290638,-6.644838176182436e-06,True,138.0,False,False,False,False,,games5425898691,bf81d8692db,16.0,-1599.4000244140625,-1129.489990234375,17.010000228881836,384.1999816894531,10897.900390625,2.8999999165534973,-0.09999999776482582,-0.0,2243.699951171875,128.0,255.0,,-0.009621293942478825,1.547109285426139,7.135893449165086e-06,True,6,False,6,244.0,False,
19,1889,53,False,False,0,4661.40318465799,3419.010009765625,3376.659912109375,262.3500061035156,-5999.89990234375,9587.000122070312,7905.9002685546875,4680.5999755859375,777.7999877929688,948.6000061035156,0.0,0.604347393205416,-1.3811411965894766,-2.1680174210895293,76561198039309853,enpitsu,27.0,3479.030029296875,3230.81005859375,144.2100067138672,-45.19999980926514,7349.000244140625,3545.7998657226562,1668.0999755859375,91.70000076293945,374.50000762939453,255.0,128.0,,-0.3039431804376166,1.7006988674934969,-0.015428643436210603,True,2,1,104.69378051450175,True,False,,bf81d8692db,games5425898691,17.0,2205.300048828125,415.6400146484375,17.010000228881836,9226.799926757812,-8695.10009765625,2.5999999046325684,0.7000000029802322,-0.7999999821186066,367.2999954223633,255.0,190.0,,0.009572360390159716,-0.7642689663423226,0.00013568713938731704,True,6,False,244.0,False,6,,LastOfKhyira,b4e6564961b,4,2052.39990234375,2825.300048828125,17.010000228881836,-6216.500244140625,9831.699829101562,3.100000023841858,-0.09999999776482582,0.09999999776482582,-2374.4000244140625,255.0,0.0,False,0.009559501058545973,2.0721960660737615,-2.487646845691045e-05,True,73.0,False,4,4,False,,worryinglywashed,b682192fbcb,8.0,3131.590087890625,3601.93994140625,77.05999755859375,-319.59999084472656,-13002.39990234375,-325.0,276.00000381469727,-4691.400146484375,-1264.1999816894531,255.0,128.0,,0.26232704436976967,-1.5119805601586156,-1.2069740752015925,True,10,False,10,173.0,False,
20,1962,55,False,False,1,10139.180345063689,-2086.360107421875,-4550.64013671875,114.63999938964844,-14669.200439453125,15689.599609375,4158.699951171875,-3197.0001220703125,3418.9999389648438,-3753.3999633789062,1.0,-1.0843690340968448,-2.80411157385744,1.0358234897495002,b4e6564961b,LastOfKhyira,4.0,-1954.8900146484375,-4642.3701171875,123.19000244140625,-9604.500122070312,9052.100219726562,3141.199951171875,-5273.800048828125,1454.2999267578125,566.3000106811523,255.0,52.0,False,-0.31399070817764263,0.9097774806181446,0.4941824326163022,True,6,3,72.72226236968912,True,4,,b682192fbcb,worryinglywashed,8.0,-2482.739990234375,-5105.25,189.0500030517578,6207.0001220703125,92.10000038146973,7261.6998291015625,-971.2000274658203,1251.1000061035156,-614.5000076293945,128.0,255.0,,0.8760784656912626,3.127446590791473,-1.582614953219388,True,10,False,67.0,False,10,,enpitsu,76561198039309853,26,-1762.25,-4899.85009765625,168.32000732421875,16502.19970703125,6289.7998046875,-164.59999084472656,-5308.599853515625,454.3000030517578,-1364.4999694824219,255.0,128.0,,-0.8687043346019525,-1.7930911897487618,-2.7472064508709906,True,66.0,False,4,False,3,,games5425898691,bf81d8692db,17.0,-1909.3399658203125,-2053.8798828125,17.010000228881836,4908.2000732421875,-12841.300048828125,2.8999999165534973,-0.0,-0.19999999552965164,-2106.6000366210938,255.0,0.0,,-0.009571121224594482,-1.8816182635863168,-6.811759490884105e-05,True,6,False,6,244.0,False,
21,2045,58,False,False,1,7511.749991710578,-3597.14990234375,-879.7999877929688,473.44000244140625,17785.799560546875,23125.90087890625,2331.6000366210938,349.3000030517578,-4629.89990234375,-268.99999618530273,1.0,0.8965623013238401,-0.30983981531029076,-2.004599791421877,b4e6564961b,LastOfKhyira,4.0,-3787.510009765625,-1110.800048828125,399.0199890136719,13059.200439453125,18822.60009765625,1995.0,982.6999664306641,5380.2001953125,580.2000045776367,255.0,0.0,,-0.0008543481940181079,1.6970104548971467,2.5033203002094844,True,8,5,0.0,False,4,,b682192fbcb,worryinglywashed,8.0,-1711.199951171875,-1605.530029296875,16.760000228881836,-4935.899963378906,18253.599853515625,62.199997901916504,6.9999998807907104,-43.80000114440918,1918.3999633789062,215.0,255.0,,-0.009226480838442342,1.2405475607840624,0.0027905455043811672,True,12,False,22.0,False,12,,enpitsu,76561198039309853,26,-2.430000066757202,-1636.5400390625,72.0,-206.20000839233398,22862.60009765625,2474.600067138672,-5498.699951171875,-110.0,35.19999980926514,255.0,128.0,,-0.25325238355630986,1.549178675854562,0.0002832370178497687,True,0.0,False,6,False,5,,games5425898691,bf81d8692db,16.0,-3851.3798828125,387.1400146484375,38.279998779296875,-3692.9000854492188,22568.89892578125,-2359.7000122070312,-2243.9999389648438,-71.39999866485596,472.09999084472656,255.0,118.0,,0.32040899850405447,1.4697617334056825,-0.0024962513828045473,True,8,False,8,255.0,False,
22,2237,65,False,False,0,10115.019785894843,-1981.4599609375,-4916.60986328125,185.6199951171875,-12763.399658203125,-8532.100219726562,6583.900146484375,-3501.0000610351562,3129.2999267578125,3734.89990234375,0.0,-0.6863166962569609,-0.4431165072005658,-0.6991545770934838,76561198039309853,enpitsu,27.0,-1878.1500244140625,-4807.33984375,103.7699966430664,-11222.7001953125,-2728.5000610351562,166.00000381469727,494.39998626708984,-5477.5,-49.099998474121094,255.0,128.0,False,1.3367668520396803,-3.0890689611141866,-0.03814677049666544,True,8,7,214.0,False,False,,bf81d8692db,games5425898691,17.0,-464.3299865722656,-5484.33984375,22.15999984741211,2886.7001342773438,8192.80029296875,-322.5,-1.0999999940395355,81.99999809265137,2112.100067138672,255.0,250.0,,0.046682347645598636,1.2302014226963782,-0.012899671779249732,True,10,False,88.0,False,10,,LastOfKhyira,b4e6564961b,4,-2019.1700439453125,-2759.070068359375,17.010000228881836,-9186.400146484375,-13803.699951171875,2.5999999046325684,-0.3999999910593033,-0.5999999865889549,76.19999885559082,255.0,128.0,False,0.009598949388119522,-2.1480334631383675,-0.00010429508258625992,True,255.0,False,10,4,8,,worryinglywashed,b682192fbcb,8.0,-1719.1600341796875,326.5899963378906,17.010000228881836,4901.300048828125,-11728.499755859375,2.5999999046325684,-0.29999999329447746,1.1999999731779099,-76.99999809265137,255.0,128.0,False,0.009545300255506215,-1.1858597251004261,0.00011905437616571662,True,16,False,16,242.0,False,
23,2276,67,False,False,0,9885.117994255681,-3420.139892578125,-4417.419921875,145.7899932861328,-31040.10009765625,1117.6000213623047,4892.5,4538.0999755859375,-133.00000190734863,3922.60009765625,0.0,-0.47062577722145843,1.4747142782195295,-0.71918601074466,76561198039309853,enpitsu,26.0,-3282.75,-4499.97998046875,125.05999755859375,-11795.400390625,13116.300048828125,1326.3999938964844,-626.8999862670898,-3257.7999877929688,4386.700134277344,255.0,128.0,False,0.7544347539676896,2.6521543504809495,0.4217880198266019,True,10,9,176.0,False,False,,bf81d8692db,games5425898691,17.0,-519.719970703125,-5848.8798828125,56.09000015258789,-55.19999980926514,-95.60000419616699,55.300002098083496,-167.09999084472656,133.100004196167,-21.80000066757202,255.0,128.0,,0.37736824289500603,1.3824814727410761,-0.07404581347668857,True,10,False,88.0,False,10,,LastOfKhyira,b4e6564961b,4,-3302.43994140625,-4202.0400390625,112.05999755859375,-10324.49951171875,-13043.299560546875,3459.89990234375,839.8000335693359,1942.1000671386719,2048.8999938964844,255.0,128.0,False,-0.024645120191572095,-1.782394125021969,-0.4743813836146699,True,211.16466255598172,True,12,4,8,,worryinglywashed,b682192fbcb,8.0,-2025.27001953125,-1284.6300048828125,17.010000228881836,-4828.0999755859375,-14134.3994140625,2.7000001072883606,1.2999999523162842,4.099999964237213,759.5999908447266,255.0,128.0,False,0.009586641744986624,-1.8527165300466355,-5.036090001032942e-05,True,16,False,16,245.0,False,
24,2277,67,False,False,1,2681.0534681433996,3481.27001953125,4429.77001953125,192.83999633789062,19096.800537109375,13502.39990234375,19581.500244140625,5902.19970703125,5.5000001192092896,1078.3999633789062,1.0,0.504082130401402,-1.4667155386747575,-0.8767848392716912,b4e6564961b,LastOfKhyira,4.0,3390.429931640625,4296.7001953125,138.4499969482422,10602.39990234375,9322.999877929688,3588.2998657226562,3410.5999755859375,-2650.0,-3405.10009765625,255.0,128.0,False,0.14184746171065676,1.9852390699151892,-0.5111642715256304,True,12,8,208.01210335505908,True,4,,b682192fbcb,worryinglywashed,8.0,2054.580078125,1379.6500244140625,17.010000228881836,4115.5999755859375,14330.10009765625,2.5999999046325684,-0.0,0.19999999552965164,241.00000381469727,255.0,128.0,False,-0.009587686737788967,1.8248751771212357,-0.00014781325727791794,True,16,False,245.0,False,16,,enpitsu,76561198039309853,26,3282.75,4499.97998046875,125.05999755859375,11795.400390625,-13116.300048828125,1326.3999938964844,626.8999862670898,3257.7999877929688,4386.700134277344,255.0,128.0,False,-0.7544347539676896,-2.6521543504809495,0.4217880198266019,True,176.0,False,10,False,9,,games5425898691,bf81d8692db,17.0,519.719970703125,5848.8798828125,56.09000015258789,55.19999980926514,95.60000419616699,55.300002098083496,167.09999084472656,-133.100004196167,-21.80000066757202,255.0,128.0,,-0.37736824289500603,-1.3824814727410761,-0.07404581347668857,True,10,False,10,88.0,False,
25,2381,71,False,False,0,9201.15697431241,-794.77001953125,-4060.60009765625,455.7099914550781,-7713.499755859375,20384.599609375,-13940.899658203125,-3432.7999877929688,-4919.5001220703125,-117.70000457763672,0.0,0.4077106890740964,2.355717393449311,1.5042965786103948,bf81d8692db,games5425898691,17.0,-688.6500244140625,-4226.14990234375,499.6499938964844,-8153.3001708984375,12705.799560546875,514.7999954223633,-2595.5999755859375,-2125.8999633789062,-4358.0999755859375,255.0,216.0,,-0.2366018611506545,1.6739482968178663,-0.9687467429632687,True,12,11,6.596559314317609,True,False,,76561198039309853,enpitsu,27.0,-1913.989990234375,-2905.179931640625,17.059999465942383,9790.999755859375,1870.7000732421875,2.800000011920929,0.29999999329447746,0.0,-2859.89990234375,255.0,0.0,False,0.016707403115008256,0.06613825248028858,-3.5661544258972684e-05,True,10,False,88.0,False,10,,LastOfKhyira,b4e6564961b,4,-2300.699951171875,-4541.22998046875,16.959999084472656,9670.0,-1736.9999694824219,11.799999475479126,10.90000033378601,-5.699999928474426,2349.2999267578125,255.0,245.0,False,0.00971091991544981,-0.1482982773168202,-0.0005753219389343961,True,195.58956580777323,True,12,4,8,,worryinglywashed,b682192fbcb,8.0,-830.4199829101562,-4421.2099609375,1062.1400146484375,9574.000244140625,-4407.799987792969,4018.900146484375,-1783.9999389648438,-390.8000183105469,-1935.3999328613281,128.0,128.0,False,-0.7539435247378773,-0.02321959879849295,0.7434642562331402,True,16,4,18,121.0,False,
26,2529,76,False,False,0,3640.476313769075,-3875.699951171875,3048.47998046875,165.1999969482422,-376.89998626708984,22804.3994140625,491.30001068115234,233.09999465942383,-2947.5,-696.9999694824219,0.0,1.044086341375416,1.185972815872242,0.31916076216984607,bf81d8692db,games5425898691,17.0,-3932.260009765625,2923.260009765625,116.62000274658203,-1780.2999877929688,17785.999755859375,205.6999969482422,-5119.200134277344,-25.0,-2010.5999755859375,255.0,107.0,,1.1315331649001295,2.4438327180215507,0.8526953419881378,True,14,13,0.0,False,False,,76561198039309853,enpitsu,26.0,-3434.239990234375,-57.65999984741211,17.049999237060547,-7148.2000732421875,-1326.6999816894531,4.399999976158142,-0.19999999552965164,0.0,-3155.4000854492188,255.0,0.0,False,0.016692800095405105,2.8165110408232565,-5.315588428900172e-05,True,12,False,255.0,False,12,,LastOfKhyira,b4e6564961b,4,-1365.5799560546875,4249.35009765625,17.010000228881836,190.30000686645508,7.900000214576721,2.5999999046325684,-0.5999999865889549,1.0000000149011612,4.399999976158142,0.0,128.0,False,0.009900410486424168,-3.123287817854568,-5.5051426479703805e-05,True,181.0,False,14,4,10,,worryinglywashed,b682192fbcb,8.0,2188.830078125,-58.20000076293945,16.989999771118164,-9340.900268554688,20979.49951171875,5.299999713897705,-0.29999999329447746,1.0999999940395355,-1477.2999572753906,254.0,0.0,False,0.0095954093626116,1.965148643355636,-0.000284899529078298,True,18,4,20,201.0,False,
