,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
10,811,23,False,True,0,4555.179135021198,1022.3200073242188,1008.4500122070312,846.8699951171875,-1834.6000671386719,20422.60009765625,2548.3999633789062,5299.5001220703125,234.50000762939453,764.8999786376953,0.0,-0.37339937628012393,2.7531102799947633,-2.98595343818913,76561198308935706,Awaide ✞,9.0,1072.030029296875,812.6300048828125,702.4400024414062,866.6999816894531,19830.799560546875,2251.9000244140625,-1174.4000244140625,-328.10001373291016,681.6000366210938,255.0,128.0,False,0.017564677300787215,1.853410910329131,0.4352758443866723,True,6,False,False,53.56929903389308,True,,76561198846586373,Himich_h,8.0,2645.530029296875,-329.1000061035156,17.010000228881836,13675.6005859375,10451.300048828125,2.800000011920929,-0.29999999329447746,0.0,-1930.0,128.0,0.0,False,0.009616859727589045,0.58277205074692,2.877313135640836e-05,False,4,10,67.0,False,12,,enpitsu,76561198039309853,27,868.4199829101562,1130.469970703125,17.030000686645508,338.6000061035156,22996.0009765625,5.5000001192092896,0.0,0.09999999776482582,0.0,255.0,128.0,False,0.016785311208885167,1.5560733715581503,-9.18145840126867e-06,True,6,False,6,0.0,False,,games5425898691,bf81d8692db,18.0,-1942.5400390625,3214.659912109375,17.010000228881836,5881.6998291015625,21915.90087890625,2.5999999046325684,0.0,-0.29999999329447746,-30.09999990463257,255.0,128.0,0.009597334640030923,1.3048372508467583,4.782227810283659e-05,True,10,False,10,102.0,False,,
11,856,25,False,False,1,9499.933940078607,-768.260009765625,-4213.02001953125,406.1400146484375,-21294.69970703125,13259.300537109375,-3191.4999389648438,-4803.599853515625,495.29998779296875,-195.9000015258789,1.0,-0.25109627664459844,2.436123273308681,0.9245200106059742,bf81d8692db,games5425898691,18.0,-592.0,-4389.1201171875,384.6499938964844,-18309.89990234375,5589.6002197265625,4337.900085449219,-2841.9000244140625,-1343.0000305175781,4513.2000732421875,255.0,128.0,,0.3715130667062338,1.0613201191968682,0.9697115076065316,True,12,11,False,36.30727752306126,True,,76561198039309853,enpitsu,27.0,-615.3400268554688,-4430.60009765625,167.9199981689453,1140.8999633789062,-6809.000244140625,1540.8000183105469,-5423.499755859375,-913.6000061035156,0.0,0.0,128.0,,0.668302066925269,-1.7377158533942807,7.503613947769086e-06,True,False,7,31.0,False,8,,Awaide ✞,76561198308935706,9,-938.8699951171875,-4192.2001953125,18.959999084472656,4315.299987792969,-7449.000244140625,-589.7999954223633,1139.5999908447266,1618.0000305175781,-4111.199951171875,255.0,0.0,,0.0581745633205823,-2.2714647783124513,0.0028878221342693773,False,False,False,6,24.0,False,,Himich_h,76561198846586373,8.0,-3439.590087890625,-1254.510009765625,17.010000228881836,10017.5,-8464.199829101562,2.7000001072883606,-0.09999999776482582,0.3999999910593033,5.899999737739563,255.0,128.0,-0.009551503277076425,-2.4409996303383794,3.105953138232473e-05,True,10,4,12,255.0,False,,False
12,889,26,False,False,0,4599.966888822727,3055.669921875,2785.429931640625,235.1699981689453,5868.699951171875,21383.5009765625,4163.0999755859375,-2336.999969482422,2463.800048828125,-3500.0,0.0,0.5846779653272672,-0.6136715096583641,1.1232019485858098,76561198846586373,Himich_h,7.0,3078.389892578125,2632.9599609375,204.1199951171875,6342.5,12265.0,3755.4000854492188,2359.7999572753906,366.8000030517578,-4206.9000244140625,0.0,128.0,False,-0.18083491631240978,0.5954348519059411,-0.13815541605987441,True,14,10,6,217.4295138543652,True,,76561198308935706,Awaide ✞,9.0,60.029998779296875,4861.2998046875,17.010000228881836,-11491.300048828125,-6458.0999755859375,0.7000000029802322,0.19999999552965164,0.0,2318.000030517578,255.0,255.0,,0.009555964989714191,-2.5635839468206,2.1520308059510393e-05,True,False,False,8.315948460691718,True,6,,enpitsu,76561198039309853,27,477.69000244140625,5251.990234375,27.489999771118164,-1428.800048828125,6937.8997802734375,-3735.4998779296875,1173.0999755859375,399.50000762939453,1468.5000610351562,255.0,255.0,,0.14026435560974512,1.8045561968901533,0.008125336408482398,True,8,False,8,31.0,False,,games5425898691,bf81d8692db,18.0,2749.0400390625,3948.8701171875,253.91000366210938,17068.00048828125,-3490.7998657226562,-4323.500061035156,-967.5,3254.5001220703125,4326.7999267578125,255.0,255.0,-0.0389098160761404,0.256437452965223,-0.5516961992645628,True,12,False,12,30.0,False,,
13,957,28,False,False,1,9572.196680370384,-1446.199951171875,-4141.22021484375,161.05999755859375,-18114.000244140625,17056.400146484375,-6025.999755859375,-2589.5001220703125,-3229.4000244140625,-4343.299865722656,1.0,0.8341681908160891,-1.1575860099025777,-2.385759169180693,76561198039309853,enpitsu,27.0,-1237.989990234375,-4268.759765625,210.92999267578125,-17842.19970703125,6948.499755859375,1682.8999328613281,-1208.8999938964844,-3164.2001342773438,5.699999928474426,255.0,128.0,False,-0.14921049841082823,0.36482583327708745,9.021263582388848e-05,True,10,9,False,0.0,False,,bf81d8692db,games5425898691,18.0,-2434.14990234375,-4360.22998046875,17.010000228881836,12582.60009765625,-7044.5001220703125,2.5,2.5999999046325684,-1.2999999523162842,640.1999664306641,255.0,229.0,,-0.009580975980334477,-2.626573227522795,9.322643144064203e-05,True,False,12,240.0,False,12,,Awaide ✞,76561198308935706,9,-1656.1800537109375,-2640.60009765625,21.979999542236328,-6620.3997802734375,12471.600341796875,2999.5999145507812,0.09999999776482582,-0.3999999910593033,-90.50000190734863,255.0,128.0,,-0.009589817417040838,1.094608359284519,0.00011347088377178272,False,False,False,7,0.0,False,,Himich_h,76561198846586373,7.0,-2356.639892578125,-3728.989990234375,16.989999771118164,12044.599609375,10554.300537109375,5.299999713897705,-0.7000000029802322,-0.5000000074505806,1946.1000061035156,255.0,255.0,-0.009585726069141622,2.364969368685413,9.18520627114019e-05,True,10,6,14,135.0,False,,False
14,1036,31,True,True,0,6477.039406920229,3912.010009765625,800.0599975585938,741.9500122070312,-13785.799560546875,19190.799560546875,4562.39990234375,-1884.6000671386719,1956.300048828125,4425.4998779296875,0.0,-0.027096118614222113,2.247798438899071,1.8952658153678468,76561198308935706,Awaide ✞,9.0,4003.800048828125,592.1799926757812,693.4299926757812,-4296.700134277344,14315.6005859375,4303.800048828125,-1327.1000671386719,-98.59999656677246,391.3999938964844,255.0,128.0,,-0.06904520023260309,1.61974193086524,-1.578883454180432,False,10,4,False,0.0,False,,76561198846586373,Himich_h,8.0,1881.5999755859375,-1435.8800048828125,46.16999816894531,-695.2999877929688,-22831.201171875,-2692.9000854492188,1756.7999267578125,-52.30000019073486,0.0,128.0,128.0,False,-0.21944862657435044,-1.600978673289754,-0.00025966451086954366,True,6,12,134.0,False,16,,enpitsu,76561198039309853,27,4075.72998046875,1544.780029296875,223.3000030517578,1194.3000030517578,-13524.89990234375,7875.0,-1160.199966430664,-2687.6998901367188,485.09998321533203,255.0,0.0,False,-0.6092807607076947,-1.4588503715247998,1.3829549257109597,True,10,False,10,0.0,False,,games5425898691,bf81d8692db,18.0,-564.0999755859375,2163.169921875,17.010000228881836,-13999.3994140625,-1938.3999633789062,2.8999999165534973,-0.7000000029802322,0.0,-2118.8999938964844,255.0,0.0,0.009596235414297985,-3.0665272633588545,-7.694697177966034e-05,True,12,False,12,242.0,False,,
15,1359,34,False,False,1,5229.670280525865,-52.31999969482422,-2.9700000286102295,103.80000305175781,-12487.80029296875,-17834.000244140625,1867.5999450683594,4074.5999145507812,722.0999908447266,4344.599914550781,1.0,0.018995519465065454,-0.08718713930893363,-0.02024263088196026,76561198039309853,enpitsu,27.0,76.0199966430664,-72.2699966430664,136.6199951171875,-5489.7998046875,11795.50048828125,-16.299999952316284,-3561.6000366210938,-565.2000045776367,4152.60009765625,255.0,0.0,,-1.2645214978429578,-0.47662402760581474,2.0163010024671575,True,2,1,False,0.0,False,,bf81d8692db,games5425898691,17.0,2754.110107421875,-4132.10986328125,17.010000228881836,17509.599609375,-3656.9000244140625,2.800000011920929,-0.5000000074505806,0.29999999329447746,1916.199951171875,255.0,255.0,,-0.009583370496237188,-2.9989123414713825,6.695101690551712e-05,True,False,False,0.0,False,False,,Awaide ✞,76561198308935706,9,-61.88999938964844,282.19000244140625,78.61000061035156,5137.1002197265625,-20030.799560546875,2940.0,3018.699951171875,-4553.800048828125,-631.8999862670898,255.0,0.0,True,-0.022122877962620184,-2.1222987693329802,0.34746638421837867,False,3,False,4,0.0,False,,Himich_h,76561198846586373,8.0,-60.7599983215332,1900.3499755859375,17.010000228881836,869.3000030517578,-13710.699462890625,2.7000001072883606,-0.0,0.7999999821186066,0.0,255.0,128.0,-0.009562121249709453,-1.6341290384674625,7.390210677795491e-05,True,False,False,False,116.0,False,,
16,1504,39,False,False,0,3124.479044419596,2226.0,5015.56005859375,742.3099975585938,-7875.9002685546875,-10589.7998046875,1272.699966430664,2750.10009765625,5185.8001708984375,-1242.3999786376953,0.0,-0.2390159254779023,-0.6839286563930251,0.6186217906547268,76561198308935706,Awaide ✞,9.0,2247.159912109375,5102.97998046875,611.7999877929688,-12173.00048828125,-3.4999999403953552,4075.10009765625,3.3000001311302185,-1943.0000305175781,-6.1000001430511475,255.0,255.0,,-0.3233865429080279,3.1317873888393892,-1.5672219072806124,False,6,6,False,255.0,False,,76561198846586373,Himich_h,7.0,1210.050048828125,2311.2099609375,17.030000686645508,-8784.400024414062,9840.2001953125,0.09999999776482582,3.8999998569488525,-4.300000071525574,-1223.499984741211,128.0,0.0,,0.009638735555577229,2.292725198371267,-6.368639760963245e-05,True,False,False,236.0,False,False,,enpitsu,76561198039309853,27,-3563.800048828125,277.6700134277344,17.059999465942383,-2929.2001342773438,15073.199462890625,-2.0000000298023224,0.19999999552965164,0.0,-2192.899932861328,255.0,128.0,False,0.01680221277130344,1.6846050928669236,4.0071339937091845e-05,True,4,False,4,229.9228556950887,True,,games5425898691,bf81d8692db,18.0,-680.1099853515625,5000.68017578125,17.010000228881836,3500.4000854492188,37.5,2.7000001072883606,0.5000000074505806,0.0,-1797.7000427246094,255.0,0.0,0.009514164909414575,0.12043736250886292,-0.0001235720571796138,True,False,False,False,255.0,False,,
17,1541,40,True,True,0,2535.2035150765405,1173.949951171875,3676.25,358.7799987792969,-15641.99951171875,13547.80029296875,3909.7000122070312,3323.900146484375,-1959.2999267578125,4594.800109863281,0.0,1.2391922413782208,-1.3102712318202892,-0.22058775596348854,76561198846586373,Himich_h,8.0,1270.72998046875,3562.6201171875,243.77000427246094,1504.4999694824219,13376.400146484375,2342.2999572753906,-2393.6000061035156,-2805.0,-4080.7000732421875,128.0,255.0,,-0.8837545805070941,0.900366399396018,-2.684971220643431,True,4,3,False,182.21125152034148,True,,76561198308935706,Awaide ✞,9.0,1533.9200439453125,4752.10986328125,16.510000228881836,-3265.4000854492188,-12801.199951171875,112.5,23.80000114440918,-24.600000381469727,-2201.9000244140625,255.0,0.0,,0.007853128881715403,-1.8687521438663646,-0.0010320981893370124,True,False,6,188.70090312855223,True,6,,enpitsu,76561198039309853,27,-3532.889892578125,3046.530029296875,17.059999465942383,9975.2001953125,19496.8994140625,2.3000000417232513,0.0,0.09999999776482582,-2043.0000305175781,255.0,128.0,False,0.016779491255317396,1.0202921674649346,-1.383940313617573e-05,True,4,False,4,199.0,False,,games5425898691,bf81d8692db,18.0,645.6699829101562,4103.7099609375,203.5800018310547,13208.299560546875,-16987.80029296875,-29.600000381469727,4868.500061035156,-537.9000091552734,2501.4999389648438,255.0,138.0,0.3416452264208414,-0.5543043131424467,1.0689535743897205,True,3,False,4,161.39322144754476,True,,
18,1833,41,False,False,0,5178.149078194445,-43.310001373291016,32.540000915527344,92.41999816894531,-25264.19921875,14087.099609375,1892.5999450683594,5669.5001220703125,-405.9000015258789,1921.300048828125,0.0,-0.004533530656592109,-0.09596824281813385,0.0684084119329248,76561198308935706,Awaide ✞,9.0,38.5099983215332,-127.72000122070312,91.44000244140625,-5199.0997314453125,19031.600341796875,2512.2000122070312,1665.5999755859375,-4869.200134277344,1940.5000305175781,255.0,255.0,,0.006095550088464048,1.7740742798080873,-0.6464073928995222,False,4,3,False,0.0,False,,76561198846586373,Himich_h,7.0,0.0,-2104.010009765625,17.010000228881836,0.0,13861.99951171875,2.7000001072883606,-0.19999999552965164,0.0,0.0,255.0,,,0.009552038202675448,1.57077328290678,7.519185429608294e-06,True,False,4,116.0,False,4,,enpitsu,76561198039309853,27,18.920000076293945,255.9199981689453,77.55999755859375,541.1000061035156,-18329.000244140625,5844.0997314453125,1.0000000149011612,0.19999999552965164,0.0,128.0,128.0,,0.017114679224183218,-1.541254423474451,8.648493000472037e-06,True,False,2,2,31.0,False,,games5425898691,bf81d8692db,18.0,-2905.409912109375,4124.25,17.010000228881836,-19657.19970703125,-367.2999954223633,2.800000011920929,0.19999999552965164,-0.09999999776482582,1989.2999267578125,255.0,255.0,0.009585264137030121,-3.048999574959872,1.743430926251918e-05,True,False,False,False,255.0,False,310.0,
19,1892,44,False,True,1,6464.738155731042,3977.080078125,-543.2899780273438,1587.3699951171875,-14015.899658203125,22554.49951171875,22.300000190734863,-3510.7000732421875,3015.4000854492188,3818.599853515625,1.0,-0.056235322872866936,2.45455035123891,-1.8181469697131734,bf81d8692db,games5425898691,18.0,4063.919921875,-753.0,1649.1700439453125,-1842.7000427246094,21701.298828125,7392.8997802734375,-1670.7000732421875,-2652.7999877929688,-943.7000274658203,255.0,255.0,,0.289813356181372,1.4987064217639432,-1.7933515706922927,True,False,False,False,101.46152264328408,True,,76561198039309853,enpitsu,27.0,57.540000915527344,455.6499938964844,17.049999237060547,-704.4000244140625,-2713.3999633789062,7.799999713897705,2.8999999165534973,3.100000023841858,-1503.9999389648438,255.0,0.0,,-0.01646394637209576,-1.4617632691029996,0.00010250419519482099,True,2,False,31.0,False,2,,Awaide ✞,76561198308935706,9,1405.3599853515625,-537.0399780273438,17.010000228881836,4023.2000732421875,11311.700439453125,2.7000001072883606,-1.5000000596046448,-4.699999988079071,1513.800048828125,255.0,128.0,,-0.009546814136351889,1.8375570999088693,-0.0001032011435847642,True,4,False,4,0.0,False,,Himich_h,76561198846586373,7.0,2473.169921875,1518.3299560546875,17.010000228881836,5368.900146484375,15061.199951171875,2.5999999046325684,0.09999999776482582,0.7999999821186066,251.90000534057617,255.0,128.0,-0.009589436698349576,1.8840485352514658,-0.00017038984068946077,True,4,False,4,102.0,False,,
20,1950,46,False,False,0,9192.989325153252,-1110.780029296875,-4050.47998046875,187.42999267578125,24389.89990234375,-447.09999084472656,5603.599853515625,5481.9000244140625,-1567.8999328613281,1868.2000732421875,0.0,0.12340330819053388,-2.4200730365571173,-1.8495389355011016,76561198846586373,Himich_h,7.0,-1236.8499755859375,-4112.93994140625,75.87999725341797,19960.699462890625,-5583.900146484375,2936.199951171875,809.1000366210938,4907.200012207031,750.4000091552734,255.0,128.0,,0.1563231670114761,-0.14190938965195757,0.002532308926961001,True,6,5,False,83.20644304060168,True,,76561198308935706,Awaide ✞,9.0,-2255.830078125,-2879.7099609375,17.010000228881836,-12739.000244140625,-12225.899658203125,3.0000001192092896,-0.29999999329447746,0.3999999910593033,-1963.800048828125,255.0,18.0,,0.009631659952233073,-2.447084372467715,3.3656593390654996e-06,True,False,6,,False,6,,enpitsu,76561198039309853,27,2236.419921875,81.19999694824219,17.059999465942383,16701.099853515625,3027.5,1.8000000715255737,0.19999999552965164,0.0,0.0,255.0,,,0.016777474120293057,0.17934889909694643,-2.4348608812940614e-05,True,False,2,2,4.0,False,,games5425898691,bf81d8692db,18.0,-3322.81005859375,522.5800170898438,17.010000228881836,-1431.7999267578125,17078.299560546875,2.5999999046325684,0.0,1.0999999940395355,78.29999923706055,255.0,128.0,0.009591598925044475,1.6648502658816084,-0.00012908219077501531,True,False,False,False,92.0,False,,
21,2047,49,False,False,0,9577.159436159898,3993.10009765625,-3095.2099609375,926.97998046875,-7304.89990234375,13118.800048828125,8827.60009765625,5485.3997802734375,782.7999877929688,-985.2999877929688,0.0,0.1857698406239072,-1.7367081829933646,1.3131479778194421,76561198846586373,Himich_h,8.0,4074.429931640625,-3158.60009765625,778.3900146484375,-2661.6000366210938,13686.8994140625,5901.400146484375,-2148.6000061035156,-1735.3999328613281,140.10000228881836,255.0,255.0,,-0.43763529699863846,1.568095983608025,-1.58197610065884,True,7,6,False,245.6246969776769,True,,76561198308935706,Awaide ✞,9.0,-230.8000030517578,-4481.009765625,17.010000228881836,6565.10009765625,11785.30029296875,0.0,0.09999999776482582,0.5000000074505806,409.50000762939453,255.0,128.0,,0.0095591002970563,1.1031730301201006,-0.00026890727426463664,True,False,6,229.9544689091303,True,6,,enpitsu,76561198039309853,27,3758.030029296875,-1133.949951171875,17.059999465942383,-194.89999771118164,8858.699951171875,1.8000000715255737,0.0,-0.7999999821186066,5.5000001192092896,0.0,0.0,False,0.016893861274217905,-1.5465387638880663,-7.740223522416378e-05,True,False,2,2,255.0,False,,games5425898691,bf81d8692db,18.0,2034.47998046875,4015.780029296875,16.989999771118164,22750.6005859375,-1018.0999755859375,5.199999809265137,3.4999999403953552,-0.5999999865889549,-692.6000213623047,255.0,128.0,0.009630842086381196,-0.09095104298999249,4.23662668909671e-05,True,4,False,4,44.0,False,,
22,2112,52,False,False,0,6162.9784940931595,2330.280029296875,-111.04000091552734,1167.7099609375,-11997.19970703125,14941.099853515625,-137.10000038146973,1082.7999877929688,3023.5000610351562,-3400.1998901367188,0.0,0.7739704839755404,-2.061505677321649,0.9664551131332161,76561198846586373,Himich_h,8.0,2460.110107421875,-212.85000610351562,1035.68994140625,-11736.800537109375,11602.099609375,-737.5,-792.0999908447266,-2419.499969482422,627.0000076293945,128.0,128.0,,-0.05935254093992128,2.8106477012670474,0.8571608223854736,True,8,6,False,114.20497215178705,True,,76561198308935706,Awaide ✞,9.0,1322.7900390625,-605.8599853515625,380.3500061035156,9141.699829101562,20243.800048828125,4224.599914550781,-681.5000152587891,-174.0999984741211,252.70000457763672,255.0,128.0,,-0.9035168674961193,1.3465794075239912,-0.3535723375303696,True,False,6,159.08859369831706,True,8,,enpitsu,76561198039309853,27,1756.93994140625,1564.260009765625,17.059999465942383,-7980.2001953125,13183.800048828125,2.0000000298023224,0.5000000074505806,1.5999999642372131,-24.200000762939453,128.0,128.0,False,0.01661285596458964,-1.0358417480967304,0.00011470803389203855,True,2,2,4,255.0,False,,games5425898691,bf81d8692db,18.0,2518.1298828125,5093.60986328125,115.93000030517578,-12563.599853515625,-2055.399932861328,-7657.0001220703125,-4164.200134277344,2016.6000366210938,-53.29999923706055,255.0,0.0,0.4892738971957814,-2.951553436531207,-1.2471229883688077,True,4,False,4,255.0,False,,
23,2162,53,False,False,0,2806.7342667423263,192.8300018310547,2553.070068359375,107.58000183105469,-7307.80029296875,9801.900024414062,6852.39990234375,-4662.5,-3476.199951171875,-1475.0999450683594,0.0,-0.25887616172455363,2.1409010879598362,0.45770819057979584,76561198846586373,Himich_h,8.0,288.2699890136719,2272.699951171875,53.20000076293945,-6221.300048828125,18795.0,3951.099853515625,-111.00000381469727,-292.99999237060547,117.89999961853027,128.0,128.0,,0.02048669610085697,1.887165327721405,-0.01596289548120708,True,10,6,False,20.598141785590883,True,,76561198308935706,Awaide ✞,9.0,2903.2900390625,3148.8701171875,403.4599914550781,8489.89990234375,20595.10009765625,-5723.499755859375,-207.00000762939453,410.49999237060547,314.20000076293945,255.0,146.0,,0.9672243521104544,1.9103604343320777,-0.13521822246863846,True,False,6,140.0,False,8,,enpitsu,76561198039309853,27,148.6699981689453,2733.39990234375,89.6500015258789,-5294.5001220703125,-5164.2999267578125,3139.1000366210938,4088.0999755859375,1123.7999725341797,396.50001525878906,128.0,0.0,False,0.016270860018260846,0.2742380043910752,0.05338425430002375,True,3,2,6,247.0,False,,games5425898691,bf81d8692db,18.0,-30.15999984741211,5074.43994140625,17.020000457763672,-10809.7998046875,-5063.299865722656,1.7000000178813934,0.5000000074505806,0.09999999776482582,2219.4000244140625,128.0,255.0,0.0096338369077335,-2.641854447236506,5.889041457028875e-05,True,4,False,4,255.0,False,,
24,2164,53,False,False,1,7800.2062097966955,-156.66000366210938,-2588.85009765625,167.89999389648438,9553.800048828125,-18037.19970703125,12403.199462890625,1102.5,986.8000030517578,1161.2000274658203,1.0,-0.15303533029025737,-2.2206142076724116,0.4417529342597795,76561198039309853,enpitsu,27.0,-100.08999633789062,-2687.1201171875,117.31999969482422,4850.299987792969,3142.0999145507812,2454.1000366210938,-4927.9998779296875,-1829.9000549316406,1617.4000549316406,128.0,0.0,False,-0.02762056750515027,-0.32620504740220757,0.7881928280507496,True,6,3,2,247.0,False,,bf81d8692db,games5425898691,18.0,112.62000274658203,-5024.990234375,17.020000457763672,9111.300048828125,6584.7998046875,1.7000000178813934,-0.5000000074505806,-0.19999999552965164,2239.600067138672,128.0,255.0,,-0.009633047278100453,2.455843959441336,5.3356518410992176e-05,True,False,4,255.0,False,4,,Awaide ✞,76561198308935706,9,-2973.75,-3320.030029296875,353.239990234375,-8413.599853515625,-20468.399658203125,-6265.2001953125,501.6999816894531,-938.3000183105469,725.8000183105469,255.0,255.0,,-0.9721527245035112,-2.049688959603061,-0.020257506751274558,True,6,False,8,140.0,False,,Himich_h,76561198846586373,8.0,-236.57000732421875,-2428.340087890625,88.43000030517578,5477.39990234375,-16136.600341796875,5839.2999267578125,-4719.800109863281,-124.39999580383301,2820.7998657226562,128.0,128.0,0.02356523801751359,-1.931036703592962,-0.04997450707565464,True,6,3,10,14.388034148882797,True,,
25,2263,57,False,False,1,9141.506949535362,-508.8800048828125,-3892.909912109375,751.2100219726562,-11719.200439453125,18420.0,2613.2998657226562,1222.300033569336,3114.1000366210938,1697.7000427246094,1.0,0.6339584041547851,-0.05739395010538027,1.2363558289737953,bf81d8692db,games5425898691,18.0,-404.6099853515625,-4071.449951171875,623.6099853515625,-7611.5997314453125,10210.2001953125,5897.80029296875,-1400.2000427246094,-5250.2001953125,851.2000274658203,255.0,178.0,,0.36376668940783957,0.8063525449013543,0.3498386938567104,True,6,5,False,164.17488163517365,True,,76561198039309853,enpitsu,27.0,-16.670000076293945,-4025.25,17.049999237060547,-3321.099853515625,273.50000381469727,3.0000001192092896,0.5999999865889549,2.3000000417232513,-0.09999999776482582,255.0,128.0,False,-0.01677760138777942,0.0822913803732601,3.820813847450489e-05,True,2,4,255.0,False,6,,Awaide ✞,76561198308935706,9,-843.5399780273438,-3679.969970703125,424.8299865722656,18687.900390625,-155.10000228881836,1285.5999755859375,2103.000030517578,-458.6000061035156,-3044.7000122070312,255.0,0.0,,0.2537331977647818,-1.7312560018473258,0.7393523295246631,True,6,False,10,27.24064506510255,True,,Himich_h,76561198846586373,8.0,755.6599731445312,-4694.669921875,265.7900085449219,-2609.89990234375,8584.500122070312,-153.59999656677246,-924.4999694824219,-1521.4999389648438,-5203.800048828125,128.0,0.0,1.1656535421760528,-1.2019709395105005,-1.6027826036833117,True,7,4,10,10.0,False,,
26,2375,61,False,False,1,5617.574367630794,-3879.360107421875,2181.43994140625,336.30999755859375,7840.3997802734375,22741.99951171875,2237.5,-3524.5001220703125,-2438.2000732421875,-4198.999938964844,1.0,1.2318506224536305,1.9073377909464992,3.085748006958224,bf81d8692db,games5425898691,18.0,-3990.239990234375,1915.5400390625,289.1199951171875,3836.0000610351562,22509.49951171875,2568.900146484375,178.09999465942383,1301.0000610351562,5340.9002685546875,255.0,128.0,,0.035313388454095165,0.9880718781805717,1.7496308862887455,True,8,7,False,255.0,False,,76561198039309853,enpitsu,27.0,94.13999938964844,1808.31005859375,17.049999237060547,-10114.600219726562,15105.10009765625,-0.9000000357627869,-2.0999999344348907,3.3000001311302185,1545.5000305175781,0.0,255.0,False,-0.016781341010718123,0.9439714427465901,8.928470569866375e-05,True,2,4,105.0,False,6,,Awaide ✞,76561198308935706,9,3607.31005859375,-232.07000732421875,17.010000228881836,5835.4998779296875,15311.99951171875,2.800000011920929,0.29999999329447746,0.5999999865889549,1538.3999633789062,255.0,255.0,False,-0.009593957871445617,1.913362601623406,0.00018322530859030044,True,8,False,12,0.0,False,,Himich_h,76561198846586373,8.0,-43.91999816894531,1351.4100341796875,16.989999771118164,-374.3000030517578,22939.49951171875,5.0,-0.0,0.5999999865889549,94.79999542236328,255.0,128.0,-0.00959995313665359,1.543222247132922,-8.891144379981559e-05,False,10,4,12,32.0,False,,
