,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,team_mate_handbrake
45,2843,78,False,False,1,9927.814327558675,-2991.179931640625,-3995.169921875,128.7899932861328,-35085.30029296875,14148.1005859375,4111.199951171875,1610.7000732421875,-466.1000061035156,5760.9002685546875,1.0,0.4199306747482061,1.9281950010639282,-0.6707114454774903,76561198039309853,enpitsu,26.0,-2810.6201171875,-4161.52001953125,72.25,-17344.49951171875,14872.099609375,2643.2998657226562,-2724.2999267578125,-945.0,-3308.900146484375,255.0,128.0,False,-0.11645117381892975,0.8168884268862874,-0.00032756166281640997,True,25.0,False,False,5,6,,bf81d8692db,games5425898691,24.0,-2250.10009765625,-4849.22998046875,17.010000228881836,-21444.3994140625,-6290.4998779296875,3.1999999284744263,-2.8999999165534973,1.1999999731779099,-1398.5000610351562,255.0,75.0,-0.009706156149772317,-0.21703570032875463,2.0938190206848822e-05,True,96.0,False,16,False,16,,Paul_lechtape,998199732707499505,8.0,-2784.3701171875,-3655.0,15.800000190734863,-18876.500244140625,-9887.19970703125,100.50000190734863,-756.2000274658203,-146.899995803833,-1656.7999267578125,128.0,0.0,,-0.012175540444805613,-0.4611896977321488,-0.006423672261262622,True,30,136.0,False,32,False,,ksadm5,3840399533858939784,7.0,-850.3400268554688,986.3800048828125,109.52999877929688,-14311.600341796875,17663.499755859375,-142.7999973297119,-5257.2998046875,1453.0999755859375,706.2999725341797,255.0,128.0,,0.8594917379932278,0.2992097067562547,-1.5270054407553386,False,2.0,False,13,6,20,,
46,3026,85,False,False,0,8109.80090356477,-3659.969970703125,-2484.260009765625,141.47000122070312,-4318.900146484375,8013.3001708984375,9527.999877929688,3938.3999633789062,4326.9000244140625,-1329.1000366210938,0.0,0.13154541957698979,-2.329336858574247,2.0312777615226634,3840399533858939784,ksadm5,7.0,-3582.409912109375,-2598.080078125,16.34000015258789,-6918.800048828125,6475.8001708984375,-532.9999923706055,-1923.3000183105469,1048.8999938964844,851.3999938964844,175.0,255.0,,0.021777554998601276,2.421733535650547,0.01891554579809297,True,255.0,False,6,14,20,,998199732707499505,Paul_lechtape,9.0,-821.3400268554688,-4334.1298828125,17.010000228881836,-21956.59912109375,3293.2998657226562,2.7000001072883606,0.5000000074505806,-0.5999999865889549,-0.09999999776482582,192.0,128.0,0.009552056110443196,2.992670049907342,5.02072281900043e-05,True,0.0,False,34,False,36,,enpitsu,76561198039309853,26.0,257.94000244140625,3240.3798828125,17.049999237060547,-2493.300018310547,13879.300537109375,3.100000023841858,0.0,-0.7000000029802322,0.0,255.0,128.0,,0.01676932182072323,1.7485308910872737,6.175519143504958e-05,True,6,225.0,False,6,False,,games5425898691,bf81d8692db,24.0,-3861.909912109375,1871.31005859375,19.420000076293945,3155.5999755859375,-22777.5,-472.5,-374.39998626708984,-1260.2999877929688,-359.50000762939453,255.0,112.0,,0.03024206070408532,-1.4363729340983362,-0.09910031220905283,True,185.0,False,20,False,20,,
47,3065,86,False,False,0,7239.606754810267,-3845.3701171875,-1471.5899658203125,722.469970703125,12804.3994140625,14549.300537109375,1696.7999267578125,1978.3000183105469,5019.2999267578125,461.6999816894531,0.0,0.34340317812220655,1.5414712578615428,-1.1988024431843776,3840399533858939784,ksadm5,7.0,-4001.5400390625,-1623.010009765625,633.77001953125,11280.899658203125,9133.200073242188,6131.5997314453125,225.0,1262.300033569336,1744.1999816894531,128.0,15.0,,-0.9455511189890186,1.5999454723238784,1.5634484901328398,True,238.0,False,6,15,22,,998199732707499505,Paul_lechtape,8.0,-3254.52001953125,-3059.8701171875,17.010000228881836,-7238.900146484375,17363.800048828125,2.800000011920929,0.3999999910593033,-1.4000000059604645,1768.800048828125,205.0,248.0,0.009587456306988554,2.010989168292472,0.00019822631460655966,True,0.0,False,34,False,36,,enpitsu,76561198039309853,26.0,-308.42999267578125,4765.72021484375,17.049999237060547,-7113.0999755859375,-2865.2999877929688,3.0000001192092896,-0.5000000074505806,0.0,675.5000305175781,255.0,255.0,False,0.016664706105206917,-2.6411768957837083,-0.00025696715214447224,True,6,255.0,False,6,False,,games5425898691,bf81d8692db,24.0,-2355.300048828125,-208.32000732421875,17.010000228881836,17052.80029296875,6721.5997314453125,2.800000011920929,-0.29999999329447746,0.0,1990.8999633789062,255.0,255.0,,0.00958178165000685,0.44939457718145254,3.728257141583759e-05,True,255.0,False,20,False,20,,False
48,3109,88,False,False,1,5995.316140481368,1861.8199462890625,-777.010009765625,190.0500030517578,1322.5999450683594,3861.300048828125,11325.699462890625,4545.899963378906,-3905.4998779296875,-285.10000228881836,1.0,0.5150817636195154,-1.2796538128816757,1.0606113561927182,bf81d8692db,games5425898691,24.0,1810.1600341796875,-838.260009765625,67.22000122070312,-3732.6998901367188,5125.10009765625,1550.2000427246094,-2885.4000854492188,1397.2999572753906,-406.50001525878906,128.0,0.0,,0.0931168925121128,-1.4753944756292987,0.04901508172943507,True,255.0,False,False,21,22,,76561198039309853,enpitsu,26.0,962.5399780273438,-2767.22998046875,17.049999237060547,1201.3999938964844,13506.8994140625,3.0000001192092896,-1.0999999940395355,0.09999999776482582,0.09999999776482582,0.0,128.0,-0.01726725751360787,1.65948683136061,-2.5231569681680585e-06,True,218.0,False,6,False,6,,Paul_lechtape,998199732707499505,8.0,2073.260009765625,1094.760009765625,17.010000228881836,-17476.8994140625,5760.10009765625,2.800000011920929,-0.29999999329447746,-0.0,-1992.1000671386719,208.0,0.0,False,-0.009589864623898306,0.39243933412282483,-4.16244140649518e-05,True,34,27.86282136107004,True,36,False,13.0,ksadm5,3840399533858939784,7.0,2334.949951171875,253.66000366210938,417.5199890136719,-10394.000244140625,-8772.7001953125,-5963.900146484375,-719.5999908447266,-3758.599853515625,749.8999786376953,226.0,34.0,,0.88074420065456,-1.6931962629412864,0.398811058967763,True,238.0,False,16,6,22,,False
49,3246,93,False,False,1,4624.642200767454,2257.75,720.3900146484375,403.30999755859375,-11483.199462890625,22058.89892578125,9073.900146484375,5583.800048828125,419.3000030517578,2155.2000427246094,1.0,0.6023717111884919,-1.636231653912421,2.3946591847003584,bf81d8692db,games5425898691,24.0,2327.929931640625,543.6699829101562,250.99000549316406,-1560.2000427246094,22836.69921875,2246.3999938964844,-5109.599914550781,-1388.0000305175781,-1338.3999633789062,255.0,233.0,,0.5408970955633371,1.8578554985186326,0.1208201457058708,True,156.49891605172107,True,False,23,24,,76561198039309853,enpitsu,26.0,1123.1300048828125,-2331.419921875,17.049999237060547,1127.3999786376953,2116.999969482422,3.0000001192092896,-0.7000000029802322,0.19999999552965164,0.0,255.0,,-0.016509523923755265,2.06019693925574,1.3890823527931801e-05,True,209.0,False,6,False,6,,Paul_lechtape,998199732707499505,8.0,392.0299987792969,3272.570068359375,17.010000228881836,-13595.999755859375,517.0000076293945,2.8999999165534973,-1.0000000149011612,-0.0,-2117.2999572753906,204.0,0.0,,-0.009570147565211903,0.08968802064249048,-0.0001000374294623127,True,34,61.0,False,36,False,,ksadm5,3840399533858939784,7.0,2240.2099609375,1339.4100341796875,119.19000244140625,822.9000091552734,-12814.49951171875,5180.0,2.0999999344348907,-1.0999999940395355,-589.0999984741211,128.0,128.0,,-0.017555488142312448,-1.4351661007244072,0.0018818155181043392,True,255.0,False,16,7,24,,
50,3331,96,False,False,0,9039.560391005545,817.3599853515625,-3735.699951171875,98.31999969482422,20318.299560546875,9416.699829101562,2926.7001342773438,-2921.099853515625,5187.19970703125,747.7999877929688,0.0,-0.8090239328056041,1.1967636593169497,3.0463967025882637,998199732707499505,Paul_lechtape,8.0,584.5800170898438,-3779.409912109375,66.6500015258789,16765.699462890625,9621.799926757812,2656.9000244140625,-640.0,3469.89990234375,967.5,128.0,159.0,False,0.10081569265739702,0.3774368701297323,0.04966517408907021,True,48.153686008145726,True,False,35,38,,3840399533858939784,ksadm5,7.0,-795.219970703125,-1197.06005859375,17.059999465942383,7351.9000244140625,-13393.1005859375,1.8000000715255737,-0.29999999329447746,0.3999999910593033,-1.4000000059604645,255.0,128.0,0.016787027395430195,-1.0689726348775441,4.9641294834150205e-05,True,222.0,False,16,8,24,,enpitsu,76561198039309853,26.0,527.4299926757812,-2397.780029296875,114.55000305175781,9106.900024414062,-20823.20068359375,3529.1000366210938,-565.8000183105469,-247.29999542236328,0.0,128.0,128.0,,-0.12909986762793682,-1.1584693807070756,-1.944477189935914e-05,True,6,27.0,False,8,False,,games5425898691,bf81d8692db,24.0,-1254.1300048828125,-4009.909912109375,99.33000183105469,10601.199951171875,14763.00048828125,-168.09999465942383,-4911.099853515625,2475.2999877929688,56.599998474121094,255.0,128.0,,1.0008557250201533,-2.053771507503762,3.1224388041397093,True,145.0,False,25,False,26,,
51,3381,98,False,False,0,8821.857073646815,4002.72998046875,-2196.72998046875,281.2300109863281,-216.70000076293945,4394.700012207031,8629.500122070312,-1438.800048828125,5352.5,-2297.7000427246094,0.0,-0.6133511351951156,2.5927248162998953,0.8328699113518756,998199732707499505,Paul_lechtape,8.0,4018.469970703125,-2403.739990234375,91.54000091552734,11514.100341796875,2738.599853515625,12077.7001953125,-823.4999847412109,-5436.500244140625,125.50000190734863,210.0,255.0,False,-0.7959209036047799,0.22626214332304892,-0.20585910298661883,True,64.0,False,False,36,38,,3840399533858939784,ksadm5,7.0,1441.3800048828125,-2284.31005859375,17.059999465942383,14131.099853515625,626.8999862670898,1.899999976158142,0.5999999865889549,0.0,1.2999999523162842,255.0,128.0,0.01677795044460375,0.04453901916235899,-5.260230602734625e-05,True,222.0,False,16,8,24,,enpitsu,76561198039309853,26.0,2961.330078125,-4973.85009765625,115.62999725341797,5152.0001220703125,3812.9998779296875,-706.6000366210938,-124.89999771118164,1758.3999633789062,1838.8999938964844,255.0,255.0,False,0.08275854694253858,0.61142895035197,-1.0079691702852627,True,8,19.0,False,8,False,,games5425898691,bf81d8692db,24.0,89.5,-842.6300048828125,98.76000213623047,3154.7000122070312,22161.8994140625,-146.8000030517578,-5350.9002685546875,-1006.2000274658203,777.3000335693359,255.0,128.0,,-0.600781737393283,-0.9966142412060033,2.797339150145966,True,164.0,False,27,False,28,,
52,3393,98,False,False,0,8644.550153184642,3989.280029296875,-1991.780029296875,599.4299926757812,-3447.7999877929688,10933.1005859375,4896.600036621094,-4395.7000732421875,4075.10009765625,265.5999946594238,0.0,0.5710463199945013,0.4312383008818511,2.81657264668102,998199732707499505,Paul_lechtape,9.0,4079.010009765625,-2162.659912109375,604.280029296875,-11.000000238418579,9493.699951171875,9081.900024414062,-2189.7000122070312,10.0,-9.900000095367432,211.0,255.0,False,-0.7202261704258954,1.5591576135025293,-1.563052303388513,True,64.0,False,False,36,38,,3840399533858939784,ksadm5,7.0,1981.72998046875,-2162.81005859375,17.059999465942383,11749.300537109375,7342.7001953125,2.3999999463558197,-0.5000000074505806,-0.29999999329447746,2202.2999572753906,255.0,255.0,0.016754817133214944,0.6198857573732768,5.807537508783326e-05,True,253.0,False,16,8,24,,enpitsu,76561198039309853,26.0,3092.800048828125,-4691.7998046875,26.950000762939453,-44.89999771118164,9296.500244140625,-1855.8999633789062,1683.800048828125,2231.4999389648438,1102.7999877929688,255.0,128.0,False,0.1775793066826238,1.6509219092539802,-0.1827824860032335,True,8,12.772085956347887,True,8,False,,games5425898691,bf81d8692db,24.0,222.92999267578125,80.87000274658203,66.83000183105469,3231.9000244140625,22241.69921875,-1893.3999633789062,-2231.3999938964844,-302.90000915527344,509.7999954223633,255.0,128.0,,-0.4492501183066809,1.4443701030003384,0.3167102462887127,True,164.0,False,28,False,28,,
53,3453,100,False,False,0,6382.4142851415045,3277.2099609375,310.9700012207031,121.30000305175781,10508.699951171875,-1766.199951171875,2399.4000244140625,-185.20000457763672,-3594.89990234375,-4800.10009765625,0.0,0.9186670973476901,0.08241454015589092,2.4625062979495036,3840399533858939784,ksadm5,7.0,3202.300048828125,390.8800048828125,15.4399995803833,11982.7001953125,5565.9002685546875,-506.1000061035156,697.3000335693359,1396.199951171875,2034.9000549316406,255.0,252.0,,0.04734792106354764,0.38636782310965184,0.03845696253879059,True,232.0,False,8,16,24,,998199732707499505,Paul_lechtape,9.0,3787.699951171875,480.5299987792969,21.1299991607666,-2010.7000732421875,15788.699951171875,-3419.5001220703125,1286.199951171875,5343.0999755859375,215.59999465942383,6.0,162.0,0.03631509954442967,1.5790884712109057,-0.42241017545681125,True,4.0,False,36,False,40,,enpitsu,76561198039309853,26.0,3321.6298828125,-760.4000244140625,17.030000686645508,4655.10009765625,22523.89892578125,1.5000000596046448,0.5999999865889549,3.8999998569488525,-619.5000076293945,255.0,128.0,False,0.016786820084382863,1.3312831946937997,3.1769879765576795e-05,True,8,95.26205571748879,True,8,False,,games5425898691,bf81d8692db,24.0,-1003.760009765625,4255.06005859375,17.010000228881836,6680.10009765625,18331.600341796875,2.800000011920929,0.19999999552965164,0.3999999910593033,-1963.800048828125,255.0,0.0,,0.009595345418659711,1.1511926254402716,-6.966895933039401e-05,True,195.0,False,28,False,28,,False
54,3537,104,False,False,0,6844.979437214071,3730.090087890625,94.9000015258789,205.92999267578125,20841.99951171875,-2940.2999877929688,7782.80029296875,-638.4000015258789,-5875.8001708984375,-1033.0999755859375,0.0,-0.6513467553399604,-1.952248239196106,0.09803503984765932,3840399533858939784,ksadm5,7.0,3503.47998046875,131.11000061035156,105.22000122070312,17417.7001953125,-3305.5999755859375,3120.7000732421875,-2551.4999389648438,2382.4000549316406,644.4000244140625,255.0,213.0,,-0.17625213952939126,-0.4334856417731221,-0.052015945286354275,True,232.0,False,8,17,26,,998199732707499505,Paul_lechtape,8.0,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26.0,4078.93994140625,1278.25,439.7200012207031,-2.199999988079071,-5794.6002197265625,-3703.2000732421875,-480.8000183105469,2.0000000298023224,-3.0000001192092896,255.0,128.0,False,0.4954213135119206,-1.5513931676225994,1.58010826145874,True,8,210.0,False,8,False,,games5425898691,bf81d8692db,24.0,3607.949951171875,1924.260009765625,17.010000228881836,3200.4998779296875,-22771.201171875,2.5,-0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,,0.00960125727022861,-1.4311663135484485,6.720697243163236e-05,True,237.0,False,28,False,28,,
55,3589,105,False,False,1,5645.929051804232,-1956.3399658203125,267.55999755859375,149.07000732421875,9168.699951171875,7867.8997802734375,2212.100067138672,2001.300048828125,-1616.6999816894531,1730.5999755859375,1.0,0.15631439143486073,0.37083403887361144,-1.2137334864534834,bf81d8692db,games5425898691,24.0,-1984.56005859375,192.13999938964844,17.010000228881836,12035.899658203125,4756.9000244140625,2.5999999046325684,1.0000000149011612,0.09999999776482582,198.1999969482422,255.0,128.0,,-0.009586094823414016,2.7412856874971268,-0.0001745863831275788,True,237.0,False,False,28,28,,76561198039309853,enpitsu,26.0,-2152.2099609375,14.3100004196167,17.040000915527344,18645.30029296875,10689.89990234375,4.900000095367432,2.0000000298023224,1.0000000149011612,-1599.4999694824219,0.0,0.0,-0.01677066857227277,2.650159381253114,-0.0003160305744626386,True,128.0,False,8,False,8,,Paul_lechtape,998199732707499505,8.0,2300.179931640625,4929.68994140625,16.809999465942383,-2260.8999633789062,-4924.4000244140625,-171.20000839233398,-358.6000061035156,-459.1999816894531,9.100000262260437,255.0,128.0,,-0.008282172551722691,-1.1624662874954137,-0.016370416053541156,True,False,56.73147528402266,True,False,False,,ksadm5,3840399533858939784,7.0,-3815.0,88.45999908447266,23.920000076293945,1026.8000030517578,525.8000183105469,-2639.89990234375,1932.5999450683594,-3882.0001220703125,-1172.9000091552734,255.0,128.0,,-0.05783113434610146,2.8483010171753533,0.01100480143352621,True,228.81434836438908,True,18,8,26,,False
56,3608,106,False,False,1,4871.908331904107,-1328.7099609375,805.7000122070312,152.4499969482422,9470.900268554688,7353.800048828125,1907.1000671386719,3252.6998901367188,15.199999809265137,1710.8999633789062,1.0,-1.0696266804791534,-0.26445077014988955,-2.701444437817567,bf81d8692db,games5425898691,24.0,-1395.969970703125,763.5399780273438,17.0,7678.0999755859375,11513.900146484375,3.8999998569488525,1.0000000149011612,1.2999999523162842,570.8000183105469,255.0,175.0,,-0.009583287593889551,2.1765808448057493,0.00020246513681270286,True,217.0,False,False,28,28,,76561198039309853,enpitsu,26.0,-1300.1600341796875,210.86000061035156,17.040000915527344,7134.000244140625,513.1000137329102,4.300000071525574,-0.19999999552965164,-1.7000000178813934,-0.29999999329447746,255.0,128.0,-0.01674988031276273,3.0698396101369165,3.436125464976619e-05,True,128.0,False,8,False,8,,Paul_lechtape,998199732707499505,9.0,1974.469970703125,4417.97021484375,17.010000228881836,-6828.0999755859375,-7519.6002197265625,2.5999999046325684,0.3999999910593033,0.7000000029802322,-10.59999942779541,212.0,128.0,,-0.0095755988866024,-0.831743545985386,7.114054544498453e-05,True,False,50.0,False,False,False,,ksadm5,3840399533858939784,8.0,-3432.68994140625,464.1499938964844,17.030000686645508,8766.599731445312,9627.5,2.0999999344348907,1.1999999731779099,1.5999999642372131,-1954.7999572753906,255.0,0.0,,-0.01672807212100561,2.3297455358086436,-0.00029723537805986816,True,169.36126442109386,True,18,8,26,,False
57,3625,107,False,False,1,4229.8925462907355,-756.1300048828125,1246.0999755859375,151.2100067138672,10951.800537109375,5656.5997314453125,2311.7999267578125,-1311.9999694824219,-1536.6999816894531,1756.9000244140625,1.0,-0.22431452652543696,0.536513981012975,1.025664289817675,bf81d8692db,games5425898691,24.0,-857.9000244140625,1212.25,17.010000228881836,11137.5,4411.000061035156,2.8999999165534973,-1.0000000149011612,-0.5999999865889549,-1745.0999450683594,255.0,0.0,,-0.009566501077991901,2.7713303650992294,-0.00023372526964775766,True,217.0,False,False,28,28,,76561198039309853,enpitsu,26.0,-806.4199829101562,241.35000610351562,17.040000915527344,10623.00048828125,-319.89999771118164,5.0,-0.0,0.09999999776482582,-1769.4999694824219,255.0,128.0,-0.016673087761393587,-3.1152994664702676,-0.0003001437582736691,True,128.0,False,8,False,8,,Paul_lechtape,998199732707499505,9.0,1544.530029296875,3946.550048828125,17.010000228881836,-8019.89990234375,-8791.199951171875,2.5999999046325684,0.29999999329447746,0.5999999865889549,0.0,212.0,128.0,,-0.009579972483729002,-0.8312362915455802,5.884112698809171e-05,True,False,80.0,False,False,False,,ksadm5,3840399533858939784,8.0,-2720.300048828125,1037.989990234375,17.030000686645508,14242.19970703125,12044.89990234375,1.7000000178813934,-0.9000000357627869,-1.0000000149011612,-1176.1000061035156,255.0,0.0,,-0.016778137734984242,2.4418691352339765,-0.00029279462955499936,True,116.14501502949709,True,18,8,26,,False
58,3642,107,False,False,1,3681.079582120949,-88.69999694824219,1593.0699462890625,171.33999633789062,6510.30029296875,8946.500244140625,3227.7999877929688,-50.19999980926514,-660.9999847412109,1883.9999389648438,1.0,-0.8128095556314877,-1.388483036844576,2.2448707053189016,bf81d8692db,games5425898691,24.0,-29.850000381469727,1541.0899658203125,46.220001220703125,10760.6005859375,8155.5999755859375,3472.0001220703125,-910.0,-665.8000183105469,1967.7999877929688,128.0,246.0,,-0.013269148725081226,2.340538531252077,-0.023657974036078076,True,204.0,False,False,28,30,,76561198039309853,enpitsu,26.0,-53.869998931884766,76.04000091552734,17.040000915527344,11627.900390625,-5269.4000244140625,5.0,1.4000000059604645,-0.29999999329447746,-2118.5000610351562,255.0,0.0,-0.016722242949284094,-2.679448171987413,-0.00018228062613734946,True,128.0,False,8,False,8,,Paul_lechtape,998199732707499505,9.0,1008.2999877929688,3355.760009765625,17.010000228881836,-8637.5,-10268.800048828125,1.0000000149011612,-0.5999999865889549,-0.5000000074505806,976.5000152587891,255.0,189.0,,-0.00958829481124011,-0.8740057524297599,0.00016199755739570827,True,False,101.7628470851529,True,False,False,,ksadm5,3840399533858939784,8.0,-1387.56005859375,1633.7099609375,17.030000686645508,22406.99951171875,5188.699951171875,1.5000000596046448,2.3999999463558197,0.3999999910593033,-606.5999984741211,255.0,128.0,,-0.016792978302261376,2.9547770972658607,0.00010476690848283768,True,62.82250305401385,True,18,8,26,,False
59,3661,108,False,False,0,7244.557182669591,-317.0899963378906,-2081.389892578125,250.1699981689453,7686.300048828125,31818.30078125,2776.099853515625,2355.0,-317.7000045776367,3293.3999633789062,0.0,0.5497151064145599,2.993818634561038,2.5708661943700744,998199732707499505,Paul_lechtape,9.0,-368.9100036621094,-2270.43994140625,208.99000549316406,6735.9002685546875,17102.7001953125,2468.9999389648438,-5067.60009765625,-610.4000091552734,-2048.300018310547,128.0,168.0,,-0.12735725100561726,1.2126115968877038,-0.2082989931667118,True,42.32274381576046,True,False,3,4,,3840399533858939784,ksadm5,8.0,-34.66999816894531,-2074.72998046875,17.030000686645508,-19441.800537109375,-12288.800048828125,1.8000000715255737,0.5999999865889549,0.29999999329447746,1739.7000122070312,255.0,164.0,0.016784697455969746,-2.5287379506371823,0.00015571686907747603,True,3.38239978462141,True,18,8,26,,enpitsu,76561198039309853,26.0,-254.02000427246094,645.739990234375,17.040000915527344,4029.4000244140625,10870.899658203125,5.799999833106995,0.29999999329447746,0.19999999552965164,-3313.3999633789062,255.0,0.0,False,0.016742758546807235,0.9454982290116101,-7.199890732051756e-05,True,8,128.0,False,8,False,,games5425898691,bf81d8692db,24.0,-569.9099731445312,-2429.6201171875,95.19999694824219,-8938.699951171875,-13912.80029296875,-143.50000381469727,5080.899963378906,1996.4999389648438,-669.4000244140625,255.0,128.0,,-0.8293928160211095,-2.93966411304931,1.831334384111519,True,204.0,False,29,False,30,,
60,3686,109,False,False,1,6085.094906870482,-378.82000732421875,-810.0599975585938,231.57000732421875,8037.80029296875,-15154.69970703125,14751.300048828125,5220.30029296875,-207.5,-2950.2999877929688,1.0,-1.298528842459438,-2.6350479740850155,-1.3607390945137074,76561198039309853,enpitsu,27.0,-423.5899963378906,-814.4600219726562,99.56999969482422,-3036.400146484375,5411.7999267578125,2890.1998901367188,-3937.0001220703125,3836.099853515625,182.09999084472656,0.0,0.0,False,0.5009689611694927,0.17238392556589205,0.517380217756059,True,148.0,False,False,9,10,,bf81d8692db,games5425898691,24.0,,,,,,,,,,,,,,,True,,,,,,,Paul_lechtape,998199732707499505,9.0,-353.8599853515625,568.4400024414062,166.55999755859375,-7984.4000244140625,-18520.999755859375,-2481.0000610351562,2818.900146484375,-293.799991607666,-177.80000686645508,128.0,126.0,,1.0227250216632213,-1.3817346323138078,0.03179735785372811,True,4,26.0,False,4,False,,ksadm5,3840399533858939784,8.0,1452.6099853515625,3579.030029296875,23.309999465942383,15336.800537109375,13292.7001953125,545.0,626.1000061035156,-1125.199966430664,-256.9000053405762,255.0,128.0,,0.19753093575720904,2.4759674504528566,0.0051181894399266355,False,0.0,False,18,8,26,,
61,3802,113,False,False,1,9607.551693750349,2617.7900390625,-4312.009765625,253.6699981689453,-11980.999755859375,-3077.9998779296875,-1000.8999633789062,759.1999816894531,-4814.700012207031,-2455.0,1.0,0.5818881441342996,-0.7640591525278754,-2.473100152324842,bf81d8692db,games5425898691,24.0,2721.070068359375,-4261.27001953125,159.00999450683594,-171.5999984741211,1202.699966430664,2602.0001220703125,616.3999938964844,-41.99999809265137,290.9000015258789,255.0,128.0,,0.284368854942485,1.3165237111270622,-0.09724360514679706,True,85.0,False,False,False,4,,76561198039309853,enpitsu,26.0,172.10000610351562,-4620.81005859375,17.059999465942383,5182.60009765625,-16411.600341796875,2.7000001072883606,-0.0,-0.3999999910593033,2450.2000427246094,255.0,255.0,-0.01678619683763127,-1.9751287038456702,0.00013839243165739642,True,79.0,False,12,False,12,,Paul_lechtape,998199732707499505,9.0,1957.010009765625,-3623.889892578125,93.58999633789062,21733.701171875,-7009.69970703125,-162.00000762939453,1068.3999633789062,5394.000244140625,113.00000190734863,213.0,128.0,,-0.6184965829368215,0.051970499587279805,-3.0745748525698584,,7,0.0,False,6,False,,ksadm5,3840399533858939784,8.0,3524.800048828125,-689.1699829101562,17.040000915527344,-1079.1000366210938,-11595.0,4.300000071525574,2.199999988079071,0.19999999552965164,-26.700000762939453,98.0,128.0,,-0.01718875200499989,-1.4739889123231396,4.5711642747298625e-05,True,249.0,False,18,8,26,,False
62,3831,114,False,False,1,9731.362049794358,1561.3499755859375,-4568.58984375,154.83999633789062,24068.798828125,14436.99951171875,1873.699951171875,-814.3000030517578,822.3000335693359,-1577.4000549316406,1.0,1.2050545976031124,-0.9794149281964731,-2.3126816798333167,76561198039309853,enpitsu,26.0,1387.6400146484375,-4673.25,145.38999938964844,18757.5,8762.5,3323.599853515625,-752.9000091552734,2250.7000732421875,-3.799999952316284,255.0,128.0,False,-0.04920996000497399,2.8172920342374796,-0.0010746467900949498,True,49.0,False,False,13,14,,bf81d8692db,games5425898691,24.0,2809.25,-4042.4599609375,16.639999389648438,-1588.0000305175781,2796.199951171875,61.99999809265137,108.99999618530273,-141.30000114440918,-1489.2999267578125,255.0,0.0,-0.008047022144505096,0.8290783186666486,0.011978162734530158,True,85.0,False,False,False,4,,Paul_lechtape,998199732707499505,8.0,3980.8701171875,-4009.090087890625,237.72000122070312,7797.0001220703125,12353.00048828125,11120.30029296875,-3367.60009765625,-3010.7000732421875,1499.7000122070312,213.0,255.0,,0.6439192342316274,2.112372101588375,-1.462727828587741,True,8,255.0,False,6,False,,ksadm5,3840399533858939784,8.0,3028.5400390625,-1829.68994140625,17.040000915527344,-11557.80029296875,-11761.600341796875,0.0,0.5000000074505806,0.29999999329447746,-11.100000143051147,255.0,128.0,,-0.016772571034411436,-0.7928040574195477,4.3204684641543296e-05,True,201.92222788256987,True,18,8,26,,
