,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
51,3715,129.0,False,False,1,7875.402857011793,-2266.610107421875,-2072.47998046875,134.52999877929688,1542.5,23284.29931640625,13770.999755859375,5484.4000244140625,1960.8999633789062,1440.8000183105469,1.0,0.5718725930625436,-1.5193602010347245,-0.5101607351631751,4531782503231600821,MyTHYQUE,9.0,-2262.300048828125,-2219.840087890625,53.119998931884766,-1270.5000305175781,17691.99951171875,487.5,-826.2000274658203,3961.300048828125,-3724.89990234375,255.0,86.0,False,-0.035894030707988696,1.4267673219498682,0.07950353531948474,True,130.0,False,30,8,21,,76561198010193526,ivy,16.0,-3814.64990234375,-2062.4599609375,16.079999923706055,8065.30029296875,-19956.500244140625,-107.89999961853027,-20.09999990463257,-1027.3999786376953,167.09999084472656,255.0,128.0,,-0.017305259124372415,-1.988947857707951,-0.009181896441458361,True,58,255.0,False,8,72,,enpitsu,76561198039309853,27,-2668.2900390625,-1629.6500244140625,48.79999923706055,18089.000244140625,-13789.300537109375,3411.9000244140625,260.0,450.09998321533203,1161.1000061035156,255.0,128.0,,-0.029798756653871508,-2.63160939955467,-0.0006033397359618763,True,30,19,52.0,False,2,,games5425898691,bf81d8692db,24.0,995.6300048828125,1353.6400146484375,17.0,18676.99951171875,1435.0999450683594,3.3000001311302185,3.400000035762787,0.29999999329447746,587.2000122070312,255.0,239.0,,-0.009580556337596033,3.0651229503702204,5.876073711223649e-05,True,187.0,False,8,False,6,
52,3829,133.0,False,False,1,2835.207019079749,-1653.3599853515625,3899.3701171875,230.7100067138672,19703.499755859375,7546.500244140625,-3812.5,3953.2000732421875,1941.9999694824219,-4074.2999267578125,1.0,0.8913740311945075,-1.26521502029273,-0.4606033373272798,76561198010193526,ivy,16.0,-1795.199951171875,3747.409912109375,218.3800048828125,1303.800048828125,22846.39892578125,-2311.1000061035156,-147.39999771118164,-90.69999694824219,-1620.5999755859375,255.0,128.0,,-0.09377551590907075,1.7956142935144932,-2.7851725968716443,True,136.50652925429813,True,74,8,58,,4531782503231600821,MyTHYQUE,9.0,-1334.1199951171875,893.5900268554688,17.010000228881836,-689.3000030517578,14070.10009765625,2.0999999344348907,-0.0,-1.0000000149011612,-85.50000190734863,255.0,128.0,False,-0.009581883232334176,1.5334599565123435,0.00012548261941120506,True,22,161.0,False,8,30,,enpitsu,76561198039309853,27,3469.85009765625,-2618.610107421875,17.030000686645508,-2421.300048828125,19904.200439453125,5.0,-0.0,1.0000000149011612,128.29999923706055,255.0,128.0,,-0.016777736876784424,1.436017774093834,-0.00012173064208254034,True,30,20,24.6141679363866,True,2,,games5425898691,bf81d8692db,24.0,-1282.0400390625,4180.64013671875,128.2899932861328,-22889.599609375,-810.8000183105469,705.6999969482422,-5160.8001708984375,-1500.0,1168.499984741211,128.0,99.0,,0.15052243891270337,-0.25491923753237516,1.1817406918162976,True,109.0,False,10,False,7,
53,3930,136.0,False,False,0,10145.90290035912,-3188.719970703125,-4743.4599609375,278.5,-960.8999633789062,2147.2000122070312,8021.9000244140625,991.1000061035156,1514.4999694824219,4667.5,0.0,-0.008874356395187844,1.6403278953254978,2.781808032360202,76561198039309853,enpitsu,27.0,-3255.679931640625,-4707.6298828125,104.93000030517578,-9163.800048828125,79.20000076293945,7943.3001708984375,-1712.2000122070312,3808.2000732421875,1573.800048828125,255.0,255.0,True,-0.7661685745237335,-3.0854531168896195,0.537881109527723,True,254.0,False,30,2,20,,bf81d8692db,games5425898691,24.0,978.510009765625,-4524.77001953125,16.149999618530273,-16183.1005859375,-7627.60009765625,107.79999732971191,-30.299999713897705,-2.5999999046325684,-230.30000686645508,255.0,128.0,,0.010515918263249966,-2.7214025006001665,-0.002209093203558403,True,10,78.0,False,False,12,,ivy,76561198010193526,16,3116.25,-4313.5498046875,17.010000228881836,645.8999633789062,15194.100341796875,7.799999713897705,-4.4999998807907104,-20.999999046325684,1840.8999633789062,255.0,211.0,,0.009378768359742171,1.5978794469121835,0.0010273727992033482,False,74,58,66.0,False,8,,MyTHYQUE,4531782503231600821,9.0,-3105.889892578125,-3897.02001953125,17.010000228881836,-15702.19970703125,-7242.5,2.0999999344348907,2.3000000417232513,1.1999999731779099,-1130.5999755859375,252.0,0.0,,0.0095953585319472,-2.709547968634984,-0.00020854924166357108,True,255.0,False,30,8,22,40.0
54,3992,139.0,False,False,0,9552.143842477237,-2551.280029296875,-4267.6298828125,608.7100219726562,-23481.4990234375,16334.000244140625,6147.9998779296875,1206.9000244140625,2712.2000122070312,3793.599853515625,0.0,-0.06695817737410782,0.06789032565781376,1.7530638094887823,bf81d8692db,games5425898691,24.0,-2316.830078125,-4404.66015625,476.69000244140625,-19284.7998046875,9411.699829101562,5768.900146484375,-2440.800018310547,-4347.39990234375,236.00000381469727,255.0,65.0,,-0.9281181117119259,2.8905440878043387,-0.129468196521081,True,0.0,True,14,False,11,,76561198039309853,enpitsu,27.0,-2060.169921875,-4931.89990234375,15.40999984741211,530.2999877929688,7134.89990234375,-192.5,542.2000122070312,-99.30000305175781,-2227.5,255.0,128.0,False,-0.005987146316836959,1.506385810724565,-0.010738239197632924,True,20,254.0,False,2,30,,ivy,76561198010193526,16,3426.989990234375,230.92999267578125,17.0,-12924.300537109375,16998.299560546875,3.6000001430511475,0.29999999329447746,-0.5999999865889549,1921.3999938964844,255.0,255.0,,0.00957963044292307,2.288532523819806,7.326305140853268e-05,True,76,60,255.0,False,8,,MyTHYQUE,4531782503231600821,9.0,-3427.909912109375,-3038.360107421875,17.010000228881836,2491.1000061035156,9773.599853515625,2.5,-0.09999999776482582,0.0,2378.5000610351562,255.0,248.0,False,0.009525985108142617,1.3920519802779534,-3.4012352993972633e-05,True,255.0,False,30,8,22,
55,4052,141.0,False,False,1,3878.871195783826,1930.050048828125,1401.5,231.24000549316406,-22722.39990234375,4388.800048828125,5387.1002197265625,4474.2999267578125,235.20000457763672,3990.4998779296875,1.0,0.2662106108106639,0.5665986331031475,2.996975124985282,4531782503231600821,MyTHYQUE,9.0,2009.0,1332.1500244140625,103.0999984741211,-16863.499755859375,8408.099975585938,1031.6000366210938,-5293.0999755859375,-718.6000061035156,1310.0,128.0,15.0,False,0.1746154455226112,0.36873007335974933,0.1811832275066923,True,204.0,False,32,8,23,,76561198010193526,ivy,16.0,894.9500122070312,320.0199890136719,104.58999633789062,16898.699951171875,15178.1005859375,3613.2998657226562,1099.1999816894531,-993.0999755859375,452.09999084472656,255.0,112.0,,0.19763231192972247,2.2404794895719586,-0.00915173577693853,True,60,202.00851605271782,True,8,78,,enpitsu,76561198039309853,27,1898.4300537109375,1593.1400146484375,48.869998931884766,-3141.6000366210938,-22529.19921875,3382.5,519.0000152587891,-22.200000286102295,887.6000213623047,255.0,128.0,False,-0.02979117977124404,-1.5341403623189156,-0.0004240690590307088,True,32,21,119.0,False,2,,games5425898691,bf81d8692db,24.0,4053.969970703125,2603.5400390625,151.9600067138672,-3959.7000122070312,-9554.099731445312,-8242.19970703125,105.79999923706055,3957.9998779296875,348.8999938964844,255.0,128.0,,-0.6776611731875306,-1.1454752577771141,0.9926170546688384,True,0.0,False,14,False,12,
56,4207,146.0,False,False,0,8806.622555083202,2175.969970703125,-3113.4599609375,148.05999755859375,-1117.6000213623047,8600.0,4285.299987792969,4337.39990234375,-3845.0,1549.9000549316406,0.0,0.4380377936691101,-1.4934114151829045,-0.3454174570238908,bf81d8692db,games5425898691,24.0,2154.10009765625,-3203.10009765625,17.010000228881836,5568.0999755859375,9531.300048828125,2.199999988079071,-1.1999999731779099,-3.0000001192092896,-467.09999084472656,255.0,19.0,,0.00957408930357044,1.051523483160366,-6.447026761763842e-05,True,61.0,False,16,False,14,,76561198039309853,enpitsu,27.0,1890.739990234375,-4788.759765625,17.030000686645508,-17290.30029296875,1182.3999786376953,5.799999833106995,0.9000000357627869,0.0,-2478.000030517578,255.0,128.0,False,0.01677145273091026,2.9701281155328,-0.00010394794043521293,True,22,28.0,False,2,32,,ivy,76561198010193526,16,-3320.2900390625,692.6799926757812,17.020000457763672,10113.900146484375,17681.700439453125,1.0000000149011612,0.0,0.0,-2012.7000427246094,255.0,0.0,,0.009597452938470185,0.9730584562104431,4.862700591759746e-06,True,78,60,255.0,False,8,,MyTHYQUE,4531782503231600821,9.0,2801.580078125,2555.530029296875,17.010000228881836,-2810.4998779296875,-13513.800048828125,2.0999999344348907,0.0,0.0,-1.1999999731779099,255.0,128.0,,0.009563879614912871,-1.7760802953664687,-3.3847278235738773e-06,True,255.0,False,False,False,False,
57,4241,148.0,False,False,0,7783.808030423914,2023.9000244140625,-2075.389892578125,190.8800048828125,-11223.599853515625,10964.300537109375,2866.099853515625,4384.5001220703125,4011.9000244140625,-201.29999160766602,0.0,0.9034866831739766,-0.5891669548127487,0.7259046578807661,bf81d8692db,games5425898691,24.0,2152.1201171875,-2172.489990234375,71.08999633789062,-7955.7000732421875,11614.000244140625,3100.4998779296875,-3839.7000122070312,-2838.699951171875,117.79999732971191,255.0,132.0,,0.13100531308080807,2.189619046652988,-0.0012296399247480338,True,61.0,False,18,False,15,,76561198039309853,enpitsu,27.0,1024.3800048828125,-3456.22998046875,17.040000915527344,5244.4000244140625,13199.599609375,4.4999998807907104,-0.09999999776482582,-0.19999999552965164,-2158.000030517578,255.0,0.0,False,0.016770559965775846,1.1384624758788917,-0.0002145803009784267,True,22,59.0,False,2,32,,ivy,76561198010193526,16,-1185.25,1654.0999755859375,17.020000457763672,18116.500244140625,5985.3997802734375,0.7999999821186066,0.0,-0.09999999776482582,0.0,255.0,128.0,,0.009609799959589589,0.3191051933957112,1.0967216074524621e-05,True,78,60,255.0,False,8,,MyTHYQUE,4531782503231600821,9.0,2285.75,733.6900024414062,17.010000228881836,-10535.50048828125,-11678.1005859375,2.800000011920929,-0.3999999910593033,-0.29999999329447746,-3255.1998901367188,254.0,0.0,False,0.009594541729067948,-2.5791457905354758,-0.0001090405447771805,True,227.0,False,False,False,False,
58,4286,149.0,False,False,0,5689.291112395336,320.2799987792969,-417.760009765625,147.3800048828125,-20038.699951171875,13027.39990234375,3100.4998779296875,-1185.5999755859375,4979.100036621094,-3130.7998657226562,0.0,0.8963154417014795,-0.5531253957124771,0.9124026384278937,bf81d8692db,games5425898691,24.0,419.17999267578125,-490.2099914550781,87.5199966430664,-20885.70068359375,4676.400146484375,2559.2999267578125,-1502.7000427246094,-5184.1998291015625,-1055.8999633789062,255.0,112.0,,0.6446252771278309,2.9784511290208555,0.04358480728200199,True,22.0,False,20,False,17,,76561198039309853,enpitsu,27.0,1960.1500244140625,-4256.56982421875,17.040000915527344,-10491.199951171875,-6611.5997314453125,4.600000083446503,0.29999999329447746,0.09999999776482582,-2373.2000732421875,255.0,128.0,False,0.01672589243395662,-2.644414291343055,4.3400369708268934e-05,True,22,28.0,False,2,32,,ivy,76561198010193526,16,83.83999633789062,672.0499877929688,17.020000457763672,-11305.30029296875,-7727.60009765625,1.1999999731779099,0.19999999552965164,0.0,-2223.3999633789062,255.0,0.0,False,0.009559674014998831,-2.610153103814579,2.4247712351233068e-05,True,78,60,255.0,False,8,,MyTHYQUE,4531782503231600821,9.0,419.92999267578125,-70.70999908447266,126.37000274658203,-14081.8994140625,-17966.300048828125,2766.099853515625,2626.7001342773438,-2403.9999389648438,-571.8000030517578,153.0,60.0,False,0.1810068384158758,-2.029601183408281,-0.03438597461197495,True,163.0,False,4,False,3,
59,4288,149.0,False,False,1,4784.430546873028,-110.88999938964844,462.7200012207031,195.9199981689453,27975.80078125,17997.2998046875,7672.8997802734375,2086.7999267578125,-1380.2000427246094,-5453.4002685546875,1.0,-0.9034938703220701,1.4450392882495378,0.4209620566660264,4531782503231600821,MyTHYQUE,9.0,-302.5299987792969,220.50999450683594,146.88999938964844,14091.700439453125,17987.099609375,2212.7999877929688,-2302.5999450683594,4884.200134277344,-1045.0,218.0,0.0,False,-0.6678072521398423,1.9653934425887327,0.3451290749736101,True,163.0,False,4,False,3,,76561198010193526,ivy,16.0,15.84000015258789,-617.9000244140625,17.020000457763672,12435.699462890625,5460.999755859375,1.1999999731779099,-0.19999999552965164,-0.0,-2236.7999267578125,255.0,0.0,False,-0.009574219685587478,2.7960660291591783,2.2350870997626313e-05,True,60,255.0,False,8,78,,enpitsu,76561198039309853,27,-1867.4300537109375,4301.66015625,17.040000915527344,11584.300537109375,4404.89990234375,4.600000083446503,-0.3999999910593033,-0.0,-2362.5,255.0,128.0,False,-0.01671647438848499,2.8416342422389604,4.356403230740513e-05,True,32,22,59.0,False,2,,games5425898691,bf81d8692db,24.0,-419.17999267578125,490.2099914550781,87.5199966430664,20885.70068359375,-4676.400146484375,2559.2999267578125,1502.7000427246094,5184.1998291015625,-1055.8999633789062,255.0,112.0,,-0.6446252771278309,-2.9784511290208555,0.04358480728200199,True,22.0,False,20,False,17,
60,4363,152.0,False,False,0,9886.648662331809,-2252.550048828125,-4653.14013671875,209.86000061035156,-26496.99951171875,3765.7000732421875,10864.7998046875,3045.0,3382.3001098632812,3909.89990234375,0.0,-1.1719709302315666,1.8380981819795656,1.2915619114789163,76561198039309853,enpitsu,27.0,-1979.81005859375,-4727.0400390625,125.25,-17806.199951171875,7316.5997314453125,3719.7000122070312,-2144.9000549316406,122.79999732971191,-1287.5999450683594,128.0,0.0,False,0.01708004815260823,3.0742428271064712,0.017794433952457424,True,41.0,False,34,2,23,,bf81d8692db,games5425898691,24.0,-3097.72998046875,-4847.990234375,87.62999725341797,3864.89990234375,-17049.200439453125,9012.899780273438,-3925.7998657226562,3245.4998779296875,2074.7000122070312,255.0,255.0,,-0.5273372609250097,-1.3185839107051087,-0.6478977552740383,True,18,255.0,False,False,20,,ivy,76561198010193526,16,-2382.25,-1428.7900390625,17.020000457763672,-13224.100341796875,4811.600036621094,0.7000000029802322,-3.700000047683716,1.5999999642372131,-849.5999908447266,250.0,163.0,False,0.009590862004250553,2.72280527313136,0.0002065819670086694,True,78,60,220.0,False,8,,MyTHYQUE,4531782503231600821,9.0,-2336.830078125,-4446.740234375,137.4199981689453,-5028.0999755859375,-22283.5009765625,2676.199951171875,-1300.5999755859375,693.1999969482422,1929.1000366210938,255.0,255.0,False,-0.37858723388581855,-1.5128224765231706,-0.06537616181558782,True,83.97702349898636,True,6,False,4,
61,4364,152.0,False,False,1,1495.3234509305253,2320.60009765625,4685.56982421875,254.27000427246094,11277.099609375,24684.89990234375,14308.1005859375,3995.4000854492188,1858.0999755859375,-4072.2000122070312,1.0,1.1170784670386693,-1.7487516980544033,1.3362380325905334,4531782503231600821,MyTHYQUE,9.0,2336.830078125,4446.740234375,137.4199981689453,5028.0999755859375,22283.5009765625,2676.199951171875,1300.5999755859375,-693.1999969482422,1929.1000366210938,255.0,255.0,False,0.37858723388581855,1.5128224765231706,-0.06537616181558782,True,85.0,False,6,False,4,,76561198010193526,ivy,16.0,2382.25,1428.7900390625,17.020000457763672,13224.100341796875,-4811.600036621094,0.7000000029802322,3.700000047683716,-1.5999999642372131,-849.5999908447266,250.0,163.0,False,-0.009590862004250553,-2.72280527313136,0.0002065819670086694,True,60,220.0,False,8,78,,enpitsu,76561198039309853,27,2122.169921875,4668.080078125,151.0500030517578,14576.199951171875,-6000.8001708984375,2278.3999633789062,5386.5997314453125,-1085.8000183105469,-235.0,128.0,0.0,False,0.04661678288971228,-2.9579185390932783,0.6440635892397628,True,34,23,41.0,False,2,,games5425898691,bf81d8692db,24.0,3097.72998046875,4847.990234375,87.62999725341797,-3864.89990234375,17049.200439453125,9012.899780273438,3925.7998657226562,-3245.4998779296875,2074.7000122070312,255.0,255.0,,0.5273372609250097,1.3185839107051087,-0.6478977552740383,True,255.0,False,20,False,18,
62,4422,154.0,False,False,1,4019.8994715223553,3611.739990234375,2176.159912109375,849.8499755859375,-6573.0999755859375,4697.9998779296875,4256.9000244140625,-1847.5999450683594,49.000000953674316,5708.2000732421875,1.0,-0.06556509898719955,-1.061631908367948,0.8987669440049808,76561198010193526,ivy,16.0,3691.639892578125,2094.139892578125,728.52001953125,6069.000244140625,5091.9000244140625,3021.400146484375,4982.300109863281,1381.6999816894531,845.5000305175781,128.0,,,1.1636150073275093,2.976837730942833,0.7072106824965931,True,146.0,False,80,10,60,,4531782503231600821,MyTHYQUE,9.0,2201.8701171875,4434.16015625,17.010000228881836,6914.5001220703125,-8986.699829101562,2.0999999344348907,0.5999999865889549,-0.7999999821186066,68.69999885559082,255.0,128.0,,-0.009558085856430492,-2.236558037879996,-9.387301476919742e-05,True,4,85.0,False,False,6,,enpitsu,76561198039309853,27,3851.77001953125,2625.080078125,18.239999771118164,-6636.6998291015625,-16326.700439453125,-821.3999938964844,-288.50000381469727,2182.4000549316406,645.5000305175781,255.0,255.0,,-0.043495177106078364,-1.1499077195591278,0.07796073008674038,True,34,24,0.0,False,2,,games5425898691,bf81d8692db,24.0,2059.489990234375,3752.22998046875,17.020000457763672,14804.3994140625,-3912.60009765625,1.0000000149011612,-0.0,-0.0,2046.9999694824219,255.0,255.0,,-0.009585858730255296,-2.951531069150629,-8.686053403292294e-06,True,198.0,False,20,False,18,
63,4599,161.0,True,True,1,681.177877438905,526.3099975585938,4567.8701171875,97.3499984741211,-3177.0999145507812,15247.2998046875,-2583.9999389648438,-2381.0000610351562,-4026.400146484375,1742.8999328613281,1.0,0.07841224019608653,-2.0646454562949055,0.8207272050127511,4531782503231600821,MyTHYQUE,9.0,509.5199890136719,4478.02978515625,101.29000091552734,-3652.39990234375,10753.599853515625,17.999999523162842,-845.0,-769.1999816894531,-5379.89990234375,255.0,108.0,False,1.3889052228406948,1.4462100306113217,-0.10935638650322946,True,0.0,False,10,False,8,,76561198010193526,ivy,16.0,-3053.300048828125,1124.510009765625,79.11000061035156,-8538.599853515625,-21233.20068359375,2289.2999267578125,4350.0,-3318.0999755859375,-562.7999877929688,255.0,76.0,,-0.26228335723641727,-1.278974893947672,0.05873467747775042,False,63,18.737230377812537,True,10,84,,enpitsu,76561198039309853,27,-500.4200134277344,2942.419921875,17.059999465942383,5086.700134277344,-287.8000068664551,1.7000000178813934,-0.09999999776482582,-0.0,2148.5000610351562,255.0,255.0,False,-0.016658605291338575,-3.061579976093146,5.1286386146331426e-05,True,34,24,0.0,False,2,,games5425898691,bf81d8692db,24.0,-678.0,1291.3199462890625,17.010000228881836,1543.9999389648438,22948.1005859375,0.0,-0.0,0.09999999776482582,-1978.699951171875,255.0,0.0,,-0.00958428950924526,1.7166369027264867,-1.1652474951506682e-05,True,42.07790985415063,True,22,False,20,
64,4865,161.0,False,False,1,5200.67974994219,-6.690000057220459,18.260000228881836,94.47000122070312,-7484.5001220703125,29209.29931640625,3849.7000122070312,2416.3999938964844,1308.5000610351562,-4457.200012207031,1.0,0.011274232033988755,0.037024804681671596,-0.019923439557541077,4531782503231600821,MyTHYQUE,9.0,99.1500015258789,-245.1699981689453,55.31999969482422,-14475.699462890625,17670.30029296875,2677.5,-1845.0999450683594,-1790.2000427246094,44.099998474121094,255.0,151.0,,-0.054963049234005704,0.949028520532209,-0.0030906940447291463,True,0.0,False,4,False,3,,76561198010193526,ivy,15.0,2956.820068359375,-4269.81005859375,83.13999938964844,18689.100341796875,-7307.8997802734375,-1725.0,965.4000091552734,377.99999237060547,-2474.199981689453,205.0,255.0,,0.10466903588466658,3.003349828969138,-1.8044071405368047,True,4,255.0,False,False,4,,enpitsu,76561198039309853,27,-19.190000534057617,3547.489990234375,17.049999237060547,235.49999237060547,-10322.60009765625,2.5,0.7999999821186066,-0.0,0.0,255.0,128.0,False,-0.016618166943199196,-1.593639012297025,-9.988743600720599e-07,True,False,False,116.0,False,False,,games5425898691,bf81d8692db,24.0,-85.08999633789062,534.1599731445312,80.11000061035156,2203.000030517578,-22758.60107421875,2331.300048828125,5449.6002197265625,742.0999908447266,29.30000066757202,255.0,128.0,,-0.6788383701757879,-1.5353343111122542,-0.10178396601622641,True,31.0,False,4,False,3,
65,4867,161.0,False,False,0,5407.369474652731,59.5,-182.27999877929688,134.7100067138672,1086.2999725341797,25545.90087890625,10617.5,5809.000244140625,316.49999618530273,-1468.0000305175781,0.0,-0.05659947521108064,-0.38380610908865137,-0.0022776028651569557,bf81d8692db,games5425898691,24.0,66.75,-344.3399963378906,92.91999816894531,-2199.499969482422,22790.2001953125,214.59999084472656,-5450.2001953125,-737.3000335693359,38.69999885559082,255.0,128.0,,1.2606941853355638,1.2665372883592434,-0.41816214432119103,True,31.0,False,4,False,3,,76561198039309853,enpitsu,27.0,17.59000015258789,-3477.35009765625,17.049999237060547,-243.50000381469727,10670.30029296875,2.5,-0.7999999821186066,0.0,0.0,255.0,128.0,False,0.016625708622595745,1.5936389705513705,6.71710739462912e-06,True,False,116.0,False,False,False,,ivy,76561198010193526,15,-3081.56005859375,4318.52978515625,70.0199966430664,-18728.399658203125,7305.2001953125,-2154.7000122070312,-683.7999725341797,-1051.9999694824219,-2144.1000366210938,255.0,255.0,,-0.057911511936587244,3.1210411925085646,-1.749230185509185,True,4,4,255.0,False,False,,MyTHYQUE,4531782503231600821,9.0,16.829999923706055,110.23999786376953,74.0199966430664,13410.799560546875,-14907.19970703125,1889.4999694824219,4017.39990234375,3668.9999389648438,-805.1999664306641,255.0,221.0,,0.5848845238221511,-1.0664288976559886,-0.10703857973607603,True,0.0,False,4,False,3,
