,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
94,7317,232,False,False,0,6158.445684693574,-3521.489990234375,-430.75,93.1500015258789,622.599983215332,5273.4002685546875,0.0,-5779.0997314453125,682.3000335693359,1384.7000122070312,0.0,-1.1437696751034343,2.2553341046805,-2.4626214448938706,bf81d8692db,games5425898691,21.0,-3335.3798828125,-591.239990234375,17.010000228881836,-15302.5,17170.6005859375,0.0,-2.199999988079071,2.5999999046325684,621.8000030517578,255.0,238.0,,0.009596397936720054,2.300368262062341,6.308415376654014e-05,True,8.463854012950774,True,16,False,14,,76561198039309853,enpitsu,25.0,185.3300018310547,-4964.81005859375,17.049999237060547,9255.999755859375,5006.700134277344,3.6000001430511475,-0.19999999552965164,-0.3999999910593033,2732.9000854492188,255.0,255.0,False,0.01672833875822705,0.6008678292233279,-5.290958390325396e-05,True,153.0,False,False,False,False,,ALUOKN,4331004931399464621,29.0,-3251.070068359375,-3986.77001953125,18.34000015258789,5826.099853515625,2717.5,2.7000001072883606,0.5000000074505806,0.0,-2646.7001342773438,215.0,0.0,False,0.017009135560584122,0.28007907172088425,-3.769942754514285e-05,True,16,14,255.0,False,False,,DI7-K,1662475212074431326,28.0,-3594.0400390625,300.1300048828125,20.440000534057617,-8765.10009765625,19829.300537109375,-2076.7999267578125,-2319.199981689453,-3033.800048828125,-337.40001678466797,205.0,0.0,,-0.07040376308165061,1.9125478766018753,0.07018742154953984,True,255.0,False,22,22,4,
95,7372,234,False,False,1,7735.639850525495,2220.360107421875,-2481.429931640625,196.32000732421875,-9247.19970703125,19355.0,13457.80029296875,5726.5997314453125,-716.8000030517578,1640.5999755859375,1.0,0.8344910870488964,2.4940344018449103,0.006871456865864059,1662475212074431326,DI7-K,28.0,2274.06005859375,-2690.659912109375,65.7699966430664,-10343.1005859375,16220.799560546875,3201.7999267578125,-2972.5,3010.1998901367188,-2952.3001098632812,231.0,0.0,,-0.016322037084291443,0.8866850456310345,0.052238234256642674,True,224.0,False,24,4,23,,4331004931399464621,ALUOKN,29.0,1658.3499755859375,1419.050048828125,89.19000244140625,-9147.60009765625,-20791.8994140625,-1506.9999694824219,2498.8999938964844,-1502.4000549316406,-384.0999984741211,128.0,128.0,False,0.528433160663868,-1.3137999371751021,-0.2600270003443035,True,164.0,False,18,False,16,,enpitsu,76561198039309853,25.0,-82.23999786376953,2593.169921875,17.049999237060547,601.5000152587891,-14088.299560546875,2.5999999046325684,-0.0,0.5000000074505806,-5.199999809265137,0.0,128.0,False,-0.016764748081360907,-1.6128010893706788,4.684651698075637e-05,True,False,False,184.0,False,False,,games5425898691,bf81d8692db,21.0,2883.9599609375,-2122.199951171875,17.010000228881836,-16775.50048828125,-4332.200012207031,2.0999999344348907,-0.7999999821186066,-0.09999999776482582,-370.6999969482422,255.0,128.0,,-0.009587043265009882,-0.21969545965050746,0.00012926469828037073,True,0.0,False,14,16,False,
96,7467,237,False,False,1,2112.470945582977,-799.8599853515625,3880.39990234375,875.760009765625,-4009.5001220703125,21983.701171875,-193.09999465942383,2050.2999877929688,1322.2000122070312,2060.399932861328,1.0,0.5089998322481776,-2.2108035990013266,2.5412251586759216,1662475212074431326,DI7-K,28.0,-860.5399780273438,3742.909912109375,738.010009765625,-11018.199462890625,20035.799560546875,-1970.5999755859375,-1313.0999755859375,716.2999725341797,-3899.8001098632812,128.0,128.0,,-0.027037870805774446,1.7788185561818612,1.209642335918857,True,97.0,False,26,6,24,,4331004931399464621,ALUOKN,29.0,638.8400268554688,-1401.489990234375,18.34000015258789,-8544.500122070312,10152.39990234375,1.7000000178813934,0.3999999910593033,-0.3999999910593033,0.0,144.0,128.0,,-0.017060330258561584,0.871194322373077,5.146884660459312e-05,True,164.0,False,18,False,16,,enpitsu,76561198039309853,25.0,-782.719970703125,4412.8798828125,224.6999969482422,-1153.0000305175781,3552.39990234375,3523.2998657226562,-1686.1000061035156,-766.9999694824219,-559.5000076293945,128.0,0.0,,0.9468497648626959,-1.564840177755272,0.16629475531089588,True,2,1,130.47612054373627,True,False,,games5425898691,bf81d8692db,20.0,-3464.080078125,-150.0800018310547,17.010000228881836,-9891.400146484375,19543.199462890625,2.0999999344348907,0.5999999865889549,-1.1999999731779099,-221.39999389648438,255.0,103.0,,-0.009599657119865608,1.1175975285899626,9.930384696760663e-05,True,255.0,False,16,18,False,
97,7526,239,False,False,0,8534.568828875033,1238.1099853515625,-3123.43994140625,341.54998779296875,-26351.298828125,7443.2000732421875,9507.100219726562,-3085.4998779296875,4230.199890136719,-2929.8001098632812,0.0,-0.1318463286447874,2.2799106923467964,-1.2002350024227006,bf81d8692db,games5425898691,21.0,1380.6600341796875,-3153.800048828125,204.6699981689453,-20562.80029296875,-3382.9998779296875,1332.2000122070312,235.9000015258789,-4267.5,855.6999969482422,255.0,204.0,,-0.40977015776734693,2.9914343174488347,-0.17710436505707214,True,171.10752669713835,True,20,False,17,,76561198039309853,enpitsu,25.0,1655.3499755859375,-4771.330078125,17.030000686645508,-6884.7998046875,6067.39990234375,9.900000095367432,-11.200000047683716,-5.5000001192092896,2439.7000122070312,255.0,255.0,,0.016034368057039554,2.453111433223461,-0.00027538538718761065,True,94.0,False,2,False,2,,ALUOKN,4331004931399464621,28.0,1016.7000122070312,-1165.1300048828125,18.34000015258789,11505.699462890625,-3211.199951171875,2.3999999463558197,0.0,0.0,2339.4000244140625,207.0,255.0,,0.017037955377137936,-0.20675410960918916,1.6801551330734725e-05,True,18,16,125.0,False,False,,DI7-K,1662475212074431326,28.0,2142.840087890625,-4834.58984375,16.649999618530273,9289.600219726562,8178.2000732421875,78.20000171661377,-140.0,-14.500000476837158,-71.10000133514404,255.0,128.0,,0.0047540211155432536,0.713015868611373,0.006727101765989889,True,75.05212037537687,True,24,26,6,
98,7608,242,False,False,0,6667.785926307361,-2697.679931640625,-1279.760009765625,314.1000061035156,8287.899780273438,-2342.2000122070312,8787.100219726562,1831.3999938964844,4091.6000366210938,3987.9998779296875,0.0,-0.28788868519411953,1.950198923577902,-2.01062628403674,bf81d8692db,games5425898691,21.0,-2719.550048828125,-1253.6300048828125,125.66000366210938,708.3999633789062,11319.000244140625,3177.5,2611.7001342773438,-4821.600036621094,424.39998626708984,255.0,196.0,,-0.6842645350628062,1.2901448663534443,-0.6053010916140789,True,146.0,False,22,False,19,,76561198039309853,enpitsu,25.0,-2095.780029296875,-3958.300048828125,17.049999237060547,1815.0,4920.400085449219,2.5999999046325684,0.0,-0.19999999552965164,-658.4999847412109,255.0,255.0,True,0.016621536484737513,1.1210161768510714,0.00029879054283933696,True,101.0,False,2,False,2,,ALUOKN,4331004931399464621,28.0,88.5999984741211,2724.139892578125,18.34000015258789,-3260.8999633789062,17011.800537109375,1.8000000715255737,0.0,0.5000000074505806,83.99999618530273,226.0,128.0,,0.017059191794932944,1.7698560817289797,-6.770962066007746e-05,True,18,16,85.0,False,False,,DI7-K,1662475212074431326,28.0,3472.27001953125,935.1199951171875,90.0999984741211,3449.5999145507812,22578.30078125,-150.79999923706055,-5496.9000244140625,162.5,83.90000343322754,201.0,128.0,,-0.5998448526217878,-1.507364570867556,3.0763540633923325,True,15.0,False,27,30,6,
99,7788,249,False,True,1,3605.7032057524693,-1702.969970703125,2640.7099609375,127.30000305175781,6157.9998779296875,11079.3994140625,5595.10009765625,680.5000305175781,-5918.2000732421875,714.8000335693359,1.0,0.7927189437980859,-1.6760286026912494,-0.030188306572860448,1662475212074431326,DI7-K,28.0,-1834.75,2521.8798828125,16.15999984741211,3575.0,8675.10009765625,78.20000171661377,-69.40000057220459,-41.90000057220459,-2771.6000366210938,181.0,0.0,,-0.006137864095993835,2.056180673261725,0.0056485505191789815,True,202.0,False,30,6,28,,4331004931399464621,ALUOKN,28.0,-85.68000030517578,-3187.530029296875,18.34000015258789,1447.4000549316406,7713.699951171875,2.5999999046325684,-0.19999999552965164,-0.9000000357627869,1857.1000671386719,148.0,255.0,,-0.01703343446957809,1.7752444423289464,0.00029284284697186176,True,147.0,False,18,False,16,,enpitsu,76561198039309853,25.0,-2233.580078125,-1606.3499755859375,17.049999237060547,-3026.400146484375,-6826.300048828125,2.7000001072883606,-0.7000000029802322,-0.0,0.0,128.0,128.0,,-0.016647334994727963,1.988117872070065,2.3490017615832286e-05,True,4,4,138.0,False,False,,games5425898691,bf81d8692db,20.0,373.5199890136719,909.4000244140625,157.4600067138672,-371.1000061035156,22985.70068359375,720.6999969482422,-551.3000106811523,-3.1999999284744263,-6.499999761581421,255.0,128.0,,0.19708931081227088,1.5615834987646964,0.0012128451482752499,True,0.0,False,20,24,False,
100,7822,250,True,True,1,2180.7349546782434,-955.5900268554688,3987.949951171875,316.8999938964844,13520.699462890625,23818.1005859375,3337.3001098632812,2013.6000061035156,-5509.1998291015625,-707.5,1.0,0.3590591742490897,-1.0292678619154176,1.2353339562820125,1662475212074431326,DI7-K,28.0,-1046.02001953125,3834.239990234375,209.38999938964844,9306.699829101562,20004.49951171875,3027.6998901367188,-2214.4000244140625,535.099983215332,163.79999160766602,128.0,98.0,,0.6617746154009129,1.58845190760202,-0.18462001454340388,True,148.41440856328575,True,32,6,29,,4331004931399464621,ALUOKN,28.0,-86.55000305175781,-2228.550048828125,18.34000015258789,-155.20000457763672,8595.2001953125,1.7000000178813934,-0.0,0.7999999821186066,0.0,139.0,128.0,,-0.017045576957909026,1.552715914907601,-6.716622597087747e-05,True,177.0,False,18,False,16,,enpitsu,76561198039309853,25.0,-2590.570068359375,-1326.489990234375,17.049999237060547,-11312.099609375,6787.80029296875,-2.199999988079071,1.5999999642372131,-1.0000000149011612,788.0999755859375,255.0,128.0,,-0.01674074540379904,0.481578097438797,-0.0003943737889304151,True,4,4,56.549591174689645,True,False,,games5425898691,bf81d8692db,20.0,306.6499938964844,3550.85009765625,17.0,-5487.9998779296875,21359.599609375,4.699999988079071,4.000000059604645,2.800000011920929,1068.1999969482422,255.0,128.0,,-0.00985171548552103,1.2592025067287136,-0.0003756139590157777,True,0.0,False,20,24,False,
101,8091,251,False,False,1,5167.477652538449,-136.6300048828125,76.75,138.02999877929688,-21006.4990234375,-8155.10009765625,13304.49951171875,-2119.7999572753906,-5534.2999267578125,-936.5000152587891,1.0,-0.24380039867610898,0.42980680234741847,0.2428611559467308,1662475212074431326,DI7-K,28.0,-46.279998779296875,-58.34000015258789,111.04000091552734,-11798.800048828125,2336.9000244140625,747.7999877929688,-1792.2999572753906,-4998.0999755859375,1433.800048828125,255.0,255.0,,-0.4246098857369412,1.6561010621137653,-1.1023910786759568,True,0.0,False,4,False,3,,4331004931399464621,ALUOKN,27.0,-0.0,-4060.5400390625,18.329999923706055,-0.0,6738.800048828125,3.100000023841858,-0.7999999821186066,-0.0,0.0,163.0,,,-0.016945207657377667,1.5708161544669719,-1.6785605768599768e-07,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25.0,-0.0,2539.530029296875,17.049999237060547,-0.0,-10009.500122070312,2.5,-0.5999999865889549,-0.0,0.0,255.0,,,-0.016807813432039555,-1.570775372233716,-2.356888201565208e-07,True,False,False,138.0,False,False,,games5425898691,bf81d8692db,20.0,-96.41999816894531,191.52999877929688,83.9800033569336,-2605.2999877929688,-9338.499755859375,-509.90001678466797,2866.099853515625,-1566.3999938964844,-4425.0,255.0,128.0,,-1.315839761617183,-1.3950793539351736,0.13656374215684086,True,0.0,False,3,4,False,
102,8196,255,False,False,1,8135.182106648348,-1770.050048828125,-2545.919921875,361.05999755859375,2092.7999877929688,13378.399658203125,3777.9998779296875,3005.5999755859375,1248.6000061035156,-5040.4998779296875,1.0,0.8459660236822345,-1.2572637071936186,-0.6813428282799059,4331004931399464621,ALUOKN,28.0,-1717.6600341796875,-2738.52001953125,304.1700134277344,-5017.39990234375,17676.500244140625,234.69999313354492,-4707.099914550781,1648.0000305175781,2318.699951171875,240.0,1.0,,-0.029716253887757216,0.6618313549105458,1.0715735967159732,True,109.75015913799245,True,4,False,3,,1662475212074431326,DI7-K,28.0,-3552.31005859375,-2176.64990234375,16.989999771118164,7512.1002197265625,-19722.19970703125,2.3999999463558197,0.29999999329447746,-0.7999999821186066,1337.4000549316406,255.0,233.0,,-0.009590659475959981,-1.9553037746717066,0.00020355749147755406,True,187.75015913799245,True,4,False,4,,enpitsu,76561198039309853,25.0,-1987.2099609375,866.8400268554688,17.049999237060547,2973.9999389648438,-5332.5,3.100000023841858,-0.19999999552965164,-0.09999999776482582,2267.5999450683594,255.0,255.0,,-0.0166614059841592,-2.0556126355886333,3.299583009730139e-05,True,False,False,119.0,False,False,,games5425898691,bf81d8692db,20.0,-1773.010009765625,-2433.77001953125,221.0800018310547,-2788.599853515625,-6397.80029296875,-646.3999938964844,1646.9999694824219,4851.099853515625,-2000.8999633789062,255.0,255.0,,0.6227033115497356,-1.4824325206950457,-2.642104890867184,True,,False,5,6,False,
103,8252,257,False,False,0,5538.206402146486,1392.6600341796875,96.80999755859375,216.7899932861328,9998.400268554688,9554.500122070312,9541.900024414062,4375.199890136719,-3972.9000854492188,1035.5999755859375,0.0,0.812504081215501,-2.2093804673514863,-2.2158109756768045,76561198039309853,enpitsu,25.0,1233.8599853515625,-67.22000122070312,103.72000122070312,14644.000244140625,9511.799926757812,3664.7000122070312,-1199.5999908447266,4105.4998779296875,-1796.1000061035156,255.0,255.0,False,0.09061631089647208,0.25006029889593984,-0.0035110232177382877,True,94.0,False,2,False,1,,bf81d8692db,games5425898691,20.0,2464.830078125,3836.89990234375,17.010000228881836,6980.7000732421875,8803.900146484375,2.0999999344348907,-0.5999999865889549,-0.7999999821186066,-70.19999980926514,255.0,128.0,,0.009560283097415677,0.8906269979681731,0.00012150614842018216,False,,False,6,False,6,,ALUOKN,4331004931399464621,28.0,3134.909912109375,823.510009765625,18.34000015258789,-3649.89990234375,-9474.500122070312,2.5,0.0,0.0,-2313.2000732421875,174.0,0.0,,0.01703048675952736,-1.9909077690914825,4.395049039246565e-06,True,4,4,36.0,False,False,,DI7-K,1662475212074431326,28.0,817.5399780273438,3096.080078125,16.989999771118164,-3722.9998779296875,11802.099609375,4.900000095367432,0.0,-0.29999999329447746,-2923.0999755859375,255.0,9.0,True,0.009573477897918672,1.715167331342667,-5.736673797008333e-05,True,179.0,False,4,4,False,
104,8326,259,False,False,0,5473.209040859298,3932.489990234375,2562.85009765625,380.7099914550781,-8156.099853515625,6874.6002197265625,-6724.89990234375,1543.0000305175781,-3486.9000244140625,-4632.5,0.0,-1.170481883689159,1.3445387534028104,-0.05969250976424664,bf81d8692db,games5425898691,20.0,4079.35009765625,2464.010009765625,444.8500061035156,-491.8000030517578,-10506.500244140625,2534.199981689453,2215.0,-545.6000137329102,-808.1999969482422,255.0,0.0,,-0.2637115124771273,-1.649818788134277,1.6281966442349523,True,244.0,False,6,False,6,,76561198039309853,enpitsu,25.0,3927.1298828125,2346.139892578125,36.54999923706055,-3491.099853515625,13046.8994140625,-1433.9999389648438,-1013.0999755859375,1079.4999694824219,1676.3999938964844,255.0,255.0,False,0.14053714663925798,1.8814689799565893,-0.37266737962994306,True,68.0,False,2,False,2,,ALUOKN,4331004931399464621,28.0,1691.6600341796875,3280.31005859375,18.34000015258789,6335.0,13548.599853515625,2.199999988079071,0.0,0.09999999776482582,-2059.1000366210938,184.0,4.0,,0.01705051724786186,1.0625982105767824,1.780849193034519e-06,True,4,4,51.0,False,False,,DI7-K,1662475212074431326,28.0,3889.739990234375,3002.5400390625,199.92999267578125,6049.0997314453125,-20068.00048828125,3272.7999877929688,1352.2999572753906,-4835.199890136719,2245.2000427246094,128.0,0.0,False,-0.24277542434124155,-1.5027990227757655,0.9725759722471816,True,134.0,False,5,6,False,
105,8336,260,False,False,0,5125.643012730227,3662.239990234375,2795.929931640625,133.42999267578125,-7164.6002197265625,12101.300048828125,-229.0999984741211,-822.3999786376953,489.1999816894531,-5417.8997802734375,0.0,-0.8818280143042013,2.5610419017272017,-3.030848878116247,76561198039309853,enpitsu,25.0,3693.090087890625,2689.050048828125,16.780000686645508,-10766.8994140625,7721.5997314453125,64.60000038146973,13.899999856948853,-93.80000114440918,2254.7000122070312,128.0,255.0,False,0.012616849422479627,2.5811080334337566,0.004143890052851994,True,68.0,False,2,False,2,,bf81d8692db,games5425898691,20.0,4079.219970703125,2149.340087890625,431.7099914550781,-2.8999999165534973,-11141.400146484375,-3846.300048828125,2286.0000610351562,-25.899999141693115,-2.0999999344348907,255.0,0.0,,0.35730301103949713,-1.5567265216320276,1.5736937418093013,True,244.0,False,6,False,6,,ALUOKN,4331004931399464621,28.0,1954.81005859375,3696.860107421875,18.34000015258789,7028.900146484375,12873.00048828125,2.199999988079071,-0.5999999865889549,-1.2999999523162842,1803.0999755859375,184.0,255.0,,0.017059572095378107,1.104271248851946,0.0002128395307466848,True,4,4,51.0,False,False,,DI7-K,1662475212074431326,28.0,4038.169921875,2319.800048828125,210.6999969482422,-1092.300033569336,-19362.5,225.59999465942383,223.99999618530273,-2831.7999267578125,1212.7999877929688,128.0,128.0,False,-0.2791688632731021,-1.483769876708717,3.0396198687654024,True,119.0,False,5,6,False,
106,8375,261,False,False,0,3782.7021808380114,2796.909912109375,4320.7001953125,100.62000274658203,3032.5,23374.3994140625,4887.699890136719,-986.6000366210938,-5663.900146484375,1716.4999389648438,0.0,-0.006124599115820645,0.6690270077586701,3.1118367814504175,76561198039309853,enpitsu,25.0,2752.949951171875,4167.580078125,16.399999618530273,7389.4000244140625,14401.99951171875,-85.20000457763672,-201.70000076293945,-1291.3999938964844,868.3999633789062,128.0,255.0,False,0.008293175017176559,1.0750327902199237,-0.037610431681972915,True,0.0,False,2,False,2,,bf81d8692db,games5425898691,20.0,3594.5,304.7099914550781,17.010000228881836,-11543.399658203125,-9352.999877929688,5.699999928474426,-9.300000071525574,-16.200000047683716,-2001.9000244140625,255.0,0.0,,0.009252423430668144,-2.5161844542862144,-0.0008923828591033025,True,230.0,False,6,False,6,,ALUOKN,4331004931399464621,28.0,2258.43994140625,4784.41015625,18.34000015258789,8127.8997802734375,907.6999664306641,0.19999999552965164,-0.3999999910593033,-0.5000000074505806,-2409.199981689453,255.0,0.0,,0.017013446472401432,0.08282101208508766,8.404409385304125e-06,True,4,4,44.775578596258676,True,False,,DI7-K,1662475212074431326,28.0,3649.679931640625,492.20001220703125,32.310001373291016,-1031.2000274658203,-5000.5999755859375,-398.69998931884766,1545.0999450683594,233.79999160766602,-5273.3001708984375,255.0,255.0,False,-0.3341913696541787,-1.5375028576864087,0.1607930697206299,True,119.0,False,6,6,False,
107,8432,263,True,True,0,3016.146595921343,1432.260009765625,3222.6201171875,257.30999755859375,-24326.8994140625,23115.10009765625,-956.9999694824219,-567.7999877929688,-2708.599853515625,5215.9002685546875,0.0,-1.181457367022402,-0.6224089489532902,-1.536477533446379,bf81d8692db,games5425898691,20.0,1525.760009765625,3086.570068359375,197.11000061035156,-4283.900146484375,18752.39990234375,924.1999816894531,1850.2000427246094,2362.5999450683594,4609.100036621094,255.0,154.0,,-0.20460250501628174,1.7441482626991802,0.1043276040659947,True,155.45279987396734,True,8,False,7,,76561198039309853,enpitsu,25.0,2340.3798828125,4020.5,17.059999465942383,-54.40000057220459,-12824.200439453125,1.899999976158142,0.0,-1.4000000059604645,-2188.8999938964844,255.0,128.0,False,0.016740705887522845,-1.6200398324611163,-0.00014515972207692433,True,0.0,False,2,False,2,,ALUOKN,4331004931399464621,28.0,3751.989990234375,3669.239990234375,16.469999313354492,-10430.0,292.5,240.30000686645508,3.8999998569488525,-297.00000762939453,-2232.5999450683594,173.0,0.0,,-0.007009785132021255,3.0702347055948,0.0018858837226859893,True,6,6,8.0,False,False,,DI7-K,1662475212074431326,28.0,2437.050048828125,580.719970703125,49.08000183105469,-4108.599853515625,18010.400390625,3522.7999877929688,-506.89998626708984,-112.5,-40.79999923706055,237.0,128.0,False,0.02258454475950068,1.78748507392116,1.5958464939499805e-05,True,47.0,False,6,8,False,
108,8710,264,False,False,1,5259.539606431343,-44.209999084472656,-34.81999969482422,105.52999877929688,-9516.900024414062,-16525.999755859375,6592.8997802734375,-2922.5,-2991.0000610351562,-4302.60009765625,1.0,-0.08223497933592032,0.06019943116053489,0.03214465736245259,4331004931399464621,ALUOKN,28.0,118.58999633789062,-169.3300018310547,85.91000366210938,-5491.9000244140625,21156.201171875,2478.3999633789062,-3493.699951171875,4242.200012207031,-217.19999313354492,243.0,0.0,,-0.040708240384750266,0.8825421456678185,0.7688607306209042,True,0.0,False,4,False,3,,1662475212074431326,DI7-K,28.0,-3255.31005859375,-4409.64013671875,79.76000213623047,-8841.500244140625,-13005.6005859375,-1499.7000122070312,2595.5999755859375,-1779.4999694824219,-0.29999999329447746,243.0,128.0,,-0.7367847692236791,2.17166022584623,0.00020864017890760762,True,255.0,False,4,False,4,,enpitsu,76561198039309853,25.0,-64.5999984741211,128.83999633789062,107.98999786376953,4230.4998779296875,-9675.499877929688,322.20001220703125,4778.0999755859375,2238.0999755859375,1552.5,255.0,0.0,,-0.9240902274621481,-2.324754878784891,0.4820038210071024,True,2,1,0.0,False,False,,games5425898691,bf81d8692db,20.0,3464.340087890625,2565.5400390625,17.010000228881836,-163.60000610351562,15021.099853515625,2.3000000417232513,-0.0,-0.29999999329447746,2024.7999572753906,255.0,255.0,,-0.009580222802511218,1.4965707874548475,3.505544154371983e-05,False,31.0,False,False,False,False,
109,8769,266,True,False,1,8946.536440785885,-1966.7900390625,-3336.139892578125,145.08999633789062,5225.999755859375,23850.0,13077.19970703125,4308.0999755859375,-3225.0,-2652.9998779296875,1.0,-0.3215004078389629,0.08919355492145857,-0.5855779267318286,1662475212074431326,DI7-K,28.0,-2027.4000244140625,-3513.929931640625,64.29000091552734,2252.7000427246094,17385.10009765625,2962.7999877929688,-2352.7000427246094,-3521.7001342773438,2245.0,255.0,255.0,,-0.026758740062134547,1.9410418836959586,-0.05181702429574914,True,177.0,False,6,False,5,,4331004931399464621,ALUOKN,28.0,-378.54998779296875,924.9000244140625,18.34000015258789,-11516.800537109375,-4071.300048828125,1.4000000059604645,-2.0999999344348907,-1.1999999731779099,220.0,161.0,166.0,,-0.017014555392005058,-0.3462685983425653,-5.3044361742235486e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,25.0,-573.6900024414062,-1103.3199462890625,17.059999465942383,-13059.100341796875,3928.3999633789062,-4.1999998688697815,3.100000023841858,-1.0000000149011612,-245.20000457763672,255.0,128.0,,-0.016739264904380068,0.31742783296557625,0.00023277669500265902,False,2,2,0.0,False,False,,games5425898691,bf81d8692db,20.0,762.469970703125,4292.81005859375,17.010000228881836,-22383.5009765625,-5282.1002197265625,1.899999976158142,-0.29999999329447746,-0.0,0.0,255.0,128.0,,-0.009611039647774136,-0.23175887951638274,-2.725841633414853e-05,True,170.0,False,False,False,False,
110,8872,270,False,False,0,10327.988863018716,100.01000213623047,-5139.85009765625,365.9599914550781,-15184.7998046875,-17815.0,2620.7000732421875,2651.4999389648438,319.50000762939453,492.7000045776367,0.0,-1.3157081959541754,-1.296919659837066,2.678951227551517,bf81d8692db,games5425898691,20.0,199.52000427246094,-5083.93017578125,234.02999877929688,-8357.19970703125,-7473.0999755859375,1269.7000122070312,4043.9999389648438,3517.9000854492188,-1232.6000213623047,255.0,255.0,,-0.0879725663519567,-2.339186376322461,-1.3756359624567591,True,180.92280423000298,True,4,False,3,,76561198039309853,enpitsu,25.0,3370.18994140625,-2663.659912109375,71.04000091552734,-2698.2998657226562,-18990.899658203125,-1723.6000061035156,2672.0999145507812,-510.9000015258789,-6.200000047683716,128.0,128.0,,-0.5527958349517695,-1.7582928003438003,-0.0030936781548788084,True,,False,4,False,4,,ALUOKN,4331004931399464621,28.0,3962.449951171875,1007.0399780273438,52.689998626708984,-9233.300170898438,1420.8000183105469,-5550.0,357.40001678466797,4293.299865722656,286.299991607666,158.0,128.0,,0.5169948030511005,3.0103786206751058,-0.06472890819206963,True,8,8,255.0,False,False,,DI7-K,1662475212074431326,29.0,217.88999938964844,-4151.52001953125,352.6000061035156,-5189.0997314453125,-21572.19970703125,646.6999816894531,45.10000228881836,-2748.5000610351562,2995.5999755859375,128.0,128.0,,-1.0391636693846547,-2.0782718047731232,2.800791119483778,True,103.0,False,8,10,4,
