,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
10,981,20,False,False,1,5782.146779010444,-2097.56005859375,193.10000610351562,388.4700012207031,-67.69999980926514,18235.899658203125,9988.099975585938,1371.199951171875,5351.300048828125,-2341.3999938964844,1.0,-0.17891684294376928,1.8790595106961674,0.23713561292833338,76561198039309853,enpitsu,27.0,-1986.239990234375,40.290000915527344,222.6199951171875,-13682.900390625,6192.0001220703125,3007.9998779296875,-3970.4000854492188,2519.600067138672,2852.5,,0.0,,0.58761669576503,0.612273772902894,0.9232514826467222,True,19.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,40.290000915527344,-2314.68994140625,17.020000457763672,-12062.099609375,19141.300048828125,0.7000000029802322,-0.0,-0.0,-810.4000091552734,255.0,71.0,,-0.009603410849807809,1.02805154686429,-7.595874741646744e-05,True,192.0,False,False,False,False,,Ziltrix-YT,b5af45d235b,5,-2568.320068359375,-4699.81005859375,17.010000228881836,14077.39990234375,-7182.2998046875,0.0,0.09999999776482582,-0.0,2105.7000732421875,255.0,255.0,,-0.009604618199166075,-2.746622795880979,-3.471489257918381e-05,True,239.34086864994418,True,6,False,6,,Sergichuelo,731525858441281225,10.0,-2057.280029296875,-2936.199951171875,556.27001953125,10901.400146484375,-19034.3994140625,-6917.2998046875,-600.4000091552734,2446.699981689453,170.59999465942383,170.0,128.0,0.37685428651180564,-1.6328742168446697,0.39640619599915156,True,4,False,4,118.0,False,,False
11,1083,24,True,False,1,3192.7412865794413,-2131.9599609375,4127.5498046875,255.1199951171875,10611.8994140625,2460.8999633789062,7156.6998291015625,5297.0001220703125,482.40001678466797,-2776.300048828125,1.0,-0.28810758502577094,2.83505927709184,-2.6370048382646307,bf81d8692db,games5425898691,19.0,-2233.5,4026.280029296875,151.77000427246094,-692.6000213623047,5125.7000732421875,2969.5999145507812,4931.300048828125,2435.500030517578,11.499999761581421,255.0,54.0,,0.8669284883652,1.0657797154391901,0.29699829978983605,True,192.0,False,4,3,False,,76561198039309853,enpitsu,27.0,-2590.780029296875,2695.010009765625,17.030000686645508,13723.399658203125,1715.3999328613281,5.0,-0.5999999865889549,-0.0,-1.1999999731779099,255.0,128.0,,-0.016726259787889414,3.0174111077374555,5.071884379194361e-05,True,50.0,False,4,False,4,,Ziltrix-YT,b5af45d235b,5,-1690.9599609375,2430.590087890625,17.0,-4621.600036621094,22434.69970703125,3.400000035762787,-0.0,0.19999999552965164,0.29999999329447746,255.0,128.0,,-0.009604150658955405,1.367571710861065,-2.53638013151967e-05,True,162.0,False,8,False,8,,Sergichuelo,731525858441281225,10.0,292.8800048828125,1525.3499755859375,96.12999725341797,-1616.1000061035156,22701.39892578125,-479.0999984741211,-4505.10009765625,-1516.9999694824219,92.39999771118164,128.0,128.0,1.2617704790035997,1.307100061135883,0.0641642829124456,True,8,False,8,82.0,False,,False
12,1135,25,False,False,0,9834.215469047207,261.3999938964844,-4625.8701171875,442.5299987792969,13263.199462890625,-18502.7001953125,-715.5999755859375,-577.7000045776367,5961.400146484375,356.5999984741211,0.0,0.44799555871269287,-2.8122218073376457,2.1776567920248047,731525858441281225,Sergichuelo,10.0,118.38999938964844,-4539.1298828125,388.2900085449219,6569.000244140625,-9117.7001953125,3146.6000366210938,-564.3999862670898,180.79999923706055,-5008.2000732421875,128.0,107.0,False,-0.5276377694633985,0.08518224679467094,-1.0850512013179694,True,61.0,False,10,9,False,,b5af45d235b,Ziltrix-YT,5.0,258.4599914550781,-4487.830078125,243.61000061035156,-19348.900146484375,-1654.6000671386719,3684.8001098632812,505.40000915527344,1075.999984741211,759.0000152587891,255.0,128.0,,-0.8002778854963999,-2.8655885164055497,-0.17766381818019714,True,138.68276143330397,True,10,False,8,,enpitsu,76561198039309853,27,94.93000030517578,-4035.1201171875,253.05999755859375,-5755.999755859375,-15405.699462890625,2803.0999755859375,-268.700008392334,3158.900146484375,1092.300033569336,128.0,255.0,,-0.5299176775387455,-1.3745197129859301,-0.3521746831253328,True,0.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,2047.4300537109375,-4680.8798828125,17.010000228881836,-6863.0999755859375,2503.000030517578,2.0999999344348907,0.29999999329447746,0.0,-392.00000762939453,255.0,128.0,0.00951648247901515,2.7592374910982467,0.00025173764268497737,True,4,False,4,192.0,False,,
13,1398,26,False,False,0,5143.620152908266,-46.349998474121094,67.04000091552734,143.25999450683594,-14114.49951171875,12994.49951171875,13264.200439453125,1218.3000183105469,4564.5001220703125,3698.599853515625,0.0,0.2087899693009582,0.07631329458912355,0.15000808288268325,731525858441281225,Sergichuelo,10.0,-13.890000343322754,-26.459999084472656,73.27999877929688,-7373.900146484375,10416.99951171875,515.8000183105469,1981.6000366210938,1447.2000122070312,-4922.200012207031,255.0,128.0,,1.2283484300168386,1.9093376619975242,0.10193643190102603,True,0.0,False,4,3,False,,b5af45d235b,Ziltrix-YT,5.0,60.470001220703125,-2210.409912109375,17.010000228881836,-404.00001525878906,13248.900146484375,2.0999999344348907,0.0,-0.7999999821186066,0.0,255.0,128.0,,0.009559719234019251,1.6013043248553898,6.953263126576112e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27,-115.38999938964844,3805.679931640625,17.049999237060547,-779.3000030517578,-9123.400268554688,2.5999999046325684,0.29999999329447746,6.1000001430511475,1119.4000244140625,255.0,128.0,False,0.016677648822790478,-1.6024625359132858,-0.0001648890919273057,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-103.25,163.2100067138672,95.52999877929688,1803.8999938964844,-13521.8994140625,-59.699997901916504,561.1000061035156,1164.4999694824219,5345.9002685546875,128.0,178.0,1.2878743338920324,-1.5474388801293135,-0.4491300750133462,True,3,False,4,0.0,False,,
14,1399,26,False,False,1,5294.658452989694,25.270000457763672,-82.56999969482422,203.94000244140625,-13313.00048828125,355.6999969482422,20480.90087890625,2535.5999755859375,298.700008392334,737.6999664306641,1.0,-0.1688241561981159,-0.04787777677353118,0.24866259835126484,bf81d8692db,games5425898691,19.0,107.45999908447266,-152.3300018310547,94.68000030517578,1614.1999816894531,8213.499755859375,-26.099998950958252,2550.800018310547,1446.6999816894531,2295.2999877929688,128.0,179.0,,-1.1792155785503835,1.354167293345048,-0.31393471290200387,True,0.0,False,4,3,False,,76561198039309853,enpitsu,27.0,118.73999786376953,-3719.06005859375,17.049999237060547,79.40000057220459,9707.80029296875,2.5999999046325684,-0.0,1.5000000596046448,240.20000457763672,255.0,128.0,False,-0.016672898336052313,1.554075723798606,-0.00022683959108680735,True,116.0,False,False,False,False,,Ziltrix-YT,b5af45d235b,5,-56.72999954223633,2087.909912109375,17.010000228881836,410.49999237060547,-13456.199951171875,2.0999999344348907,-0.0,0.7999999821186066,0.0,255.0,128.0,,-0.009559719234019251,-1.6013043248553898,6.953263126576112e-05,True,116.0,False,False,False,False,,Sergichuelo,731525858441281225,10.0,24.389999389648438,18.799999237060547,72.91999816894531,6065.4998779296875,-5542.19970703125,437.90000915527344,-4642.200012207031,-2509.7000122070312,-1549.2999267578125,255.0,128.0,-1.0625666586724447,-1.8724598024598658,0.057482810166845505,True,3,False,4,0.0,False,,
15,1469,28,False,False,0,6347.582389988323,2710.530029296875,-83.4800033569336,113.75,22384.49951171875,5285.4998779296875,-3857.7999877929688,-730.0,758.4999847412109,-560.4999923706055,0.0,-0.7543288643698479,2.494841067925475,1.0521384504002587,b5af45d235b,Ziltrix-YT,5.0,2499.2900390625,-148.9499969482422,17.010000228881836,12430.6005859375,1993.0999755859375,2.0999999344348907,-3.700000047683716,-0.7000000029802322,374.70001220703125,255.0,106.0,,0.009580244916071673,0.1904190130758354,-4.4330756864094887e-05,True,74.0,False,False,False,False,,731525858441281225,Sergichuelo,10.0,326.1499938964844,375.4700012207031,17.049999237060547,10759.3994140625,867.0999908447266,2.5999999046325684,-1.1999999731779099,0.0,-125.79999923706055,255.0,128.0,,0.01667978170011678,0.06597781897016744,0.00014561616911979046,True,0.0,False,4,False,4,,enpitsu,76561198039309853,27,2260.409912109375,2766.4599609375,17.049999237060547,9059.600219726562,10197.899780273438,3.100000023841858,-0.09999999776482582,0.0,2253.5000610351562,255.0,128.0,False,0.016737443878368393,0.9096789921349183,2.3876256271888415e-05,False,111.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-1811.719970703125,-107.38999938964844,17.010000228881836,-13158.00048828125,666.1000061035156,0.0,0.5999999865889549,-0.5000000074505806,0.0,255.0,128.0,0.009526038450951168,3.0909781415290722,4.4887834711662866e-05,False,4,False,4,15.303896786064232,True,,
16,1524,30,False,False,0,6492.596833016261,3832.159912109375,690.469970703125,1283.3399658203125,-6758.900146484375,10580.400390625,6117.60009765625,-1771.7999267578125,3523.3999633789062,1663.699951171875,0.0,-0.16052280013256778,2.6653467323344597,0.6142117670517491,b5af45d235b,Ziltrix-YT,6.0,3942.06005859375,558.0800170898438,1183.81005859375,-3670.1998901367188,6854.4000244140625,7008.699951171875,851.5000152587891,-2084.7000122070312,-1869.1000366210938,255.0,255.0,True,-0.8097538596516688,1.5424209150587074,-1.9760037159613402,True,238.0,False,4,False,False,,731525858441281225,Sergichuelo,10.0,2380.0400390625,-1935.0,69.68000030517578,10920.400390625,-16810.6005859375,-1525.8999633789062,2338.6000061035156,1516.300048828125,0.0,255.0,,,-0.6309872683390576,-0.9954486982868654,7.735597599717046e-05,,12.0,False,6,False,6,,enpitsu,76561198039309853,27,3175.409912109375,3792.530029296875,17.049999237060547,-1776.0000610351562,-8682.19970703125,2.5999999046325684,0.5000000074505806,1.4000000059604645,-252.5,128.0,128.0,,0.01683947848174675,-1.8021318006861415,0.00022489666269050337,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-3899.570068359375,1624.43994140625,27.040000915527344,237.70000457763672,22538.40087890625,-44.49999809265137,-0.7000000029802322,-99.30000305175781,3.4999999403953552,255.0,128.0,0.01515648949393252,1.5659101923252494,0.2505045491133929,True,4,False,4,186.12612475631062,True,,
17,1610,34,False,False,0,3026.927148939291,1832.9000244140625,3830.27001953125,131.0399932861328,-3463.3999633789062,7322.60009765625,7820.30029296875,-5331.300048828125,-2521.4999389648438,1103.7999725341797,0.0,-0.2666907578128028,2.7233673417933133,1.294858406655918,b5af45d235b,Ziltrix-YT,6.0,2108.5,3876.580078125,19.729999542236328,-2532.2999572753906,3572.6998901367188,3531.6000366210938,-210.6999969482422,-11.399999856948853,-788.0000305175781,255.0,0.0,False,0.02303318082922876,-2.217590467859526,-0.0034472377739918933,True,130.7409806225889,True,5,False,False,,731525858441281225,Sergichuelo,10.0,3102.4599609375,-2428.219970703125,85.2699966430664,3733.9999389648438,16249.100341796875,-1021.2999725341797,-3397.9000854492188,1039.000015258789,-11.000000238418579,255.0,128.0,False,-0.8910920741537345,1.2779584584138162,-0.00518785260560535,True,0.0,False,8,False,8,,enpitsu,76561198039309853,27,1633.0799560546875,4146.60009765625,115.69000244140625,-2506.3999938964844,693.6000061035156,3872.39990234375,0.7999999821186066,5.5000001192092896,3.3000001311302185,128.0,255.0,,0.01475492848838088,2.8720389111501317,0.00012793920650399512,True,227.58899796137246,True,2,False,1,,games5425898691,bf81d8692db,19.0,851.0499877929688,4449.60986328125,17.010000228881836,17168.499755859375,-11452.80029296875,2.0000000298023224,-0.5999999865889549,0.29999999329447746,-12.899999618530273,255.0,128.0,0.009599583234188722,-0.5900299004185475,6.557314966937938e-05,True,4,False,4,255.0,False,,
18,1678,36,False,False,1,10054.62943326722,-1107.43994140625,-4713.009765625,233.13999938964844,-11745.899658203125,-17129.89990234375,9630.0,-4973.599853515625,3156.6000366210938,-1139.1999816894531,1.0,-0.9818310022589078,-1.33023488463618,-2.696582141954395,76561198039309853,enpitsu,27.0,-1050.050048828125,-4663.89990234375,130.9600067138672,-5918.2000732421875,-18577.5,843.4999847412109,-430.49999237060547,-3499.5999145507812,-4221.000061035156,255.0,128.0,,-0.837606639474126,-1.2493836381316576,0.12327458182412815,True,107.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,316.3699951171875,-3696.169921875,17.010000228881836,6771.5997314453125,-21880.30029296875,1.5999999642372131,0.19999999552965164,-0.29999999329447746,-1938.2000732421875,255.0,0.0,,-0.009578821737998296,-1.7970742778197113,-3.267788851478766e-05,True,157.0,False,4,False,4,,Ziltrix-YT,b5af45d235b,5,-1252.56005859375,-4426.10009765625,108.93000030517578,6045.3997802734375,-11632.099609375,2704.5999145507812,4836.099853515625,1256.3999938964844,-968.7000274658203,255.0,110.0,False,-0.16028679829646075,-1.9145150010248488,0.003923033251813756,True,133.0,False,8,False,3,,Sergichuelo,731525858441281225,10.0,-1778.6400146484375,-1982.9100341796875,17.049999237060547,9556.599731445312,-16377.19970703125,6.700000166893005,0.09999999776482582,-1.0999999940395355,-431.8000030517578,128.0,128.0,-0.016875734868937828,-2.0640578977864563,0.0001259126454202628,True,10,False,10,0.0,False,,False
19,1774,40,False,False,1,8623.96360174976,-3511.9599609375,-2272.330078125,111.58000183105469,-22368.701171875,16766.099853515625,4047.9000854492188,-123.50000381469727,3928.9999389648438,961.5000152587891,1.0,0.14053454983242666,-1.2777869873591337,-0.7006298448722744,bf81d8692db,games5425898691,19.0,-3301.489990234375,-2422.070068359375,17.010000228881836,-17495.50048828125,14929.89990234375,-0.29999999329447746,-2.199999988079071,1.8000000715255737,402.59998321533203,255.0,198.0,,-0.009600649256728737,0.7172515821791077,0.0001750316806988937,True,18.72044725828273,True,4,4,False,,76561198039309853,enpitsu,27.0,-3104.3701171875,-3854.4599609375,17.049999237060547,-1483.9999389648438,9282.7001953125,2.5999999046325684,0.5000000074505806,-0.0,-0.09999999776482582,255.0,128.0,,-0.01672198662106605,1.4122981447549559,1.1580634736262166e-05,True,107.0,False,4,False,4,,Ziltrix-YT,b5af45d235b,5,-176.5800018310547,-3711.739990234375,17.0,-958.3000183105469,13427.39990234375,3.3000001311302185,-0.0,-0.19999999552965164,-197.09999084472656,255.0,98.0,False,-0.009569456823522327,1.497616898446346,-9.250340542034024e-05,True,164.0,False,8,False,4,,Sergichuelo,731525858441281225,10.0,-3401.77001953125,-1075.8499755859375,104.45999908447266,-4160.5999755859375,20132.39990234375,-142.2000026702881,-5488.0999755859375,-337.20001220703125,-127.5,255.0,128.0,1.0758642885107246,-1.2770084963928696,-2.815483140617032,False,11,False,12,0.0,False,,False
20,1883,44,False,True,1,3931.188168534668,-1928.739990234375,2405.93994140625,216.75999450683594,16796.199951171875,23358.30078125,-3160.7000732421875,339.0999984741211,-284.20000076293945,-501.5999984741211,1.0,0.612380519832295,0.1196004858270039,3.120536234214937,76561198039309853,enpitsu,27.0,-2076.72998046875,2219.580078125,148.52000427246094,6349.89990234375,21999.89990234375,2163.2000732421875,-2234.4000244140625,1802.5999450683594,-1958.6000061035156,255.0,0.0,,-0.10502137842755514,1.7658319990059792,0.0048314208752980505,True,31.0,False,6,5,False,,bf81d8692db,games5425898691,19.0,-1050.969970703125,1250.9000244140625,94.81999969482422,19929.599609375,-8030.4998779296875,-147.60000228881836,2927.0999145507812,4656.300048828125,-14.900000095367432,255.0,128.0,,0.6369080046992812,0.5632204970643331,-3.1382089570058116,False,0.0,False,6,False,5,,Ziltrix-YT,b5af45d235b,6,954.9299926757812,4048.909912109375,17.010000228881836,-8686.900024414062,13586.400146484375,2.3000000417232513,0.3999999910593033,0.7000000029802322,1953.0000305175781,128.0,255.0,,-0.009696340015966944,0.9349215587464295,-2.9736360953335846e-05,True,225.0,False,12,False,8,,Sergichuelo,731525858441281225,11.0,-1751.199951171875,4810.2099609375,17.059999465942383,8334.600219726562,3150.5999755859375,1.4000000059604645,-1.2999999523162842,-1.8000000715255737,-184.89999771118164,236.0,89.0,-0.016802542287022864,2.774382939149777,-3.490752853156646e-05,True,14,False,14,255.0,False,,
21,1909,44,False,False,0,9629.12213959074,603.6300048828125,-4371.6298828125,213.41000366210938,20565.70068359375,-1783.3999633789062,13660.699462890625,2668.2000732421875,-5274.000244140625,1031.9999694824219,0.0,0.5776918531779125,-0.32482425198691983,0.8586202074149021,b5af45d235b,Ziltrix-YT,6.0,396.0400085449219,-4436.2998046875,86.73999786376953,18606.600341796875,-5445.10009765625,861.2000274658203,-809.8999786376953,5400.0,658.0999755859375,255.0,66.0,,0.33779332674762896,0.009517739764267119,0.034017655073052946,True,181.23880400452563,True,14,9,False,,731525858441281225,Sergichuelo,11.0,728.2999877929688,-4843.06982421875,19.520000457763672,-14343.900146484375,1215.5999755859375,2957.5,0.29999999329447746,-0.29999999329447746,-12.599999904632568,255.0,128.0,,0.01675756034740931,3.0555106544498414,3.967341384685591e-05,True,238.0,False,15,False,14,,enpitsu,76561198039309853,27,1533.4100341796875,-4270.89013671875,116.93000030517578,-5740.30029296875,-22191.39892578125,-1893.5000610351562,-593.8000106811523,-2153.5000610351562,-2552.5999450683594,255.0,0.0,,-0.38427045064521437,-2.1383175606544853,-0.3155671831987595,True,31.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-991.4099731445312,-491.9100036621094,17.010000228881836,-20637.900390625,5548.599853515625,2.0999999344348907,-1.0999999940395355,0.7000000029802322,107.10000038146973,255.0,155.0,0.009632320355008963,2.8792702226493505,-3.544878005303209e-05,False,6,False,6,0.0,False,,
22,2015,48,False,False,0,7890.314236351607,3276.969970703125,-1556.52001953125,129.22999572753906,-13524.69970703125,17315.2001953125,-1500.0999450683594,4698.299865722656,1191.9999694824219,-3536.099853515625,0.0,0.026619388662046536,-2.72959150560331,2.4048832124289716,b5af45d235b,Ziltrix-YT,6.0,3394.219970703125,-1624.3699951171875,15.5,-6659.6002197265625,14893.399658203125,-404.7999954223633,-263.29999923706055,-2529.600067138672,100.0,255.0,206.0,,0.06255249400757687,2.0142521825913735,-0.05525680982085199,True,185.13466671974425,True,14,10,False,,731525858441281225,Sergichuelo,11.0,-437.0899963378906,-1017.6199951171875,17.059999465942383,8707.7001953125,17976.300048828125,1.1999999731779099,-0.3999999910593033,0.3999999910593033,0.09999999776482582,128.0,128.0,False,0.016810823729417383,1.1197280921993018,-1.3622144182200614e-05,True,165.0,False,16,False,16,,enpitsu,76561198039309853,27,3240.5400390625,-1937.5400390625,17.030000686645508,-318.4000015258789,22893.00048828125,4.900000095367432,0.0,-0.9000000357627869,-194.79999542236328,255.0,0.0,,0.01678532247458109,1.5656100687348509,0.00013189560310312192,True,169.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-1085.489990234375,3230.489990234375,16.989999771118164,20290.699462890625,4122.39990234375,4.699999988079071,0.5000000074505806,0.0,-1652.4000549316406,255.0,0.0,0.009610934986286521,0.16226632816803344,-0.00017655445219041677,True,6,False,6,203.0,False,,
23,2034,49,False,False,0,6475.701582341204,2395.5400390625,-436.7799987792969,94.8499984741211,-11917.80029296875,14993.499755859375,831.1000061035156,-717.5,-2465.2999877929688,-3536.099853515625,0.0,-0.369336089633932,1.2076069872600628,0.8041334797332209,b5af45d235b,Ziltrix-YT,6.0,2595.330078125,-586.2100219726562,16.989999771118164,-16492.2998046875,14890.30029296875,4.4999998807907104,0.7999999821186066,-0.7999999821186066,1689.1999816894531,255.0,235.0,,0.009593068746112505,2.456211623214124,0.00015743016533541798,True,133.0,False,14,10,False,,731525858441281225,Sergichuelo,11.0,116.05999755859375,75.20999908447266,17.059999465942383,9515.900268554688,13163.499755859375,1.8000000715255737,0.5999999865889549,0.7999999821186066,-1808.3999633789062,128.0,0.0,False,0.01687118318101749,0.9013388404508251,-0.00014900026066361197,True,165.0,False,16,False,16,,enpitsu,76561198039309853,27,3416.7900390625,-412.5,17.030000686645508,3987.2000122070312,22395.0,5.299999713897705,1.0000000149011612,5.5000001192092896,480.29998779296875,255.0,255.0,,0.01678422346393176,1.391671092455272,9.370952485877781e-05,True,159.5578234503346,True,6,False,6,,games5425898691,bf81d8692db,19.0,216.3800048828125,2919.409912109375,16.989999771118164,15950.799560546875,-14903.00048828125,2.3000000417232513,-0.19999999552965164,0.09999999776482582,-1840.2000427246094,255.0,0.0,0.00959840795660292,-0.8137090997831125,-4.150767843876678e-05,True,6,False,6,204.7485417601883,True,,
24,2052,50,False,False,0,5255.945370306501,1640.449951171875,536.5900268554688,98.44999694824219,-5074.4000244140625,18247.7001953125,1984.1999816894531,-1964.9000549316406,-3941.9000244140625,-4074.2999267578125,0.0,-0.9031487879691495,1.4102937647890121,-2.6778443661564113,b5af45d235b,Ziltrix-YT,6.0,1555.6700439453125,392.32000732421875,16.719999313354492,-7931.300048828125,18659.89990234375,-223.09999465942383,-232.09999084472656,-1866.3999938964844,-16.100000143051147,208.0,0.0,,0.016665177915291898,1.8837726317377423,-0.01466493043125307,True,133.0,False,14,10,False,,731525858441281225,Sergichuelo,11.0,751.0599975585938,629.1500244140625,17.059999465942383,7423.900146484375,6794.69970703125,1.5000000596046448,-1.7000000178813934,-2.3000000417232513,-396.89998626708984,128.0,45.0,False,0.016887665258283974,0.7639966228585104,-0.0001982108280073062,True,165.0,False,16,False,16,,enpitsu,76561198039309853,27,2957.39990234375,1005.75,17.030000686645508,-14621.099853515625,17252.099609375,4.900000095367432,-0.5000000074505806,0.29999999329447746,65.10000228881836,255.0,128.0,,0.01676264906441402,2.280692766890675,-6.857640551778141e-05,True,141.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,1091.0799560546875,1668.1400146484375,16.989999771118164,12211.800537109375,-19490.2001953125,2.199999988079071,-1.8000000715255737,3.0000001192092896,-843.0000305175781,255.0,7.0,0.009595246390291948,-1.015805675231925,-9.889298677841849e-05,True,6,False,6,148.37276551287664,True,,
25,2079,51,False,False,1,7972.225688808665,-1468.97998046875,-2473.360107421875,139.67999267578125,8215.999755859375,-3462.9998779296875,7495.9002685546875,3917.0999145507812,-4007.6998901367188,1527.2000122070312,1.0,0.9087618030782364,-1.2334491913363888,-2.0935538258755484,76561198039309853,enpitsu,27.0,-1539.6500244140625,-2532.8798828125,22.0,16539.89990234375,-9861.199951171875,3002.60009765625,3.4999999403953552,8.399999737739563,1846.4999389648438,0.0,255.0,,-0.017161047097897633,-2.674415249247247,3.711994782209096e-05,True,172.0,False,8,7,False,,bf81d8692db,games5425898691,19.0,-2306.070068359375,-658.7000122070312,92.38999938964844,-12869.3994140625,5383.599853515625,-290.2000045776367,-2952.6998901367188,-4085.4000854492188,556.3999938964844,255.0,255.0,,0.9692932845729963,1.9924683317686724,1.2520141256150459,True,143.0,False,8,False,8,,Ziltrix-YT,b5af45d235b,5,,,,,,,,,,,,,,,,True,,,,,,,Sergichuelo,731525858441281225,11.0,-978.9099731445312,-1448.5999755859375,17.059999465942383,7823.3001708984375,-7810.999755859375,2.0999999344348907,0.19999999552965164,-0.0,2381.4999389648438,253.0,255.0,-0.016707139724165,-2.4106386077403785,-1.0414346331529384e-05,True,16,False,16,165.0,False,,
26,2130,53,True,True,0,2213.3908940808446,21.0,3125.5,409.9100036621094,7638.599853515625,23619.49951171875,2006.300048828125,950.8000183105469,1226.2999725341797,1303.9999389648438,0.0,-0.3800644203196794,-2.768167766899774,1.1102574386674302,731525858441281225,Sergichuelo,10.0,-84.7699966430664,2961.550048828125,313.2699890136719,2386.9000244140625,16965.899658203125,4012.9000854492188,-4181.099853515625,2350.2999877929688,1308.699951171875,128.0,116.0,,-0.8243669363751394,0.8835364535759059,0.4411865167856492,True,121.0758708625711,True,18,17,False,,b5af45d235b,Ziltrix-YT,5.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,27,48.040000915527344,3327.860107421875,140.22000122070312,-11410.0,1480.0999450683594,3897.39990234375,339.7999954223633,3304.1000366210938,3042.39990234375,0.0,255.0,,-0.42893814405214953,-2.812476745568621,-0.0988175980595644,True,130.0,False,10,False,9,,games5425898691,bf81d8692db,19.0,3566.949951171875,2101.18994140625,17.010000228881836,-1859.4999694824219,21301.69921875,-0.29999999329447746,0.0,1.1999999731779099,-287.39999771118164,255.0,124.0,0.009599554619224217,1.6488901384133634,-5.255106756673489e-05,True,8,False,8,64.49766895078844,True,,
27,2410,53,False,False,0,5246.598010485337,-39.22999954223633,-36.16999816894531,92.1500015258789,-3040.10009765625,-7273.800048828125,466.8000030517578,-1887.7000427246094,2646.199951171875,-3376.4999389648438,0.0,-0.0699710936554681,-0.35922372379302026,-0.32492026562460913,b5af45d235b,Ziltrix-YT,5.0,108.69999694824219,-134.67999267578125,116.31999969482422,1877.4000549316406,249.89999771118164,475.8000183105469,-4783.500061035156,-2116.999969482422,1698.699951171875,255.0,74.0,,0.5481065269062291,2.777929964356143,0.4048257459666015,True,0.0,False,4,3,False,,731525858441281225,Sergichuelo,10.0,-2920.139892578125,-4252.68994140625,17.049999237060547,-19700.2001953125,4857.099914550781,3.400000035762787,-0.3999999910593033,0.0,-2863.599853515625,255.0,0.0,True,0.01676683114060138,2.7172423938614347,-0.00017377564225058752,True,11.0,False,False,False,False,,enpitsu,76561198039309853,27,-66.38999938964844,95.33000183105469,114.0,930.5000305175781,-1865.8999633789062,655.1999664306641,684.8000335693359,-585.2000045776367,3119.89990234375,255.0,0.0,,0.9458219844505085,0.8432072929490322,2.0874962465633433,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-2373.8798828125,3806.780029296875,17.010000228881836,-18654.300537109375,9186.500244140625,1.899999976158142,0.09999999776482582,-0.09999999776482582,43.69999885559082,255.0,147.0,0.009589910418820917,2.683516830418437,5.2121431688970206e-05,True,False,False,False,0.0,False,,
