,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
10,873,25.0,False,False,0,6890.04236732172,2712.1298828125,-729.760009765625,121.5999984741211,11890.699462890625,15531.700439453125,8677.2998046875,4875.299987792969,-3346.0000610351562,1016.9000244140625,0.0,0.010620856956917049,1.71903048350572,-1.346856242286687,bf81d8692db,games5425898691,17.0,2565.22998046875,-925.8099975585938,17.020000457763672,12709.49951171875,9704.600219726562,1.5000000596046448,-2.0000000298023224,-2.0999999344348907,-914.1999816894531,255.0,0.0,,0.009617263941230835,0.6610891504443109,-0.00021910315948271496,True,171.0,False,14,False,12,,76561198039309853,enpitsu,28.0,2342.56005859375,-1328.0799560546875,17.059999465942383,2836.300048828125,8757.2998046875,1.899999976158142,-0.29999999329447746,-0.9000000357627869,-22.300000190734863,255.0,128.0,False,0.016679180660271457,1.2545126992940112,9.053266782291784e-05,True,10,,False,False,14,,empm4ts,b84c84cf60b,13,2923.81005859375,-1320.5,17.020000457763672,-2615.4000854492188,10243.299560546875,1.1999999731779099,0.19999999552965164,-1.5999999642372131,55.70000171661377,255.0,128.0,False,0.00950729523466092,1.7852298437623062,0.0002866128414796382,True,255.0,False,14,False,14,,matserbæsj,b5b4ca8d29b,11.0,-3050.969970703125,3691.419921875,17.010000228881836,8099.89990234375,-3458.2998657226562,3.100000023841858,0.0,0.0,2534.7999572753906,255.0,255.0,False,0.009541046858752964,-0.35587068534093563,-1.1133163736818512e-05,True,False,False,False,255.0,False,
11,932,27.0,False,False,0,5223.023144672833,3303.489990234375,2034.47998046875,340.7900085449219,-6900.30029296875,25462.5,7086.500244140625,4738.999938964844,-2900.0,-2265.0999450683594,0.0,-0.24723375992782717,1.8716884006192496,-1.637337264615962,bf81d8692db,games5425898691,17.0,3305.419921875,1912.0799560546875,184.6300048828125,-4325.899963378906,21526.4990234375,2946.099853515625,-1744.7000122070312,-4588.0999755859375,-2480.8999633789062,255.0,255.0,,-0.4690550368058126,1.3493151727302288,-0.4971189434446427,True,117.69950973859395,True,16,False,13,,76561198039309853,enpitsu,28.0,3635.239990234375,1520.93994140625,16.8799991607666,5092.60009765625,14816.700439453125,43.400001525878906,22.899999618530273,-10.199999809265137,1925.8999633789062,255.0,255.0,False,0.018200765668102466,1.2923671967908044,0.0001923330801406238,True,12,,False,False,16,,empm4ts,b84c84cf60b,13,3290.02001953125,2079.18994140625,161.6300048828125,8983.900146484375,10824.200439453125,217.99999237060547,4207.799987792969,3437.5,852.7999877929688,208.0,25.0,False,-0.6481502664297888,0.7447769654021288,1.3620985806223889,True,193.0,False,16,False,15,,matserbæsj,b5b4ca8d29b,11.0,-831.3499755859375,4746.5400390625,17.010000228881836,13439.69970703125,4226.600036621094,2.7000001072883606,-0.5999999865889549,0.0,-0.5999999865889549,237.0,128.0,False,0.009570292143103915,0.3045788170546268,5.520884483304277e-05,True,False,False,False,255.0,False,
12,993,29.0,False,True,0,3135.0952680832543,1847.530029296875,3622.81005859375,174.55999755859375,-14989.000244140625,10455.400390625,-7063.3001708984375,-4285.4998779296875,-1991.6999816894531,3696.9000244140625,0.0,-0.6010842999334728,2.141465094833358,-2.2132956238478223,76561198039309853,enpitsu,28.0,1978.18994140625,3470.81005859375,207.6999969482422,740.5999755859375,6538.800048828125,1582.2999572753906,-1335.8999633789062,5124.0997314453125,1486.0000610351562,128.0,128.0,False,0.018894540371270665,1.8832392360847205,0.5570926006137782,True,,False,18,False,13,,bf81d8692db,games5425898691,17.0,2950.179931640625,4791.169921875,20.530000686645508,-798.4999847412109,-7885.0,-941.9999694824219,-999.5999908447266,1759.4000244140625,-2506.1000061035156,255.0,0.0,,0.08337835997205205,-1.7270033292876217,0.10220321349215195,True,14,107.0,False,False,16,,empm4ts,b84c84cf60b,13,2273.360107421875,4456.580078125,16.989999771118164,-21708.89892578125,7091.300048828125,4.799999892711639,-0.5000000074505806,0.0,5.199999809265137,198.0,128.0,False,0.00955702001660623,2.826442819814047,-4.9125561659298465e-05,True,119.0,False,16,False,16,,matserbæsj,b5b4ca8d29b,11.0,1358.010009765625,4096.97021484375,116.87000274658203,12540.0,-12374.200439453125,4069.5999145507812,-1058.7000274658203,-1080.8999633789062,360.99998474121094,255.0,128.0,False,-0.23223949437421418,-0.718473841549556,-0.006410301851086558,True,4,False,False,192.2674579261451,True,
13,998,29.0,False,False,1,9230.377579889278,-1655.300048828125,-3730.780029296875,94.58999633789062,-4177.200012207031,11544.3994140625,3353.9999389648438,-5629.89990234375,-2065.800018310547,-190.49999237060547,1.0,0.22218159597588788,-2.563361597140732,-2.117333978894101,b5b4ca8d29b,matserbæsj,11.0,-1515.300048828125,-3943.6298828125,161.5,-16569.49951171875,15559.7998046875,3512.9000854492188,-1678.800048828125,-2459.9000549316406,257.60000228881836,255.0,132.0,False,0.31797998121907334,0.6736640097185438,-0.021546725601612794,True,176.71847756190957,True,4,False,3,,b84c84cf60b,empm4ts,13.0,-1893.43994140625,-4580.43994140625,16.989999771118164,21713.89892578125,-7072.60009765625,4.799999892711639,0.5000000074505806,-0.0,0.19999999552965164,188.0,128.0,False,-0.009557027714902586,-2.826748751561957,-4.766374521693054e-05,True,16,119.0,False,False,16,,enpitsu,76561198039309853,28,-1991.2099609375,-3585.260009765625,215.9600067138672,-740.5999755859375,-6538.800048828125,-151.40000343322754,1888.5000610351562,-5165.3997802734375,-43.400001525878906,128.0,128.0,False,-0.007980846229166482,-1.9215269702469002,1.857120857518186,True,,False,18,False,13,,games5425898691,bf81d8692db,17.0,-2915.8701171875,-4644.83984375,16.540000915527344,2779.7000122070312,8734.500122070312,88.29999923706055,-48.29999923706055,160.0,-148.00000190734863,255.0,128.0,,-0.0035303114018515125,1.8993887745424005,-0.00972637909301569,True,16,14,False,107.0,False,
14,1047,31.0,False,False,0,4574.922379534416,2302.010009765625,1868.510009765625,109.95999908447266,-13879.3994140625,-10026.900024414062,5345.8001708984375,1386.3999938964844,3821.6000366210938,-4412.699890136719,0.0,0.8513706105510583,-2.8634646478090673,-0.38190717783101463,bf81d8692db,games5425898691,17.0,2504.68994140625,1967.2099609375,17.010000228881836,-8679.199829101562,-16475.899658203125,2.800000011920929,0.09999999776482582,-0.09999999776482582,-1802.8999328613281,128.0,0.0,,0.009620084222350472,-2.113901144225191,-6.504282783100475e-05,True,34.0,False,16,False,14,,76561198039309853,enpitsu,28.0,1802.8699951171875,4335.56982421875,17.059999465942383,-6243.4002685546875,-4290.299987792969,2.5,0.5000000074505806,0.0,2445.5999755859375,255.0,128.0,False,0.0166466618892513,-2.528818316659542,5.47875149494312e-05,True,14,31.0,False,False,18,,empm4ts,b84c84cf60b,13,1063.780029296875,2753.919921875,16.989999771118164,12177.60009765625,-19127.7001953125,4.900000095367432,0.0,0.7000000029802322,-1196.500015258789,172.0,60.0,False,0.00952257628812736,-1.0416951830733028,-2.0886053628500417e-05,True,54.0,False,16,False,16,,matserbæsj,b5b4ca8d29b,11.0,3932.5400390625,1351.6300048828125,37.849998474121094,1736.4999389648438,-16744.300537109375,853.3000183105469,912.3000335693359,-915.4000091552734,-1738.0999755859375,230.0,0.0,False,-0.01749224931267688,-1.497770793868717,0.4163576758405649,True,4,4,False,174.0,False,
15,1094,33.0,False,False,0,5004.505789660621,23.600000381469727,220.7100067138672,101.69999694824219,-10435.899658203125,-8157.80029296875,3092.2000122070312,3983.2000732421875,-2877.7999877929688,-3442.5,0.0,-0.18780410992994329,0.043690063424671924,1.0167717847607562,bf81d8692db,games5425898691,17.0,84.79000091552734,297.010009765625,264.3399963378906,-16739.200439453125,-4478.2000732421875,-144.89999771118164,-5166.400146484375,158.90000343322754,1879.4000244140625,255.0,177.0,,-0.7829730245914391,-2.440281133799777,-2.77675863131914,True,0.0,False,18,False,15,,76561198039309853,enpitsu,28.0,360.3800048828125,2188.820068359375,92.52999877929688,-9572.5,-16850.400390625,-312.8000068664551,4464.200134277344,-2494.1000366210938,1.7000000178813934,128.0,128.0,False,-1.377178124905992,-2.082268888217357,0.0020046022666460345,True,16,31.0,False,False,20,,empm4ts,b84c84cf60b,13,404.8599853515625,983.0599975585938,16.989999771118164,-7868.0999755859375,8951.300048828125,2.800000011920929,-2.3000000417232513,3.1999999284744263,689.7000122070312,255.0,255.0,False,0.009524199404702966,2.23139840146829,0.00042646132613242363,True,28.975251382397065,True,16,False,16,,matserbæsj,b5b4ca8d29b,11.0,1947.93994140625,-452.1300048828125,17.0,-21325.70068359375,3716.9000244140625,3.799999952316284,-0.9000000357627869,0.3999999910593033,-194.59999084472656,227.0,128.0,False,0.009620097091794027,2.9550642898108572,2.6719783157700745e-05,True,4,4,False,109.0,False,
16,1191,36.0,False,False,0,7294.038151595444,-2645.93994140625,-1941.010009765625,93.13999938964844,-4204.100036621094,-3488.599853515625,0.0,3823.2000732421875,-4607.200012207031,-251.8000030517578,0.0,-0.03650658538424433,-2.0674393486141285,-2.856195740950761,76561198039309853,enpitsu,28.0,-2611.989990234375,-2099.9599609375,17.059999465942383,-10979.200439453125,8837.60009765625,1.899999976158142,0.3999999910593033,-0.29999999329447746,-91.49999618530273,255.0,0.0,,0.016779446811114436,2.453880018602969,8.290076280080853e-05,True,0.0,False,22,False,18,,bf81d8692db,games5425898691,17.0,-3079.81005859375,-2145.409912109375,17.020000457763672,15380.50048828125,-11443.900146484375,1.2999999523162842,-1.0999999940395355,1.0000000149011612,-827.9000091552734,255.0,41.0,,0.009584209544823738,-0.6442207861343562,-0.00013310507924906134,True,16,224.0,False,False,18,,empm4ts,b84c84cf60b,13,-3675.330078125,1902.4300537109375,116.41000366210938,4233.0999755859375,14791.400146484375,-155.9000015258789,-1023.4999847412109,5368.2000732421875,619.7000122070312,0.0,128.0,,-0.01932989721868183,-0.966910979583122,-2.82756553156322,True,0.0,False,18,False,17,,matserbæsj,b5b4ca8d29b,11.0,-2905.179931640625,-4545.31982421875,17.010000228881836,8524.500122070312,-18001.8994140625,2.8999999165534973,0.0,0.19999999552965164,2013.0000305175781,255.0,255.0,,0.009585835075698067,-1.0509125155195167,2.31556760660539e-05,False,4,4,False,255.0,False,
17,1281,40.0,False,False,0,4681.389086353806,-3676.93994140625,1374.1300048828125,198.35000610351562,-409.7999954223633,12270.699462890625,6600.10009765625,1829.7000122070312,1956.4999389648438,3673.3999633789062,0.0,0.8046128781539107,-2.6184422468830237,2.1405986382949465,76561198039309853,enpitsu,28.0,-3672.8701171875,1348.02001953125,63.349998474121094,-1790.0,15923.1005859375,1869.7000122070312,-5467.7001953125,-593.6999893188477,39.80000019073486,255.0,128.0,,0.1606700315070207,1.7195809005174032,0.007487322416557284,True,0.0,False,24,False,19,,bf81d8692db,games5425898691,17.0,684.8099975585938,482.489990234375,17.020000457763672,8974.89990234375,14055.899658203125,1.2999999523162842,0.0,0.0,0.0,255.0,128.0,,0.009591414321593005,1.002530355636192,2.0553483793584903e-05,True,16,224.0,False,False,18,,empm4ts,b84c84cf60b,12,-2978.81005859375,4286.66015625,17.010000228881836,5084.5001220703125,3965.1998901367188,2.5,0.9000000357627869,0.5999999865889549,-106.49999618530273,0.0,128.0,,0.00965263237560813,-2.499782555369411,0.00015561492406729547,True,240.0,False,18,False,18,,matserbæsj,b5b4ca8d29b,11.0,-2741.81005859375,-2522.969970703125,32.290000915527344,2027.5,17266.400146484375,3150.8999633789062,0.29999999329447746,1.7000000178813934,-1838.699951171875,255.0,125.0,,0.009579043927813705,1.3701620229733007,1.732209055909743e-05,True,6,4,False,182.8891096192022,True,
18,1338,42.0,False,False,1,9441.222462530404,3803.64990234375,-3842.330078125,139.24000549316406,17050.899658203125,-4655.10009765625,-10911.199951171875,-5266.6998291015625,2512.7000427246094,1395.5999755859375,1.0,-1.2139721902310558,1.5747188752732908,-0.12274965108774463,b84c84cf60b,empm4ts,13.0,3640.239990234375,-3955.760009765625,152.39999389648438,15055.0,9739.600219726562,5245.30029296875,353.6000061035156,-537.0999908447266,8.500000238418579,128.0,128.0,,0.31375008135855575,2.5542905781520124,-0.0009227794865536176,True,114.62836984665167,True,20,3,18,,b5b4ca8d29b,matserbæsj,11.0,2512.929931640625,-2203.139892578125,17.010000228881836,-8005.4998779296875,-20798.20068359375,2.7000001072883606,-0.0,-0.0,-58.80000114440918,255.0,128.0,,-0.009589577018630746,-1.1966530194387786,4.0648742467435326e-05,True,6,150.0,False,False,6,,enpitsu,76561198039309853,28,3827.52001953125,-3655.68994140625,153.00999450683594,-641.5000152587891,-8880.30029296875,-164.40000534057617,5476.5997314453125,-230.30000686645508,451.30001068115234,255.0,128.0,,-0.771952231553082,1.6931001427139547,3.0268099749551154,True,0.0,False,26,False,21,,games5425898691,bf81d8692db,17.0,-1222.5999755859375,-2434.8798828125,17.020000457763672,7971.7999267578125,-1502.8999328613281,1.2999999523162842,0.5999999865889549,-0.0,13.09999942779541,255.0,128.0,,-0.009491952634404164,-2.9573937560012364,-5.859971634837962e-05,True,18,16,False,224.0,False,
19,1340,42.0,False,False,0,3233.8924259775754,-3866.110107421875,3860.739990234375,122.9000015258789,-6954.2999267578125,13394.7998046875,6328.2000732421875,4879.5001220703125,-2871.400146484375,1986.1000061035156,0.0,1.3251644028488911,-0.41127242589367974,0.9803489028496917,76561198039309853,enpitsu,28.0,-3831.10009765625,3702.360107421875,151.97999572753906,-634.7999954223633,4619.2999267578125,583.6000061035156,-3251.4999389648438,4048.599853515625,1812.7000427246094,255.0,0.0,,0.22802324845433858,-1.7365805146712547,3.1176730680389895,True,0.0,False,26,False,21,,bf81d8692db,games5425898691,17.0,1153.3499755859375,2447.830078125,17.020000457763672,-8578.099975585938,1598.0999755859375,1.2999999523162842,-0.5999999865889549,-0.09999999776482582,2.7000001072883606,255.0,128.0,,0.009491967047772751,2.9579030302794083,-5.61826547447716e-05,True,16,224.0,False,False,18,,empm4ts,b84c84cf60b,13,-3769.239990234375,3886.409912109375,204.80999755859375,-12290.50048828125,-6224.1998291015625,5603.2000732421875,-3958.800048828125,3411.099853515625,675.8000183105469,128.0,114.0,,-0.778754748180266,-2.5001831293477177,0.18820104327486684,True,108.41801289589178,True,20,4,18,,matserbæsj,b5b4ca8d29b,11.0,-2459.010009765625,2341.580078125,17.010000228881836,8136.5997314453125,20746.201171875,2.7000001072883606,0.0,0.0,-21.80000066757202,255.0,128.0,,0.009589617920575553,1.1943165098862223,2.944560019121886e-05,True,6,6,False,150.0,False,
20,1342,42.0,False,False,1,9568.182418230097,3907.090087890625,-3942.0400390625,205.0399932861328,-100.9000015258789,-3602.9000854492188,11764.599609375,904.0000152587891,5826.5997314453125,-389.90001678466797,1.0,-0.9540219105315377,-0.18364879424633918,1.5365170468763152,b84c84cf60b,empm4ts,13.0,3860.580078125,-3831.93994140625,269.95001220703125,8980.0,5756.099853515625,7735.10009765625,-3152.9000854492188,584.1999816894531,-4468.399963378906,128.0,85.0,,0.7209073180807444,2.7415907143238547,-0.028610280892902216,True,109.0,False,20,4,18,,b5b4ca8d29b,matserbæsj,11.0,2459.010009765625,-2341.580078125,17.010000228881836,-8136.5997314453125,-20746.201171875,2.7000001072883606,-0.0,-0.0,-21.80000066757202,255.0,128.0,,-0.009589617920575553,-1.1943165098862223,2.944560019121886e-05,True,6,150.0,False,False,6,,enpitsu,76561198039309853,28,3836.929931640625,-3744.39990234375,154.3300018310547,641.6000366210938,-4559.2999267578125,-9.800000190734863,5390.5999755859375,-805.2999877929688,736.2999725341797,255.0,0.0,,0.3993828436278159,1.6349037337375567,2.9928030464051076,True,0.0,False,26,False,21,,games5425898691,bf81d8692db,17.0,-1071.6400146484375,-2463.02001953125,17.020000457763672,9185.10009765625,-1706.199951171875,1.2999999523162842,0.5999999865889549,0.19999999552965164,0.29999999329447746,255.0,128.0,,-0.009491969770377388,-2.9580005549259356,-5.5719799768858276e-05,True,18,16,False,224.0,False,
21,1443,46.0,False,False,0,2280.912895459502,-3104.85009765625,4571.18994140625,204.55999755859375,14349.300537109375,13155.400390625,8770.999755859375,5872.19970703125,-645.6999969482422,-1048.3999633789062,0.0,-0.7299555210336839,0.4010374034310956,1.1574437320876856,76561198039309853,enpitsu,28.0,-3190.590087890625,4505.52978515625,105.08999633789062,7304.0997314453125,12598.900146484375,193.89999389648438,-649.4000244140625,1014.4999694824219,-5366.400146484375,255.0,128.0,,1.215988304274206,1.411633349922866,0.1205898947974051,True,,False,28,False,23,,bf81d8692db,games5425898691,17.0,-138.3699951171875,2358.070068359375,17.020000457763672,11915.2001953125,6451.500244140625,1.5999999642372131,3.0000001192092896,1.0999999940395355,1121.3999938964844,255.0,255.0,,0.009594381902239558,0.49760070613603097,0.00011648296088551921,True,16,224.0,False,False,18,,empm4ts,b84c84cf60b,13,-2879.47998046875,4299.14990234375,570.6199951171875,6268.599853515625,-6520.9002685546875,-154.7000026702881,3414.2001342773438,3211.400146484375,2877.3001098632812,128.0,128.0,False,0.5319612722060872,-2.247010816444889,0.18974053194978446,True,39.0,False,22,4,19,,matserbæsj,b5b4ca8d29b,11.0,-1012.0700073242188,4933.47998046875,17.010000228881836,-6493.499755859375,409.39998626708984,2.7000001072883606,4.399999976158142,-0.29999999329447746,1036.6000366210938,175.0,128.0,False,0.009542556645278713,3.0759313543957525,0.00014540685535367035,True,6,6,False,150.0,False,
22,1491,47.0,False,False,0,1157.0160296976637,-1233.22998046875,4033.219970703125,273.989990234375,2220.2999877929688,19287.2998046875,1481.199951171875,-949.1999816894531,3850.8999633789062,-4502.099914550781,0.0,0.049885724057359256,0.7380580291565695,2.7962856257061164,bf81d8692db,games5425898691,17.0,-1215.9100341796875,3866.199951171875,180.35000610351562,-15146.99951171875,5562.0001220703125,2061.699981689453,224.89999771118164,2013.3000183105469,-1319.4000244140625,255.0,0.0,,-0.7288711025237613,2.408805189584605,0.17149985558231434,True,197.0,False,20,False,16,,76561198039309853,enpitsu,28.0,-1933.1500244140625,5040.66015625,47.31999969482422,2102.5999450683594,-6732.19970703125,-5291.400146484375,-5353.3001708984375,1026.9000244140625,-733.0999755859375,255.0,128.0,False,0.6053406855281752,-1.3180641075123103,0.05453601323389604,True,24,,False,False,28,,empm4ts,b84c84cf60b,13,-1911.5699462890625,3037.909912109375,17.0,7161.199951171875,-10273.499755859375,1.899999976158142,-1.899999976158142,1.8000000715255737,2357.5999450683594,255.0,255.0,False,0.009574723442549848,-0.9038219940089333,0.00014374750652643088,True,4.57783215276657,True,22,4,20,,matserbæsj,b5b4ca8d29b,11.0,-910.2000122070312,4230.22998046875,90.08999633789062,-5310.7000732421875,-13756.099853515625,2118.8999938964844,5015.400085449219,-2256.999969482422,-20.799999237060547,0.0,128.0,False,-0.7762751342130734,1.1441530039876184,0.0040892301982454375,True,8,7,False,150.0,False,
23,1530,49.0,False,False,0,1011.967186716235,-1039.0899658203125,4138.2001953125,154.44000244140625,12740.50048828125,3687.2000122070312,3218.699951171875,1950.2000427246094,5627.1002197265625,-729.3000030517578,0.0,0.9562522874874215,-1.6039765934940753,-1.1755578175782526,76561198039309853,enpitsu,28.0,-1207.77001953125,4028.2900390625,123.30000305175781,9096.799926757812,-865.9999847412109,6324.0997314453125,-0.5000000074505806,-2.0999999344348907,602.9000091552734,255.0,255.0,False,0.01601086359014755,0.11301840487601655,-0.0022985880928863374,True,7.0,False,30,2,24,,bf81d8692db,games5425898691,17.0,-3085.409912109375,4233.64990234375,16.950000762939453,-12764.69970703125,-2584.4000244140625,20.999999046325684,19.700000286102295,-9.300000071525574,2042.5999450683594,255.0,255.0,,0.008815850676043848,-2.905429574981119,0.0010186979217191615,True,16,255.0,False,False,20,,empm4ts,b84c84cf60b,13,-849.760009765625,3715.929931640625,21.959999084472656,2245.500030517578,15436.99951171875,2996.9000244140625,0.9000000357627869,4.1999998688697815,1269.1000366210938,255.0,255.0,False,0.009569800098102094,1.4190338924460704,0.00037424526526149766,True,0.0,True,23,4,20,,matserbæsj,b5b4ca8d29b,11.0,-1677.280029296875,2382.27001953125,16.610000610351562,-9459.500122070312,-9891.099853515625,86.40000343322754,-61.30000114440918,-48.499999046325684,-1969.4000244140625,255.0,0.0,False,0.010121313795522075,-2.382041501225353,-0.005259848448505747,True,8,8,False,180.0,False,
24,1633,53.0,False,False,1,10681.87884241823,-2509.590087890625,-4984.4501953125,100.86000061035156,-24568.5009765625,-12533.199462890625,6543.800048828125,-3871.400146484375,825.8999633789062,-367.2999954223633,1.0,0.7947235343864854,0.23563315266094761,0.8899882858305367,b5b4ca8d29b,matserbæsj,11.0,-2376.10009765625,-4912.39990234375,16.110000610351562,-17200.799560546875,-10806.300048828125,-578.8000106811523,-2806.400146484375,1569.1999816894531,-1418.5000610351562,237.0,128.0,False,0.01431918050701128,-0.5963576150216765,0.012672273013527555,True,117.0,False,10,False,10,,b84c84cf60b,empm4ts,13.0,2204.5400390625,-4510.009765625,17.010000228881836,6977.2998046875,5350.9002685546875,2.800000011920929,0.09999999776482582,0.19999999552965164,-2453.9999389648438,255.0,0.0,False,-0.009485373734305108,2.51676984292353,-3.740619047501699e-05,False,22,0.0,False,4,24,,enpitsu,76561198039309853,28,-2970.699951171875,-3978.60009765625,16.90999984741211,-11443.599853515625,-7669.0997314453125,35.899999141693115,4.099999964237213,-4.300000071525574,93.80000114440918,255.0,0.0,False,-0.016295129175149525,-0.6680029523044607,-0.0009639626446847867,True,255.0,False,32,2,26,,games5425898691,bf81d8692db,17.0,-2112.56005859375,-4625.14013671875,17.020000457763672,-22234.7998046875,-4947.300109863281,1.4000000059604645,0.19999999552965164,0.09999999776482582,2.0999999344348907,255.0,128.0,,-0.009608422111839467,-0.2192173900471523,3.1628748902977985e-05,True,20,16,False,83.0,False,
25,1664,54.0,False,False,1,10163.018286158487,-3966.27001953125,-3784.419921875,933.3300170898438,-3074.5999145507812,25111.99951171875,8855.999755859375,-4035.4998779296875,2458.0999755859375,1935.7000732421875,1.0,0.6105532999235673,0.11904896535579002,1.2363764328199665,b5b4ca8d29b,matserbæsj,11.0,-3997.9599609375,-3975.969970703125,825.9500122070312,-7640.9002685546875,15665.400390625,13440.799560546875,-1298.9999389648438,388.1999969482422,-2035.3999328613281,255.0,0.0,,0.6701409405791585,1.1579411519233913,1.6096191326394536,True,70.02986682102244,True,10,False,10,,b84c84cf60b,empm4ts,13.0,3108.080078125,-3867.580078125,17.010000228881836,-1445.2000427246094,7851.7999267578125,3.400000035762787,0.29999999329447746,-0.09999999776482582,3412.9000854492188,255.0,255.0,False,-0.009527801736317763,0.9391413183762529,2.3184336531191606e-05,True,22,,False,4,24,,enpitsu,76561198039309853,28,-4079.919921875,-3390.64990234375,369.7099914550781,191.10000610351562,15781.099853515625,9098.300170898438,16.799999475479126,-227.39999771118164,86.19999885559082,255.0,,,0.5374854713791501,1.5654951374648203,1.5778236642324763,True,195.0,False,32,2,26,,games5425898691,bf81d8692db,17.0,-3929.22998046875,-3627.56005859375,36.279998779296875,-3575.5999755859375,19901.8994140625,979.8999786376953,684.1999816894531,852.6000213623047,-340.09998321533203,255.0,128.0,,0.0511881355766956,1.3908565322226203,0.37216057654573165,False,20,16,False,83.0,False,
26,1804,59.0,False,False,1,3057.1789854260896,-2142.139892578125,4799.33984375,432.739990234375,6696.400146484375,8678.400268554688,4849.700012207031,2510.800018310547,1143.0000305175781,5328.0999755859375,1.0,0.12856029814696762,-1.0348987214765017,-0.402322517139987,b5b4ca8d29b,matserbæsj,11.0,-2088.080078125,4746.240234375,272.42999267578125,12262.39990234375,7685.7000732421875,1827.5,616.8000030517578,-3922.7999877929688,1195.1000213623047,128.0,128.0,,0.7435596950597745,2.0072464363920965,-0.30499768475651234,True,31.0,False,14,4,10,,b84c84cf60b,empm4ts,13.0,3105.260009765625,-4335.0,17.010000228881836,-100.0,495.40000915527344,2.3000000417232513,-0.9000000357627869,1.2999999523162842,517.0999908447266,255.0,255.0,False,-0.009360171805916273,1.7525899159319287,6.616596828344663e-05,True,22,255.0,False,4,24,,enpitsu,76561198039309853,28,-2340.8798828125,4233.35986328125,17.059999465942383,11421.199951171875,-1396.7999267578125,-2.0000000298023224,-0.0,0.09999999776482582,2383.5000610351562,255.0,128.0,,-0.0167186866826337,-3.0712650679397147,1.1065239813895374e-05,True,44.27002993963098,True,False,False,False,,games5425898691,bf81d8692db,17.0,-1818.7900390625,5102.97998046875,196.05999755859375,10291.300048828125,-15.800000429153442,-3119.2999267578125,-47.30000019073486,1705.3999328613281,-33.90000104904175,0.0,0.0,,-0.2969818251784538,3.131779728887534,1.5732221339631127,True,20,16,False,255.0,False,
