,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
143,9438,253.0,False,False,1,6085.81159741672,-3565.199951171875,1000.5800170898438,209.69000244140625,-6994.69970703125,-5228.4002685546875,14697.099609375,5687.1002197265625,-432.5,1862.5999450683594,1.0,-1.258354606968413,0.921802137522287,-2.769165355229233,76561198364567027,Disguised Koala on YT,6.0,-3505.330078125,983.97998046875,61.88999938964844,6726.400146484375,17279.89990234375,3020.8999633789062,-4485.0,527.5,-802.7999877929688,255.0,222.0,False,-0.08968123942680295,2.3124419876153963,-0.03417604608110697,True,24,19,242.0,False,4,,639725539893080646,ruben_ess,8.0,-739.469970703125,-3179.3701171875,16.989999771118164,-13111.8994140625,2296.699981689453,5.400000214576721,-0.19999999552965164,-0.0,-2265.0,255.0,0.0,,-0.009566914644820491,0.24146224672207026,-2.488498733828798e-05,True,152.0,False,4,4,False,,enpitsu,76561198039309853,25,-3586.860107421875,1269.2099609375,162.8000030517578,-7073.3001708984375,-14745.2001953125,2126.9000244140625,4595.7000732421875,-3019.5999145507812,-102.20000267028809,255.0,255.0,,-0.9446616482919209,-0.8361829683073929,-0.1824486843301621,True,0.0,False,20,False,17,,games5425898691,bf81d8692db,20.0,-3320.0,3714.8798828125,17.010000228881836,-4660.0,-18074.599609375,2.800000011920929,0.19999999552965164,0.09999999776482582,1997.7999877929688,255.0,255.0,,-0.009575658582854448,-1.3933040440679973,1.3490146609941536e-05,True,22,False,26,255.0,False,
144,9522,257.0,False,False,0,6369.145588249731,3020.85009765625,117.62000274658203,924.8900146484375,-9163.599853515625,17015.0,10438.800048828125,4968.599853515625,-3138.800048828125,1208.3000183105469,0.0,1.270151931592261,-0.2358576916307651,-0.10446793636389093,bf81d8692db,games5425898691,20.0,3074.2900390625,-15.680000305175781,721.1300048828125,2853.599853515625,16633.900146484375,7129.1998291015625,-3091.199951171875,-258.29999923706055,-4541.700134277344,255.0,255.0,,-1.0210282981576642,0.9152044804979015,-0.3567705597624459,True,28,23,122.44492041936483,True,False,,76561198039309853,enpitsu,25.0,3028.5,-262.7900085449219,17.059999465942383,7568.699951171875,-10732.099609375,1.8000000715255737,1.0000000149011612,-1.0000000149011612,151.49999618530273,255.0,0.0,False,0.016726236720165863,-0.9390095539404015,-0.0001679414642653806,True,0.0,False,18,20,False,,Disguised Koala on YT,76561198364567027,8,1315.4000244140625,-965.8200073242188,17.0,-1635.7000732421875,17143.900146484375,2.5,0.0,-0.9000000357627869,0.0,255.0,128.0,False,0.009597477193553567,1.665916017747528,7.489636410463343e-05,True,187.8282150965865,True,24,4,20,,ruben_ess,639725539893080646,8.0,3012.2099609375,163.83999633789062,820.219970703125,10724.200439453125,-13586.300048828125,385.60001373291016,-4093.0999755859375,3586.099853515625,797.3000335693359,255.0,226.0,True,0.21961459033407615,-0.9987110558716752,-2.7917312553565963,True,4,4,6,20.0456688686084,True,
145,9688,263.0,False,False,0,2482.720234804914,-1013.0399780273438,2660.0400390625,353.05999755859375,-1298.6000061035156,18663.199462890625,4013.9999389648438,1765.8999633789062,1329.4999694824219,-5577.8997802734375,0.0,0.2659406251472912,-1.5244330078022426,-1.884108858739203,bf81d8692db,games5425898691,20.0,-1044.3699951171875,2563.739990234375,251.92999267578125,-9233.900146484375,20533.798828125,1492.8999328613281,2367.7000427246094,-2247.7999877929688,1412.1000671386719,255.0,0.0,,-0.507395760049883,2.692800350774941,-0.4649844212180822,True,32,27,101.79863226285543,True,False,,76561198039309853,enpitsu,25.0,-852.0399780273438,5682.18994140625,60.93000030517578,-2590.1998901367188,14161.400146484375,2982.0999145507812,-903.7999725341797,5101.600036621094,-383.49998474121094,255.0,0.0,True,-0.34851583051151713,1.720494544553948,0.6714924314299613,True,,False,18,22,False,,Disguised Koala on YT,76561198364567027,6,-866.8499755859375,5146.41015625,75.5999984741211,459.00001525878906,2282.5999450683594,124.39999580383301,424.7999954223633,-157.29999542236328,917.3999786376953,255.0,,,-0.30471385133193446,1.7682617056873293,1.3329112620800623,True,20.0,False,26,6,20,,ruben_ess,639725539893080646,8.0,938.5999755859375,3657.10009765625,17.010000228881836,-3086.199951171875,15887.2998046875,2.7000001072883606,0.09999999776482582,-0.7999999821186066,1411.300048828125,255.0,230.0,,0.009592951070873124,1.7646652565067131,0.0003579079173951135,True,6,4,8,61.0,False,
146,9764,265.0,False,False,1,8833.171017763045,1413.31005859375,-3678.010009765625,148.42999267578125,-68.89999866485596,10112.19970703125,1643.699951171875,90.50000190734863,-737.9000091552734,-1546.6999816894531,1.0,0.9964545989390073,-2.060580263601899,2.82265147605986,639725539893080646,ruben_ess,8.0,1443.510009765625,-3684.050048828125,17.010000228881836,2903.2000732421875,12371.099853515625,2.8999999165534973,-0.19999999552965164,-0.7000000029802322,2259.499969482422,190.0,195.0,,-0.009569917579904264,1.7417944648708625,6.803980322250304e-05,False,8,6,53.0,False,4,,76561198364567027,Disguised Koala on YT,6.0,16.1299991607666,-5020.52001953125,16.989999771118164,-10702.099609375,3841.6000366210938,5.099999904632568,-0.7000000029802322,0.09999999776482582,277.8000068664551,218.0,128.0,False,-0.00955474138227484,0.31401439504040496,-0.0001962719566766091,False,0.0,False,20,28,6,,enpitsu,76561198039309853,25,72.56999969482422,-3842.050048828125,105.7699966430664,-1504.9000549316406,19170.0,-99.0999984741211,-5480.2001953125,-466.1000061035156,2.0000000298023224,255.0,128.0,False,-1.562048198630892,-1.6123962944428054,3.098275812115137,True,31.0,False,24,False,19,,games5425898691,bf81d8692db,20.0,2659.5400390625,-3460.2099609375,16.989999771118164,-12955.10009765625,14524.300537109375,4.300000071525574,-0.19999999552965164,-0.0,1989.7000122070312,255.0,255.0,,-0.009578139425903225,0.7695634834432701,-1.991266556362986e-05,True,28,False,32,227.0,False,
147,9778,266.0,False,False,1,8318.225019126572,1409.02001953125,-3162.389892578125,150.1999969482422,-242.5,8566.099853515625,880.8999633789062,-529.5999908447266,1297.5999450683594,-1285.2000427246094,1.0,0.9325227326682279,-0.7875015559680384,-2.8866832136772325,639725539893080646,ruben_ess,8.0,1387.81005859375,-3133.2099609375,17.0,-2337.5999450683594,9279.89990234375,4.000000059604645,1.1999999731779099,-4.600000083446503,-236.8000030517578,128.0,84.0,,-0.009642355583443342,1.2951875604230465,-0.00010312321350294928,False,8,6,53.0,False,4,,76561198364567027,Disguised Koala on YT,6.0,-733.030029296875,-4887.490234375,107.66999816894531,-15876.099853515625,2146.9000244140625,1163.3999633789062,1094.1999816894531,-5322.2998046875,851.5000152587891,255.0,128.0,False,-0.6462493263429079,2.590773247955889,-3.0652388355120608,True,0.0,False,21,30,6,,enpitsu,76561198039309853,25,-14.930000305175781,-2728.2900390625,89.69000244140625,-1494.4000244140625,19068.399658203125,-1074.4000244140625,-3616.9000244140625,-414.3000030517578,-16.799999475479126,128.0,128.0,False,0.8777714558600102,1.4508897501003437,-0.0073399135532857375,True,61.0,False,24,False,20,,games5425898691,bf81d8692db,20.0,1746.7099609375,-3013.679931640625,97.8499984741211,-22079.599609375,5840.2001953125,2692.9998779296875,-402.00000762939453,-5370.2001953125,1117.3999786376953,255.0,130.0,,-0.2844938947125111,0.014780137100999265,0.020517682328796458,True,29,False,34,227.0,False,
148,9781,266.0,False,False,0,2134.1243388286603,-1400.72998046875,3066.419921875,155.86000061035156,10660.799560546875,7595.9002685546875,1462.1000671386719,488.69998931884766,-1134.800033569336,5871.300048828125,0.0,-1.0981123566840267,0.879526563362498,-3.0116846989946016,bf81d8692db,games5425898691,20.0,-1544.06005859375,2960.110107421875,119.41999816894531,22129.29931640625,-5838.699951171875,2063.6000061035156,47.60000228881836,5492.19970703125,287.5,255.0,202.0,,0.9439738327469253,0.0636301885307765,0.06372642881665275,True,34,29,227.0,False,False,,76561198039309853,enpitsu,25.0,27.43000030517578,2569.389892578125,78.23999786376953,1494.4000244140625,-19068.399658203125,-1615.3999328613281,2837.5,324.7999954223633,-12.899999618530273,255.0,128.0,False,-0.6116502851338893,-1.4532657724998044,-0.005653608223777406,True,61.0,False,20,24,False,,Disguised Koala on YT,76561198364567027,6,851.9500122070312,4871.2900390625,114.2699966430664,15837.099609375,-2170.0,655.1999664306641,-1133.8999938964844,5310.0,875.9999847412109,255.0,128.0,False,0.13903022604404577,-2.580426336614446,3.0220790336136365,True,0.0,False,30,6,21,,ruben_ess,639725539893080646,8.0,-1369.8399658203125,3033.3701171875,16.93000030517578,523.1999969482422,-6132.9998779296875,14.500000476837158,9.900000095367432,62.69999980926514,-1816.9000244140625,232.0,7.0,,0.008847641788307652,-1.4524398422978575,0.0026259867878862934,False,6,4,8,53.0,False,
149,9859,269.0,True,True,0,1762.4401838939737,828.3699951171875,4775.66015625,113.43000030517578,-14943.1005859375,23372.39990234375,5930.7000732421875,-2981.199951171875,4817.699890136719,1975.2999877929688,0.0,-1.2184981189171633,1.1768027142412087,0.8656491128031815,bf81d8692db,games5425898691,20.0,978.239990234375,4644.91015625,43.38999938964844,-3105.7000732421875,20460.6005859375,2752.9000854492188,2610.5999755859375,2298.000030517578,3399.1000366210938,255.0,255.0,,-0.10316229683677254,1.958607777202657,0.048667298722075175,True,35,30,96.23622365920777,True,False,,76561198039309853,enpitsu,25.0,1342.199951171875,4139.43994140625,17.059999465942383,-3284.5999145507812,18305.30029296875,1.899999976158142,-0.7999999821186066,0.09999999776482582,43.400001525878906,128.0,255.0,False,0.016789933199569302,1.7532235019300952,-4.256418163197961e-05,True,0.0,False,20,24,False,,Disguised Koala on YT,76561198364567027,6,1533.300048828125,4222.43017578125,17.010000228881836,-10431.099853515625,17986.800537109375,0.19999999552965164,0.19999999552965164,-0.5000000074505806,-107.20000267028809,255.0,128.0,False,0.009597585489909381,2.0839886862267454,9.670198771297022e-05,True,154.77827091370858,True,30,6,22,,ruben_ess,639725539893080646,8.0,228.5500030517578,4438.16015625,21.969999313354492,8076.9000244140625,15276.400146484375,3001.0000610351562,-2.199999988079071,-4.4999998807907104,-509.70001220703125,255.0,11.0,,0.009594533505538983,1.0886629290340528,-2.538090569054383e-05,True,6,4,10,0.0,False,
150,10125,269.0,False,True,0,5165.040822529402,-1.7000000476837158,52.970001220703125,99.30000305175781,-950.6999969482422,25291.201171875,3275.0,5999.5001220703125,52.10000038146973,56.90000057220459,0.0,0.0014168076596381735,0.0018681763744960729,0.18195516016409793,bf81d8692db,games5425898691,20.0,8.609999656677246,-89.27999877929688,85.98999786376953,-149.3000030517578,20699.3994140625,-52.69999980926514,-5478.2000732421875,-243.99999618530273,423.8999938964844,128.0,128.0,,1.397258748966209,1.5855812132676865,-0.026581703283129022,True,4,3,31.0,False,False,,76561198039309853,enpitsu,25.0,0.0,-2360.93994140625,17.059999465942383,0.5999999865889549,13309.300537109375,2.0000000298023224,0.09999999776482582,0.0,0.0,255.0,,,0.016754405656531524,1.570713954547713,6.880067065127502e-06,True,116.0,False,2,2,False,,Disguised Koala on YT,76561198364567027,6,2890.0,4216.97021484375,17.010000228881836,14728.800048828125,-3370.8999633789062,3.1999999284744263,0.9000000357627869,-0.09999999776482582,-2818.900146484375,248.0,0.0,False,0.00958576106336823,-0.39273701040635517,-0.00017425013188474285,True,255.0,False,False,False,False,,ruben_ess,639725539893080646,7.0,-85.0,343.1499938964844,104.0999984741211,1570.8000183105469,-22851.201171875,2063.2000732421875,3408.2000732421875,2638.5000610351562,-691.5000152587891,255.0,255.0,,0.047548261216694566,-2.270365110852871,-0.05634951678138909,True,3,False,4,31.0,False,
151,10167,271.0,False,False,1,8642.143253649898,-2805.550048828125,-2669.300048828125,122.08999633789062,-1891.6999816894531,17220.999755859375,12170.2001953125,3831.6000366210938,-4441.099853515625,1262.9000091552734,1.0,-0.3289047603856331,2.3565220115913603,-0.07207836181221196,76561198364567027,Disguised Koala on YT,6.0,-2871.85009765625,-2890.469970703125,17.010000228881836,4054.5999145507812,8243.499755859375,0.7000000029802322,-0.7999999821186066,-1.4000000059604645,2162.5999450683594,255.0,255.0,False,-0.009530156826381073,2.026512222195218,0.0002649681015994194,True,False,False,218.0737033454321,True,False,,639725539893080646,ruben_ess,7.0,615.5800170898438,1332.52001953125,16.959999084472656,9342.5,9849.000244140625,12.200000286102295,15.800000429153442,15.399999618530273,-132.2000026702881,255.0,128.0,,-0.009618082833080159,2.3459588664082034,-0.0010668888684580932,True,0.0,True,4,4,False,,enpitsu,76561198039309853,25,-1116.0400390625,1740.1500244140625,17.059999465942383,-5303.800048828125,11681.400146484375,2.5,-0.0,-0.0,-2328.300018310547,255.0,128.0,,-0.016731829998012135,1.208579654855981,-7.665950118412584e-06,True,116.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-973.0399780273438,-893.8699951171875,56.81999969482422,-12947.39990234375,837.3999786376953,3131.7001342773438,-108.80000114440918,-822.5,-430.8000183105469,255.0,128.0,,-0.04063760470737506,0.1431971722133203,0.00044448980534755417,True,4,False,6,7.0,False,
152,10248,273.0,False,False,1,5177.247947290023,-3331.81005859375,2151.77001953125,823.6300048828125,1362.5,26083.00048828125,412.7000045776367,-932.7999877929688,475.60001373291016,-1711.199951171875,1.0,-1.4474471637154416,-1.3887383697249993,-2.32883643823044,76561198364567027,Disguised Koala on YT,6.0,-3371.1298828125,1973.3599853515625,696.25,-1355.3999328613281,21242.5,761.5000152587891,-1122.6000213623047,738.8999938964844,-130.9000015258789,251.0,128.0,,0.6003286262297507,2.0860716123448566,0.5493812517116374,True,4,False,82.94170326058581,True,4,,639725539893080646,ruben_ess,9.0,3054.919921875,736.9500122070312,15.739999771118164,7400.30029296875,-12814.49951171875,-395.8000183105469,1120.1000213623047,-1825.2000427246094,1755.2000427246094,255.0,255.0,False,-0.01164667329508803,-2.2254195457863184,-0.013941133080443055,,,False,6,6,False,,enpitsu,76561198039309853,25,-402.95001220703125,5057.77001953125,17.059999465942383,-3483.3999633789062,-927.5,1.899999976158142,-1.4000000059604645,1.5000000596046448,138.50000381469727,255.0,128.0,False,-0.016721460388839947,-0.29210230781606517,-0.00013043410824262468,True,146.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-3699.550048828125,2428.840087890625,17.020000457763672,-262.39999771118164,22998.5009765625,1.1999999731779099,-0.0,0.29999999329447746,0.09999999776482582,255.0,128.0,,-0.00959813734597398,1.559362048639883,-2.905126983637893e-05,True,6,False,6,201.0,False,10.0
153,10301,275.0,False,False,0,10429.870712411383,1830.5899658203125,-4927.169921875,222.75,14325.10009765625,-10937.39990234375,11631.8994140625,1081.9000244140625,-5681.5997314453125,-1596.3999938964844,0.0,0.25210550272577037,-0.11498114037114392,-0.2664317241394392,76561198039309853,enpitsu,25.0,1614.469970703125,-4831.669921875,117.88999938964844,11115.899658203125,-1132.2000122070312,3705.7998657226562,1.4000000059604645,1.0000000149011612,-707.5,128.0,128.0,False,0.017005349437202597,-0.3484919696943151,0.0027199529477605353,True,4,2,132.0,False,False,,bf81d8692db,games5425898691,20.0,1457.1700439453125,-4876.10986328125,16.90999984741211,-15819.7998046875,5418.0999755859375,29.500000476837158,-88.90000343322754,13.40000033378601,-1596.1000061035156,0.0,0.0,,0.00878840629470194,2.7655301885910326,-0.005214370298844714,True,201.0,False,6,6,False,,Disguised Koala on YT,76561198364567027,6,2710.179931640625,-4819.77001953125,14.569999694824219,-2558.0999755859375,11348.599853515625,405.6999969482422,-222.90000915527344,-8.600000143051147,-2145.7000732421875,249.0,0.0,False,-0.0046443021558148796,1.7636862501100172,-0.00016570796536434406,True,0.0,False,4,4,False,,ruben_ess,639725539893080646,9.0,-2007.3699951171875,605.219970703125,17.010000228881836,19828.800048828125,-1091.6000366210938,2.800000011920929,-1.4000000059604645,0.09999999776482582,1830.0,255.0,191.0,False,0.00957594235073457,-0.0018713098613830862,0.00014749110587070562,True,6,False,6,175.0,False,
154,10357,277.0,False,False,1,4965.085332886098,-3893.8701171875,3832.6298828125,702.1799926757812,10462.19970703125,5317.39990234375,7647.5,-419.90001678466797,-4972.200012207031,-3331.7001342773438,1.0,-0.3851368877029103,-0.43860656178350155,-0.4641976356563385,76561198364567027,Disguised Koala on YT,6.0,-4013.3701171875,3746.97998046875,549.6799926757812,4653.2000732421875,46.79999828338623,3135.1998901367188,-2838.900146484375,-1828.3000183105469,2135.8999633789062,234.0,128.0,False,1.0157564343190815,1.5637519584722932,1.4643189542463129,True,6,False,255.0,False,5,,639725539893080646,ruben_ess,9.0,-1775.3299560546875,-1266.6199951171875,17.010000228881836,-14646.8994140625,9380.599975585938,2.800000011920929,-0.3999999910593033,0.09999999776482582,-1965.5000305175781,255.0,0.0,False,-0.009584348360909309,0.640092715672468,-4.508230413403501e-05,True,206.0,False,6,6,False,,enpitsu,76561198039309853,25,-3283.77001953125,4335.330078125,16.90999984741211,-4504.100036621094,-7946.099853515625,21.400001049041748,22.300000190734863,18.09999942779541,290.10000228881836,128.0,128.0,False,-0.01556040299444641,-1.04519425124052,0.0021582295203678246,True,132.0,False,4,False,2,,games5425898691,bf81d8692db,20.0,-1834.050048828125,3411.360107421875,17.020000457763672,-15822.5,4015.1998901367188,1.5999999642372131,-0.29999999329447746,-0.0,-1981.1000061035156,255.0,3.0,,-0.009583407566308702,0.315564914232798,-2.253271567797893e-05,True,6,False,6,141.0,False,
155,10423,280.0,False,False,0,10423.74299784605,1501.8800048828125,-5004.18994140625,661.5599975585938,-3066.7001342773438,9666.099853515625,515.4000091552734,-2895.4000854492188,4186.099853515625,2614.8001098632812,0.0,1.3293344813565766,-2.4686958676781825,-2.5863266946623447,bf81d8692db,games5425898691,20.0,1506.1300048828125,-5100.509765625,502.79998779296875,-3975.8999633789062,2959.2999267578125,2825.0,1.2999999523162842,-347.20001220703125,-1.5999999642372131,255.0,87.0,,-0.690985107510588,-3.129298389024665,1.5629070333982278,True,7,6,141.0,False,False,,76561198039309853,enpitsu,25.0,1932.0799560546875,-4690.759765625,17.059999465942383,-12971.199951171875,-4961.000061035156,1.899999976158142,-0.19999999552965164,0.0,-560.6999969482422,255.0,128.0,False,0.016749563539523706,-2.824291862928161,0.00024860678910390934,True,113.0,False,2,4,False,,Disguised Koala on YT,76561198364567027,7,2937.840087890625,-3702.43994140625,17.010000228881836,-6258.0999755859375,1760.0,2.800000011920929,0.7000000029802322,0.0,1178.7999725341797,252.0,198.0,False,0.00953107919714803,2.8517649837634322,0.00011925906157472917,True,255.0,False,6,6,False,,ruben_ess,639725539893080646,9.0,1327.219970703125,-2211.110107421875,17.010000228881836,-7385.2001953125,-3542.0999145507812,3.100000023841858,3.100000023841858,0.9000000357627869,2108.9999389648438,180.0,255.0,False,0.00955043451030037,-2.7053464628290844,0.0003651894953228569,True,6,False,6,197.0,False,
156,10462,281.0,False,True,1,2425.049837967457,-1061.02001953125,3707.889892578125,93.54000091552734,10493.299560546875,21336.0009765625,1129.000015258789,-3685.2999877929688,-1723.0999755859375,4410.0,1.0,0.1258157459242958,1.8097994677900227,3.0575666323622017,76561198364567027,Disguised Koala on YT,7.0,-1168.010009765625,3500.070068359375,60.18000030517578,14905.30029296875,10307.5,2780.10009765625,-5174.2999267578125,259.0999984741211,1846.300048828125,252.0,255.0,False,-0.10101074557850918,2.6624424221939864,-0.13951952803738132,True,8,3,208.0,False,6,,639725539893080646,ruben_ess,9.0,-799.0800170898438,3330.3798828125,17.010000228881836,8985.999755859375,9049.7998046875,2.800000011920929,-0.29999999329447746,-0.0,-2315.8999633789062,255.0,0.0,False,-0.009542531836116776,2.4195329882809298,3.355517913913161e-05,True,197.0,False,6,6,False,,enpitsu,76561198039309853,25,-953.030029296875,3988.800048828125,132.47000122070312,-6826.099853515625,-12420.0,2220.8999633789062,1275.199966430664,-5109.4000244140625,-1586.6000366210938,255.0,255.0,False,-0.7642338373998495,-1.1404220066665078,0.5014987924000176,True,94.0,False,6,False,3,,games5425898691,bf81d8692db,20.0,-1666.949951171875,4278.14013671875,367.54998779296875,-1332.1000671386719,-5567.1002197265625,-4800.4998779296875,-489.00001525878906,1360.0,-593.4000015258789,255.0,128.0,,-0.5572568427916123,3.0130993703042175,1.2883896294490305,True,8,False,8,141.0,False,
157,10464,281.0,False,False,0,9102.167708931518,1030.2099609375,-3756.02001953125,92.30000305175781,4531.000061035156,20643.00048828125,-1841.3999938964844,98.99999618530273,3096.7999267578125,4317.9998779296875,0.0,-0.014885235879029148,-1.5844769534758114,2.9292858128633323,76561198039309853,enpitsu,25.0,992.5399780273438,-3921.469970703125,144.38999938964844,5028.500061035156,7784.0997314453125,610.6999969482422,-2457.2000122070312,4920.4998779296875,-4.399999976158142,255.0,255.0,False,1.0483376711142909,1.6408368217140317,1.1354463550576495,True,6,3,94.0,False,False,,bf81d8692db,games5425898691,20.0,1666.949951171875,-4278.14013671875,367.54998779296875,1332.1000671386719,5567.1002197265625,-4800.4998779296875,489.00001525878906,-1360.0,-593.4000015258789,255.0,128.0,,0.5572568427916123,-3.0130993703042175,1.2883896294490305,True,141.0,False,8,8,False,,Disguised Koala on YT,76561198364567027,7,1073.719970703125,-3551.77001953125,72.61000061035156,-13988.199462890625,-7245.999755859375,1508.5000610351562,5489.000244140625,-262.90000915527344,225.49999237060547,255.0,255.0,False,0.35561737752697464,-2.7644339435238865,-0.5788303290697593,True,208.0,False,8,6,3,,ruben_ess,639725539893080646,9.0,725.6599731445312,-3391.2900390625,17.010000228881836,-10388.1005859375,-7343.599853515625,2.800000011920929,0.29999999329447746,0.0,-2317.5,255.0,0.0,False,0.009558802826086033,-2.59329298984382,2.6285151723634138e-05,True,6,False,6,197.0,False,
158,10465,281.0,False,False,1,2397.3400890987095,-1042.530029296875,3729.56005859375,100.95999908447266,-3883.2000732421875,10892.60009765625,4588.299865722656,3111.099853515625,-1897.8999328613281,4766.400146484375,1.0,0.16042675903058648,1.3285952097273552,2.7878367059658364,76561198364567027,Disguised Koala on YT,7.0,-1073.719970703125,3551.77001953125,72.61000061035156,13988.199462890625,7245.999755859375,1508.5000610351562,-5489.000244140625,262.90000915527344,225.49999237060547,255.0,255.0,False,-0.35561737752697464,2.7644339435238865,-0.5788303290697593,True,8,3,208.0,False,6,,639725539893080646,ruben_ess,9.0,-633.3699951171875,3442.81005859375,17.010000228881836,11575.2001953125,5198.0999755859375,2.8999999165534973,-0.0,-0.0,-2319.7999572753906,255.0,0.0,False,-0.00957672253198413,2.786522281314482,-8.208585467091869e-06,True,197.0,False,6,6,False,,enpitsu,76561198039309853,25,-992.5399780273438,3921.469970703125,144.38999938964844,-5028.500061035156,-7784.0997314453125,610.6999969482422,2457.2000122070312,-4920.4998779296875,-4.399999976158142,255.0,255.0,False,-1.0483376711142909,-1.6408368217140317,1.1354463550576495,True,94.0,False,6,False,3,,games5425898691,bf81d8692db,20.0,-1677.8399658203125,4231.740234375,324.9200134277344,-1286.300048828125,-5562.19970703125,-5373.499755859375,-415.0,1162.2000122070312,-486.3999938964844,255.0,128.0,,-0.6644320894206377,3.0765305084916057,1.2553413688486728,True,8,False,8,141.0,False,
159,10466,281.0,False,False,0,9072.801903538513,1079.6300048828125,-3715.090087890625,117.5,9006.699829101562,10646.099853515625,2500.8999633789062,4178.999938964844,-1242.6000213623047,-4122.099914550781,0.0,-0.06380336527300028,-1.4035018229428118,2.824681357568452,76561198039309853,enpitsu,25.0,992.5399780273438,-3921.469970703125,144.38999938964844,5028.500061035156,7784.0997314453125,610.6999969482422,-2457.2000122070312,4920.4998779296875,-4.399999976158142,255.0,255.0,False,1.0483376711142909,1.6408368217140317,1.1354463550576495,True,6,3,94.0,False,False,,bf81d8692db,games5425898691,20.0,1677.8399658203125,-4231.740234375,324.9200134277344,1286.300048828125,5562.19970703125,-5373.499755859375,415.0,-1162.2000122070312,-486.3999938964844,255.0,128.0,,0.6644320894206377,-3.0765305084916057,1.2553413688486728,True,141.0,False,8,8,False,,Disguised Koala on YT,76561198364567027,7,958.9600219726562,-3598.7900390625,79.02999877929688,-13630.699462890625,-4575.299987792969,-3.4999999403953552,5448.800048828125,-0.7000000029802322,748.4999847412109,254.0,255.0,False,0.5413191548205322,-2.986981728534191,-1.3047667563882055,True,208.0,False,8,6,3,,ruben_ess,639725539893080646,9.0,633.3699951171875,-3442.81005859375,17.010000228881836,-11575.2001953125,-5198.0999755859375,2.8999999165534973,0.0,0.0,-2319.7999572753906,255.0,0.0,False,0.00957672253198413,-2.786522281314482,-8.208585467091869e-06,True,6,False,6,197.0,False,
