,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
17,1463,38,False,False,0,8035.493343418265,1559.8499755859375,-2511.010009765625,93.1500015258789,5348.499755859375,4361.9000244140625,0.0,-3736.4999389648438,4616.199951171875,853.7999725341797,0.0,-0.33024520653266926,2.0693868040206826,-1.6417209393909205,bf81d8692db,games5425898691,18.0,1617.780029296875,-2721.6298828125,16.989999771118164,-3090.1998901367188,17529.69970703125,4.600000083446503,0.5000000074505806,-1.899999976158142,514.5999908447266,255.0,128.0,,0.0096053535659679,1.7861141565362246,-0.00012063679345591129,True,8,8,228.0,False,False,,76561198039309853,enpitsu,27.0,1206.02001953125,-3432.27001953125,17.040000915527344,5282.60009765625,12655.699462890625,3.8999998569488525,0.19999999552965164,0.7000000029802322,37.40000009536743,255.0,0.0,False,0.016744889935863545,1.1799774029305565,-7.896478452370736e-05,True,162.0,False,2,2,False,,momogalexp,2665120328272868976,8,-1420.9100341796875,-4649.72998046875,17.010000228881836,-9278.200073242188,5632.1002197265625,2.0999999344348907,-0.9000000357627869,0.29999999329447746,186.8000030517578,255.0,128.0,,0.009533022637107707,2.6174953823551164,-0.00017190582743472678,False,10,False,10,0.0,False,,Loufiacre,7621819524963697921,9.0,-1604.199951171875,2391.949951171875,17.010000228881836,18184.49951171875,5871.500244140625,0.09999999776482582,0.19999999552965164,0.09999999776482582,-1974.4999694824219,255.0,0.0,0.009585436618586735,0.24220096918890605,-3.454198468907318e-05,True,135.20320003519774,True,12,14,6,,False
18,1505,39,False,False,1,6480.1063266700885,-1421.3599853515625,-911.5800170898438,154.57000732421875,-15523.499755859375,15106.400146484375,4411.400146484375,5150.2001953125,1817.7999877929688,-2483.9999389648438,1.0,-0.41473950817662175,-0.38314810783431524,0.6158783094013703,7621819524963697921,Loufiacre,9.0,-1264.3800048828125,-1123.4599609375,99.1500015258789,-18718.00048828125,13225.699462890625,1926.6999816894531,-4433.0999755859375,1135.5000305175781,1385.2000427246094,255.0,255.0,False,-0.015061673769312018,0.5779858503779852,0.4032383907028502,True,16,13,74.0,False,6,,2665120328272868976,momogalexp,8.0,2540.31005859375,2716.580078125,106.30999755859375,9020.700073242188,-18342.2998046875,-165.59999465942383,4914.200134277344,2469.7999572753906,2.5,255.0,128.0,,-0.604500142773455,1.1053730951938034,3.141021530874964,False,7.0,False,12,11,False,,enpitsu,76561198039309853,27,-1919.0400390625,1386.949951171875,17.040000915527344,-1691.300048828125,-13970.2001953125,4.300000071525574,-0.7999999821186066,-6.000000238418579,752.6999664306641,255.0,255.0,False,-0.016777406343014483,-1.4406934829902098,0.00016095521503996436,True,2,False,2,193.0,False,,games5425898691,bf81d8692db,18.0,-1612.280029296875,-537.4600219726562,74.16000366210938,1066.6000366210938,-22637.19970703125,3903.800048828125,-0.0,1.5000000596046448,193.60000610351562,255.0,128.0,-0.00964311325563982,-1.6656502852170902,-0.000565811640520628,True,133.0,False,8,10,False,,
19,1507,39,False,True,0,4929.265574699335,1517.989990234375,842.2899780273438,216.36000061035156,-6281.400146484375,19143.199462890625,18240.899658203125,5492.19970703125,2364.2999267578125,495.40000915527344,0.0,0.4244044968404727,0.14974138860254457,0.40735772252549574,bf81d8692db,games5425898691,18.0,1607.43994140625,718.3400268554688,100.1500015258789,925.6999969482422,18654.3994140625,1605.5000305175781,2606.400146484375,-1546.7999267578125,3538.699951171875,255.0,128.0,,-0.02801699709594178,1.738137529495179,-0.03609562410779973,True,10,8,133.0,False,False,,76561198039309853,enpitsu,27.0,1919.0400390625,-1386.949951171875,17.040000915527344,1691.300048828125,13970.2001953125,4.300000071525574,0.7999999821186066,6.000000238418579,752.6999664306641,255.0,255.0,True,0.016777406343014483,1.4406934829902098,0.00016095521503996436,True,193.0,False,2,2,False,,momogalexp,2665120328272868976,8,-2630.3701171875,-2533.4599609375,104.70999908447266,-8992.100219726562,18285.6005859375,-155.50000190734863,-4914.200134277344,-2469.7999572753906,2.5,255.0,128.0,,-0.1189733658574596,-1.1049945250371809,3.14109785337443,True,12,False,11,7.0,False,,Loufiacre,7621819524963697921,9.0,1409.22998046875,1033.3800048828125,106.77999877929688,16543.299560546875,-9308.099975585938,265.0,3922.5,2719.5999145507812,2732.60009765625,255.0,214.0,0.46029710527203976,-0.253548487359006,0.8314228568578312,True,74.0,False,13,16,6,,False
20,1596,42,True,True,0,1049.2335502172346,-80.66999816894531,4479.60009765625,252.44000244140625,-1704.7999572753906,22614.7998046875,7350.4998779296875,-2922.60009765625,56.30000114440918,5239.69970703125,0.0,0.7323724091329601,0.4074396699979826,1.0662374502599852,76561198039309853,enpitsu,27.0,-93.97000122070312,4235.89013671875,192.6999969482422,6701.9000244140625,21004.49951171875,3740.4998779296875,3066.0000610351562,1585.0,1788.0000305175781,128.0,128.0,,-0.29309428461115056,1.2332269171953494,0.6483631278460007,True,4,3,124.0,False,False,,bf81d8692db,games5425898691,18.0,-16.950000762939453,4194.97998046875,138.1999969482422,-3173.3999633789062,19241.099853515625,3443.800048828125,-4330.10009765625,-1389.7000122070312,-3093.2000732421875,255.0,128.0,,0.08929444167399928,1.5684584499672412,-0.025368467674158804,True,115.0,False,12,8,4,,momogalexp,2665120328272868976,7,-3415.469970703125,3781.56005859375,17.010000228881836,2458.9999389648438,19759.89990234375,2.0999999344348907,-0.09999999776482582,-1.1999999731779099,-1085.8000183105469,255.0,24.0,,0.00958988465216135,1.4305656947729326,-0.0001228313364579026,True,12,False,12,255.0,False,,Loufiacre,7621819524963697921,9.0,2275.10009765625,4633.52978515625,17.010000228881836,-13694.3994140625,7537.0001220703125,2.0999999344348907,-0.5999999865889549,0.29999999329447746,-192.29999542236328,255.0,128.0,0.00960203730048215,2.6214276293317513,6.302681760699891e-05,True,51.0,False,14,16,6,,
21,1856,43,False,False,1,5159.818996348442,-26.690000534057617,63.349998474121094,96.08999633789062,-10831.099853515625,25499.599609375,1959.4999694824219,-4812.300109863281,-1618.0000305175781,-2335.0,1.0,-0.04385457445806305,0.055822681038006895,0.11913658145648351,7621819524963697921,Loufiacre,8.0,37.09000015258789,-98.23999786376953,71.5999984741211,-7395.0,21139.09912109375,2459.1000366210938,-1178.7999725341797,5369.4000244140625,-170.6999969482422,255.0,199.0,,0.01121883188698108,1.2288337006414092,0.2965880875912256,False,6,5,0.0,False,False,,2665120328272868976,momogalexp,7.0,-27.959999084472656,-1643.43994140625,17.010000228881836,534.0999984741211,14089.7998046875,2.0999999344348907,-0.09999999776482582,-0.29999999329447746,-0.5000000074505806,255.0,128.0,,-0.009577546850759469,1.6087910872274331,4.695410081095799e-05,True,73.0,False,False,False,False,,enpitsu,76561198039309853,27,32.66999816894531,2071.800048828125,17.049999237060547,761.6000366210938,-13500.899658203125,2.5999999046325684,0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,,-0.01671381873556638,-1.6271629276621409,5.132898790236998e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,17.0,-120.58999633789062,446.9100036621094,57.2599983215332,5806.300048828125,-22020.2001953125,3169.8001098632812,2878.599853515625,-1177.0999908447266,-1457.2999572753906,128.0,73.0,-0.055085169161492004,-1.8271022532415195,0.050666970786487645,True,0.0,False,3,4,False,,
22,1858,43,False,False,0,5393.757601473211,143.4600067138672,-152.64999389648438,159.61000061035156,20616.0009765625,5941.7999267578125,12887.19970703125,4406.199951171875,1998.699951171875,-3548.2998657226562,0.0,0.4295378828588805,-0.15995475300676879,0.7595178829343056,bf81d8692db,games5425898691,17.0,69.13999938964844,-260.2200012207031,78.9000015258789,-2293.000030517578,8486.900024414062,410.29998779296875,-5020.400085449219,1563.9999389648438,-1611.9999694824219,128.0,55.0,,0.8370846615116975,1.9177924335342644,0.5727975756259712,True,4,3,0.0,False,False,,76561198039309853,enpitsu,27.0,-39.709999084472656,-1947.1099853515625,17.049999237060547,-771.9000244140625,13684.000244140625,2.5999999046325684,-0.19999999552965164,-0.5999999865889549,0.0,255.0,0.0,,0.01671381873556638,1.6271629276621409,5.132898790236998e-05,True,116.0,False,False,False,False,,momogalexp,2665120328272868976,7,22.110000610351562,1490.8199462890625,17.010000228881836,-535.099983215332,-14089.89990234375,2.0999999344348907,0.09999999776482582,0.29999999329447746,0.0,255.0,128.0,,0.009577546850759469,-1.6087910872274331,4.695410081095799e-05,True,False,False,False,73.0,False,,Loufiacre,7621819524963697921,8.0,17.799999237060547,-35.650001525878906,102.0199966430664,4982.5,-8973.300170898438,4128.500061035156,1710.8999633789062,-525.8000183105469,5200.5999755859375,255.0,188.0,-0.2238891882720512,-0.7856334714007057,0.5291995923114832,False,0.0,False,5,6,False,,
23,1969,47,False,False,0,4066.640578954743,1641.010009765625,1961.77001953125,96.1500015258789,3951.4999389648438,10583.1005859375,7700.4998779296875,-2928.2000732421875,-3405.2999877929688,-3978.5000610351562,0.0,0.0833101453582408,0.17283244105179965,-0.03386810122619946,76561198039309853,enpitsu,27.0,1568.4599609375,1841.3699951171875,74.30000305175781,-15050.10009765625,17205.50048828125,2541.9000244140625,-4516.700134277344,-304.3000030517578,-3123.5000610351562,128.0,0.0,,0.14920365108177702,2.2137943318946705,0.0224702203798929,True,2,1,180.0,False,False,,bf81d8692db,games5425898691,17.0,-3416.340087890625,-56.91999816894531,17.010000228881836,-13055.0,6816.6998291015625,2.800000011920929,-0.19999999552965164,0.5000000074505806,-2056.699981689453,255.0,0.0,,0.009628667065878296,2.59639702025862,-4.217599493462216e-05,True,255.0,False,6,6,False,,momogalexp,2665120328272868976,7,3518.22998046875,2030.969970703125,383.8999938964844,11489.89990234375,7046.099853515625,-4287.300109863281,-169.3000030517578,87.5,-114.49999809265137,255.0,,,0.12556769222690206,1.0160040678307216,-0.843775378439392,True,4,False,False,40.0,False,,Loufiacre,7621819524963697921,8.0,3129.6298828125,4005.050048828125,17.010000228881836,1576.3999938964844,17555.6005859375,2.7000001072883606,0.0,-0.7000000029802322,3070.0,255.0,255.0,0.009599377296970708,1.6920534456519059,0.00013939073493707908,True,255.0,False,8,8,False,300.0,False
24,2033,49,False,False,1,10035.174034358133,-2534.909912109375,-4290.4599609375,121.2300033569336,-2623.2998657226562,12745.0,4027.3001098632812,4710.7000732421875,-1728.9999389648438,3289.2001342773438,1.0,0.8018697063715491,0.3114348581796567,-0.756349297182456,7621819524963697921,Loufiacre,8.0,-2508.469970703125,-4502.66015625,17.010000228881836,-2740.1998901367188,7933.4002685546875,0.0,-0.09999999776482582,0.7000000029802322,1.5000000596046448,255.0,128.0,False,-0.009517477135531999,1.237936067512779,-5.678883828814038e-05,True,8,8,212.18443034028493,True,False,,2665120328272868976,momogalexp,7.0,-3746.110107421875,-4294.22998046875,277.79998779296875,9410.999755859375,-9352.7001953125,1669.1000366210938,179.79999542236328,578.1999969482422,4.399999976158142,255.0,198.0,,0.15619463460588726,-2.3413627620845534,-1.5525781906872789,True,40.0,False,4,False,False,,enpitsu,76561198039309853,27,-311.94000244140625,-4625.3798828125,17.049999237060547,-10801.600341796875,8701.799926757812,-2.199999988079071,-0.0,-0.7000000029802322,-12.000000476837158,255.0,128.0,False,-0.016725567197988955,0.6796501816296475,3.2092258571958445e-05,True,2,False,2,133.00431821935922,True,,games5425898691,bf81d8692db,17.0,2397.510009765625,-2222.449951171875,17.020000457763672,-14460.699462890625,-2328.3999633789062,0.9000000357627869,0.5000000074505806,-0.0,-0.5999999865889549,255.0,128.0,-0.00958015501970314,-0.15953959433799117,5.685698732184246e-05,True,237.0,False,6,6,False,,
25,2075,51,False,False,1,8304.146011299044,-2849.93994140625,-2271.260009765625,143.24000549316406,291.70000076293945,16951.700439453125,101.00000381469727,3352.60009765625,-121.80000305175781,3298.599853515625,1.0,-0.9440223550149746,-1.7953902056449371,-1.6405487599525066,7621819524963697921,Loufiacre,8.0,-2918.360107421875,-2329.419921875,16.8799991607666,-969.5999908447266,17744.300537109375,7.300000190734863,82.10000038146973,-62.10000038146973,-93.50000381469727,255.0,108.0,False,-0.016124869859599527,1.5167406590922214,0.011663298983950599,False,8,8,147.54626239243373,True,False,,2665120328272868976,momogalexp,8.0,-1888.699951171875,-4373.5498046875,17.010000228881836,12356.400146484375,6738.699951171875,2.0999999344348907,0.29999999329447746,0.19999999552965164,688.0000305175781,255.0,169.0,,-0.009573715162357846,2.616144704806106,-5.648876128888404e-05,True,40.0,False,4,False,False,,enpitsu,76561198039309853,27,-2242.0,-2377.800048828125,17.049999237060547,-8488.599853515625,21245.6005859375,2.5,0.09999999776482582,-0.5999999865889549,-143.80000114440918,128.0,128.0,False,-0.01678072700588352,1.204831285009359,9.481842358692663e-05,True,3,False,2,38.0,False,,games5425898691,bf81d8692db,17.0,422.0199890136719,-1133.239990234375,17.020000457763672,-9234.299926757812,14202.80029296875,0.7000000029802322,-0.0,-0.0,-0.29999999329447746,255.0,128.0,-0.009596564290238604,0.9943574046672731,2.8125219151786493e-05,True,223.0,False,6,6,False,,
26,2080,51,False,False,1,8004.629867592505,-2831.239990234375,-1943.9100341796875,143.7100067138672,2392.100067138672,17303.399658203125,375.8000183105469,1685.3999328613281,-623.3000183105469,3948.9999389648438,1.0,-1.249290076925978,2.89184500235729,-0.6533000451761547,7621819524963697921,Loufiacre,8.0,-2914.4599609375,-2012.8800048828125,16.889999389648438,1926.4999389648438,17991.300048828125,-6.600000262260437,-63.20000171661377,-75.59999942779541,-1559.6000671386719,255.0,0.0,False,-0.016651729596529607,1.7226012231949122,-0.0011822003857145096,False,8,8,146.0,False,False,,2665120328272868976,momogalexp,8.0,-1686.5699462890625,-4234.5498046875,17.010000228881836,10532.5,9242.000122070312,2.3000000417232513,-0.19999999552965164,-0.19999999552965164,1905.7000732421875,255.0,251.0,,-0.00958408643399543,2.379484909204762,0.00011444343191536058,True,71.0,False,4,False,False,,enpitsu,76561198039309853,27,-2398.1298828125,-1968.3599853515625,22.0,-7958.0999755859375,21293.00048828125,2991.099853515625,-0.9000000357627869,-0.3999999910593033,-11.699999570846558,128.0,255.0,False,-0.01678985097125449,1.2143679700826508,8.6434734804077e-06,True,4,False,2,38.0,False,,games5425898691,bf81d8692db,17.0,260.510009765625,-884.5999755859375,17.020000457763672,-9233.200073242188,14202.900390625,0.7000000029802322,-0.0,-0.0,0.0,255.0,128.0,-0.009596564290238604,0.9943574046672731,2.8125219151786493e-05,True,223.0,False,6,6,False,,
27,2088,51,False,False,0,5167.674408811318,2722.39990234375,1450.550048828125,180.44000244140625,9488.099975585938,-1930.2000427246094,5542.5,986.9999694824219,-1526.3999938964844,5717.9998779296875,0.0,0.9669028233289262,-1.699623517880125,-0.7298968282819791,76561198039309853,enpitsu,27.0,2641.56005859375,1337.3699951171875,117.22000122070312,15728.199462890625,-16607.099609375,2358.9999389648438,-845.1999664306641,1976.7999267578125,1016.5000152587891,0.0,255.0,False,0.01715500574189737,-1.1589669361745172,-0.017087693858031612,True,4,3,38.0,False,False,,bf81d8692db,games5425898691,17.0,-29.809999465942383,529.4000244140625,17.020000457763672,9233.200073242188,-14202.900390625,0.7000000029802322,0.0,0.0,0.0,255.0,128.0,,0.009596564290238604,-0.9943574046672731,2.8125219151786493e-05,True,223.0,False,6,6,False,,momogalexp,2665120328272868976,8,1428.260009765625,3876.159912109375,17.010000228881836,-6918.800048828125,-12273.699951171875,2.0999999344348907,-0.29999999329447746,-0.9000000357627869,53.89999866485596,255.0,128.0,,0.009582616475785774,-2.0764202105364,-0.00011947687436392602,True,4,False,False,71.0,False,,Loufiacre,7621819524963697921,8.0,2798.719970703125,1579.8399658203125,46.4900016784668,-5941.199951171875,-16999.3994140625,2990.7998657226562,709.8999786376953,-1291.9000244140625,-180.59999465942383,255.0,225.0,0.11731355717479047,-1.9310004056058139,0.09681746020387215,False,146.0,False,8,10,False,,False
28,2089,51,False,False,1,7510.753797055382,-2764.169921875,-1418.550048828125,237.67999267578125,-3733.800048828125,11784.300537109375,19720.899658203125,4627.5,-3589.89990234375,1303.0999755859375,1.0,-0.8081309251358005,1.588957020301674,-0.9072460419023411,7621819524963697921,Loufiacre,8.0,-2750.72998046875,-1441.72998046875,66.58000183105469,6716.6998291015625,20521.79931640625,2210.0,-2358.0999755859375,-996.3999938964844,2497.100067138672,255.0,219.0,False,-0.254930492794838,1.8851793050971337,0.15289633101015576,False,10,9,146.0,False,False,,2665120328272868976,momogalexp,8.0,-1428.260009765625,-3876.159912109375,17.010000228881836,6918.800048828125,12273.699951171875,2.0999999344348907,0.29999999329447746,0.9000000357627869,53.89999866485596,255.0,128.0,,-0.009582616475785774,2.0764202105364,-0.00011947687436392602,True,71.0,False,4,False,False,,enpitsu,76561198039309853,27,-2641.56005859375,-1337.3699951171875,117.22000122070312,-15728.199462890625,16607.099609375,2358.9999389648438,845.1999664306641,-1976.7999267578125,1016.5000152587891,0.0,255.0,False,-0.01715500574189737,1.1589669361745172,-0.017087693858031612,True,4,False,3,38.0,False,,games5425898691,bf81d8692db,17.0,-54.779998779296875,-399.1600036621094,17.020000457763672,-9233.200073242188,14202.900390625,0.7000000029802322,-0.0,-0.0,0.0,255.0,128.0,-0.009596564290238604,0.9943574046672731,2.8125219151786493e-05,True,223.0,False,6,6,False,,
29,2250,57,False,False,0,9093.543736240357,3667.7900390625,-2725.389892578125,182.82000732421875,4829.89990234375,13798.299560546875,14225.50048828125,5955.999755859375,-344.90001678466797,637.7999877929688,0.0,0.5405566532000246,1.5669659234722688,2.2701139536590227,76561198039309853,enpitsu,27.0,3625.419921875,-2927.449951171875,65.02999877929688,3909.89990234375,19489.300537109375,3063.900146484375,-2873.5000610351562,102.20000267028809,1904.7999572753906,255.0,128.0,,0.08809747846815176,1.5853116042949598,0.00419858908970182,True,6,5,191.0,False,False,,bf81d8692db,games5425898691,17.0,2805.679931640625,-1453.56005859375,109.93000030517578,-11955.50048828125,-9060.800170898438,-156.40000343322754,3341.099853515625,-4368.800048828125,1.1999999731779099,255.0,,,-0.05836295909508477,0.652862243404438,3.1413672176616005,True,106.0,False,10,7,False,,momogalexp,2665120328272868976,8,3576.169921875,2732.679931640625,17.010000228881836,2406.0000610351562,-11658.1005859375,2.0999999344348907,0.09999999776482582,-0.7000000029802322,-1005.1999664306641,187.0,77.0,,0.009570383505616592,-1.3840938039011441,-7.716271009712073e-05,True,4,False,False,132.0,False,,Loufiacre,7621819524963697921,8.0,-543.5,1194.72998046875,16.989999771118164,-5732.9998779296875,12826.400146484375,4.4999998807907104,-0.29999999329447746,1.2999999523162842,141.19999885559082,255.0,140.0,0.009594851522246225,1.9960150945934019,-8.296834859440293e-05,True,146.0,False,10,10,False,,
30,2359,61,False,False,0,5245.3929491878735,3119.360107421875,1764.93994140625,131.6300048828125,-7841.7999267578125,16543.499755859375,1449.6000671386719,2815.7998657226562,1961.1000061035156,-3629.2999267578125,0.0,0.8335411001978027,-2.625759715938056,-1.4387197160534357,76561198039309853,enpitsu,27.0,3195.39990234375,1632.949951171875,17.049999237060547,-5604.0997314453125,9141.900024414062,3.3000001311302185,-0.9000000357627869,1.4000000059604645,-2150.8999633789062,255.0,128.0,,0.01670356846482235,2.0984004203948374,-0.0002223113169064436,True,6,6,208.52467125974678,True,False,,bf81d8692db,games5425898691,17.0,3308.5400390625,-3055.260009765625,48.13999938964844,701.5000152587891,12440.699462890625,3050.1998901367188,-517.7999877929688,29.700000286102295,0.0,255.0,128.0,,0.02246297973771057,1.5144390098618559,7.93353589752876e-06,True,137.0,False,12,9,False,,momogalexp,2665120328272868976,7,2815.5,667.6799926757812,1120.06005859375,-5555.30029296875,-10590.699462890625,2735.7000732421875,1346.199951171875,3197.0001220703125,-2138.000030517578,128.0,128.0,,-0.9938329019668154,-1.9535138868092046,0.734121456395439,True,6,False,False,0.0,False,,Loufiacre,7621819524963697921,8.0,-1015.6799926757812,3864.659912109375,16.989999771118164,16866.099853515625,-6267.1002197265625,3.1999999284744263,-0.3999999910593033,0.09999999776482582,1951.0000610351562,255.0,255.0,0.009585745741614126,-0.28808339339109296,5.4210837454424124e-05,True,206.91263674407878,True,10,10,False,,False
