,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
137,9428,281.0,False,False,1,9284.82625013375,-1584.8699951171875,-3807.25,119.91999816894531,21316.0009765625,10866.500244140625,4506.600036621094,-4416.099853515625,-2990.7998657226562,2748.2000732421875,1.0,-0.34538985515643317,-2.1091682568471475,-1.4207624356721664,1946625956288759256,milkay,9.0,-1784.47998046875,-3848.77001953125,17.010000228881836,18779.200439453125,-3443.0999755859375,-0.29999999329447746,-5.0,0.5000000074505806,962.6999664306641,255.0,128.0,-0.00959517348775661,-3.0113598594248856,-1.4778700165586357e-05,True,161.71784085868512,True,4,False,4,,6824888005443887466,Hs_Ob1,9.0,-1512.030029296875,-4967.009765625,18.920000076293945,6695.2001953125,335.60001373291016,1.7000000178813934,357.99999237060547,54.29999828338623,6.3999998569488525,255.0,128.0,False,-0.020520769219389293,3.0979642819180184,-0.090053542557034,True,226.90779351419022,True,10,False,10,,enpitsu,76561198039309853,25,-986.7999877929688,-2839.77001953125,17.049999237060547,-10316.800537109375,1062.7999877929688,3.1999999284744263,-0.5999999865889549,0.5000000074505806,-2322.2999572753906,255.0,0.0,False,-0.016734969434134325,0.14322547322153864,-7.006849824439823e-05,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,-857.9299926757812,-3188.050048828125,17.0,-4103.2000732421875,16637.19970703125,3.4999999403953552,-0.09999999776482582,-0.0,1976.6000366210938,255.0,255.0,,-0.009570399258420282,1.2587457533093562,-8.294614253146918e-06,True,10,False,10,238.0,False,,
138,9513,284.0,False,False,1,6540.2111275233665,4002.550048828125,-615.3200073242188,328.739990234375,-249.79999542236328,9818.499755859375,10512.19970703125,-1890.0,4541.400146484375,-3435.4998779296875,1.0,-0.5481577170870945,0.5425744906926224,0.010638105584299364,1946625956288759256,milkay,9.0,4058.89990234375,-773.9099731445312,152.9499969482422,6385.3997802734375,12220.0,13132.7001953125,-38.29999923706055,-5499.5001220703125,56.19999885559082,255.0,128.0,0.806122492167164,2.058699889063308,-0.9091737357342611,True,127.0,False,4,False,4,,6824888005443887466,Hs_Ob1,9.0,2345.0400390625,-2099.18994140625,16.969999313354492,11674.3994140625,15823.499755859375,13.500000238418579,0.09999999776482582,0.5999999865889549,1327.2999572753906,244.0,224.0,,-0.009568275296480347,2.1670569591843627,2.0916210960357528e-05,True,218.0,False,12,False,12,,enpitsu,76561198039309853,25,-3036.929931640625,1726.18994140625,88.12000274658203,7463.800048828125,18924.000244140625,-168.29999923706055,-4991.7999267578125,2308.699951171875,-23.399999141693115,0.0,128.0,,0.9444460221574544,1.998090231680374,3.134262070499516,True,255.0,False,4,3,False,,games5425898691,bf81d8692db,17.0,2257.280029296875,1032.6700439453125,16.989999771118164,5358.800048828125,22092.39990234375,4.399999976158142,0.09999999776482582,0.7999999821186066,66.50000095367432,255.0,128.0,,-0.009596934864029074,1.800602660861962,-9.382907722976841e-05,False,12,False,12,182.0,False,,
139,9517,284.0,False,False,1,6410.320129404516,3996.9599609375,-470.3699951171875,475.2900085449219,-2302.5999450683594,14396.700439453125,12354.599609375,-1446.9000244140625,1387.5999450683594,-483.4000015258789,1.0,-0.2332825205258283,0.7610737083275566,0.614830195346908,1946625956288759256,milkay,9.0,4081.840087890625,-607.1099853515625,350.0799865722656,-514.0000152587891,11633.399658203125,13810.10009765625,-790.2999877929688,248.79999160766602,-184.89999771118164,255.0,240.0,0.8866594487743045,1.5345628924287698,-1.6272039678955923,True,127.0,False,4,False,4,,6824888005443887466,Hs_Ob1,9.0,2492.199951171875,-1846.6800537109375,17.010000228881836,7906.500244140625,17680.699462890625,2.3999999463558197,-0.0,-0.0,1726.9000244140625,244.0,246.0,,-0.009580951049245362,1.9342646105956667,4.68101048876318e-05,True,218.0,False,12,False,12,,enpitsu,76561198039309853,25,-2987.219970703125,1852.25,87.0,7449.7998046875,18893.900146484375,-163.99999618530273,-4991.7999267578125,2308.800048828125,-23.399999141693115,0.0,128.0,,0.46214514806428114,2.00187718727054,3.1367888681040337,True,255.0,False,4,3,False,,games5425898691,bf81d8692db,17.0,2341.300048828125,1382.5999755859375,16.989999771118164,5673.3001708984375,21995.10009765625,4.4999998807907104,-0.09999999776482582,-0.7000000029802322,-880.6999969482422,255.0,38.0,,-0.009590924703658818,1.8339031537863622,-0.0001608366620959263,False,12,False,12,182.0,False,,
140,9571,286.0,False,False,1,3449.721421392583,3265.8798828125,2633.159912109375,1633.6600341796875,-2355.0999450683594,24630.10009765625,3676.6000366210938,-31.90000057220459,1631.3999938964844,-1220.5999755859375,1.0,-0.2126979583979921,0.7879384902894502,-1.6351080746584983,1946625956288759256,milkay,9.0,3249.179931640625,2514.159912109375,1511.25,-3571.6000366210938,21582.5,2606.6000366210938,2418.8999938964844,-1666.199951171875,1527.7999877929688,128.0,128.0,0.7882005345747637,1.8012610233231712,-0.007742330315907464,True,36.18953989141731,True,6,4,4,,6824888005443887466,Hs_Ob1,9.0,1596.4000244140625,647.8200073242188,17.010000228881836,156.99999809265137,7754.000244140625,2.0999999344348907,1.0000000149011612,-0.29999999329447746,-5.799999833106995,255.0,128.0,,-0.009575684943409329,1.5922350258405393,1.9428893294385583e-05,True,218.0,False,12,False,12,,enpitsu,76561198039309853,25,-444.5400085449219,4571.2998046875,17.049999237060547,16268.199462890625,9439.600219726562,2.5,0.09999999776482582,-0.0,1725.3999328613281,0.0,0.0,True,-0.01677220027807419,-0.6298090281956852,0.00026051079259345586,True,255.0,False,4,4,False,,games5425898691,bf81d8692db,17.0,3158.1201171875,4827.85986328125,131.1199951171875,-4086.4999389648438,7568.900146484375,4421.499938964844,1662.5999450683594,-1593.800048828125,288.6000061035156,255.0,187.0,,0.5349878261290183,1.1248968513890871,-0.8945778578585689,True,12,False,12,182.0,False,,False
141,9602,287.0,False,False,1,1890.3830965040002,2778.81005859375,4970.9599609375,1544.510009765625,-20316.99951171875,7657.9998779296875,4237.300109863281,5576.199951171875,-2197.5999450683594,-275.49999237060547,1.0,0.5288417543492694,-2.9921286719422096,0.5178348011952718,1946625956288759256,milkay,9.0,2860.02001953125,4883.31005859375,1424.9200439453125,-4298.900146484375,19472.2998046875,-5998.900146484375,3504.5001220703125,-3609.2999267578125,1859.6000671386719,128.0,255.0,0.4752492640629941,-0.0003792372173033163,-1.5689913803604574,True,38.0,False,6,4,4,,6824888005443887466,Hs_Ob1,9.0,1622.0999755859375,1821.1600341796875,17.010000228881836,2431.0000610351562,12187.19970703125,2.3999999463558197,-0.29999999329447746,1.2999999523162842,-2239.4000244140625,128.0,0.0,,-0.009554789338883582,1.8226776605773491,-9.464219766617465e-05,True,218.0,False,12,False,12,,enpitsu,76561198039309853,25,359.17999267578125,5249.41015625,17.049999237060547,467.20001220703125,-3510.0,3.1999999284744263,0.19999999552965164,0.29999999329447746,-27.100000381469727,255.0,255.0,False,-0.016556594840467415,-1.6983599404420464,4.0596852970939894e-05,True,255.0,False,4,4,False,,games5425898691,bf81d8692db,17.0,2468.5,5103.27978515625,920.280029296875,-8389.299926757812,-39.90000009536743,5184.4000244140625,-10.399999618530273,-2311.6000366210938,-42.10000038146973,255.0,255.0,,0.5404654541313548,0.0073625804540139025,-1.5635942882582607,True,12,False,12,182.0,False,,False
142,9750,292.0,False,False,0,9748.89240492086,3838.580078125,-3382.010009765625,172.49000549316406,9195.0,18980.799560546875,6484.7998046875,1838.6000061035156,-5682.2998046875,575.099983215332,0.0,-0.6876020819000679,1.9510835783440146,0.857823450261925,bf81d8692db,games5425898691,17.0,3719.27001953125,-3537.919921875,86.55000305175781,9601.500244140625,14777.60009765625,2408.3999633789062,-4924.89990234375,2447.2999572753906,76.39999866485596,255.0,128.0,0.6530762159300588,0.9925140101523388,-0.06338866732902096,True,21.0,False,14,False,13,,76561198039309853,enpitsu,25.0,964.3300170898438,-4405.81005859375,17.049999237060547,3525.1998901367188,10466.500244140625,2.5999999046325684,0.09999999776482582,1.0999999940395355,27.699999809265137,128.0,128.0,,0.016702578224782858,1.249557943246484,-9.367684666302146e-05,True,255.0,False,4,False,4,,milkay,1946625956288759256,9,-683.6400146484375,-1182.1500244140625,17.010000228881836,7549.000244140625,11905.999755859375,2.0999999344348907,0.29999999329447746,0.7000000029802322,22.899999618530273,255.0,128.0,,0.009587772008049222,1.0091672795769626,-9.747195024196931e-05,True,255.0,False,6,4,4,,Hs_Ob1,6824888005443887466,9.0,4078.81005859375,-2614.909912109375,286.7900085449219,-35.39999961853027,4339.2999267578125,-1845.8999633789062,530.9999847412109,144.7000026702881,60.59999942779541,255.0,128.0,,0.34064310123836006,1.5659211063853906,-1.5676285393501181,True,12,False,12,255.0,False,,
143,9797,294.0,False,False,1,5932.907745112478,-3241.2900390625,887.6799926757812,110.80999755859375,10834.100341796875,-4672.0001220703125,5713.699951171875,5739.2999267578125,-1587.2000122070312,-735.1999664306641,1.0,0.4498052344984429,0.10768662449317637,-0.33823952489993014,6824888005443887466,Hs_Ob1,9.0,-3364.7900390625,819.1599731445312,16.850000381469727,8384.89990234375,-4971.9000244140625,-183.70000839233398,2038.5000610351562,-717.7999877929688,26.600000858306885,161.0,255.0,-0.011755235552130892,-2.701044739274905,0.018006020057336963,True,189.0,False,12,False,12,,1946625956288759256,milkay,9.0,-1118.2099609375,-640.75,17.010000228881836,-13157.39990234375,-8657.60009765625,2.3000000417232513,0.7999999821186066,0.5999999865889549,1949.1000366210938,255.0,255.0,,-0.009608479806674577,-0.6374450553768197,9.714980567602157e-05,True,234.0,False,6,4,4,,enpitsu,76561198039309853,25,-1137.02001953125,2529.409912109375,17.049999237060547,1925.8000183105469,-10131.300048828125,2.5,-0.7000000029802322,-0.09999999776482582,0.0,255.0,128.0,,-0.016912955031656178,-1.7586778279018116,-5.151355817431016e-07,True,235.0,False,4,4,False,,games5425898691,bf81d8692db,17.0,-3827.699951171875,1486.02001953125,16.190000534057617,7140.0,-12147.099609375,-103.50000381469727,63.89999866485596,-890.5000305175781,-170.59999465942383,255.0,128.0,,-0.024839854430495124,-2.1083269386659356,-0.01714619444022399,True,14,False,14,21.0,False,,
144,9829,295.0,False,False,1,5598.0573711946845,-2023.18994140625,363.3299865722656,339.57000732421875,6891.199951171875,-1234.8999786376953,4937.300109863281,4516.099853515625,1286.0000610351562,-1653.800048828125,1.0,0.3462802350955512,-0.0358313329580564,-0.958390383943331,6824888005443887466,Hs_Ob1,9.0,-2043.31005859375,325.0199890136719,155.0,6608.699951171875,-3957.60009765625,3124.8001098632812,-1330.2999877929688,-5336.400146484375,49.099998474121094,218.0,128.0,0.8089953802256139,-2.906844052178911,-0.013907530944300394,True,123.3819268929061,True,14,False,13,,1946625956288759256,milkay,9.0,-1462.969970703125,-2104.820068359375,17.010000228881836,-3311.400146484375,-13697.099609375,2.0999999344348907,-0.19999999552965164,-0.09999999776482582,139.20000076293945,255.0,165.0,,-0.009607725140426604,-1.3257511678233955,0.00011602274392972012,True,234.0,False,6,4,4,,enpitsu,76561198039309853,25,-1118.06005859375,1388.06005859375,17.049999237060547,-731.9000244140625,-13332.099609375,2.0000000298023224,3.1999999284744263,-0.09999999776482582,0.0,128.0,255.0,,-0.016814043266330948,-1.5159458390315104,-3.3624933184070918e-06,True,186.0,False,4,4,False,,games5425898691,bf81d8692db,17.0,-3520.030029296875,-104.1500015258789,17.0,2967.9998779296875,-13764.599609375,3.400000035762787,-0.09999999776482582,0.7000000029802322,323.49998474121094,255.0,128.0,,-0.00959055756729702,-1.8129651273106566,-0.00011653626913549655,True,14,False,14,255.0,False,,
145,9872,297.0,False,False,0,5601.95470886309,971.2999877929688,-141.5800018310547,307.8599853515625,-1998.699951171875,21679.19921875,-897.9000091552734,-1699.7999572753906,-1984.4000244140625,-1202.2000122070312,0.0,-0.5904306874601568,0.27512697471978814,-2.555442044517961,76561198039309853,enpitsu,25.0,932.760009765625,-330.2799987792969,269.8299865722656,-3324.89990234375,14162.19970703125,1774.4999694824219,-4822.900085449219,-2643.3999633789062,-32.69999980926514,255.0,255.0,0.21112551088867362,1.2177934512458122,-0.30729965991056163,True,125.0,False,6,False,5,,bf81d8692db,games5425898691,17.0,2122.320068359375,71.91000366210938,17.0,-9524.199829101562,-9325.999755859375,3.6000001430511475,-0.7000000029802322,-0.5999999865889549,-2219.9000549316406,255.0,0.0,,0.009576554101320805,-2.426978796711494,-9.29454452354352e-05,True,255.0,False,14,False,14,,milkay,1946625956288759256,9,171.97000122070312,3067.97998046875,17.010000228881836,-5307.19970703125,-5.5000001192092896,2.0999999344348907,3.3000001311302185,2.199999988079071,1044.1999816894531,128.0,128.0,False,0.00984705178779785,-3.1144827749085855,-4.456136370102077e-05,True,234.0,False,6,4,4,,Hs_Ob1,6824888005443887466,9.0,992.22998046875,221.3000030517578,16.950000762939453,-183.60000610351562,-973.0000305175781,17.000000476837158,-2.5999999046325684,6.700000166893005,-415.9000015258789,226.0,0.0,,0.009525448176614937,-1.2046670841777833,0.0002660172084415007,True,14,False,14,114.0,False,,
146,9925,299.0,False,False,1,8757.662863075984,-613.7899780273438,-3486.5400390625,138.67999267578125,-5928.499755859375,6075.5999755859375,11814.69970703125,5790.9002685546875,1217.9000091552734,990.5000305175781,1.0,-0.5569382003087058,-1.3754085818485724,0.7389842899382324,1946625956288759256,milkay,9.0,-538.22998046875,-3637.969970703125,17.010000228881836,-5571.9000244140625,7470.8001708984375,2.3999999463558197,-0.09999999776482582,-0.09999999776482582,-2070.0999450683594,255.0,8.0,-0.009516997058247673,0.9416353856804723,-0.00015268462468696832,True,234.0,False,6,4,4,,6824888005443887466,Hs_Ob1,9.0,-84.08000183105469,-450.94000244140625,17.010000228881836,5110.7000732421875,-10920.30029296875,2.0999999344348907,-0.19999999552965164,0.5000000074505806,-172.70000457763672,255.0,128.0,,-0.009564630907248359,-1.9889465946759313,0.00013416231996380928,True,145.0,False,14,False,14,,enpitsu,76561198039309853,25,-634.97998046875,-2878.93994140625,15.109999656677246,-3060.8999633789062,-22795.30029296875,57.5,47.199997901916504,392.90000915527344,-175.49999237060547,255.0,255.0,,-0.015320982423767988,-1.387814343147371,0.015672365135912674,True,0.0,False,7,6,False,,games5425898691,bf81d8692db,17.0,-885.6300048828125,-2525.469970703125,193.49000549316406,535.6999969482422,-22880.30029296875,2281.199951171875,-119.89999771118164,20.199999809265137,73.80000114440918,255.0,195.0,,0.26711822890577414,-1.5754634522136468,0.0016207377145961443,True,16,False,14,117.23069249942735,True,,False
147,10023,,False,False,1,7455.756218164148,-2625.010009765625,-1431.969970703125,143.6199951171875,-11072.900390625,6188.900146484375,1285.8999633789062,3557.9000854492188,3570.7000732421875,959.4999694824219,1.0,-0.07858104666251783,0.9350176817941395,-2.4281148685969156,6824888005443887466,Hs_Ob1,9.0,-2518.6298828125,-1499.8399658203125,17.010000228881836,-9230.2001953125,8000.4998779296875,2.0999999344348907,0.19999999552965164,-0.09999999776482582,-57.5,241.0,128.0,-0.009566719315860617,0.7214018622808162,6.424962731692555e-05,True,175.0,False,14,False,14,,1946625956288759256,milkay,10.0,2687.889892578125,-4607.33984375,16.56999969482422,-0.0,1.1999999731779099,71.19999885559082,-7.300000190734863,-0.3999999910593033,0.0,128.0,,,-0.009115433888793704,1.4990290373729176,-1.0412368292539923e-06,True,85.0,False,False,False,False,,enpitsu,76561198039309853,25,-90.1500015258789,-5174.240234375,17.049999237060547,-889.4000244140625,460.29998779296875,3.1999999284744263,-0.29999999329447746,-0.3999999910593033,0.0,128.0,128.0,,-0.01681523493431845,0.47759837616637074,-1.2543820457904732e-05,True,,False,8,8,False,,games5425898691,bf81d8692db,17.0,-1001.9199829101562,-3004.06005859375,61.04999923706055,-3212.2000122070312,18561.400146484375,-1575.8000183105469,-2174.2999267578125,-921.6999816894531,254.0999984741211,255.0,128.0,,0.4826873502582697,1.3616258106981136,0.18549133251846664,True,18,False,16,24.74046441047422,True,,
148,10048,,False,False,1,7571.486003638552,-3727.780029296875,-855.6699829101562,136.36000061035156,-13509.3994140625,7555.0,-247.5,1633.5000610351562,2258.5000610351562,390.40000915527344,1.0,-1.176414806685593,3.0149302969462584,1.83279709883937,6824888005443887466,Hs_Ob1,9.0,-3619.2900390625,-953.5700073242188,17.010000228881836,-13955.799560546875,6234.7998046875,0.0,0.5000000074505806,-0.09999999776482582,-7.200000286102295,255.0,128.0,-0.00959569193575826,0.42120419449020996,6.160959004355386e-05,True,156.17556142550646,True,14,False,14,,1946625956288759256,milkay,10.0,2643.050048828125,-4443.169921875,17.010000228881836,-3137.7999877929688,5210.2001953125,2.3999999463558197,0.19999999552965164,-0.7000000029802322,2303.0999755859375,255.0,255.0,,-0.009501755950242226,1.0490416069273654,8.075458866018918e-05,True,85.0,False,False,False,False,,enpitsu,76561198039309853,25,-220.1300048828125,-5026.830078125,17.049999237060547,-2348.000030517578,5918.499755859375,3.100000023841858,-0.0,-0.0,-2309.7999572753906,255.0,0.0,,-0.01664596429899429,1.1752680459906595,-4.922662806763685e-05,True,,False,8,8,False,,games5425898691,bf81d8692db,17.0,-1660.2099609375,-1233.5999755859375,17.010000228881836,-16619.3994140625,11903.399658203125,2.0999999344348907,2.5999999046325684,-1.899999976158142,1057.300033569336,255.0,128.0,,-0.009576952788335435,0.5487708473938173,-0.00012332023706299218,True,18,False,16,0.0,False,,
149,10059,,False,False,1,7461.215029808481,-4002.469970703125,-488.0299987792969,375.30999755859375,1338.0999755859375,9300.800170898438,8352.999877929688,1852.2000122070312,-777.2000122070312,5653.699951171875,1.0,-0.6079307618181843,0.22446276745394808,-2.9083150225569057,6824888005443887466,Hs_Ob1,9.0,-4050.260009765625,-654.510009765625,139.4600067138672,-5476.6998291015625,11073.299560546875,9825.499877929688,-350.9000015258789,4533.999938964844,-224.59999084472656,255.0,128.0,0.6917506489022885,1.1306365859398193,0.8825082491095667,True,121.75009032731418,True,14,False,14,,1946625956288759256,milkay,10.0,2386.43994140625,-4292.009765625,17.010000228881836,-8721.400146484375,1028.7999725341797,2.0999999344348907,4.300000071525574,-0.29999999329447746,1705.8999633789062,255.0,148.0,,-0.009523185560203866,0.06092349511126968,-0.00010127715193404037,True,85.0,False,False,False,False,,enpitsu,76561198039309853,25,-188.99000549316406,-4701.97021484375,17.049999237060547,3350.5999755859375,8617.100219726562,2.5999999046325684,-0.5999999865889549,-1.5000000596046448,-192.29999542236328,255.0,255.0,,-0.016663719810381505,1.9630283752019853,0.0002054139833342646,True,,False,8,8,False,,games5425898691,bf81d8692db,17.0,-2295.929931640625,-696.530029296875,17.010000228881836,-12842.5,17277.099609375,-0.19999999552965164,2.199999988079071,-3.0000001192092896,-1443.800048828125,255.0,0.0,,-0.009590941064251462,0.9680087699343636,-6.254532339969074e-05,False,18,False,16,15.328146262835435,True,,
150,10136,,False,False,1,5515.806955298122,-3643.699951171875,2007.0699462890625,139.77000427246094,8996.599731445312,14174.7998046875,1842.7999877929688,936.6999816894531,-3820.1998901367188,4530.799865722656,1.0,-0.9375202147601912,1.7732304854901249,-2.2914889396543336,6824888005443887466,Hs_Ob1,9.0,-3689.85009765625,1959.3900146484375,14.680000305175781,10062.5,9744.000244140625,161.90000534057617,-445.0,-150.10000228881836,2197.2999572753906,255.0,255.0,-0.056344949816855575,2.3614832321388057,-0.032508026391563194,True,123.0,False,14,False,14,,1946625956288759256,milkay,9.0,489.25,-26.100000381469727,17.010000228881836,-6236.5997314453125,20642.099609375,2.0999999344348907,0.29999999329447746,-0.3999999910593033,0.5999999865889549,255.0,128.0,,-0.009603776945265471,1.2773078684830304,3.899860319401495e-05,True,67.0,False,4,False,4,,enpitsu,76561198039309853,25,-25.600000381469727,321.3599853515625,17.030000686645508,-164.69999313354492,22999.3994140625,6.000000238418579,0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.016823123473709133,1.5636164190274335,-6.419568872388046e-07,True,8.0,False,10,10,False,,games5425898691,bf81d8692db,17.0,-2471.739990234375,4765.580078125,17.010000228881836,10816.800537109375,8642.60009765625,2.3000000417232513,0.7000000029802322,0.5000000074505806,-1908.3999633789062,255.0,0.0,,-0.009580777260458145,2.4987609795243357,-0.00020451538151030244,True,20,False,18,255.0,False,,
151,10328,301.0,False,False,1,5146.826579233676,-25.34000015258789,76.30999755859375,140.5399932861328,-4572.200012207031,-1110.0,5440.999755859375,-5658.499755859375,958.7000274658203,-1749.7999572753906,1.0,-0.03398017433501208,0.11058491543021977,0.6613451024413307,1946625956288759256,milkay,9.0,30.969999313354492,-78.70999908447266,114.68000030517578,3242.39990234375,5382.2998046875,5100.4998779296875,4250.400085449219,-1161.6000366210938,3291.4999389648438,255.0,239.0,-0.003340670224987062,1.35997726584017,-0.49375640112239116,True,0.0,False,4,False,3,,6824888005443887466,Hs_Ob1,9.0,3190.010009765625,-3996.389892578125,17.010000228881836,-170.9000015258789,239.59999084472656,2.5999999046325684,-0.7999999821186066,-1.2999999523162842,0.19999999552965164,255.0,128.0,,-0.00927284286368753,0.9506883666574584,3.8715638783463236e-05,True,255.0,False,4,False,4,,enpitsu,76561198039309853,25,3112.570068359375,4008.330078125,17.049999237060547,427.09999084472656,571.5000152587891,2.5,-0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,-0.016307141434790662,-0.9288678944104675,-1.8541668122542816e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,4.409999847412109,294.30999755859375,82.95999908447266,3673.2000732421875,-22545.70068359375,2514.4000244140625,5498.3001708984375,-40.999999046325684,-127.5,255.0,128.0,,-0.6331183353758114,-1.546482544071655,-0.012469095618246249,True,4,False,3,0.0,False,,
152,10446,305.0,False,False,0,6820.701029422576,3476.760009765625,-94.58999633789062,139.14999389648438,9751.799926757812,5425.5999755859375,4687.9998779296875,-1745.8999633789062,-4957.60009765625,2893.599853515625,0.0,0.9111867203369188,0.31418969931478163,-2.045016979437471,bf81d8692db,games5425898691,17.0,3394.47998046875,-143.41000366210938,16.43000030517578,13740.30029296875,-6181.5997314453125,-634.900016784668,-1344.1000366210938,931.8000030517578,1831.3999938964844,255.0,255.0,0.01224241931679004,-0.4169510669426925,-0.013160850124085742,True,0.0,False,6,False,6,,76561198039309853,enpitsu,25.0,86.45999908447266,-5057.91015625,17.049999237060547,521.8000030517578,1701.4999389648438,2.5999999046325684,-0.7000000029802322,0.19999999552965164,0.0,255.0,128.0,False,0.01649465702179265,1.2730979899230843,2.9357690180592186e-06,True,218.0,False,False,False,False,,milkay,1946625956288759256,9,-3546.340087890625,-16.3799991607666,17.010000228881836,-8764.500122070312,11951.099853515625,2.5,-0.09999999776482582,0.0,-2062.2000122070312,255.0,0.0,,0.009587122670078654,2.1368100674571964,-1.6702426685288857e-05,True,255.0,False,6,6,False,,Hs_Ob1,6824888005443887466,9.0,3288.989990234375,780.4400024414062,130.63999938964844,17415.30029296875,-15004.49951171875,755.2999877929688,-2759.1000366210938,4755.5999755859375,-143.99999618530273,255.0,255.0,,-0.05919338463958647,-1.0168821229723644,-0.7298635220834108,True,8,False,7,15.297092545417097,True,,
153,10518,307.0,False,False,1,7118.802529962507,-3057.300048828125,-780.2000122070312,117.55000305175781,3652.0001220703125,-19306.199951171875,1463.8999938964844,-4646.9000244140625,3131.7999267578125,2144.1000366210938,1.0,0.2498333672366323,2.0504750192977497,1.453585731565942,6824888005443887466,Hs_Ob1,9.0,-3072.419921875,-565.0800170898438,104.63999938964844,512.0000076293945,-18292.39990234375,2617.0001220703125,5264.2999267578125,1576.4999389648438,225.20000457763672,255.0,110.0,-0.7094986867158689,-1.8969181351094149,0.03654254620337125,True,0.0,False,10,False,9,,1946625956288759256,milkay,9.0,554.9000244140625,-2795.56005859375,17.010000228881836,-9565.0,-16719.200439453125,2.3000000417232513,0.29999999329447746,0.5000000074505806,1939.4999694824219,255.0,224.0,,-0.009580323497722755,-1.1274243061972269,-7.680731040842816e-07,True,223.0,False,6,False,6,,enpitsu,76561198039309853,25,-1817.6600341796875,1532.1500244140625,17.049999237060547,-8363.200073242188,-21344.7998046875,2.5999999046325684,0.9000000357627869,2.800000011920929,514.5000076293945,255.0,255.0,False,-0.016791002297251095,-1.2293582047340075,-5.339650860940158e-05,True,120.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-3216.030029296875,245.8800048828125,16.989999771118164,3399.4000244140625,-19486.199951171875,2.199999988079071,-0.09999999776482582,1.0000000149011612,-33.09999942779541,255.0,128.0,,-0.009593074720673049,-1.7392121504087457,9.76690456849739e-05,True,6,False,6,157.91411613905308,True,,
