,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
10,972,28,False,False,1,2847.4192842399802,1489.9200439453125,2355.2099609375,107.63999938964844,11875.799560546875,-8203.900146484375,5220.2001953125,1751.7999267578125,-5341.400146484375,2097.5,1.0,-1.085259255516394,-1.8740243986238805,1.5718257024933047,b23e57418fb,AyseAmZocken09,4.0,1329.739990234375,2363.070068359375,17.040000915527344,10206.199951171875,-10501.400146484375,3.8999998569488525,-3.6000001430511475,3.8999998569488525,981.2000274658203,128.0,128.0,False,-0.0168447627584624,-2.3980410262128338,-8.839753831840174e-05,True,8,165.0,False,12,4,,bbd5ccab85b,TR James69,10.0,1110.949951171875,2917.85009765625,17.0,-8939.199829101562,-9556.699829101562,3.3000001311302185,-0.0,0.09999999776482582,-389.90001678466797,255.0,128.0,,-0.009572629175982837,-0.7807173100383463,0.00019951006256145495,False,,False,20,18,4,,games5425898691,bf81d8692db,21.0,447.1199951171875,4741.080078125,17.010000228881836,6821.500244140625,8136.7999267578125,2.3999999463558197,0.3999999910593033,-0.3999999910593033,-2302.4000549316406,255.0,0.0,,-0.009591845492779876,2.317191990116743,-2.7654438114701422e-05,True,22,25.0,False,18,4,,enpitsu,76561198039309853,27.0,1391.9000244140625,4054.2900390625,17.010000228881836,-1787.8999328613281,-7786.7999267578125,8.899999856948853,-3.8999998569488525,0.5999999865889549,2446.1000061035156,255.0,255.0,,-0.0168719530070416,-1.3571654841496723,-1.3537918344646421e-05,True,14,14,False,197.0167570037227,True,
11,1015,30,False,False,1,4692.74907396615,3298.760009765625,1109.0400390625,125.22000122070312,17250.0,-3284.4000244140625,1269.1999816894531,2273.3999633789062,-4433.900146484375,1544.7000122070312,1.0,1.3328800381634416,1.633350175960136,1.9410199633745704,b23e57418fb,AyseAmZocken09,4.0,3210.260009765625,1053.6700439453125,16.270000457763672,16883.499755859375,-3461.4999389648438,108.19999694824219,-502.00000762939453,690.5000305175781,-454.3000030517578,255.0,128.0,False,-0.05849730218476618,-2.9367659786720726,-0.0407767847379473,True,8,125.35637002350184,True,12,4,,bbd5ccab85b,TR James69,9.0,-1128.2900390625,1369.0899658203125,15.84000015258789,-16758.499755859375,-8079.000244140625,104.30000305175781,17.59999990463257,54.80000019073486,-1422.2999572753906,255.0,0.0,False,-0.012875440189534456,-0.4254094196617067,0.0027642088877759805,False,,False,22,20,4,,games5425898691,bf81d8692db,21.0,2339.340087890625,4425.06982421875,17.010000228881836,14299.49951171875,-3872.6998901367188,2.0999999344348907,3.3000001311302185,-0.7000000029802322,-904.4999694824219,255.0,118.0,,-0.009579221104806855,-2.849103138876121,-8.589952573533278e-05,True,22,0.0,False,18,4,,enpitsu,76561198039309853,27.0,3081.8798828125,2736.0400390625,17.030000686645508,14531.8994140625,-9742.39990234375,5.099999904632568,-0.7000000029802322,0.29999999329447746,-90.20000457763672,255.0,128.0,,-0.01678560559539235,-2.5408605165890177,9.278423832686552e-05,True,14,14,False,132.0,False,
12,1053,31,False,False,1,5321.057099457404,3868.47998046875,726.6099853515625,735.4299926757812,-10202.5,3205.1998901367188,1953.5000610351562,-468.10001373291016,1971.9999694824219,3597.9000854492188,1.0,-0.4224019428337709,-0.6010508643080379,0.15082086876939543,b23e57418fb,AyseAmZocken09,4.0,4016.64990234375,601.72998046875,753.780029296875,-9675.599975585938,3821.4999389648438,4507.699890136719,-3359.2001342773438,-1982.2000122070312,-789.1999816894531,128.0,255.0,False,0.34875115037605525,1.5906284291454826,-1.580754202045014,True,9,124.0,False,14,4,,bbd5ccab85b,TR James69,9.0,-3532.85009765625,22.030000686645508,17.010000228881836,-12823.199462890625,-17104.89990234375,2.3000000417232513,0.09999999776482582,0.3999999910593033,1958.5000610351562,255.0,255.0,False,-0.009600022386395856,-1.0000705828947176,3.804105665389124e-05,True,251.83975051808102,True,22,20,4,,games5425898691,bf81d8692db,21.0,3127.510009765625,3082.070068359375,17.010000228881836,-10745.50048828125,-7636.300048828125,2.3000000417232513,0.19999999552965164,-0.0,-2278.0999755859375,255.0,0.0,,-0.009551325381708593,-0.5498239570156687,2.0256978678166425e-05,True,22,255.0,False,18,4,,enpitsu,76561198039309853,27.0,4000.4599609375,1281.949951171875,84.97000122070312,-806.1000061035156,-1199.4999694824219,-634.1999816894531,-37.40000009536743,428.69998931884766,48.89999866485596,128.0,128.0,False,-0.39355030310463,-1.077081507188531,0.6785888094292871,True,14,14,False,162.0,False,
13,1097,33,False,True,0,6447.978000593921,-2278.840087890625,-1157.949951171875,240.8800048828125,13181.099853515625,28034.599609375,-891.9000244140625,1279.4000244140625,1417.8999328613281,-5687.80029296875,0.0,0.3545163064756658,0.5432897385505259,0.1900353480706424,bf81d8692db,games5425898691,21.0,-2344.889892578125,-1331.5699462890625,173.83999633789062,-5632.39990234375,19413.499755859375,1271.9000244140625,-3805.7000732421875,-3947.7999877929688,424.90001678466797,255.0,35.0,,0.012962489064601268,2.2635751972740215,0.003908191860479266,True,19,199.58043008209557,True,24,4,,76561198039309853,enpitsu,27.0,-3201.159912109375,-1322.27001953125,17.059999465942383,10275.400390625,-3266.7999267578125,2.0000000298023224,-1.0999999940395355,0.29999999329447746,2301.6000366210938,255.0,255.0,False,0.01669913292415106,-0.26870660078559433,0.00010003803138206862,True,162.0,False,14,14,False,,AyseAmZocken09,b23e57418fb,4.0,-2504.530029296875,-1227.8199462890625,439.6600036621094,11487.39990234375,-3305.5999755859375,-9462.80029296875,-638.8999938964844,-2320.8999633789062,4924.700012207031,178.0,0.0,False,0.8911103522210813,1.382500578078235,-0.066428306151321,True,14,80.13302370553374,True,10,4,,TR James69,bbd5ccab85b,9.0,2000.2900390625,2483.889892578125,17.010000228881836,-11572.80029296875,17318.399658203125,2.0000000298023224,0.5000000074505806,-0.7999999821186066,-162.29999542236328,240.0,128.0,False,0.009601925655729465,2.1407605483300847,0.0001417189474319537,True,22,20,4,216.0,False,
14,1140,35,False,False,1,7981.1119710957555,387.239990234375,-2824.8798828125,136.61000061035156,14.500000476837158,9883.599853515625,15742.39990234375,4997.0001220703125,-3294.5001220703125,418.10001373291016,1.0,-0.683421065671089,2.567381664030444,-0.1571577677066103,bbd5ccab85b,TR James69,10.0,343.9700012207031,-2973.97998046875,17.010000228881836,10262.900390625,9629.299926757812,2.3000000417232513,-0.19999999552965164,-0.19999999552965164,2113.2000732421875,255.0,255.0,False,-0.009594133254988684,2.327695585861451,5.2318569315032904e-05,True,20,247.0,False,22,4,,b23e57418fb,AyseAmZocken09,4.0,1703.1300048828125,399.6400146484375,30.25,-5261.6998291015625,-9534.89990234375,-1713.0000305175781,-1009.5999908447266,1106.9999694824219,1034.5999908447266,255.0,195.0,,0.13361948908404753,-0.7245504653608177,-0.019694001662246993,True,58.0,False,14,10,4,,games5425898691,bf81d8692db,21.0,3463.739990234375,-1723.4000244140625,16.950000762939453,12901.300048828125,-16659.49951171875,18.899999856948853,-5.400000214576721,-1.4000000059604645,1913.0999755859375,255.0,255.0,,-0.009887311080058837,-2.295258711051985,0.00013244206746504882,True,24,181.0,False,20,4,,enpitsu,76561198039309853,27.0,1890.6300048828125,976.3599853515625,16.989999771118164,-4973.900146484375,4434.2999267578125,18.700000047683716,6.299999952316284,6.3999998569488525,-4.099999964237213,255.0,128.0,,-0.017117601560385484,0.7291762161875346,2.1021895365190133e-05,True,14,14,False,162.0,False,
15,1234,38,False,False,1,4779.970374469455,390.3500061035156,386.8500061035156,1563.3299560546875,-6226.6998291015625,12338.399658203125,-2491.199951171875,1495.2000427246094,-3681.7001342773438,-1265.5000305175781,1.0,0.9206406537016859,2.498721453410047,0.3820878164737462,bbd5ccab85b,TR James69,10.0,485.4800109863281,318.9599914550781,1532.1800537109375,-859.1000366210938,12535.699462890625,2221.9000244140625,-2998.699951171875,-4380.5999755859375,1437.7000427246094,209.0,128.0,True,-0.6016668380160776,0.655277272917926,-3.0764196294791746,True,20,87.2065116179887,True,24,6,,b23e57418fb,AyseAmZocken09,4.0,650.3599853515625,-2152.570068359375,17.049999237060547,-7125.9002685546875,10746.199951171875,2.5999999046325684,0.19999999552965164,-0.7999999821186066,-2.8999999165534973,255.0,128.0,False,-0.016711957590017167,0.9856642158447946,6.969393753665383e-05,True,89.0,False,14,10,4,,games5425898691,bf81d8692db,21.0,3738.330078125,2111.530029296875,16.969999313354492,-4437.099914550781,22563.5009765625,12.000000476837158,1.8000000715255737,-30.999999046325684,300.2000045776367,255.0,206.0,,-0.009316764511911322,1.3778148545142064,0.0017832789847021487,True,24,96.0,False,20,4,,enpitsu,76561198039309853,27.0,15.829999923706055,4483.39013671875,17.049999237060547,5161.400146484375,9521.500244140625,3.6000001430511475,1.0000000149011612,-0.3999999910593033,-3072.0001220703125,255.0,0.0,False,-0.016670877614085505,-3.0538364827762217,1.8652287205413427e-05,True,14,14,False,224.0,False,
16,1287,40,False,False,0,7964.205443562957,791.1500244140625,-2643.449951171875,187.0500030517578,10561.099853515625,25458.89892578125,13373.599853515625,5995.10009765625,241.70000076293945,18.700000047683716,0.0,-0.4735770410426366,-0.5350931679545278,-1.8774387534783277,76561198039309853,enpitsu,27.0,750.27001953125,-2839.409912109375,127.2699966430664,12021.099853515625,19353.299560546875,3152.60009765625,-3789.2999267578125,1995.2999877929688,211.00000381469727,255.0,128.0,False,0.09161339538139483,1.0896473260345398,-0.0012818540994520631,True,15,90.0,False,16,False,,bf81d8692db,games5425898691,21.0,-704.2000122070312,-4673.759765625,17.010000228881836,21608.60107421875,-332.90000915527344,2.199999988079071,1.2999999523162842,0.0,1386.3999938964844,255.0,255.0,,0.009575215470100477,0.0076345637330791985,0.00017142419515522728,True,127.0,False,24,20,4,,AyseAmZocken09,b23e57418fb,4.0,1252.8599853515625,1515.9300537109375,17.049999237060547,6707.2998046875,12171.700439453125,2.5999999046325684,0.5999999865889549,1.0999999940395355,139.79999542236328,255.0,128.0,False,0.01675575790457295,1.083208220172748,-0.00015039319176878737,True,14,119.0,False,10,4,,TR James69,bbd5ccab85b,10.0,-541.1900024414062,-2598.3701171875,560.8800048828125,-1098.1999969482422,-14092.80029296875,-10496.300048828125,91.5999984741211,-758.3999633789062,240.10000228881836,180.0,118.0,False,-0.14572920320745097,-1.8633462204893978,-0.12419695369246729,False,24,20,6,63.0,False,
17,1400,44,False,False,0,3101.876121578104,1831.18994140625,3662.139892578125,153.97000122070312,-23422.7001953125,1818.3000183105469,-5259.4000244140625,1434.7000122070312,-5482.1002197265625,-1971.7999267578125,0.0,-0.5001206224589568,-0.7369336035206426,-2.9925678533146813,76561198039309853,enpitsu,27.0,1925.5699462890625,3585.389892578125,122.88999938964844,-14581.500244140625,-2047.2000122070312,-550.6999969482422,3478.3999633789062,-3900.4998779296875,1713.6000061035156,255.0,255.0,,0.9738178727799854,2.219443328199723,-2.11858348523395,True,17,71.0,False,18,False,,bf81d8692db,games5425898691,21.0,1850.3299560546875,954.7999877929688,17.0,-20578.5009765625,5347.39990234375,3.3000001311302185,-0.5999999865889549,0.0,0.3999999910593033,255.0,128.0,,0.009592071706863853,2.8874303870861966,-5.626140859476128e-05,True,255.0,False,26,22,4,,AyseAmZocken09,b23e57418fb,4.0,1592.4300537109375,4212.4501953125,129.9499969482422,5498.900146484375,-14433.599853515625,3922.0001220703125,-1018.0000305175781,-487.90000915527344,-1437.2000122070312,255.0,26.0,,-0.26709886084940937,-1.486338211215304,0.031133515111415155,True,16,48.683767790435475,True,10,4,,TR James69,bbd5ccab85b,9.0,-3409.989990234375,2262.699951171875,17.010000228881836,4147.0001220703125,22606.39892578125,1.899999976158142,0.0,-0.7999999821186066,-6.499999761581421,231.0,126.0,,0.009597773237449583,1.3893969236326085,6.938270903057767e-05,True,26,22,6,229.0,False,
18,1438,45,False,False,1,8972.445213637124,912.5599975585938,-3832.429931640625,128.3000030517578,-22386.39892578125,11769.7998046875,12535.6005859375,79.60000038146973,5791.099853515625,-1566.9999694824219,1.0,0.05711300333536658,2.3595074429620717,-0.5723401605857317,bbd5ccab85b,TR James69,10.0,1133.260009765625,-3896.639892578125,52.060001373291016,-21208.40087890625,-253.4000015258789,3482.3001098632812,-1718.5000610351562,-661.3999938964844,173.89999389648438,168.0,128.0,True,-0.02756757272457924,-0.028329344038185347,0.052353196096685914,True,22,229.0,False,28,6,,b23e57418fb,AyseAmZocken09,5.0,-1261.5,-1881.68994140625,44.56999969482422,2812.5,16924.300537109375,-4244.4000244140625,-56.599998474121094,-481.8000030517578,765.1000213623047,255.0,244.0,,0.3467572273297863,1.8634934385114865,0.4342218279712422,True,36.0,False,16,12,4,,games5425898691,bf81d8692db,21.0,1015.3099975585938,-1295.0799560546875,17.0,21372.5,3876.4999389648438,3.4999999403953552,-0.19999999552965164,-0.0,1996.199951171875,255.0,255.0,,-0.00957609507174734,2.883427088512206,2.9883668080463575e-05,True,26,245.0,False,22,4,,enpitsu,76561198039309853,27.0,119.47000122070312,-3278.610107421875,49.11000061035156,18289.69970703125,1830.8000183105469,3523.0999755859375,6.800000071525574,1.4000000059604645,-955.6999969482422,128.0,0.0,,-0.016837012766825737,3.1389732185056274,0.0003403568145027959,True,20,19,False,56.76845599246281,True,
19,1537,49,False,False,0,5842.106301568043,2400.52001953125,316.80999755859375,249.02999877929688,111.19999885559082,33290.2001953125,-5429.4000244140625,435.09998321533203,-2360.5999755859375,4323.500061035156,0.0,0.585535327370078,-0.3679291000776683,0.9600753988854329,bf81d8692db,games5425898691,21.0,2324.4599609375,50.279998779296875,211.6999969482422,9567.899780273438,20731.0009765625,2770.7000732421875,-2679.5001220703125,-3870.4000854492188,-2844.1000366210938,255.0,255.0,,-0.4870090028695016,1.1206854172338172,-0.8548745713118096,True,23,149.3984172139116,True,28,4,,76561198039309853,enpitsu,27.0,-3246.0400390625,847.75,16.889999389648438,10395.699462890625,-13799.300537109375,36.600000858306885,14.40000057220459,3.6000001430511475,962.5,255.0,255.0,,0.015957418279738483,-0.895311691251739,-3.193372139306611e-05,True,255.0,False,22,22,False,,AyseAmZocken09,b23e57418fb,5.0,3783.590087890625,1435.75,17.0,-2558.5000610351562,12810.999755859375,5.099999904632568,0.7999999821186066,-10.59999942779541,279.4000053405762,255.0,128.0,,0.016178245205692304,1.7955554491301935,0.0006049628441049723,True,16,0.0,False,12,4,,TR James69,bbd5ccab85b,10.0,2255.7099609375,513.280029296875,67.44999694824219,9383.300170898438,-20791.79931640625,2882.5,5242.39990234375,-1491.9000244140625,735.0,210.0,219.0,True,0.11473502462083889,-1.0285586188942433,0.19988016779681833,True,30,25,6,194.0,False,
20,1655,53,False,False,1,9866.993655248743,-2392.010009765625,-4163.0400390625,1597.0,3161.199951171875,19884.69970703125,435.49999237060547,-1391.199951171875,1965.3999328613281,-1221.9999694824219,1.0,0.9356293418878078,-0.7782280260896786,0.9939658203718351,b23e57418fb,AyseAmZocken09,5.0,-2404.909912109375,-4362.93017578125,1598.8399658203125,-1944.7000122070312,13784.599609375,5801.6998291015625,-3735.1998901367188,-3002.7999877929688,-2698.2000732421875,255.0,56.0,,-0.5560554507869485,1.240937673412544,-0.6091014209662954,True,13,216.25642153524583,True,18,4,,bbd5ccab85b,TR James69,9.0,-720.8599853515625,760.02001953125,15.479999542236328,7162.19970703125,-21647.80029296875,10.299999713897705,-116.19999885559082,278.50000381469727,4.600000083446503,138.0,,,-0.01426508587968006,-1.8766711354904912,-0.0028498694442261516,True,222.0,False,32,28,6,,games5425898691,bf81d8692db,21.0,-3328.070068359375,-1668.25,17.010000228881836,3469.4000244140625,12485.0,2.199999988079071,0.29999999329447746,1.2999999523162842,-1524.4999694824219,255.0,59.0,,-0.009578788996704144,1.89669296015742,4.1145754047145795e-05,True,28,136.0,False,24,4,,enpitsu,76561198039309853,27.0,1115.02001953125,-2224.22998046875,17.049999237060547,-6963.499755859375,-796.2999725341797,3.100000023841858,-0.09999999776482582,-0.0,-2393.800048828125,255.0,0.0,,-0.01665208742908806,-0.1158682622225088,-4.473010545414506e-05,True,22,22,False,255.0,False,
21,1711,55,False,False,1,6007.843883724377,-1782.1700439453125,-237.8800048828125,407.45001220703125,-4022.2000122070312,23653.798828125,6627.9998779296875,-4724.4000244140625,3637.39990234375,-669.7000122070312,1.0,0.3929068571652183,-1.0249184125141435,1.2258383808675113,bbd5ccab85b,TR James69,9.0,-1693.3299560546875,-355.30999755859375,238.8300018310547,-9048.599853515625,4426.000061035156,3906.0000610351562,854.8999786376953,1719.4000244140625,-5.799999833106995,145.0,128.0,,0.14840971005810977,0.461954623140992,0.00010547260941472103,True,28,222.0,False,34,8,,b23e57418fb,AyseAmZocken09,5.0,-2750.6201171875,-1524.3399658203125,858.969970703125,1192.9000091552734,18874.69970703125,-10448.900146484375,1233.499984741211,1976.9000244140625,-71.70000076293945,255.0,128.0,,0.02777279806664811,2.1562395241225594,0.03388037589921303,True,96.0,False,18,14,4,,games5425898691,bf81d8692db,21.0,-1847.4599609375,-139.5,46.209999084472656,11963.1005859375,11043.00048828125,3469.5999145507812,261.70000076293945,-321.89998626708984,-1137.300033569336,255.0,74.0,,-0.0009546119798277792,2.4815254321727305,9.320942533137108e-05,True,30,70.0,False,24,4,,enpitsu,76561198039309853,27.0,767.1199951171875,-108.81999969482422,17.049999237060547,-3525.4000854492188,17547.19970703125,1.0000000149011612,-0.0,0.5000000074505806,18.700000047683716,255.0,128.0,,-0.016781299413420693,1.3703680831088563,-3.791587850595898e-05,True,22,22,False,203.0,False,
22,1816,59,False,False,1,4049.489756517075,-2688.7900390625,3256.47998046875,93.13999938964844,223.09999465942383,-9133.499755859375,868.1999969482422,5964.5001220703125,187.60000228881836,-624.0000152587891,1.0,-1.013108951384785,-2.1837977233157573,0.029506662294685654,b23e57418fb,AyseAmZocken09,4.0,-2820.590087890625,3483.14990234375,17.049999237060547,5017.099914550781,819.1000366210938,2.800000011920929,0.19999999552965164,0.09999999776482582,-2119.7000122070312,255.0,0.0,True,-0.01665049004712166,2.937312455650069,-6.674103390331512e-05,True,14,107.0,False,18,4,,bbd5ccab85b,TR James69,10.0,-1512.5999755859375,528.52001953125,17.010000228881836,3016.7001342773438,-10856.8994140625,2.3000000417232513,0.09999999776482582,-1.1999999731779099,1304.4999694824219,184.0,255.0,,-0.00956344536542994,-1.8108292581488419,0.000415584979453914,True,253.0,False,34,28,8,,games5425898691,bf81d8692db,21.0,-332.9700012207031,4097.0400390625,17.010000228881836,-8816.500244140625,11529.300537109375,2.3000000417232513,-0.29999999329447746,-0.0,2030.2999877929688,128.0,255.0,,-0.00961179175164283,0.8515082862695725,-5.00009307867272e-06,True,32,37.0,False,28,4,,enpitsu,76561198039309853,27.0,-3477.93994140625,3578.639892578125,178.72000122070312,-19496.8994140625,-6624.69970703125,-316.8000030517578,4718.999938964844,1176.8000030517578,353.49998474121094,255.0,255.0,,-0.05541336518424916,-0.1723484507917182,1.3336093677181273,True,24,24,False,194.0,False,
23,1888,62,False,True,1,5029.202971563934,-2637.239990234375,1561.02001953125,106.95999908447266,7540.9002685546875,13860.899658203125,7447.80029296875,5985.9002685546875,15.700000524520874,-410.49999237060547,1.0,0.8666075479447934,2.2077805131713437,-3.002957605027386,bbd5ccab85b,TR James69,9.0,-2708.169921875,1415.8399658203125,15.460000038146973,775.5000305175781,10795.30029296875,-337.00000762939453,371.5999984741211,1326.300048828125,-4043.9999389648438,38.0,0.0,False,-0.005194687682372856,1.757733170371239,0.047556421314518586,True,28,159.0,False,34,8,,b23e57418fb,AyseAmZocken09,4.0,-1519.8199462890625,623.8099975585938,17.049999237060547,1871.300048828125,-18305.699462890625,2.5,-0.0,-0.0,-0.5000000074505806,255.0,128.0,False,-0.01678380507807552,-1.672613984115541,-4.872177710878956e-07,True,72.0,False,18,14,4,,games5425898691,bf81d8692db,21.0,-2620.06005859375,1736.8399658203125,90.33000183105469,-2856.7999267578125,-22740.400390625,382.09999084472656,5196.199951171875,1769.4999694824219,343.6000061035156,255.0,235.0,,-1.0024875232280344,-0.9650835648345933,-0.8647839155834677,True,34,0.0,False,29,4,,enpitsu,76561198039309853,27.0,-3042.93994140625,2187.550048828125,17.020000457763672,20015.400390625,-1818.699951171875,4.4999998807907104,-0.29999999329447746,0.7000000029802322,4.399999976158142,255.0,128.0,False,-0.01674828444089784,-3.051460471704757,3.856016484711205e-05,True,24,24,False,68.0,False,
24,1889,62,False,False,0,7518.44116924645,2584.219970703125,-1524.4599609375,157.1199951171875,-9734.400024414062,22528.30078125,9414.600219726562,3720.4998779296875,400.2000045776367,4690.10009765625,0.0,-0.8236621560828237,-1.9350278002462178,-3.0438806649792034,bf81d8692db,games5425898691,21.0,2620.06005859375,-1736.8399658203125,90.33000183105469,2856.7999267578125,22740.400390625,382.09999084472656,-5196.199951171875,-1769.4999694824219,343.6000061035156,255.0,235.0,,1.0024875232280344,0.9650835648345933,-0.8647839155834677,True,29,0.0,False,34,4,,76561198039309853,enpitsu,27.0,3042.93994140625,-2187.550048828125,17.020000457763672,-20015.400390625,1818.699951171875,4.4999998807907104,0.29999999329447746,-0.7000000029802322,4.399999976158142,255.0,128.0,False,0.01674828444089784,3.051460471704757,3.856016484711205e-05,True,68.0,False,24,24,False,,AyseAmZocken09,b23e57418fb,4.0,1519.8199462890625,-623.8099975585938,17.049999237060547,-1871.300048828125,18305.699462890625,2.5,0.0,0.0,-0.5000000074505806,255.0,128.0,False,0.01678380507807552,1.672613984115541,-4.872177710878956e-07,True,18,72.0,False,14,4,,TR James69,bbd5ccab85b,9.0,2708.169921875,-1415.8399658203125,15.460000038146973,-775.5000305175781,-10795.30029296875,-337.00000762939453,-371.5999984741211,-1326.300048828125,-4043.9999389648438,38.0,0.0,False,0.005194687682372856,-1.757733170371239,0.047556421314518586,True,34,28,8,159.0,False,
25,1957,64,False,False,1,9053.77493897218,-266.2099914550781,-3838.8701171875,454.8800048828125,10813.399658203125,-7835.999755859375,-2547.5,-29.600000381469727,3811.099853515625,-1969.4000244140625,1.0,-0.23964777122503897,0.09464020240789417,-2.5213405312638404,b23e57418fb,AyseAmZocken09,4.0,-326.0400085449219,-3905.179931640625,347.9599914550781,4605.299987792969,-15005.30029296875,2670.5999755859375,-5011.300048828125,-2028.3000183105469,1010.9999847412109,128.0,98.0,,0.9574276426699584,1.12111140633735,-3.0975954000108534,True,15,5.0,False,20,4,,bbd5ccab85b,TR James69,9.0,-2153.639892578125,-280.6199951171875,17.010000228881836,-2520.800018310547,-20648.20068359375,-0.29999999329447746,0.09999999776482582,0.7999999821186066,-0.09999999776482582,255.0,128.0,,-0.009595246568319327,-1.4492806771368558,4.306474773109753e-05,True,83.54584954118218,True,34,28,8,,games5425898691,bf81d8692db,21.0,-1866.469970703125,788.530029296875,98.54000091552734,12275.400390625,-5250.2001953125,-167.99999237060547,1410.5000305175781,5315.5999755859375,68.4000015258789,255.0,128.0,,-1.0503460238664568,0.21258699999903852,-3.107213129541226,True,36,,False,31,4,,enpitsu,76561198039309853,27.0,-187.08999633789062,-1734.1300048828125,15.819999694824219,6066.199951171875,-21226.201171875,69.6999979019165,-20.499999523162842,26.19999885559082,414.1999816894531,128.0,,,-0.02572289957885044,-1.8746531702344404,0.0019856518647514334,True,26,26,False,35.0,False,
26,2034,67,False,False,0,1143.014331548391,-1981.7900390625,4782.8701171875,135.27000427246094,10961.300048828125,7785.5999755859375,8505.10009765625,2219.499969482422,-5508.900146484375,-851.2999725341797,0.0,0.0006339659037460038,-1.9025761362096267,0.5146390004880206,76561198039309853,enpitsu,27.0,-2114.239990234375,4691.47998046875,15.729999542236328,8190.7000732421875,6291.400146484375,-473.8999938964844,-434.59999084472656,358.80001068115234,-218.50000381469727,255.0,0.0,False,0.03576759753625245,0.5902239476791252,-0.008384849775913516,True,26,0.0,False,26,False,,bf81d8692db,games5425898691,21.0,-2804.080078125,9.34000015258789,17.010000228881836,-20936.201171875,-4619.5001220703125,2.0999999344348907,4.1999998688697815,1.0000000149011612,-48.00000190734863,255.0,17.0,,0.00960378937827136,-2.884331209952742,-0.00018845679659089203,True,0.0,False,38,34,4,,AyseAmZocken09,b23e57418fb,4.0,-914.8800048828125,4904.10009765625,17.059999465942383,-11951.300048828125,-3105.0,1.2999999523162842,0.5000000074505806,0.0,-559.900016784668,255.0,128.0,,0.016710752971756258,-2.9370815746266135,0.00029930279395692005,True,21,0.0,False,16,4,,TR James69,bbd5ccab85b,9.0,1406.6600341796875,5009.2998046875,28.950000762939453,-17199.000244140625,-3919.5001220703125,-1635.0,-3804.1000366210938,-82.5,76.30000114440918,193.0,128.0,False,0.09786671518537343,-2.8609561781861825,-0.39219263318772635,True,34,28,8,255.0,False,
