,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
10,817,23.0,False,False,0,3264.2359049588717,-3882.10009765625,3821.5,119.5999984741211,-7690.999755859375,-2913.2998657226562,13871.99951171875,1361.0000610351562,-5744.1998291015625,1072.9000091552734,0.0,-0.4997534686439603,1.338310014282001,0.11850714129814288,5352510735272825531,kinghelgix,12.0,-3912.7900390625,3570.6201171875,29.75,9162.60009765625,5317.7001953125,-3219.4000244140625,-394.90001678466797,-4127.5,-2437.5,255.0,0.0,False,0.2606526414264802,0.43970947854114834,0.14073384864623767,True,230.0,False,10,10,False,,6207901611651106654,KaareKnallhard,14.0,-3565.06005859375,3922.949951171875,202.14999389648438,-14788.699951171875,14436.400146484375,201.20000839233398,-974.1000366210938,-5186.6998291015625,-1548.800048828125,128.0,224.0,True,0.4094082712172511,1.8166498558287356,-0.9720959078674049,True,206.0,False,7,8,False,,enpitsu,76561198039309853,26,-3300.010009765625,3924.2099609375,77.13999938964844,-14407.80029296875,-3409.5999145507812,3083.900146484375,1635.7000732421875,-2447.5999450683594,3374.89990234375,255.0,128.0,False,0.12842395654425032,-2.944287955601572,0.004172107613683047,True,185.0,False,4,False,3,,games5425898691,bf81d8692db,19.0,-1957.4300537109375,1540.3399658203125,99.68000030517578,10928.599853515625,14023.699951171875,-167.39999771118164,-5264.4000244140625,1556.6999816894531,334.00001525878906,255.0,128.0,0.8063952520981518,-1.5866152117129262,-2.9941955912065428,True,87.0,False,14,False,13,,
11,915,27.0,False,False,0,3300.8964722801775,-2883.780029296875,2504.72998046875,110.45999908447266,18319.200439453125,-17184.100341796875,1059.3000030517578,301.5999984741211,-4709.800109863281,-805.2999877929688,0.0,0.17646271757547893,1.8746855054421554,-2.4153371353434903,6207901611651106654,KaareKnallhard,14.0,-3001.510009765625,2602.39990234375,14.680000305175781,11643.1005859375,-11288.00048828125,-544.3999862670898,-634.1999816894531,1850.7000732421875,-218.89999389648438,255.0,0.0,,0.044375301453280044,-0.7947840759684884,-0.045611894642237076,True,137.04059337287822,True,8,8,False,,5352510735272825531,kinghelgix,12.0,-3391.31005859375,-732.8499755859375,17.010000228881836,10255.899658203125,-9111.500244140625,2.800000011920929,1.4000000059604645,0.0,1065.5000305175781,255.0,252.0,False,0.009499640708476762,-0.7466929307440104,0.0003635568314367776,True,255.0,False,12,12,False,,enpitsu,76561198039309853,26,-3098.080078125,2786.3798828125,76.88999938964844,13225.0,-18049.300537109375,3061.7999267578125,3957.9000854492188,3012.3001098632812,96.40000343322754,,128.0,False,0.16344772490380524,-0.9172743416371788,0.0003294495840941718,True,95.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,669.7899780273438,4945.31005859375,17.020000457763672,-11380.2001953125,6130.30029296875,1.5999999642372131,0.29999999329447746,-0.09999999776482582,2290.399932861328,255.0,255.0,0.009566516391559081,2.713136481024947,4.423972188183254e-05,True,87.0,False,14,False,14,,
12,973,29.0,False,False,0,6082.53207109086,546.2100219726562,-769.0800170898438,94.95999908447266,12950.699462890625,3844.5001220703125,2919.1000366210938,3321.400146484375,557.2999954223633,4965.5999755859375,0.0,-1.109368993943817,-2.38159189182023,-0.9215732985632827,5352510735272825531,kinghelgix,12.0,416.510009765625,-908.7100219726562,63.11000061035156,22662.7001953125,-99.20000076293945,-2223.2000732421875,-387.90000915527344,2488.300018310547,1294.2999267578125,45.0,254.0,False,-0.030261558488274918,0.28241215862220015,-0.32676422307671743,True,255.0,False,14,14,False,,6207901611651106654,KaareKnallhard,14.0,16.950000762939453,-579.72998046875,16.989999771118164,17643.399658203125,-14753.399658203125,4.399999976158142,-1.0000000149011612,1.2999999523162842,-159.79999542236328,255.0,103.0,,0.009577259693200156,-0.694553999054401,4.6290172333762616e-06,True,0.0,False,8,8,False,,enpitsu,76561198039309853,26,191.5800018310547,-603.0,17.020000457763672,22901.0009765625,-2131.199951171875,3.100000023841858,-0.29999999329447746,0.0,2017.7000427246094,255.0,128.0,False,0.016784310276614013,-0.016697444555341733,3.790668772253764e-05,True,3.6019697496968073,True,6,False,6,,games5425898691,bf81d8692db,19.0,447.510009765625,3556.2900390625,113.08000183105469,17499.200439453125,-6219.1998291015625,2559.7999572753906,1947.5999450683594,5143.2000732421875,-63.60000133514404,255.0,102.0,0.9497389634578942,-0.3052412266901904,0.04629419925585701,True,87.0,False,16,False,15,,
13,999,30.0,False,False,0,6148.215730177583,1732.6400146484375,-417.95001220703125,96.75,11135.6005859375,2922.2000122070312,1594.1999816894531,969.1000366210938,3988.2998657226562,4376.499938964844,0.0,-1.1090226432458195,2.292475336325466,0.2258898601442567,5352510735272825531,kinghelgix,13.0,1488.550048828125,-558.239990234375,17.010000228881836,11576.099853515625,-1927.7999877929688,0.0,-1.5999999642372131,0.0,-248.70000839233398,255.0,128.0,False,0.009567732968405835,-0.19221744810140565,0.00024288059235575042,True,236.21354849107806,True,14,14,False,,6207901611651106654,KaareKnallhard,14.0,1773.31005859375,-1688.050048828125,16.989999771118164,20170.10009765625,-10401.700439453125,5.099999904632568,-0.7999999821186066,0.5000000074505806,-253.89999389648438,255.0,93.0,,0.009579822059844291,-0.47587703987702484,-7.517930402107575e-05,False,0.0,False,8,8,False,,enpitsu,76561198039309853,26,2260.35009765625,-139.3800048828125,17.040000915527344,21495.2001953125,6781.6998291015625,4.399999976158142,0.0,-0.19999999552965164,7.099999785423279,255.0,0.0,False,0.016807274741662832,0.30639811879791745,2.266761936799398e-06,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,2191.6201171875,2938.280029296875,41.84000015258789,17565.6005859375,-6210.7000732421875,-3000.0,484.70001220703125,1320.5999755859375,-50.70000171661377,255.0,107.0,-0.0867518542879277,-0.33168326513545465,-0.02749343843519512,True,117.0,False,16,False,16,,
14,1017,30.0,False,False,0,6322.496822609142,2437.72998046875,-232.1699981689453,101.91999816894531,11306.99951171875,12455.999755859375,2868.9999389648438,2187.100067138672,2929.5999145507812,4757.39990234375,0.0,-0.009519300020410184,1.3158960097544157,-1.3258400027783694,5352510735272825531,kinghelgix,13.0,2337.199951171875,-421.6700134277344,17.010000228881836,15389.200439453125,8280.900268554688,0.09999999776482582,2.0000000298023224,1.1999999731779099,608.8999938964844,255.0,221.0,False,0.009598772767555365,0.5233585382890574,-0.00016029243680542202,True,179.784404295747,True,14,14,False,,6207901611651106654,KaareKnallhard,14.0,2766.919921875,-2778.9599609375,16.989999771118164,6006.6998291015625,-20661.39892578125,5.099999904632568,0.09999999776482582,-0.5000000074505806,-507.5,216.0,128.0,,0.009597940097606956,-1.3353911244855357,0.00017462762174188409,False,0.0,False,8,8,False,,enpitsu,76561198039309853,26,3682.3798828125,16.049999237060547,17.049999237060547,18011.8994140625,-4367.9998779296875,5.5000001192092896,0.19999999552965164,-0.3999999910593033,-3471.6000366210938,255.0,0.0,False,0.016775561546087735,-0.9562279313674525,-9.55128643616436e-05,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3032.300048828125,2222.22998046875,16.989999771118164,7791.400146484375,-20275.10009765625,2.8999999165534973,0.9000000357627869,-1.8000000715255737,-1772.5,255.0,69.0,0.00957583879358332,-1.281786626471363,-2.001903081124944e-06,True,69.96892043082946,True,16,False,16,,
15,1029,31.0,False,False,0,6161.527588138075,2923.610107421875,305.2300109863281,165.25,9210.599975585938,16429.599609375,2980.1998901367188,529.5000076293945,2956.4999389648438,4025.2999877929688,0.0,-1.2700399549179173,-2.4242321993013736,-1.4467098052535377,5352510735272825531,kinghelgix,13.0,2979.43994140625,191.97999572753906,82.41999816894531,11419.89990234375,19677.7001953125,3296.4999389648438,-4724.200134277344,1063.3000183105469,834.1000366210938,255.0,167.0,False,0.17572634906529405,1.1000571184869494,-0.023274601630905948,True,171.0,False,16,15,False,,6207901611651106654,KaareKnallhard,14.0,2959.43994140625,-3652.780029296875,16.989999771118164,4340.10009765625,-21030.400390625,5.099999904632568,-0.09999999776482582,0.7999999821186066,-0.9000000357627869,255.0,128.0,,0.009601674279252905,-1.3674320427841278,7.47519928621315e-05,True,0.0,False,8,8,False,,enpitsu,76561198039309853,26,3915.669921875,-250.30999755859375,34.02000045776367,-3409.4000244140625,-5471.500244140625,-1005.8999633789062,761.3999938964844,1629.1000366210938,-2357.100067138672,255.0,0.0,False,0.1834097675673828,-2.216531937981467,0.3001131008532282,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3137.31005859375,1055.5799560546875,24.43000030517578,-1367.8999328613281,-22760.50048828125,3014.2999267578125,0.0,-1.8000000715255737,-90.20000457763672,255.0,128.0,0.009592023350847636,-1.6433274088141148,8.715153257830204e-05,True,41.0,False,17,False,16,,
16,1034,31.0,False,False,1,7046.573070906974,-3106.72998046875,-659.3400268554688,224.3300018310547,-3423.900146484375,-5190.3997802734375,21745.6005859375,5770.10009765625,-1238.0000305175781,1083.0000305175781,1.0,0.9648568658770422,-0.060467673130639936,3.0896141874886363,bf81d8692db,games5425898691,19.0,-3120.1201171875,-790.2999877929688,60.97999954223633,1543.0999755859375,22816.79931640625,2448.300018310547,-2780.4000854492188,88.99999618530273,-48.89999866485596,255.0,136.0,,-0.07168301591879572,1.6516526678068615,-0.0009601347380353517,True,41.0,False,18,17,False,,76561198039309853,enpitsu,26.0,-3828.7900390625,333.6499938964844,17.219999313354492,6377.39990234375,3745.1998901367188,-424.39998626708984,49.699997901916504,-715.1999664306641,-2605.4998779296875,255.0,0.0,False,-0.0299270512867378,2.688729599155589,0.018738221646315594,True,239.31170755817044,True,6,6,False,,kinghelgix,5352510735272825531,13,-3170.330078125,-518.97998046875,123.88999938964844,-11513.800048828125,-19274.599609375,470.40000915527344,5368.0999755859375,-258.6000061035156,1169.000015258789,255.0,197.0,False,-1.2160013678138628,-0.5760174928720193,-0.9171859107552696,True,171.0,False,16,False,15,,KaareKnallhard,6207901611651106654,14.0,-3033.219970703125,4021.2099609375,16.989999771118164,-3691.7999267578125,21127.099609375,5.199999809265137,0.3999999910593033,-3.1999999284744263,-1069.1999816894531,255.0,19.0,-0.009593002524397478,1.407796237030041,-0.000112050388980305,True,255.0,False,8,False,8,,True
17,1099,33.0,False,False,1,8002.040444068361,-3752.820068359375,-1373.1500244140625,90.41999816894531,-18977.5,24655.70068359375,-8980.800170898438,-5747.60009765625,-1709.1000366210938,-207.80000686645508,1.0,0.2183761055839839,0.259138731132071,2.4244818122222975,76561198039309853,enpitsu,26.0,-3623.830078125,-1563.7099609375,77.55999755859375,-15417.2998046875,7695.999755859375,2245.0,-4453.599853515625,-701.5000152587891,-3149.89990234375,255.0,0.0,False,-0.15982014875314668,0.5797962371674016,0.05105210850644826,True,128.0,False,8,7,False,,bf81d8692db,games5425898691,19.0,-1171.6199951171875,1532.4599609375,76.05000305175781,19441.700439453125,-11576.99951171875,2691.099853515625,2874.5001220703125,4688.999938964844,-4.4999998807907104,255.0,128.0,,-0.40381085147364437,-2.591288916563161,9.273330253597535e-05,False,0.0,False,19,20,False,,kinghelgix,5352510735272825531,13,-4078.9599609375,-1766.8499755859375,806.4500122070312,-1.1999999731779099,7691.7999267578125,-10224.600219726562,-573.3000183105469,2.3000000417232513,-3.0000001192092896,255.0,160.0,False,-0.9658764761762744,1.5539797454501239,1.5849272279895623,True,171.0,False,16,False,16,,KaareKnallhard,6207901611651106654,14.0,-1900.550048828125,3611.7900390625,17.030000686645508,-4323.699951171875,-11183.199462890625,0.0,0.19999999552965164,0.9000000357627869,220.10000228881836,255.0,128.0,-0.009560839162659047,-1.219304973430518,-9.379484974057176e-05,True,255.0,False,8,False,8,,False
18,1234,38.0,False,False,0,10242.896055121408,2580.409912109375,-4494.91015625,108.83999633789062,7290.8001708984375,10742.099609375,6678.499755859375,2188.9999389648438,-5116.600036621094,2242.4000549316406,0.0,0.6753261888667196,2.8431336500654982,2.9452416388943834,5352510735272825531,kinghelgix,12.0,2454.419921875,-4611.580078125,15.869999885559082,3272.6998901367188,7156.400146484375,-111.30000114440918,128.100004196167,130.50000190734863,-3992.3001098632812,255.0,0.0,False,-0.0035432090005345514,1.0144123206869917,0.018071223441387382,True,126.7589075206428,True,16,16,False,,6207901611651106654,KaareKnallhard,14.0,2055.449951171875,-4622.39013671875,17.020000457763672,11032.5,-1141.9000244140625,1.4000000059604645,-0.7999999821186066,0.0,-1.2999999523162842,255.0,133.0,,0.009545581382348251,-0.11637320332803514,0.00013025162057654096,True,255.0,False,10,10,False,,enpitsu,76561198039309853,26,3610.389892578125,-81.45999908447266,17.059999465942383,0.0,0.09999999776482582,1.899999976158142,-0.7999999821186066,0.0,0.0,128.0,128.0,,0.016840747850812642,-1.7100555464518339,-4.367172484671472e-06,True,128.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-235.77000427246094,3874.68994140625,17.010000228881836,20758.9990234375,-9895.10009765625,2.5,-0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,0.009596121412483704,-0.4448132378056613,4.780985038134948e-05,True,208.0,False,20,False,20,,
19,1290,40.0,False,False,0,8932.546227676286,3926.18994140625,-2379.10009765625,154.57000732421875,-4345.7000732421875,14412.7001953125,-3177.7999877929688,-3984.4000244140625,4057.0001220703125,1248.3999633789062,0.0,0.21909220940598273,2.616566917178937,-2.4706453434952853,5352510735272825531,kinghelgix,12.0,3986.93994140625,-2451.27001953125,260.6400146484375,6267.9998779296875,12465.2001953125,4149.5001220703125,-4904.100036621094,420.9000015258789,2453.9999389648438,255.0,240.0,False,-0.501207277004803,2.289395092898078,-0.8080039108855384,True,61.0,False,18,16,False,,6207901611651106654,KaareKnallhard,14.0,2623.780029296875,-3991.469970703125,17.020000457763672,-10682.19970703125,428.8999938964844,1.8000000715255737,-0.29999999329447746,-0.19999999552965164,2382.5999450683594,255.0,255.0,False,0.00952235720686692,-3.126319721492677,-2.9786166191513526e-05,True,255.0,False,10,10,False,,enpitsu,76561198039309853,26,3648.760009765625,192.19000244140625,17.059999465942383,-181.20000839233398,-1293.3000183105469,1.899999976158142,1.0999999940395355,-0.19999999552965164,0.0,255.0,128.0,,0.016488455844522448,-1.7100580420300155,-1.035128500196304e-05,True,255.0,False,8,False,8,190.0,games5425898691,bf81d8692db,19.0,3747.25,2777.669921875,17.010000228881836,4113.399963378906,-17449.599609375,2.800000011920929,0.19999999552965164,-0.09999999776482582,-1980.5999755859375,255.0,0.0,0.009583063874160821,-1.411946341460765,-1.0269350073525247e-05,True,238.0,False,20,False,20,,
20,1322,41.0,False,False,1,6075.183200325171,-3541.360107421875,990.5800170898438,118.5,5532.2998046875,14482.7001953125,10480.799560546875,5906.7999267578125,957.5,-437.7000045776367,1.0,0.016341122223963975,-3.0970739788541284,-1.9279119792967196,76561198039309853,enpitsu,26.0,-3575.60009765625,831.2899780273438,17.059999465942383,-366.89998626708984,14071.199951171875,1.8000000715255737,-0.0,0.9000000357627869,7.699999809265137,255.0,128.0,,-0.01676457038621575,1.5437351637065948,-7.836119925865979e-05,True,212.0,False,8,8,False,,bf81d8692db,games5425898691,19.0,-3308.889892578125,-857.0700073242188,17.010000228881836,4198.500061035156,16355.899658203125,2.7000001072883606,-0.0,0.29999999329447746,0.0,255.0,128.0,,-0.009599356146629006,1.8220627832518181,-4.349934404688371e-05,True,238.0,False,20,20,False,,kinghelgix,5352510735272825531,13,-4063.090087890625,1656.75,179.0,754.8000335693359,5439.69970703125,-2555.8999633789062,309.0999984741211,-1267.300033569336,-78.60000133514404,255.0,128.0,False,-0.37061852120982725,1.7189105095707313,1.2294934390806156,True,4.631492314800148,True,18,False,16,,KaareKnallhard,6207901611651106654,14.0,-2244.580078125,5029.3701171875,37.970001220703125,-140.600004196167,9475.0,4757.200012207031,5457.39990234375,677.9000091552734,-84.30000305175781,255.0,0.0,0.503375580516541,1.6349913699017906,0.05357306805881725,True,255.0,False,10,False,10,,True
21,1403,44.0,False,False,0,10553.84216089013,1997.800048828125,-5009.35986328125,331.75,12461.400146484375,7265.4998779296875,-4246.700134277344,-4531.400146484375,3769.2001342773438,-1110.1000213623047,0.0,-0.19834664511876915,-2.919442373245072,-3.1264471187112433,6207901611651106654,KaareKnallhard,14.0,1823.4599609375,-5020.919921875,334.0,6969.1998291015625,8440.999755859375,-2099.7999572753906,-4514.200134277344,943.7999725341797,-785.9999847412109,0.0,31.0,,-0.6323949708545406,3.0182940131769933,1.6812417918844764,True,255.0,False,12,11,False,,5352510735272825531,kinghelgix,13.0,2962.6201171875,-1885.1700439453125,17.010000228881836,-9969.89990234375,-23.09999942779541,2.800000011920929,0.5000000074505806,0.0,2240.0999450683594,255.0,219.0,,0.009527644787259842,-3.0853223502511216,-7.18760801769737e-05,True,1.0,False,16,18,False,,enpitsu,76561198039309853,26,2292.7900390625,-3835.159912109375,17.059999465942383,-4595.799865722656,-9342.000122070312,1.899999976158142,3.8999998569488525,-1.5000000596046448,-23.69999885559082,128.0,128.0,,0.017042090044856413,-2.0314502169817663,2.3981989782638015e-05,True,212.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,196.4199981689453,-1398.0400390625,17.010000228881836,-7080.3997802734375,-10879.100341796875,2.7000001072883606,1.899999976158142,2.8999999165534973,590.8000183105469,255.0,128.0,0.009562611451828434,-2.1102939254103292,-5.5520698014643736e-05,True,238.0,False,20,False,20,,
22,1510,48.0,False,False,1,5234.356479014547,-3849.31005859375,2930.81005859375,176.3800048828125,2336.0000610351562,13280.2001953125,6936.7999267578125,5531.6998291015625,19.800000190734863,-2323.6000061035156,1.0,-0.5717094327339272,1.2400224337022054,-2.528495528045213,76561198039309853,enpitsu,26.0,-3864.419921875,2789.3798828125,96.16999816894531,-610.8000183105469,13293.699951171875,2010.0,-5453.699951171875,437.00000762939453,562.0999908447266,255.0,128.0,False,-0.7213559300077526,1.6827146455850248,0.04011676775838607,True,219.0,False,10,9,False,,bf81d8692db,games5425898691,19.0,-2591.56005859375,1096.6400146484375,17.010000228881836,-10990.699462890625,12208.1005859375,2.7000001072883606,1.7000000178813934,-2.0000000298023224,-1229.000015258789,255.0,0.0,,-0.009585749000415068,0.8450094752068662,-0.00016318404491485645,True,197.0,False,20,20,False,,kinghelgix,5352510735272825531,12,-29.610000610351562,4275.02001953125,17.010000228881836,-7729.5001220703125,6303.2000732421875,2.8999999165534973,-0.3999999910593033,0.19999999552965164,-2383.8999938964844,255.0,0.0,False,-0.00953755975663718,0.7309013835898919,-2.77210368728188e-05,True,93.0,False,18,False,16,,KaareKnallhard,6207901611651106654,14.0,-3413.340087890625,1375.6800537109375,17.010000228881836,11242.80029296875,-4816.700134277344,3.1999999284744263,-0.3999999910593033,0.09999999776482582,3028.0999755859375,255.0,255.0,-0.009563185295913601,-2.9128640955971137,3.868930618266408e-06,True,255.0,False,12,False,12,,False
23,1564,50.0,False,False,1,3775.498280179802,-2831.93994140625,4542.6298828125,210.3699951171875,22156.0009765625,6543.499755859375,4243.800048828125,1524.9000549316406,-1285.7000732421875,5658.699951171875,1.0,-1.0109417658938256,1.982088748560446,-2.403361275335927,76561198039309853,enpitsu,26.0,-3022.1201171875,4503.33984375,68.87999725341797,18578.800048828125,890.8000183105469,280.2000045776367,3268.2998657226562,4193.999938964844,-1406.3999938964844,255.0,0.0,False,-0.6888008915457918,2.9329654645445205,0.5279144015696811,True,184.0,False,12,11,False,,bf81d8692db,games5425898691,19.0,-2252.35009765625,4081.75,17.010000228881836,12342.900390625,3127.60009765625,3.0000001192092896,0.09999999776482582,0.09999999776482582,-2307.4000549316406,255.0,0.0,,-0.009551622718262215,2.9591710318235185,-9.390468194557446e-06,True,197.0,False,20,20,False,,kinghelgix,5352510735272825531,12,-2313.989990234375,4683.8798828125,151.7100067138672,-21680.80078125,-7389.89990234375,2079.4000244140625,1608.3000183105469,-2189.199981689453,1198.3000183105469,255.0,214.0,False,0.18443701078856,0.10461268732642691,0.7682759471772754,True,0.0,False,20,False,17,,KaareKnallhard,6207901611651106654,14.0,-3155.72998046875,4318.75,17.020000457763672,-2324.600067138672,22882.19970703125,-0.9000000357627869,0.19999999552965164,0.7999999821186066,-1896.6999816894531,255.0,0.0,-0.00962267060666616,1.537600122208527,-3.8659614960018337e-05,True,101.46588403691534,True,12,False,12,,False
24,1566,50.0,False,False,0,10369.211724299868,2709.25,-4582.27978515625,245.4600067138672,18393.699951171875,583.6999893188477,15327.900390625,1688.699951171875,-5177.1002197265625,-2518.9999389648438,0.0,0.9779709809341413,-1.5624082001008825,-2.1827802253388224,5352510735272825531,kinghelgix,12.0,2494.89990234375,-4622.27978515625,166.55999755859375,21726.99951171875,7387.19970703125,1538.0999755859375,-3852.3001098632812,3208.800048828125,2261.1000061035156,255.0,220.0,False,0.1827261806304355,0.13412106877490473,0.377838273628659,True,0.0,False,20,17,False,,6207901611651106654,KaareKnallhard,14.0,3159.010009765625,-4510.60009765625,17.260000228881836,-1260.8000183105469,-22964.3994140625,215.0,-881.6999816894531,-639.3999862670898,-1985.0999450683594,255.0,0.0,False,0.000863508783204811,-1.6986610038043801,0.00799493988670245,True,95.16592688457948,True,12,12,False,,enpitsu,76561198039309853,26,2875.739990234375,-4509.06982421875,80.9800033569336,-16273.1005859375,-460.2000045776367,1164.3000030517578,-2294.7999572753906,-2309.1000366210938,-2342.2999572753906,255.0,0.0,False,0.9339995327110895,-2.8426892643009256,0.8742547080296225,True,184.0,False,12,False,11,,games5425898691,bf81d8692db,19.0,2147.6201171875,-4096.7998046875,17.010000228881836,-12682.900390625,-714.0000152587891,3.0000001192092896,0.0,0.0,-2315.8999633789062,255.0,0.0,0.009554400150801494,3.1312938722436434,1.0144077306692086e-05,True,197.0,False,20,False,20,,
25,1660,54.0,False,False,1,6450.379252108192,-3999.35009765625,939.6500244140625,454.3999938964844,-7720.4998779296875,6297.5,6084.0997314453125,-1418.8999938964844,2755.0,-5137.7001953125,1.0,0.15822687551368503,0.4668130444477738,0.20919256631186364,bf81d8692db,games5425898691,19.0,-3915.7900390625,881.969970703125,353.8599853515625,-17378.900146484375,-8163.499755859375,1148.6000061035156,3328.5000610351562,3504.89990234375,2267.2000122070312,255.0,243.0,,0.0690189535920725,-0.8421438141285371,-0.6236642605121152,True,130.49119968568124,True,22,20,False,,76561198039309853,enpitsu,26.0,-3118.409912109375,1354.2099609375,17.040000915527344,3627.0001220703125,-13596.099853515625,4.399999976158142,-0.0,0.7999999821186066,-49.000000953674316,255.0,0.0,,-0.016749772611482288,-1.8255067979676134,8.332524156578026e-05,True,162.7115869214458,True,12,12,False,,kinghelgix,5352510735272825531,12,-3695.550048828125,2373.280029296875,16.479999542236328,4741.400146484375,-14506.099853515625,98.19999694824219,-32.99999952316284,32.89999961853027,-459.7999954223633,255.0,88.0,,-0.010704711344022249,-1.8719347970659395,0.0010067624684015075,True,,False,22,False,20,,KaareKnallhard,6207901611651106654,14.0,199.24000549316406,2195.5400390625,17.030000686645508,2160.500030517578,-13338.699951171875,0.3999999910593033,-0.0,-0.09999999776482582,-2243.9999389648438,255.0,10.0,-0.009563340350674082,-1.6632309437221544,-2.3585917386762214e-05,True,113.0,False,12,False,12,,
26,1754,57.0,False,False,1,3952.7404645032184,-3027.89990234375,4663.3798828125,170.19000244140625,11686.199951171875,24705.400390625,6196.099853515625,385.6999969482422,4329.599914550781,794.8999786376953,1.0,0.22690919771548998,2.7541568565717585,1.4843417614824883,bf81d8692db,games5425898691,19.0,-3079.739990234375,4505.240234375,113.91999816894531,4371.300048828125,18356.199951171875,2878.9999389648438,4376.099853515625,375.09998321533203,-3112.9000854492188,255.0,128.0,,0.23894393738829475,1.7078701335776179,0.008793680718078286,True,255.0,False,24,20,False,,76561198039309853,enpitsu,26.0,-1903.5699462890625,1145.989990234375,17.049999237060547,10553.499755859375,14896.199951171875,3.0000001192092896,0.3999999910593033,0.29999999329447746,33.59999895095825,255.0,128.0,False,-0.016787719275647196,2.183347993453113,-5.1427335709765394e-05,True,225.0,False,12,12,False,,kinghelgix,5352510735272825531,12,-1092.9100341796875,1794.6800537109375,17.420000076293945,12428.499755859375,13197.2998046875,-1133.7000274658203,-2351.7999267578125,1044.4000244140625,-847.3999786376953,255.0,126.0,,0.025594418400194916,2.37048205255261,0.008820620509659597,False,,False,24,False,22,,KaareKnallhard,6207901611651106654,14.0,1007.9099731445312,3276.4599609375,17.030000686645508,1006.1000061035156,18183.199462890625,0.0,-0.0,-0.5999999865889549,29.30000066757202,255.0,129.0,-0.009594935011613731,1.625067420518908,4.486173493924906e-05,True,127.0,False,12,False,12,,False
