,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
10,560,14,False,False,1,6962.325987808982,-2916.169921875,-685.9199829101562,99.33000183105469,16746.300048828125,21321.298828125,316.5999984741211,141.5999984741211,468.10001373291016,5583.599853515625,1.0,-0.23227037027745323,1.93463393621328,2.4971130447038834,b0ec9132e2b,V4ste,9.0,-3011.47998046875,-823.1500244140625,16.899999618530273,18111.800537109375,14175.999755859375,-45.300002098083496,-633.1000137329102,-356.5999984741211,295.49999237060547,255.0,128.0,,-0.01207663213837708,2.5022466945546578,-0.01418183657261952,True,220.5134450363856,True,6,4,4,,bcab7761f6b,Azoor Ahai,9.0,-315.9700012207031,-4820.330078125,17.010000228881836,4131.700134277344,9193.900146484375,2.3999999463558197,-0.7999999821186066,-1.8000000715255737,-1958.5000610351562,255.0,0.0,,-0.009536317199054983,2.011129466699195,-7.80019702882165e-05,True,6,6,False,229.0,False,,enpitsu,76561198039309853,26.0,161.6699981689453,3358.68994140625,17.049999237060547,-1449.1000366210938,13743.499755859375,3.0000001192092896,0.29999999329447746,-1.0999999940395355,2722.2000122070312,0.0,255.0,False,-0.01677355762671164,1.1940735309780313,0.00013725479616841615,True,92.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,-3852.60009765625,-989.97998046875,18.860000610351562,2705.4000854492188,22524.09912109375,-201.49999618530273,-68.60000133514404,-719.8000335693359,-1919.2999267578125,255.0,0.0,,-0.021101848788503807,1.7650101706788226,0.09428896625876917,True,False,False,False,0.0,False,
11,645,17,False,False,1,610.6852569757515,1398.2099609375,4792.5498046875,93.13999938964844,11173.499755859375,14166.700439453125,0.0,-4687.39990234375,3713.3999633789062,487.2999954223633,1.0,-0.16201828621447695,2.1908443924059586,0.8950627575317319,b0ec9132e2b,V4ste,9.0,1605.5799560546875,4543.75,68.41000366210938,14528.1005859375,17571.99951171875,-3025.5999755859375,-7.599999904632568,-8.399999737739563,-1302.7999877929688,255.0,128.0,,-0.00950363083835973,2.4118985501375394,-0.0012499470811458647,True,31.0,False,8,4,4,,bcab7761f6b,Azoor Ahai,9.0,1607.510009765625,114.66999816894531,17.010000228881836,11001.99951171875,12669.100341796875,2.0999999344348907,6.3999998569488525,7.300000190734863,344.39998626708984,255.0,255.0,,-0.00958959698816253,2.3209345371878243,9.464539363088631e-05,True,8,8,False,240.0,False,,enpitsu,76561198039309853,26.0,918.6500244140625,3560.919921875,69.23999786376953,8176.500244140625,-1383.800048828125,-1993.8999938964844,2279.7000122070312,2172.4000549316406,-1685.3999328613281,255.0,0.0,False,-0.41898515220322113,0.5687200035232807,-0.2874415021887149,True,92.0,False,6,False,6,,games5425898691,bf81d8692db,25.0,100.77999877929688,4568.9501953125,17.010000228881836,19428.599853515625,10585.400390625,2.0000000298023224,-0.5000000074505806,-0.19999999552965164,-5.899999737739563,255.0,128.0,,-0.00958939562735762,2.6435024502699416,5.077127000710591e-05,True,4,False,4,255.0,False,
12,647,17,False,False,1,622.7876870664388,1453.8199462890625,4863.0498046875,93.13999938964844,11085.899658203125,14055.699462890625,0.0,-4689.599914550781,3713.900146484375,462.59998321533203,1.0,-0.46303512921717893,2.1604213265331507,0.9156203219574313,b0ec9132e2b,V4ste,9.0,1714.449951171875,4675.3798828125,43.7400016784668,14492.39990234375,17514.100341796875,-3496.400146484375,-6.700000166893005,-7.300000190734863,-1126.6999816894531,255.0,128.0,,-0.009348170986203863,2.5021348943440076,-0.00202516312695561,True,31.0,False,8,4,4,,bcab7761f6b,Azoor Ahai,9.0,1705.8399658203125,232.58999633789062,17.010000228881836,10276.500244140625,13190.799560546875,2.199999988079071,-0.9000000357627869,-1.1999999731779099,1630.8000183105469,255.0,255.0,,-0.009594347234389473,2.208808973477939,0.0002700085178795633,True,8,8,False,240.0,False,,enpitsu,76561198039309853,26.0,966.3200073242188,3552.8701171875,56.34000015258789,8176.500244140625,-1383.800048828125,-2372.5999450683594,2334.499969482422,1889.7999572753906,-2268.000030517578,255.0,0.0,False,-0.2449507649538647,0.7003383373905984,-0.3299452205561843,True,92.0,False,6,False,6,,games5425898691,bf81d8692db,25.0,278.92999267578125,4665.89013671875,17.010000228881836,19436.99951171875,10568.599853515625,2.0000000298023224,-0.5000000074505806,-0.19999999552965164,-1.4000000059604645,255.0,128.0,,-0.009589402156733087,2.643769625173188,4.9490155817065856e-05,True,4,False,4,255.0,False,
13,672,18,False,False,0,10233.468107914327,-2127.64990234375,-5019.080078125,600.7899780273438,-22517.80029296875,8596.799926757812,7852.80029296875,2458.3999633789062,-1104.8999786376953,-3391.300048828125,0.0,0.013924530906996494,-2.5726529840136627,1.5342986780436771,bf81d8692db,games5425898691,25.0,-1997.72998046875,-5103.669921875,520.02001953125,-18298.199462890625,-462.5,8118.800048828125,791.6999816894531,852.0999908447266,-2872.0001220703125,255.0,0.0,,-0.4096450326631564,3.1310111167037404,1.5584519001059847,True,204.95235275196777,True,4,False,4,,76561198039309853,enpitsu,26.0,-1019.5800170898438,-3754.360107421875,17.049999237060547,5338.2000732421875,-4518.500061035156,3.100000023841858,-0.09999999776482582,0.29999999329447746,2386.9000244140625,255.0,128.0,False,0.016660051580613972,-0.705574506113004,4.601418262063409e-05,True,6,6,False,92.0,False,,V4ste,b0ec9132e2b,9.0,-3023.06005859375,-4981.08984375,642.5999755859375,-6188.800048828125,3718.2998657226562,10071.300048828125,1608.2000732421875,2663.800048828125,-65.3000020980835,255.0,255.0,False,-1.3227439294841121,-0.5772267552654708,-1.5395815753205868,True,31.0,False,8,4,4,,Azoor Ahai,bcab7761f6b,9.0,-2815.090087890625,-914.0800170898438,17.010000228881836,-13888.00048828125,3973.699951171875,2.0999999344348907,-5.099999904632568,1.8000000715255737,233.50000381469727,255.0,255.0,False,0.009584428691736358,2.8029329623614143,0.0003262222394512896,True,8,False,8,240.0,False,
14,745,21,False,False,0,7321.061668529698,-3484.27001953125,-1708.27001953125,431.6000061035156,-795.9999847412109,15035.899658203125,11145.10009765625,2011.9000244140625,3314.5001220703125,4578.800048828125,0.0,0.08341345730838215,1.6816924173384158,0.49700827774812,bf81d8692db,games5425898691,24.0,-3467.739990234375,-1776.6199951171875,228.75,-6112.80029296875,18032.900390625,3171.0000610351562,437.90000915527344,-255.40000915527344,384.50000762939453,255.0,49.0,,-0.8888854024654987,2.261378434199798,-0.27984482748187456,True,126.05674819536104,True,6,False,4,,76561198039309853,enpitsu,26.0,-55.70000076293945,-4553.68994140625,17.049999237060547,-3401.400146484375,3620.10009765625,3.3000001311302185,0.5999999865889549,-0.7999999821186066,-1528.6000061035156,255.0,128.0,False,0.016624027848408985,2.398827810655857,-0.00026211706999959263,True,6,6,False,122.0,False,,V4ste,b0ec9132e2b,9.0,-2971.14990234375,-3694.179931640625,17.010000228881836,2907.0999145507812,13598.299560546875,2.0999999344348907,0.0,-0.7999999821186066,-9.200000166893005,255.0,128.0,False,0.009583512669069389,1.3587076451348916,7.706737375919432e-05,True,255.0,False,8,4,4,,Azoor Ahai,bcab7761f6b,9.0,-3678.3798828125,-1087.8599853515625,61.08000183105469,8739.69970703125,7172.8997802734375,2901.199951171875,-2511.199951171875,3704.2999267578125,-651.1000061035156,0.0,128.0,False,-0.08062061908711374,-2.5605951999206114,0.002545696002945702,True,9,False,10,240.0,False,
15,856,25,False,False,0,3133.0353969298276,-3761.7099609375,3873.659912109375,347.010009765625,-8424.000244140625,17832.5,8780.900268554688,874.5999908447266,2063.699951171875,4403.999938964844,0.0,0.1834394110277829,1.7120800574751138,-2.560802064268258,bf81d8692db,games5425898691,25.0,-3656.52001953125,3813.9599609375,205.88999938964844,-1254.1999816894531,21315.30029296875,4211.300048828125,4106.300048828125,979.4000244140625,3140.7998657226562,255.0,135.0,,-0.7211164074359111,2.209702985344619,-0.2036319790499562,True,0.2880084309526709,True,8,3,4,,76561198039309853,enpitsu,26.0,7.659999847412109,1895.5899658203125,17.049999237060547,2.5,6329.7998046875,2.5999999046325684,0.5999999865889549,0.0,0.0,255.0,,,0.016907000493848714,1.5703795874576392,4.047339430733297e-06,True,6,6,False,114.0,False,,V4ste,b0ec9132e2b,10.0,-882.0499877929688,4133.0498046875,17.010000228881836,4773.2000732421875,16295.0,2.5,0.0,-0.3999999910593033,3028.9999389648438,255.0,255.0,False,0.00958405378478392,1.5522589833748912,0.00011716982145152874,True,224.0,False,12,4,8,,Azoor Ahai,bcab7761f6b,9.0,-3054.219970703125,4101.759765625,135.05999755859375,-18144.49951171875,8349.69970703125,3610.5999755859375,1064.1999816894531,2694.5001220703125,1372.7000427246094,0.0,0.0,,-0.3391678233216039,2.9333211331499,-0.0359276641032513,True,12,False,14,254.0,False,
16,907,26,False,False,1,9261.013271074477,1661.8800048828125,-4089.2900390625,358.1300048828125,-11857.5,16456.199951171875,3556.199951171875,2329.600067138672,-2007.2000122070312,5152.0001220703125,1.0,0.2513648377864821,-0.13032982014669875,-1.4407902347615449,b0ec9132e2b,V4ste,9.0,1672.239990234375,-4217.97998046875,227.38999938964844,3966.9000244140625,9198.400268554688,-6.899999976158142,-2106.6000366210938,-4409.700012207031,-2523.000030517578,128.0,255.0,False,0.4561618933612897,1.9792121801136913,-2.129790335901125,True,189.54503229356584,True,14,4,9,,bcab7761f6b,Azoor Ahai,9.0,3986.60009765625,-3693.2900390625,73.86000061035156,-1985.7000732421875,13177.2998046875,-2781.400146484375,2708.2998657226562,1534.4999694824219,-982.3999786376953,255.0,0.0,False,-0.19275130509777644,1.464807054669798,-0.6912173923553635,True,14,12,False,224.0823572348523,True,,enpitsu,76561198039309853,26.0,833.4299926757812,-2147.429931640625,17.049999237060547,-1023.8999938964844,11851.8994140625,2.5,-0.09999999776482582,1.0000000149011612,468.3000183105469,255.0,128.0,False,-0.016702131630181617,1.4404069614552046,-0.0002934480363700823,True,114.0,False,6,False,6,,games5425898691,bf81d8692db,25.0,4076.489990234375,-3651.159912109375,341.6199951171875,903.1999969482422,10825.2001953125,-2827.60009765625,-44.699997901916504,283.99999618530273,1101.9999694824219,255.0,144.0,,-0.2234194621122237,1.6325837141350177,-1.5657879306138796,True,4,4,8,0.0,False,
17,951,28,False,False,0,3723.3327898325906,163.49000549316406,1570.5899658203125,115.73999786376953,-1383.2000732421875,12400.400390625,6606.6998291015625,4197.39990234375,4110.10009765625,1220.1000213623047,0.0,0.3832332544980726,-2.9109530914621646,-0.7427319588521626,76561198039309853,enpitsu,26.0,212.5,1433.27001953125,14.859999656677246,2995.5999755859375,6711.6998291015625,6.1000001430511475,414.7999954223633,167.90000915527344,960.8000183105469,255.0,128.0,False,0.05058598754880754,1.3005223788046925,-0.01086903716996406,True,114.0,False,6,False,6,,bf81d8692db,games5425898691,25.0,-3758.39990234375,1335.0899658203125,94.9000015258789,2331.7999267578125,-18886.99951171875,171.39999389648438,5417.39990234375,905.8000183105469,282.99999237060547,255.0,128.0,,0.22498698748130644,1.7520255235248183,3.093396230871989,True,10,5,4,0.0,False,,V4ste,b0ec9132e2b,9.0,-1899.47998046875,2941.39990234375,17.010000228881836,8294.400024414062,-1612.1000671386719,2.5,-0.29999999329447746,0.3999999910593033,2501.300048828125,255.0,255.0,False,0.009501831192268283,-0.15877047132476144,5.047400717978989e-05,True,180.0,False,14,4,10,,Azoor Ahai,bcab7761f6b,9.0,-2154.64990234375,2249.6201171875,17.0,17925.400390625,-4556.600036621094,3.4999999403953552,-1.1999999731779099,0.3999999910593033,1826.1000061035156,255.0,255.0,False,0.00958237200435649,-0.19753011181078936,0.00014017678050629224,True,12,False,14,161.0,False,
18,986,29,False,False,1,8310.811172698752,-3.4100000858306885,-3122.0,415.260009765625,-9397.39990234375,3997.0001220703125,-1196.8000030517578,-1836.1000061035156,-357.20001220703125,-5700.9002685546875,1.0,0.23840859080001192,2.834169084135559,-1.9962342490245588,bcab7761f6b,Azoor Ahai,9.0,101.62000274658203,-3260.39990234375,371.260009765625,-19210.0,-10560.30029296875,6077.8997802734375,-4991.300048828125,865.8999633789062,2141.699981689453,0.0,0.0,True,0.6637687889929196,0.1618469568923086,1.2195872334076479,True,128.42098923652404,True,16,4,12,,b0ec9132e2b,V4ste,10.0,201.97999572753906,-3339.81005859375,182.83999633789062,-16222.2998046875,-3850.4998779296875,1708.3999633789062,-745.5000305175781,1299.6000671386719,-906.6000366210938,128.0,0.0,False,0.9715144088707778,0.5668997747007064,0.4648922283534952,True,16,10,4,120.6349592311408,True,,enpitsu,76561198039309853,26.0,-90.38999938964844,-2876.639892578125,212.05999755859375,3078.800048828125,-17143.399658203125,3667.0999145507812,-1396.4999389648438,-255.79999923706055,10.800000429153442,128.0,128.0,False,0.7787312966723411,-1.7605155138242088,-0.003448683904972466,True,54.0,False,8,False,6,,games5425898691,bf81d8692db,25.0,3092.3701171875,834.4400024414062,16.989999771118164,-16701.700439453125,10461.99951171875,4.300000071525574,0.09999999776482582,-0.0,1999.9000549316406,255.0,255.0,,-0.009613059761077982,0.4847857845452454,1.8315132300314238e-05,True,6,4,10,230.77501074985793,True,
19,988,29,False,False,0,2242.0870786949345,60.25,3112.06005859375,431.1400146484375,5498.4002685546875,9096.300048828125,16424.7998046875,4796.300048828125,2576.9000244140625,-2520.800018310547,0.0,-0.31442115073951876,-3.1313597215535087,-2.246098160666472,76561198039309853,enpitsu,26.0,56.97999954223633,3062.409912109375,247.6699981689453,-3078.800048828125,17143.399658203125,2962.5,1018.3000183105469,185.6999969482422,8.199999928474426,128.0,128.0,False,-0.9090332274934863,1.7630086337453987,-0.005430919819192173,True,54.0,False,8,False,6,,bf81d8692db,games5425898691,25.0,-2897.1298828125,-926.8900146484375,16.989999771118164,19102.80029296875,-6820.4998779296875,2.5999999046325684,-0.09999999776482582,0.0,2004.4000244140625,255.0,255.0,,0.009588804033330322,-0.26783001485518765,2.008052534327266e-05,True,10,6,4,224.52415468615874,True,,V4ste,b0ec9132e2b,10.0,-78.83000183105469,3367.60009765625,196.3699951171875,16564.100341796875,3576.199951171875,1881.6000366210938,1396.9000244140625,-1074.000015258789,-1150.8999633789062,128.0,0.0,False,-0.9857163662161711,-0.8239402811341132,0.6790759126779283,True,114.38410316744158,True,16,4,10,,Azoor Ahai,bcab7761f6b,9.0,69.02999877929688,3362.639892578125,425.45001220703125,18836.8994140625,11064.300537109375,5908.2000732421875,5129.0997314453125,-1981.9999694824219,117.79999732971191,0.0,0.0,True,-0.6722896919834342,-0.5247239782575414,1.8345179734964177,True,12,4,16,122.17013317282482,True,
20,1075,33,False,False,1,10031.217875690712,-1255.1099853515625,-4657.85986328125,192.6199951171875,-11152.2998046875,6274.0997314453125,1485.2999877929688,-5710.2001953125,-1501.6999816894531,1066.6999816894531,1.0,0.6118351623856996,-2.040352313529895,-2.0528812348926735,b0ec9132e2b,V4ste,10.0,-1131.06005859375,-4704.35009765625,69.0999984741211,896.2000274658203,-412.59998321533203,2832.9998779296875,-1416.3999938964844,-4252.799987792969,934.5999908447266,0.0,128.0,False,0.09709246964225238,-2.8426924694110283,-0.0019136450367601438,True,106.0,False,18,4,11,,bcab7761f6b,Azoor Ahai,9.0,-1376.5799560546875,-4829.990234375,100.45999908447266,21185.400390625,8650.900268554688,2310.0999450683594,-4767.0001220703125,2673.5000610351562,614.5000076293945,128.0,255.0,False,-0.3256157308914779,2.9307712639503833,-0.3043096084181835,True,18,13,4,24.999759192107852,True,,enpitsu,76561198039309853,26.0,-1154.5400390625,-4641.47021484375,16.09000015258789,-11333.800048828125,6690.7000732421875,-253.1999969482422,512.2000122070312,34.100000858306885,237.00000762939453,255.0,128.0,False,-0.028934194910657223,0.5109528436350496,-0.021783010978209023,True,54.0,False,8,False,6,,games5425898691,bf81d8692db,25.0,-1590.699951171875,-2605.81005859375,16.989999771118164,-15866.600341796875,8087.1002197265625,4.600000083446503,4.000000059604645,-1.899999976158142,-916.9000244140625,255.0,0.0,,-0.009595398415240344,0.4757215270783814,-5.600471646457333e-05,True,6,4,10,153.0,False,
21,1096,33,False,False,0,3145.743999453963,2100.429931640625,4182.33984375,115.36000061035156,12222.5,-4259.200134277344,-542.0000076293945,1605.2999877929688,2376.300048828125,2210.0999450683594,0.0,1.06919808396007,1.6852462843087237,-2.000815825972434,76561198039309853,enpitsu,26.0,2051.610107421875,4089.510009765625,17.049999237060547,11791.199951171875,-6874.2999267578125,2.8999999165534973,-6.000000238418579,2.7000001072883606,1579.9000549316406,128.0,255.0,False,0.016797148959437194,-0.49538421048516096,0.000209574513853385,True,85.0,False,8,False,6,,bf81d8692db,games5425898691,25.0,2799.0400390625,2000.3499755859375,16.989999771118164,13457.5,1735.5999755859375,4.799999892711639,0.19999999552965164,0.0,2111.300048828125,128.0,255.0,,0.009643687586561735,0.19241360498710236,-1.781781854953298e-05,True,10,6,4,153.0,False,,V4ste,b0ec9132e2b,10.0,224.44000244140625,4556.9599609375,107.95999908447266,-12434.100341796875,-2169.499969482422,1076.9999694824219,-1116.2000274658203,3469.7000122070312,682.3999786376953,128.0,255.0,False,1.3975682661925939,-1.3446982023103016,1.7779020030411408,True,106.0,False,18,4,12,,Azoor Ahai,bcab7761f6b,9.0,523.8800048828125,4337.64013671875,114.76000213623047,-9808.400268554688,-6124.5001220703125,-1344.7000122070312,2671.0000610351562,-54.699997901916504,-534.1999816894531,128.0,128.0,False,-1.0367276554512617,-2.686675181102613,0.9648164579055432,True,14,4,18,11.0,False,
22,1107,34,False,False,0,3627.242053839451,2591.47998046875,4142.81982421875,108.88999938964844,12109.3994140625,4996.000061035156,1041.2999725341797,241.29999160766602,4356.400146484375,-198.99999618530273,0.0,-0.10086029989796215,2.6624387463614787,-1.1978167526632966,76561198039309853,enpitsu,26.0,2547.75,4009.610107421875,16.889999389648438,10233.499755859375,2952.6998901367188,-14.800000190734863,-21.30000114440918,107.29999542236328,1920.7000732421875,255.0,0.0,,0.024598977397803954,0.32617711867733323,-3.6426519315514994e-06,True,85.0,False,8,False,6,,bf81d8692db,games5425898691,25.0,3165.360107421875,2207.030029296875,16.989999771118164,7293.2000732421875,9423.200073242188,4.799999892711639,0.0,-0.19999999552965164,2322.2000122070312,255.0,244.0,,0.00957389767583103,0.9747675559080144,-1.16281487133228e-05,True,10,6,4,153.0,False,,V4ste,b0ec9132e2b,10.0,-253.08999633789062,4472.22998046875,98.08000183105469,-12491.400146484375,-2292.899932861328,-1548.0000305175781,-3354.89990234375,-324.7999954223633,3129.4000244140625,255.0,255.0,,0.2883864898027208,-1.6899224188471038,0.9985939168891018,True,106.0,False,18,4,12,,Azoor Ahai,bcab7761f6b,9.0,144.9199981689453,4083.679931640625,25.280000686645508,-8060.5999755859375,-7407.8997802734375,-1669.9000549316406,4632.799987792969,-1243.1999969482422,-2690.8999633789062,255.0,0.0,,-0.21374796487791112,-2.43315395860383,0.0898824053950381,True,14,4,18,11.0,False,
23,1120,34,False,False,0,4117.8126859722415,3149.639892578125,4372.419921875,95.0199966430664,11087.900390625,4375.4998779296875,898.4999847412109,-1111.500015258789,5893.499755859375,-175.49999237060547,0.0,-0.7541996414997079,0.6549792795934172,1.2586462860657583,76561198039309853,enpitsu,26.0,3008.60009765625,4102.83984375,17.049999237060547,11688.800048828125,-163.09999465942383,3.1999999284744263,-2.0000000298023224,0.7999999821186066,-1609.2999267578125,0.0,128.0,,0.01677158750937768,-0.021555032825550983,-0.0001861625914403982,True,255.0,False,8,False,6,,bf81d8692db,games5425898691,25.0,3547.5400390625,2722.39990234375,16.989999771118164,6166.099853515625,10608.1005859375,4.900000095367432,-1.1999999731779099,-1.0000000149011612,2141.4999389648438,128.0,255.0,,0.009612243782049626,1.0929044006740807,0.00013200708052699974,True,10,6,4,153.0,False,,V4ste,b0ec9132e2b,10.0,-763.489990234375,4400.33984375,21.84000015258789,-9005.399780273438,328.6000061035156,-815.8000183105469,-2745.5999755859375,-494.50000762939453,1245.199966430664,255.0,255.0,False,0.12353229133977557,-0.2004725981279813,-0.025928224224409067,True,106.0,False,18,4,12,,Azoor Ahai,bcab7761f6b,9.0,-289.30999755859375,3957.659912109375,17.020000457763672,-9966.799926757812,3213.699951171875,1.5000000596046448,-0.09999999776482582,1.2999999523162842,-2879.4000244140625,255.0,0.0,True,0.00963346909356895,2.691368001907636,-8.823315088285328e-06,True,14,4,18,11.0,False,
24,1204,37,False,False,0,4766.488973485659,3671.1298828125,3775.909912109375,92.48999786376953,-1054.1999816894531,-3970.7998657226562,0.0,4351.499938964844,-1155.2999877929688,2330.5999755859375,0.0,-0.501886866532591,-1.1054643990130573,0.08676515974336195,76561198039309853,enpitsu,26.0,3638.989990234375,3577.909912109375,17.049999237060547,-2369.199981689453,11378.499755859375,-1.5000000596046448,1.2999999523162842,-5.5000001192092896,-663.4999847412109,0.0,128.0,False,0.01671037707442635,1.8088937572285693,-0.0003678997490088955,True,205.0,False,8,False,6,,bf81d8692db,games5425898691,25.0,2291.419921875,1098.0799560546875,16.989999771118164,-8057.8997802734375,-11538.199462890625,4.600000083446503,-0.09999999776482582,-0.09999999776482582,-103.90000343322754,255.0,128.0,,0.00958092541713951,-2.188208362588835,3.57111784707237e-05,True,10,6,4,153.0,False,,V4ste,b0ec9132e2b,10.0,134.0399932861328,5115.8701171875,17.0,-3934.2001342773438,2176.3999938964844,3.3000001311302185,-5.099999904632568,0.3999999910593033,1195.2999877929688,128.0,128.0,False,0.009691158663072331,-0.33165789614345154,-4.118216532526409e-05,True,106.0,False,18,4,12,,Azoor Ahai,bcab7761f6b,9.0,2058.3798828125,4227.60009765625,17.020000457763672,4558.2000732421875,1014.1999816894531,1.2999999523162842,-2.0000000298023224,-0.3999999910593033,1323.5000610351562,0.0,255.0,False,0.009901504982965827,0.22100872837205443,4.0189876819123355e-05,True,14,4,18,42.0,False,
25,1250,39,False,False,0,3616.5297216717026,2566.72998046875,4096.5498046875,117.22000122070312,-16555.799560546875,1652.7999877929688,239.40000534057617,200.79999923706055,3186.0000610351562,-4914.5001220703125,0.0,0.5916758069021011,2.6750408706353643,-0.258014835260267,76561198039309853,enpitsu,26.0,2735.780029296875,4061.43994140625,16.149999618530273,-13962.2998046875,-5058.699951171875,-144.7000026702881,-840.2999877929688,-1548.699951171875,-1148.3999633789062,255.0,128.0,False,0.046881870645330594,-2.802893811490259,0.03603198655726307,True,142.0,False,8,False,6,,bf81d8692db,games5425898691,24.0,248.49000549316406,1115.4300537109375,16.989999771118164,-9527.7001953125,10374.69970703125,4.600000083446503,-0.19999999552965164,0.3999999910593033,-485.6999969482422,255.0,103.0,,0.009601024453826278,2.292003371211988,3.277764156509569e-05,True,10,6,4,153.0,False,,V4ste,b0ec9132e2b,10.0,505.75,4960.14013671875,17.0,6289.0997314453125,-4297.9998779296875,3.400000035762787,-0.3999999910593033,0.5999999865889549,-5.799999833106995,255.0,128.0,False,0.00948249347568289,-0.6005144583449347,7.415715533698565e-05,True,106.0,False,18,4,12,,Azoor Ahai,bcab7761f6b,9.0,2214.639892578125,4347.77001953125,52.38999938964844,-55.19999980926514,-11212.900390625,2819.7000122070312,2467.2000122070312,135.79999923706055,481.19998931884766,0.0,128.0,False,-0.028760446003779062,1.6366543923156436,-0.0015048257328084253,True,15,4,20,42.0,False,
26,1254,39,False,False,1,9808.111772793445,-2352.239990234375,-4114.6201171875,112.13999938964844,-7862.2998046875,2688.2998657226562,-994.4000244140625,-293.799991607666,-471.50001525878906,5974.1998291015625,1.0,-0.25183860195996355,-2.263245086541199,0.032862024022583675,bcab7761f6b,Azoor Ahai,9.0,-2213.81005859375,-4160.0498046875,87.06999969482422,47.800002098083496,11292.099609375,397.40001678466797,-5464.0997314453125,-571.3999938964844,257.8000068664551,128.0,128.0,False,1.1995946587588453,-1.6739193065703983,-0.015586608222074742,True,42.0,False,20,4,15,,b0ec9132e2b,V4ste,10.0,-560.6400146484375,-4922.56982421875,17.0,-6824.69970703125,4673.999938964844,3.400000035762787,0.3999999910593033,-0.7000000029802322,-1.0999999940395355,255.0,128.0,False,-0.009482501532612281,0.6007403303237213,7.308608394677485e-05,True,18,12,4,106.0,False,,enpitsu,76561198039309853,26.0,-2510.169921875,-4006.02001953125,16.84000015258789,15943.499755859375,2076.3999938964844,9.800000190734863,-88.99999618530273,-104.89999771118164,-1984.1000366210938,255.0,128.0,False,-0.0195153011453955,3.066339023042499,0.0034718987984564353,True,142.0,False,8,False,6,,games5425898691,bf81d8692db,24.0,-104.88999938964844,-1300.3399658203125,16.989999771118164,7669.2999267578125,-11785.10009765625,4.600000083446503,1.1999999731779099,-1.7000000178813934,-1153.7999725341797,255.0,86.0,,-0.009572306843940065,-2.1105539623333143,-3.554430747291973e-05,True,6,4,10,153.0,False,
