,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
100,6852,215,False,False,1,5145.918478761891,-1818.8599853515625,768.5,102.16999816894531,8831.699829101562,-5731.500244140625,4502.200012207031,2998.5000610351562,4530.899963378906,-2545.2999877929688,1.0,0.8324168001499129,1.8454175247552285,2.2088512108027136,76561198039309853,enpitsu,27.0,-2006.489990234375,790.760009765625,190.02000427246094,5671.9000244140625,8557.999877929688,-409.7999954223633,977.7999877929688,4579.2999267578125,-372.20001220703125,128.0,128.0,False,-0.05055467578989729,1.6742949065811492,-1.3035549499167742,True,22,156.0,False,2,26,,bf81d8692db,games5425898691,20.0,-2668.429931640625,-855.260009765625,17.010000228881836,18527.2998046875,-2520.0999450683594,2.3000000417232513,-0.19999999552965164,-0.0,1975.2999877929688,255.0,253.0,,-0.009581053151205245,-3.080605077787706,2.6189258517483502e-05,True,20,False,255.0,False,24,,KBR_SharKo,9145427433175672767,8.0,-3403.27001953125,3165.449951171875,17.010000228881836,-6662.60009765625,7148.3001708984375,2.0000000298023224,1.5999999642372131,-2.0999999344348907,-226.20000839233398,255.0,88.0,False,-0.009522517140580977,0.8313650869228991,0.00013101889904461764,True,False,0.0,False,4,False,,edalti76,8179933407471405355,7.0,283.9700012207031,4597.81005859375,17.010000228881836,976.9000244140625,-8749.500122070312,2.7000001072883606,-0.0,-0.09999999776482582,-2813.2000732421875,255.0,0.0,-0.009544661311747903,-1.5641165960665777,5.9676088947109805e-05,True,12,4,16,54.0,False,,False
101,6968,219,False,False,1,6212.040870077646,1018.6500244140625,-1070.8299560546875,93.12999725341797,4507.60009765625,-2918.599853515625,0.0,3198.3999633789062,4939.89990234375,-545.2000045776367,1.0,1.20490402991903,2.3203142755768793,2.474590039417652,76561198039309853,enpitsu,27.0,991.6799926757812,-1227.8599853515625,17.040000915527344,5578.0999755859375,3440.8999633789062,4.4999998807907104,-1.0000000149011612,-0.7999999821186066,2221.6000366210938,255.0,255.0,False,-0.016668118672987026,2.614219519910211,0.00016924038503344244,True,22,91.0,False,2,26,,bf81d8692db,games5425898691,20.0,2539.580078125,-729.780029296875,17.010000228881836,-13434.49951171875,-4863.399963378906,2.0999999344348907,-0.5000000074505806,-0.0,-462.90000915527344,255.0,128.0,,-0.009591814051608121,-0.30314958456751917,0.00019354453151821445,True,22,False,218.0,False,26,,KBR_SharKo,9145427433175672767,8.0,639.6599731445312,-107.76000213623047,17.010000228881836,14764.100341796875,-16829.000244140625,2.0999999344348907,-0.29999999329447746,0.29999999329447746,-24.700000286102295,255.0,128.0,False,-0.00959929961069453,-2.2877857651956206,6.0751198606010295e-05,True,False,138.0,False,4,False,,edalti76,8179933407471405355,7.0,2855.4599609375,-161.22000122070312,17.010000228881836,-6289.6002197265625,-15865.0,2.3999999463558197,-0.09999999776482582,-0.09999999776482582,-2271.7999267578125,247.0,0.0,-0.009599871519073603,-1.082249706162207,6.0433436280185646e-05,True,12,4,16,31.0,False,,False
102,6969,219,False,False,1,6194.996577668515,1042.25,-1053.27001953125,105.56999969482422,4749.100036621094,5543.599853515625,2995.0,3511.300048828125,3352.7999877929688,2242.7999877929688,1.0,1.1411159160934845,2.8175809185095484,3.108781450778596,76561198039309853,enpitsu,27.0,991.6799926757812,-1227.8599853515625,17.040000915527344,5578.0999755859375,3440.8999633789062,4.4999998807907104,-1.0000000149011612,-0.7999999821186066,2221.6000366210938,255.0,128.0,False,-0.016668118672987026,2.614219519910211,0.00016924038503344244,True,22,87.69523424999689,True,2,27,,bf81d8692db,games5425898691,20.0,2426.580078125,-766.8400268554688,17.010000228881836,-13633.900146484375,-4203.2000732421875,2.0999999344348907,1.0999999940395355,0.09999999776482582,-116.70000076293945,255.0,128.0,,-0.009587141688189024,-0.2836911955532811,0.00014294085460011445,True,22,False,218.0,False,26,,KBR_SharKo,9145427433175672767,8.0,762.4000244140625,-248.25999450683594,17.010000228881836,14708.1005859375,-16877.099609375,2.0999999344348907,-0.29999999329447746,0.29999999329447746,-7.200000286102295,255.0,128.0,False,-0.009599331954464729,-2.28667134879689,5.5402351936166756e-05,True,False,138.0,False,4,False,,edalti76,8179933407471405355,7.0,2789.2900390625,-284.4599914550781,17.010000228881836,-9156.099853515625,-13889.100341796875,2.3999999463558197,-0.0,0.19999999552965164,-2106.3999938964844,248.0,0.0,-0.009596457684637414,-0.9017366260401584,4.86686363906532e-05,True,12,4,16,31.0,False,,False
103,7109,224,False,False,1,8153.773021910858,1684.1700439453125,-2975.590087890625,525.3800048828125,-770.8999633789062,19885.799560546875,4322.900085449219,-2587.60009765625,4842.5,-2419.4000244140625,1.0,-0.09605431660049661,-3.084081408852193,0.6148342851998404,76561198039309853,enpitsu,27.0,1664.9300537109375,-3084.780029296875,375.1600036621094,-11231.099853515625,10022.19970703125,2106.7999267578125,-329.50000762939453,2778.5000610351562,-1647.5,255.0,0.0,False,0.7560789123777866,0.9932954125750731,0.16133891215200866,True,25,165.0,False,2,30,,bf81d8692db,games5425898691,20.0,87.5199966430664,-5212.68994140625,16.989999771118164,969.3000030517578,1338.2000732421875,4.4999998807907104,1.899999976158142,0.09999999776482582,124.30000305175781,128.0,128.0,,-0.009764844308366704,2.1719263054986504,-0.00016713936336065175,True,22,False,248.0,False,26,,KBR_SharKo,9145427433175672767,8.0,2017.3699951171875,-2855.280029296875,35.08000183105469,-1833.0999755859375,-3190.1998901367188,-5356.6998291015625,1114.5999908447266,-1072.5,-2814.7000122070312,255.0,2.0,,-0.12205768179370534,-0.2803435438654609,0.3518121428198686,True,4,0.0,False,8,False,,edalti76,8179933407471405355,7.0,1034.010009765625,-1404.25,17.010000228881836,8687.5,-5539.000244140625,2.3999999463558197,-0.0,-0.0,2693.800048828125,255.0,255.0,-0.009552685624811631,-2.670788493960986,6.662427673310466e-05,True,12,4,16,61.0,False,,True
104,7207,228,False,False,0,8191.572842009468,-1655.5799560546875,-3016.280029296875,96.02999877929688,-9026.400146484375,9893.599853515625,3227.9000854492188,948.3999633789062,-1163.3000183105469,-5809.1998291015625,0.0,0.11084604786496483,2.734312376214491,-2.297556761906326,8179933407471405355,edalti76,8.0,-1544.3199462890625,-3164.3798828125,78.61000061035156,-14249.49951171875,1395.5000305175781,2941.0000610351562,-5186.9000244140625,-947.7999877929688,-1564.2999267578125,212.0,0.0,False,0.03468853334712514,-3.0462545466294366,0.31496774407757877,True,13,0.0,False,4,18,,9145427433175672767,KBR_SharKo,8.0,-3690.56005859375,-787.6900024414062,17.010000228881836,1090.1000213623047,-18160.899658203125,-0.29999999329447746,0.0,-1.0000000149011612,72.69999980926514,255.0,130.0,,0.00959024938591323,-1.502645680761229,-6.240971896955757e-05,True,6,False,208.00288193969322,True,10,,enpitsu,76561198039309853,27.0,-1942.6300048828125,-2571.56005859375,19.5,419.0999984741211,-22572.39990234375,2959.5999145507812,0.0,0.29999999329447746,2013.5000610351562,128.0,128.0,False,0.01675538524320094,-1.477382770968423,4.229307243433579e-05,True,26,25.13692063157277,True,32,2,,games5425898691,bf81d8692db,20.0,-2152.340087890625,1164.68994140625,17.010000228881836,-6860.3997802734375,-17118.299560546875,3.0000001192092896,1.1999999731779099,6.800000071525574,433.10001373291016,255.0,128.0,0.009673593053067505,-1.930000740136489,0.00023649481337751447,True,24,False,28,255.0,False,,
105,7245,229,False,False,1,3887.9068530008963,2818.52001953125,1760.68994140625,129.7100067138672,-4783.2000732421875,15751.199951171875,12425.6005859375,5843.599853515625,1263.8999938964844,504.39998626708984,1.0,-1.1042714756337908,-0.14262546063332315,2.704948526974039,bf81d8692db,games5425898691,20.0,2887.800048828125,1678.6099853515625,14.640000343322754,1831.199951171875,19068.199462890625,-147.29999542236328,119.70000267028809,-405.29998779296875,3380.10009765625,128.0,255.0,,-0.023015087573198072,1.535769851991325,-0.050173540751617646,True,24,205.0,False,False,28,,76561198039309853,enpitsu,27.0,1788.8699951171875,4918.31005859375,17.09000015258789,-1183.7999725341797,2303.699951171875,-283.0999946594238,661.5000152587891,528.6000061035156,-933.0000305175781,255.0,255.0,False,-0.008227346431688147,-2.2978858528802313,0.0064606424918025205,True,26,2,57.0,False,32,,KBR_SharKo,9145427433175672767,9.0,2751.22998046875,2372.77001953125,17.010000228881836,-7222.8997802734375,-8870.499877929688,2.5,-0.0,-0.29999999329447746,2469.499969482422,255.0,255.0,False,-0.009540095486997018,-0.9666064973358373,-5.618276197573438e-05,True,6,205.0,False,10,False,,edalti76,8179933407471405355,8.0,,,,,,,,,,,,,,,False,,,,,,,
106,7339,233,True,True,1,1297.870311453554,1418.1800537109375,3951.81005859375,364.2200012207031,-17362.900390625,16053.800048828125,327.00000762939453,2751.7001342773438,-1755.0999450683594,1288.0999755859375,1.0,-1.0946473838159645,0.1210625510192353,2.1936794504111115,bf81d8692db,games5425898691,20.0,1572.969970703125,3782.050048828125,255.77000427246094,-9041.599731445312,9036.599731445312,2368.9999389648438,-410.8000183105469,-2385.399932861328,-699.3000030517578,255.0,179.0,,0.43787064221214017,0.4562410952455151,-0.5297867556073049,True,25,148.65374631779167,True,False,30,,76561198039309853,enpitsu,27.0,1785.1300048828125,3098.550048828125,17.040000915527344,-12646.8994140625,2927.39990234375,3.799999952316284,0.3999999910593033,-0.5000000074505806,-0.5000000074505806,255.0,128.0,False,-0.016822188320632238,0.2275715993623733,4.865150031070608e-05,True,26,2,255.0,False,32,,KBR_SharKo,9145427433175672767,9.0,1666.469970703125,3083.320068359375,28.5,-4533.500061035156,13349.3994140625,2094.1000366210938,210.79999923706055,-42.60000228881836,-4901.700134277344,255.0,30.0,,0.005012468866850435,2.067466808456213,0.0017432634285884185,True,6,89.0,False,12,False,,edalti76,8179933407471405355,7.0,2191.570068359375,4323.52978515625,17.010000228881836,-10167.7001953125,2516.1000061035156,-0.09999999776482582,1.5999999642372131,-0.5000000074505806,-171.20000839233398,255.0,128.0,-0.009530855999041453,0.2632899609545832,0.00018011795059984915,True,False,False,False,78.7495054096304,True,,
107,7614,233,False,False,0,5234.061005498052,9.270000457763672,-15.180000305175781,96.81999969482422,-8968.699951171875,21179.7998046875,4509.800109863281,-372.99999237060547,-14.09999966621399,-5988.3001708984375,0.0,-0.022932407566933977,-0.1933233451952536,-0.055810618536815744,9145427433175672767,KBR_SharKo,8.0,81.56999969482422,-167.57000732421875,55.5,-15778.00048828125,16165.699462890625,2887.3001098632812,286.299991607666,-2706.099853515625,360.9000015258789,255.0,255.0,,0.026072837455312588,1.9274862817247507,-0.03598279656807394,True,3,0.0,False,False,4,,8179933407471405355,edalti76,7.0,-2567.8798828125,-4122.52978515625,17.010000228881836,-13665.0,-5811.400146484375,2.199999988079071,1.4000000059604645,0.5999999865889549,-985.0,255.0,35.0,,0.00959442196920974,-2.742529618558788,-0.0001678342334987896,True,False,False,0.0,False,False,,enpitsu,76561198039309853,27.0,-70.16999816894531,107.95999908447266,109.8499984741211,9544.89990234375,-18321.8994140625,409.00001525878906,4605.10009765625,389.50000762939453,2981.7999267578125,255.0,0.0,,0.9220589223993386,-0.3887864637487776,1.1123503715686829,True,1,0.0,False,2,False,,games5425898691,bf81d8692db,19.0,2835.0400390625,4088.14990234375,17.010000228881836,17722.7001953125,-891.9000244140625,2.3000000417232513,0.29999999329447746,0.0,-1957.5999450683594,255.0,0.0,0.009591247769940312,-0.11962733652623321,-2.8520337497056857e-05,True,False,False,False,255.0,False,,
108,7615,233,False,False,1,5187.733291360142,-1.2599999904632568,30.450000762939453,148.3699951171875,1962.8999328613281,-6204.4000244140625,12590.400390625,-2929.2999267578125,-1839.6000671386719,-4902.5,1.0,0.11163445680424589,0.5086652794310108,-0.2764306916260213,76561198039309853,enpitsu,27.0,70.16999816894531,-107.95999908447266,109.8499984741211,-9544.89990234375,18321.8994140625,409.00001525878906,-4605.10009765625,-389.50000762939453,2981.7999267578125,255.0,0.0,,-0.9220589223993386,0.3887864637487776,1.1123503715686829,True,1,0.0,False,False,2,,bf81d8692db,games5425898691,19.0,-2835.0400390625,-4088.14990234375,17.010000228881836,-17722.7001953125,891.9000244140625,2.3000000417232513,-0.29999999329447746,-0.0,-1957.5999450683594,255.0,0.0,,-0.009591247769940312,0.11962733652623321,-2.8520337497056857e-05,True,False,False,255.0,False,False,,KBR_SharKo,9145427433175672767,8.0,-81.56999969482422,167.57000732421875,55.5,15778.00048828125,-16165.699462890625,2887.3001098632812,-286.299991607666,2706.099853515625,360.9000015258789,255.0,255.0,,-0.026072837455312588,-1.9274862817247507,-0.03598279656807394,True,3,0.0,False,4,False,,edalti76,8179933407471405355,7.0,2567.8798828125,4122.52978515625,17.010000228881836,13665.0,5811.400146484375,2.199999988079071,-1.4000000059604645,-0.5999999865889549,-985.0,255.0,35.0,-0.00959442196920974,2.742529618558788,-0.0001678342334987896,True,False,False,False,0.0,False,,
109,7616,234,False,False,0,5259.504257767238,6.349999904632568,-41.52000045776367,179.38999938964844,332.20001220703125,2702.9998779296875,9308.900146484375,1730.7000732421875,3008.900146484375,-4893.900146484375,0.0,-0.13667023257733465,-0.6226916842543154,-0.3494266541796377,9145427433175672767,KBR_SharKo,8.0,17.950000762939453,-175.88999938964844,64.98999786376953,-7053.2000732421875,-3575.10009765625,1174.4999694824219,3152.9000854492188,-2767.2000122070312,-3556.7999267578125,255.0,255.0,,-0.6181052337979306,1.9310824935080828,-0.43037109054830924,True,3,0.0,False,False,4,,8179933407471405355,edalti76,7.0,-2567.8798828125,-4122.52978515625,17.010000228881836,-13665.0,-5811.400146484375,2.199999988079071,1.4000000059604645,0.5999999865889549,-985.0,255.0,35.0,,0.00959442196920974,-2.742529618558788,-0.0001678342334987896,True,False,False,0.0,False,False,,enpitsu,76561198039309853,27.0,-38.27000045776367,78.5,111.33000183105469,2865.4000854492188,-1145.6999969482422,560.2000045776367,3778.2998657226562,2599.2001342773438,-1474.4999694824219,255.0,0.0,,1.0303415262952489,0.43753095129937475,1.5628661283642957,True,1,0.0,False,2,False,,games5425898691,bf81d8692db,19.0,2994.239990234375,4064.5,17.010000228881836,16986.600341796875,-3962.60009765625,2.3000000417232513,0.29999999329447746,0.0,-1961.9999694824219,255.0,0.0,0.009579463743438477,-0.29933999431947494,-4.24179570226998e-05,True,False,False,False,255.0,False,300.0,
110,7617,234,False,False,1,5168.008932270634,-13.329999923706055,52.619998931884766,204.83999633789062,-3357.9000854492188,6872.8997802734375,7257.60009765625,5345.4998779296875,-434.59999084472656,-2689.89990234375,1.0,0.19099100040145142,0.7179575362648024,-0.4730943496456291,76561198039309853,enpitsu,27.0,33.619998931884766,-77.26000213623047,112.47000122070312,-2757.9998779296875,485.49999237060547,882.5,-1272.6000213623047,-1953.8999938964844,353.1999969482422,255.0,0.0,,-1.0443179956341353,-0.5408607145479692,1.698954480983758,True,1,0.0,False,False,2,,bf81d8692db,games5425898691,19.0,-2994.239990234375,-4064.5,17.010000228881836,-16986.600341796875,3962.60009765625,2.3000000417232513,-0.29999999329447746,-0.0,-1961.9999694824219,255.0,0.0,,-0.009579463743438477,0.29933999431947494,-4.24179570226998e-05,True,False,False,255.0,False,False,,KBR_SharKo,9145427433175672767,8.0,-6.190000057220459,181.83999633789062,66.81999969482422,7056.300048828125,3566.4999389648438,1072.6000213623047,-1948.8999938964844,3611.300048828125,-3661.7999267578125,255.0,255.0,,0.6384232477955425,-1.9144105873058563,-0.5444878681442072,True,3,0.0,False,4,False,,edalti76,8179933407471405355,7.0,2683.489990234375,4165.27978515625,17.010000228881836,14038.699951171875,4476.400146484375,2.3999999463558197,0.09999999776482582,-0.0,-1988.2000732421875,255.0,0.0,-0.009593350262066216,2.8737526677795566,-0.0002153899774510601,True,False,False,False,0.0,False,,True
111,7720,237,False,False,1,3660.6754703019915,-1091.25,2065.68994140625,125.58999633789062,866.2999725341797,10480.699462890625,1024.000015258789,-3494.4000244140625,-3058.900146484375,-2461.199951171875,1.0,0.2455048006430627,1.1133595216456302,-1.8068633527888631,76561198039309853,enpitsu,27.0,-1145.8900146484375,1928.5699462890625,17.059999465942383,2060.7000732421875,2631.400146484375,2.5,1.8000000715255737,-1.5999999642372131,665.1999664306641,255.0,255.0,,-0.01723961539561696,2.3020687320678377,0.00019690303209409548,True,2,20.0,False,False,2,,bf81d8692db,games5425898691,20.0,-1670.9300537109375,2362.659912109375,17.010000228881836,8205.599975585938,13150.6005859375,2.3000000417232513,0.5999999865889549,1.0000000149011612,-1819.7999572753906,255.0,0.0,,-0.009596874782540494,2.1679613825983863,-0.00017581249009297813,True,False,False,255.0,False,False,,KBR_SharKo,9145427433175672767,8.0,3734.35009765625,104.33000183105469,17.010000228881836,12667.80029296875,2750.8999633789062,2.800000011920929,-0.5000000074505806,-0.3999999910593033,3075.5999755859375,255.0,255.0,,-0.009598178447007557,2.7398312485348364,4.4031830751048925e-05,True,6,255.0,False,6,False,,edalti76,8179933407471405355,7.0,-1.350000023841858,4495.47021484375,17.010000228881836,-2960.5999755859375,-636.1999893188477,2.5,-0.9000000357627869,0.09999999776482582,1175.8000183105469,138.0,255.0,-0.009618514565844704,-0.11756334137515036,0.00010669241450515961,True,False,False,False,191.0,False,,
112,7735,238,False,False,1,3190.5601900357588,-1047.22998046875,2609.47998046875,94.5199966430664,261.00000381469727,9162.2998046875,1306.9999694824219,-5511.500244140625,-1204.5999908447266,-2042.5,1.0,-0.24870378224945092,-2.821764766616149,2.3587336086379977,bf81d8692db,games5425898691,20.0,-1057.68994140625,2779.02001953125,17.010000228881836,13249.49951171875,6071.9000244140625,2.199999988079071,-5.699999928474426,-2.5,841.3999938964844,255.0,128.0,,-0.009583671864482092,2.6763337684781905,0.00010278611212589989,True,False,255.0,False,False,False,,76561198039309853,enpitsu,27.0,-1099.18994140625,2130.800048828125,17.040000915527344,281.299991607666,6560.7000732421875,3.8999998569488525,-0.0,1.8000000715255737,189.40000534057617,255.0,128.0,,-0.016630774305814167,1.5960533268556532,-0.0002329296907072032,True,2,False,20.0,False,2,,KBR_SharKo,9145427433175672767,8.0,4002.330078125,614.260009765625,84.13999938964844,-973.1999969482422,14259.3994140625,-912.6000213623047,-1489.7999572753906,444.70001220703125,1501.300048828125,255.0,255.0,,-0.1054536140733243,1.4782767496407403,-0.7775780804162773,True,6,223.6753977370519,True,6,False,,edalti76,8179933407471405355,7.0,-236.6999969482422,4423.39013671875,17.010000228881836,-7676.5997314453125,-2505.2999877929688,0.0,-2.3000000417232513,-0.7000000029802322,242.29999542236328,255.0,181.0,-0.009516140488197926,-0.3075370622672265,-4.5254671232353815e-06,True,False,False,False,175.3273633910764,True,,
113,7761,239,False,False,1,2666.460174437586,-1071.9200439453125,3340.75,96.63999938964844,7858.699951171875,878.4999847412109,5413.800048828125,4140.400085449219,-2361.300048828125,-3644.2001342773438,1.0,-0.6131702151828365,-2.846798118004122,-3.0761037407791063,76561198039309853,enpitsu,27.0,-1178.3499755859375,3194.550048828125,84.69999694824219,2921.7999267578125,16529.599609375,2289.1000366210938,-3085.4998779296875,4474.4000244140625,-841.5000152587891,255.0,0.0,,-0.5158810510836378,1.6546418376486143,0.472960016643943,True,3,0.0,False,False,4,,bf81d8692db,games5425898691,19.0,313.3999938964844,2944.47998046875,17.010000228881836,11833.399658203125,-6789.000244140625,2.3000000417232513,0.5000000074505806,-0.09999999776482582,-2227.4000549316406,255.0,0.0,,-0.009572301109894928,-2.552949161834414,-5.481144301092189e-05,True,False,False,255.0,False,False,,KBR_SharKo,9145427433175672767,8.0,3135.820068359375,2259.89990234375,16.989999771118164,-16791.99951171875,13073.900146484375,4.600000083446503,1.2999999523162842,-0.7999999821186066,329.70001220703125,255.0,95.0,,-0.009603356085899184,0.623134678730371,-0.00015129266036266567,True,6,167.0,False,6,False,,edalti76,8179933407471405355,7.0,-956.780029296875,3602.780029296875,90.41000366210938,-5879.4000244140625,-17225.699462890625,3238.3999633789062,4533.0999755859375,3074.2999267578125,498.6000061035156,255.0,255.0,-0.16061081840152514,-0.9957099553819732,-0.4338200147159224,True,3,False,4,145.0,False,,
114,7762,239,False,False,0,8680.725441595776,1057.8599853515625,-3317.97998046875,105.0,-9154.89990234375,4425.199890136719,794.1999816894531,-1656.4999389648438,1268.7000274658203,-5625.4998779296875,0.0,0.5947247778290593,2.6795570428065854,-2.7836255951237643,8179933407471405355,edalti76,7.0,995.2100219726562,-3479.77001953125,117.55000305175781,1899.1000366210938,10786.700439453125,4339.700012207031,1863.699951171875,-3574.2001342773438,3741.7001342773438,255.0,255.0,,0.22297506906586817,0.9950630084372267,-1.0249560336436876,True,3,145.0,False,False,4,,9145427433175672767,KBR_SharKo,8.0,-3135.820068359375,-2259.89990234375,16.989999771118164,16791.99951171875,-13073.900146484375,4.600000083446503,-1.2999999523162842,0.7999999821186066,329.70001220703125,255.0,95.0,,0.009603356085899184,-0.623134678730371,-0.00015129266036266567,True,6,False,167.0,False,6,,enpitsu,76561198039309853,27.0,1178.3499755859375,-3194.550048828125,84.69999694824219,-2921.7999267578125,-16529.599609375,2289.1000366210938,3085.4998779296875,-4474.4000244140625,-841.5000152587891,255.0,0.0,,0.5158810510836378,-1.6546418376486143,0.472960016643943,True,3,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,-313.3999938964844,-2944.47998046875,17.010000228881836,-11833.399658203125,6789.000244140625,2.3000000417232513,-0.5000000074505806,0.09999999776482582,-2227.4000549316406,255.0,0.0,0.009572301109894928,2.552949161834414,-5.481144301092189e-05,True,False,False,False,255.0,False,,
115,7775,239,False,False,0,8135.128439299913,861.7999877929688,-2802.949951171875,97.16999816894531,-3465.5999755859375,10251.99951171875,707.3999786376953,-5802.9998779296875,1366.9000244140625,-674.8000335693359,0.0,-0.21501121389773817,2.6558493670049126,-0.41648511552824335,8179933407471405355,edalti76,7.0,898.0,-3119.800048828125,144.72999572753906,-1903.3000183105469,7418.599853515625,-143.100004196167,-1746.0000610351562,-4915.7000732421875,-1742.5,255.0,128.0,,-0.8485954759291134,1.1670969896263583,1.6650792273449193,True,3,175.0,False,False,4,,9145427433175672767,KBR_SharKo,8.0,-2278.580078125,-2917.489990234375,16.989999771118164,17568.599853515625,-11852.2998046875,4.699999988079071,0.19999999552965164,0.0,1494.7999572753906,255.0,255.0,,0.009587635494469114,-0.5648615159621239,0.00018937534854388018,True,6,False,167.0,False,6,,enpitsu,76561198039309853,27.0,1305.239990234375,-3628.75,95.18000030517578,2895.10009765625,-7647.7001953125,-147.10000038146973,1682.5999450683594,-5102.900085449219,-1174.1999816894531,128.0,128.0,,-0.5168702853778566,-1.2470381842592693,-1.5166999066345586,True,4,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,-611.8499755859375,-2394.080078125,17.010000228881836,-42.39999771118164,13277.5,2.0999999344348907,0.0,-2.5,-1160.5999755859375,255.0,23.0,0.009573137431495798,1.5276263662575553,0.00016726171764827963,True,False,False,False,255.0,False,,
116,7802,240,False,False,0,7176.426659192454,579.760009765625,-1883.050048828125,93.1500015258789,-2291.0000610351562,8345.499877929688,0.0,-5867.7001953125,-1208.6000061035156,-329.59999084472656,0.0,-0.42132152076518714,-2.906887340818965,-0.7292728528807153,8179933407471405355,edalti76,7.0,724.2899780273438,-2206.260009765625,52.439998626708984,-712.3999786376953,14183.399658203125,3650.1998901367188,-215.49999237060547,1322.4000549316406,-1416.3999938964844,255.0,82.0,,0.015909664719110064,1.5251184286165116,0.04351442657359001,True,4,124.85160423863319,True,False,5,,9145427433175672767,KBR_SharKo,8.0,-273.44000244140625,-2466.489990234375,16.989999771118164,19632.2998046875,11807.19970703125,4.799999892711639,0.9000000357627869,0.3999999910593033,-1683.2000732421875,255.0,0.0,,0.009600577339661714,0.49602976720273134,-0.00017889402204225487,True,6,False,96.0,False,6,,enpitsu,76561198039309853,27.0,1377.5400390625,-4331.35986328125,17.059999465942383,951.9999694824219,-8985.900268554688,2.0999999344348907,0.29999999329447746,0.5999999865889549,2452.7999877929688,255.0,255.0,,0.01665373849738153,-1.432522234273533,4.430539939577566e-05,True,4,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,347.1099853515625,-1713.27001953125,17.010000228881836,14441.700439453125,-2168.5000610351562,2.0999999344348907,3.100000023841858,-0.5000000074505806,-809.7000122070312,255.0,128.0,0.009600703205969282,-0.1905492395084067,3.0913210186159595e-05,True,False,False,False,232.0,False,,
