,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
151,9654,289.0,False,False,1,8186.28218195851,-3255.929931640625,-1915.260009765625,110.61000061035156,13536.199951171875,10776.700439453125,4417.900085449219,3948.2998657226562,2204.1000366210938,-3943.599853515625,1.0,1.0211462441679258,1.0075271761484954,-2.7913358643965664,b3dbbf7820b,Zathaus,5.0,-3396.2900390625,-2074.550048828125,16.389999389648438,-2917.0001220703125,12290.699462890625,-223.79999160766602,537.2000122070312,-163.50000381469727,-2420.8999633789062,255.0,0.0,False,0.003442363905020821,1.4474786992267095,-0.00887312327753167,True,6,219.70187520980835,True,False,6,,bb0d2c807cb,M4Kodik,5.0,-3650.530029296875,-214.10000610351562,16.239999771118164,13943.499755859375,3010.5999755859375,176.90000534057617,59.60000038146973,242.70000457763672,-2024.4000244140625,255.0,0.0,False,0.003111999273229808,2.982941666499815,-0.006941815490061305,False,4,255.0,False,4,True,,enpitsu,76561198039309853,23,-3931.389892578125,-711.8200073242188,38.599998474121094,2228.300018310547,6370.30029296875,-1023.0999755859375,183.50000381469727,-1017.9000091552734,2499.7999572753906,255.0,128.0,False,-0.13438628640004938,1.937278766606704,0.3971637886755704,True,6,False,6,87.1734967334296,True,,games5425898691,bf81d8692db,22.0,-3799.5400390625,1919.6400146484375,17.010000228881836,-305.49999237060547,-13375.699462890625,2.3000000417232513,-0.0,-3.3000001311302185,1604.4000244140625,255.0,255.0,,-0.009583029605373123,-1.5857627087313224,-2.7472168532972687e-05,True,4,122.0,False,False,4,
152,9734,292.0,False,False,1,4502.409992424158,176.6300048828125,695.4299926757812,103.26000213623047,608.4000015258789,17067.60009765625,4161.099853515625,1128.3999633789062,4631.9000244140625,3642.9998779296875,1.0,-0.04399417458317191,-2.275539816883633,2.6726412790018763,b3dbbf7820b,Zathaus,5.0,260.30999755859375,568.27001953125,16.459999084472656,5160.9002685546875,15556.8994140625,-460.40000915527344,297.5,1861.6000366210938,-127.70000457763672,255.0,255.0,False,-0.011737297937594897,1.827160156832473,0.01621899359391618,True,6,174.51141514573044,True,False,6,,bb0d2c807cb,M4Kodik,5.0,-1584.1199951171875,-2846.969970703125,17.010000228881836,384.0999984741211,-15290.999755859375,0.0,0.09999999776482582,1.4000000059604645,1962.7000427246094,255.0,224.0,False,-0.009550760113332706,-1.65339764837174,4.3424540360259694e-05,False,6,226.72412917178164,True,6,True,,enpitsu,76561198039309853,23,-3371.360107421875,4202.47021484375,17.040000915527344,8122.0001220703125,1649.4000244140625,4.600000083446503,2.3999999463558197,2.199999988079071,-2408.8999938964844,255.0,128.0,False,-0.016577987265938093,2.963144679965435,-0.0002230805608185125,True,8,False,8,21.0,False,,games5425898691,bf81d8692db,22.0,-254.8300018310547,3088.489990234375,17.010000228881836,15899.3994140625,-3192.0999145507812,2.3000000417232513,0.09999999776482582,0.09999999776482582,-2015.5000305175781,255.0,0.0,,-0.00957235675247487,-2.87454632571042,-1.7500436285658546e-05,True,4,91.0,False,False,4,
153,9755,293.0,False,True,1,3217.5581667050665,227.0,1992.760009765625,240.5,3518.2998657226562,18658.00048828125,5229.69970703125,2903.9999389648438,4188.900146484375,3165.2999877929688,1.0,0.27721794196238964,-0.8833679457029119,-2.402436103374106,b3dbbf7820b,Zathaus,5.0,197.5500030517578,1840.5400390625,84.0,-3820.0,20619.49951171875,3771.300048828125,211.20000839233398,42.5,33.69999885559082,255.0,103.0,False,-0.004557164314282753,1.3650819404453691,-0.00045766596191293445,True,8,133.0,False,False,6,,bb0d2c807cb,M4Kodik,5.0,-1307.780029296875,-4127.7001953125,17.010000228881836,4997.5,-16966.199951171875,1.899999976158142,0.29999999329447746,-1.2999999523162842,803.4999847412109,255.0,221.0,False,-0.00956686244522546,-1.8650644937012715,8.355141176906747e-05,False,6,209.0,False,6,True,,enpitsu,76561198039309853,23,-2590.550048828125,4351.6201171875,17.040000915527344,13209.49951171875,5725.4998779296875,-0.29999999329447746,0.3999999910593033,0.7000000029802322,19.40000057220459,255.0,128.0,False,-0.016757955079754795,2.7302376126906376,-4.741035638034198e-05,True,8,False,8,214.47542370006602,True,,games5425898691,bf81d8692db,22.0,332.9100036621094,2454.02001953125,129.97000122070312,-1576.1000061035156,-1503.2000732421875,3229.5001220703125,-2953.0999755859375,-3610.1998901367188,-2914.5001220703125,255.0,0.0,,0.2660865862593948,-1.2598483973059071,0.6437787888862336,True,6,122.0,False,False,5,
154,9802,295.0,False,False,0,10114.251265717858,-890.9400024414062,-4974.25,146.6999969482422,-8867.899780273438,19960.400390625,-7700.9002685546875,-2561.7999267578125,196.00000381469727,5422.0001220703125,0.0,1.0344151277874924,0.0066658723457595674,-1.1500435909266722,76561198039309853,enpitsu,23.0,-762.6300048828125,-5048.06005859375,259.010009765625,-20353.900146484375,2928.2998657226562,8.199999928474426,-5020.400085449219,-2218.8999938964844,348.69998931884766,255.0,0.0,False,0.6179556045218773,-2.9734445164226035,1.2393843374018945,True,10,116.0,False,False,9,,bf81d8692db,games5425898691,22.0,-156.60000610351562,-2233.919921875,17.010000228881836,-2959.89990234375,-2618.9999389648438,2.3000000417232513,3.100000023841858,0.9000000357627869,1952.7000427246094,255.0,255.0,,0.009451946202034985,-2.504374497708897,0.00022620831661271658,False,6,122.0,False,6,True,,M4Kodik,bb0d2c807cb,5,-762.0399780273438,4126.27001953125,17.010000228881836,-11272.19970703125,-9739.500122070312,1.899999976158142,0.0,-0.3999999910593033,37.799999713897705,255.0,130.0,False,0.009536242479195373,-2.428417975994509,-2.271530388986963e-05,True,6,False,6,209.0,False,,Zathaus,b3dbbf7820b,5.0,-477.3599853515625,-5137.47021484375,16.989999771118164,-18371.199951171875,-12696.8994140625,4.000000059604645,0.09999999776482582,0.09999999776482582,127.89999961853027,255.0,149.0,False,0.009606858380290245,-2.5341160678751695,3.16923941312714e-05,True,8,72.0,False,False,6,
155,9880,298.0,False,False,1,4379.9339774954105,2534.8798828125,1078.239990234375,125.86000061035156,-16339.7998046875,15923.00048828125,6623.699951171875,2091.1000061035156,-576.5999984741211,5594.0997314453125,1.0,0.20879471079521408,-0.9850357913414174,1.000244516866467,bb0d2c807cb,M4Kodik,5.0,2667.340087890625,989.7999877929688,75.41000366210938,2885.5999755859375,19878.00048828125,2868.9999389648438,211.70000076293945,3372.3001098632812,-2148.0999755859375,255.0,71.0,,-0.06483280609439213,1.6981720150590882,0.12487597529154691,True,8,99.0,False,False,6,,b3dbbf7820b,Zathaus,5.0,1245.27001953125,2161.320068359375,196.9499969482422,2496.3999938964844,-18644.200439453125,-4798.399963378906,604.3000030517578,100.79999923706055,256.9000053405762,255.0,128.0,False,-0.3849598266820838,-1.9084915622015484,0.4322184146255528,False,8,32.0,False,8,True,,enpitsu,76561198039309853,23,3076.090087890625,3907.2900390625,17.059999465942383,-9733.900146484375,9250.700073242188,-3.400000035762787,4.099999964237213,-4.4999998807907104,1728.3999633789062,255.0,128.0,False,-0.016722642416289932,0.7594256882745686,0.0005231987669165581,True,10,False,10,240.80910988520552,True,40.0,games5425898691,bf81d8692db,22.0,-667.0499877929688,4823.02001953125,17.010000228881836,4685.400085449219,5261.199951171875,2.0999999344348907,-0.7999999821186066,-1.0000000149011612,-130.39999961853027,128.0,128.0,,-0.009659853788683798,2.3172850420329976,0.000166494067541349,True,6,122.0,False,False,6,
156,9927,299.0,False,False,0,8913.460171478524,172.7100067138672,-3709.159912109375,298.7900085449219,28973.30078125,-6333.0999755859375,5822.2998046875,5671.199951171875,1186.9000244140625,-1558.0999755859375,0.0,-0.09330616848900349,-1.5619398994469704,1.6845619279894937,bf81d8692db,games5425898691,22.0,46.779998779296875,-3755.580078125,146.24000549316406,9594.400024414062,10824.49951171875,1916.300048828125,2466.999969482422,2902.6998901367188,544.5999908447266,255.0,16.0,,-0.6324702083868791,0.6533522610929069,0.20755356065518143,True,8,118.0,False,False,7,,76561198039309853,enpitsu,23.0,-27.18000030517578,-4172.3701171875,284.8900146484375,22666.0009765625,3490.4000854492188,1481.300048828125,-1854.7000122070312,1813.3000183105469,-7.099999785423279,255.0,128.0,False,-0.14230444033613326,0.7970897061346455,-0.18917115914317256,False,11,146.0,False,12,True,,M4Kodik,bb0d2c807cb,5,-3068.800048828125,-3781.510009765625,16.56999969482422,-1677.7999877929688,-6876.500244140625,36.40000104904175,-44.20000076293945,157.39999771118164,458.49998474121094,255.0,113.0,,0.015412871366725442,-1.7619561723041957,0.002553950136576942,True,8,False,6,99.0,False,,Zathaus,b3dbbf7820b,5.0,-3537.169921875,81.05000305175781,16.989999771118164,-17704.100341796875,12807.2998046875,5.099999904632568,-1.0999999940395355,0.7999999821186066,-2705.1998901367188,255.0,0.0,False,0.00958157006972276,2.3734251251579543,-0.00017753560489695532,True,8,255.0,False,False,8,
157,10167,,False,False,0,5238.319088991502,1.100000023841858,-20.93000030517578,112.44000244140625,-2173.000030517578,2498.800048828125,13584.3994140625,5984.4000244140625,-311.200008392334,-298.99999618530273,0.0,-0.01067472063218475,-0.026704829478633594,0.27875893044667566,bf81d8692db,games5425898691,22.0,33.29999923706055,-128.11000061035156,91.6500015258789,1531.7999267578125,16218.699951171875,-329.00001525878906,-3397.5,-941.9000244140625,4221.199951171875,128.0,128.0,,1.3570058822395568,1.2224595091620447,-0.4872578809525252,True,4,31.0,False,False,3,,76561198039309853,enpitsu,23.0,0.9200000166893005,-4046.5400390625,17.049999237060547,10.399999618530273,6977.60009765625,2.5999999046325684,-0.5999999865889549,0.0,0.0,255.0,,,0.016807819401594544,1.5692652146346346,2.332543630655323e-06,False,False,116.0,False,False,True,,M4Kodik,bb0d2c807cb,5,0.6700000166893005,141.9499969482422,47.36000061035156,1071.8000030517578,-15046.8994140625,2350.8999633789062,-5453.499755859375,-700.4000091552734,-136.40000343322754,255.0,0.0,,-0.11617662564738478,-1.6072582328541931,0.03922467082168404,True,4,False,False,12.790503150673322,True,,Zathaus,b3dbbf7820b,5.0,1162.77001953125,3457.669921875,17.010000228881836,5440.8001708984375,5281.6998291015625,2.5,0.0,0.0,2480.2000427246094,255.0,255.0,,0.009528516960912675,0.7880373839410632,2.9573965907662464e-05,True,False,146.0,False,False,False,
158,10343,307.0,False,False,1,8479.68742970633,3856.1298828125,-2806.239990234375,105.2699966430664,-4842.300109863281,14423.399658203125,4096.199951171875,2774.2999267578125,-4407.699890136719,2763.2000732421875,1.0,-0.6902090232412723,1.6248062257529108,-0.7399928716784986,b3dbbf7820b,Zathaus,5.0,3853.3701171875,-2980.449951171875,18.219999313354492,-2187.2999572753906,8844.69970703125,-374.00001525878906,112.29999542236328,1529.6000671386719,195.30000686645508,175.0,239.0,False,-0.007280019599334695,1.3429003205378243,-0.053396874851615185,True,False,255.0,False,False,False,,bb0d2c807cb,M4Kodik,5.0,-2646.22998046875,-4951.64990234375,18.34000015258789,17488.00048828125,-7446.400146484375,321.19998931884766,-1257.2000122070312,-295.49999237060547,2139.2999267578125,255.0,240.0,,0.0011698521290543014,-2.8047252796146696,-0.05924405524216501,False,8,247.0,False,8,True,,enpitsu,76561198039309853,23,3100.159912109375,1654.989990234375,17.049999237060547,-1.7000000178813934,-133.1999969482422,2.5999999046325684,-1.7000000178813934,-0.0,0.0,255.0,128.0,False,-0.016815831023191948,-1.5577862831109726,4.9968235739403785e-06,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,22.0,-1960.4200439453125,3522.8701171875,17.020000457763672,19964.7998046875,-5069.599914550781,0.7999999821186066,-0.09999999776482582,-0.19999999552965164,-129.20000076293945,255.0,128.0,,-0.009623614035162013,-2.8796625456835607,6.553467162056828e-05,True,6,180.0,False,False,6,
159,10388,309.0,False,False,1,6101.0500776897115,3091.9599609375,-552.1500244140625,143.5399932861328,1815.5999755859375,24986.99951171875,1508.5000610351562,-273.4000015258789,-5214.7998046875,2954.5999145507812,1.0,-1.0849426821815311,2.923044099194117,1.553465475479388,b3dbbf7820b,Zathaus,5.0,3017.030029296875,-722.0,142.3300018310547,966.3999938964844,19240.0,783.1999969482422,-820.1000213623047,5053.999938964844,-2008.5000610351562,255.0,9.0,,-0.8270128063218221,2.298049911670031,0.3223567812239725,True,4,160.38214190031897,True,False,3,,bb0d2c807cb,M4Kodik,5.0,189.82000732421875,-5022.85009765625,17.0,16275.30029296875,-1189.1999816894531,3.400000035762787,-1.2999999523162842,-0.09999999776482582,1809.2999267578125,255.0,255.0,,-0.009590191906838378,-3.110749621220449,0.00015963533606648742,False,8,247.0,False,8,True,,enpitsu,76561198039309853,23,2975.72998046875,615.3499755859375,52.060001373291016,788.3000183105469,-7600.2001953125,3582.7999877929688,-4.000000059604645,6.600000262260437,302.7000045776367,128.0,128.0,,-0.01636562164243135,-1.7144781055260065,-0.0011171004484858956,True,2,False,False,190.0,False,,games5425898691,bf81d8692db,22.0,1032.739990234375,3397.570068359375,17.020000457763672,16805.0,-7099.6002197265625,0.7999999821186066,-3.400000035762787,1.4000000059604645,-564.5999908447266,255.0,27.0,,-0.009597058372793687,-2.7289797072603648,5.8374788873475015e-05,True,6,241.0,False,False,6,
160,10397,309.0,False,False,0,5800.269275183635,-3157.429931640625,-201.25999450683594,157.4600067138672,-25913.9990234375,-2640.5999755859375,-1151.8000030517578,-836.3999938964844,881.2999725341797,5875.5999755859375,0.0,-0.296779246704194,-2.0720563677563617,0.683748857579592,76561198039309853,enpitsu,23.0,-3009.7900390625,-313.3699951171875,175.05999755859375,-2114.2999267578125,13970.6005859375,2664.7000122070312,-3111.099853515625,-673.0999755859375,150.79999923706055,255.0,255.0,,0.12110937703492809,1.789143854307651,-0.0011108379686467834,True,2,181.0,False,False,1,,bf81d8692db,games5425898691,22.0,-1523.43994140625,-3040.909912109375,17.020000457763672,-11513.599853515625,13386.099853515625,0.7999999821186066,0.09999999776482582,0.0,-406.19998931884766,255.0,121.0,,0.009593488922926963,2.2420862512691304,0.00017915046598949793,False,6,241.0,False,6,True,,M4Kodik,bb0d2c807cb,5,-704.6199951171875,4891.56005859375,17.0,-12751.199951171875,-8514.099731445312,3.400000035762787,0.19999999552965164,0.0,2071.699981689453,255.0,255.0,,0.009563687904020941,-2.485781500367201,4.521752191336419e-05,True,8,False,8,247.0,False,,Zathaus,b3dbbf7820b,5.0,-3053.830078125,117.93000030517578,139.39999389648438,-1186.2999725341797,-19677.60009765625,-163.60000610351562,-176.49999618530273,-4700.899963378906,-2849.5999145507812,255.0,128.0,,0.5006489387920742,-0.90599497139222,-2.8913107069841795,True,4,157.0,False,False,3,
161,10467,311.0,False,False,0,6380.157046556581,-3920.429931640625,-477.760009765625,1475.3800048828125,14121.099853515625,14127.39990234375,8542.39990234375,3767.3001098632812,-786.6000366210938,-4602.9998779296875,0.0,-1.2224176009646048,-1.7385079324294728,1.9717221961527773,bf81d8692db,games5425898691,22.0,-4022.050048828125,-567.6199951171875,1364.6400146484375,9531.500244140625,20751.69921875,2727.0999145507812,-3556.0000610351562,2789.89990234375,2105.399932861328,255.0,12.0,,0.048275005098696755,1.6409418559363778,1.6035602382648193,True,8,118.0,False,False,7,,76561198039309853,enpitsu,23.0,-3569.080078125,455.3299865722656,33.4900016784668,869.3000030517578,4472.699890136719,817.5,178.60000610351562,-840.1000213623047,72.8000020980835,255.0,128.0,False,0.07372793374283618,-1.7575616869866522,0.11264548939435265,False,2,80.73353987099026,True,2,True,,M4Kodik,bb0d2c807cb,5,-3661.02001953125,2007.97998046875,17.0,-6036.099853515625,-7278.4002685546875,3.3000001311302185,0.5000000074505806,0.5000000074505806,1228.3000183105469,0.0,218.0,,0.00990210043958643,-2.248596975299037,9.318156230791346e-05,True,8,False,8,204.0,False,,Zathaus,b3dbbf7820b,5.0,-3658.39990234375,44.06999969482422,58.38999938964844,-1633.699951171875,-10459.000244140625,2074.4000244140625,1771.6000366210938,-44.60000038146973,-995.1999664306641,255.0,128.0,False,-0.3469025577308935,1.1774741003714266,0.09952307003596465,True,4,229.8784431847193,True,False,4,
162,10633,317.0,False,False,0,2834.3605392076256,1910.1700439453125,4741.240234375,96.22000122070312,-5332.9998779296875,11899.7998046875,6491.6998291015625,1077.9000091552734,-772.0999908447266,5851.5997314453125,0.0,-0.9844646459608676,0.6877647946306121,-2.048580597840408,bf81d8692db,games5425898691,22.0,1930.81005859375,4561.580078125,19.479999542236328,14685.0,15179.3994140625,2957.9000854492188,0.0,-0.09999999776482582,1690.3999328613281,255.0,255.0,,0.009591172707901689,0.8449268817471507,0.00017705311906169696,True,9,,False,False,8,,76561198039309853,enpitsu,23.0,3307.830078125,502.0299987792969,17.049999237060547,-920.1000213623047,5083.599853515625,2.5999999046325684,0.09999999776482582,-0.7999999821186066,-35.19999980926514,255.0,,,0.016612023566664438,1.7463225921840269,9.066727193195703e-05,False,4,255.0,False,4,True,,M4Kodik,bb0d2c807cb,5,654.719970703125,5133.77978515625,17.010000228881836,2652.60009765625,-5264.89990234375,2.0999999344348907,0.0,0.3999999910593033,2275.500030517578,255.0,255.0,,0.00947096785490257,-1.130194939850855,5.683099707306083e-05,True,10,False,8,140.0,False,,Zathaus,b3dbbf7820b,5.0,-386.75,4971.27001953125,17.010000228881836,6971.7999267578125,3815.2999877929688,2.5,1.1999999731779099,0.5999999865889549,-2329.9000549316406,244.0,0.0,,0.009542973914445006,0.49592955279082257,-0.00017169635788157883,True,6,189.0,False,False,6,
163,10672,319.0,False,False,1,9633.328639510484,-1528.0799560546875,-4183.35009765625,161.25,-7203.0999755859375,14750.6005859375,5472.19970703125,1579.1000366210938,3417.39990234375,-4671.9000244140625,1.0,0.8043634022413678,1.5413876429430404,2.0870561366917726,bb0d2c807cb,M4Kodik,5.0,-1441.8699951171875,-4282.919921875,46.52000045776367,-7147.19970703125,9981.300048828125,2051.6000366210938,-2906.4999389648438,-3311.7001342773438,-865.4000091552734,255.0,63.0,,-0.08619047561852627,0.9358162434381978,-0.016433883833890238,True,12,96.0,False,False,8,,b3dbbf7820b,Zathaus,5.0,-194.6300048828125,-4828.56982421875,17.010000228881836,-3205.8999633789062,3132.60009765625,2.0000000298023224,-1.8000000715255737,2.0000000298023224,-556.1999893188477,255.0,128.0,,-0.009489865269865694,0.7817657493848373,0.00013295255058276776,False,6,189.0,False,6,True,,enpitsu,76561198039309853,23,-2437.669921875,-1197.050048828125,17.049999237060547,9846.400146484375,6292.9998779296875,3.3000001311302185,-0.29999999329447746,-0.0,2382.2999572753906,255.0,128.0,,-0.016716289931257015,2.5144519458005785,2.7062992022165815e-05,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,22.0,-3272.760009765625,-4762.47021484375,232.80999755859375,-5683.499755859375,6515.999755859375,-3849.5999145507812,-650.4000091552734,-2536.6000366210938,-668.8999938964844,255.0,0.0,,-0.43731769989583874,0.8354833352050625,1.4631143455544557,True,10,,False,False,8,
164,10717,321.0,False,False,1,7835.195686882267,-2675.239990234375,-1833.989990234375,179.2100067138672,-8846.400146484375,18193.00048828125,3266.6000366210938,1412.5,3695.2999877929688,-4510.899963378906,1.0,-0.5023917347651076,-1.0737209378017143,2.3320819949756855,bb0d2c807cb,M4Kodik,5.0,-2622.820068359375,-1928.8699951171875,45.90999984741211,-11653.699951171875,14804.7998046875,3228.9999389648438,-34.20000076293945,-48.20000171661377,-1303.8999938964844,255.0,0.0,,-0.010682369734689693,0.9485032896548178,-0.001269010956486057,True,14,65.0,False,False,10,,b3dbbf7820b,Zathaus,5.0,-963.0999755859375,-3329.340087890625,17.010000228881836,-7984.0997314453125,10551.099853515625,2.0999999344348907,0.7000000029802322,-0.7999999821186066,315.79999923706055,255.0,128.0,,-0.009578649364221916,0.8954001067642562,-0.00010541650021331255,False,6,219.0,False,6,True,,enpitsu,76561198039309853,23,-2473.18994140625,-70.0,17.049999237060547,-4480.0,-2251.3999938964844,2.5999999046325684,-1.0999999940395355,3.100000023841858,554.3999862670898,255.0,0.0,False,-0.017195235864036013,-0.520545026147779,-0.0002722217956960653,True,4,False,4,225.0,False,,games5425898691,bf81d8692db,22.0,-3064.10009765625,-2542.780029296875,17.010000228881836,2410.399932861328,21093.701171875,-0.19999999552965164,-0.0,0.7000000029802322,0.0,255.0,128.0,,-0.0095880670714628,1.6845750763477738,-4.1691016062861034e-05,True,10,179.86613347966176,True,False,8,
165,10751,322.0,False,False,1,6643.329800005654,-3760.989990234375,402.25,102.2300033569336,-7118.900146484375,15305.799560546875,2548.9999389648438,-4290.400085449219,-106.5999984741211,-4192.900085449219,1.0,-0.11363120349844806,0.0529088902919408,1.957931996719982,bb0d2c807cb,M4Kodik,5.0,-3580.219970703125,465.04998779296875,60.13999938964844,-12868.00048828125,5205.7000732421875,-838.7000274658203,3259.5999145507812,211.10000610351562,1684.9000549316406,255.0,255.0,,0.03115652236336728,-0.12420729891232102,-0.5192738697138821,True,14,57.0,False,False,12,,b3dbbf7820b,Zathaus,5.0,-2274.260009765625,-2216.1298828125,17.010000228881836,-12316.099853515625,6809.7998046875,2.199999988079071,1.899999976158142,-1.0000000149011612,1352.8999328613281,255.0,194.0,,-0.009597368699085323,0.4899212547525781,0.00024223519352570703,False,6,219.0,False,6,True,,enpitsu,76561198039309853,23,-3561.530029296875,518.3800048828125,25.760000228881836,-12709.300537109375,11189.200439453125,199.50000762939453,1193.0000305175781,-465.6999969482422,1169.8999786376953,255.0,255.0,False,0.10012736895397645,0.7052565215368714,-0.06760475781056959,True,6,False,4,159.0,False,,games5425898691,bf81d8692db,22.0,-3458.570068359375,311.3599853515625,17.010000228881836,-12003.699951171875,19619.100341796875,-0.29999999329447746,1.7000000178813934,-2.5,162.60000228881836,255.0,71.0,,-0.009593711076892733,0.9856650316321227,-0.00018593971557891035,True,10,73.3252128862565,True,False,8,
166,10831,325.0,False,False,1,5546.525263417179,-3464.14990234375,1711.72998046875,444.260009765625,10897.60009765625,23662.2998046875,5987.39990234375,1805.5000305175781,-2800.1998901367188,-1069.1999816894531,1.0,0.7368964384344366,2.503340184648716,-1.8704948226459763,b3dbbf7820b,Zathaus,5.0,-3527.219970703125,1510.050048828125,291.20001220703125,2003.3999633789062,21953.40087890625,2434.7000122070312,-1062.9000091552734,-171.5999984741211,54.20000076293945,255.0,0.0,,0.6400333707340261,1.4481149649517047,-0.15287959278925828,True,8,141.0,False,False,6,,bb0d2c807cb,M4Kodik,5.0,,,,,,,,,,,,,,,,,,,,,True,,enpitsu,76561198039309853,23,-4060.739990234375,3350.8701171875,167.08999633789062,2823.3999633789062,18680.10009765625,-8530.30029296875,-63.09999942779541,-4350.4998779296875,72.39999771118164,255.0,128.0,False,-0.436991894721822,1.7529190651620177,1.1761506906247905,True,6,False,4,92.0,False,,games5425898691,bf81d8692db,22.0,-2074.35009765625,5102.14990234375,170.02999877929688,9982.60009765625,-68.89999866485596,-1298.699951171875,-283.4000015258789,1972.5999450683594,-26.80000066757202,128.0,0.0,,-0.322030520304902,-3.1345708650784028,1.5441280913748348,True,10,255.0,False,False,8,
167,10897,327.0,False,False,0,9142.557468243087,1263.5699462890625,-3743.840087890625,115.62999725341797,-7226.300048828125,26096.69921875,5572.2998046875,3380.1998901367188,397.5,968.6000061035156,0.0,0.770859810521253,-2.4508727862631914,-1.296630634856374,76561198039309853,enpitsu,23.0,1297.75,-3952.080078125,68.16000366210938,-7948.499755859375,21363.30078125,3070.5999755859375,-4222.39990234375,-2344.199981689453,-408.49998474121094,255.0,128.0,False,0.13418439043994054,2.0417915755172844,-0.004438123208841561,True,8,37.0,False,False,5,,bf81d8692db,games5425898691,22.0,1238.530029296875,-4095.27001953125,17.0,-4213.900146484375,16337.7001953125,1.0999999940395355,0.19999999552965164,-0.29999999329447746,-1546.6000366210938,255.0,0.0,,0.009608378538513493,1.801262006422014,-0.00020121524590044769,False,8,164.00227940210735,True,10,True,,M4Kodik,bb0d2c807cb,5,-2244.47998046875,3418.610107421875,17.0,12060.400390625,-4896.400146484375,3.1999999284744263,0.7000000029802322,0.0,-1219.3000030517578,255.0,53.0,,0.009519584340117385,-0.40334739666142566,-0.00011267271043593589,True,False,False,False,238.0,False,,Zathaus,b3dbbf7820b,5.0,2097.389892578125,-3536.1201171875,52.08000183105469,-13324.200439453125,11941.099853515625,3597.2000122070312,420.6999969482422,459.0999984741211,-64.0999984741211,255.0,128.0,False,-0.008567880250478393,2.398385922169659,0.0001371089959125797,True,10,37.472412732339635,True,False,6,
