,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
105,7474,228,False,False,1,9859.609040934269,31.65999984741211,-4681.64990234375,449.67999267578125,-27383.5009765625,-1086.8000030517578,5433.0999755859375,-595.6000137329102,-2580.8999633789062,2526.6000366210938,1.0,0.3169207129316099,2.298465538074624,1.653705286721207,2533274993326893,goldenhaz,10.0,145.74000549316406,-4678.72021484375,304.8599853515625,-20779.29931640625,-2029.9000549316406,3427.0999145507812,-3405.8999633789062,3818.0999755859375,2017.5999450683594,255.0,158.0,False,0.5562532750203122,0.31862138059103723,0.5841562039438393,True,170.0,False,22,12,10,,bc83babb4bb,fvbio._,10.0,344.79998779296875,-4891.5498046875,367.4599914550781,-20755.0,5213.3001708984375,-3794.2001342773438,2878.599853515625,-1125.4000091552734,149.7000026702881,255.0,128.0,,-0.0713059320113667,0.35897581781515403,1.3709415622844472,True,126.40508396651154,True,6,8,False,,enpitsu,76561198039309853,25,-23.489999771118164,-4187.0,336.2200012207031,-8921.599731445312,-20414.7998046875,1770.3999328613281,2765.4000854492188,1328.2000732421875,-1136.1000061035156,255.0,0.0,False,-0.009363347447837586,-2.0152097814225516,-0.29722308661343727,True,40.39155293792807,True,20,False,19,,games5425898691,bf81d8692db,20.0,1100.739990234375,-2995.72998046875,16.540000915527344,-17884.7998046875,4292.0001220703125,92.10000038146973,3.6000001430511475,27.699999809265137,28.599998950958252,255.0,128.0,,-0.011207810714968177,0.23321664389527952,-0.00016679068486493386,True,20,False,24,61.0,False,
106,7537,231,False,False,0,4832.975858943117,3414.4599609375,2954.22998046875,125.56999969482422,17634.100341796875,13930.50048828125,2493.6000061035156,5793.499755859375,-579.5999908447266,-1448.5000610351562,0.0,0.7853869190468169,2.4394600716172734,1.6699848909629635,bf81d8692db,games5425898691,20.0,3337.669921875,2840.760009765625,97.4000015258789,14573.1005859375,13306.600341796875,43.20000171661377,-4637.900085449219,2955.1998901367188,77.69999980926514,255.0,178.0,,1.3612470644313301,0.8129107420266369,-0.16268612915105898,True,80.0,False,26,21,False,,76561198039309853,enpitsu,25.0,761.1099853515625,5866.47021484375,149.3000030517578,-20.999999046325684,-2186.0000610351562,-1911.7999267578125,350.29998779296875,-1645.3999328613281,763.7000274658203,255.0,255.0,True,0.9201393501900086,2.235924744612294,1.2507648085897405,True,43.0,False,20,20,False,,fvbio._,bc83babb4bb,10,876.030029296875,5607.85986328125,109.86000061035156,-520.4999923706055,3318.2000732421875,-2833.900146484375,1904.7999572753906,1720.0999450683594,-373.3000183105469,0.0,255.0,,-0.48420188358290106,-1.5154253118880856,1.4472739251030662,True,107.0,False,8,False,8,,goldenhaz,2533274993326893,10.0,3755.919921875,3536.340087890625,19.229999542236328,-1536.9000244140625,-21908.1005859375,3035.2999877929688,51.39999866485596,-94.39999580383301,-1250.8000183105469,255.0,17.0,,0.006555152304095256,-1.6639675027565184,-0.004544536371830157,True,12,10,23,92.5379783081752,True,
107,7541,231,False,False,1,9404.980139261203,-3634.860107421875,-3101.659912109375,173.9199981689453,4603.500061035156,20670.2001953125,15408.399658203125,4414.599914550781,-3982.2000122070312,807.6999664306641,1.0,-0.2891656880744238,-2.023691357570935,1.2620262566118576,2533274993326893,goldenhaz,10.0,-3741.1201171875,-3388.389892578125,40.7400016784668,2477.100067138672,22456.59912109375,3408.699951171875,152.7999973297119,48.09999942779541,-1597.7000427246094,255.0,81.0,,-0.008166844801454855,1.7636022619422909,0.0009885305261075545,True,80.06408584758799,True,23,12,10,,bc83babb4bb,fvbio._,10.0,-865.5,-5672.72021484375,74.4800033569336,810.2999877929688,-5680.7000732421875,-1939.7999572753906,-2529.2999267578125,-3326.7999267578125,-714.3000030517578,0.0,255.0,,0.12944066665731063,1.4860162681409639,1.0462789873116507,True,107.0,False,8,8,False,,enpitsu,76561198039309853,26,-759.1699829101562,-5833.490234375,119.95999908447266,403.49998474121094,2687.60009765625,-1636.300048828125,-3986.6000366210938,2581.7999267578125,2223.5000610351562,255.0,255.0,True,-0.769829980479513,-1.8952397843819522,0.5230146520939103,True,43.0,False,20,False,20,,games5425898691,bf81d8692db,20.0,-3544.110107421875,-3029.18994140625,95.31999969482422,-14561.199951171875,-13283.699951171875,-167.00000762939453,4524.100036621094,-3126.9000244140625,-63.499999046325684,255.0,177.0,,-0.7523211008811141,2.1295213738007353,-3.117533540557778,True,21,False,26,80.0,False,
108,7542,231,False,False,0,5008.707272072556,3680.0400390625,3103.580078125,231.55999755859375,16164.300537109375,1953.3000183105469,16657.099609375,5298.4002685546875,-2815.1998901367188,19.800000190734863,0.0,0.07231969089039153,1.973071576179693,0.9774279821567436,bf81d8692db,games5425898691,20.0,3587.550048828125,3064.949951171875,94.08999633789062,13093.1005859375,10823.299560546875,-205.30000686645508,-4075.7998657226562,2335.800018310547,-2860.1998901367188,255.0,144.0,,0.6033483186828609,-2.2681111665847102,-3.0376655195720605,True,80.0,False,26,21,False,,76561198039309853,enpitsu,26.0,757.8099975585938,5824.56005859375,114.0199966430664,-408.3000183105469,-2671.7999267578125,-1867.7000427246094,3714.4000244140625,-3007.0999145507812,2715.4000854492188,255.0,255.0,True,0.6771868117265128,1.86616852054713,0.35095412522449193,True,43.0,False,20,20,False,,fvbio._,bc83babb4bb,10,862.760009765625,5692.669921875,68.72000122070312,-851.1000061035156,6158.499755859375,-1587.8999328613281,2397.4000549316406,2564.2999267578125,-908.6000061035156,0.0,255.0,,-0.03863680121813368,-1.5026839645126706,0.9539568266712166,True,107.0,False,8,False,8,,goldenhaz,2533274993326893,10.0,3723.219970703125,3162.9599609375,73.91999816894531,-729.7000122070312,-18829.000244140625,2573.699951171875,-3566.7999267578125,-841.3999938964844,-4101.199951171875,255.0,102.0,,-0.17923488406909602,-2.1166336950111617,0.15197157288687807,True,12,10,23,76.93878711936294,True,
109,7635,234,False,False,1,8844.665974756428,-1102.3800048828125,-3475.949951171875,451.6600036621094,4246.700134277344,26276.39892578125,-6493.900146484375,-2664.8001098632812,-2483.8999938964844,-4767.39990234375,1.0,0.8507615322510084,-2.0643641207600756,-0.06301541648718975,bc83babb4bb,fvbio._,10.0,-1113.2900390625,-3702.080078125,424.29998779296875,-8393.800048828125,12487.39990234375,-1900.2000427246094,3277.7999877929688,2047.4000549316406,-3767.2000122070312,128.0,128.0,,0.12761001659325105,1.1525086442345922,-0.1680002326943725,True,13.062098920986216,True,10,8,4,,2533274993326893,goldenhaz,9.0,-3354.580078125,296.75,17.010000228881836,10924.49951171875,3680.2999877929688,2.5999999046325684,-0.0,-0.0,-2477.4000549316406,254.0,0.0,False,-0.009557473935066804,2.89721730214501,2.6795434730079233e-05,True,255.0,False,12,24,10,,enpitsu,76561198039309853,25,-81.61000061035156,-2789.719970703125,17.059999465942383,394.1999816894531,16975.0,1.1999999731779099,-0.0,-0.5000000074505806,-0.09999999776482582,255.0,128.0,False,-0.01678659934710447,1.5940447047235036,4.139219538299756e-05,True,36.0,False,20,False,20,,games5425898691,bf81d8692db,20.0,-1956.3599853515625,-3441.610107421875,17.0,10554.599609375,20435.2001953125,0.9000000357627869,0.29999999329447746,0.7999999821186066,121.00000381469727,255.0,128.0,,-0.009596894048811212,2.0335885780813294,-0.00012132118698954077,True,22,False,26,182.9578494769271,True,
110,7671,235,False,False,0,4869.530772013553,702.5800170898438,540.3400268554688,341.760009765625,10047.7001953125,-16469.7998046875,4608.999938964844,2918.2998657226562,-1914.6000671386719,4591.7999267578125,0.0,-1.1469348382688909,-0.2676015545665591,0.37715461425827357,76561198039309853,enpitsu,25.0,569.0,501.95001220703125,234.63999938964844,9037.999877929688,-21084.29931640625,1662.4000549316406,4307.799987792969,-683.0999755859375,-776.9999694824219,255.0,255.0,False,-0.42979386271415176,-0.9713240285653075,0.05217540585632056,True,0.0,False,22,21,False,,bf81d8692db,games5425898691,20.0,1490.27001953125,556.010009765625,17.0,5262.80029296875,-22213.30078125,3.1999999284744263,0.09999999776482582,-0.7000000029802322,2.5,255.0,128.0,,0.00959443603595856,-1.337797938908269,-6.780372161118728e-05,True,139.0,False,22,26,False,,fvbio._,bc83babb4bb,10,1744.780029296875,2023.4100341796875,17.010000228881836,-8371.500244140625,-9209.000244140625,2.3000000417232513,-2.0000000298023224,-2.5,-1989.2999267578125,255.0,128.0,,0.009538060453169208,-2.3801944308500684,2.2875948428435113e-05,True,41.0,False,10,4,8,,goldenhaz,2533274993326893,9.0,1649.1099853515625,-303.80999755859375,17.010000228881836,-9990.800170898438,-6572.0001220703125,2.199999988079071,-3.8999998569488525,-1.8000000715255737,739.8000335693359,254.0,231.0,False,0.009592469537418585,-2.567904782646633,6.788289402293709e-05,True,12,10,24,215.0,False,
111,7753,238,False,False,0,9858.427359176472,3263.179931640625,-3798.110107421875,159.75999450683594,8147.7001953125,8971.500244140625,6155.7000732421875,5121.099853515625,23.80000114440918,3126.199951171875,0.0,-0.18804667812001077,-0.3197123257297486,-0.9787123640781081,bf81d8692db,games5425898691,20.0,3227.18994140625,-3917.85009765625,65.54000091552734,10324.200439453125,4449.700012207031,2274.199981689453,-2072.5,4668.399963378906,-2039.7000122070312,255.0,235.0,,0.09553816059968571,0.19256657146894476,-0.025065577747238346,True,139.0,False,28,23,False,,76561198039309853,enpitsu,25.0,2776.1201171875,-4831.759765625,16.8799991607666,-6955.5999755859375,-630.4999923706055,-36.500000953674316,92.70000457763672,34.100000858306885,-2316.4999389648438,255.0,128.0,False,0.014656378083649947,2.7210017966723377,-0.0011921966507347467,True,255.0,False,22,22,False,,fvbio._,bc83babb4bb,10,3568.919921875,-672.9500122070312,17.010000228881836,-936.2999725341797,-13310.699462890625,2.0000000298023224,0.09999999776482582,1.2999999523162842,-175.40000915527344,255.0,128.0,,0.009563133782143792,-1.6633760112706044,0.00018329245500974803,True,71.0,False,10,4,8,,goldenhaz,2533274993326893,8.0,3214.070068359375,-3533.780029296875,49.08000183105469,9767.2998046875,-16414.300537109375,3527.9998779296875,492.79998779296875,-1415.2999877929688,-527.9999923706055,255.0,37.0,False,0.002340181013528369,-1.0428601336330026,0.03740018464959437,True,12,10,25,128.98820654807554,True,
112,7754,239,False,False,1,4397.764335147412,-3298.39990234375,3818.1298828125,243.17999267578125,-7413.2000732421875,-3.799999952316284,17690.899658203125,-5588.800048828125,1756.6999816894531,1295.5000305175781,1.0,0.22420759081266414,0.2976033286456949,-0.7708341559217493,2533274993326893,goldenhaz,8.0,-3330.530029296875,3717.570068359375,90.91000366210938,-10026.500244140625,14550.899658203125,3347.0999145507812,-77.10000038146973,4703.900146484375,-2848.9999389648438,255.0,29.0,False,0.11437200706428413,1.2603267232246187,0.4221193350246161,True,129.0,False,26,12,10,,bc83babb4bb,fvbio._,10.0,-3563.389892578125,739.72998046875,17.010000228881836,1283.0000305175781,13373.299560546875,2.0999999344348907,-0.3999999910593033,-4.1999998688697815,-390.29998779296875,255.0,0.0,,-0.009568733530438842,1.6715368687820522,9.054684341189552e-05,True,71.0,False,8,10,4,,enpitsu,76561198039309853,25,-2776.1201171875,4831.759765625,16.8799991607666,6955.5999755859375,630.4999923706055,-36.500000953674316,-92.70000457763672,-34.100000858306885,-2316.4999389648438,255.0,128.0,False,-0.014656378083649947,-2.7210017966723377,-0.0011921966507347467,True,255.0,False,22,False,22,,games5425898691,bf81d8692db,20.0,-3277.8701171875,3900.550048828125,76.75,-10104.199829101562,-3287.9998779296875,2159.600067138672,4008.9999389648438,-3727.6998901367188,-530.099983215332,255.0,223.0,,-0.34823443081520694,-0.06395932566563897,-0.12879023864822078,True,23,False,28,139.0,False,
113,7862,242,False,False,1,3966.1394792310152,-2510.8701171875,3109.360107421875,725.8300170898438,13290.999755859375,17777.099609375,-134.399995803833,-535.099983215332,2259.7999572753906,-5532.2998046875,1.0,0.8692641613346345,-0.06360186701921733,-2.228224120091595,bc83babb4bb,fvbio._,10.0,-2583.590087890625,3005.969970703125,605.6099853515625,2148.800048828125,11080.6005859375,1220.1000213623047,-763.7999725341797,-3815.7000732421875,-1191.6000366210938,128.0,128.0,,0.4387382893007351,2.3967647294547905,0.08108271869631915,True,0.0,False,12,8,6,,2533274993326893,goldenhaz,9.0,-2696.610107421875,3025.43994140625,461.82000732421875,10085.399780273438,-2057.7000427246094,2484.4000244140625,4103.500061035156,2914.5001220703125,2217.2000122070312,128.0,96.0,,0.773590279820821,3.0683358378677443,2.542745184602647,True,111.0,False,12,28,12,,enpitsu,76561198039309853,25,-326.3500061035156,5378.47998046875,18.219999313354492,-3589.7000122070312,-3927.9998779296875,-120.9000015258789,-153.69999885559082,6.299999952316284,-421.6999816894531,128.0,128.0,False,-0.038544796217864497,-0.8178206153902692,-0.019162181022880146,True,255.0,False,22,False,22,,games5425898691,bf81d8692db,20.0,-2907.760009765625,4619.93017578125,17.010000228881836,10394.200439453125,8494.000244140625,2.199999988079071,1.0000000149011612,0.9000000357627869,-1546.4999389648438,255.0,74.0,,-0.009560592662522365,2.4934587680713056,-8.362625940176813e-05,True,24,False,28,139.0,False,
114,7893,244,False,False,0,10357.398528983971,1245.6500244140625,-4993.56005859375,398.67999267578125,14331.800537109375,11085.2001953125,5472.0001220703125,2177.7000427246094,-756.2999725341797,-5539.4000244140625,0.0,-0.9455914512233614,-0.8980808594367496,-1.8117643457784565,76561198039309853,enpitsu,25.0,1047.6500244140625,-4944.740234375,259.1300048828125,8751.199951171875,-440.49999237060547,-75.0,4612.200012207031,1436.9999694824219,2629.1000366210938,255.0,128.0,False,0.17790156899829582,0.11988760117867951,1.345988122774894,True,205.0,False,24,23,False,,bf81d8692db,games5425898691,20.0,1421.6199951171875,-5027.330078125,37.540000915527344,-14101.700439453125,195.30000686645508,-103.69999885559082,207.60000228881836,-1.2999999523162842,4.300000071525574,255.0,125.0,,0.019075590745605036,-3.139184848001121,0.5060171977896396,True,139.0,False,24,28,False,,fvbio._,bc83babb4bb,11,2340.219970703125,-4261.18994140625,323.6000061035156,-2148.800048828125,-11080.6005859375,-6139.69970703125,1689.4999694824219,345.6999969482422,-2481.0000610351562,128.0,128.0,,-0.34418584705419886,-2.364539595979153,0.47631049506952,True,0.0,False,12,6,8,,goldenhaz,2533274993326893,9.0,1544.3399658203125,-2806.760009765625,320.9100036621094,-10333.399658203125,1655.8999633789062,-4934.2999267578125,833.4999847412109,-716.2000274658203,-1997.4000549316406,255.0,3.0,,0.28753723230023664,-2.2438308545956827,0.6885603579962304,True,12,12,28,111.0,False,
115,7967,246,False,False,0,8539.416574860827,3368.320068359375,-2258.4599609375,139.0,10633.900146484375,22728.20068359375,3542.3001098632812,-15.199999809265137,-4869.800109863281,3504.8001098632812,0.0,-0.6599102936940386,2.058152855481534,-2.026973486246851,bf81d8692db,games5425898691,20.0,3274.800048828125,-2359.35009765625,108.27999877929688,17983.900146484375,10977.900390625,1192.9000091552734,-4447.900085449219,3014.89990234375,1172.9000091552734,255.0,255.0,,0.7161305303038158,0.13700661922169766,-0.7732701244552876,True,24.0,False,30,25,False,,76561198039309853,enpitsu,25.0,3245.340087890625,-3155.2099609375,17.030000686645508,7531.500244140625,18806.600341796875,5.299999713897705,1.8000000715255737,5.699999928474426,486.5999984741211,128.0,255.0,False,0.016825381510233446,1.186166488500221,6.603415592349301e-05,True,84.0,False,24,24,False,,fvbio._,bc83babb4bb,11,2514.239990234375,-2370.10009765625,104.94999694824219,6914.1998291015625,19006.300048828125,-382.20001220703125,-4566.499938964844,1696.3999938964844,-1.0000000149011612,255.0,128.0,,-1.38687616709637,1.2166815431242342,-0.001646805474283607,False,0.0,False,14,6,10,,goldenhaz,2533274993326893,8.0,3085.6201171875,-2168.7900390625,61.22999954223633,13132.19970703125,5151.300048828125,3565.7000732421875,582.9000091552734,159.49999809265137,-1878.699951171875,254.0,0.0,False,0.009200618267189136,0.2721772748963787,0.005142323956867947,True,12,12,30,44.0,False,
116,8004,248,False,False,1,7024.036490332619,-3547.340087890625,-300.0199890136719,105.4800033569336,614.5999908447266,-21416.69921875,3851.099853515625,162.90000915527344,4530.0,-2145.500030517578,1.0,-0.947562102458806,-1.855727723852813,-0.30825893294145834,bc83babb4bb,fvbio._,11.0,-3483.60009765625,-149.17999267578125,16.940000534057617,1512.5,-18611.800537109375,-85.20000457763672,-1379.6000671386719,1564.4999694824219,611.3000106811523,255.0,128.0,,0.0006961561311218976,-1.6630353281670862,-0.014207477391442187,True,255.0,False,14,10,6,,2533274993326893,goldenhaz,8.0,-4079.02001953125,2230.580078125,319.55999755859375,12.000000476837158,-5606.300048828125,-1744.7999572753906,2195.5999755859375,8.299999833106995,-4.1999998688697815,254.0,255.0,False,-0.21457328428880204,-1.5613925370250012,-1.5723331630121993,True,0.0,False,14,30,12,,enpitsu,76561198039309853,25,-3507.260009765625,378.07000732421875,17.030000686645508,-3113.800048828125,-22788.20068359375,0.7999999821186066,-0.0,1.0000000149011612,452.40001678466797,255.0,128.0,False,-0.016776113432567654,-1.4700534792077844,-0.00014301122954380995,True,0.0,False,24,False,24,,games5425898691,bf81d8692db,20.0,-4009.60009765625,2021.949951171875,91.44000244140625,4343.299865722656,4969.4000244140625,-5065.4998779296875,-1640.2000427246094,-2876.0000610351562,-1098.1999969482422,255.0,57.0,,-0.6199975425653536,2.3890686011782925,0.5415992616802747,True,26,False,30,24.0,False,
117,8038,249,False,False,1,9177.180512686935,-3469.949951171875,-2932.1201171875,102.33000183105469,969.4000244140625,-18383.00048828125,2125.399932861328,5025.400085449219,2788.900146484375,-1722.4000549316406,1.0,-1.1514524736770004,-2.122169279993001,0.02015419244049509,bc83babb4bb,fvbio._,11.0,-3353.0400390625,-2715.889892578125,17.0,-3968.9999389648438,-22290.30029296875,3.3000001311302185,-0.7000000029802322,-3.400000035762787,685.4000091552734,255.0,255.0,,-0.009587969887251394,-1.3913923426281163,0.0001411157344857165,True,217.0,False,14,10,6,,2533274993326893,goldenhaz,8.0,-3515.679931640625,1099.22998046875,123.44000244140625,6480.9002685546875,-14738.499755859375,-113.00000190734863,5186.099853515625,1827.2000122070312,-121.00000381469727,255.0,157.0,False,-1.4424824063930357,1.9994976315802246,2.3727276420050574,True,0.0,False,15,34,12,,enpitsu,76561198039309853,25,-3580.360107421875,-2503.409912109375,17.030000686645508,-751.6999816894531,-22800.30029296875,5.099999904632568,-0.0,0.3999999910593033,-115.69999694824219,255.0,128.0,False,-0.01678297087624626,-1.526700767640582,7.247269763798874e-05,True,24.688128968720793,True,25,False,24,,games5425898691,bf81d8692db,20.0,-2752.719970703125,1647.0400390625,17.010000228881836,9642.5,-8985.900268554688,2.0999999344348907,0.29999999329447746,-0.3999999910593033,612.599983215332,255.0,192.0,,-0.00956878217153227,-2.375160917451516,0.00023153653379038574,True,26,False,30,24.0,False,
118,8063,250,False,False,0,4197.937815464873,3271.590087890625,4636.14013671875,208.0399932861328,-11056.8994140625,25962.900390625,10207.39990234375,5387.19970703125,-688.4999847412109,2550.0999450683594,0.0,-0.07860001958754728,2.0717501434504433,-0.008684352710859431,76561198039309853,enpitsu,25.0,3263.889892578125,4479.009765625,161.8699951171875,-7838.4002685546875,19071.99951171875,276.5999984741211,1389.1999816894531,-5321.099853515625,71.90000057220459,128.0,255.0,False,-0.010875701189210878,1.5720792843183538,2.678206233114804,True,0.0,False,26,25,False,,bf81d8692db,games5425898691,20.0,1548.800048828125,-623.9600219726562,87.86000061035156,-14028.1005859375,11847.099609375,-626.3999938964844,-2451.4999389648438,-3550.10009765625,44.49999809265137,255.0,128.0,,-1.1471579621839125,2.4965583647429566,0.041268616301453974,True,55.0,False,28,32,False,,fvbio._,bc83babb4bb,11,2784.610107421875,4493.14013671875,17.0,-2825.4998779296875,19991.400146484375,3.6000001430511475,-0.19999999552965164,0.0,-1998.0000305175781,255.0,0.0,,0.00957978755363284,1.6354452717671684,4.4329966492842615e-06,True,255.0,False,14,6,10,,goldenhaz,2533274993326893,8.0,2932.389892578125,218.22999572753906,43.47999954223633,-6556.9000244140625,14755.2001953125,-3001.400146484375,-1609.7999572753906,-717.6999664306641,71.30000114440918,254.0,137.0,False,-0.0599431647572627,2.023290917594907,-0.09524896640902818,True,16,12,34,0.0,False,
119,8070,250,False,False,0,3738.600184635193,2839.260009765625,4982.0,451.1000061035156,-18310.400390625,3296.400146484375,7423.699951171875,-1720.8000183105469,1187.699966430664,-5623.800048828125,0.0,0.00746378243417575,0.6339820301312611,0.21335240425648952,76561198039309853,enpitsu,25.0,3027.56005859375,4881.06982421875,188.7100067138672,-11570.2001953125,12183.00048828125,2228.8999938964844,189.89999771118164,-3093.2998657226562,2525.2000427246094,255.0,255.0,False,0.0248650973701997,1.9263413932866882,1.2591785481099704,True,0.0,False,26,26,False,,bf81d8692db,games5425898691,20.0,1197.0,-326.989990234375,52.84000015258789,-14124.000244140625,11917.5,-2141.0000610351562,-1602.5999450683594,-1391.199951171875,-889.7000122070312,255.0,0.0,,-0.3891518950628478,2.4535689821259727,0.048466979435082096,True,55.0,False,28,32,False,,fvbio._,bc83babb4bb,11,2786.050048828125,4981.68017578125,37.849998474121094,-462.2999954223633,16175.2001953125,6200.7000732421875,5074.700012207031,-2066.9000244140625,474.0999984741211,255.0,255.0,,-0.4515446742074459,1.553557506830353,-0.22219802000156622,True,255.0,False,14,6,10,,goldenhaz,2533274993326893,8.0,2757.360107421875,582.9600219726562,49.04999923706055,-7301.199951171875,14454.100341796875,2421.999969482422,-137.5,1148.499984741211,862.7999877929688,255.0,185.0,False,-0.09469667841956288,2.1256640566790583,0.16393394852467572,True,16,12,36,0.0,False,
120,8141,253,False,False,0,583.1053584195661,-1418.7099609375,4881.56982421875,104.16999816894531,-8627.999877929688,26619.09912109375,1820.0,-1587.8999328613281,-4329.599914550781,1085.8999633789062,0.0,-0.07154640592793575,-2.133033519131253,-0.19002285188887144,bf81d8692db,games5425898691,20.0,-1438.8299560546875,4709.08984375,134.02999877929688,-12474.7998046875,16751.99951171875,2285.5999755859375,-136.00000381469727,-5480.2001953125,-445.6999969482422,255.0,255.0,,0.31045908366402875,1.5568203187440248,-0.6161118916012602,True,22.0,False,34,29,False,,76561198039309853,enpitsu,25.0,1393.1600341796875,4821.77001953125,17.049999237060547,714.4000244140625,405.2000045776367,3.4999999403953552,-2.7000001072883606,0.7000000029802322,-744.4999694824219,255.0,0.0,,0.016487580242374414,0.8452651746865404,-5.604526150315882e-05,True,,False,26,26,False,,fvbio._,bc83babb4bb,10,239.6199951171875,5116.2001953125,378.7699890136719,-18720.799560546875,536.5000152587891,-11056.500244140625,-2370.2000427246094,128.59999656677246,-378.3000183105469,0.0,128.0,,0.3997427566284571,3.0790704660412747,-1.6342959030370146,True,188.0,False,14,6,10,,goldenhaz,2533274993326893,8.0,-593.6300048828125,4622.419921875,17.020000457763672,-20363.299560546875,9318.699951171875,0.7999999821186066,0.0,0.0,10.700000524520874,255.0,128.0,,0.009578427631892355,2.7137325774251644,3.3448917999417815e-07,True,18,12,36,31.0,False,
121,8341,260,False,False,1,7862.41780344433,-571.77001953125,-2584.199951171875,138.24000549316406,252.60000228881836,16105.699462890625,6568.499755859375,5611.199951171875,-1686.199951171875,1292.5999450683594,1.0,0.1718938052382741,-2.5971784703756016,-2.9197264827684988,bc83babb4bb,fvbio._,10.0,-604.1400146484375,-2726.9599609375,16.540000915527344,-1060.8999633789062,14606.400146484375,21.90000057220459,-17.40000009536743,135.2999973297119,-2418.5000610351562,255.0,128.0,,0.006376802877854821,1.578641567129171,0.02973552778392335,True,115.0,False,14,10,6,,2533274993326893,goldenhaz,10.0,148.1999969482422,-5280.10009765625,16.940000534057617,-1355.5000305175781,3985.5999755859375,16.90000057220459,-8.00000011920929,-4.099999964237213,1299.7000122070312,255.0,207.0,False,-0.008944972712749983,1.3067360526552076,0.00010272430787035157,True,213.0,False,18,36,12,,enpitsu,76561198039309853,25,3337.489990234375,-3784.169921875,17.049999237060547,6515.8001708984375,12155.10009765625,3.100000023841858,-0.09999999776482582,-0.29999999329447746,2220.7000732421875,255.0,128.0,False,-0.016741893418844273,1.9999624304905488,3.7005311475757156e-05,False,0.0,False,28,False,26,,games5425898691,bf81d8692db,20.0,1933.530029296875,3611.669921875,17.010000228881836,-9635.599975585938,19785.699462890625,2.3000000417232513,0.5000000074505806,-0.29999999329447746,1878.3999633789062,255.0,255.0,,-0.00962922860479287,1.0529708692034812,8.791882822632515e-05,True,32,False,36,204.0,False,
