,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
11,742,20,False,True,0,2563.3278612307763,293.0899963378906,2869.159912109375,541.22998046875,-5872.0001220703125,16353.499755859375,1249.4999694824219,-649.5999908447266,-46.19999885559082,1613.800048828125,0.0,-0.4152835817926158,2.2913859642785113,2.4363212403179118,76561198039309853,enpitsu,25.0,324.0299987792969,2678.6201171875,435.8299865722656,510.09998321533203,4226.300048828125,2480.2999877929688,263.6000061035156,-3612.3001098632812,-4138.999938964844,255.0,255.0,-1.0279578534517453,1.967901253856322,-1.7546493030499501,True,1.0,False,8,5,False,,bf81d8692db,games5425898691,21.0,2595.840087890625,1190.6400146484375,17.010000228881836,-11006.8994140625,-11720.6005859375,3.1999999284744263,-1.1999999731779099,0.7000000029802322,-1902.1000671386719,255.0,4.0,,0.009688294762156354,-2.3825996227404067,-4.4846806606478404e-05,True,14,False,10,180.0,False,,cold,76561198861492046,16,515.3699951171875,2752.580078125,408.55999755859375,-15912.80029296875,510.29998779296875,291.9000053405762,-2185.8999633789062,-425.9000015258789,5028.900146484375,255.0,0.0,False,-0.4312335710891926,-3.1337092962307365,1.5221135028447752,True,48.031415026674985,True,8,False,7,,zeeUUuuUUUuu,76561198163023541,11.0,1401.469970703125,4476.0400390625,16.989999771118164,-14338.599853515625,4732.60009765625,4.799999892711639,0.0,0.09999999776482582,-2044.1999816894531,255.0,0.0,False,0.0096111273022608,2.755553847871316,-1.5073139346432221e-05,True,8,6,187.0,False,False,,False
12,779,22,False,False,1,10111.220613143027,542.52001953125,-4965.0400390625,163.07000732421875,25226.0009765625,840.8999633789062,3141.4999389648438,4666.7999267578125,-165.0,-3767.3001098632812,1.0,0.571190585553164,2.286486249836966,-2.9780164790433368,76561198163023541,zeeUUuuUUUuu,11.0,328.1700134277344,-5029.509765625,82.68000030517578,15633.900146484375,2845.5999755859375,2184.1000366210938,-5464.89990234375,433.3000183105469,443.69998931884766,128.0,255.0,-0.033250058176410614,-3.0989559896344443,-0.653215995882833,True,161.0,False,10,7,False,,76561198861492046,cold,16.0,1706.530029296875,-3190.139892578125,120.77999877929688,16329.69970703125,-3456.099853515625,-5944.2999267578125,1238.0000305175781,1100.5999755859375,842.0999908447266,128.0,128.0,False,0.02316081144026888,-2.314687306934229,0.21088756497678554,True,8,False,8,34.0,False,,enpitsu,76561198039309853,25,1898.68994140625,-2828.8798828125,268.8999938964844,17247.5,-1130.8000183105469,-4858.599853515625,837.3000335693359,2463.300018310547,518.6999893188477,128.0,128.0,False,-0.8607636129708824,-2.9670428720544546,-1.0352376455813168,True,1.0,False,8,False,6,,games5425898691,bf81d8692db,21.0,-681.9000244140625,-945.260009765625,17.010000228881836,14868.199462890625,-1800.0999450683594,2.0999999344348907,-3.100000023841858,0.29999999329447746,-1024.8999786376953,255.0,13.0,,-0.009589058577129533,-3.015349109096078,-9.255390142469843e-05,True,14,10,211.0,False,False,,False
13,888,26,False,False,1,7301.599036265386,3137.75,-1808.949951171875,202.75,11885.699462890625,21659.89990234375,4641.9000244140625,-949.0000152587891,-3018.900146484375,-5097.5,1.0,-0.5576167655150687,0.3578629091755404,-2.0337243570267427,76561198861492046,cold,16.0,2985.4599609375,-2027.8399658203125,143.25,4615.4998779296875,22328.60107421875,3020.8999633789062,-3379.8001098632812,-2358.9999389648438,-1568.3999633789062,128.0,255.0,0.09983195791051365,2.6188283549956797,-0.029426290685580107,True,151.6072259410734,True,10,9,False,,76561198163023541,zeeUUuuUUUuu,11.0,1774.6500244140625,-2807.610107421875,17.020000457763672,-7524.1998291015625,10887.099609375,1.1999999731779099,-0.3999999910593033,0.5000000074505806,-2396.199951171875,255.0,0.0,,-0.009576480088827055,1.03395483791945,-0.00015120334092124868,True,10,False,8,135.0,False,,enpitsu,76561198039309853,25,3650.139892578125,-3102.22998046875,17.049999237060547,-5086.7999267578125,-2946.4999389648438,3.1999999284744263,0.5000000074505806,0.29999999329447746,-2365.8999633789062,255.0,0.0,False,-0.016695148330433396,-0.46933989189427266,-1.9015780078208612e-05,True,1.0,False,8,False,6,,games5425898691,bf81d8692db,21.0,3422.550048828125,5.03000020980835,17.010000228881836,-1298.3000183105469,-13440.400390625,2.3000000417232513,-0.0,-0.0,-2244.499969482422,255.0,0.0,,-0.009576078412581188,-1.40643705460677,-7.898851202500908e-06,True,14,10,255.0,False,False,,False
14,950,28,False,False,1,3833.799058419391,3067.2900390625,1980.3299560546875,182.36000061035156,-11598.1005859375,5984.69970703125,8572.899780273438,-4922.099914550781,2942.2000122070312,-1765.0999450683594,1.0,-0.32641634786820467,2.1262871590200647,-1.111034338694229,76561198861492046,cold,16.0,3143.010009765625,2000.4200439453125,49.099998474121094,-13655.400390625,2345.0,3517.60009765625,-14.09999966621399,-518.1000137329102,1536.3999938964844,255.0,0.0,-0.029634824863566788,0.0011505098328382431,-8.718889012550235e-05,True,118.55831391580644,True,12,10,False,,76561198163023541,zeeUUuuUUUuu,11.0,1534.010009765625,1399.02001953125,17.020000457763672,-4691.300048828125,22516.39892578125,-2.0999999344348907,-0.0,-0.3999999910593033,0.0,255.0,128.0,,-0.00959267263840557,1.365401132063884,2.2223728976349554e-05,True,10,False,8,32.761978336559814,True,,enpitsu,76561198039309853,25,3576.280029296875,-1238.8699951171875,86.5999984741211,-2366.1000061035156,18104.599609375,2413.6000061035156,-5480.8001708984375,-409.39998626708984,-205.20000457763672,255.0,128.0,False,-0.47433146269158205,1.515390735315597,-0.011205279661080222,True,0.0,False,10,False,7,,games5425898691,bf81d8692db,21.0,1053.9599609375,1595.77001953125,17.010000228881836,-11574.200439453125,19875.50048828125,0.0,0.5000000074505806,-0.9000000357627869,1608.3000183105469,255.0,255.0,,-0.00958698270619616,1.0045228120064633,0.00023082241382813842,True,14,10,108.0,False,False,,False
15,1031,31,True,True,1,1779.8258188025118,-101.80000305175781,3666.169921875,204.9199981689453,5072.5,17329.3994140625,4572.900085449219,-615.9999847412109,-4837.39990234375,-3495.5999755859375,1.0,-0.3048460345842895,0.09552767413774957,-2.305657980363064,76561198861492046,cold,16.0,-190.02999877929688,3567.31005859375,130.75999450683594,-3748.900146484375,18250.10009765625,-182.39999771118164,-3649.7000122070312,3879.5999145507812,-1370.2999877929688,128.0,0.0,-0.9684764521598132,1.0104291864070545,1.3501371371876325,True,16.517109696583102,True,14,13,False,,76561198163023541,zeeUUuuUUUuu,11.0,-1356.27001953125,3797.77001953125,16.950000762939453,-6521.400146484375,-4698.0999755859375,19.800000190734863,-43.80000114440918,-37.40000009536743,-2047.7000427246094,255.0,0.0,,-0.009431509715680922,-0.6460024675211562,-0.0033456226076506996,True,12,False,10,17.0,False,,enpitsu,76561198039309853,25,3112.659912109375,4115.66015625,17.049999237060547,-14768.00048828125,14800.30029296875,-0.9000000357627869,-0.0,-0.09999999776482582,2057.4000549316406,255.0,128.0,False,-0.016780045997362818,0.7108783785716375,1.485996151551063e-05,True,242.48522996902466,True,10,False,8,,games5425898691,bf81d8692db,21.0,453.3599853515625,3628.75,156.9499969482422,9596.199951171875,-1214.3000030517578,-149.49999809265137,5118.500061035156,1009.8000335693359,1740.8000183105469,255.0,128.0,,0.322076428164952,2.946774274065089,-1.6795988946353835,True,16,12,92.0,False,False,,False
16,1309,32,False,False,1,5160.540082447946,27.309999465942383,53.099998474121094,102.5199966430664,7461.300048828125,20106.300048828125,3158.900146484375,-1136.3999938964844,379.1999816894531,5879.0997314453125,1.0,0.06542830666426294,-0.36555845592015546,0.09510474216562799,76561198861492046,cold,16.0,-65.36000061035156,-83.68000030517578,90.2699966430664,3929.2999267578125,13286.8994140625,3134.5001220703125,660.1000213623047,490.60001373291016,-5438.0999755859375,255.0,255.0,-0.38255929415811496,2.2163577693432943,-0.30629270826162874,True,0.0,False,4,3,False,,76561198163023541,zeeUUuuUUUuu,11.0,29.239999771118164,-1953.97998046875,17.010000228881836,180.0,12372.7001953125,2.0999999344348907,-0.0,0.3999999910593033,25.199999809265137,255.0,128.0,,-0.009567112175928547,1.581730327557244,-5.9934250144224296e-05,True,4,False,4,116.0,False,,enpitsu,76561198039309853,25,132.77999877929688,190.22999572753906,135.8699951171875,-16887.7001953125,-10291.400146484375,102.89999961853027,-3494.2001342773438,-3384.5001220703125,-2566.199951171875,255.0,0.0,,-1.1791116393927183,-0.3787427519344478,1.1070938906536858,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,359.8500061035156,4523.06005859375,17.010000228881836,-1139.3000030517578,-3368.3999633789062,2.0999999344348907,0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,,-0.009403263122849448,-1.2445802081792725,6.645732302629939e-06,True,4,4,116.0,False,False,,
17,1310,32,False,False,0,5288.830986844661,-80.55999755859375,-85.58999633789062,114.02999877929688,-22498.20068359375,1939.1000366210938,1846.6000366210938,-1166.8000030517578,258.0999946594238,-2834.1000366210938,0.0,-0.027703232570280307,0.7445957988297589,0.0987692104487945,76561198039309853,enpitsu,25.0,5.599999904632568,-165.39999389648438,135.13999938964844,10829.200439453125,-3170.2999877929688,157.10000038146973,-2956.0000610351562,2122.899932861328,-3588.5000610351562,255.0,0.0,1.429148546107733,-1.427493879817255,0.09690889127103307,True,0.0,False,2,2,False,,bf81d8692db,games5425898691,20.0,-346.3900146484375,-4483.22998046875,17.010000228881836,1516.6000366210938,4483.500061035156,2.0999999344348907,-0.7999999821186066,0.09999999776482582,0.0,255.0,128.0,,0.009412030193806103,1.244580254634309,1.293563761409916e-05,True,4,False,4,116.0,False,,cold,76561198861492046,16,65.36000061035156,83.68000030517578,90.2699966430664,-3929.2999267578125,-13286.8994140625,3134.5001220703125,-660.1000213623047,-490.60001373291016,-5438.0999755859375,255.0,255.0,,0.38255929415811496,-2.2163577693432943,-0.30629270826162874,True,0.0,False,4,False,3,,zeeUUuuUUUuu,76561198163023541,11.0,-29.239999771118164,1953.97998046875,17.010000228881836,-180.0,-12372.7001953125,2.0999999344348907,0.0,-0.3999999910593033,25.199999809265137,255.0,128.0,,0.009567112175928547,-1.581730327557244,-5.9934250144224296e-05,True,4,4,116.0,False,False,,
18,1426,36,False,False,1,6391.766405308572,3998.6201171875,-448.239990234375,612.5,-4358.500061035156,7894.2999267578125,-1623.0000305175781,-216.70000076293945,4456.400146484375,2849.1000366210938,1.0,0.17380690629850218,2.3680916214291936,1.4721871093919743,76561198163023541,zeeUUuuUUUuu,11.0,4078.969970703125,-654.0700073242188,585.75,-0.5999999865889549,9170.10009765625,-2169.600067138672,-1912.7999877929688,-3.3000001311302185,-0.9000000357627869,0.0,128.0,-0.36799791063105775,1.5810867451858717,-1.5745634508293067,True,217.0,False,4,4,False,,76561198861492046,cold,16.0,2485.090087890625,-3004.909912109375,20.899999618530273,9440.2001953125,-19465.2001953125,-2113.5000610351562,2775.0,1288.8999938964844,97.29999542236328,255.0,128.0,,0.050082916941030765,-2.0378047625611586,-0.0014965515034867584,True,6,False,6,,False,,enpitsu,76561198039309853,25,-3922.25,1017.9500122070312,34.47999954223633,-1035.2999877929688,18573.299560546875,445.60001373291016,-16.90000057220459,307.5,-27.40000009536743,255.0,0.0,,0.009334471323682612,1.501513599033687,0.3695224067432195,False,214.290950529037,True,2,False,2,,games5425898691,bf81d8692db,21.0,1941.81005859375,4378.93994140625,17.010000228881836,3249.2001342773438,-9605.900268554688,0.09999999776482582,-0.29999999329447746,1.2999999523162842,2267.899932861328,255.0,213.0,,-0.009532882999804287,-1.9489070595386142,-9.181888844437684e-06,True,4,4,248.6989074753177,True,False,,
19,1456,37,False,False,1,5445.4666685357315,3543.510009765625,381.45001220703125,102.86000061035156,-1850.5999755859375,5511.099853515625,4858.599853515625,-5192.7001953125,-1743.699951171875,2448.300018310547,1.0,0.637440118057687,2.43680838293838,0.922043165535093,76561198163023541,zeeUUuuUUUuu,11.0,3759.3798828125,112.88999938964844,16.639999389648438,-4272.60009765625,10298.599853515625,65.70000171661377,-12.200000286102295,-127.60000228881836,-1012.0999908447266,128.0,128.0,-0.0056967072930415264,1.2398090746646393,0.00789761430133566,True,202.0,False,4,4,False,,76561198861492046,cold,16.0,2653.469970703125,-4960.5,20.350000381469727,-14579.599609375,-3959.7000122070312,68.60000133514404,-475.0,80.50000190734863,-2466.699981689453,255.0,0.0,False,-0.027027768505279492,-0.16510977991843517,0.13167744670080384,True,6,False,6,255.0,False,,enpitsu,76561198039309853,25,-3464.590087890625,3321.8701171875,17.049999237060547,7733.0999755859375,21657.60009765625,2.7000001072883606,-0.0,0.5999999865889549,-0.29999999329447746,255.0,128.0,,-0.016769772853756967,1.9137925403639107,-5.500605426958055e-05,True,141.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,2539.68994140625,2739.300048828125,17.010000228881836,6123.4002685546875,-20746.201171875,-0.29999999329447746,-0.09999999776482582,0.7999999821186066,0.0,255.0,128.0,,-0.009590846916192067,-1.8577997673135545,4.452242769080026e-05,True,4,4,154.75470945399294,True,False,,
20,1470,38,False,False,1,5130.937451160184,3446.030029296875,687.5999755859375,274.2200012207031,-2310.7000732421875,14726.300048828125,5759.1998291015625,4133.500061035156,-975.2999877929688,2583.5000610351562,1.0,-1.437734332015497,-2.797357675072129,-2.6419324308751015,76561198163023541,zeeUUuuUUUuu,11.0,3476.659912109375,553.4500122070312,135.60000610351562,-2426.1000061035156,13217.900390625,3096.0000610351562,-2306.699981689453,2503.8999938964844,4.699999988079071,128.0,0.0,0.04445471174208522,0.7518680926701959,0.044901890652979455,True,173.0,False,6,5,False,,76561198861492046,cold,16.0,1957.050048828125,-4802.18994140625,17.049999237060547,-12780.10009765625,6044.0997314453125,6.600000262260437,-7.200000286102295,-2.199999988079071,-27.699999809265137,255.0,128.0,False,-0.016489021998422664,0.4452026349929653,-0.00034162890306809016,True,6,False,6,255.0,False,,enpitsu,76561198039309853,25,-3005.070068359375,4341.31982421875,17.049999237060547,14412.39990234375,17161.8994140625,3.0000001192092896,0.29999999329447746,0.3999999910593033,-1979.9000549316406,255.0,128.0,,-0.016775802483373167,2.340992663517905,-6.566591413737166e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,2872.610107421875,1633.7900390625,112.47000122070312,6800.7000732421875,-21828.40087890625,2503.9999389648438,-1955.5999755859375,-435.49999237060547,1565.7000732421875,255.0,235.0,,0.3473750360001111,-2.077048517264941,-0.03667227074295737,True,6,4,131.32913550766565,True,False,,
21,1567,41,False,False,1,1842.348494020905,2727.7900390625,4943.0400390625,125.0199966430664,573.1999969482422,-4050.4000854492188,1522.2000122070312,-2476.7999267578125,-478.4000015258789,-4318.800048828125,1.0,0.3115382965904817,0.2558694755192404,-0.38007348886324227,76561198163023541,zeeUUuuUUUuu,11.0,2710.469970703125,5090.27978515625,168.7100067138672,4127.200012207031,-806.8000030517578,519.900016784668,-690.5999755859375,470.0,-603.6000061035156,0.0,128.0,-0.1663874334361105,0.1278501865910766,-1.5676837480090695,True,92.0,False,8,8,False,,76561198861492046,cold,16.0,1354.5899658203125,713.4199829101562,17.049999237060547,7032.9998779296875,4902.300109863281,3.400000035762787,1.1999999731779099,-1.0000000149011612,-2397.4000549316406,255.0,0.0,False,-0.016771853331556993,2.5547392273370204,-5.5299360876969557e-05,True,6,False,6,211.0,False,,enpitsu,76561198039309853,25,1362.760009765625,4880.490234375,17.049999237060547,6100.0,2704.89990234375,2.5999999046325684,-3.3000001311302185,-1.7000000178813934,928.1999969482422,255.0,128.0,,-0.016658429128148584,2.686089099791878,-0.00026474025671128137,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,2314.4599609375,516.5800170898438,94.56999969482422,-12814.000244140625,17623.199462890625,-142.39999771118164,-5290.0,-1448.3000183105469,-409.1999816894531,255.0,128.0,,1.0055283034926208,-0.8640772413162341,-2.221344754112066,True,8,7,50.0,False,False,,False
22,1597,42,False,False,1,1966.3739381845735,2778.72998046875,4572.58984375,93.19999694824219,269.7999954223633,-2160.500030517578,877.0999908447266,2367.7000427246094,295.6999969482422,-4318.800048828125,1.0,-1.2005811736313006,-0.7802800698289472,-0.7570247616724454,76561198163023541,zeeUUuuUUUuu,11.0,2984.43994140625,4891.759765625,57.20000076293945,339.70001220703125,-8922.899780273438,-4924.800109863281,-4728.500061035156,1614.4999694824219,1819.4000244140625,255.0,255.0,-0.4619073451452753,-1.6112335443154766,0.39346835041973643,True,57.65942386145232,True,8,8,False,,76561198861492046,cold,16.0,2366.2900390625,1248.449951171875,17.049999237060547,12037.2998046875,87.20000267028809,3.1999999284744263,0.19999999552965164,-0.0,-2365.399932861328,255.0,0.0,False,-0.016723617134270598,-3.089314244233006,-3.2489654545340204e-05,True,6,False,6,211.0,False,,enpitsu,76561198039309853,25,2576.679931640625,4772.64013671875,17.020000457763672,15542.2998046875,-7242.7001953125,2.8999999165534973,3.700000047683716,-0.29999999329447746,-1753.8999938964844,255.0,0.0,,-0.01671637339829948,-2.6688542929325276,-0.0003363229332936183,True,182.9594408568516,True,2,False,2,,games5425898691,bf81d8692db,21.0,937.9000244140625,2464.340087890625,17.010000228881836,-10012.7001953125,19296.8994140625,2.0999999344348907,-0.5000000074505806,1.4000000059604645,834.4000244140625,255.0,240.0,,-0.009601273858971873,1.1013367145599235,0.0002642953959504053,True,8,8,80.0,False,False,,False
23,1600,42,False,False,0,9850.457651505345,-2793.050048828125,-4526.06005859375,108.26000213623047,-7399.7998046875,18856.099853515625,5741.500244140625,2319.1000366210938,3073.2000732421875,-4601.700134277344,0.0,1.3091619270955817,-0.19630189808484333,-1.271903422334443,76561198039309853,enpitsu,25.0,-2716.39990234375,-4693.41015625,17.020000457763672,-14870.50048828125,9880.2001953125,2.800000011920929,-1.2999999523162842,0.5999999865889549,-1918.0999755859375,128.0,128.0,0.016773530723592514,2.498333862131565,-0.00012424150829601875,True,181.0,False,2,2,False,,bf81d8692db,games5425898691,21.0,-840.9199829101562,-2638.1201171875,17.010000228881836,11198.599853515625,-18569.49951171875,2.199999988079071,-2.0999999344348907,3.4999999403953552,1125.199966430664,255.0,146.0,,0.009599435722360928,-0.9890574419003724,0.00015001616839189388,True,8,False,8,80.0,False,,cold,76561198861492046,16,-2475.9599609375,-1236.280029296875,17.049999237060547,-11816.400146484375,2503.3999633789062,3.1999999284744263,-0.29999999329447746,0.0,-2368.5000610351562,255.0,0.0,False,0.016713940794732506,2.872286065877842,-3.763646620751942e-05,True,211.0,False,6,False,6,,zeeUUuuUUUuu,76561198163023541,11.0,-2991.5400390625,-4797.080078125,25.75,-1019.3000030517578,11344.89990234375,-2116.699981689453,2628.0999755859375,-2046.199951171875,677.6000213623047,255.0,128.0,False,0.15087821705986545,1.6832995775757622,0.22049086409335675,True,8,8,48.244808691804124,True,False,,
24,1679,45,False,True,0,5672.4819249404945,-3437.429931640625,68.69000244140625,131.08999633789062,12800.400390625,20011.400146484375,4043.900146484375,-1035.5999755859375,-24.200000762939453,-1841.0000610351562,0.0,1.1891800835173147,1.1435701350147047,3.0841340124027665,76561198039309853,enpitsu,25.0,-3603.669921875,-143.27000427246094,49.06999969482422,5166.5997314453125,20857.80029296875,3520.1998901367188,-500.8000183105469,128.29999923706055,-1741.6999816894531,255.0,0.0,0.029601432394772982,1.2274631071843314,-0.0022903333950777516,True,68.0,False,4,3,False,,bf81d8692db,games5425898691,21.0,2017.5,-2203.8798828125,17.010000228881836,-13811.500244140625,11980.899658203125,2.0999999344348907,-1.5999999642372131,1.5000000596046448,1076.9999694824219,255.0,238.0,,0.009598777495789359,2.4391961845700476,0.00012004590768221728,True,8,False,8,33.0,False,,cold,76561198861492046,16,-3302.300048828125,3276.5400390625,17.049999237060547,6639.4000244140625,15690.6005859375,2.5,-0.5000000074505806,-0.9000000357627869,-106.80000305175781,255.0,128.0,False,0.016767326704833503,1.1584619023416973,0.00011777085819472555,True,211.0,False,8,False,8,,zeeUUuuUUUuu,76561198163023541,11.0,-3514.6298828125,588.8300170898438,24.5,4952.0001220703125,20047.80029296875,3042.0001220703125,-1.899999976158142,-8.100000023841858,945.6999969482422,255.0,128.0,False,0.009601952072301375,1.3796692176241048,-1.600197917544705e-05,True,11,10,255.0,False,False,,
25,1727,47,False,False,1,8476.955058787416,1341.699951171875,-3325.22998046875,159.17999267578125,-14088.900146484375,16356.500244140625,12934.200439453125,5901.099853515625,103.4000015258789,-1079.4999694824219,1.0,0.600616572967388,-2.0056267939361754,-2.1101848777817396,76561198861492046,cold,16.0,1344.9100341796875,-3450.070068359375,88.30999755859375,-13781.099853515625,13492.80029296875,1051.9000244140625,-2419.7000122070312,-4832.699890136719,1019.3000030517578,128.0,255.0,-0.5723306703651707,0.9948536591703804,-0.35911846150033205,True,162.71193117736482,True,10,9,False,,76561198163023541,zeeUUuuUUUuu,11.0,1977.739990234375,-4196.77978515625,16.959999084472656,-10339.49951171875,-20544.89990234375,10.0,7.900000214576721,4.699999988079071,-1875.3999328613281,255.0,0.0,,-0.00930030579345953,-1.0390599690475524,0.0003535350147342189,True,12,False,12,220.66109247105092,True,,enpitsu,76561198039309853,25,1356.0699462890625,-3088.610107421875,78.33999633789062,-19010.6005859375,-11878.599853515625,904.1000366210938,2806.0000610351562,-4556.300048828125,1271.1000061035156,255.0,255.0,,-1.2421288829377877,-0.7076460716386395,0.5088511621464394,True,27.0,False,6,False,5,,games5425898691,bf81d8692db,21.0,497.0400085449219,930.75,17.010000228881836,15354.200439453125,-1271.6999816894531,2.3000000417232513,-1.5999999642372131,0.09999999776482582,1650.7000732421875,255.0,255.0,,-0.009579225442619741,-3.077918412258422,0.00029405254590871585,True,8,8,64.0,False,False,,
26,1912,54,False,False,1,4253.579721244546,-3315.320068359375,4541.89990234375,144.64999389648438,6892.1002197265625,123.69999885559082,-2743.3999633789062,2293.800048828125,2612.39990234375,4890.10009765625,1.0,-1.0675359545104537,0.619134108721709,-0.610130131164499,76561198861492046,cold,16.0,-3161.030029296875,4608.5498046875,25.719999313354492,3047.60009765625,1257.6000213623047,-157.39999771118164,-556.3000106811523,-26.600000858306885,-634.1999816894531,255.0,128.0,0.201765511118615,0.2345422312730567,-0.09669753092475497,True,5.0,False,12,10,False,,76561198163023541,zeeUUuuUUUuu,11.0,-3738.840087890625,3571.080078125,17.010000228881836,2231.300048828125,3863.9999389648438,2.0999999344348907,-1.2999999523162842,0.29999999329447746,-219.3000030517578,128.0,128.0,,-0.0095176587943602,2.107985378304437,0.00016573595049516548,True,14,False,14,242.0,False,,enpitsu,76561198039309853,25,-3108.3701171875,4441.77001953125,85.7300033569336,-3757.3001098632812,7551.400146484375,2779.2999267578125,-1695.2999877929688,-5220.2001953125,353.4000015258789,128.0,255.0,,-0.029387507328093365,1.8575864202598276,-0.6615638489549739,True,255.0,False,8,False,7,,games5425898691,bf81d8692db,21.0,418.2099914550781,4371.1201171875,17.010000228881836,-2663.0999755859375,3848.699951171875,2.0999999344348907,-0.19999999552965164,0.09999999776482582,-966.6000366210938,255.0,65.0,,-0.009474324050320993,0.9291361827908892,-0.00010764012886351816,True,8,8,155.0,False,False,,False
27,1914,54,False,False,0,10533.829167129037,3270.510009765625,-4534.7998046875,126.36000061035156,13074.7998046875,291.00000381469727,1723.9999389648438,-1904.9000549316406,-1922.2999572753906,5354.89990234375,0.0,0.7534523391193892,-0.24852505523639984,-0.7588258726895561,76561198039309853,enpitsu,25.0,3142.800048828125,-4510.9599609375,101.61000061035156,3757.3001098632812,-7551.400146484375,147.7999973297119,1676.3999938964844,5227.60009765625,334.0999984741211,128.0,255.0,0.05200612459243838,-1.8429242290627428,-1.3432419325321894,True,255.0,False,8,7,False,,bf81d8692db,games5425898691,21.0,-390.8800048828125,-4410.4501953125,17.010000228881836,3220.4000854492188,-4659.2999267578125,2.0999999344348907,0.5999999865889549,-0.5000000074505806,-190.20000457763672,255.0,128.0,,0.009483640927307038,-0.9754387697552569,6.850852107511047e-05,True,8,False,8,155.0,False,,cold,76561198861492046,16,3145.669921875,-4618.02978515625,25.549999237060547,-527.0999908447266,-816.6000366210938,78.89999866485596,-54.099998474121094,-15.90000033378601,145.600004196167,255.0,255.0,False,-0.19535969285019755,-0.26928109151614066,-0.08005899714876749,True,5.0,False,12,False,10,,zeeUUuuUUUuu,76561198163023541,11.0,3720.9599609375,-3601.3701171875,17.010000228881836,-2065.800018310547,-3452.3001098632812,2.0999999344348907,0.9000000357627869,0.29999999329447746,-40.79999923706055,128.0,128.0,,0.009603499779355274,-2.1160928168177797,6.370625778708957e-05,True,14,14,242.0,False,False,,
