,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
56,4235,111,False,False,0,5109.507428008706,-1325.9000244140625,48.61000061035156,582.5,11246.500244140625,-3460.0,6351.099853515625,532.0999908447266,-5681.400146484375,-1854.1000366210938,0.0,-0.04518113150442013,-1.9589205280522086,1.5773115900286379,b497dcf8b2b,あSENPAIあ,18.0,-1435.75,76.51000213623047,413.6600036621094,19202.80029296875,-2768.599853515625,103.99999618530273,-4356.9000244140625,2575.4998779296875,-2152.4000549316406,128.0,255.0,False,-0.590651997784851,-0.6117422601461334,1.7177064285850017,True,4,3,False,218.0,False,,b26c0f948eb,死.ツ,21.0,-2677.93994140625,-4647.990234375,17.049999237060547,12774.200439453125,-11361.099853515625,3.0000001192092896,0.09999999776482582,0.0,2017.1000671386719,255.0,255.0,,0.016767086698295925,-0.6583463066661411,1.7895356137541258e-06,True,8,False,255.0,False,8,,enpitsu,76561198039309853,26.0,-769.2100219726562,1326.72998046875,17.059999465942383,13780.899658203125,-1634.1999816894531,1.899999976158142,0.3999999910593033,0.0,-2192.4000549316406,255.0,0.0,False,0.01675998595926146,-0.17833111470432972,-4.138223005569822e-05,True,False,58.0,False,False,False,,games5425898691,bf81d8692db,18.0,2771.330078125,2021.010009765625,17.0,-13630.999755859375,314.7999954223633,3.6000001430511475,0.29999999329447746,0.0,2228.3999633789062,255.0,255.0,0.009566600775747273,-3.0969029861727644,3.572653722727899e-05,True,247.0,False,6,6,False,,
57,4295,113,False,False,1,4815.0761089831985,-980.1400146484375,705.469970703125,430.7099914550781,16415.699462890625,23674.69970703125,-3037.2000122070312,2074.7000122070312,1124.000015258789,1801.3999938964844,1.0,-0.06708526763413736,2.009225693907952,1.842849726470447,bf81d8692db,games5425898691,18.0,-1110.4599609375,597.9400024414062,419.6000061035156,8282.39990234375,20461.99951171875,-218.09999465942383,-5222.8997802734375,-1328.699951171875,-1097.7999877929688,255.0,128.0,,-0.11251278095949296,-2.328328311732772,-2.8553884645911465,True,8,7,False,113.78491172226533,True,,76561198039309853,enpitsu,26.0,-1226.0899658203125,374.260009765625,17.059999465942383,-4171.000061035156,11384.89990234375,1.1999999731779099,-0.5000000074505806,-0.3999999910593033,-377.79998779296875,128.0,0.0,False,-0.016816731661421728,1.2543243117053868,0.00021112911272470197,True,False,False,89.0,False,False,,あSENPAIあ,b497dcf8b2b,18.0,-2573.02001953125,760.5399780273438,17.049999237060547,-14321.8994140625,12045.0,3.100000023841858,-0.0,-0.0,-2010.5999755859375,255.0,0.0,False,-0.016775249412016184,0.7687561452495216,-5.8429284939046535e-06,True,4,218.0,False,4,False,,死.ツ,b26c0f948eb,21.0,-55.65999984741211,4934.6298828125,17.049999237060547,-11365.0,6327.2998046875,3.799999952316284,0.3999999910593033,-0.0,3220.7000732421875,255.0,255.0,-0.01675364942786726,0.1661134036820175,0.00011566349880121113,True,255.0,False,8,8,False,,False
58,4386,116,False,False,0,10210.431401335354,-3056.47998046875,-4839.240234375,1019.1400146484375,-8014.2999267578125,13483.599853515625,7673.2000732421875,-2357.7000427246094,1132.7999877929688,-1690.3999328613281,0.0,1.0156888993252595,0.1912900337352126,-0.5745400478176905,b26c0f948eb,死.ツ,21.0,-3044.449951171875,-4968.10009765625,935.5,-9757.899780273438,6297.39990234375,9352.60009765625,-548.1000137329102,-218.60000610351562,-1089.7000122070312,255.0,128.0,False,-0.6656995024470537,2.5726418996476257,1.5676193374553657,False,8,8,False,172.0,False,,b497dcf8b2b,あSENPAIあ,18.0,1882.8399658203125,-5037.259765625,43.7400016784668,-5941.400146484375,170.0,-64.60000038146973,197.09999084472656,-68.00000190734863,-148.00000190734863,148.0,128.0,False,0.03115007867289657,3.132713916173624,0.5954820988806406,True,4,False,255.0,False,4,,enpitsu,76561198039309853,26.0,-2294.860107421875,1970.18994140625,63.16999816894531,-9203.400268554688,20852.80029296875,-1668.9999389648438,-2669.2001342773438,-802.2000122070312,-16.399999856948853,128.0,128.0,False,-0.5885010862080413,1.866949166013503,-0.007243831960543828,False,2,0.0,False,2,False,,games5425898691,bf81d8692db,18.0,-3392.89990234375,-3819.090087890625,16.989999771118164,-15679.000244140625,15094.49951171875,4.799999892711639,-0.3999999910593033,0.29999999329447746,-1951.300048828125,255.0,0.0,0.009587394560385883,2.302494907031144,-5.268626641278091e-05,False,21.0,False,8,8,False,,
59,4449,119,False,False,0,7871.216237389875,-3503.969970703125,-2286.610107421875,1021.219970703125,11230.699462890625,20505.400390625,898.0000305175781,1455.0999450683594,-2554.2999267578125,5230.3997802734375,0.0,-0.7898121514233776,2.5154319727923737,-0.6908722419600517,b26c0f948eb,死.ツ,24.0,-3626.0400390625,-2492.840087890625,985.7100219726562,13851.99951171875,16032.2998046875,-8949.000244140625,1372.5999450683594,2948.800048828125,-4435.0,255.0,17.0,True,0.7608501680749256,1.21055149799235,-1.8115206330207314,False,10,9,False,134.85506217710434,True,,b497dcf8b2b,あSENPAIあ,18.0,-481.260009765625,-3893.8701171875,17.049999237060547,-9970.30029296875,9951.900024414062,2.5999999046325684,0.0,0.0,-781.9000244140625,255.0,73.0,,0.01677093207523406,2.343978289198268,-5.950184657424592e-05,True,4,False,255.0,False,4,,enpitsu,76561198039309853,26.0,-2609.68994140625,4473.259765625,17.059999465942383,3526.7001342773438,-9280.800170898438,1.2999999523162842,2.0000000298023224,-6.3999998569488525,-1349.1000366210938,255.0,128.0,,0.016693977008192553,-1.2742248596274108,0.00020268889413724202,True,2,255.0,False,2,False,,games5425898691,bf81d8692db,18.0,-3566.9599609375,853.7100219726562,17.010000228881836,270.49999237060547,20893.89892578125,2.0999999344348907,0.5000000074505806,0.0,0.3999999910593033,255.0,,0.009636156156234529,1.55790604131018,-1.0708600334042375e-06,True,255.0,False,10,8,False,,
60,4500,121,False,False,1,6552.224400254268,1474.1199951171875,-1386.6700439453125,95.75,-15661.199951171875,27791.10107421875,7372.0001220703125,-3211.300048828125,3048.2000732421875,4048.9999389648438,1.0,0.5206413240057559,-0.7706953992941576,0.054634474973031956,76561198039309853,enpitsu,26.0,1505.5799560546875,-1520.3299560546875,79.68000030517578,-1746.0000610351562,16860.899658203125,3702.60009765625,4356.000061035156,206.70000076293945,2951.7999267578125,128.0,128.0,,0.1166809765075226,1.4328446592017392,-0.005603370427242322,True,4,2,False,145.0,False,,bf81d8692db,games5425898691,18.0,2820.18994140625,-4173.25,17.010000228881836,-18079.89990234375,-4431.300048828125,2.3000000417232513,-0.09999999776482582,-0.09999999776482582,-1987.8999328613281,255.0,0.0,,-0.009589775403523005,-0.16699817798760985,-2.5689408962442718e-05,True,8,False,255.0,False,10,,あSENPAIあ,b497dcf8b2b,18.0,184.2100067138672,2011.449951171875,17.049999237060547,-13480.999755859375,-660.2999877929688,2.5999999046325684,2.5,-0.0,-613.6000061035156,209.0,73.0,,-0.016730984515545732,-0.033996046331659494,5.2409817976065034e-05,True,4,255.0,False,4,False,,死.ツ,b26c0f948eb,24.0,1071.969970703125,-555.6400146484375,231.2100067138672,-13254.7998046875,-16129.100341796875,-9651.900024414062,2091.1000061035156,1918.699951171875,-2570.5999755859375,255.0,108.0,-0.7825061368448765,-0.35139859244342375,-0.27675945996078033,True,94.0,False,10,10,False,,False
61,4552,122,False,False,0,9211.435016023064,1438.8199462890625,-3770.6201171875,299.0199890136719,15529.3994140625,-2778.599853515625,4121.700134277344,1091.500015258789,2055.8999633789062,-5530.0,0.0,0.25232286928178854,-0.05434601920357548,-0.24847976122606724,b497dcf8b2b,あSENPAIあ,18.0,1388.989990234375,-3821.239990234375,167.57000732421875,-300.6999969482422,-8046.199951171875,2977.3001098632812,-2694.2999267578125,-4695.799865722656,969.3000030517578,255.0,94.0,,-0.6472360278605716,-0.5130443214297518,-0.05657554748569425,True,6,5,False,255.0,False,,b26c0f948eb,死.ツ,19.0,-192.6699981689453,-262.2699890136719,17.059999465942383,991.5000152587891,-9641.400146484375,1.2999999523162842,0.0,0.29999999329447746,-2.8999999165534973,128.0,128.0,False,0.016851152863531647,-1.4687755220041478,2.7633914617865498e-05,False,10,False,94.0,False,10,,enpitsu,76561198039309853,26.0,-846.4199829101562,-1269.949951171875,17.049999237060547,10816.099853515625,-8806.099853515625,3.1999999284744263,-0.5999999865889549,0.29999999329447746,2146.300048828125,255.0,128.0,,0.016763125496507728,-0.6281609455770523,7.398500917853043e-05,True,4,145.0,False,2,False,,games5425898691,bf81d8692db,18.0,101.8499984741211,1682.5699462890625,25.739999771118164,15377.80029296875,-16891.700439453125,-2546.999969482422,2043.0000305175781,1831.6999816894531,89.79999542236328,255.0,128.0,-0.1412827826980581,-0.8351583403044774,0.00030130094779655213,True,243.0,False,12,10,False,,
62,4639,126,False,False,1,5410.870017104332,-3913.0400390625,2659.949951171875,253.9499969482422,-9005.2001953125,-175.9000015258789,1688.699951171875,2890.10009765625,-2836.4999389648438,-3592.3001098632812,1.0,-0.6918309321804081,0.019954457825060844,-0.16606808563734896,76561198039309853,enpitsu,26.0,-3775.340087890625,2602.1298828125,150.97000122070312,-3573.9999389648438,1243.499984741211,1923.9999389648438,-20.09999990463257,3.799999952316284,1507.4000549316406,128.0,0.0,,-0.01488447086082213,-0.3487012300428585,0.007458853759210931,True,6,2,False,97.0,False,,bf81d8692db,games5425898691,18.0,-3592.050048828125,1847.6600341796875,17.010000228881836,5404.5001220703125,5563.599853515625,2.5,0.19999999552965164,0.3999999910593033,-2461.1000061035156,255.0,0.0,,-0.009515126094747561,2.3578771048616805,-4.326610558741393e-05,True,10,False,243.0,False,12,,あSENPAIあ,b497dcf8b2b,18.0,-1304.3399658203125,4963.85986328125,18.290000915527344,-2061.6000366210938,-6314.4000244140625,-784.3000030517578,-1774.6000671386719,-241.90000534057617,-1240.1000213623047,203.0,88.0,,-0.03339930388342997,-1.2715179939947407,-0.0674664545852735,True,6,255.0,False,6,False,,死.ツ,b26c0f948eb,19.0,102.25,1146.3900146484375,17.059999465942383,0.09999999776482582,-0.29999999329447746,1.2999999523162842,0.7000000029802322,-0.19999999552965164,0.0,128.0,128.0,-0.016859162967999244,1.4688919425750024,1.9422290835566416e-05,False,125.0,False,10,10,False,,False
63,4653,126,False,False,1,5500.793373027208,-4001.280029296875,2634.929931640625,347.2300109863281,1717.1000671386719,-201.10000610351562,198.50000381469727,1644.7999572753906,1387.2999572753906,-42.10000038146973,1.0,0.505023733833566,0.9892610633077208,-0.1132295783670467,76561198039309853,enpitsu,26.0,-3922.389892578125,2631.1298828125,130.22000122070312,-2645.7000732421875,589.7000122070312,-2077.899932861328,577.9000091552734,401.5999984741211,-919.1000366210938,128.0,128.0,,-0.5206329247487272,-1.2561988193396325,0.33455325741584657,True,6,2,False,97.0,False,,bf81d8692db,games5425898691,18.0,-3221.68994140625,2130.840087890625,17.010000228881836,5869.4000244140625,8450.499877929688,2.3999999463558197,-1.0000000149011612,-0.29999999329447746,2331.4999389648438,128.0,255.0,,-0.009533554064431416,2.1293296662787817,5.994847628328362e-05,True,10,False,243.0,False,12,,あSENPAIあ,b497dcf8b2b,18.0,-1595.0799560546875,4637.2900390625,17.030000686645508,-10267.60009765625,-6092.7001953125,0.7999999821186066,0.5999999865889549,-0.0,165.20000457763672,255.0,168.0,,-0.01670290259703088,-0.5052667258806348,0.0003280640406427303,True,6,233.01314406497508,True,6,False,,死.ツ,b26c0f948eb,19.0,102.25,1146.3900146484375,17.059999465942383,0.09999999776482582,-0.29999999329447746,1.2999999523162842,0.7000000029802322,-0.19999999552965164,0.0,128.0,128.0,-0.016859162967999244,1.4688919425750024,1.9422290835566416e-05,False,125.0,False,10,10,False,,False
64,4678,127,False,False,1,5369.083884575671,-3842.8701171875,2616.080078125,97.58000183105469,2098.6000061035156,-563.8999938964844,3117.60009765625,622.7000045776367,2031.6999816894531,35.09999990463257,1.0,0.6209142302396673,-2.417537844477638,2.8372649925511046,76561198039309853,enpitsu,26.0,-3985.43994140625,2474.02001953125,70.06999969482422,-224.50000762939453,-6054.89990234375,117.10000038146973,903.8999938964844,70.3000020980835,1207.6000213623047,255.0,255.0,True,0.0648510593665436,-1.4556987793202427,-0.6538257343407294,True,6,2,False,97.0,False,,bf81d8692db,games5425898691,18.0,-3313.3701171875,2516.820068359375,17.010000228881836,-4476.000061035156,1661.4999389648438,2.3000000417232513,0.19999999552965164,1.0000000149011612,2051.1000061035156,255.0,252.0,,-0.009579755115706483,0.40725701389379565,5.4556746607589545e-05,True,10,False,243.0,False,12,,あSENPAIあ,b497dcf8b2b,18.0,-2862.56005859375,4167.81005859375,17.030000686645508,-15099.3994140625,-9285.2001953125,5.5000001192092896,0.5999999865889549,0.29999999329447746,1927.2999572753906,255.0,255.0,,-0.01677334373972991,-0.6112811372455956,7.100474099879702e-05,True,6,255.0,False,6,False,,死.ツ,b26c0f948eb,19.0,102.25,1146.3900146484375,17.059999465942383,0.09999999776482582,-0.29999999329447746,1.2999999523162842,0.7000000029802322,-0.19999999552965164,0.0,128.0,128.0,-0.016859162967999244,1.4688919425750024,1.9422290835566416e-05,False,125.0,False,10,10,False,,False
65,4696,128,False,False,1,5525.2507195234275,-3999.02001953125,2577.35009765625,302.75,7738.599853515625,-271.8000030517578,3727.60009765625,739.3000030517578,-3653.2998657226562,-261.1000061035156,1.0,-1.1361372722218606,-1.9666996890361872,1.4773176916679376,bf81d8692db,games5425898691,18.0,-3876.469970703125,2604.969970703125,101.31999969482422,-10713.800048828125,968.7000274658203,-166.5999984741211,369.0999984741211,-5457.7001953125,571.5999984741211,255.0,192.0,,-0.725622494978759,2.6264581666281126,-2.946778374969186,True,14,11,False,243.0,False,,76561198039309853,enpitsu,26.0,-3816.18994140625,2016.1500244140625,16.969999313354492,5810.9002685546875,-4795.299987792969,-244.3000030517578,-8.199999928474426,-568.4000015258789,2788.2000732421875,255.0,128.0,False,-0.021788131459160028,-2.9999423208444087,-0.0030872669844976474,True,2,False,97.0,False,6,,あSENPAIあ,b497dcf8b2b,18.0,-3539.31005859375,3220.3798828125,82.5199966430664,-8390.30029296875,-15077.5,3427.0001220703125,106.09999656677246,-0.5999999865889549,-2048.8999938964844,255.0,0.0,,-0.03507565861480102,-0.8546280096817696,-0.0053871668464218776,True,8,255.0,False,6,False,,死.ツ,b26c0f948eb,19.0,102.25,1146.3900146484375,17.059999465942383,0.09999999776482582,-0.29999999329447746,1.2999999523162842,0.7000000029802322,-0.19999999552965164,0.0,128.0,128.0,-0.016859162967999244,1.4688919425750024,1.9422290835566416e-05,False,156.0,False,10,10,False,,False
66,4737,129,False,False,1,4551.075385534755,-2847.780029296875,2552.260009765625,140.08999633789062,9351.599731445312,4119.5001220703125,951.2999725341797,3847.0999145507812,-1156.2000274658203,-325.9000015258789,1.0,-0.9479423552742796,-0.7521442767387624,0.0215153316965633,76561198039309853,enpitsu,26.0,-2939.25,2488.510009765625,17.049999237060547,7720.3997802734375,4317.699890136719,3.400000035762787,3.4999999403953552,1.8000000715255737,1201.6000366210938,255.0,128.0,,-0.016660310844098525,2.6643029061602843,0.0003276080881314526,True,6,2,False,97.0,False,,bf81d8692db,games5425898691,18.0,-4079.0,2456.31005859375,601.9500122070312,4.099999964237213,6121.7999267578125,2389.1000366210938,-2378.300018310547,-0.0,0.0,255.0,0.0,,0.4221473346388699,1.5603662944659624,1.5665002818008402,True,12,False,243.0,False,14,,あSENPAIあ,b497dcf8b2b,18.0,-3689.3798828125,2482.139892578125,16.520000457763672,11562.099609375,5332.80029296875,107.20000267028809,-16.90000057220459,147.39999771118164,305.10000228881836,255.0,170.0,,-0.008561629220930057,2.7141647034821843,-0.0027956036826135245,True,8,195.73522593129064,True,6,False,,死.ツ,b26c0f948eb,19.0,102.25,1146.3900146484375,17.059999465942383,-0.0,-0.09999999776482582,1.2999999523162842,0.7999999821186066,-0.0,0.0,,,-0.016844701359574075,1.4688919725525378,3.4061392184228237e-06,,156.0,False,10,10,False,,
67,4755,130,False,False,1,3919.45120031175,-2202.639892578125,2739.889892578125,113.12000274658203,12228.199462890625,-575.9000015258789,-353.80001068115234,282.60000228881836,646.9999694824219,2399.7999572753906,1.0,-0.2055797609341096,1.2553405881923765,-2.478361616642603,76561198039309853,enpitsu,26.0,-2330.830078125,2819.840087890625,16.920000076293945,11447.39990234375,104.30000305175781,-34.100000858306885,-24.800000190734863,176.90000534057617,-2014.1000366210938,255.0,0.0,,-0.02252883634585346,-3.1003595290983896,-0.000513119188625964,True,6,2,False,97.0,False,,bf81d8692db,games5425898691,18.0,-4079.0,2976.489990234375,341.0799865722656,4.099999964237213,6810.3997802734375,-9994.500122070312,-1406.6000366210938,-2.8999999165534973,3.8999998569488525,255.0,0.0,,-0.9620973741776543,1.554070924801611,1.584474887542868,True,12,False,243.0,False,14,,あSENPAIあ,b497dcf8b2b,18.0,-2714.409912109375,3012.18994140625,17.020000457763672,18644.200439453125,5025.400085449219,2.5999999046325684,0.7000000029802322,0.09999999776482582,-1950.2000427246094,255.0,0.0,,-0.016780307367552316,2.939655183549564,-8.392919682968385e-05,True,8,139.5087743805301,True,6,False,,死.ツ,b26c0f948eb,20.0,102.25,1146.3900146484375,17.059999465942383,-0.0,-0.09999999776482582,1.2999999523162842,0.7999999821186066,-0.0,0.0,,,-0.016844701359574075,1.4688919725525378,3.4061392184228237e-06,,156.0,False,10,10,False,,
68,4760,130,False,False,1,3743.5048267159104,-1964.0799560546875,2724.679931640625,96.69000244140625,14917.19970703125,-2516.199951171875,-257.99999237060547,-825.0,1361.7999267578125,4428.800048828125,1.0,-0.10218352326204794,0.7289030645359776,-2.3690548607916693,76561198039309853,enpitsu,26.0,-2142.419921875,2784.27001953125,17.049999237060547,10904.49951171875,-4161.600036621094,5.699999928474426,-6.1000001430511475,-14.600000381469727,-2356.199951171875,255.0,128.0,,-0.017562785978193163,-2.722638608434027,3.3268590919367726e-05,True,6,2,False,90.73514838116144,True,,bf81d8692db,games5425898691,18.0,-4057.5,3078.2099609375,159.0,4394.100036621094,5615.30029296875,-10870.400390625,-391.19998931884766,-5122.2998046875,-94.0999984741211,255.0,128.0,,-0.9899391891153803,2.352551652048174,0.717622558245753,True,12,False,243.0,False,14,,あSENPAIあ,b497dcf8b2b,18.0,-2385.929931640625,3043.27001953125,17.020000457763672,20343.399658203125,-1225.999984741211,2.5999999046325684,0.29999999329447746,-0.0,-2039.1000366210938,255.0,0.0,,-0.01677467880100652,-3.0088694952022457,-3.8886717560050244e-05,True,8,123.77774636976183,True,6,False,,死.ツ,b26c0f948eb,20.0,102.25,1146.3900146484375,17.059999465942383,-0.0,-0.09999999776482582,1.2999999523162842,0.7999999821186066,-0.0,0.0,,,-0.016844701359574075,1.4688919725525378,3.4061392184228237e-06,,156.0,False,10,10,False,,
69,4771,130,False,False,0,8101.506676428975,1398.949951171875,-2629.659912109375,93.95999908447266,-24688.798828125,4575.400085449219,2494.499969482422,2112.2999572753906,52.69999980926514,4986.700134277344,0.0,-0.7717899193239429,1.2285603659032527,-2.532995031766272,b497dcf8b2b,あSENPAIあ,18.0,1560.2900390625,-2654.889892578125,16.889999389648438,-17736.300048828125,10844.300537109375,-169.50000762939453,1042.7999877929688,403.49998474121094,3147.0999145507812,255.0,255.0,,0.009637972412866097,2.649327160286965,-0.005675395274402433,False,8,6,False,107.0,False,,b26c0f948eb,死.ツ,20.0,-102.25,-1146.3900146484375,17.059999465942383,0.0,0.09999999776482582,1.2999999523162842,-0.7999999821186066,0.0,0.0,,,,0.016844701359574075,-1.4688919725525378,3.4061392184228237e-06,,10,False,156.0,False,10,,enpitsu,76561198039309853,26.0,1809.3599853515625,-2523.2900390625,17.030000686645508,-10256.099853515625,9787.19970703125,1.2999999523162842,-1.0000000149011612,1.0000000149011612,1299.4000244140625,255.0,255.0,,0.016745263265108626,2.370091982934941,0.0003559685097211614,True,6,56.55754832554891,True,2,False,,games5425898691,bf81d8692db,18.0,3574.639892578125,-3143.639892578125,16.790000915527344,-12935.10009765625,2867.39990234375,53.69999885559082,-24.100000858306885,-33.69999885559082,-569.0999984741211,255.0,127.0,0.007358043798303267,2.8751873851317398,-0.0006974717565233646,True,243.0,False,14,12,False,,
70,4871,134,False,False,0,7266.27508555955,-3986.070068359375,-1436.489990234375,901.7899780273438,11852.60009765625,25877.7001953125,8872.999877929688,-157.70000457763672,-3639.4000244140625,-4400.10009765625,0.0,0.6162454841456151,-1.8197959962262094,2.5433068974801776,b497dcf8b2b,あSENPAIあ,18.0,-4052.280029296875,-1548.3800048828125,857.1300048828125,2814.89990234375,18438.1005859375,7570.4998779296875,-876.1000061035156,1173.499984741211,-587.5,255.0,128.0,,-0.39940721594979717,1.5615916056550088,1.5972042450132742,False,9,6,False,169.0,False,,b26c0f948eb,死.ツ,19.0,-102.25,-1146.3900146484375,17.059999465942383,0.0,0.09999999776482582,1.2999999523162842,-0.7999999821186066,0.0,0.0,,,,0.016844701359574075,-1.4688919725525378,3.4061392184228237e-06,,10,False,186.0,False,10,,enpitsu,76561198039309853,26.0,-4077.919921875,967.9400024414062,250.5800018310547,-21.19999885559082,18017.900390625,2201.7999267578125,-1826.1000061035156,262.60000228881836,-55.39999961853027,255.0,0.0,,-0.09692126311482355,1.5863808188784299,1.5216751000125446,True,6,255.0,False,2,False,,games5425898691,bf81d8692db,18.0,90.23999786376953,1977.219970703125,17.0,6573.599853515625,16384.100341796875,3.400000035762787,-0.5999999865889549,-1.4000000059604645,-1483.3000183105469,255.0,13.0,0.009586381905312849,1.1537274845137322,-6.339263593222915e-05,True,251.0,False,16,14,False,,
