,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
97,5905,181.0,False,False,1,4532.347928795131,2544.7099609375,918.1599731445312,349.239990234375,7391.099853515625,23141.8994140625,-5509.69970703125,1195.1000213623047,3205.2999877929688,-4181.199951171875,1.0,0.5189343975905347,-2.7760596913862905,3.05911475586664,76561198039309853,enpitsu,25.0,2423.590087890625,652.8499755859375,318.9700012207031,5130.999755859375,19183.299560546875,1780.0,-2744.5001220703125,3840.2999877929688,2822.9000854492188,255.0,0.0,0.5809795609025494,0.9735347976445111,0.4933597009122109,True,3,166.0,False,False,4,,bf81d8692db,games5425898691,24.0,-1254.6300048828125,558.2899780273438,17.020000457763672,-12113.599853515625,-7465.9002685546875,1.5999999642372131,-0.0,-0.0,-2132.5,255.0,0.0,,-0.009573865661567633,-0.48536386661488756,8.105331522387843e-06,True,4,False,4,177.0,False,,Harry7IA,2535450121922735,8,560.5700073242188,2016.9300537109375,17.010000228881836,2245.2999877929688,13625.699462890625,2.5999999046325684,-0.0,0.9000000357627869,225.6999969482422,255.0,128.0,,-0.009570610324501223,1.7084959873563224,-0.00017053671605107593,True,False,183.0,False,12,12,,ALC3002,2535441211156040,9.0,2839.47998046875,3897.52001953125,17.010000228881836,-7350.5999755859375,-559.5000076293945,2.8999999165534973,-0.0,-0.0,-2469.600067138672,255.0,0.0,,-0.009516025949505708,-0.062380177647650734,-1.0752274879868145e-05,True,13.0,False,8,8,False,,
98,6026,185.0,False,False,0,9880.697714112566,-1810.5699462890625,-4698.27978515625,685.4199829101562,-15852.39990234375,-10834.599609375,5875.2001953125,5042.60009765625,607.7000045776367,-2683.2998657226562,0.0,0.7344638321515923,2.3275089495751464,2.7503118620751663,2535441211156040,ALC3002,9.0,-1721.0400390625,-4896.85986328125,607.4400024414062,11898.900146484375,5271.9000244140625,-8499.400024414062,1003.0999755859375,54.000000953674316,2101.300048828125,255.0,139.0,0.4390973146697242,0.241505700224384,-1.4667566134253776,True,8,220.0,False,False,10,,2535450121922735,Harry7IA,8.0,-1680.5699462890625,-4639.66015625,553.7000122070312,-11894.200439453125,-1812.8999328613281,3928.2000732421875,95.39999961853027,-3557.39990234375,274.6999931335449,255.0,129.0,,-0.536640538754053,3.1224793826536,0.04111731028044488,True,14,4,12,152.8224345355905,True,,enpitsu,76561198039309853,26,-1764.449951171875,-3899.199951171875,17.049999237060547,11492.5,2923.800048828125,3.700000047683716,3.700000047683716,0.9000000357627869,1336.9000244140625,255.0,255.0,,0.01671214461872344,0.23817667911204735,0.00023385322487089755,True,False,166.0,False,4,4,,games5425898691,bf81d8692db,24.0,-267.3900146484375,-2126.199951171875,17.020000457763672,-8904.7998046875,-3001.0000610351562,1.5000000596046448,-0.5999999865889549,-0.19999999552965164,1047.300033569336,255.0,232.0,,0.00951667400674245,-2.8630324575721873,0.0004679611876696309,True,208.0,False,4,4,False,,False
99,6095,187.0,False,False,1,3469.849454749724,3993.97998046875,3577.18994140625,367.1199951171875,-6848.599853515625,12620.30029296875,4836.7999267578125,1227.5,1922.5,-5549.5001220703125,1.0,0.3441699350764004,-2.437580934370205,2.248106327334193,bf81d8692db,games5425898691,24.0,3910.8701171875,3389.820068359375,221.08999633789062,20224.89990234375,10509.49951171875,3082.60009765625,-1940.0999450683594,5114.89990234375,568.6000061035156,255.0,128.0,0.12090354780334475,2.791677667460545,0.11970566838078836,True,5,120.74968610527695,True,False,6,,76561198039309853,enpitsu,26.0,2663.260009765625,2630.89990234375,17.049999237060547,3039.5001220703125,-3551.199951171875,3.400000035762787,0.29999999329447746,-0.19999999552965164,-2026.300048828125,255.0,0.0,,-0.016629782482189687,-2.3475369062434295,-8.74446970680257e-05,True,4,False,4,121.0,False,,Harry7IA,2535450121922735,8,3872.919921875,3750.02001953125,24.850000381469727,5314.0997314453125,-12218.499755859375,550.6999969482422,-730.8999633789062,-818.0999755859375,1961.199951171875,254.0,255.0,,0.04744716689224085,-2.032575148827609,0.18264140292381859,True,4,95.0,False,12,14,,ALC3002,2535441211156040,9.0,2307.139892578125,4457.10986328125,17.010000228881836,8798.900146484375,8867.000122070312,3.0000001192092896,-0.0,-0.0,2918.3999633789062,254.0,255.0,True,-0.009580277263655172,2.1877587574306068,8.61140825231339e-05,True,250.0,False,8,10,False,,
100,6167,190.0,False,False,1,1138.3299502480609,1958.6500244140625,4731.8701171875,190.22000122070312,-13693.499755859375,4848.0999755859375,6030.8001708984375,-622.0999908447266,1354.6000671386719,-5811.7999267578125,1.0,-0.6338514189862263,1.455527830459063,2.740925420478717,bf81d8692db,games5425898691,24.0,2040.199951171875,4637.169921875,77.6500015258789,-17511.8994140625,-3509.8001098632812,3470.5999755859375,-1894.9000549316406,-301.299991607666,-416.30001068115234,255.0,128.0,0.06616369330596727,-0.1060989225083018,0.03178979047988531,True,6,34.0,False,False,7,,76561198039309853,enpitsu,26.0,567.6699829101562,2151.22998046875,17.049999237060547,-13191.700439453125,555.2000045776367,4.099999964237213,-0.5999999865889549,-0.0,-2912.5,255.0,0.0,False,-0.016752590858922178,0.21186545153572156,-0.00015916325206992627,True,4,False,4,151.0,False,,Harry7IA,2535450121922735,8,3223.639892578125,3525.8798828125,17.020000457763672,-3427.7999877929688,9943.499755859375,1.4000000059604645,-0.29999999329447746,1.899999976158142,260.49999237060547,255.0,158.0,False,-0.00955250999721952,1.2426030345285421,-1.1303734782985455e-05,True,4,125.0,False,12,14,,ALC3002,2535441211156040,9.0,1851.5,4825.77978515625,57.869998931884766,3187.3001098632812,-6157.1002197265625,6399.6002197265625,152.39999771118164,36.30000114440918,83.59999656677246,255.0,128.0,False,-0.015396885428238255,-2.08365031324388,-0.0035822850949424716,True,230.0,False,8,12,3,,
101,6168,190.0,False,False,0,9940.886457811263,-1897.199951171875,-4750.33984375,226.72999572753906,6363.800048828125,1470.5000305175781,13902.5,2115.5999755859375,1374.2999267578125,-5443.800048828125,0.0,0.6868755337433454,-1.73061208277444,2.7633208418077153,2535441211156040,ALC3002,9.0,-1851.5,-4825.77978515625,57.869998931884766,-3187.3001098632812,6157.1002197265625,6399.6002197265625,-152.39999771118164,-36.30000114440918,83.59999656677246,255.0,128.0,0.015396885428238255,2.08365031324388,-0.0035822850949424716,True,8,230.0,False,3,12,,2535450121922735,Harry7IA,8.0,-3223.639892578125,-3525.8798828125,17.020000457763672,3427.7999877929688,-9943.499755859375,1.4000000059604645,0.29999999329447746,-1.899999976158142,260.49999237060547,255.0,158.0,False,0.00955250999721952,-1.2426030345285421,-1.1303734782985455e-05,True,14,4,12,125.0,False,,enpitsu,76561198039309853,26,-567.6699829101562,-2151.22998046875,17.049999237060547,13191.700439453125,-555.2000045776367,4.099999964237213,0.5999999865889549,0.0,-2912.5,255.0,0.0,False,0.016752590858922178,-0.21186545153572156,-0.00015916325206992627,True,False,151.0,False,4,4,,games5425898691,bf81d8692db,24.0,-2040.199951171875,-4637.169921875,77.6500015258789,17511.8994140625,3509.8001098632812,3470.5999755859375,1894.9000549316406,301.299991607666,-416.30001068115234,255.0,128.0,,-0.06616369330596727,0.1060989225083018,0.03178979047988531,True,34.0,False,6,8,False,,False
102,6268,194.0,False,False,0,9460.399442470885,286.70001220703125,-4246.18017578125,876.469970703125,8222.19970703125,11181.800537109375,2607.5,-1730.8000183105469,-5437.8997802734375,-1852.7999877929688,0.0,0.1048853174204022,1.4250440663128985,2.022544332363448,2535450121922735,Harry7IA,8.0,239.63999938964844,-4328.419921875,716.469970703125,12049.69970703125,281.3999938964844,2199.600067138672,-1926.9999694824219,3616.6000366210938,-677.5,255.0,153.0,-0.9200116188473,0.708824065515035,-0.7069318002726303,True,12,83.33608585788359,True,6,16,,2535441211156040,ALC3002,9.0,64.91999816894531,-4069.780029296875,486.7300109863281,12274.599609375,-4189.2999267578125,1862.4000549316406,399.50000762939453,948.0999755859375,128.59999656677246,254.0,128.0,False,-1.3625867617682528,-1.0318372730288026,0.6272872446321202,True,14,6,8,96.0,False,,enpitsu,76561198039309853,25,723.9099731445312,-3247.699951171875,17.049999237060547,10996.8994140625,1498.3000183105469,3.1999999284744263,0.7000000029802322,0.0,14.700000286102295,255.0,128.0,False,0.01671949963606967,0.13740499647125762,-6.623323946708677e-05,True,False,182.0,False,4,4,,games5425898691,bf81d8692db,24.0,3686.610107421875,-2339.89990234375,16.639999389648438,-11939.200439453125,8891.099853515625,95.20000457763672,62.39999771118164,-139.0999984741211,1983.699951171875,128.0,255.0,,0.004910246458953316,2.5696127586566195,0.008379923192318233,True,255.0,False,6,8,False,,False
103,6313,195.0,True,True,1,3629.5721069533183,-1582.1700439453125,2488.1201171875,427.3599853515625,10698.699951171875,15083.599853515625,-4444.89990234375,-390.60001373291016,1100.2999877929688,5885.2001953125,1.0,0.7841664112426473,-1.5159505343478519,-1.5279113303085026,bf81d8692db,games5425898691,24.0,-1720.949951171875,2339.2099609375,416.4700012207031,20346.600341796875,4365.899963378906,3281.4999389648438,-3150.7998657226562,4492.699890136719,-370.99998474121094,255.0,225.0,-0.15842152766573742,-2.9717854534940664,-0.2888250100984955,True,7,183.0137634405526,True,False,10,,76561198039309853,enpitsu,26.0,-2169.080078125,2284.93994140625,17.049999237060547,4675.899963378906,-8036.199951171875,3.0000001192092896,-0.0,-0.19999999552965164,564.5000076293945,255.0,255.0,False,-0.01668740156290017,-2.1953047809833257,-0.00018505692322469224,True,4,False,4,213.0,False,,Harry7IA,2535450121922735,7,-2459.85009765625,4070.860107421875,126.13999938964844,-13757.2998046875,-2025.3999328613281,-8791.099853515625,-210.30000686645508,1240.6999969482422,824.1000366210938,255.0,255.0,False,0.7263928811417878,-0.7401085334814581,0.5419596232296024,True,6,68.0,False,12,16,,ALC3002,2535441211156040,9.0,-2503.7900390625,4637.81005859375,17.010000228881836,-15304.69970703125,-4679.599914550781,3.100000023841858,-0.29999999329447746,-1.5999999642372131,1986.6999816894531,254.0,255.0,True,-0.009509189756267869,-0.3555527280192519,3.891901725675995e-06,True,53.0,False,8,14,6,,
104,6639,198.0,False,False,1,5254.53674170688,1.7899999618530273,-37.88999938964844,112.3499984741211,6720.10009765625,17757.7001953125,8732.100219726562,5994.4000244140625,-130.50000190734863,-222.70000457763672,1.0,0.004649094540670074,-0.030867599267028974,-0.2402128186640412,76561198039309853,enpitsu,25.0,-37.63999938964844,-139.5800018310547,106.30000305175781,2084.4000244140625,17481.500244140625,-490.6999969482422,-3313.900146484375,1201.1000061035156,-4221.9000244140625,255.0,0.0,-1.4609375301625034,1.8196485656949277,0.05317565841240446,True,1,31.0,False,False,2,,bf81d8692db,games5425898691,24.0,-0.0,-5469.97021484375,21.59000015258789,-0.0,1543.8999938964844,-60.39999961853027,0.29999999329447746,-0.0,0.0,255.0,,,-0.04893242691008108,1.5708846254673487,-2.159585233512029e-06,True,False,False,False,116.0,False,,Harry7IA,2535450121922735,7,19.0,200.32000732421875,46.209999084472656,1692.7999877929688,-21064.09912109375,3469.5999145507812,412.99999237060547,48.09999942779541,119.79999542236328,255.0,102.0,,-0.01826540569001586,-1.6785385489569649,-0.000222347684200634,True,False,18.0,False,False,4,,ALC3002,2535441211156040,8.0,-0.0,2184.1298828125,17.010000228881836,-0.0,-14097.60009765625,2.7000001072883606,0.7999999821186066,-0.0,0.0,255.0,,,-0.00951389076875119,-1.5707884064815436,-3.7693731894913176e-08,True,116.0,False,False,False,False,,
105,6640,198.0,False,False,0,5157.510433620867,-46.689998626708984,52.900001525878906,172.35000610351562,-9159.400024414062,12433.499755859375,14784.3994140625,5153.4002685546875,-3050.2999877929688,-370.99998474121094,0.0,-0.06649353954051224,-0.06653888688519966,-0.17877034122845636,2535450121922735,Harry7IA,7.0,-31.489999771118164,-99.41999816894531,63.599998474121094,-2261.4999389648438,8823.900146484375,1905.2000427246094,4906.499938964844,-1274.3000030517578,2133.3999633789062,255.0,106.0,-0.4811451978424171,1.4760480143040207,0.041961087637425856,True,3,18.0,False,False,4,,2535441211156040,ALC3002,8.0,0.0,-2184.1298828125,17.010000228881836,0.0,14097.60009765625,2.7000001072883606,-0.7999999821186066,0.0,0.0,255.0,,,0.00951389076875119,1.5707884064815436,-3.7693731894913176e-08,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25,37.63999938964844,139.5800018310547,106.30000305175781,-2084.4000244140625,-17481.500244140625,-490.6999969482422,3313.900146484375,-1201.1000061035156,-4221.9000244140625,255.0,0.0,,1.4609375301625034,-1.8196485656949277,0.05317565841240446,True,False,31.0,False,1,2,,games5425898691,bf81d8692db,24.0,0.0,5469.97021484375,21.59000015258789,0.0,-1543.8999938964844,-60.39999961853027,-0.29999999329447746,0.0,0.0,255.0,,,0.04893242691008108,-1.5708846254673487,-2.159585233512029e-06,True,116.0,False,False,False,False,,
106,6641,198.0,False,False,1,5256.254578133477,101.16000366210938,-55.810001373291016,211.9600067138672,18468.699951171875,893.0999755859375,12202.2998046875,2651.7999267578125,-2141.1000061035156,-4937.900085449219,1.0,-0.0027298500880121638,0.2677606892165155,-0.30181109033009557,76561198039309853,enpitsu,25.0,-37.63999938964844,-139.5800018310547,106.30000305175781,2084.4000244140625,17481.500244140625,-490.6999969482422,-3313.900146484375,1201.1000061035156,-4221.9000244140625,255.0,0.0,-1.4609375301625034,1.8196485656949277,0.05317565841240446,True,1,31.0,False,False,2,,bf81d8692db,games5425898691,24.0,-0.0,-5451.64013671875,20.8700008392334,-0.0,2718.699951171875,-107.79999732971191,0.19999999552965164,-0.0,0.0,255.0,,,-0.04893242691008108,1.5708846254673487,-2.159585233512029e-06,True,False,False,False,116.0,False,,Harry7IA,2535450121922735,7,31.489999771118164,99.41999816894531,63.599998474121094,2261.4999389648438,-8823.900146484375,1905.2000427246094,-4906.499938964844,1274.3000030517578,2133.3999633789062,255.0,106.0,,0.4811451978424171,-1.4760480143040207,0.041961087637425856,True,False,18.0,False,3,4,,ALC3002,2535441211156040,8.0,-0.0,2090.1298828125,17.010000228881836,-0.0,-14099.49951171875,2.7000001072883606,0.7999999821186066,-0.0,0.0,255.0,,,-0.00951389076875119,-1.5707884064815436,-3.7693731894913176e-08,True,116.0,False,False,False,False,,
107,6739,201.0,False,False,0,5757.8249313085835,-2603.6201171875,-358.7799987792969,439.7900085449219,12247.099609375,4104.599914550781,11695.2001953125,3845.2999877929688,3635.4000854492188,-2827.7999877929688,0.0,0.1742329490006745,-0.5315475559074369,0.04966088440630131,2535441211156040,ALC3002,8.0,-2648.8798828125,-342.70001220703125,226.72000122070312,1403.699951171875,11111.99951171875,798.3000183105469,-611.8999862670898,1555.2999877929688,5239.7998046875,254.0,0.0,-1.018135689815011,2.173311076049176,0.5178666947577298,True,3,38.0,False,False,4,,2535450121922735,Harry7IA,7.0,129.17999267578125,2018.9200439453125,17.010000228881836,3883.0999755859375,-11997.5,2.800000011920929,0.5999999865889549,-1.5999999642372131,-2103.3999633789062,254.0,67.0,,0.009554015059888597,-1.3281471756716954,-3.4018580314489117e-06,True,4,False,4,,False,,enpitsu,76561198039309853,25,-2849.7900390625,12.720000267028809,17.059999465942383,-16270.699462890625,161.10000610351562,1.8000000715255737,0.19999999552965164,0.0,-0.09999999776482582,255.0,,,0.016783795760485623,3.131660602680642,1.915461297141297e-05,True,False,5.0,False,2,2,,games5425898691,bf81d8692db,24.0,-3355.85009765625,4684.0498046875,574.5999755859375,8108.900146484375,8109.89990234375,3435.4000854492188,-1636.6000366210938,1635.8999633789062,2.199999988079071,255.0,0.0,,-0.2579751403353308,0.7951827376238522,1.5682774745609398,True,255.0,False,False,False,False,,
108,6844,205.0,False,False,1,6796.856844938915,-1810.93994140625,-1094.56005859375,96.62000274658203,-7780.5999755859375,31809.3994140625,9340.800170898438,-5360.999755859375,1111.9999694824219,-2454.1000366210938,1.0,0.6112722905898254,-1.4502256503690654,-1.72758106054661,bf81d8692db,games5425898691,24.0,-1815.050048828125,-1365.989990234375,45.5099983215332,-1256.3999938964844,22723.89892578125,3322.9998779296875,-231.29999160766602,11.399999856948853,-2315.500030517578,255.0,16.0,-0.0140533952208548,1.6914693963059606,-0.0002986461565413824,True,False,134.63550088738882,True,False,3,,76561198039309853,enpitsu,26.0,2402.929931640625,-3899.89990234375,17.059999465942383,-13127.900390625,-5124.6002197265625,1.8000000715255737,0.5999999865889549,-0.0,-2.0000000298023224,255.0,128.0,,-0.01673950185073652,-0.3718863506850404,4.741355098947497e-05,True,2,False,2,255.0,False,,Harry7IA,2535450121922735,8,-3069.77001953125,4253.83984375,17.010000228881836,-2453.6000061035156,18821.500244140625,7.699999809265137,4.900000095367432,4.799999892711639,-2613.699951171875,254.0,0.0,False,-0.009903618982575753,1.5672246496764395,-0.0003409000985603821,True,False,255.0,False,8,8,,ALC3002,2535441211156040,9.0,-1352.6500244140625,-1268.3599853515625,16.860000610351562,-19384.49951171875,4867.300109863281,38.69999885559082,-15.499999523162842,13.799999952316284,-1560.8000183105469,254.0,0.0,,-0.010121762833827597,0.27538338523563755,-0.0012010520164434533,True,0.0,False,6,6,False,,
109,6926,208.0,True,True,1,2153.758241616063,-1125.8599853515625,4397.8701171875,123.01000213623047,17333.1005859375,21121.99951171875,-927.0999908447266,-3389.2001342773438,2425.2999877929688,4205.400085449219,1.0,-0.4580365660906912,-2.346234948305761,-1.654009860941443,bf81d8692db,games5425898691,24.0,-1280.6600341796875,4132.14013671875,48.779998779296875,18419.000244140625,13344.000244140625,3416.9000244140625,-151.40000343322754,235.49999237060547,-303.99999618530273,255.0,135.0,-0.01754755808788027,2.561164704563734,0.0005729920972182902,True,False,67.24779368985088,True,False,5,,76561198039309853,enpitsu,26.0,241.4499969482422,-1387.1600341796875,17.059999465942383,-3397.9000854492188,13685.699462890625,1.8000000715255737,-0.0,-0.7000000029802322,0.0,255.0,128.0,,-0.016764295277233304,1.3274165380231953,5.9419669303333406e-05,True,2,False,2,255.0,False,,Harry7IA,2535450121922735,8,-1728.75,4258.35986328125,17.020000457763672,5931.400146484375,-5745.999755859375,-0.7999999821186066,-0.0,0.5999999865889549,2452.4000549316406,255.0,255.0,False,-0.009515905883328563,-2.38855547831752,4.896790531679976e-05,True,False,233.0644819300662,True,8,8,,ALC3002,2535441211156040,9.0,-2076.330078125,3742.169921875,17.020000457763672,18788.199462890625,11559.200439453125,1.5999999642372131,0.29999999329447746,0.19999999552965164,-1978.8999938964844,255.0,39.0,,-0.009586785123354733,2.6673482105096538,-5.307576281420491e-05,True,186.0,False,6,6,False,,
110,7198,209.0,False,True,1,5167.845867785387,5.190000057220459,49.5099983215332,91.45999908447266,4089.89990234375,30278.701171875,201.5999984741211,-3026.400146484375,265.2000045776367,1382.7000427246094,1.0,0.004307875291195441,-0.022960244672658784,0.04571109595590584,bf81d8692db,games5425898691,24.0,-27.270000457763672,-56.68000030517578,83.54000091552734,-152.2000026702881,19666.600341796875,70.99999904632568,-4509.800109863281,258.50000381469727,-3137.60009765625,128.0,128.0,-1.332201348532477,-1.3120459295895455,3.1219786628838624,True,3,31.0,False,False,4,,76561198039309853,enpitsu,25.0,-0.0,-5063.75,17.049999237060547,-0.0,1725.3999328613281,3.1999999284744263,-1.0999999940395355,-0.0,0.0,255.0,,,-0.016502687222109846,1.5708198723203466,-1.9407883862697278e-07,True,False,False,False,116.0,False,,Harry7IA,2535450121922735,7,-10.630000114440918,1763.56005859375,17.010000228881836,-148.80000114440918,-11909.100341796875,2.7000001072883606,-0.5000000074505806,-0.0,0.0,128.0,128.0,,-0.009689513479755553,-1.5582853834124692,-7.206520477353261e-06,True,False,86.0,False,4,4,,ALC3002,2535441211156040,9.0,2.6600000858306885,346.20001220703125,50.709999084472656,-1735.8999633789062,-17882.099609375,2582.3001098632812,656.5000152587891,-26.099998950958252,1708.699951171875,255.0,208.0,,-0.030168162431228995,-1.599597898639157,0.0017928955634017184,True,88.0,False,4,6,False,,
111,7200,209.0,False,False,0,5291.1553557138395,-112.66999816894531,-92.8499984741211,99.05000305175781,-23879.19921875,8096.400146484375,935.8999633789062,2858.699951171875,-649.8999786376953,5235.0,0.0,0.019881317052424408,-0.09759994471261103,0.1611926650969606,2535441211156040,ALC3002,9.0,2.430000066757202,-261.239990234375,62.5,-2847.2000122070312,14873.499755859375,1963.800048828125,5030.400085449219,-710.1000213623047,2107.2000122070312,254.0,209.0,-0.036882724267537276,1.719663091968736,-0.02264601094100975,True,5,88.0,False,False,6,,2535450121922735,Harry7IA,7.0,11.829999923706055,-1666.3199462890625,17.010000228881836,143.29999923706055,11471.099853515625,2.7000001072883606,0.5000000074505806,0.0,0.0,128.0,128.0,,0.009689513479755553,1.5582853834124692,-7.206520477353261e-06,True,4,False,4,86.0,False,,enpitsu,76561198039309853,25,0.0,5063.75,17.049999237060547,0.0,-1725.3999328613281,3.1999999284744263,1.0999999940395355,0.0,0.0,255.0,,,0.016502687222109846,-1.5708198723203466,-1.9407883862697278e-07,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,24.0,27.270000457763672,56.68000030517578,83.54000091552734,152.2000026702881,-19666.600341796875,70.99999904632568,4509.800109863281,-258.50000381469727,-3137.60009765625,128.0,128.0,,1.332201348532477,1.3120459295895455,3.1219786628838624,True,31.0,False,3,4,False,,
