,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
149,11239,340.0,False,False,1,9501.53164186253,1802.9200439453125,-4318.14990234375,160.74000549316406,24500.50048828125,8339.600219726562,12151.8994140625,2332.2999572753906,-4093.900146484375,3714.7000122070312,1.0,0.20857720069216884,0.8518096567809659,-0.8837750766553023,76561198039309853,enpitsu,28.0,1633.6199951171875,-4392.16015625,92.31999969482422,19365.799560546875,1881.300048828125,3480.8999633789062,1872.5,1076.6999816894531,-477.40001678466797,128.0,0.0,,-0.016849238548879417,2.6234743729829795,0.01798876622426445,True,9,False,10,11.0,False,,bf81d8692db,games5425898691,20.0,2235.840087890625,-4837.509765625,17.010000228881836,-16561.600341796875,-296.200008392334,2.0000000298023224,1.1999999731779099,-0.19999999552965164,-153.59999656677246,255.0,128.0,,-0.009575825618022416,0.0003067131996532935,0.00016577207341138652,True,False,20,22,222.0,False,,vicente98agu,76561198365550325,13,3019.4599609375,-3646.5400390625,17.059999465942383,-10290.999755859375,6474.69970703125,2.5999999046325684,-0.19999999552965164,0.19999999552965164,-2363.8999938964844,255.0,0.0,,-0.016726859928469208,0.6223217817004025,-2.4181625981980645e-05,True,177.0,False,10,False,10,,Baguette,76561198263480025,14.0,190.4199981689453,657.0399780273438,17.030000686645508,11794.3994140625,2264.2999267578125,0.3999999910593033,1.2999999523162842,0.3999999910593033,-2249.7999572753906,255.0,0.0,,-0.009544933737561373,2.998945141718086,-0.00013475753656603108,True,214.0,False,16,False,14,
150,11312,343.0,False,False,1,7733.569848419128,1668.6099853515625,-2554.8798828125,568.0399780273438,6276.7999267578125,24001.79931640625,-1182.0999908447266,-816.9999694824219,2229.1000366210938,2040.5999755859375,1.0,-0.8900488489129155,-0.7143096049817826,0.009701238237188409,bf81d8692db,games5425898691,20.0,1583.0999755859375,-2677.419921875,483.1700134277344,-586.5000152587891,13151.8994140625,4476.099853515625,-2484.9000549316406,-4139.89990234375,1287.4000549316406,255.0,77.0,,0.7640630731007806,1.2136711980659365,-0.5141610836414086,True,21,False,24,149.88894618711166,True,,76561198039309853,enpitsu,27.0,2807.18994140625,-3840.860107421875,17.06999969482422,-8715.900268554688,-8692.60009765625,1.1999999731779099,-1.899999976158142,-2.199999988079071,-2038.800048828125,255.0,128.0,False,-0.016713270920615537,-0.7624370972177359,-0.0003277152810772277,True,False,10,10,11.0,False,,vicente98agu,76561198365550325,13,3522.219970703125,-295.7200012207031,113.16000366210938,-2985.7000732421875,17780.0,1210.999984741211,-4312.0001220703125,-3376.7001342773438,503.10001373291016,128.0,128.0,,-0.3906244159934527,-2.9895818771436926,-2.905520351601585,True,177.0,False,12,False,11,,Baguette,76561198263480025,14.0,1650.7900390625,-2183.530029296875,492.1700134277344,-155.50000190734863,-22636.69921875,4068.3999633789062,5497.5,1.5999999642372131,-165.30000686645508,255.0,128.0,False,0.3467700511875508,-1.5819999151392274,-0.03220252354115237,True,91.77888198052688,True,18,False,15,
151,11313,343.0,False,False,0,2742.178619699831,-1704.469970703125,2519.7099609375,584.0999755859375,-11067.2998046875,21330.400390625,9360.900268554688,5352.1002197265625,-1516.9999694824219,2247.7999877929688,0.0,0.6968979869694064,0.8635947225649114,0.052393657580551596,76561198263480025,Baguette,14.0,-1649.530029296875,2361.18994140625,513.1799926757812,53.400001525878906,17544.49951171875,-318.99999618530273,-2735.5999755859375,-2975.0,3730.1998901367188,255.0,128.0,False,0.19549224262065706,1.6968397004817362,-0.13836275799050424,True,15,False,18,88.64819800469188,True,,76561198365550325,vicente98agu,13.0,-3522.219970703125,295.7200012207031,113.16000366210938,2985.7000732421875,-17780.0,1210.999984741211,4312.0001220703125,3376.7001342773438,503.10001373291016,128.0,128.0,,0.3906244159934527,2.9895818771436926,-2.905520351601585,True,False,11,12,177.0,False,,enpitsu,76561198039309853,27,-2730.820068359375,3910.830078125,17.06999969482422,9523.200073242188,8149.000244140625,0.29999999329447746,1.7000000178813934,1.2999999523162842,-568.4000015258789,255.0,128.0,False,0.016738047625578744,0.6654216730568986,0.00020735147793170044,True,11.0,False,10,False,10,,games5425898691,bf81d8692db,20.0,-1583.0999755859375,2677.419921875,483.1700134277344,586.5000152587891,-13151.8994140625,4476.099853515625,2484.9000549316406,4139.89990234375,1287.4000549316406,255.0,77.0,,-0.7640630731007806,-1.2136711980659365,-0.5141610836414086,True,146.75826221127664,True,24,False,21,
152,11395,346.0,False,False,1,7953.02686626281,1664.5999755859375,-2775.800048828125,221.97999572753906,-2986.099853515625,27668.1005859375,5702.1002197265625,-917.6000213623047,-4339.200134277344,4040.8999633789062,1.0,0.5061466867408702,-1.628318535428224,-0.2508515393191774,76561198039309853,enpitsu,27.0,1722.3699951171875,-2890.3701171875,89.2300033569336,16394.200439453125,13103.199462890625,693.1999969482422,-4394.700012207031,-2315.399932861328,2361.1000061035156,255.0,255.0,False,-0.415510931849249,2.7546669723285806,-0.5407975321810391,True,11,False,12,10.0,False,,bf81d8692db,games5425898691,20.0,-240.89999389648438,463.7200012207031,16.989999771118164,-9133.699951171875,-8677.000122070312,5.400000214576721,0.29999999329447746,-0.0,2326.1000061035156,255.0,255.0,,-0.009555989283085414,-0.8264739574301945,3.724468092791848e-05,True,False,22,24,133.0,False,,vicente98agu,76561198365550325,13,1955.0699462890625,-857.97998046875,173.35000610351562,-5651.6998291015625,-21036.0009765625,3434.8001098632812,-3418.3999633789062,835.9999847412109,-811.2999725341797,128.0,128.0,False,0.8375176052327401,-1.0712731477181687,0.11131643488245947,True,122.38730323186483,True,14,False,12,,Baguette,76561198263480025,13.0,3261.830078125,-3681.9599609375,107.9800033569336,9098.400268554688,17864.200439453125,-157.29999542236328,-2880.4998779296875,4648.999938964844,-581.6999816894531,255.0,128.0,False,-0.08049519822132631,0.4652438280510012,-3.069986370799398,True,0.0,False,20,False,17,
153,11406,346.0,False,False,0,3413.9321485543346,-1474.0400390625,1775.3599853515625,411.8500061035156,30941.4990234375,548.1999969482422,8015.30029296875,3943.599853515625,706.9999694824219,-4466.199951171875,0.0,-1.184056287996145,1.1318057295724762,2.201749497114601,76561198365550325,vicente98agu,13.0,-1648.8800048828125,1737.77001953125,324.3900146484375,8935.700073242188,15309.69970703125,2026.3999938964844,372.99999237060547,118.4000015258789,-1234.4999694824219,128.0,0.0,False,-1.0344862945974276,0.6789525704461045,0.6785782716267377,True,13,False,14,106.0,False,,76561198263480025,Baguette,13.0,-3644.419921875,2918.8798828125,88.5999984741211,-8953.200073242188,-18069.49951171875,-1401.199951171875,1388.9999389648438,-1831.7999267578125,-625.4000091552734,255.0,128.0,False,-0.2329092782120368,-1.4714500942453483,-0.7239602911606178,True,False,18,20,0.0,False,,enpitsu,76561198039309853,27,-2276.429931640625,2451.85009765625,87.5,-16699.599609375,-13105.10009765625,-156.5999984741211,5416.7999267578125,-862.2000122070312,-405.29998779296875,255.0,255.0,False,0.012227131786287787,2.2561709999646062,-3.079043988839628,True,10.0,False,12,False,12,,games5425898691,bf81d8692db,20.0,395.5199890136719,24.1200008392334,16.989999771118164,-2229.7999572753906,12306.300048828125,5.400000214576721,0.0,0.0,2332.100067138672,255.0,255.0,,0.00954737136989101,1.816457952683173,2.481892924462114e-06,True,133.0,False,24,False,22,
154,11487,349.0,False,False,1,7758.968201242432,-2072.050048828125,-2028.8399658203125,112.80999755859375,3114.1000366210938,20357.900390625,10734.000244140625,1567.5,4252.9998779296875,-3931.099853515625,1.0,-0.15728957290469608,-2.367342065745228,2.6060589098964013,bf81d8692db,games5425898691,20.0,-2003.7099609375,-2182.3701171875,16.989999771118164,-20474.3994140625,7292.39990234375,2.8999999165534973,-0.7999999821186066,0.19999999552965164,-1886.9000244140625,255.0,0.0,,-0.009602167124440515,0.4047020507495237,-9.202136662275114e-05,True,22,False,24,62.302503126923774,True,,76561198039309853,enpitsu,27.0,3161.580078125,595.7999877929688,17.059999465942383,4041.199951171875,-2556.6000366210938,2.3999999463558197,2.199999988079071,-0.3999999910593033,-1910.5999755859375,255.0,,,-0.016608352454737813,-2.6529132159417443,-0.0002654968087699552,True,False,12,12,10.0,False,,vicente98agu,76561198365550325,13,-993.010009765625,-3358.050048828125,17.040000915527344,-2948.0999755859375,14034.200439453125,1.4000000059604645,-0.0,-0.7999999821186066,-5.400000214576721,255.0,,,-0.01676824911484492,1.3644519693245054,6.406384913557738e-05,True,141.75353096633827,True,14,False,14,,Baguette,76561198263480025,13.0,3114.25,1851.949951171875,19.190000534057617,-4392.5,13752.80029296875,-2046.300048828125,436.19998931884766,-2043.0000305175781,5.400000214576721,255.0,,,-0.011132702264130344,1.3123250809317184,0.11719386921061618,,,False,22,False,20,
155,11665,356.0,False,False,0,8693.00281855833,471.989990234375,-3444.68994140625,120.66999816894531,-20620.30029296875,15077.900390625,1037.6000213623047,-1059.1000366210938,4125.0,-4226.300048828125,0.0,-0.07845621502129663,-2.1765083019092835,-1.9157432375863803,76561198365550325,vicente98agu,13.0,601.4299926757812,-3524.969970703125,96.0199966430664,-19832.5,6968.2000732421875,1349.1999816894531,-3908.699951171875,-3667.2000122070312,1234.1000366210938,0.0,0.0,False,0.7210628647423268,-3.0386859570301743,0.8500334636018961,True,17,False,18,124.0,False,,76561198263480025,Baguette,14.0,3026.22998046875,-4325.43017578125,16.8799991607666,-13385.799560546875,4210.199890136719,35.299999713897705,-32.200000286102295,-26.30000114440918,-17.799999713897705,255.0,128.0,False,0.00755021321541896,2.8342160687199844,-0.0011969039861675385,True,False,22,24,155.0,False,,enpitsu,76561198039309853,27,-360.6099853515625,-149.30999755859375,17.059999465942383,267.00000762939453,-15138.299560546875,2.199999988079071,-0.5999999865889549,5.899999737739563,-500.09998321533203,128.0,0.0,False,0.016894071596031172,-1.5459960290361656,-8.807480768901952e-05,True,160.0,False,14,False,14,,games5425898691,bf81d8692db,20.0,46.11000061035156,-4004.39990234375,16.989999771118164,15304.000244140625,17169.300537109375,2.800000011920929,-0.09999999776482582,-0.19999999552965164,-102.10000038146973,255.0,128.0,,0.009599695713423291,0.8317789411208879,7.015842180044613e-05,True,26.225798037744337,True,26,4,22,
156,11740,358.0,False,False,1,6023.848417816577,3995.590087890625,-25.200000762939453,324.1600036621094,-9691.799926757812,9716.400146484375,13504.7998046875,-159.79999542236328,165.59999465942383,5995.4998779296875,1.0,-0.75898440684091,-1.85436139324366,-0.916539800970069,76561198039309853,enpitsu,28.0,4076.5400390625,-170.10000610351562,217.0,2892.2000122070312,7768.499755859375,14545.2001953125,206.5999984741211,-4940.400085449219,1179.7000122070312,255.0,128.0,False,1.0951678349746394,1.910794640630155,-1.20982146271798,True,14,False,16,0.0,False,,bf81d8692db,games5425898691,20.0,2049.070068359375,-1177.719970703125,16.940000534057617,8712.899780273438,-20746.8994140625,22.000000476837158,-4.1999998688697815,-7.599999904632568,-1076.9999694824219,255.0,118.0,,-0.009985328935239079,-1.90654154405091,-1.7954487067312228e-05,False,4,24,28,31.0,False,,vicente98agu,76561198365550325,13,4082.469970703125,229.10000610351562,307.3999938964844,-183.89999389648438,-19817.099609375,11672.39990234375,1322.2000122070312,-1224.000015258789,142.39999771118164,255.0,0.0,False,0.5347360709611171,-1.556226281880886,1.5932698481846976,True,33.50033553954094,True,18,False,18,,Baguette,76561198263480025,14.0,117.16000366210938,4331.8701171875,17.010000228881836,7963.599853515625,-9357.80029296875,2.5999999046325684,-0.29999999329447746,0.7999999821186066,-14.900000095367432,255.0,128.0,False,-0.009543863292124245,-2.273490962384822,7.738671763223958e-05,True,155.0,False,24,False,22,
157,11859,363.0,False,False,0,9040.824705417699,-86.70999908447266,-3864.530029296875,188.6999969482422,7185.9002685546875,16555.2001953125,13722.19970703125,5590.4998779296875,2108.5000610351562,547.599983215332,0.0,0.0927463126628167,2.4559252360505592,-0.9907145969025652,76561198263480025,Baguette,14.0,-103.95999908447266,-4065.969970703125,80.62999725341797,-743.1999969482422,15611.600341796875,3186.400146484375,-3280.1998901367188,2458.3999633789062,-962.2000122070312,255.0,32.0,,0.00693425311079368,1.9610780754815083,0.04523676860740582,True,23,False,26,163.05038254748112,True,,76561198365550325,vicente98agu,13.0,-2877.110107421875,3744.18994140625,17.059999465942383,1021.6000366210938,-5227.2998046875,2.7000001072883606,-0.09999999776482582,1.899999976158142,-1479.4000244140625,255.0,0.0,,0.01661112582175373,-1.3129255675379279,-0.0002466189129055149,True,False,18,18,0.0,False,,enpitsu,76561198039309853,27,3040.5,4105.02978515625,17.059999465942383,22.699999809265137,-9516.799926757812,2.5999999046325684,0.0,0.0,-2440.399932861328,255.0,128.0,,0.01668109971631329,-1.6093454314317495,-8.694420711179575e-06,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-2233.75,2232.93994140625,17.020000457763672,14073.299560546875,658.0000305175781,1.4000000059604645,0.9000000357627869,0.29999999329447746,-265.5999946594238,255.0,128.0,,0.009564651388973996,0.02387339965986172,8.720045172701248e-05,True,31.0,False,28,4,24,
158,11953,366.0,False,False,0,4790.960533533713,2256.760009765625,1532.5899658203125,951.5900268554688,13102.19970703125,26664.599609375,-5932.60009765625,1351.6999816894531,5326.7999267578125,2407.5999450683594,0.0,-0.9796942323254507,-2.6036703894429296,-2.6938080182738235,76561198263480025,Baguette,14.0,2158.169921875,1345.9599609375,940.9500122070312,13921.400146484375,18164.200439453125,2287.2000122070312,-4288.599853515625,-3441.300048828125,-120.39999961853027,255.0,255.0,,-0.0027876713276714835,0.7609736894067534,-0.7612860594954641,True,24,4,28,0.0,False,,76561198365550325,vicente98agu,13.0,-3267.659912109375,-1420.27001953125,17.06999969482422,12350.2001953125,-15373.199462890625,4.699999988079071,-3.0000001192092896,-1.1999999731779099,2952.6998901367188,255.0,255.0,False,0.016932074268380365,-0.7246610528600914,0.00011842005353374349,True,False,20,20,255.0,False,,enpitsu,76561198039309853,27,2392.4599609375,2937.330078125,17.059999465942383,5780.7000732421875,794.4999694824219,2.3000000417232513,-0.09999999776482582,0.0,2226.4999389648438,255.0,255.0,False,0.016641406055813202,0.10501927147520837,5.889148876418713e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,2030.1199951171875,4160.669921875,17.020000457763672,11517.2998046875,8134.2999267578125,1.4000000059604645,0.0,0.09999999776482582,0.0,255.0,128.0,,0.009585131501121924,0.6148984747649141,-7.421220547035631e-06,True,83.0,False,28,4,24,
159,12101,371.0,False,False,1,9352.661664743315,-907.0800170898438,-4037.2099609375,409.6300048828125,8627.7001953125,25946.69921875,-7681.7999267578125,-4802.900085449219,3273.699951171875,-1487.8999328613281,1.0,0.7893178929453648,-1.9471412053532258,-0.6469702402900519,bf81d8692db,games5425898691,20.0,-949.9099731445312,-4176.39990234375,486.4700012207031,14299.69970703125,9625.599975585938,-367.2999954223633,-4033.0999755859375,3227.2000122070312,-1888.9999389648438,255.0,208.0,,-0.8051945494935906,-2.5951931221648716,-1.4700293862968599,True,25,4,32,0.0,False,,76561198039309853,enpitsu,27.0,-908.9600219726562,-4201.669921875,324.010009765625,-878.7000274658203,9855.399780273438,516.8999862670898,-541.8000030517578,-3800.0,-3938.9999389648438,128.0,255.0,,0.7949660897297023,1.6557447549078388,-1.6812005104512233,True,False,1,2,191.0,False,,vicente98agu,76561198365550325,13,-1075.3399658203125,-3823.56005859375,355.1300048828125,311.1000061035156,-22896.69921875,-2154.1000366210938,1590.7000732421875,94.79999542236328,1128.1999969482422,128.0,255.0,,-0.5286000564238831,-2.0570160369854227,-0.4395380936152116,True,112.45932034266887,True,22,False,20,,Baguette,76561198263480025,13.0,-3694.949951171875,-1055.6300048828125,17.010000228881836,2373.800048828125,21587.19970703125,2.7000001072883606,0.19999999552965164,-0.0,-31.099998950958252,255.0,128.0,,-0.009613953965220079,1.684271110500976,1.1789269099253592e-05,True,0.0,False,30,4,26,
160,12178,374.0,False,False,0,6580.887785860053,-1019.4400024414062,-1439.72998046875,194.8699951171875,-16004.69970703125,19145.2001953125,8640.30029296875,5642.8997802734375,478.49998474121094,-1981.9000244140625,0.0,0.4320472524971459,2.5243543416750733,0.7048246640490724,76561198263480025,Baguette,14.0,-930.3400268554688,-1598.97998046875,132.0,-18253.199462890625,10855.899658203125,2288.2000732421875,-4493.299865722656,3154.4000244140625,-331.1000061035156,255.0,0.0,,0.03126754156438164,2.4929812235404247,0.9007442191349844,True,27,4,32,217.0,False,,76561198365550325,vicente98agu,13.0,2559.219970703125,4092.5400390625,17.059999465942383,17738.499755859375,-380.29998779296875,1.8000000715255737,0.19999999552965164,0.0,0.0,255.0,128.0,,0.01678412148164749,-0.02143497256837206,-2.3431103229202963e-05,True,False,20,22,73.0,False,,enpitsu,76561198039309853,27,-568.6400146484375,464.9800109863281,17.040000915527344,-16170.999755859375,-15925.899658203125,4.399999976158142,2.8999999165534973,3.400000035762787,-475.6999969482422,255.0,0.0,,0.016783433240672198,-2.323294000336992,-0.00039605478702979795,True,63.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-2990.050048828125,3015.219970703125,17.020000457763672,-6559.7998046875,16942.19970703125,1.2999999523162842,0.29999999329447746,-0.7999999821186066,-283.50000381469727,255.0,128.0,,0.009595772812637605,1.9086209787734556,0.00018913837386962367,True,0.0,False,32,4,26,
161,12256,377.0,False,False,0,2968.9716696408695,-3189.860107421875,3255.06005859375,95.27999877929688,6628.499755859375,8005.10009765625,5225.4998779296875,-4175.299987792969,3457.3001098632812,2571.4999389648438,0.0,0.7155544409496268,-3.0837124092550545,2.3097209118976796,76561198263480025,Baguette,14.0,-3243.179931640625,2956.0,133.22999572753906,-1960.2999877929688,22814.19921875,2159.9000549316406,-2134.4000244140625,-4967.39990234375,-1009.4999694824219,255.0,255.0,,-0.20658710400980945,1.4087578342167206,-0.6538018052149462,True,29,4,34,160.0,False,,76561198365550325,vicente98agu,13.0,2945.0400390625,319.510009765625,17.059999465942383,-11248.399658203125,-9368.200073242188,1.899999976158142,0.19999999552965164,0.19999999552965164,-517.2000122070312,255.0,128.0,,0.016776354074908795,-2.4932808108559796,0.00025875531520141027,True,False,20,22,255.0,False,,enpitsu,76561198039309853,27,-1524.0400390625,3415.469970703125,17.040000915527344,5691.400146484375,14885.999755859375,4.399999976158142,-0.09999999776482582,-0.29999999329447746,-6.3999998569488525,255.0,255.0,False,0.01677293209370598,1.2047930799463833,3.045109735620703e-05,True,125.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-3018.93994140625,3426.97998046875,86.5199966430664,-17684.100341796875,-10887.5,2403.800048828125,3237.2000122070312,-4446.099853515625,46.30000114440918,255.0,128.0,,0.7049946576815003,-2.505169667872884,0.005779754862625313,True,209.0,False,34,4,27,
162,12258,377.0,False,False,1,8728.207257093167,3206.89990234375,-3276.72998046875,166.1999969482422,15935.10009765625,3390.0,12496.300048828125,3489.89990234375,-3786.9000244140625,-3078.699951171875,1.0,-0.2367415663014601,2.935762621690025,2.6437203123111153,bf81d8692db,games5425898691,20.0,3018.93994140625,-3426.97998046875,86.5199966430664,17684.100341796875,10887.5,2403.800048828125,-3237.2000122070312,4446.099853515625,46.30000114440918,255.0,128.0,,-0.7049946576815003,2.505169667872884,0.005779754862625313,True,27,4,34,209.0,False,,76561198039309853,enpitsu,27.0,1481.300048828125,-3527.070068359375,17.040000915527344,-5703.3001708984375,-14880.999755859375,4.399999976158142,0.09999999776482582,0.29999999329447746,-1.899999976158142,255.0,255.0,False,-0.016772936356524232,-1.2045312147341012,2.825453121433268e-05,True,False,2,2,125.0,False,,vicente98agu,76561198365550325,13,-2848.919921875,-244.6699981689453,17.059999465942383,11703.499755859375,8752.60009765625,1.899999976158142,-1.0999999940395355,-0.7000000029802322,-150.10000228881836,255.0,128.0,,-0.016772217398870512,2.516469449158256,0.00015300064835012717,True,255.0,False,22,False,20,,Baguette,76561198263480025,14.0,3273.6201171875,-3148.7099609375,152.91000366210938,7234.89990234375,-15648.00048828125,2974.1000366210938,-1553.699951171875,2447.7000427246094,4673.699951171875,255.0,207.0,,0.1649004453639573,-1.4957598584838203,-1.2769428972941532,True,160.0,False,34,4,29,
163,12259,377.0,False,False,0,2982.2021088501165,-3228.02001953125,3281.179931640625,204.97000122070312,-2966.199951171875,8174.4000244140625,9034.099731445312,-925.1999664306641,-2282.2999572753906,-5471.199951171875,0.0,0.2517939880690891,3.1104035947256143,2.7560025090855413,76561198263480025,Baguette,14.0,-3273.6201171875,3148.7099609375,152.91000366210938,-7234.89990234375,15648.00048828125,2974.1000366210938,1553.699951171875,-2447.7000427246094,4673.699951171875,255.0,207.0,,-0.1649004453639573,1.4957598584838203,-1.2769428972941532,True,29,4,34,160.0,False,,76561198365550325,vicente98agu,13.0,2848.919921875,244.6699981689453,17.059999465942383,-11703.499755859375,-8752.60009765625,1.899999976158142,1.0999999940395355,0.7000000029802322,-150.10000228881836,255.0,128.0,,0.016772217398870512,-2.516469449158256,0.00015300064835012717,True,False,20,22,255.0,False,,enpitsu,76561198039309853,27,-1481.300048828125,3527.070068359375,17.040000915527344,5703.3001708984375,14880.999755859375,4.399999976158142,-0.09999999776482582,-0.29999999329447746,-1.899999976158142,255.0,255.0,False,0.016772936356524232,1.2045312147341012,2.825453121433268e-05,True,125.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-3177.800048828125,3349.02001953125,91.01000213623047,-9453.200073242188,-2028.8999938964844,-403.69998931884766,-1202.5,889.5999908447266,524.5000076293945,255.0,128.0,,1.0470825947706364,-2.321217030650064,-0.17572191785096852,True,209.0,False,34,4,27,
164,12260,377.0,False,False,1,8744.788155759685,3242.60009765625,-3284.06005859375,221.63999938964844,10954.89990234375,1221.9999694824219,11757.19970703125,5061.700134277344,-2790.4998779296875,-1609.7999572753906,1.0,-0.19503533808029924,-3.100870093576617,2.8710652827544885,bf81d8692db,games5425898691,20.0,3177.800048828125,-3349.02001953125,91.01000213623047,9453.200073242188,2028.8999938964844,-403.69998931884766,1202.5,-889.5999908447266,524.5000076293945,255.0,128.0,,-1.0470825947706364,2.321217030650064,-0.17572191785096852,True,27,4,34,209.0,False,,76561198039309853,enpitsu,27.0,1434.260009765625,-3651.2099609375,17.040000915527344,-5414.69970703125,-14959.69970703125,4.699999988079071,-2.0000000298023224,-5.199999809265137,706.6999816894531,255.0,255.0,False,-0.01677781818203747,-1.216827342123407,0.00016141896207396946,True,False,2,2,125.0,False,,vicente98agu,76561198365550325,13,-2848.919921875,-244.6699981689453,17.059999465942383,11703.499755859375,8752.60009765625,1.899999976158142,-1.0999999940395355,-0.7000000029802322,-150.10000228881836,255.0,128.0,,-0.016772217398870512,2.516469449158256,0.00015300064835012717,True,255.0,False,22,False,20,,Baguette,76561198263480025,14.0,3342.679931640625,-3225.169921875,173.61000061035156,10022.100219726562,-11646.600341796875,956.2000274658203,-1490.7000732421875,4693.599853515625,-2448.9999389648438,255.0,200.0,,0.35767980089367946,-1.7473249400928268,-1.7675220103525575,True,160.0,False,34,4,29,
165,12339,380.0,False,False,1,8242.164549113615,2708.7900390625,-2900.340087890625,306.8800048828125,14345.30029296875,21651.99951171875,5.299999713897705,-724.7000122070312,1190.2999877929688,5835.8001708984375,1.0,-1.0456465610885346,-2.538324390557683,0.7166971682676428,76561198039309853,enpitsu,27.0,2585.260009765625,-3055.409912109375,216.3000030517578,13385.0,9209.400024414062,2762.6998901367188,3103.2998657226562,4418.500061035156,1046.500015258789,255.0,128.0,,0.40308319602351816,2.1374978150309976,0.1441404163264271,True,3,False,4,104.0,False,,bf81d8692db,games5425898691,20.0,3122.300048828125,-4082.0400390625,17.020000457763672,-13259.69970703125,3266.4999389648438,1.899999976158142,-3.3000001311302185,-0.3999999910593033,-2033.5000610351562,255.0,0.0,,-0.009506142891421224,0.28472723653254106,-0.0002562079878697099,True,4,28,34,209.0,False,,vicente98agu,76561198365550325,13,-1440.5799560546875,3238.699951171875,17.059999465942383,-2391.3999938964844,13854.49951171875,2.0000000298023224,1.0999999940395355,-5.099999904632568,-160.0,255.0,0.0,,-0.0167581429306904,1.3542448175851898,-0.00032722147313077066,True,255.0,False,22,False,20,,Baguette,76561198263480025,14.0,3394.1298828125,-2604.0400390625,100.5,2170.800018310547,21636.298828125,-158.4000015258789,-5350.4998779296875,1272.0999908447266,-56.79999828338623,255.0,238.0,,-0.07433030526707098,-1.3381161053033874,3.1322792728708397,False,92.0,False,36,4,31,
