,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_1_handbrake
61,4309,113,False,False,1,5030.857317260237,-3705.300048828125,3105.89990234375,285.9200134277344,17547.60009765625,17784.7998046875,3171.400146484375,382.79998779296875,-2496.1000061035156,-5442.60009765625,1.0,-0.40961672289053336,-1.8824151853428488,-1.4492088872542965,76561198310925576,Ramos,15.0,-3763.909912109375,2832.6298828125,277.3800048828125,-14008.199462890625,17997.60009765625,2975.7998657226562,-838.3000183105469,1468.699951171875,-813.3999633789062,255.0,0.0,False,0.17710945138347284,1.4394640181994143,0.6547860644536458,True,106.0,False,12,4,10,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,-3677.300048828125,1215.18994140625,17.010000228881836,6531.400146484375,5907.9998779296875,4.399999976158142,6.700000166893005,11.90000057220459,-71.50000095367432,205.0,128.0,,-0.00931393262988486,2.416456305445606,-0.0006269940236679077,True,241.0,False,6,4,4,,games5425898691,bf81d8692db,18.0,-3930.39990234375,3282.449951171875,35.65999984741211,7019.2999267578125,-15706.300048828125,-3475.8999633789062,1887.4000549316406,-3089.2999267578125,116.00000381469727,255.0,255.0,-0.1752232408045834,-2.0540693780965764,-0.3809090295250956,True,8,False,10,24.0,False,,enpitsu,76561198039309853,26.0,202.3699951171875,5767.3798828125,34.09000015258789,6196.5997314453125,-6837.60009765625,-934.1999816894531,-1823.9999389648438,1029.3000030517578,-2534.4000244140625,255.0,0.0,False,-0.07448284770711873,-2.2068336493624114,0.0692998890264468,True,False,4,2,0.0,False,,
62,4366,115,False,False,0,9458.953217128952,974.5700073242188,-4132.14990234375,180.4600067138672,5241.7999267578125,17548.199462890625,5682.80029296875,1624.9000549316406,-5467.2998046875,1862.1000671386719,0.0,-0.939089420832499,3.0518272847160968,-2.8921635628655826,76561198039309853,enpitsu,26.0,876.3200073242188,-4230.1298828125,91.51000213623047,6791.9000244140625,14299.49951171875,1776.199951171875,-4154.599914550781,3427.60009765625,-1113.8999938964844,255.0,128.0,,0.7548011389974065,1.1271905151390613,0.051821926618111545,True,,False,6,False,3,,bf81d8692db,games5425898691,18.0,1888.75,-4028.9599609375,17.020000457763672,-2814.4000244140625,-16237.2998046875,1.5000000596046448,0.0,0.0,-1509.9000549316406,255.0,0.0,,0.009589917147589512,-1.761686578676551,-0.00022065029535180873,True,31.0,False,10,8,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,919.9000244140625,-2217.9599609375,17.010000228881836,-13777.39990234375,9783.099975585938,2.800000011920929,-0.3999999910593033,0.09999999776482582,-1988.0000305175781,199.0,8.0,0.009588728470745204,2.454159633989411,-5.70834794188601e-05,True,4,4,6,199.0,False,,Ramos,76561198310925576,15.0,2616.8701171875,-3446.580078125,17.0,-6744.0997314453125,16310.999755859375,4.000000059604645,-0.19999999552965164,0.0,-1966.7999267578125,255.0,0.0,,0.009571347429165206,1.8921740433540337,-1.7601173045529833e-05,True,4,12,10,50.0,False,,
63,4403,117,False,False,1,4158.234890155443,-1635.6199951171875,1841.239990234375,357.6099853515625,15486.700439453125,-4364.5001220703125,5049.800109863281,3007.9998779296875,-1610.5999755859375,-1239.000015258789,1.0,-0.57106905593618,2.561597884675038,-2.9201029676364985,76561198310925576,Ramos,14.0,-1848.6500244140625,1821.9599609375,246.47000122070312,10785.799560546875,-9498.300170898438,3421.4999389648438,-233.89999389648438,757.7999877929688,2990.7000732421875,255.0,128.0,,0.0755159465537357,3.13328599104844,-0.04420344499342873,True,12.39578499588915,True,14,6,10,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,-482.4200134277344,227.8000030517578,17.010000228881836,-1106.8000030517578,-15558.599853515625,2.7000001072883606,-0.0,-1.1999999731779099,1022.3999786376953,203.0,211.0,,-0.009593104423544255,-1.5059117245902538,0.00016957653205392406,True,199.0,False,6,4,4,,games5425898691,bf81d8692db,18.0,-241.02000427246094,4722.419921875,17.020000457763672,13585.30029296875,-4607.799987792969,1.5999999642372131,1.0000000149011612,-0.19999999552965164,-2033.0000305175781,255.0,0.0,-0.009597259169347531,-2.761378499475921,-0.0001162649861069586,True,8,False,10,31.0,False,,enpitsu,76561198039309853,26.0,-1715.8800048828125,2319.06005859375,17.059999465942383,-4537.799987792969,-15107.60009765625,6.1000001430511475,-0.0,-0.7000000029802322,9.700000286102295,255.0,128.0,,-0.016746615542929232,-1.280219959090455,-6.002850605694861e-05,True,False,6,4,,False,,
64,4588,123,False,False,1,6170.27905318813,3957.530029296875,-217.17999267578125,166.3800048828125,4560.199890136719,4960.10009765625,5551.400146484375,270.9000015258789,-4885.7000732421875,3472.0999145507812,1.0,-0.09992264538987758,1.5125204348883172,-0.47234253917992175,76561198310925576,Ramos,14.0,3889.760009765625,-311.32000732421875,24.360000610351562,8738.099975585938,-1060.999984741211,1664.4999694824219,-339.70001220703125,-2774.5999145507812,2576.6000366210938,255.0,255.0,,0.19748138184240333,-3.085849994538393,-0.00679300711528259,True,255.0,False,16,6,12,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,3621.419921875,-1452.8399658203125,17.010000228881836,-628.8000106811523,5504.1998291015625,2.5999999046325684,2.5,0.29999999329447746,0.0,181.0,128.0,,-0.009865755308672714,1.4570045746626563,-3.5650034580865145e-06,True,250.0,False,6,4,4,,games5425898691,bf81d8692db,18.0,2426.93994140625,3224.8701171875,17.0,11526.800537109375,-2243.0999755859375,2.0000000298023224,0.7000000029802322,-0.0,-2138.6000061035156,255.0,0.0,-0.009541544962432827,-2.9188464923130364,-0.00016053708966017922,True,8,False,10,239.47659338417873,True,,enpitsu,76561198039309853,26.0,599.4299926757812,5433.56982421875,19.790000915527344,3396.0000610351562,8858.900146484375,360.29998779296875,55.39999961853027,113.4000015258789,-2300.8999633789062,128.0,128.0,True,-0.06069278218565528,-1.5434167398972443,-0.0010449210898601361,True,False,8,6,255.0,False,,
65,4599,124,False,False,1,6042.032500394601,3987.10009765625,-51.459999084472656,337.510009765625,-4413.699951171875,9000.30029296875,4724.5001220703125,1497.8999328613281,-915.9999847412109,2548.800048828125,1.0,-0.4482244285727166,1.0786271094267983,-1.2317849592661199,76561198310925576,Ramos,14.0,4069.669921875,-213.2100067138672,196.80999755859375,1851.4999389648438,6805.999755859375,6667.8997802734375,-2410.0,-3017.39990234375,448.4000015258789,255.0,255.0,,0.7847065471635299,1.7974309468952616,-1.2140864552578365,True,239.33693762748473,True,16,6,12,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,3602.169921875,-1230.780029296875,17.010000228881836,-333.6000061035156,7418.699951171875,2.5999999046325684,-0.0,1.0999999940395355,-277.8000068664551,205.0,128.0,,-0.009546768797541124,1.5310647068784726,-2.3987355290320933e-05,True,250.0,False,6,4,4,,games5425898691,bf81d8692db,18.0,2906.9599609375,2898.340087890625,17.0,10082.7001953125,-12184.7998046875,1.5000000596046448,1.5000000596046448,-2.0000000298023224,-650.5000305175781,255.0,128.0,-0.009599825989019449,-2.2150875512860098,0.0001316631404532814,True,8,False,10,205.0129634564923,True,,enpitsu,76561198039309853,26.0,731.22998046875,5789.830078125,37.689998626708984,3681.4999389648438,8086.7999267578125,1331.0000610351562,2432.7999877929688,864.4000244140625,-1125.5999755859375,128.0,128.0,True,-0.10263501784155418,-0.834910225752117,-0.11509512801075157,True,False,8,6,255.0,False,,
66,4699,127,False,False,1,3125.6752683665222,2638.47998046875,2545.080078125,142.25999450683594,-9629.099731445312,7584.0997314453125,2885.1998901367188,-572.7000045776367,3123.9999389648438,2457.7999877929688,1.0,0.7664828403241885,2.26088437118291,0.14378325671269476,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,2748.030029296875,2508.1201171875,16.84000015258789,-7713.4002685546875,9280.999755859375,-206.8000030517578,700.8000183105469,-66.90000057220459,2945.10009765625,128.0,255.0,,-0.005705191237314227,0.8025804685110114,-0.004301984148145555,True,169.0,False,6,4,4,,76561198310925576,Ramos,14.0,185.47999572753906,3037.719970703125,17.010000228881836,-14299.300537109375,-7372.2998046875,2.800000011920929,-0.19999999552965164,-0.19999999552965164,-1988.9999389648438,255.0,0.0,False,-0.009592633429927775,-0.41237051721262763,-3.841572878154701e-05,True,186.0,False,18,14,6,,games5425898691,bf81d8692db,18.0,2431.389892578125,-545.719970703125,27.09000015258789,-5785.2001953125,16417.5,3078.599853515625,0.5999999865889549,-1.8000000715255737,-270.10000228881836,255.0,107.0,-0.00959777899960361,1.242815011387396,8.797387262170019e-05,True,10,False,13,82.0,False,,enpitsu,76561198039309853,26.0,-225.9199981689453,5309.31005859375,16.780000686645508,3485.4000854492188,-7558.0999755859375,-90.39999961853027,-325.60001373291016,69.29999828338623,2924.7000122070312,255.0,128.0,False,-0.014977155170117726,-2.123581929563105,0.003423543601795812,True,False,8,6,255.0,False,,
67,4723,128,False,True,1,2151.777737198417,1814.699951171875,3194.199951171875,145.97000122070312,-10794.3994140625,10929.89990234375,649.3000030517578,844.5999908447266,4360.899963378906,2377.7000427246094,1.0,0.46177005982062924,0.6493594314905878,2.6257129061126463,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,1859.1600341796875,3105.4599609375,16.780000686645508,-13490.30029296875,8605.2001953125,-278.8999938964844,-1611.3999938964844,-237.80000686645508,-575.4999923706055,255.0,35.0,,-0.018465927153373845,0.5680752246631519,0.010216534145963461,True,122.04517848517303,True,6,4,4,,76561198310925576,Ramos,14.0,-820.6900024414062,3376.68994140625,17.010000228881836,-4101.9000244140625,11959.000244140625,2.5999999046325684,-1.0000000149011612,2.3000000417232513,-1070.999984741211,128.0,128.0,False,-0.009609413251339646,1.3529298701702335,0.00020670584559417336,True,217.0,False,18,14,6,,games5425898691,bf81d8692db,18.0,2048.419921875,1316.8699951171875,95.73999786376953,-4268.399963378906,21393.60107421875,-986.8000030517578,-3398.0999755859375,509.1999816894531,-735.8999633789062,255.0,128.0,0.7346686442788681,1.0465873449445224,-0.635747202522343,True,12,False,14,112.0,False,,enpitsu,76561198039309853,26.0,186.66000366210938,5018.89990234375,17.059999465942383,9.200000166893005,11.90000057220459,1.8000000715255737,-4.399999976158142,-2.5,-0.5999999865889549,128.0,128.0,False,-0.017118281362603172,-2.3709964866410806,4.918052491201252e-05,True,False,8,6,255.0,False,,
68,4752,129,False,False,0,9917.495594922051,-769.5900268554688,-4776.68994140625,210.99000549316406,-9636.699829101562,4887.099914550781,6850.8001708984375,4266.700134277344,4218.0999755859375,43.400001525878906,0.0,0.2619346355560451,-1.6046307287092254,1.4858176640805978,76561198039309853,enpitsu,26.0,-690.0800170898438,-4847.0,152.0500030517578,-10962.60009765625,5007.5,2240.8999633789062,-4315.299987792969,-3394.7000122070312,-322.20001220703125,255.0,0.0,False,0.5108388403302715,-3.0208780100985586,0.6333350843616389,True,222.0,False,10,False,7,,bf81d8692db,games5425898691,18.0,-1774.300048828125,-3576.0,17.010000228881836,-291.3999938964844,-22823.701171875,2.5999999046325684,0.0,-2.5999999046325684,807.6000213623047,255.0,250.0,,0.009591055422720056,-1.5807729078478245,0.00015052504017204048,True,110.0,False,14,12,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-944.0599975585938,-4788.509765625,95.06999969482422,6818.3001708984375,-17936.600341796875,-803.8999938964844,1798.800048828125,-2863.3999633789062,-1082.300033569336,128.0,192.0,0.5070208180167436,-1.2868249904672389,-1.0145445206572223,True,6,4,8,85.0,False,,Ramos,76561198310925576,14.0,1519.1099853515625,-4156.89990234375,17.010000228881836,10322.2998046875,96.19999885559082,3.0000001192092896,-0.29999999329447746,0.0,2377.5999450683594,255.0,255.0,False,0.009536266566845381,0.06121452115359761,2.750046107030906e-05,True,6,18,14,217.0,False,,
69,4821,132,False,False,0,8606.955668569515,-3566.110107421875,-3042.31005859375,127.95999908447266,-12283.900146484375,18294.100341796875,2318.800048828125,5254.000244140625,-586.8000030517578,2837.2000122070312,0.0,0.371283271361391,-3.068251277080183,-1.1821988813036926,76561198039309853,enpitsu,25.0,-3492.800048828125,-3212.080078125,17.040000915527344,-8843.099975585938,17584.000244140625,0.09999999776482582,0.09999999776482582,-0.19999999552965164,-25.999999046325684,128.0,255.0,False,0.016783460169931947,2.0340028182572074,3.083892129167676e-05,True,209.0,False,10,False,8,,bf81d8692db,games5425898691,18.0,-927.9199829101562,-3423.510009765625,17.010000228881836,-8492.2998046875,11965.0,2.7000001072883606,-0.09999999776482582,-0.09999999776482582,-1396.0000610351562,255.0,23.0,,0.00958311757906291,2.1749360780816223,-0.00021034602850609902,True,156.0,False,14,12,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-1160.6800537109375,-3528.919921875,106.29000091552734,-5215.30029296875,18343.199462890625,-316.1000061035156,-5038.999938964844,-565.6999969482422,-579.5000076293945,135.0,128.0,-1.1694731118252015,2.562440024660644,-0.869087365518622,True,8,4,10,0.0,False,,Ramos,76561198310925576,14.0,275.9200134277344,-1474.2099609375,16.899999618530273,-11694.7998046875,11179.300537109375,31.19999885559082,12.999999523162842,-13.799999952316284,-769.1999816894531,255.0,0.0,False,0.009517659959696225,2.4126456295813528,0.00047422881970220774,True,6,20,16,248.0,False,,
70,4908,135,False,False,0,4779.453461846393,-3061.0,879.02001953125,275.1300048828125,11022.80029296875,7982.39990234375,8026.199951171875,2921.0000610351562,-4337.900085449219,-2940.8999633789062,0.0,-0.7486704153193556,0.8643408272837833,1.3612272853576126,76561198039309853,enpitsu,25.0,-3091.260009765625,973.3800048828125,95.06999969482422,10593.499755859375,19490.999755859375,117.10000038146973,-1262.2000122070312,5306.099853515625,-708.0999755859375,128.0,0.0,,0.772282398890738,1.4901278141699437,1.0815879940325934,True,228.0,False,12,False,9,,bf81d8692db,games5425898691,18.0,-1318.8599853515625,783.7000122070312,17.010000228881836,10376.600341796875,13774.000244140625,0.3999999910593033,-0.7999999821186066,-0.9000000357627869,1689.4000244140625,255.0,248.0,,0.009584120305705521,0.9659984139822935,0.0001589483252285175,True,115.80347530047102,True,14,12,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-3257.3701171875,2869.699951171875,17.010000228881836,2999.8001098632812,21451.0009765625,2.5999999046325684,0.0,-0.5999999865889549,-3.3000001311302185,201.0,128.0,0.009587465898148215,1.4313814123102644,6.480532161450944e-05,True,10,4,12,,False,,Ramos,76561198310925576,15.0,267.239990234375,2754.159912109375,17.010000228881836,1330.3999328613281,11613.299560546875,2.5999999046325684,0.0,0.9000000357627869,18.200000524520874,128.0,128.0,,0.00965371247883168,1.4597811369807596,-8.557560275264262e-05,True,6,20,16,255.0,False,,
71,5004,139,False,False,1,8425.769695033894,-249.5,-3207.5400390625,353.7300109863281,-8985.999755859375,16949.3994140625,9489.099731445312,2958.9999389648438,-1437.2000122070312,-5017.699890136719,1.0,-0.9968358925599696,-2.1992895469215226,1.8612361079696869,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,-188.61000061035156,-3403.22998046875,204.3800048828125,-9355.700073242188,12215.999755859375,6476.099853515625,1701.6999816894531,776.2999725341797,-1336.7999267578125,214.0,128.0,,0.592876788907934,1.6473354061352048,0.16183867212785955,True,171.30009467371053,True,14,6,10,,76561198310925576,Ramos,14.0,512.7100219726562,-2193.919921875,36.099998474121094,1555.8000183105469,6908.900146484375,-1130.5000305175781,-5380.999755859375,-447.40001678466797,-1045.8999633789062,255.0,0.0,False,0.8554637660128199,1.7451000059150332,0.042496782736184104,True,169.0,False,22,16,8,,games5425898691,bf81d8692db,18.0,-217.41000366210938,-2188.659912109375,16.989999771118164,-7211.9000244140625,-12539.89990234375,2.8999999165534973,1.1999999731779099,1.7000000178813934,1944.1000366210938,255.0,181.0,-0.009583675405148331,-1.121112045471579,-1.6130504657134966e-05,True,14,False,16,49.30009467371048,True,,enpitsu,76561198039309853,26.0,20.18000030517578,-101.47000122070312,17.059999465942383,2793.5000610351562,22716.4990234375,1.899999976158142,-0.0,-0.0,-0.7000000029802322,255.0,128.0,,-0.016786095497674906,1.6932499760568824,2.868449302255161e-06,True,False,12,10,214.0,False,,
72,5090,142,False,False,0,7956.539581572555,3008.469970703125,-1792.6500244140625,109.13999938964844,29425.2001953125,8789.500122070312,-1595.2000427246094,-614.0000152587891,1764.1999816894531,-5701.6998291015625,0.0,0.9253115256704321,2.071505139846683,1.8320598688735452,76561198039309853,enpitsu,25.0,2747.080078125,-1967.72998046875,64.26000213623047,15868.1005859375,9593.599853515625,2948.2998657226562,-380.49999237060547,2669.2001342773438,-2579.8001098632812,255.0,0.0,False,0.08330198267527554,0.6586812334542996,0.005543489196389928,True,236.0,False,14,False,11,,bf81d8692db,games5425898691,18.0,3482.25,1800.1800537109375,17.020000457763672,-13913.299560546875,-18282.2998046875,1.5999999642372131,-4.900000095367432,-13.40000033378601,-63.29999923706055,255.0,128.0,,0.009446734032307029,-2.2288156953168543,-0.0005245802253569803,True,176.0,False,16,14,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,3694.239990234375,-832.9400024414062,17.010000228881836,-1442.7000427246094,-14402.2998046875,2.5,2.7000001072883606,-3.6000001430511475,-52.800002098083496,54.0,197.0,0.009686303755726074,-1.7266226383323386,0.00026923452105137016,True,10,6,14,242.0,False,,Ramos,76561198310925576,14.0,-233.47999572753906,-337.7799987792969,17.010000228881836,-5845.30029296875,-4456.7999267578125,3.100000023841858,-0.7999999821186066,-0.3999999910593033,-2400.8999633789062,255.0,0.0,False,0.009523091070412616,-2.4939142056187102,-0.00010976590001448466,True,8,22,16,169.0,False,,False
73,5160,144,False,False,0,7315.74838352976,3804.419921875,-465.9100036621094,1790.3599853515625,-17806.800537109375,5169.6002197265625,8994.000244140625,4803.299865722656,2474.2999267578125,2608.699951171875,0.0,0.904435699201428,2.606941989220089,-0.892488962708181,76561198039309853,enpitsu,26.0,3964.429931640625,-521.3599853515625,1618.800048828125,-13034.599609375,11129.599609375,10697.099609375,-1623.0000305175781,-1740.0,-1264.4999694824219,128.0,255.0,False,-0.6139188169924865,1.5495697638920765,-1.5778722469419277,True,142.0,False,16,False,13,,bf81d8692db,games5425898691,18.0,1584.3499755859375,-2318.050048828125,17.020000457763672,15935.0,-3257.9000854492188,1.5999999642372131,0.0,0.0,2017.4000549316406,255.0,255.0,,0.0095980044991267,-0.1321140528736937,1.926034767790477e-05,True,176.0,False,16,14,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,3164.77001953125,-3995.60009765625,17.010000228881836,-12212.2998046875,-15651.600341796875,2.800000011920929,0.0,-0.19999999552965164,-1977.4000549316406,193.0,0.0,0.00957539970765025,-2.305801905397721,-1.5748660917908447e-05,True,10,6,14,255.0,False,,Ramos,76561198310925576,14.0,-9.039999961853027,2347.2900390625,64.48999786376953,7085.2001953125,15584.200439453125,-2016.199951171875,460.2000045776367,2317.2999572753906,-402.2999954223633,128.0,128.0,False,-0.18241546592649974,1.0058887326879151,-0.6077425847729325,True,8,24,18,169.0,False,,False
74,5213,146,False,True,0,5094.4832730599,1171.97998046875,484.1199951171875,226.67999267578125,-9651.599731445312,25740.10009765625,-3053.3999633789062,3203.800048828125,4803.500061035156,-1631.199951171875,0.0,1.1058092431223652,-0.117521383007624,2.040390492388181,bf81d8692db,games5425898691,18.0,1196.1099853515625,321.7099914550781,122.72000122070312,-14644.89990234375,17644.69970703125,1785.7000732421875,-4758.0999755859375,-2183.5000610351562,291.8000030517578,255.0,90.0,,-0.15831596536795717,2.3970886312937587,0.033290415736394185,True,88.34576328082751,True,18,False,15,,76561198039309853,enpitsu,26.0,1567.239990234375,1804.27001953125,1148.3599853515625,-12029.89990234375,11612.60009765625,-8952.999877929688,-276.70000076293945,-209.79999542236328,-46.79999828338623,128.0,128.0,False,-0.13102887600030963,1.6669655489467405,-2.252194509212037,True,142.0,False,16,14,False,,DawnShrek,15bef0b02cf844dd8010f0433210421f,14.0,-540.8300170898438,-3191.300048828125,25.56999969482422,-20825.10009765625,9319.500122070312,-2689.2001342773438,-108.10000419616699,-3209.1000366210938,962.5,199.0,128.0,-0.12008836802870197,2.6393589124611077,0.1135718474079058,True,12,6,16,255.0,False,,Ramos,76561198310925576,15.0,1684.77001953125,3784.280029296875,17.010000228881836,6994.4000244140625,11382.80029296875,2.8999999165534973,-0.19999999552965164,-0.7000000029802322,2178.3999633789062,255.0,255.0,,0.009585445174990322,1.074416606308205,8.949743202550706e-05,True,8,24,18,169.0,False,,
75,5261,148,False,False,1,9533.067093232587,272.57000732421875,-4372.66015625,119.04000091552734,23772.60009765625,4619.4000244140625,5879.1998291015625,5544.2999267578125,-2185.0,-696.9999694824219,1.0,-0.5013576996817004,-3.0628072229615855,-0.2507723239404287,76561198310925576,Ramos,15.0,160.6999969482422,-4487.0498046875,75.83999633789062,20702.60009765625,4140.0,1087.0999908447266,-4397.9998779296875,3270.2999877929688,-459.90001678466797,128.0,255.0,,-0.5388541090297685,3.139120179673423,-0.5481386306613046,True,132.5586064502757,True,26,8,19,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,3340.889892578125,783.27001953125,17.010000228881836,2220.0999450683594,-20886.4990234375,2.5999999046325684,-0.0,0.9000000357627869,-10.499999523162842,205.0,128.0,,-0.009591393679767822,-1.6752868724527736,8.137078024626273e-05,True,255.0,False,16,12,6,,games5425898691,bf81d8692db,18.0,1804.8499755859375,-2701.919921875,17.020000457763672,21091.59912109375,2168.8999938964844,1.2999999523162842,-0.0,-0.29999999329447746,460.9000015258789,255.0,128.0,-0.0096277452085323,2.993741772723191,-0.00020118797047132,True,16,False,18,73.0,False,,enpitsu,76561198039309853,26.0,155.8699951171875,-3487.7099609375,32.25,7261.400146484375,-7297.2998046875,-68.09999942779541,-33.19999933242798,-290.10000228881836,-231.20000839233398,128.0,128.0,False,0.001459227016034868,-1.3001534987995567,3.141167649744635,True,False,16,14,142.0,False,,
76,5368,152,False,False,1,7933.8656375215305,1408.1199951171875,-2777.320068359375,144.52999877929688,-7475.999755859375,10069.7998046875,-1115.2999877929688,3256.7999267578125,-4527.0001220703125,-2213.2000732421875,1.0,0.3921014475974255,-1.5114957880993807,-2.442076053537551,76561198310925576,Ramos,15.0,1483.469970703125,-2952.56005859375,215.66000366210938,-11767.39990234375,4195.5999755859375,-4007.39990234375,-831.9000244140625,-519.3999862670898,-856.5000152587891,0.0,255.0,False,-0.4547130106823189,-2.570128150269204,-1.7523986765114212,True,180.72842138813388,True,28,10,20,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,-202.5399932861328,-4723.8798828125,17.010000228881836,-13411.99951171875,-3201.4999389648438,2.8999999165534973,0.29999999329447746,-0.0,-2198.000030517578,208.0,1.0,False,-0.009574524403515984,-0.16689014174117628,2.6654105686141248e-05,True,255.0,False,16,12,6,,games5425898691,bf81d8692db,18.0,3564.260009765625,-1231.3299560546875,16.860000610351562,-14130.0,7621.099853515625,42.30000019073486,15.299999713897705,-71.19999885559082,1577.2000122070312,255.0,255.0,-0.0063797265027855385,0.47861956320864046,0.002591585276705895,True,16,False,18,85.26806014327592,True,,enpitsu,76561198039309853,26.0,2335.75,-2677.1201171875,125.22000122070312,1159.5999908447266,5593.0999755859375,-1777.7000427246094,-143.59999656677246,-2070.399932861328,-604.900016784668,128.0,128.0,False,-0.07396972222986148,2.5635049522932802,0.5628342722821909,True,False,18,16,100.0,False,,
77,5376,152,False,False,1,7649.11294424283,1203.739990234375,-2502.919921875,92.6500015258789,-7019.2999267578125,8429.000244140625,1698.3999633789062,-985.2999877929688,-5505.0,-2173.2000732421875,1.0,-0.8673784804579943,-1.073882848477802,-1.5161356175791318,76561198310925576,Ramos,15.0,1137.22998046875,-2850.860107421875,81.19999694824219,-9131.099853515625,2348.0999755859375,-571.1000061035156,4252.900085449219,-3412.39990234375,719.1999816894531,0.0,255.0,False,-0.5778305605905075,2.7371011376601073,-1.0333930033410355,True,174.0,False,28,10,20,,15bef0b02cf844dd8010f0433210421f,DawnShrek,14.0,-546.2899780273438,-4703.33984375,17.010000228881836,-12509.49951171875,4442.799987792969,2.8999999165534973,-0.19999999552965164,-0.0,-2254.2999267578125,209.0,1.0,False,-0.009572835655825089,0.4089653186791138,-4.033603013617399e-05,True,255.0,False,16,12,6,,games5425898691,bf81d8692db,18.0,3145.830078125,-1082.6300048828125,17.0,-17821.400146484375,4619.5001220703125,1.4000000059604645,-0.9000000357627869,-0.19999999552965164,97.89999961853027,255.0,128.0,-0.00955649950710276,0.2417995787512994,-0.0001121863448818429,True,16,False,18,60.11914832104917,True,,enpitsu,76561198039309853,26.0,2374.030029296875,-2495.85009765625,33.619998931884766,1345.5000305175781,5394.69970703125,-3310.7998657226562,-3066.7999267578125,-869.4000244140625,53.499999046325684,255.0,128.0,False,0.25224952889335983,2.6388890550019757,0.3131736503792232,False,False,18,16,100.0,False,,
