,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
76,5371,161,False,False,0,5296.124703908129,176.47000122070312,-46.400001525878906,93.1500015258789,1926.3999938964844,138.69999885559082,0.0,1312.7000427246094,301.9000053405762,-410.40000915527344,0.0,0.8450512100087461,0.7059554257463804,2.7537287736046054,76561198039309853,enpitsu,26.0,17.0,-168.00999450683594,34.04999923706055,118.50000381469727,-389.00001525878906,-1430.0,1822.5,4403.0999755859375,-2746.0000610351562,255.0,0.0,,0.11426077493933125,1.1496489336744422,-0.35528780096152984,True,0.0,False,3,False,2,,bf81d8692db,games5425898691,24.0,830.6599731445312,-3802.719970703125,17.010000228881836,8942.999877929688,-7666.199951171875,2.0999999344348907,2.800000011920929,-2.7000001072883606,-1116.1000061035156,255.0,128.0,,0.009564220494115094,-0.7796188239466064,0.00018251990246644382,True,4,False,4,116.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,262.32000732421875,197.8000030517578,78.1500015258789,2317.7000427246094,177.09999084472656,-4280.5999755859375,479.0999984741211,222.09999084472656,397.20001220703125,255.0,0.0,,-0.2579864251032465,-1.3359095617907515,-0.02175293545460992,True,0.0,False,4,False,4,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,198.74000549316406,478.0,119.70999908447266,-4561.400146484375,-22481.298828125,1667.7000427246094,2015.5000305175781,-5113.800048828125,190.20000457763672,255.0,0.0,-0.01432434430867839,-1.4439953289718885,0.3842431861391401,False,3,49.73089895453505,True,False,4,,
77,5376,161,False,False,1,5046.998938724268,-281.489990234375,232.27999877929688,93.16000366210938,-11739.000244140625,26063.798828125,-39.80000019073486,-3396.300048828125,922.5,4859.2999267578125,1.0,-0.5423456081473762,-1.257350204455055,3.0376849799957144,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,-87.2699966430664,85.6500015258789,135.13999938964844,4425.4998779296875,20320.6005859375,-150.39999961853027,-2576.0000610351562,4823.800048828125,586.6999816894531,255.0,128.0,,-0.1642249144844414,0.8260678662546219,2.357440063743699,True,40.0,False,4,False,3,,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,-305.239990234375,-185.16000366210938,18.68000030517578,-379.90001678466797,2007.1000671386719,3136.6000366210938,79.20000076293945,-32.59999990463257,-792.9000091552734,255.0,0.0,,-0.020257806764233346,1.3574883597533671,0.0022149185666904044,True,4,False,5,0.0,False,,enpitsu,76561198039309853,26.0,-40.7599983215332,161.25999450683594,36.38999938964844,-1999.2999267578125,-1222.699966430664,2667.9000854492188,-857.0999908447266,964.1000366210938,-1889.4000244140625,255.0,0.0,,0.053821329491951724,-0.7623572087034316,0.014943206492066664,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,24.0,-1025.449951171875,4020.840087890625,17.010000228881836,-6811.199951171875,10348.299560546875,2.3000000417232513,-0.3999999910593033,0.3999999910593033,-2060.2999877929688,255.0,0.0,-0.009553950310816106,1.0205508375746566,-0.0001728797709688758,True,4,116.0,False,False,4,,
78,5427,163,False,False,0,10191.696314771269,2242.179931640625,-4556.52001953125,115.54000091552734,14258.1005859375,12575.50048828125,11801.800537109375,5017.0001220703125,1521.3999938964844,-2917.7999877929688,0.0,1.0832666719572044,-2.004596146601656,0.06683228916314359,bf81d8692db,games5425898691,24.0,2169.610107421875,-4752.0,17.0,5549.0997314453125,10859.100341796875,11.499999761581421,-41.79999828338623,-39.20000076293945,1733.5000610351562,255.0,128.0,,0.00871782813853044,1.1692619150293737,0.0023990535272396664,True,116.0,False,4,False,4,,76561198039309853,enpitsu,26.0,688.97998046875,47.900001525878906,17.049999237060547,7019.1998291015625,1300.0,3.1999999284744263,0.0,0.19999999552965164,-2406.6000366210938,255.0,0.0,,0.01663878638417896,0.18228487727441922,-2.323084217309768e-05,True,4,False,4,0.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,732.6900024414062,-81.31999969482422,17.0,5679.4000244140625,2292.899932861328,18.600000143051147,1.7000000178813934,14.500000476837158,-2120.0,255.0,0.0,,0.015997053431805117,0.42777574126817125,-0.0006271335338195773,True,0.0,False,6,False,4,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,-3.430000066757202,-3188.1201171875,15.140000343322754,-620.099983215332,-17348.299560546875,-820.6999969482422,3373.2998657226562,96.80000305175781,1328.800048828125,255.0,255.0,-0.03206495480294927,-1.6315172096824897,0.013173042565206074,True,4,71.0,False,False,4,,True
79,5568,168,False,False,0,5718.261227150914,1427.6500244140625,-84.86000061035156,335.04998779296875,2344.7999572753906,-17740.6005859375,16933.800048828125,-1918.9999389648438,-5315.10009765625,-2016.6000366210938,0.0,-1.4388246524021908,-1.900372491182698,-2.637308207983324,bf81d8692db,games5425898691,24.0,1364.97998046875,-234.11000061035156,190.3300018310547,-272.09999084472656,12580.10009765625,2481.4999389648438,245.6999969482422,4463.900146484375,3203.5000610351562,255.0,0.0,,-0.6138555377992003,1.4243575103606179,0.947998019249174,True,217.0,False,8,False,5,,76561198039309853,enpitsu,26.0,1755.77001953125,-1596.72998046875,17.049999237060547,-9861.400146484375,-9167.999877929688,2.5,-1.0999999940395355,-1.0000000149011612,250.10000228881836,255.0,128.0,False,0.01674923355889846,-2.3655817708963456,-0.00021198401479583784,True,4,False,4,,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,1465.77001953125,45.61000061035156,240.5500030517578,-3024.5001220703125,-16720.699462890625,-219.59999084472656,-767.3999786376953,4486.000061035156,-3088.0999755859375,128.0,255.0,False,-0.5738108833915868,-1.9244228072805039,-0.8456769086223963,True,131.8784859334269,True,8,False,5,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,3235.300048828125,83.36000061035156,77.77999877929688,-1977.7000427246094,18047.60009765625,-1017.6000213623047,-3718.599853515625,-291.70000076293945,-4.1999998688697815,128.0,128.0,-0.9485455114874636,1.6509038822377358,-0.002050358723938112,True,6,0.0,False,False,6,,
80,5722,174,False,False,1,4623.599573201446,-2427.679931640625,1925.8399658203125,140.10000610351562,26121.59912109375,11505.50048828125,-1276.500015258789,-2403.8999938964844,-4873.399963378906,2417.5,1.0,1.2171607667488014,-2.626350534168221,-2.2453017880101993,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,-2668.81005859375,1839.6300048828125,75.5199966430664,22768.5009765625,1725.2000427246094,2759.5001220703125,-2841.099853515625,2762.60009765625,1661.4999389648438,255.0,255.0,,-0.04992327661115264,-3.106264564765337,-0.03761311404895,True,12.915509618738644,True,10,False,7,,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,-526.9099731445312,-3149.77001953125,17.010000228881836,-2502.4000549316406,-11704.100341796875,2.3999999463558197,-0.0,-0.0,-2362.2000122070312,255.0,0.0,,-0.00954350505684972,-1.2958633214483886,4.519190614488461e-06,True,6,False,6,237.0,False,,enpitsu,76561198039309853,26.0,-2334.110107421875,2353.699951171875,75.05999755859375,-743.3000183105469,-19226.700439453125,2869.2999267578125,4963.999938964844,-312.00000762939453,-377.5,255.0,128.0,,-0.16343270183255712,-1.4954946792005401,-0.002776416381929025,True,,False,6,False,5,,games5425898691,bf81d8692db,24.0,-711.6799926757812,4203.72021484375,17.010000228881836,-17362.19970703125,-218.09999465942383,2.3000000417232513,0.19999999552965164,-0.0,1968.6000061035156,255.0,255.0,-0.009593326606278799,-0.08329424192443272,3.7999406499135994e-05,True,8,232.0,False,False,10,,
81,5724,174,False,False,0,7776.967672776771,2257.60009765625,-1968.8699951171875,140.0500030517578,-26336.59912109375,15308.599853515625,5741.199951171875,2679.2999267578125,-835.1000213623047,5303.0999755859375,0.0,-1.4390598397503163,-2.450871868292725,-3.141319041573391,76561198039309853,enpitsu,26.0,2342.169921875,-2145.030029296875,101.87000274658203,748.0999755859375,19287.19970703125,2129.499969482422,-5479.89990234375,466.6999816894531,-43.499999046325684,255.0,128.0,,0.9426926157039136,1.4748840715242968,-0.011866844889693438,True,,False,6,False,5,,bf81d8692db,games5425898691,24.0,854.1799926757812,-4188.9599609375,17.010000228881836,16817.2998046875,3018.2000732421875,2.3000000417232513,-0.29999999329447746,0.0,1978.9999389648438,255.0,255.0,,0.009581495850576705,0.24776746148806497,2.4258067512310863e-05,True,8,False,10,232.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,2471.280029296875,-1852.0999755859375,90.12000274658203,-21161.10107421875,-1238.1999969482422,1010.4000091552734,4293.399963378906,-3415.4998779296875,387.90000915527344,255.0,255.0,,0.4913303625686684,3.07884274396375,-0.6220800471728,True,0.0,False,10,False,7,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,561.6900024414062,3253.699951171875,17.010000228881836,4783.500061035156,10965.699462890625,2.3999999463558197,-0.29999999329447746,-0.3999999910593033,-2609.5999145507812,255.0,0.0,0.009559163416210336,1.070637839832275,-3.2104382121821635e-05,True,6,237.0,False,False,6,,
82,5891,180,False,False,1,10000.811118396301,1447.56005859375,-4845.58984375,223.72999572753906,3454.2999267578125,11330.699462890625,405.2000045776367,3775.0,-769.4999694824219,4599.599914550781,1.0,0.34418719504285805,-1.3730480217951682,-2.002531824184248,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,1390.47998046875,-4963.16015625,137.25,916.9999694824219,8055.10009765625,-1492.7999877929688,-3342.7999877929688,407.90000915527344,-4348.399963378906,0.0,0.0,False,-0.3158399670520685,0.529810476476994,1.878959660800589,True,189.0,False,10,False,9,,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,-651.8300170898438,-555.9199829101562,17.049999237060547,12976.99951171875,10818.299560546875,2.3999999463558197,-0.5999999865889549,-0.0,-2125.2999877929688,255.0,0.0,,-0.016741404678768508,2.52445966545855,4.204273022370986e-05,False,8,False,10,99.0,False,,enpitsu,76561198039309853,26.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,24.0,-686.4000244140625,-3742.610107421875,17.010000228881836,14628.299560546875,2361.9000244140625,1.899999976158142,0.29999999329447746,-0.0,388.1999969482422,255.0,128.0,-0.009612661353443987,2.941265300087232,-0.00021050171015409293,True,8,120.0,False,False,10,,
83,5929,181,False,False,0,1933.1660527346346,-1883.3299560546875,3477.97998046875,122.12000274658203,-21113.60107421875,8874.000244140625,9600.10009765625,3691.6000366210938,4627.300109863281,979.1000366210938,0.0,-1.0350065519316347,0.7821140014183832,1.1495530992857588,bf81d8692db,games5425898691,24.0,-1671.260009765625,3360.06005859375,17.010000228881836,-22752.5,3364.89990234375,0.0,0.0,0.0,-1901.9999694824219,255.0,0.0,,0.00958583024382426,2.9246220874776747,-2.9224024091537156e-05,True,58.560679474184575,True,10,False,8,,76561198039309853,enpitsu,26.0,,,,,,,,,,,,,,,,True,,,,,,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-719.0399780273438,1561.6199951171875,17.049999237060547,-4460.5999755859375,16544.89990234375,2.8999999165534973,0.19999999552965164,-0.29999999329447746,-1309.1999816894531,255.0,0.0,,0.016789701720180916,1.8255988905549618,-0.00028769643304130745,True,69.0,False,10,False,8,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,-1284.5899658203125,4036.739990234375,16.959999084472656,3663.900146484375,-9812.60009765625,14.199999570846558,-2.3999999463558197,-13.300000429153442,-2213.300018310547,255.0,0.0,0.009985064064153993,-1.2412008758359057,-0.000512742336118023,True,10,155.0,False,False,10,,False
84,5996,184,False,False,0,3549.1703266467534,-2982.080078125,2268.610107421875,95.19999694824219,3090.0,-8412.60009765625,5306.7999267578125,4835.7000732421875,1776.199951171875,-3075.7998657226562,0.0,-0.47415675384745815,-1.1589657212168867,-0.7790292803827424,bf81d8692db,games5425898691,24.0,-3138.47998046875,2003.9000244140625,51.849998474121094,20001.500244140625,-10435.2001953125,3360.1998901367188,6.600000262260437,-1.2999999523162842,2522.2999572753906,255.0,255.0,,0.00967549692288191,-0.2557389790126886,7.774395312933708e-05,True,209.0,False,12,False,8,,76561198039309853,enpitsu,25.0,-2665.989990234375,-4337.85009765625,17.049999237060547,-8484.600219726562,2957.2000122070312,3.400000035762787,0.09999999776482582,-0.19999999552965164,-1594.2999267578125,255.0,0.0,,0.016654835137171937,2.836588684110444,-0.0004147046142540517,True,False,False,False,85.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-1826.3900146484375,4222.0498046875,17.049999237060547,-13419.100341796875,-3342.7999877929688,3.100000023841858,0.3999999910593033,0.0,2210.0,255.0,255.0,,0.01674417066976309,-2.835478041077255,5.5654969767283626e-05,True,99.0,False,10,False,8,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,-2626.780029296875,2450.969970703125,84.33999633789062,-12411.700439453125,-14197.2998046875,3288.9999389648438,828.3000183105469,2451.1000061035156,-399.90001678466797,128.0,128.0,-0.10712351875011175,-2.3491352311118647,-0.12617929208394232,True,10,120.54255485534668,True,False,12,,
85,5999,184,False,False,1,7581.700262160663,2955.989990234375,-2156.47998046875,154.97999572753906,22123.798828125,21898.00048828125,3120.0,-1354.7000122070312,-3766.300048828125,4469.800109863281,1.0,-0.1393974356681024,1.4678453536755307,-0.8940534855307112,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,2822.97998046875,-2249.860107421875,125.51000213623047,16893.1005859375,11214.300537109375,2669.5001220703125,2769.7000122070312,-1527.5,-1511.199951171875,255.0,128.0,,0.22642358693741466,2.37794604200244,-0.28849206593349935,True,111.18338930991389,True,12,False,11,,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,1944.550048828125,-4178.4599609375,17.049999237060547,12374.100341796875,5884.7998046875,3.1999999284744263,-0.0,-0.0,2293.800048828125,255.0,255.0,True,-0.016749734419269465,2.630519903649645,6.56434917517505e-05,True,8,False,10,99.0,False,,enpitsu,76561198039309853,26.0,2743.7900390625,4304.22021484375,17.049999237060547,8405.999755859375,-4348.500061035156,3.400000035762787,2.199999988079071,-0.7000000029802322,-2226.7999267578125,255.0,0.0,,-0.01668404023413974,-2.6513784803129363,-0.0002416141240171219,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,2888.760009765625,-1965.1500244140625,86.29000091552734,-21811.4990234375,1384.4999694824219,2599.7000122070312,5456.7999267578125,-432.7000045776367,534.0999984741211,255.0,255.0,-0.03519619755424698,0.03745702511092719,-0.5891349445544445,True,9,209.0,False,False,12,,
86,6060,186,False,False,0,6501.401457164352,-2004.06005859375,-1266.280029296875,221.08999633789062,26231.99951171875,20719.69970703125,-3512.5,-3864.7000122070312,1870.7000732421875,-4190.899963378906,0.0,0.4925282750933277,-1.2672194530046765,1.0306191023116862,76561198039309853,enpitsu,26.0,-2206.840087890625,-1529.68994140625,213.69000244140625,15728.00048828125,15215.999755859375,1311.300048828125,2705.7998657226562,4768.999938964844,-429.39998626708984,128.0,0.0,,0.03225157488703519,1.0234606350325206,0.5958114214817765,True,183.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,1544.5,258.5899963378906,17.0,21482.19970703125,-4744.700012207031,3.4999999403953552,0.09999999776482582,0.09999999776482582,1805.8999633789062,255.0,244.0,,0.009589491796794384,-0.14768966129512626,-2.241045309243161e-05,True,10,False,12,184.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-1694.0799560546875,671.6699829101562,17.049999237060547,15696.600341796875,-8698.599853515625,3.8999998569488525,-1.4000000059604645,0.3999999910593033,3137.39990234375,255.0,255.0,False,0.016779390138077752,-0.2981246382059476,2.778563162305589e-05,True,44.0,False,10,False,8,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,-3010.969970703125,555.7899780273438,71.05999755859375,17193.299560546875,10144.89990234375,2501.300048828125,-3378.699951171875,4333.2000732421875,238.89999389648438,255.0,128.0,0.3928836918989147,0.6796660536650974,0.00539199295895567,True,13,0.0,False,False,14,,
87,6110,188,True,True,0,4329.836215105088,2131.669921875,2044.72998046875,117.98999786376953,-7304.6002197265625,11250.30029296875,10948.800048828125,-2092.2000122070312,5619.89990234375,196.90000534057617,0.0,0.5025295871540675,0.7003771997041024,-2.595453095642814,bf81d8692db,games5425898691,24.0,2262.179931640625,2034.75,14.739999771118164,-5742.8997802734375,9582.5,-1411.1000061035156,-3875.4998779296875,-146.49999618530273,-3899.8001098632812,128.0,195.0,,0.05069591181051651,2.2579534885350467,0.02849932536955776,True,184.0,False,12,False,10,,76561198039309853,enpitsu,26.0,355.4100036621094,808.8200073242188,17.049999237060547,10295.699462890625,11616.300048828125,2.5999999046325684,0.29999999329447746,0.5999999865889549,0.0,128.0,255.0,,0.01684476697835441,0.8456096320184027,-5.8142898806998196e-05,True,2,False,2,183.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,1234.0400390625,2120.93994140625,17.049999237060547,15650.699462890625,12937.39990234375,2.5999999046325684,0.19999999552965164,0.0,1.8000000715255737,255.0,128.0,False,0.016788823772257957,0.691003455646036,-1.755413296772291e-05,False,0.0,False,10,False,8,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,34.61000061035156,2318.56005859375,17.010000228881836,17120.899658203125,9733.900146484375,2.0999999344348907,3.8999998569488525,1.5999999642372131,895.8999633789062,255.0,255.0,0.009630769022095205,0.5178104278727312,0.00011188741099445451,True,14,0.0,False,False,14,,
