,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
114,7884,243,False,True,1,5346.615446250989,2131.739990234375,-61.849998474121094,543.8599853515625,-12670.2001953125,22510.2001953125,7975.8001708984375,1514.1000366210938,-1696.3999938964844,22.799999713897705,1.0,-0.3731855072049649,0.6639159735121408,-0.47617680703170484,bf81d8692db,games5425898691,19.0,2148.31005859375,-136.83999633789062,396.6499938964844,-6200.10009765625,15853.800048828125,2603.2998657226562,1958.8999938964844,-3666.400146484375,3601.199951171875,255.0,234.0,,1.0630244037818537,1.71714065249978,0.25197575931555777,True,4,161.91636143961261,True,False,False,,76561198039309853,enpitsu,24.0,-2072.81005859375,-208.92999267578125,98.22000122070312,-15690.0,-4713.399963378906,-154.7000026702881,1581.300048828125,-5267.7001953125,0.0,128.0,128.0,,0.6080218452216578,2.849956510286111,3.141591931564553,True,31.0,False,4,4,False,,Speedfreek52,8103191170931081510,7.0,1667.989990234375,1038.8900146484375,123.62999725341797,8098.3001708984375,16186.199951171875,-122.39999771118164,-5499.69970703125,-36.40000104904175,-35.79999923706055,185.0,128.0,False,0.8141906474319109,-2.5993853548538493,2.2735949895827607,True,61.0,False,8,False,7,,ethernat_cable,8804005501172738206,6.0,1799.8800048828125,181.4499969482422,298.94000244140625,10932.19970703125,-7487.19970703125,3629.1000366210938,16.399999856948853,2581.7001342773438,-713.1999969482422,255.0,244.0,0.9348393621992697,-2.069687460606651,-0.011639500410614713,True,86.44502383919175,True,4,False,3,,False
115,8007,248,False,False,1,647.1018781712914,280.75,4939.47998046875,334.8800048828125,-4023.2000732421875,-1554.9000549316406,949.4999694824219,2695.7998657226562,-1200.1000213623047,5224.0997314453125,1.0,-0.6309027172092659,1.5708829354205502,-1.8987853115773923,bf81d8692db,games5425898691,19.0,439.6199951171875,5001.72021484375,204.22999572753906,8937.7001953125,5074.200134277344,3165.7998657226562,-2347.899932861328,-4679.2999267578125,-1685.2999877929688,255.0,128.0,,1.3785996454154408,-1.7117544107266045,0.8646315967357441,True,6,37.93975072778682,True,False,3,,76561198039309853,enpitsu,24.0,-693.6199951171875,2290.760009765625,17.049999237060547,10824.3994140625,6425.5999755859375,3.100000023841858,2.800000011920929,-0.09999999776482582,1425.5999755859375,255.0,255.0,False,-0.0168335454653242,2.6111663850649878,0.00028441684273215707,True,191.0,False,4,4,False,,Speedfreek52,8103191170931081510,7.0,658.5900268554688,4969.0498046875,52.029998779296875,-9418.300170898438,-1619.2999267578125,3481.300048828125,-0.0,2.3000000417232513,145.600004196167,204.0,128.0,False,-0.009120835202727658,-0.19956935883216723,4.0245168832766335e-05,True,243.0,False,10,False,8,,ethernat_cable,8804005501172738206,7.0,2961.820068359375,1049.5999755859375,16.989999771118164,-9817.5,14043.599853515625,4.600000083446503,-1.0000000149011612,1.8000000715255737,-180.10000228881836,255.0,128.0,-0.009615070352280226,0.9677284700099454,-6.168926712260702e-05,True,227.0,False,4,False,4,,False
116,8018,248,False,False,0,10050.368519826494,-129.92999267578125,-4881.1298828125,328.6700134277344,12813.199462890625,3764.2001342773438,4028.0999755859375,-1123.3000183105469,714.8000335693359,3649.1000366210938,0.0,0.2931248103246725,0.03932058423384667,-2.8451469367629074,8103191170931081510,Speedfreek52,7.0,-318.07000732421875,-4910.43017578125,211.82000732421875,9567.60009765625,1651.1000061035156,4067.2000122070312,-18.99999976158142,82.5,71.5999984741211,189.0,128.0,False,0.015901835418144057,0.23668596409171577,9.243314655170156e-05,True,10,243.0,False,4,8,,8804005501172738206,ethernat_cable,7.0,-2478.419921875,-1581.8499755859375,16.989999771118164,12710.10009765625,-11103.900146484375,4.600000083446503,1.1999999731779099,-1.0000000149011612,-917.2000122070312,255.0,78.0,False,0.009586044806418998,-0.7243216347867323,-0.0002339224022067734,True,227.0,False,4,4,False,,enpitsu,76561198039309853,24.0,356.760009765625,-2705.8798828125,17.049999237060547,-5021.099853515625,-12091.400146484375,3.100000023841858,-1.899999976158142,-4.300000071525574,1393.0000305175781,255.0,128.0,False,0.01673842061200146,-1.9572474233915924,0.00012221893667445618,True,178.38820642553353,True,4,False,4,,games5425898691,bf81d8692db,19.0,-731.7100219726562,-5170.43017578125,222.6199951171875,-8682.2998046875,-5134.6002197265625,-158.100004196167,2595.5999755859375,3921.4999389648438,-2852.0001220703125,255.0,128.0,0.3391416419860134,-1.3292032767358444,2.3157849487325324,True,34.0,False,6,False,3,,
117,8064,250,False,False,0,9831.555234873611,1966.25,-4265.68994140625,97.87999725341797,8875.2001953125,2838.699951171875,3983.699951171875,-1721.300048828125,5381.5997314453125,2018.5000610351562,0.0,0.4663126832978824,0.24482474059608145,-2.910559801071226,8103191170931081510,Speedfreek52,8.0,1753.3599853515625,-4367.64013671875,71.98999786376953,20184.7998046875,4107.0001220703125,2315.5999755859375,2884.89990234375,4672.0001220703125,-315.6999969482422,239.0,0.0,True,0.33543748964684666,0.5879281104960039,0.5409618485598413,True,12,164.69333315921088,True,4,9,,8804005501172738206,ethernat_cable,7.0,-172.6300048828125,-4004.679931640625,16.989999771118164,14229.100341796875,-14169.7998046875,4.600000083446503,2.199999988079071,-2.5,574.900016784668,255.0,225.0,False,0.009614821412141388,-0.7797247278068475,2.1245083361959223e-05,True,222.0,False,4,4,False,,enpitsu,76561198039309853,24.0,1908.5899658203125,-4047.5,22.020000457763672,12935.30029296875,-7082.1002197265625,2997.0001220703125,7.200000286102295,-4.300000071525574,-1543.3000183105469,128.0,128.0,False,0.01687496189664749,-0.5691690533287702,6.068059278507166e-05,True,111.0,False,6,False,4,,games5425898691,bf81d8692db,19.0,-368.1300048828125,-5314.2001953125,16.860000610351562,5463.4002685546875,6579.69970703125,-67.8000020980835,296.8000030517578,105.79999923706055,1764.6000671386719,255.0,232.0,0.009763851859546698,0.880515429475568,-0.004864401655088535,True,34.0,False,6,False,4,,
118,8066,250,False,False,1,3154.097039321972,-2144.050048828125,4299.509765625,166.2100067138672,-23483.701171875,12299.3994140625,10287.19970703125,3080.2999877929688,-1726.1000061035156,4850.899963378906,1.0,-0.7797562448443163,-0.5325892716929465,-3.057676454400603,76561198039309853,enpitsu,24.0,-2029.199951171875,4112.14990234375,49.65999984741211,-13544.300537109375,6259.89990234375,2955.7998657226562,1343.0999755859375,-2423.6000061035156,2513.300018310547,128.0,128.0,False,-0.06129306601046365,0.5510343218407047,-0.0866084418248835,True,6,111.0,False,False,4,,bf81d8692db,games5425898691,19.0,368.1300048828125,5314.2001953125,16.860000610351562,-5463.4002685546875,-6579.69970703125,-67.8000020980835,-296.8000030517578,-105.79999923706055,1764.6000671386719,255.0,232.0,,-0.009763851859546698,-0.880515429475568,-0.004864401655088535,True,34.0,False,6,4,False,,Speedfreek52,8103191170931081510,8.0,-1933.969970703125,4330.259765625,85.5,-19388.1005859375,-4139.200134277344,112.60000228881836,-2897.7999877929688,-4654.100036621094,437.40001678466797,241.0,0.0,True,-0.47277457895421926,-0.9482099808887134,1.2452328550535467,True,158.4824602757731,True,12,4,9,,ethernat_cable,8804005501172738206,7.0,37.4900016784668,4129.02978515625,16.989999771118164,-15283.00048828125,12886.500244140625,4.699999988079071,0.19999999552965164,-0.09999999776482582,1643.6000061035156,255.0,255.0,-0.00959327377550141,0.6636222441721386,0.0001696323409789128,True,253.0,False,4,False,4,1.0,False
119,8139,252,False,False,1,4202.150005717126,-1687.0,1825.4599609375,108.7300033569336,3360.2999877929688,-9067.80029296875,5211.099853515625,5299.0997314453125,1961.6999816894531,-2017.5,1.0,-0.7012452022677801,2.2936914345501243,-1.377975948415691,bf81d8692db,games5425898691,19.0,-1790.68994140625,1585.0899658203125,16.989999771118164,-10169.7998046875,-20629.3994140625,2.199999988079071,-0.5000000074505806,0.09999999776482582,0.29999999329447746,255.0,128.0,,-0.009641962090677922,-1.1128296545807066,-6.7665872275216114e-06,True,8,13.869978491977982,True,False,6,,76561198039309853,enpitsu,24.0,-3491.659912109375,2914.909912109375,17.030000686645508,1514.6000671386719,-17329.000244140625,0.7999999821186066,0.09999999776482582,0.5999999865889549,-0.09999999776482582,255.0,128.0,False,-0.01676808448208285,-1.6579548014576193,5.147513825029385e-05,True,98.36806881812316,True,6,4,False,,Speedfreek52,8103191170931081510,8.0,-3040.449951171875,1879.199951171875,16.989999771118164,-1388.2000732421875,-19124.599609375,4.4999998807907104,-0.0,-0.5000000074505806,247.99999237060547,236.0,174.0,False,-0.009592622663742006,-1.4973372883650264,9.794960175560389e-05,True,57.0,False,12,4,10,,ethernat_cable,8804005501172738206,7.0,-2055.860107421875,1570.8900146484375,186.74000549316406,-3937.0999145507812,-21706.10107421875,-146.899995803833,-684.3000030517578,-4775.299987792969,2641.400146484375,255.0,128.0,0.5009248993136197,-1.428438886767463,-2.963919420763352,True,172.0,False,6,False,5,,False
120,8175,254,False,False,0,6153.091731801602,1238.1500244140625,-631.1300048828125,222.05999755859375,-12528.299560546875,21998.60107421875,-1250.8000183105469,-902.5,1996.6999816894531,-5585.4998779296875,0.0,-0.10234010981836685,-2.522152804151225,-0.019500589106788944,8103191170931081510,Speedfreek52,8.0,1285.1600341796875,-767.2000122070312,143.22000122070312,-19423.800048828125,6845.4998779296875,-131.99999809265137,-5194.89990234375,1206.1000061035156,1344.2999267578125,243.0,0.0,True,-0.21481077764561038,3.0688290327305876,2.017388829082313,True,14,8.286012828990977,True,4,11,,8804005501172738206,ethernat_cable,7.0,2264.10009765625,1346.219970703125,17.399999618530273,-11573.00048828125,16774.300537109375,-116.30000114440918,137.70000457763672,-86.30000114440918,735.2999877929688,255.0,255.0,,0.006717750809920653,2.2349672110259946,0.01372822039395776,True,172.0,False,6,6,False,,enpitsu,76561198039309853,24.0,2187.89990234375,-461.44000244140625,17.030000686645508,-17520.10009765625,14899.300537109375,5.0,-0.29999999329447746,0.19999999552965164,1.2999999523162842,255.0,255.0,,0.016776868901565625,2.4370171641831058,-3.460103356239119e-05,True,50.0,False,6,False,4,,games5425898691,bf81d8692db,19.0,2198.52001953125,1292.1099853515625,16.84000015258789,-11169.69970703125,16320.400390625,-4.099999964237213,-74.0999984741211,44.000000953674316,998.3999633789062,255.0,0.0,0.014549731056577917,2.243612080128345,-0.005088014323870735,,,False,8,False,6,,
121,8211,255,False,False,1,7185.45876394922,280.3999938964844,-2019.0400390625,108.31999969482422,16090.10009765625,2993.5000610351562,6074.69970703125,5974.1998291015625,364.3000030517578,418.4000015258789,1.0,0.8194454077098955,-1.3135986770377972,1.3833767677220155,bf81d8692db,games5425898691,19.0,129.10000610351562,-2147.239990234375,87.44000244140625,22899.69970703125,-191.10000610351562,-145.20000457763672,-2204.7000122070312,4580.5999755859375,2099.199981689453,255.0,128.0,,0.7717403815460159,-1.2212990030218325,2.311591850263746,,10,,False,False,8,,76561198039309853,enpitsu,24.0,-147.2899932861328,-1564.6800537109375,17.030000686645508,11449.89990234375,-19895.10009765625,5.099999904632568,0.7999999821186066,-1.8000000715255737,-347.7000045776367,255.0,128.0,,-0.016787130942846194,-2.071165065440878,3.7385271512885e-05,True,0.0,False,6,4,False,,Speedfreek52,8103191170931081510,8.0,1368.5400390625,-74.5199966430664,17.010000228881836,20268.199462890625,28.499999046325684,2.8999999165534973,-2.0000000298023224,-2.3999999463558197,292.1999931335449,231.0,128.0,False,-0.00973962049639137,3.1082562765322237,-3.727942410512139e-05,True,31.0,False,14,4,12,,ethernat_cable,8804005501172738206,7.0,107.9000015258789,-2238.68994140625,44.18000030517578,21381.4990234375,-515.6000137329102,-732.9000091552734,-1682.2999572753906,916.2000274658203,-1780.2999877929688,255.0,255.0,0.41098285976675275,-2.6917683699650192,0.6317736167452178,True,134.0,False,6,False,6,,
122,8271,257,False,False,0,4525.626851967928,-3558.639892578125,1480.5400390625,182.1199951171875,-7040.30029296875,26678.60107421875,8516.599731445312,3826.7999267578125,-4570.10009765625,684.8000335693359,0.0,-0.16152200877786038,-2.706726796000712,-0.2521497904135186,8103191170931081510,Speedfreek52,8.0,-3545.2099609375,1243.77001953125,99.66000366210938,-2434.9000549316406,19561.199951171875,2926.300048828125,-2179.2999267578125,-1186.2000274658203,2419.7999572753906,200.0,128.0,False,0.029713612385406804,2.095351242971028,-0.003304315153638904,True,16,0.0,False,4,13,,8804005501172738206,ethernat_cable,7.0,-2879.840087890625,465.7200012207031,16.989999771118164,-7175.4998779296875,-14966.8994140625,2.199999988079071,0.0,0.29999999329447746,-9.599999785423279,255.0,128.0,,0.009597254500497797,-2.019244214296693,4.930169739043118e-05,True,87.50484310170656,True,6,6,False,,enpitsu,76561198039309853,24.0,-3271.02001953125,4313.7998046875,17.040000915527344,-11471.700439453125,14394.300537109375,5.099999904632568,-0.3999999910593033,0.7000000029802322,-3201.9000244140625,255.0,0.0,False,0.01677895077228356,2.0269661379791297,-7.625454077300211e-05,True,255.0,False,6,False,4,,games5425898691,bf81d8692db,19.0,-1935.550048828125,3858.659912109375,17.010000228881836,-5893.2000732421875,10606.600341796875,2.3000000417232513,1.7000000178813934,-2.7000001072883606,-798.1999969482422,255.0,0.0,0.009547247253712142,2.114072864049499,-0.0003266507040280446,False,31.0,False,10,False,8,,
123,8339,260,False,False,1,10161.241574473976,1811.22998046875,-4979.93994140625,261.32000732421875,3763.5000610351562,3567.2000122070312,12429.7998046875,-508.3000183105469,-5258.900146484375,2843.5000610351562,1.0,-0.02613540898982487,0.23006118180029056,1.9743763046764955,76561198039309853,enpitsu,24.0,1770.3399658203125,-4982.009765625,112.2300033569336,6537.2998046875,2795.4998779296875,1427.5999450683594,-68.89999866485596,4146.9000244140625,-3612.0999145507812,0.0,128.0,False,0.49982908249987196,0.4771880890751946,0.8450897713917398,True,8,255.0,False,False,5,,bf81d8692db,games5425898691,19.0,215.85000610351562,-3793.169921875,17.010000228881836,-10222.2998046875,-5411.400146484375,2.3999999463558197,-0.0,-0.09999999776482582,2375.800018310547,255.0,255.0,,-0.009540947888422956,-0.5488935100296866,1.2889427540464606e-05,True,31.0,False,10,8,False,,Speedfreek52,8103191170931081510,8.0,2813.530029296875,-4105.83984375,17.010000228881836,-13874.49951171875,1120.8000183105469,2.0000000298023224,0.7999999821186066,-0.5000000074505806,-147.29999542236328,242.0,84.0,False,-0.009538638307678595,0.07839167496940458,-3.393201635303512e-05,True,0.0,False,16,4,14,,ethernat_cable,8804005501172738206,7.0,2261.909912109375,4212.7099609375,16.989999771118164,-19678.199462890625,-4825.799865722656,2.5999999046325684,0.3999999910593033,0.09999999776482582,2337.7000427246094,255.0,255.0,-0.009598872734234995,-0.35816190661808617,-5.518633385539484e-05,True,242.48965160821075,True,6,False,6,,False
124,8445,263,False,False,1,9106.016132011846,3174.10009765625,-3676.449951171875,137.0,2730.5999755859375,11071.600341796875,1051.3999938964844,1580.0,4021.0000610351562,2237.899932861328,1.0,0.7141716482575428,2.4772032917372213,-2.465171358021594,76561198039309853,enpitsu,24.0,3170.949951171875,-3755.239990234375,17.049999237060547,-5979.000244140625,6450.2001953125,3.1999999284744263,4.900000095367432,-4.699999988079071,-16.49999976158142,255.0,0.0,,-0.01665613446966646,0.7556707627444822,-0.0004293746182795156,True,8,255.0,False,False,6,,bf81d8692db,games5425898691,19.0,580.6500244140625,-4983.64990234375,17.010000228881836,-36.19999885559082,-50.999999046325684,2.0999999344348907,2.3000000417232513,-1.5999999642372131,0.0,255.0,,,-0.009436496189537624,2.191498317223991,-5.8246583628658666e-06,True,61.0,False,10,8,False,,Speedfreek52,8103191170931081510,8.0,-2956.199951171875,-4026.510009765625,17.010000228881836,-8715.399780273438,14470.10009765625,2.3000000417232513,-0.19999999552965164,-0.0,-1984.4000244140625,233.0,0.0,,-0.009564877127053338,1.0980350419431144,-2.6726924597718376e-05,True,248.69993100884142,True,18,4,16,,ethernat_cable,8804005501172738206,7.0,3330.8701171875,-3447.550048828125,386.9200134277344,11768.800048828125,-19564.599609375,-1344.9000549316406,167.09999084472656,-1818.8999938964844,1736.199951171875,128.0,0.0,0.7313383469476018,-1.8144933339964355,2.8392082504768026,True,143.0,False,8,False,8,,
125,8460,264,False,False,1,8541.97355281216,3329.8798828125,-3047.889892578125,95.5199966430664,2798.2000732421875,9429.000244140625,1483.3999633789062,-2391.999969482422,3703.0999755859375,2237.899932861328,1.0,-0.010992632245119444,1.673388694664293,-0.059336560492821135,76561198039309853,enpitsu,24.0,3078.360107421875,-3228.97998046875,17.049999237060547,4785.4998779296875,9475.800170898438,3.1999999284744263,-0.29999999329447746,-0.19999999552965164,-2382.899932861328,255.0,0.0,,-0.016690959047205717,2.088369518275349,2.4943922952773786e-05,True,8,255.0,False,False,6,,bf81d8692db,games5425898691,19.0,771.4500122070312,-4826.56005859375,17.010000228881836,6998.699951171875,5296.7999267578125,-0.3999999910593033,5.299999713897705,4.099999964237213,-680.1999664306641,255.0,128.0,,-0.009532608274595452,2.509191311237361,-0.00011091094197830693,True,38.90947107858555,True,10,8,False,,Speedfreek52,8103191170931081510,8.0,-2916.110107421875,-2953.52001953125,17.010000228881836,8232.5,19627.39990234375,-0.29999999329447746,-0.3999999910593033,-1.1999999731779099,-88.10000419616699,255.0,128.0,,-0.009614127380093906,1.9785819934155433,7.668887919647227e-05,True,201.550012916647,True,18,4,16,,ethernat_cable,8804005501172738206,7.0,3709.719970703125,-4263.91015625,207.83999633789062,-3503.3999633789062,-3169.1000366210938,-4312.200012207031,-1660.8000183105469,-1212.2000122070312,2543.9999389648438,255.0,0.0,1.0644167389971442,-0.7595139154763203,0.12371688268884883,True,143.0,False,8,False,8,,
126,8481,265,False,False,1,7950.303483856483,3543.35009765625,-2356.590087890625,93.16999816894531,60.0,15185.30029296875,1280.7000732421875,-1510.2000427246094,3801.7999267578125,3573.0999755859375,1.0,0.8079186918929372,0.4231875503180275,-2.6625908306738593,76561198039309853,enpitsu,24.0,3597.239990234375,-2534.010009765625,17.049999237060547,2745.4998779296875,13471.800537109375,-2.0999999344348907,0.19999999552965164,3.0000001192092896,246.39999389648438,255.0,255.0,,-0.016745049303160293,1.7464214328306038,-0.00023340551862074282,True,8,237.76168590719982,True,False,6,,bf81d8692db,games5425898691,19.0,1606.18994140625,-4285.56982421875,17.010000228881836,10233.800048828125,10818.800048828125,2.3000000417232513,-0.3999999910593033,-0.5000000074505806,2017.2000122070312,255.0,255.0,,-0.009595509515756653,2.267873171295507,6.871831964778849e-05,True,0.0,False,10,8,False,,Speedfreek52,8103191170931081510,8.0,-2368.469970703125,-1331.3299560546875,86.16999816894531,6009.1998291015625,22168.20068359375,-151.899995803833,-5209.0997314453125,-1764.4999694824219,33.69999885559082,209.0,128.0,False,0.35585414062263315,-3.016228300142554,2.510472147409767,True,203.0,False,20,4,17,,ethernat_cable,8804005501172738206,7.0,3383.52001953125,-4492.83984375,54.61000061035156,-7539.7998046875,-1951.6000366210938,-2292.2999572753906,2323.300018310547,464.90001678466797,-2117.7999877929688,255.0,0.0,-0.30962143252167773,-0.20594385043709248,0.4952842180394373,True,143.0,False,8,False,8,,True
127,8493,265,False,False,1,7374.300442361247,3546.080078125,-1741.6700439453125,93.48999786376953,232.00000762939453,14289.100341796875,704.5999908447266,-3443.2998657226562,3317.2000122070312,3573.0999755859375,1.0,0.8198824637554881,1.9438633757938306,0.6321915317041106,76561198039309853,enpitsu,24.0,3633.199951171875,-1887.27001953125,17.010000228881836,-538.6999893188477,17294.000244140625,3.4999999403953552,-0.5000000074505806,0.5000000074505806,28.499999046325684,255.0,128.0,,-0.01674251412719947,1.53643001975302,-5.566173377545799e-05,True,8,200.16509228624318,True,False,6,,bf81d8692db,games5425898691,19.0,1824.9200439453125,-3702.830078125,53.689998626708984,2698.0999755859375,19952.099609375,3062.3001098632812,-2473.699951171875,34.50000047683716,341.89998626708984,255.0,140.0,,-0.04830989306933757,1.6612481985884922,-0.00203398793977113,True,22.0,False,12,9,False,,Speedfreek52,8103191170931081510,8.0,-2120.889892578125,-426.5299987792969,55.38999938964844,6084.4000244140625,22099.89990234375,-1889.6000671386719,-1733.0999755859375,-296.299991607666,374.70001220703125,195.0,128.0,False,0.23527011817882884,2.2576648538742177,0.5301795811226339,True,203.0,False,20,4,18,,ethernat_cable,8804005501172738206,7.0,3061.6201171875,-4375.58984375,16.93000030517578,-5618.2000732421875,7840.999755859375,22.899999618530273,-37.00000047683716,8.199999928474426,-2488.3999633789062,255.0,0.0,-0.008137532968632687,1.0001967027013505,-0.001612518862445068,True,133.5959396593032,True,8,False,8,,False
128,8506,266,False,False,1,6534.836662257233,3438.449951171875,-879.969970703125,93.87000274658203,-1976.6000366210938,16750.6005859375,903.8999938964844,-3567.2000122070312,3266.0000610351562,3550.7000732421875,1.0,0.2988304163046239,0.7931918342748892,2.8293738534041304,76561198039309853,enpitsu,24.0,3618.52001953125,-1075.81005859375,17.010000228881836,1453.3999633789062,21017.19970703125,3.4999999403953552,0.19999999552965164,5.0,-781.1000061035156,128.0,255.0,,-0.016781569421875454,1.68168187490135,2.3781913901560956e-05,True,8,161.0,False,False,6,,bf81d8692db,games5425898691,19.0,1962.75,-2686.219970703125,87.44000244140625,2728.800048828125,19906.99951171875,-148.99999618530273,-5492.5,-177.60000228881836,223.29999923706055,255.0,128.0,,0.541539847591614,-1.7475016695610532,3.0318536260901268,True,22.0,False,12,9,False,,Speedfreek52,8103191170931081510,8.0,-1766.219970703125,662.260009765625,17.0,4442.099914550781,21900.6005859375,3.3000001311302185,-0.0,0.7999999821186066,357.09999084472656,221.0,128.0,False,-0.009591069073787923,1.7390432548915014,-0.0002115374332263681,True,203.0,False,20,4,18,,ethernat_cable,8804005501172738206,7.0,3023.419921875,-3779.080078125,17.0,3031.7001342773438,14790.799560546875,0.9000000357627869,-0.09999999776482582,-1.0999999940395355,-61.79999828338623,255.0,128.0,-0.009601830929252415,1.7813308767424438,0.0001132600163179989,True,92.73661950839461,True,8,False,8,,False
129,8522,266,False,False,1,5614.242507673518,3320.239990234375,76.12999725341797,98.0999984741211,-9664.500122070312,11662.39990234375,3120.5999755859375,-5895.0,1115.999984741211,-51.500000953674316,1.0,0.5688371935060027,0.6559658299930039,-0.0014891805993990236,76561198039309853,enpitsu,24.0,3511.070068359375,21.790000915527344,17.040000915527344,-5992.80029296875,8723.099975585938,3.8999998569488525,2.800000011920929,-3.8999998569488525,1061.8000030517578,255.0,128.0,,-0.017314615292122873,0.9001927613403483,-0.0001634803478159454,True,8,242.37468386209142,True,False,6,,bf81d8692db,games5425898691,19.0,2115.22998046875,-1540.9100341796875,23.3799991607666,1556.9000244140625,20018.499755859375,-2242.5999450683594,-4075.0,-544.5000076293945,-1352.5,255.0,255.0,,0.1437336927503716,1.63704716376479,0.04332344628649294,True,22.0,False,12,10,False,,Speedfreek52,8103191170931081510,8.0,-1565.6700439453125,1967.4100341796875,17.0,3214.5999145507812,21870.400390625,3.3000001311302185,-0.09999999776482582,0.5000000074505806,0.0,128.0,128.0,False,-0.0096277185910969,1.7167365236881904,-4.590419141515155e-05,True,203.0,False,20,4,18,,ethernat_cable,8804005501172738206,7.0,3382.449951171875,-2779.22998046875,17.0,8016.400146484375,19254.3994140625,1.0000000149011612,-0.0,-0.29999999329447746,-1.0000000149011612,255.0,128.0,-0.009595468642954911,1.9654868861144306,4.985943908177847e-05,True,42.6654537416273,True,8,False,8,,False
130,8547,267,False,False,1,4314.534859407658,2455.39990234375,1117.1300048828125,116.81999969482422,-15214.3994140625,16040.899658203125,1070.199966430664,-3366.400146484375,3632.0999145507812,306.9000053405762,1.0,0.7255389217190762,-0.08903477029155778,-1.164525525789914,76561198039309853,enpitsu,24.0,2635.580078125,971.239990234375,17.0,-14679.3994140625,11770.899658203125,4.699999988079071,-0.3999999910593033,0.19999999552965164,6.600000262260437,255.0,128.0,,-0.01677831142314118,0.6750979424674339,-3.987236840899791e-05,True,8,164.16210765479715,True,False,6,,bf81d8692db,games5425898691,19.0,1598.9599609375,127.97000122070312,17.0,-12194.49951171875,19500.999755859375,0.9000000357627869,-0.09999999776482582,0.19999999552965164,17.200000286102295,255.0,128.0,,-0.00959649360046299,1.0098582874305484,-4.6253428010256766e-05,True,12.285230085413941,True,12,10,False,,Speedfreek52,8103191170931081510,8.0,-1402.8699951171875,3642.7900390625,17.0,567.0999908447266,17584.000244140625,3.3000001311302185,-0.0,0.09999999776482582,0.7999999821186066,128.0,128.0,False,-0.009644431449978615,1.6028816051973303,-2.501890966346966e-05,True,203.0,False,20,4,18,,ethernat_cable,8804005501172738206,7.0,3570.550048828125,-852.8099975585938,95.88999938964844,-773.4999847412109,22986.39892578125,-151.40000343322754,-2918.599853515625,-4617.200012207031,642.3000335693359,255.0,128.0,0.30453584576605536,2.681045233356629,2.5249916561313315,True,30.0,False,10,False,9,,False
