,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
10,983,29,False,False,0,5317.9101145591785,-3303.030029296875,398.0199890136719,276.20001220703125,18826.600341796875,21321.99951171875,6747.9998779296875,3154.4000244140625,-284.3000030517578,1616.0000610351562,0.0,-0.03377227667208683,0.5521050356349685,0.2769228432212064,76561198262556175,Shorty_oneTTV,6.0,-3463.9599609375,165.38999938964844,169.5800018310547,13136.199951171875,18630.899658203125,2565.8999633789062,875.6999969482422,5429.6002197265625,-46.10000133514404,128.0,3.0,False,0.16026657610974812,1.266264161010098,0.8306982962948297,True,166.0,False,18,False,17,,76561198127502483,rYL*,8.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25,-1517.8699951171875,2597.610107421875,17.040000915527344,4651.099853515625,6847.60009765625,3.700000047683716,4.000000059604645,7.900000214576721,1519.7999572753906,0.0,128.0,,0.016894250073577116,-2.0230848374594794,0.00016836786760951185,True,6,6,False,255.0,False,,games5425898691,bf81d8692db,19.0,4069.60009765625,-3198.1298828125,199.13999938964844,-958.3000183105469,20418.900146484375,-4200.7000732421875,-726.1000061035156,1541.6000366210938,-169.20000076293945,255.0,128.0,,0.24926250280907303,1.6250525842147827,-1.362140582884768,True,10,False,12,220.58811171080478,True,
11,1111,33,False,False,0,1314.8389001049914,-1386.72998046875,3920.169921875,197.97999572753906,-639.5999908447266,19230.6005859375,3250.10009765625,1078.6000061035156,2586.199951171875,-5305.3997802734375,0.0,-0.10506468044316578,-0.31823184224121825,0.7722853355216973,76561198262556175,Shorty_oneTTV,6.0,-1422.4599609375,3765.570068359375,109.18000030517578,-10445.50048828125,10699.000244140625,3690.0,-2634.2999267578125,-3297.60009765625,3376.6000366210938,255.0,24.0,,0.08951570850467189,2.2490389405607503,-0.0178519641488702,True,136.0,False,20,3,18,,76561198127502483,rYL*,7.0,-2185.199951171875,-453.5,17.010000228881836,-4696.9000244140625,13295.10009765625,2.0999999344348907,-0.09999999776482582,0.7000000029802322,0.0,255.0,,,0.00960935788293925,1.910430735361838,-6.300689436845393e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,25,-658.47998046875,4511.1201171875,67.80000305175781,-18844.300537109375,-10615.0,3910.8999633789062,582.0000076293945,-982.3999786376953,125.0,255.0,,,0.07392059746557625,-2.6004357370875586,4.8165071810739054e-05,True,9,10,False,104.60363891304179,True,,games5425898691,bf81d8692db,19.0,353.760009765625,4633.0400390625,17.010000228881836,-9208.599853515625,7888.699951171875,2.0999999344348907,0.0,0.29999999329447746,-426.1000061035156,255.0,128.0,,0.009578985967634578,2.3959647413613587,0.0001868945759088311,True,12,False,14,215.0,False,
12,1152,35,False,False,1,9184.178430149239,1605.1400146484375,-4016.760009765625,167.36000061035156,11985.50048828125,24840.70068359375,6583.599853515625,2271.699981689453,-5502.19970703125,-750.8999633789062,1.0,0.035705046987323776,0.6129731331103598,2.5719028257046443,bf81d8692db,games5425898691,19.0,1464.530029296875,-4260.60986328125,62.380001068115234,12013.1005859375,19375.50048828125,3017.0001220703125,-4237.300109863281,1510.8000183105469,321.50001525878906,255.0,175.0,,-0.0976116952994918,2.2366180121902173,-0.01789625544907007,True,157.0,False,16,False,13,,76561198039309853,enpitsu,25.0,3698.43994140625,-2855.5,17.010000228881836,19880.0,9833.900146484375,15.199999809265137,-0.09999999776482582,0.5000000074505806,1795.5999755859375,255.0,255.0,,-0.016723447945289266,2.6317465764473007,7.081102646311331e-05,True,10,10,False,104.0,False,,Shorty_oneTTV,76561198262556175,6,2770.81005859375,-5016.1298828125,129.9199981689453,3946.9000244140625,973.7000274658203,1033.8999938964844,-4200.199890136719,-685.2999877929688,89.20000076293945,255.0,207.0,,0.10413668514190447,2.8885808796403274,1.0825683126048018,True,18,20,4,136.0,False,,rYL*,76561198127502483,7.0,2090.31005859375,-1727.8499755859375,17.010000228881836,-1620.0,-18719.599609375,2.199999988079071,-0.0,1.8000000715255737,-1224.000015258789,255.0,0.0,,-0.009584300997831618,-1.4744806031031934,-0.00019457853183108738,True,False,False,False,234.0,False,
13,1349,42,False,False,0,10001.61328726243,-1759.8199462890625,-4824.240234375,194.1300048828125,-7863.599853515625,-1063.499984741211,-7034.0997314453125,4883.900146484375,-3478.800048828125,209.59999084472656,0.0,-1.2162220482987558,-0.36343228776978553,-2.3189480352821614,76561198262556175,Shorty_oneTTV,6.0,-1610.25,-4782.60986328125,251.00999450683594,-3602.7999877929688,-3737.0999145507812,1252.300033569336,-189.50000762939453,-1220.4000091552734,-774.4000244140625,128.0,128.0,,0.03974263424032786,-2.5480510560707743,0.004035351675817307,True,226.0,False,26,6,22,,76561198127502483,rYL*,7.0,891.9000244140625,-2807.6201171875,17.010000228881836,1456.199951171875,-20854.599609375,2.3000000417232513,0.09999999776482582,0.0,-2007.7000427246094,255.0,0.0,,0.00958256513649167,-1.5794675765051982,-1.865816455269481e-05,True,8,8,False,250.0,False,,enpitsu,76561198039309853,25,-3575.590087890625,-2538.360107421875,17.059999465942383,-1069.8999786376953,4098.399963378906,1.1999999731779099,-0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,False,0.017044251241813083,-1.3153927795207718,1.1620764689741548e-05,True,12,12,False,42.0,False,,games5425898691,bf81d8692db,19.0,1403.1199951171875,-4385.1201171875,16.989999771118164,-22128.00048828125,-530.9999847412109,2.3000000417232513,-1.8000000715255737,-0.09999999776482582,-1430.5999755859375,255.0,80.0,,0.00957672919253993,3.1092919657281195,-1.9793041024409196e-05,True,14,False,16,198.60646028672494,True,
14,1395,44,False,False,0,10256.262853713666,-2788.06005859375,-4940.22998046875,119.29000091552734,-14609.49951171875,8555.999755859375,3822.7999877929688,-2964.5001220703125,2108.3999633789062,-1332.1000671386719,0.0,-0.17006906844229444,-1.629756946755399,2.102884322941235,76561198262556175,Shorty_oneTTV,6.0,-2651.47998046875,-5026.22998046875,42.119998931884766,-13616.99951171875,194.89999771118164,827.6000213623047,-2254.9000549316406,2016.0000610351562,-3425.0,255.0,128.0,,-0.08001280219677205,3.1200211810432354,0.5622494265252107,True,172.64525601171675,True,26,6,22,,76561198127502483,rYL*,7.0,-1263.9599609375,-4669.27978515625,17.010000228881836,-11106.300048828125,-5233.2000732421875,2.0000000298023224,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009609980953233925,-2.7012473265944967,-3.294645711181673e-05,True,8,8,False,255.0,False,,enpitsu,76561198039309853,25,-3233.409912109375,-3764.340087890625,17.059999465942383,3887.9998779296875,-13003.599853515625,1.8000000715255737,-1.5000000596046448,4.600000083446503,-966.6000366210938,255.0,0.0,True,0.016751537605563565,-1.2703927177966001,-0.00025040785193470916,True,12,12,False,,False,,games5425898691,bf81d8692db,19.0,-2270.080078125,-4871.5498046875,16.989999771118164,-16513.699951171875,-16009.200439453125,2.3000000417232513,-1.2999999523162842,-1.4000000059604645,-1459.9000549316406,255.0,0.0,,0.009588434228193481,-2.391700118336052,-0.00033682736955889986,True,14,False,16,203.05710949949034,True,
15,1405,44,False,False,0,10055.39755641451,-3290.56005859375,-4626.1201171875,216.6199951171875,-9142.100219726562,11114.599609375,2517.2999572753906,-2757.9998779296875,-258.4000015258789,3582.9998779296875,0.0,-1.2850329204827116,-1.3221748620328029,1.1982206679816463,76561198262556175,Shorty_oneTTV,6.0,-3089.280029296875,-4881.4501953125,118.33000183105469,-11914.599609375,8169.5001220703125,2781.099853515625,-545.2999877929688,724.1000366210938,-698.8999938964844,255.0,128.0,,-0.18327385873664945,2.5511776274881983,0.9603948391454977,True,159.5361204788249,True,26,6,22,,76561198127502483,rYL*,7.0,-1659.75,-4855.75,17.010000228881836,-11989.69970703125,-5641.6998291015625,2.0000000298023224,-0.3999999910593033,0.19999999552965164,-17.100000381469727,255.0,126.0,,0.009609974253525881,-2.7016453905134705,-3.485914441414021e-05,True,8,8,False,255.0,False,,enpitsu,76561198039309853,25,-3221.699951171875,-4218.68017578125,17.059999465942383,-4045.10009765625,-12393.699951171875,2.3999999463558197,-0.29999999329447746,-0.5000000074505806,-2999.5001220703125,255.0,0.0,False,0.01675484904349985,-2.046601750688075,-9.050329111255248e-05,True,12,12,False,255.0,False,,games5425898691,bf81d8692db,19.0,-3046.56005859375,-4970.0,294.9599914550781,-17357.5,11290.400390625,5720.0,-794.1999816894531,-1722.5,-2660.7998657226562,255.0,0.0,,-0.21686405186535726,2.5881912295803526,1.5720067289711754,True,14,False,16,179.0,False,
16,1453,46,False,False,0,8421.082008452595,-3788.81005859375,-2768.6201171875,147.47999572753906,4781.499938964844,21022.2998046875,3979.2001342773438,-91.49999618530273,1192.0999908447266,1464.1999816894531,0.0,0.6374901494665027,2.492458185190475,0.0075331285131811304,76561198262556175,Shorty_oneTTV,6.0,-3852.860107421875,-2985.030029296875,52.2599983215332,1984.1999816894531,16279.69970703125,2450.0,4.1999998688697815,1102.3999786376953,-2575.2999877929688,255.0,63.0,,0.057876172143525334,1.3874296271394209,0.11949503583990172,True,96.0,False,28,6,22,,76561198127502483,rYL*,7.0,-3397.97998046875,-3750.199951171875,17.0,-1059.5999908447266,14008.1005859375,3.3000001311302185,0.0,1.0999999940395355,-497.40001678466797,255.0,128.0,,0.009580890977860157,1.6009591436428514,0.0001826570215387745,True,8,8,False,255.0,False,,enpitsu,76561198039309853,25,-4079.080078125,-3293.2099609375,746.5700073242188,31.19999885559082,16141.199951171875,-6515.2001953125,-941.2999725341797,12.5,25.59999942779541,255.0,128.0,False,0.42538770493977873,1.5874752827281835,1.5779616493120852,True,12,12,False,107.8875266352007,True,,games5425898691,bf81d8692db,19.0,-3674.56005859375,-1814.3499755859375,17.0,-1303.0000305175781,22959.7998046875,1.8000000715255737,-0.09999999776482582,3.700000047683716,-664.4999694824219,255.0,128.0,,0.00959174971828501,1.5965934696302688,-5.9395074010673034e-05,False,14,False,16,87.0,False,
17,1491,47,False,False,0,5562.948419311032,-3146.75,52.709999084472656,100.08999633789062,4125.5999755859375,17530.30029296875,2669.8001098632812,-5587.5,1875.5000305175781,1123.1999969482422,0.0,-0.7443641816276207,-1.321205646446921,-0.6536002941396688,76561198262556175,Shorty_oneTTV,6.0,-3307.860107421875,-205.24000549316406,16.649999618530273,-9210.700073242188,16296.800537109375,75.70000171661377,-10.399999618530273,-0.7000000029802322,825.1999664306641,255.0,128.0,,0.00897814323408541,2.1829224085485053,-0.0003314803919554189,True,77.0,False,28,6,24,,76561198127502483,rYL*,8.0,-3246.699951171875,-1881.5,17.0,4252.699890136719,13443.299560546875,3.3000001311302185,-0.09999999776482582,-0.7999999821186066,-3.1999999284744263,255.0,128.0,,0.00960750336346672,1.2638630082192617,7.335569551429883e-05,True,8,8,False,255.0,False,,enpitsu,76561198039309853,25,-3136.47998046875,-834.97998046875,17.020000457763672,9710.2001953125,20849.69970703125,2.0999999344348907,0.09999999776482582,0.5999999865889549,0.0,255.0,255.0,False,0.016779949707816107,1.1349558352738183,-5.8606088307586274e-05,True,12,12,False,0.0,False,,games5425898691,bf81d8692db,19.0,-3665.0400390625,1465.02001953125,16.030000686645508,133.29999923706055,22996.79931640625,-358.6000061035156,-1059.000015258789,-1.7000000178813934,33.499999046325684,255.0,128.0,,0.012177387136913628,1.5671618572518509,0.0004280138086249553,True,16,False,18,68.1225030370938,True,
18,1590,51,False,False,1,10129.132380832607,1993.31005859375,-4929.52001953125,93.26000213623047,10131.099853515625,3572.9000854492188,134.20000076293945,465.60001373291016,2104.1000366210938,-2876.7001342773438,1.0,-0.509816552662606,-1.0396461385699338,2.8521450014507543,bf81d8692db,games5425898691,19.0,1878.8299560546875,-5031.6201171875,141.52999877929688,1948.8999938964844,1291.7999267578125,839.1000366210938,5171.199951171875,1614.9000549316406,-949.0000152587891,255.0,128.0,,0.5155710237094925,-1.489890214413712,-3.059085557659994,True,255.0,False,20,False,17,,76561198039309853,enpitsu,25.0,2733.469970703125,-4117.27001953125,17.040000915527344,-12932.60009765625,-2261.4999389648438,3.799999952316284,0.5999999865889549,-0.0,-3.400000035762787,255.0,128.0,False,-0.016732954695185695,-0.1726554284694972,5.6456929361811646e-05,True,12,12,False,0.0,False,,Shorty_oneTTV,76561198262556175,6,,,,,,,,,,,,,,,,False,,,,,,,rYL*,76561198127502483,7.0,2031.2099609375,-1120.4200439453125,17.0,-1099.1999816894531,2283.2000732421875,3.400000035762787,-0.7999999821186066,-0.19999999552965164,0.0,0.0,128.0,,-0.009802137876515023,-2.019537050385263,1.4509676430995284e-05,True,8,False,8,255.0,False,
19,1643,53,False,False,1,9884.584972726187,3467.070068359375,-4404.35009765625,146.74000549316406,3970.5999755859375,2724.4000244140625,1067.699966430664,-2690.2999877929688,4942.0001220703125,-2082.7000427246094,1.0,-0.5144262856084404,3.084513032939147,-1.8784360274693648,bf81d8692db,games5425898691,19.0,3301.10009765625,-4470.35009765625,23.700000762939453,17189.7998046875,5609.0997314453125,1434.2999267578125,-1462.5999450683594,-1855.5999755859375,-195.6999969482422,255.0,128.0,,0.10604824479252524,2.864690936598704,-0.13480061511724178,True,148.51657609785755,True,20,False,18,,76561198039309853,enpitsu,25.0,50.630001068115234,-4523.9599609375,17.040000915527344,-10797.2998046875,-5603.699951171875,4.600000083446503,-0.09999999776482582,0.19999999552965164,3248.900146484375,255.0,255.0,False,-0.016703604865004662,-1.4484432057708212,3.169770250830269e-05,True,12,12,False,31.0,False,,Shorty_oneTTV,76561198262556175,6,-2876.719970703125,4177.490234375,17.010000228881836,-8977.60009765625,1584.6000671386719,2.5,-0.09999999776482582,0.19999999552965164,-2942.3001098632812,255.0,0.0,False,-0.009560394538884544,0.3894146843749973,-6.528922528312045e-05,True,False,False,False,255.0,False,,rYL*,76561198127502483,7.0,3091.669921875,-1830.260009765625,17.0,11671.099853515625,-3071.099853515625,3.6000001430511475,-0.3999999910593033,-0.5000000074505806,2224.600067138672,218.0,255.0,,-0.009629803938716156,-2.9397462005210113,4.965155317018383e-05,True,8,False,8,201.0,False,
20,1659,53,False,False,1,9333.962871154243,3999.4599609375,-3662.919921875,519.489990234375,1702.8999328613281,14357.19970703125,4076.400146484375,1067.6000213623047,1405.2999877929688,-5734.5001220703125,1.0,-0.6959976379132411,-0.25950973651848785,-2.0840740487855736,bf81d8692db,games5425898691,19.0,4035.659912109375,-3878.56005859375,452.4800109863281,5747.8997802734375,16717.2998046875,9675.700073242188,-247.00000762939453,1209.4000244140625,2774.7000122070312,255.0,225.0,,0.5050199293910946,1.8873007394526922,-1.5713109886650272,True,223.64510095247658,True,20,False,18,,76561198039309853,enpitsu,25.0,-81.2300033569336,-4783.1298828125,17.040000915527344,4630.799865722656,-1908.6000061035156,4.399999976158142,-0.19999999552965164,-0.0,2127.2000122070312,255.0,255.0,,-0.016634203211505792,-2.7078800063905066,5.29553781444211e-05,True,12,12,False,31.0,False,,Shorty_oneTTV,76561198262556175,6,-3057.909912109375,4604.68017578125,17.18000030517578,3944.7000122070312,8937.80029296875,62.199997901916504,291.3999938964844,110.79999923706055,-2459.7999572753906,255.0,0.0,,-0.003750277435444712,2.034598992015627,0.005722875627590686,True,False,False,False,255.0,False,,rYL*,76561198127502483,7.0,3714.510009765625,-1503.300048828125,17.0,4280.899963378906,11474.200439453125,3.6000001430511475,-0.09999999776482582,-0.0,2348.2000732421875,255.0,255.0,,-0.009541415373094102,1.8624027121141002,1.7757263892079215e-05,True,8,False,8,201.0,False,
21,1663,54,False,False,1,9121.255464312144,3992.550048828125,-3439.550048828125,573.030029296875,-3206.199951171875,21314.7998046875,3822.2000122070312,-420.40000915527344,-367.99999237060547,-1197.3999786376953,1.0,-0.5133428498708806,0.5583303928440685,-2.176282059393474,bf81d8692db,games5425898691,19.0,4070.449951171875,-3730.75,528.5,3158.2998657226562,18524.599609375,8465.599975585938,-1704.9000549316406,-541.6999816894531,1877.5,255.0,255.0,,0.3999351519585826,1.7099954588071091,-1.5831361491432128,True,211.0905803916275,True,20,False,18,,76561198039309853,enpitsu,25.0,2.6700000762939453,-4802.240234375,17.040000915527344,6362.5,-531.5000152587891,4.399999976158142,-0.0,-0.0,2319.600067138672,255.0,255.0,False,-0.01663242151457511,-3.0422569904157006,2.1262817041619532e-05,True,12,12,False,31.0,False,,Shorty_oneTTV,76561198262556175,6,-2972.070068359375,4727.0,18.25,7197.8997802734375,7279.5001220703125,2.5,-39.000000953674316,174.0999984741211,-2366.1000061035156,255.0,0.0,,-0.015088695131292103,2.395179434498944,0.05255807468063515,True,False,False,False,255.0,False,,rYL*,76561198127502483,7.0,3745.409912109375,-1302.56005859375,17.0,-228.60000610351562,12303.00048828125,3.400000035762787,0.09999999776482582,-4.099999964237213,1827.1000671386719,255.0,128.0,,-0.009548816456688416,1.477646671957205,-3.6118969942471185e-05,True,8,False,8,201.0,False,
22,1706,55,False,False,0,5564.661243307525,-3507.47998046875,226.17999267578125,383.32000732421875,7490.7000732421875,2279.9000549316406,1038.7999725341797,-3806.9000244140625,782.0999908447266,-2384.7999572753906,0.0,0.9506979614962473,-3.0679016205034046,-2.9489098658875634,76561198127502483,rYL*,7.0,-3547.159912109375,100.43000030517578,316.010009765625,624.1999816894531,-3993.699951171875,3849.1000366210938,0.09999999776482582,0.0,-0.09999999776482582,128.0,128.0,,0.009733976585207369,-1.415579406837675,-6.339964100284047e-07,True,201.0,False,10,4,8,,76561198262556175,Shorty_oneTTV,6.0,1283.949951171875,-4397.009765625,17.010000228881836,-13245.2001953125,-2115.5999755859375,2.0999999344348907,-0.29999999329447746,0.09999999776482582,24.600000381469727,255.0,92.0,,0.009596293575296459,-2.9635052455205892,-0.00016692217698184098,True,False,False,False,255.0,False,,enpitsu,76561198039309853,25,204.5500030517578,3716.52001953125,17.040000915527344,2359.9000549316406,-11572.7001953125,4.4999998807907104,0.0,-0.09999999776482582,-2371.699981689453,255.0,128.0,False,0.016713945446076746,-1.4276501630687626,-1.0237473103104304e-05,True,12,12,False,31.0,False,,games5425898691,bf81d8692db,19.0,-3732.52001953125,272.55999755859375,16.920000076293945,5397.1002197265625,-22356.59912109375,22.899999618530273,-0.7000000029802322,60.999999046325684,-0.19999999552965164,255.0,128.0,,0.008785837017430983,-1.3343190051450147,0.003264119786237489,True,18,False,20,0.0,False,
23,1767,57,False,False,1,5987.344102722191,2128.050048828125,-719.2100219726562,133.67999267578125,10658.699951171875,21110.10009765625,11013.599853515625,3085.7998657226562,-5143.699951171875,-139.89999771118164,1.0,-0.6773883699230092,-2.663682684036453,2.054342982531591,76561198039309853,enpitsu,25.0,2001.949951171875,-922.6400146484375,22.010000228881836,12098.900146484375,15688.00048828125,3000.5999755859375,0.09999999776482582,-0.0,57.39999771118164,255.0,128.0,False,-0.016789689036593954,2.221559151297855,-4.4036872560840804e-05,True,31.0,False,14,False,13,,bf81d8692db,games5425898691,19.0,1105.1300048828125,-213.14999389648438,95.6500015258789,-9066.500244140625,-20887.2998046875,-155.10000228881836,5248.800048828125,-1643.0000305175781,12.5,255.0,128.0,,0.14545141930521313,1.8738423931762784,3.139287727339752,True,22,19,False,0.0,False,,Shorty_oneTTV,76561198262556175,6,1336.2099609375,3949.169921875,17.010000228881836,5271.500244140625,12554.7998046875,2.3999999463558197,0.3999999910593033,1.7000000178813934,-1990.3999328613281,128.0,0.0,True,-0.00957395451882112,1.9853684200266069,-0.00040742954264249437,True,False,False,False,254.0,False,,rYL*,76561198127502483,7.0,3088.030029296875,1088.9300537109375,17.010000228881836,-6196.099853515625,6543.499755859375,2.0999999344348907,0.9000000357627869,-0.9000000357627869,-160.30000686645508,255.0,128.0,,-0.009534439007294832,0.8314473836565149,0.0001843378489513954,True,8,4,10,201.0,False,
24,1886,62,False,False,1,941.4224917371844,1829.949951171875,5021.6201171875,165.27000427246094,-11162.900390625,187.60000228881836,4355.10009765625,-1098.499984741211,-1238.7999725341797,-3908.699951171875,1.0,-1.076014744872345,2.033631009914282,-1.238782745723969,76561198039309853,enpitsu,25.0,1901.18994140625,4854.77978515625,179.0,-12851.500244140625,-3173.0999755859375,-36.09999895095825,-4142.799987792969,-3242.60009765625,1603.800048828125,128.0,128.0,False,-0.18741792060183365,0.6504919314498597,2.742586966335372,True,227.0,False,16,False,16,,bf81d8692db,games5425898691,19.0,-3454.6298828125,-776.219970703125,17.010000228881836,879.4000244140625,22892.900390625,2.0999999344348907,-0.0,2.0999999344348907,1212.300033569336,255.0,253.0,,-0.009583612726327066,1.5859894760821696,0.00010267845160040167,True,22,20,False,221.0,False,,Shorty_oneTTV,76561198262556175,6,1617.52001953125,5034.7001953125,41.22999954223633,-171.5999984741211,-6488.800048828125,-4598.900146484375,-5419.5001220703125,-399.1999816894531,847.6999664306641,255.0,255.0,False,-0.5114764862680962,-1.5379041696494626,-0.027056397534427946,True,False,False,False,255.0,False,,rYL*,76561198127502483,7.0,1292.5799560546875,4744.919921875,17.010000228881836,1492.7000427246094,3307.3001098632812,2.5,-0.0,0.3999999910593033,-1322.7000427246094,128.0,0.0,,-0.009623030882339687,1.9174669952070083,-0.00015905916658767028,True,8,4,10,201.0,False,
25,1894,62,False,False,1,620.3868635094085,1505.969970703125,5026.7900390625,263.32000732421875,-10960.30029296875,-110.39999961853027,2408.2000732421875,-1151.2000274658203,-1238.7999725341797,-4186.199951171875,1.0,-0.8099930270247123,-2.5461144799632764,-1.8922961847842226,76561198039309853,enpitsu,25.0,1548.1099853515625,4764.97021484375,170.69000244140625,-12838.699951171875,-3267.7999877929688,-911.9000244140625,2385.2000427246094,-1620.0999450683594,1158.3000183105469,128.0,128.0,False,-0.38608743389562966,0.5939375637666865,1.2009083606068824,True,227.0,False,16,False,16,,bf81d8692db,games5425898691,19.0,-3502.2900390625,-229.22999572753906,17.010000228881836,-3815.2999877929688,22370.0,2.0999999344348907,-0.0,0.3999999910593033,121.30000114440918,255.0,128.0,,-0.009592313172655015,1.3879648803164466,-8.599926795035226e-05,True,22,20,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,1640.4599609375,4893.02978515625,16.760000228881836,48.00000190734863,-501.50001525878906,56.70000076293945,52.89999961853027,13.799999952316284,-82.5,0.0,244.0,False,-0.006535419569756129,-1.9173414445901134,-0.0005213810958230944,True,False,False,False,255.0,False,,rYL*,76561198127502483,7.0,1335.5,4819.68017578125,77.19999694824219,1384.6000671386719,2358.0999755859375,3656.300048828125,0.19999999552965164,3.8999998569488525,-335.49999237060547,128.0,128.0,,-0.00998165240374713,2.152552565487521,0.0010734352787529582,True,8,4,12,201.0,False,
26,1934,63,True,True,1,893.7849909066641,7.480000019073486,5043.1298828125,159.27000427246094,-10110.10009765625,17828.900146484375,5626.099853515625,5318.499755859375,-2608.9999389648438,951.8000030517578,1.0,0.3655288701002954,-2.7538415817998696,-1.565534978970466,76561198039309853,enpitsu,25.0,76.79000091552734,4824.4599609375,83.52999877929688,-8232.39990234375,15366.300048828125,3632.60009765625,-3001.4999389648438,-395.9000015258789,-3128.5000610351562,128.0,128.0,,-0.1421593222556772,1.0648873747222127,-0.0063812558682048975,True,158.0,False,18,False,17,,bf81d8692db,games5425898691,19.0,-2342.8798828125,2922.93994140625,17.010000228881836,12496.400146484375,19309.000244140625,-0.29999999329447746,-0.09999999776482582,-0.5999999865889549,0.0,255.0,,,-0.009604398787613794,2.1452088075511893,3.4977971282896384e-05,True,22,20,False,223.56967736315985,True,,Shorty_oneTTV,76561198262556175,6,750.719970703125,4727.7001953125,17.010000228881836,-13256.500244140625,8518.699951171875,-0.3999999910593033,1.2999999523162842,-1.1999999731779099,-92.20000267028809,255.0,128.0,,-0.009578630237979524,0.5831092631615323,0.00010499308152051618,True,False,False,False,223.56967736315985,True,,rYL*,76561198127502483,7.0,-456.1600036621094,4932.259765625,41.0099983215332,-10886.099853515625,710.4000091552734,-71.99999809265137,3768.2998657226562,3285.7000732421875,-2291.999969482422,255.0,255.0,,-0.08878618426966428,2.4617806381732676,-0.5892831733040305,True,8,6,12,201.0,False,
27,2199,64,False,False,1,5256.228463142629,-84.37999725341797,-23.989999771118164,109.66000366210938,-23281.39892578125,-10505.10009765625,4490.400085449219,-3444.5999145507812,-1629.1000366210938,-4634.700012207031,1.0,0.0026897580909551774,-0.041439943210580164,0.27395053562442384,76561198039309853,enpitsu,25.0,77.9800033569336,-115.23999786376953,127.2300033569336,7181.9000244140625,13796.99951171875,380.29998779296875,-4619.599914550781,2776.199951171875,-1095.999984741211,255.0,0.0,,-1.1162613992067985,0.954998881964025,1.3384124043159331,True,31.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,2740.699951171875,-4016.64990234375,17.010000228881836,20184.200439453125,-2445.800018310547,2.3000000417232513,-0.29999999329447746,-0.0,1949.1999816894531,255.0,255.0,,-0.009580263455587601,-3.0901686657062957,5.043146863858636e-05,True,False,False,False,0.0,False,,Shorty_oneTTV,76561198262556175,6,55.79999923706055,95.73999786376953,102.31999969482422,3187.2000122070312,-14423.199462890625,-394.3000030517578,4484.599914550781,1768.5000610351562,-2647.60009765625,255.0,190.0,,-0.7845359698191838,0.208447666329132,-2.296615447015488,True,3,4,False,31.0,False,,rYL*,76561198127502483,7.0,-0.0,2191.2900390625,17.010000228881836,-0.0,-14097.60009765625,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,,,-0.00951389076875119,-1.5707884064815436,-3.7693731894913176e-08,True,False,False,False,116.0,False,
