,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
10,906,16,False,False,1,9468.803168147695,-2915.219970703125,-3527.919921875,103.7699966430664,401.19998931884766,10032.19970703125,1864.4000244140625,1703.8999938964844,141.70000076293945,-3522.0999145507812,1.0,-1.2627987237495846,1.2575904133300961,-2.47576370958404,7908226093659348458,KjellisKing,6.0,-2875.110107421875,-3678.739990234375,16.559999465942383,-142.7999973297119,8590.10009765625,-218.50000381469727,-242.90000915527344,-340.40000915527344,1444.4000244140625,255.0,131.0,,-0.01504084103600405,1.4820303912209578,-0.006442174980285658,True,6,6,False,251.90492883805305,True,,be4a6dacb2b,BakkerBox,4.0,-2530.679931640625,-5086.2099609375,108.5,640.4000091552734,187.80000686645508,-7.799999713897705,-100.20000457763672,-49.49999809265137,-458.3000183105469,255.0,0.0,,-0.6896896223801791,0.47467167823556444,1.0602545344604264,True,False,204.0,False,6,6,,enpitsu,76561198039309853,27,-2184.31005859375,1302.5400390625,17.059999465942383,7612.9998779296875,-20398.399658203125,1.2999999523162842,0.29999999329447746,0.29999999329447746,-105.10000228881836,0.0,0.0,,-0.016828821846441955,-1.9177496358082098,5.982906229825502e-05,True,6,6,False,185.0,False,,games5425898691,bf81d8692db,19.0,-3814.580078125,-3115.52001953125,15.390000343322754,6381.9000244140625,12701.300048828125,72.89999961853027,-18.200000524520874,-636.3999938964844,2117.2000122070312,255.0,255.0,,-0.0040336925992378305,1.9943892769504759,-0.0038873971325711233,True,8,False,8,,False,
11,914,17,False,False,1,9195.13283635968,-2903.68994140625,-3233.340087890625,131.72000122070312,571.8999862670898,12964.7998046875,1738.8999938964844,2458.0999755859375,362.5,-3594.1000366210938,1.0,-0.7857849558600021,2.128921941799125,-2.2714408017664924,7908226093659348458,KjellisKing,6.0,-2903.429931640625,-3446.5,16.989999771118164,-1882.7000427246094,11841.800537109375,4.699999988079071,1.0999999940395355,6.3999998569488525,26.90000057220459,255.0,128.0,,-0.009679248668595193,1.4090293103775622,-0.0003329489385256785,True,6,6,False,226.84072258651898,True,,be4a6dacb2b,BakkerBox,4.0,-2561.39990234375,-5024.93017578125,38.900001525878906,-983.3000183105469,4494.89990234375,-2700.4998779296875,3476.4999389648438,-1556.6000366210938,-2142.4000549316406,255.0,0.0,,-0.43352524386495683,1.3683492213919273,0.13432474347735285,True,False,204.0,False,6,6,,enpitsu,76561198039309853,27,-2034.81005859375,856.2100219726562,17.059999465942383,3263.9999389648438,-13463.1005859375,1.5000000596046448,1.899999976158142,-6.3999998569488525,-1102.0999908447266,0.0,128.0,,-0.017293069701776357,-1.7709415228848373,-9.631567573402553e-05,True,6,6,False,216.0,False,,games5425898691,bf81d8692db,19.0,-3724.580078125,-2788.919921875,16.979999542236328,1990.2999877929688,13936.8994140625,9.800000190734863,-9.200000166893005,16.59999966621399,245.9000015258789,255.0,128.0,,-0.008914082086442425,1.686417137993067,-0.0008674478994285907,True,8,False,8,,False,
12,933,17,False,False,1,8332.974033610471,-2805.409912109375,-2325.7900390625,152.10000610351562,4995.199890136719,14108.199462890625,2768.699951171875,335.29998779296875,-1089.8999786376953,-3287.9998779296875,1.0,-0.30459365301326846,-2.482014277165479,-0.5803672302480417,7908226093659348458,KjellisKing,6.0,-2864.280029296875,-2364.830078125,21.610000610351562,4310.400085449219,14023.599853515625,2753.0999755859375,-763.8999938964844,1493.9999389648438,-681.6000366210938,50.0,54.0,,-0.026089952404517693,1.8774159967396225,0.011811157172795341,True,6,7,False,203.0,False,,be4a6dacb2b,BakkerBox,4.0,-2270.5,-4663.3701171875,17.010000228881836,9087.100219726562,3417.39990234375,2.199999988079071,2.0999999344348907,0.7999999821186066,191.8000030517578,255.0,190.0,,-0.009505885864650263,2.827490407095596,0.0002981981450775123,True,False,204.0,False,6,6,,enpitsu,76561198039309853,27,-1999.9200439453125,651.3699951171875,17.059999465942383,143.80000114440918,3810.5999755859375,1.2999999523162842,-0.5999999865889549,-5.600000023841858,-1046.1000061035156,0.0,128.0,,-0.016953524011270232,-1.3770815541191614,5.449484822047376e-05,True,6,6,False,216.0,False,,games5425898691,bf81d8692db,19.0,-3176.070068359375,-2075.550048828125,43.310001373291016,12957.2998046875,4393.800048828125,3403.3999633789062,-4.000000059604645,-1.2999999523162842,-1438.699951171875,255.0,0.0,,-0.009543613498545546,2.90096638055211,0.0002136969866636391,True,8,False,9,31.0,False,
13,939,18,False,False,1,8024.546014676035,-2691.610107421875,-2037.9100341796875,199.42999267578125,24457.099609375,7070.30029296875,11181.800537109375,-3442.6998901367188,-4676.7999267578125,1508.0999755859375,1.0,-0.18143244230905656,-1.9061123273489422,-0.3203114354092009,7908226093659348458,KjellisKing,6.0,-2787.580078125,-2165.52001953125,65.7300033569336,11083.00048828125,11583.00048828125,2432.100067138672,-2102.2999572753906,3528.0999755859375,-2887.3001098632812,2.0,11.0,,-0.32154185995229967,2.1601212473294593,0.15285368850485784,True,7,8,False,203.0,False,,be4a6dacb2b,BakkerBox,4.0,-2043.1300048828125,-4530.22998046875,17.010000228881836,7739.4000244140625,7383.699951171875,2.3999999463558197,-0.5000000074505806,-0.5000000074505806,2342.100067138672,255.0,232.0,,-0.009547463982248759,2.3317004336733507,6.00226097596523e-05,True,False,204.0,False,6,6,,enpitsu,76561198039309853,27,-1971.5799560546875,783.7100219726562,17.059999465942383,1569.7999572753906,6322.2998046875,1.2999999523162842,-0.0,0.9000000357627869,-3.400000035762787,0.0,255.0,,-0.016936177112638756,-1.326405343862579,8.010676840944252e-05,True,6,6,False,216.0,False,,games5425898691,bf81d8692db,19.0,-2872.4599609375,-2008.18994140625,104.66999816894531,18063.399658203125,2832.0999145507812,2621.199951171875,1618.6000061035156,5251.500244140625,-227.5,255.0,128.0,,-0.6904689930873871,3.0891560534603553,0.21559042393846223,True,9,False,10,31.0,False,
14,1063,22,True,True,1,4758.546806560051,2086.81005859375,532.8599853515625,410.7200012207031,-10838.499755859375,25646.69921875,5537.9998779296875,2638.0999755859375,-5260.8001708984375,1167.699966430664,1.0,-0.004686433136763361,-1.3714222397200388,2.1619793217015926,be4a6dacb2b,BakkerBox,4.0,2120.860107421875,330.95001220703125,303.3800048828125,1310.8999633789062,21266.59912109375,1666.4999389648438,-455.29998779296875,-2587.2000122070312,-3347.0999145507812,128.0,255.0,True,0.9019734602643145,1.510834944288715,-0.5586677124454826,True,6,8,False,216.58380210271446,True,,7908226093659348458,KjellisKing,5.0,1848.8599853515625,350.69000244140625,330.8399963378906,7506.7999267578125,10307.099609375,4138.699951171875,1407.2999572753906,714.4999694824219,2742.3001098632812,253.0,11.0,True,1.1815993292709188,2.2989187294617874,0.2669668434942497,True,4,191.0,False,8,10,,enpitsu,76561198039309853,27,283.7799987792969,2200.929931640625,17.059999465942383,5436.9000244140625,8034.0997314453125,1.1999999731779099,0.7999999821186066,1.5000000596046448,342.79998779296875,255.0,128.0,False,-0.01667615754510455,2.1316250104969874,-0.0002930371642174018,True,6,6,False,216.0,False,,games5425898691,bf81d8692db,19.0,3469.010009765625,2310.10009765625,17.010000228881836,-7530.999755859375,21394.599609375,2.0999999344348907,0.09999999776482582,-0.3999999910593033,0.19999999552965164,255.0,128.0,,-0.009591328300405365,1.2322848504058406,3.688420538635339e-05,True,12,False,12,217.0,False,
15,1368,24,False,False,0,5339.194916420521,66.79000091552734,-111.66999816894531,103.9000015258789,3248.2998657226562,14424.49951171875,6234.89990234375,4945.400085449219,1396.1000061035156,-3097.2000122070312,0.0,0.20874952396346116,-0.28150344603555616,0.35192413876392026,bf81d8692db,games5425898691,19.0,105.12000274658203,-229.3800048828125,90.75,-1881.4999389648438,18255.6005859375,-295.79999923706055,-3287.6998901367188,-1381.6999816894531,4187.0001220703125,128.0,178.0,,1.3616609441408065,1.5497042392970728,-0.23764639890182987,True,3,4,False,0.0,False,,76561198039309853,enpitsu,27.0,0.0,-2577.4599609375,17.049999237060547,0.0,13893.499755859375,2.7000001072883606,-0.7999999821186066,0.0,0.0,255.0,,,0.016670479252160426,1.5707742227540715,-2.4338197291840506e-07,True,False,146.0,False,False,False,,BakkerBox,be4a6dacb2b,4,0.0,2600.72998046875,17.010000228881836,0.0,-13863.800048828125,2.0999999344348907,0.7999999821186066,0.0,0.0,255.0,,,0.009498631517434493,-1.5708043502953375,-3.803362393823418e-08,True,False,False,False,146.0,False,,KjellisKing,7908226093659348458,6.0,27.149999618530273,80.56999969482422,103.36000061035156,14851.400146484375,-13732.900390625,2621.7001342773438,397.90000915527344,5278.3001708984375,-1493.5000610351562,253.0,239.0,True,0.24475593563429285,-1.3708207253931441,-0.7885477081383372,True,3,False,4,0.0,False,
16,1370,24,False,False,1,5163.284729790757,-47.869998931884766,63.720001220703125,125.02999877929688,5334.0997314453125,-9997.000122070312,3073.5000610351562,-5410.0,-2187.7000427246094,1394.4000244140625,1.0,-0.5793602100908841,0.21598293450319372,0.8055488990296731,7908226093659348458,KjellisKing,6.0,-27.149999618530273,-80.56999969482422,103.36000061035156,-14851.400146484375,13732.900390625,2621.7001342773438,-397.90000915527344,-5278.3001708984375,-1493.5000610351562,253.0,239.0,True,-0.24475593563429285,1.3708207253931441,-0.7885477081383372,True,3,4,False,0.0,False,,be4a6dacb2b,BakkerBox,4.0,-0.0,-2507.8701171875,17.010000228881836,-0.0,13976.099853515625,2.0999999344348907,-0.7999999821186066,-0.0,0.0,255.0,,,-0.009498631517434493,1.5708043502953375,-3.803362393823418e-08,True,False,146.0,False,False,False,,enpitsu,76561198039309853,27,-0.0,2449.35009765625,17.049999237060547,-0.0,-14038.00048828125,2.7000001072883606,0.9000000357627869,-0.0,0.0,255.0,,,-0.016693368691107283,-1.570774477376686,7.387149368156212e-06,True,False,False,False,146.0,False,,games5425898691,bf81d8692db,19.0,-105.12000274658203,229.3800048828125,90.75,1881.4999389648438,-18255.6005859375,-295.79999923706055,3287.6998901367188,1381.6999816894531,4187.0001220703125,128.0,178.0,,-1.3616609441408065,-1.5497042392970728,-0.23764639890182987,True,3,False,4,0.0,False,
17,1398,25,False,False,1,6022.51614849404,513.7000122070312,-870.3699951171875,131.5500030517578,19326.800537109375,15905.2001953125,9199.500122070312,4041.199951171875,-2547.5999450683594,-3630.0,1.0,-0.3379689741246287,0.6063838702706934,0.33971183152575996,be4a6dacb2b,BakkerBox,4.0,397.6000061035156,-1009.7899780273438,15.40999984741211,10274.599609375,12842.900390625,-1360.2999877929688,949.1000366210938,707.0999908447266,-2562.0999145507812,255.0,0.0,,-0.008068637360183484,2.263161957597843,0.008720242228919994,True,False,False,False,92.83170735195118,True,,7908226093659348458,KjellisKing,6.0,-1301.030029296875,-253.07000732421875,45.720001220703125,-11161.300048828125,-1111.3999938964844,-1494.1999816894531,-3503.5000610351562,-3878.699951171875,1711.6999816894531,255.0,210.0,False,0.3240384477068841,0.09575661416532937,-0.7345246725049621,True,False,0.0,False,4,4,,enpitsu,76561198039309853,27,100.94999694824219,1025.8900146484375,17.049999237060547,9597.100219726562,-15943.1005859375,0.7999999821186066,0.5999999865889549,-1.4000000059604645,1600.8999633789062,255.0,255.0,False,-0.01677621430274754,-2.1487452248646735,0.00019582190884834583,True,False,False,False,129.0,False,,games5425898691,bf81d8692db,19.0,-249.4499969482422,-26.440000534057617,16.290000915527344,1521.9999694824219,-1416.9000244140625,115.39999961853027,-43.60000133514404,-45.79999923706055,738.3999633789062,255.0,255.0,,-0.013378592099125546,-2.4730592923359285,0.0010131740220504762,True,4,False,4,0.0,False,
18,1478,28,False,False,0,8536.974493699463,-2921.570068359375,-3153.18994140625,135.89999389648438,-12332.60009765625,12234.49951171875,7466.400146484375,1221.6999816894531,1795.8000183105469,-5592.9998779296875,0.0,-0.15910712748838823,0.20954468476213803,1.7299636468154254,76561198039309853,enpitsu,27.0,-2779.550048828125,-3273.030029296875,84.16000366210938,-14305.699462890625,1447.2999572753906,3039.2001342773438,3878.3999633789062,2388.2000732421875,3082.7999877929688,,0.0,,0.0022424333087361107,-2.8556618328557968,-0.052950492519201725,True,1,2,False,111.0,False,,bf81d8692db,games5425898691,19.0,-249.17999267578125,-1887.72998046875,92.04000091552734,9370.599975585938,-14565.999755859375,-774.3000030517578,3023.900146484375,2635.5999755859375,49.000000953674316,255.0,,,-1.0232085838263676,-0.8873600713435301,0.0349411078380225,True,False,31.0,False,6,6,,BakkerBox,be4a6dacb2b,4,-3450.9599609375,-2028.4200439453125,17.010000228881836,1898.800048828125,-9038.900146484375,2.0999999344348907,0.0,0.3999999910593033,-111.70000076293945,0.0,128.0,,0.00994698003436255,-1.3805516146907755,9.06686856862597e-05,True,False,False,False,227.0,False,,KjellisKing,7908226093659348458,6.0,4078.989990234375,-545.77001953125,362.7200012207031,-2.8999999165534973,-10925.799560546875,-3792.39990234375,2333.0999755859375,-0.19999999552965164,0.7000000029802322,255.0,0.0,,0.360986463100183,-1.560640175065693,1.574367189298842,True,4,False,4,255.0,False,
19,1536,30,False,False,1,4501.952207636817,3152.570068359375,1244.4300537109375,148.49000549316406,-913.3999633789062,64.29999828338623,3815.8999633789062,3767.39990234375,-3246.7001342773438,3356.199951171875,1.0,0.35465179710244227,-2.135737213380215,1.4397898951768766,be4a6dacb2b,BakkerBox,4.0,3115.10009765625,1191.6800537109375,17.010000228881836,785.6999969482422,1414.1999816894531,2.0999999344348907,-0.5000000074505806,0.7000000029802322,76.90000057220459,215.0,146.0,,-0.009431539532138832,2.094096065494418,3.3368820307260354e-05,True,False,False,False,227.0,False,,7908226093659348458,KjellisKing,6.0,-1536.4300537109375,-56.09000015258789,68.97000122070312,16062.19970703125,-9239.500122070312,-1578.0999755859375,1715.0,2111.7999267578125,16.90000057220459,254.0,128.0,False,0.5747568922973121,-2.455230189073433,0.007801664840790799,True,False,255.0,False,6,6,,enpitsu,76561198039309853,27,3530.300048828125,3800.77001953125,17.049999237060547,-10380.699462890625,9508.300170898438,3.3000001311302185,-0.09999999776482582,-8.700000047683716,1.5999999642372131,255.0,255.0,,-0.016434066933277265,0.7414395764349974,0.0003321622238134746,True,2,2,False,69.0,False,,games5425898691,bf81d8692db,19.0,1106.8399658203125,4352.1298828125,17.010000228881836,14026.099853515625,-3599.89990234375,2.0999999344348907,2.7000001072883606,-0.5999999865889549,-762.0999908447266,255.0,128.0,,-0.009583601985450323,-2.83376143858611,0.00015644185815958547,True,6,False,6,31.0,False,
20,1576,32,False,False,1,4433.940102856515,3011.7900390625,1243.4300537109375,131.02000427246094,-3986.300048828125,4852.900085449219,4076.6000366210938,4450.899963378906,-377.59998321533203,2586.400146484375,1.0,0.45231731075048104,-3.0274915737301913,2.9933218911776547,be4a6dacb2b,BakkerBox,4.0,3063.39990234375,1112.8900146484375,16.809999465942383,-122.70000457763672,5140.7000732421875,-103.80000114440918,254.40000534057617,-108.59999656677246,1113.3000183105469,255.0,203.0,,-0.004082783419193542,1.562780616776553,-0.002158036456780279,True,False,False,False,217.59975916339508,True,,7908226093659348458,KjellisKing,6.0,667.8300170898438,-1523.9200439453125,17.010000228881836,15037.80029296875,-10720.30029296875,2.0999999344348907,-0.0,-0.29999999329447746,0.0,246.0,128.0,False,-0.009622529968707908,-2.522266243139924,-3.111521218471848e-06,True,False,255.0,False,6,6,,enpitsu,76561198039309853,27,2430.719970703125,3394.969970703125,17.049999237060547,-13.600000143051147,-196.00000381469727,2.5999999046325684,0.29999999329447746,-0.5000000074505806,5.899999737739563,0.0,128.0,False,-0.017299922096743345,-1.5229441029420876,-4.773982968987915e-05,True,2,2,False,255.0,False,,games5425898691,bf81d8692db,19.0,2524.56005859375,2863.909912109375,17.010000228881836,4938.399963378906,-19015.699462890625,-0.29999999329447746,-0.0,-0.0,-217.00000762939453,255.0,128.0,,-0.00959146937092638,-1.8035758993855142,0.00015356250663279173,True,6,False,6,10.943535750912071,True,
21,1589,32,False,False,1,4133.740821949339,2811.31005859375,1476.75,252.52999877929688,-10214.500122070312,5136.400146484375,2591.099853515625,3937.0999145507812,1785.5999755859375,668.7000274658203,1.0,0.52850467561235,-3.1091539656546376,-0.8603622305410261,be4a6dacb2b,BakkerBox,4.0,3004.550048828125,1410.219970703125,150.7899932861328,-7062.39990234375,5503.0999755859375,3023.599853515625,3529.5001220703125,-4212.099914550781,223.29999923706055,128.0,234.0,True,0.2810361932054485,0.47855626647407634,-0.282679032783691,True,3,4,False,195.47322155583288,True,,7908226093659348458,KjellisKing,6.0,1444.68994140625,-2077.580078125,17.010000228881836,15037.80029296875,-10720.30029296875,2.0999999344348907,-0.0,-0.29999999329447746,0.0,246.0,128.0,False,-0.009622529968707908,-2.522266243139924,-3.111521218471848e-06,True,False,255.0,False,6,6,,enpitsu,76561198039309853,27,2429.6298828125,3437.179931640625,17.049999237060547,-469.00001525878906,-1230.2999877929688,2.3000000417232513,-0.0,-0.09999999776482582,-928.3000183105469,255.0,0.0,False,-0.016631589056720558,-1.4490751043269723,-0.00014214924426955244,True,2,2,False,255.0,False,,games5425898691,bf81d8692db,19.0,2716.31005859375,2036.489990234375,46.209999084472656,3820.7000732421875,-20695.6005859375,3469.4000244140625,412.2999954223633,49.20000076293945,-750.5999755859375,255.0,128.0,,-0.018255581725361725,-1.681163506437633,-1.553908688122382e-05,True,6,False,8,0.0,False,
22,1627,33,False,False,0,7269.552242236954,-1463.3399658203125,-2107.3798828125,147.3000030517578,11899.89990234375,22565.400390625,9121.199951171875,5767.2998046875,821.3999938964844,1436.300048828125,0.0,-0.8342000588933068,-1.489728410808023,2.9990127768422017,76561198039309853,enpitsu,27.0,-1560.219970703125,-2394.02001953125,66.44999694824219,13398.1005859375,18110.2001953125,2860.4000854492188,-1923.8999938964844,2147.7000427246094,420.29998779296875,255.0,0.0,False,0.09420502792912949,1.3026385115267578,0.012000336637299987,True,3,4,False,169.0,False,,bf81d8692db,games5425898691,19.0,-1588.8399658203125,-1109.6700439453125,57.59000015258789,10252.60009765625,4580.7000732421875,-4474.700012207031,2206.999969482422,1588.5000610351562,1099.5999908447266,128.0,16.0,,-0.32810634545280337,1.1426592958318589,1.1404706076805213,True,4,0.0,False,6,8,,BakkerBox,be4a6dacb2b,4,-3203.06005859375,1101.800048828125,70.0199966430664,-2579.89990234375,22043.5009765625,-4792.60009765625,-878.8999938964844,53.29999923706055,1249.000015258789,255.0,16.0,False,0.026030545103458317,1.4134161621456516,-0.24764297197381763,True,4,4,False,196.0,False,,KjellisKing,7908226093659348458,5.0,-2143.64990234375,3880.820068359375,17.010000228881836,8502.000122070312,12702.5,2.3000000417232513,0.0,0.29999999329447746,-2008.3999633789062,254.0,45.0,False,0.009590193659218354,0.9189746540220288,-2.7835310093545077e-05,True,6,False,6,255.0,False,
23,1705,36,False,False,1,9490.575669384678,-1797.9200439453125,-3960.2099609375,105.08999633789062,-19007.7001953125,1366.199951171875,65.0,-563.1000137329102,1040.6999969482422,141.00000381469727,1.0,0.3529343132461381,-1.665648155383203,-0.5974939913909892,7908226093659348458,KjellisKing,6.0,-1638.260009765625,-4055.919921875,17.010000228881836,-15685.30029296875,-2606.099853515625,1.899999976158142,-0.3999999910593033,-0.09999999776482582,41.39999866485596,255.0,130.0,False,-0.0095808381405876,-0.16770186776594453,-4.4722544110507426e-05,True,6,6,False,255.0,False,,be4a6dacb2b,BakkerBox,4.0,-843.010009765625,-5178.93017578125,50.36000061035156,-3196.9000244140625,-2161.4999389648438,2697.9998779296875,-459.0999984741211,5407.60009765625,892.5,128.0,0.0,False,0.73659139268855,-0.26928411024521026,-0.3611765870490045,True,False,176.0,False,4,4,,enpitsu,76561198039309853,27,-1887.5699462890625,-2979.800048828125,101.37000274658203,-13135.699462890625,-18399.3994140625,4015.1998901367188,0.3999999910593033,-0.29999999329447746,0.0,128.0,0.0,False,-0.01704692750053201,-0.9507752840974654,-2.9077633063421613e-05,True,6,4,False,0.0,False,,games5425898691,bf81d8692db,19.0,1032.469970703125,-1067.719970703125,17.010000228881836,-12748.00048828125,-1173.6000061035156,2.0999999344348907,-0.5999999865889549,-0.0,-432.99999237060547,255.0,128.0,,-0.009563347156104502,-0.05171654547702407,0.00018798539168527118,True,6,4,8,31.0,False,
24,1718,37,False,False,0,3746.7889366283034,2642.85009765625,3909.159912109375,85.56999969482422,18317.2998046875,15861.600341796875,-7242.9998779296875,-5675.9002685546875,-267.39999771118164,-1926.4999389648438,0.0,-0.5837957797724601,1.6745713133434665,-0.5880356865017081,76561198039309853,enpitsu,27.0,2619.030029296875,3811.820068359375,213.6699981689453,17978.399658203125,13195.50048828125,909.7000122070312,-1405.3999328613281,4658.699951171875,-2563.2998657226562,128.0,128.0,False,0.7711236556570156,1.1682626308321735,1.1221983589189455,True,5,6,False,0.0,False,,bf81d8692db,games5425898691,19.0,-489.7099914550781,1086.8699951171875,17.010000228881836,13704.000244140625,-105.9000015258789,2.199999988079071,-3.100000023841858,0.0,-1046.6000366210938,255.0,16.0,,0.009564614022137199,-0.006188595210520846,-0.00014288864499185745,True,4,31.0,False,6,8,,BakkerBox,be4a6dacb2b,4,879.760009765625,5152.2001953125,190.44000244140625,57.89999961853027,-1068.1999969482422,1264.5999908447266,709.7000122070312,20.799999237060547,305.5999946594238,0.0,179.0,False,-1.024818795356793,-1.511393626296974,1.54671533782662,True,4,4,False,176.0,False,,KjellisKing,7908226093659348458,6.0,2386.8798828125,4351.2900390625,17.0,14466.500244140625,6440.3997802734375,3.400000035762787,-1.0000000149011612,-0.9000000357627869,-231.8000030517578,250.0,98.0,False,0.009635643154057997,0.42129251323792694,-4.1610280836794564e-05,True,6,False,6,255.0,False,
25,1726,37,False,False,1,10318.99359990323,-2926.10009765625,-4445.0498046875,140.80999755859375,-22516.99951171875,-10488.199462890625,6694.000244140625,5172.0001220703125,251.8000030517578,3030.7998657226562,1.0,-0.11239030762311307,-0.8952874355495704,0.9381796915906097,7908226093659348458,KjellisKing,6.0,-2774.18994140625,-4462.18994140625,17.0,-15373.499755859375,-1216.6000366210938,3.4999999403953552,-0.3999999910593033,-0.0,-1996.0000610351562,237.0,22.0,False,-0.009587421417666676,-0.01824004291892157,-4.743650006348428e-05,True,6,6,False,255.0,False,,be4a6dacb2b,BakkerBox,4.0,-879.8900146484375,-5170.259765625,135.3800048828125,65.10000228881836,-2128.9999389648438,-3536.9000244140625,-1566.4999389648438,-254.40000534057617,-44.000000953674316,0.0,255.0,False,0.7454614666114703,1.5178275611446759,1.5688956377820809,True,False,176.0,False,4,4,,enpitsu,76561198039309853,27,-3089.739990234375,-4141.68017578125,220.82000732421875,-18221.099853515625,-12817.2998046875,-154.49999809265137,-1528.2000732421875,-5274.4000244140625,-307.1999931335449,128.0,255.0,False,-0.10672084364911409,-2.0206634110858994,3.1064069282086275,True,6,5,False,0.0,False,,games5425898691,bf81d8692db,19.0,16.8700008392334,-1034.1500244140625,17.010000228881836,-13928.800048828125,2128.8999938964844,2.0999999344348907,0.5000000074505806,-0.0,-10.099999904632568,255.0,128.0,,-0.009597652021216369,0.15325092966258327,5.850517096544093e-05,True,6,4,8,61.0,False,
26,1822,41,False,True,1,6602.13580607728,-2296.679931640625,-638.8400268554688,109.5999984741211,11627.099609375,27558.00048828125,519.7000122070312,2015.8999633789062,-1068.7000274658203,4165.7000732421875,1.0,-1.2317468950939745,2.656884880411565,2.1601976468979984,7908226093659348458,KjellisKing,5.0,-2379.1298828125,-808.8300170898438,16.989999771118164,11662.60009765625,19038.299560546875,2.199999988079071,-0.0,-0.0,17.999999523162842,255.0,128.0,False,-0.009601754504422993,2.1182964661967283,-9.76324981500673e-06,True,6,6,False,186.03968191146848,True,,be4a6dacb2b,BakkerBox,4.0,-2032.949951171875,-1772.3499755859375,16.989999771118164,-5213.0999755859375,16020.400390625,4.600000083446503,0.9000000357627869,-2.5,-421.8000030517578,255.0,82.0,,-0.009606252283651317,1.2637154735855285,3.524281831795619e-05,True,False,144.0,False,4,4,,enpitsu,76561198039309853,27,-1595.199951171875,-3085.929931640625,16.75,12185.0,9797.000122070312,63.69999885559082,13.799999952316284,-35.299999713897705,-0.09999999776482582,255.0,128.0,False,-0.0187357056481164,2.462009132106973,0.0007237197522060037,True,8,8,False,255.0,False,,games5425898691,bf81d8692db,19.0,-3582.81005859375,1441.510009765625,17.0,13038.599853515625,18461.8994140625,1.7000000178813934,4.4999998807907104,8.899999856948853,-410.2000045776367,255.0,128.0,,-0.009530825431444316,2.2257601982594806,-0.00028865698003827887,True,6,4,8,179.79083006099984,True,
